8.89,174.05817396741764,5.68,10,1.02,2020-05-30 05:54:00,35.015767,121.756333
8.89,174.12926794037378,5.68,10,1.02,2020-05-30 06:53:50.090873,34.884337,121.880436
8.89,15.133752398139052,5.14,10,1.0,2020-05-30 07:53:42.306420,34.752906,122.004539
8.89,15.178459424465245,5.14,10,1.0,2020-05-30 08:53:36.607734,34.621476,122.128642
8.89,171.04254387684233,4.15,10,1.12,2020-05-30 09:53:33.023909,34.490045,122.252745
8.89,13.446851876169319,3.84,10,1.07,2020-05-30 10:53:31.516011,34.358615,122.376848
8.89,32.32727014115079,3.66,10,1.1,2020-05-30 12:21:40.853548,34.165567,122.559133
8.89,8.610174148416803,3.66,10,1.1,2020-05-30 13:21:30.075247,34.004347,122.608942
8.89,48.85632722800793,0.95,10,1.21,2020-05-30 14:21:19.625214,33.843127,122.65875
8.89,48.88283503842382,0.95,10,1.21,2020-05-30 15:21:09.532493,33.681906,122.708559
8.89,48.90912094186734,0.95,10,1.21,2020-05-30 16:20:59.750036,33.520686,122.758368
8.89,107.19520487907067,1.68,10,1.2,2020-05-30 17:20:50.297897,33.359466,122.808177
8.89,107.21891282776488,1.68,10,1.2,2020-05-30 18:16:02.278493,33.210767,122.854117
8.89,106.20337214621918,1.68,10,1.2,2020-05-30 19:15:51.716569,33.048891,122.900415
8.89,151.89636877298778,2.23,10,1.18,2020-05-30 19:48:12.433160,32.961374,122.925446
8.89,136.8623975855524,2.23,10,1.18,2020-05-30 20:48:00.865376,32.794972,122.920364
8.89,136.86064851099417,2.23,10,1.18,2020-05-30 21:32:42.501021,32.670617,122.916567
8.89,122.13701884779152,6.68,10,0.89,2020-05-30 22:32:29.774140,32.508553,122.961203
8.89,118.77996393591877,4.44,10,1.29,2020-05-30 23:32:17.312916,32.346488,123.005839
8.89,16.42295989064948,3.4,10,1.12,2020-05-31 00:32:05.074695,32.184424,123.050475
8.89,62.71540755789198,1.78,10,1.09,2020-05-31 01:31:53.096589,32.022359,123.09511
8.89,62.73847733575792,1.78,10,1.09,2020-05-31 02:31:41.344314,31.860295,123.139746
8.89,62.76099803220356,1.78,10,1.09,2020-05-31 03:31:29.854957,31.69823,123.184382
8.89,82.65357002486786,1.82,10,1.05,2020-05-31 04:31:18.585854,31.536166,123.229018
8.89,34.365877664908965,2.81,10,1.31,2020-05-31 05:31:07.578254,31.374101,123.273654
8.89,34.38823681351741,2.81,10,1.31,2020-05-31 06:30:56.789488,31.212037,123.31829
8.89,34.41004262026726,2.81,10,1.31,2020-05-31 07:30:46.256505,31.049972,123.362925
8.89,30.13247657097307,3.35,10,1.27,2020-05-31 08:30:35.945181,30.887908,123.407561
8.89,30.146940955904114,3.35,10,1.27,2020-05-31 09:10:31.757439,30.77975,123.43735
8.89,176.75982490808235,3.35,10,1.27,2020-05-31 10:10:20.606904,30.623253,123.371457
8.89,2.293266833601166,2.23,10,1.23,2020-05-31 10:44:46.399302,30.533183,123.333533
8.89,3.348904169296219,6.97,10,1.25,2020-05-31 11:44:38.472935,30.398744,123.21977
8.89,3.3050226168049335,6.97,10,1.25,2020-05-31 12:52:30.046088,30.246434,123.090886
8.89,161.0915167704653,6.27,10,1.21,2020-05-31 13:52:22.379155,30.12484,122.95961
8.89,161.05607690046452,6.27,10,1.21,2020-05-31 14:52:16.738694,30.003246,122.828334
8.89,161.02080719634858,6.27,10,1.21,2020-05-31 15:52:13.118584,29.881652,122.697058
8.89,161.00430301586684,6.27,10,1.21,2020-05-31 16:29:55.872126,29.805183,122.6145
