draft,windDir,ws,stwC,swh,dt,lat,lon,currSpeed,currDir,sovg,vslHeading
13.25,63.005896394645305,8.71,15.551237390354332,5.19,2019-12-14 11:31:49.369877,43.165567,-9.994773,0.51,60.8058963946453,15.8,26.994103605354695
13.25,61.89781638785334,8.71,11.542674130461064,5.19,2019-12-14 12:31:47.476245,42.992067,-10.120934,0.51,59.69781638785334,11.8,28.10218361214666
13.25,61.85898227822844,8.71,11.542375746842625,5.19,2019-12-14 13:09:23.541693,42.883333,-10.2,0.51,59.658982278228436,11.8,28.14101772177156
13.25,88.58999999999997,7.18,15.721213203435596,5.59,2019-12-14 14:09:18.985897,42.621922,-10.2,0.03,225.0,15.7,180.0
13.25,87.86000000000001,4.46,15.721213203435596,5.18,2019-12-14 15:09:14.251691,42.360512,-10.2,0.03,225.0,15.7,180.0
13.25,87.86000000000001,4.46,15.721213203435596,5.18,2019-12-14 16:09:09.366727,42.099101,-10.2,0.03,225.0,15.7,180.0
13.25,40.30000000000001,3.48,15.230408841926023,5.56,2019-12-14 17:09:04.303657,41.837691,-10.2,0.47,357.61,15.7,180.0
13.25,40.30000000000001,3.48,15.230408841926023,5.56,2019-12-14 18:08:59.090157,41.57628,-10.2,0.47,357.61,15.7,180.0
13.25,166.09000000000003,2.37,15.230408841926023,5.21,2019-12-14 19:08:53.698909,41.31487,-10.2,0.47,357.61,15.7,180.0
13.25,144.8,3.8,15.719577782634634,5.46,2019-12-14 20:08:48.157614,41.053459,-10.2,0.51,267.8,15.7,180.0
13.25,144.8,3.8,15.719577782634634,5.46,2019-12-14 21:08:42.452733,40.792048,-10.2,0.51,267.8,15.7,180.0
13.25,144.8,3.8,15.719577782634634,5.46,2019-12-14 22:08:36.570744,40.530638,-10.2,0.51,267.8,15.7,180.0
13.25,18.94999999999999,10.4,15.230408841926023,5.34,2019-12-14 23:08:30.539384,40.269227,-10.2,0.47,357.61,15.7,180.0
13.25,18.94999999999999,10.4,15.230408841926023,5.34,2019-12-15 00:08:24.331410,40.007817,-10.2,0.47,357.61,15.7,180.0
13.25,18.94999999999999,10.4,15.230408841926023,5.34,2019-12-15 01:08:17.974585,39.746406,-10.2,0.47,357.61,15.7,180.0
13.25,110.77999999999997,8.72,15.719577782634634,5.43,2019-12-15 02:08:11.441694,39.484996,-10.2,0.51,267.8,15.7,180.0
13.25,110.77999999999997,8.72,15.719577782634634,5.43,2019-12-15 03:08:04.760523,39.223585,-10.2,0.51,267.8,15.7,180.0
13.25,110.77999999999997,8.72,15.719577782634634,5.43,2019-12-15 04:07:57.903889,38.962175,-10.2,0.51,267.8,15.7,180.0
13.25,131.10000000000002,0.36,15.719577782634634,5.98,2019-12-15 05:11:50.476398,38.683333,-10.2,0.51,267.8,15.7,180.0
13.25,144.6796359705668,0.36,15.599372450521493,5.98,2019-12-15 05:37:22.175045,38.575,-10.166667,0.51,281.37963597056677,15.7,166.42036402943322
13.25,144.0519839037104,0.36,15.604855392520035,5.98,2019-12-15 05:53:25.833246,38.506667,-10.146667,0.51,280.75198390371037,15.7,167.04801609628962
13.25,35.3905426440777,5.59,15.438085635419068,5.27,2019-12-15 06:53:16.456069,38.26379,-10.030225,0.51,288.5105426440777,15.6,159.2894573559223
13.25,53.6343087772849,7.49,15.43754750634698,5.87,2019-12-15 07:53:08.430452,38.020914,-9.913783,0.51,288.5743087772849,15.6,159.2256912227151
13.25,53.697362217125146,7.49,15.437015589620968,5.87,2019-12-15 08:53:01.774968,37.778037,-9.797342,0.51,288.63736221712514,15.6,159.16263778287484
13.25,53.76050638849989,7.49,15.436483105300201,5.87,2019-12-15 09:52:56.468044,37.535161,-9.6809,0.51,288.7005063884999,15.6,159.09949361150012
13.25,62.84293621827615,9.48,15.154478086275217,5.87,2019-12-15 10:52:52.528043,37.292284,-9.564458,0.47,18.57293621827617,15.6,159.03706378172384
13.25,58.30248252215918,15.59,14.3597515524627,5.11,2019-12-15 11:41:24.559448,37.095673,-9.470197,1.37,334.8624825221592,15.6,158.9875174778408
13.25,51.31426236933791,15.59,13.73977011425612,5.11,2019-12-15 11:59:10.136879,37.024266,-9.447953,1.37,327.8742623693379,14.9,165.97573763066208
13.25,50.40198842580506,15.59,14.951516594514112,5.11,2019-12-15 12:43:49.233893,36.829515,-9.391526,1.37,326.9619884258051,16.1,166.88801157419493
13.25,22.12244775443807,11.84,13.786541825589797,5.44,2019-12-15 14:03:46.800593,36.503333,-9.336667,1.08,339.78244775443807,14.8,172.26755224556192
13.25,92.51396043167357,12.44,15.685303022205135,5.32,2019-12-15 14:50:12.744950,36.448333,-9.095,0.03,299.3339604316736,15.7,105.66603956832644
13.25,91.41036015239203,12.44,15.685809469370447,5.32,2019-12-15 15:35:00.366003,36.391667,-8.863333,0.03,298.230360152392,15.7,106.76963984760798
13.25,30.60630883544701,5.8,15.683997627729093,5.52,2019-12-15 16:34:56.795766,36.333417,-8.547795,0.03,302.236308835447,15.7,102.763691164553
13.25,98.86555149568858,14.53,15.207273042993412,4.64,2019-12-15 17:34:55.769627,36.275167,-8.232257,0.51,345.0455514956886,15.7,102.75444850431143
13.25,98.8745548641717,14.53,15.20725236871348,4.64,2019-12-15 18:34:57.287213,36.216916,-7.916719,0.51,345.0545548641717,15.7,102.7454451358283
13.25,90.0539582332979,9.7,15.207230788908982,5.0,2019-12-15 19:35:01.338966,36.158666,-7.601181,0.51,345.0639582332979,15.7,102.73604176670209
13.25,103.7331222980897,21.74,15.683981326762897,3.63,2019-12-15 20:35:07.924464,36.100416,-7.285643,0.03,302.2731222980897,15.7,102.72687770191031
13.25,103.74226030943467,21.74,15.683977281484394,3.63,2019-12-15 21:35:17.040248,36.042166,-6.970105,0.03,302.28226030943466,15.7,102.71773969056534
13.25,115.07137233926693,16.62,15.207167951994714,3.86,2019-12-15 22:35:28.682858,35.983916,-6.654567,0.51,345.0913723392669,15.7,102.70862766073307
13.25,84.37321964120353,12.9,15.207049419304022,3.07,2019-12-16 00:02:16.083044,35.9,-6.2,0.51,345.14321964120353,15.7,102.65678035879647
13.25,99.08017961848843,12.9,15.190001743558266,3.07,2019-12-16 01:02:22.690604,35.908959,-5.8775,0.51,359.8501796184884,15.7,87.94982038151157
13.25,112.98698014236413,14.93,15.190002064313447,2.72,2019-12-16 01:54:05.725535,35.916667,-5.6,0.51,359.83698014236415,15.7,87.96301985763586
13.25,130.49237938724025,14.93,15.213184303130447,2.72,2019-12-16 02:08:06.453663,35.937117,-5.529083,0.51,17.342379387240257,15.7,70.45762061275974
13.25,135.11970758005256,12.33,15.519813532980864,2.19,2019-12-16 02:17:24.936264,35.95,-5.481667,0.51,290.6897075800526,15.7,71.51029241994743
13.25,137.08807867959032,12.33,15.503532215399842,2.19,2019-12-16 02:28:20.526621,35.966667,-5.426667,0.51,292.65807867959035,15.7,69.54192132040967
13.25,125.50320430885853,12.33,15.602047859101566,2.19,2019-12-16 03:28:35.053778,36.006824,-5.106728,0.51,281.0732043088585,15.7,81.12679569114147
13.25,125.50776342945886,12.33,15.602008033385498,2.19,2019-12-16 04:28:47.780689,36.046981,-4.78679,0.51,281.07776342945886,15.7,81.12223657054113
13.25,148.0322777307184,14.22,15.423583131746604,2.08,2019-12-16 05:28:58.727696,36.087138,-4.466851,1.52,79.52227773071837,15.7,81.11772226928161
13.25,148.03661183614764,14.22,15.423696194836461,2.08,2019-12-16 06:29:07.879978,36.127294,-4.146912,1.52,79.52661183614764,15.7,81.11338816385235
13.25,148.04141245816777,14.22,15.42382142971272,2.08,2019-12-16 07:29:15.229009,36.167451,-3.826974,1.52,79.53141245816774,15.7,81.10858754183225
13.25,112.96595275760663,7.02,15.347423287098527,1.93,2019-12-16 08:29:20.792977,36.207608,-3.507035,1.08,70.94595275760665,15.7,81.10404724239336
13.25,4.970528541701185,5.87,15.675760140427657,1.77,2019-12-16 09:29:24.559159,36.247765,-3.187096,0.03,323.9005285417012,15.7,81.09947145829881
13.25,4.975113056574969,5.87,15.675758726188889,1.77,2019-12-16 10:29:26.525844,36.287922,-2.867157,0.03,323.905113056575,15.7,81.09488694342502
13.25,76.33973314307215,4.72,15.19349308398231,1.62,2019-12-16 11:29:26.680334,36.328079,-2.547219,0.51,6.7097331430721425,15.7,81.09026685692785
13.25,89.33653059221274,2.17,15.193510575245343,1.63,2019-12-16 12:37:01.687748,36.373333,-2.186667,0.51,6.72653059221274,15.7,81.07346940778726
13.25,134.13382150104178,7.66,13.393162329046618,1.51,2019-12-16 13:37:12.546354,36.407724,-1.902029,0.51,6.383821501041751,13.9,81.41617849895825
13.25,134.13760150058562,7.66,13.393166071242213,1.51,2019-12-16 14:37:21.861505,36.442115,-1.61739,0.51,6.3876015005856175,13.9,81.41239849941438
13.25,16.99144602356975,2.15,13.39316987957874,1.5,2019-12-16 15:37:29.607135,36.476506,-1.332752,0.51,6.39144602356977,13.9,81.40855397643023
13.25,146.89499459877698,3.79,13.804479294725718,1.46,2019-12-16 16:37:35.804506,36.510896,-1.048113,0.51,280.79499459877695,13.9,81.40500540122304
13.25,146.89909545204569,3.79,13.804443438501643,1.46,2019-12-16 17:37:40.432169,36.545287,-0.763475,0.51,280.79909545204566,13.9,81.40090454795433
13.25,39.132900440699814,3.83,13.875852284904465,1.62,2019-12-16 18:37:43.511319,36.579678,-0.478836,0.03,323.60290044069984,13.9,81.39709955930014
13.25,39.11818860429838,3.83,13.875856856551325,1.62,2019-12-16 19:24:54.609468,36.606711,-0.255096,0.03,323.5881886042984,13.9,81.41181139570159
13.25,53.281396470541466,3.42,15.75101572988667,1.39,2019-12-16 20:25:09.297041,36.645712,0.067698,0.47,96.23139647054145,15.7,81.37860352945856
13.25,53.28577586167569,3.42,15.751051441836815,1.39,2019-12-16 21:25:22.203170,36.684713,0.390492,0.47,96.23577586167566,15.7,81.37422413832435
13.25,1.779921983683522,12.33,15.675843892211185,1.47,2019-12-16 22:25:33.335159,36.723713,0.713287,0.03,323.6299219836835,15.7,81.37007801631648
13.25,15.364558910523584,1.76,15.675842452555727,1.21,2019-12-16 23:25:42.673584,36.762714,1.036081,0.03,323.63455891052354,15.7,81.36544108947643
13.25,15.368962712629667,1.76,15.675841085426443,1.21,2019-12-17 00:25:50.225705,36.801715,1.358875,0.03,323.6389627126297,15.7,81.36103728737035
13.25,71.34337468366363,7.04,15.128206609734857,0.99,2019-12-17 01:25:55.989902,36.840716,1.681669,0.71,323.64337468366364,15.7,81.35662531633638
13.25,81.29779483964461,3.73,15.128174140980725,1.09,2019-12-17 02:25:59.964558,36.879717,2.004463,0.71,323.64779483964463,15.7,81.35220516035538
13.25,81.30222319662579,3.73,15.12814161539795,1.09,2019-12-17 03:26:02.148056,36.918718,2.327257,0.71,323.6522231966258,15.7,81.34777680337419
13.25,148.96641766810444,3.47,15.193234584810805,0.47,2019-12-17 04:26:02.547665,36.957718,2.650052,0.51,6.456417668104464,15.7,81.34358233189553
13.25,137.65948790098548,5.05,15.193247680183086,0.82,2019-12-17 05:31:03.782436,37,3,0.51,6.46948790098547,15.7,81.33051209901453
13.25,143.46711277004542,5.05,13.601663397533853,0.82,2019-12-17 06:31:17.330624,37.058702,3.285342,0.51,12.277112770045406,14.1,75.52288722995459
13.25,170.51823152236173,6.06,14.074154253163332,0.56,2019-12-17 07:31:28.274001,37.117405,3.570684,0.03,329.48823152236173,14.1,75.51176847763827
13.25,170.52891011645775,6.06,14.07415141482413,0.56,2019-12-17 08:31:36.601519,37.176107,3.856026,0.03,329.49891011645775,14.1,75.50108988354225
13.25,170.53990208877644,6.06,14.074148494127703,0.56,2019-12-17 09:31:42.301719,37.234809,4.141367,0.03,329.5099020887764,14.1,75.49009791122357
13.25,158.86106378293312,7.39,13.016265060552392,0.67,2019-12-17 10:31:45.398668,37.293512,4.426709,1.11,347.51106378293315,14.1,75.47893621706687
13.25,169.5418327443029,3.03,14.198856230448152,0.62,2019-12-17 11:31:45.869457,37.352214,4.712051,0.47,102.14183274430293,14.1,75.46816725569708
13.25,169.53342079393258,3.03,14.198788769370667,0.62,2019-12-17 12:18:58.148875,37.398422,4.936659,0.47,102.1334207939326,14.1,75.47657920606741
13.25,160.57024139576458,3.03,15.625992373202383,0.62,2019-12-17 13:19:06.973828,37.423258,5.262316,0.47,93.17024139576462,15.6,84.4397586042354
13.25,147.022097140955,3.02,15.051657406928502,0.73,2019-12-17 14:19:14.628937,37.448094,5.587974,0.71,320.562097140955,15.6,84.437902859045
13.25,147.02398782718322,3.02,15.051642524103709,0.73,2019-12-17 15:19:21.091576,37.47293,5.913631,0.71,320.5639878271832,15.6,84.43601217281679
13.25,45.43054987374957,2.48,16.06543677465354,1.66,2019-12-17 16:40:18.763733,37.506395,6.352439,0.47,187.99054987374956,15.6,84.39945012625044
13.25,68.37839705110753,1.74,15.973234021380062,1.87,2019-12-17 17:40:25.823248,37.509692,6.688214,0.51,273.0083970511075,16.0,89.19160294889247
13.25,68.3850705771168,1.74,15.973174701175932,1.87,2019-12-17 18:44:28.140376,37.513204,7.045905,0.51,273.01507057711683,16.0,89.18492942288319
13.25,96.39545395842151,2.54,15.57459361282679,1.7,2019-12-17 19:44:35.374523,37.515734,7.373339,0.51,272.85545395842155,15.6,89.34454604157845
13.25,162.85569696376183,2.16,15.09837972854633,1.85,2019-12-17 20:44:42.498033,37.518265,7.700774,0.69,43.36569696376186,15.6,89.34430303623814
13.25,162.8555034375941,2.16,15.098378128242988,1.85,2019-12-17 21:44:49.488600,37.520795,8.028208,0.69,43.36550343759413,15.6,89.34449656240588
13.25,0.8857464622438158,2.2,15.090185227657782,1.68,2019-12-17 22:44:56.368515,37.523326,8.355643,0.51,358.4557464622438,15.6,89.3442535377562
13.25,133.89150284129772,0.71,14.610037469903027,1.86,2019-12-17 23:24:32.997727,37.524993,8.571401,0.99,359.50150284129774,15.6,89.37849715870227
13.25,135.40551344345465,0.71,14.21015549624965,1.86,2019-12-18 00:24:40.781579,37.534034,8.890365,0.99,1.015513443454651,15.2,87.86448655654534
13.25,135.40577631841097,0.71,14.210155576761217,1.86,2019-12-18 01:24:48.141786,37.543075,9.20933,0.99,1.0157763184109854,15.2,87.86422368158901
13.25,144.11605146480215,3.95,14.210155661053514,2.06,2019-12-18 02:24:55.055667,37.552116,9.528294,0.99,1.0160514648021604,15.2,87.86394853519784
13.25,144.11631455596302,3.95,14.210155741673988,2.06,2019-12-18 03:25:01.545720,37.561157,9.847259,0.99,1.016314555963021,15.2,87.86368544403697
13.25,144.07839783580386,3.95,14.210144337888421,2.06,2019-12-18 04:01:39.475186,37.566667,10.041667,0.99,0.9783978358038752,15.2,87.90160216419612
13.25,168.02487160016136,4.64,15.190357396891084,1.77,2019-12-18 04:34:28.381150,37.566667,10.221667,0.51,357.85487160016135,15.7,89.94512839983865
13.25,61.46880705494546,5.03,14.861779323073637,1.02,2019-12-18 05:34:31.794020,37.503013,10.541107,1.11,319.0388070549455,15.7,103.95119294505453
13.25,108.55000788154547,3.73,15.7,2.15,2019-12-18 06:34:38.077559,37.439358,10.860546,0.0,256.06000788154546,15.7,103.93999211845454
13.25,108.54656229566663,3.73,15.7,2.15,2019-12-18 07:25:59.960299,37.385,11.133333,0.0,256.0565622956666,15.7,103.94343770433338
13.25,137.6194784012416,3.71,15.7,2.04,2019-12-18 07:58:29.120203,37.313333,11.286667,0.0,239.69947840124158,15.7,120.30052159875842
13.25,106.407630420619,3.71,15.7,2.04,2019-12-18 08:58:20.805645,37.083491,11.442283,0.0,208.48763042061898,15.7,151.51236957938102
13.25,18.58065984366533,5.56,15.70849000209544,2.59,2019-12-18 09:58:14.844093,36.853649,11.597898,0.03,253.56065984366532,15.7,151.43934015633468
13.25,41.873511980720366,4.62,15.046257094075532,2.35,2019-12-18 10:58:11.238975,36.623807,11.753514,0.69,341.34351198072034,15.7,151.36648801927964
13.25,70.72813429409277,7.39,15.708430989327592,2.1,2019-12-18 11:38:07.553386,36.470744,11.857146,0.03,253.67813429409276,15.7,151.32186570590724
13.25,112.7207743491803,7.39,13.687004017898873,2.1,2019-12-18 12:37:58.866824,36.394948,12.123381,0.03,295.6707743491803,13.7,109.32922565081971
13.25,112.80828898469105,6.69,13.6869957530242,1.9,2019-12-18 13:37:53.278683,36.319152,12.389616,0.03,295.68828898469104,13.7,109.31171101530896
13.25,110.08580908415409,6.83,13.68698748678693,2.1,2019-12-18 14:37:50.795721,36.243356,12.655852,0.03,295.7058090841541,13.7,109.2941909158459
13.25,110.10313193015563,6.83,13.686979314812946,2.1,2019-12-18 15:37:51.388611,36.16756,12.922087,0.03,295.72313193015566,13.7,109.27686806984437
13.25,121.29069673517662,8.86,13.68697102991117,1.93,2019-12-18 16:37:55.058862,36.091765,13.188322,0.03,295.7406967351766,13.7,109.25930326482339
13.25,121.30772759624945,8.86,13.68696299802729,1.93,2019-12-18 17:38:01.811610,36.015969,13.454557,0.03,295.7577275962494,13.7,109.24227240375056
13.25,117.82500084876102,6.93,13.686954853006347,2.23,2019-12-18 18:38:11.648439,35.940173,13.720793,0.03,295.775000848761,13.7,109.22499915123899
13.25,128.33207808300415,8.01,13.686946801581291,2.01,2019-12-18 19:38:24.539888,35.864377,13.987028,0.03,295.7920780830042,13.7,109.20792191699583
13.25,128.3491618072456,8.01,13.686938748256644,2.01,2019-12-18 20:38:40.492719,35.788581,14.253263,0.03,295.8091618072456,13.7,109.1908381927544
13.25,128.34979990624254,8.01,13.686938447477138,2.01,2019-12-18 21:27:29.433016,35.727233,14.46875,0.03,295.8097999062426,13.7,109.19020009375744
