draft,windDir,ws,stwC,swh,dt,lat,lon,currSpeed,currDir,sovg,vslHeading
12.78,9.881905118005875,5.53,11.492211838053034,2.14,2019-11-25 05:14:39.926123,36.633449,17.04077,0.51,354.6619051180059,12.0,93.1380948819941
12.78,9.863268181832694,5.53,11.492227298160707,2.14,2019-11-25 06:29:21.691430,36.646778,16.731835,0.51,354.6432681818327,12.0,93.15673181816729
12.78,42.47732453907378,5.53,10.846631113568554,2.14,2019-11-25 07:29:16.444916,36.553997,16.528598,0.51,27.257324539073807,11.3,60.54267546092619
12.78,58.92759625080913,7.43,10.846509983387877,2.95,2019-11-25 08:29:14.454700,36.461216,16.32536,0.51,27.227596250809142,11.3,60.572403749190855
12.78,58.89822869757501,7.43,10.846390442921333,2.95,2019-11-25 09:29:15.687765,36.368435,16.122123,0.51,27.198228697575004,11.3,60.60177130242499
12.78,58.86885820173677,7.43,10.84627100966636,2.95,2019-11-25 10:29:20.151318,36.275654,15.918886,0.51,27.168858201736768,11.3,60.63114179826323
12.78,107.41948459046489,6.26,11.271113660049368,2.58,2019-11-25 11:29:27.852610,36.182873,15.715648,0.03,344.33948459046485,11.3,60.66051540953512
12.78,107.39140826593206,6.26,11.271117631787437,2.58,2019-11-25 12:28:55.923165,36.091192,15.514821,0.03,344.3114082659321,11.3,60.68859173406793
12.78,86.49625026132634,7.76,12.444944675245289,2.78,2019-11-25 13:28:55.544599,35.999393,15.279585,0.69,68.30625026132638,12.7,64.40374973867362
12.78,138.0403905771169,3.79,12.444655336092834,2.68,2019-11-25 14:28:58.554517,35.907593,15.044349,0.69,68.2803905771169,12.7,64.4296094228831
12.78,137.99064116897966,3.79,12.44409884564437,2.68,2019-11-25 15:46:25.700526,35.789317,14.741267,0.69,68.23064116897966,12.7,64.47935883102035
