draft,windDir,ws,stwC,swh,dt,lat,lon,currSpeed,currDir,sovg,vslHeading
12.29,119.14138923875356,5.71,16.4,0.48,2019-12-24 21:18:00,37.576067,24.020333,0.0,309.04138923875354,16.4,50.95861076124647
12.29,119.14138923875356,5.71,16.4,0.48,2019-12-24 22:18:04.107994,37.748329,24.288309,0.0,309.04138923875354,16.4,50.95861076124647
12.29,112.12252625080663,11.97,16.681163436992172,0.41,2019-12-24 23:31:11.114721,37.958333,24.615,0.47,126.74252625080666,16.4,50.86747374919336
12.29,136.5383714929099,11.97,16.811699521383876,0.41,2019-12-25 00:31:14.659317,38.20346,24.769615,0.47,151.1583714929099,16.4,26.451628507090113
12.29,135.55613237142512,10.14,16.81200684736277,0.38,2019-12-25 01:31:15.914734,38.448586,24.92423,0.47,151.23613237142516,16.4,26.37386762857486
12.29,153.29459867488106,9.08,16.371584463750512,1.24,2019-12-25 02:31:14.898341,38.693713,25.078845,0.03,18.704598674881087,16.4,26.295401325118913
12.29,153.37339830354148,9.08,16.371597722052957,1.24,2019-12-25 03:31:11.580517,38.938839,25.23346,0.03,18.783398303541503,16.4,26.216601696458497
12.29,169.64290274710748,8.97,16.37161115338822,1.11,2019-12-25 04:31:05.978976,39.183966,25.388075,0.03,18.86290274710747,16.4,26.13709725289253
12.29,172.23274144278724,8.09,16.37162469619854,0.91,2019-12-25 05:30:58.064374,39.429092,25.54269,0.03,18.942741442787256,16.4,26.057258557212744
12.29,179.03328428386158,11.09,16.37163841427825,0.32,2019-12-25 06:30:47.854773,39.674219,25.697305,0.03,19.023284283861564,16.4,25.976715716138436
12.29,179.09858684418083,11.09,16.371649577771553,0.32,2019-12-25 07:20:10.884790,39.876667,25.825,0.03,19.088586844180828,16.4,25.911413155819172
12.29,161.59656450478712,10.86,16.37040827812139,0.27,2019-12-25 07:59:14.083332,39.98,26.013333,0.03,350.5365645047871,16.4,54.4634354952129
12.29,143.16383537517822,10.86,16.373486091461142,0.27,2019-12-25 08:20:24.709297,40.008333,26.133333,0.03,332.1038353751783,16.4,72.89616462482175
12.29,138.30916121116184,10.86,16.374769067203705,0.27,2019-12-25 08:30:45.979716,40.018333,26.193333,0.03,327.24916121116183,16.4,77.75083878883815
12.29,135.6041708819045,10.86,16.375563111315177,0.27,2019-12-25 08:39:36.073289,40.025,26.245,0.03,324.5441708819045,16.4,80.45582911809548
12.29,162.7134122873859,10.86,16.370317757460544,0.27,2019-12-25 08:54:18.369096,40.065,26.315,0.03,351.6534122873859,16.4,53.346587712614124
12.29,177.13147414888425,10.86,16.37016827820226,0.27,2019-12-25 09:07:44.970090,40.112667,26.365157,0.03,6.071474148884263,16.4,38.92852585111574
12.29,177.52511424214634,10.86,16.370190782069184,0.27,2019-12-25 09:14:00.758764,40.135,26.388333,0.03,6.465114242146328,16.4,38.53488575785367
12.29,20.005474022625094,10.86,16.37374757948325,0.27,2019-12-25 09:17:03.356448,40.148333,26.393333,0.03,28.945474022625092,16.4,16.054525977374908
12.29,42.541001317306666,10.86,16.41868322321327,0.27,2019-12-25 09:26:59.413291,40.193333,26.386667,0.03,231.48100131730666,16.4,173.51899868269334
12.29,178.578943191309,10.86,16.370257950425625,0.27,2019-12-25 09:28:22.339812,40.198333,26.391667,0.03,7.518943191309013,16.4,37.48105680869099
12.29,145.66492865459372,10.86,16.372898834388273,0.27,2019-12-25 09:41:27.740107,40.218333,26.465,0.03,334.60492865459366,16.4,70.39507134540631
12.29,165.72091435281664,10.86,16.370130156387145,0.27,2019-12-25 10:11:16.563567,40.305,26.601667,0.03,354.66091435281663,16.4,50.339085647183374
12.29,174.31273642143947,10.86,16.370048331146123,0.27,2019-12-25 10:23:02.347836,40.345,26.648333,0.03,3.252736421439451,16.4,41.74726357856055
12.29,171.63950991480414,10.44,17.322399247384244,0.25,2019-12-25 10:31:27.407716,40.376667,26.676667,1.06,209.51950991480413,16.4,34.38049008519588
12.29,166.38988640272112,10.44,17.366316601148966,0.25,2019-12-25 10:37:09.220349,40.396667,26.698333,1.06,204.2698864027211,16.4,39.63011359727889
12.29,152.81969431649333,10.44,17.441570614320828,0.25,2019-12-25 10:49:21.930852,40.43,26.756667,1.06,190.69969431649335,16.4,53.20030568350666
12.29,105.17019018077553,6.29,16.3721221157869,0.44,2019-12-25 11:33:43.693611,40.509803,26.999984,0.03,338.3201901807755,16.4,66.67980981922447
12.29,105.20208640970105,6.29,16.372115950499047,0.44,2019-12-25 12:33:51.859343,40.617994,27.330266,0.03,338.35208640970103,16.4,66.64791359029896
12.29,105.22910123876215,6.29,16.37211073550592,0.44,2019-12-25 13:30:29.272494,40.72,27.641667,0.03,338.37910123876213,16.4,66.62089876123787
12.29,101.9106098261035,6.57,16.375927778362424,0.55,2019-12-25 13:55:39.689159,40.736589,27.790926,0.03,323.3606098261035,16.4,81.63939017389653
12.29,93.71808104594794,6.57,16.378724657564486,0.55,2019-12-25 15:15:19.429407,40.736667,28.268333,0.03,315.16808104594793,16.4,89.83191895405206
12.29,88.09053537407402,6.76,16.865226398034505,1.19,2019-12-25 16:41:26.001514,40.734284,28.784359,0.66,134.82053537407404,16.4,90.17946462592596
12.29,89.73765675826155,6.76,16.878490550130103,1.19,2019-12-25 17:41:34.236535,40.740743,29.144659,0.66,136.46765675826157,16.4,88.53234324173843
12.29,89.73123711910529,6.76,16.878439613767544,1.19,2019-12-25 18:38:15.592922,40.746833,29.484333,0.66,136.4612371191053,16.4,88.53876288089468
