draft,windDir,ws,stwC,swh,dt,lat,lon,currSpeed,currDir,sovg,vslHeading
12.46,163.9255338342872,7.53,19.804245465173828,0.74,2019-11-26 23:21:25.030484,37.65,10.041667,1.1,25.145533834287193,20.8,90.05446616571281
12.46,160.23746108498972,7.53,19.77624163997285,0.74,2019-11-27 00:21:32.899298,37.671896,9.605002,1.1,21.45746108498973,20.8,93.74253891501027
12.46,174.42649624484096,7.72,19.846093590973418,0.69,2019-11-27 01:21:39.720035,37.693791,9.168336,1.11,329.24649624484096,20.8,93.74350375515907
12.46,178.70016869406192,6.33,19.845661232323078,0.8,2019-11-27 02:01:34.536149,37.708333,8.878333,1.11,329.29016869406195,20.8,93.69983130593806
12.46,164.45599902593088,6.49,20.908941179486863,0.68,2019-11-27 03:02:08.093375,37.795469,8.451013,0.51,257.6659990259309,20.8,104.53400097406913
12.46,164.4393478600495,6.49,20.909085968942424,0.68,2019-11-27 04:02:37.660738,37.882605,8.023692,0.51,257.6493478600495,20.8,104.55065213995049
12.46,151.67256440768864,6.98,20.90923189936568,1.03,2019-11-27 05:03:03.214706,37.969741,7.596372,0.51,257.6325644076886,20.8,104.56743559231137
12.46,141.07574446810716,5.85,20.784811877273043,1.07,2019-11-27 06:03:24.755660,38.056877,7.169052,0.03,300.41574446810716,20.8,104.58425553189284
12.46,141.0588878460191,5.85,20.78481948934031,1.07,2019-11-27 07:03:42.283962,38.144013,6.741731,0.03,300.39888784601914,20.8,104.60111215398088
12.46,155.9717385026593,10.24,20.311814062845407,1.24,2019-11-27 08:03:55.778746,38.23115,6.314411,0.51,343.1817385026593,20.8,104.61826149734068
12.46,155.95487038219756,10.24,20.31185752682687,1.24,2019-11-27 09:04:05.235208,38.318286,5.887091,0.51,343.1648703821976,20.8,104.63512961780243
12.46,164.88780562912154,9.32,20.662254337548365,1.2,2019-11-27 10:04:10.656334,38.405422,5.45977,0.47,72.95780562912154,20.8,104.65219437087848
12.46,157.71060639780836,10.44,20.662119452851464,1.16,2019-11-27 11:04:12.018783,38.492558,5.03245,0.47,72.94060639780838,20.8,104.66939360219163
12.46,153.9533690795483,8.49,20.661984281924013,1.0,2019-11-27 12:04:09.322946,38.579694,4.60513,0.47,72.92336907954834,20.8,104.68663092045168
12.46,169.46609346969714,6.97,20.78486593735703,1.01,2019-11-27 13:04:02.569197,38.66683,4.177809,0.03,300.2960934696971,20.8,104.70390653030287
12.46,171.85868225563496,8.42,20.78487380950649,0.9,2019-11-27 14:03:51.734290,38.753966,3.750489,0.03,300.278682255635,20.8,104.72131774436502
12.46,2.2212645333180205,8.11,20.78488168599614,1.03,2019-11-27 15:03:36.826479,38.841102,3.323168,0.03,300.261264533318,20.8,104.73873546668196
12.46,2.1795465802588296,8.11,20.78490055700236,1.03,2019-11-27 16:13:22.554718,38.942963,2.823637,0.03,300.21954658025885,20.8,104.78045341974116
12.46,166.57931103052152,8.78,20.787264861624465,0.81,2019-11-27 17:13:32.982371,39.06055,2.403882,0.03,295.11931103052154,20.8,109.88068896947844
12.46,166.54832055391046,8.78,20.787279555446425,0.81,2019-11-27 18:13:38.110580,39.178137,1.984128,0.03,295.0883205539105,20.8,109.91167944608951
12.46,166.55808722122805,8.78,20.787274924277803,0.81,2019-11-27 18:57:06.852448,39.263333,1.68,0.03,295.09808722122807,20.8,109.90191277877192
12.46,123.52696135524765,6.06,20.781174574225304,0.68,2019-11-27 19:57:17.253269,39.299659,1.234695,0.03,308.86696135524767,20.8,96.13303864475235
12.46,123.52356277228716,6.06,20.78117595978147,0.68,2019-11-27 20:57:25.802199,39.335986,0.789391,0.03,308.8635627722872,20.8,96.13643722771283
12.46,14.400512417480797,5.87,20.781177203426143,0.27,2019-11-27 21:57:32.511672,39.372312,0.344086,0.03,308.8605124174808,20.8,96.13948758251924
12.46,6.0461868381315185,6.28,20.78118712299347,0.42,2019-11-27 23:06:25.951655,39.413967,-0.166533,0.03,308.83618683813154,20.8,96.16381316186845
