draft,windDir,ws,stwC,swh,dt,lat,lon,currSpeed,currDir,sovg,vslHeading
13.25,64.8494893741034,17.39,13.371107868890194,5.46,2019-12-13 13:11:51.192133,48.678333,-5.988333,0.03,15.619489374103381,13.4,29.38051062589662
13.25,70.69370885239448,13.67,13.371351531043489,6.42,2019-12-13 14:11:18.015573,48.482522,-6.143126,0.03,17.263708852394473,13.4,27.736291147605527
13.25,70.60241248269733,13.67,13.371337381017739,6.42,2019-12-13 15:10:47.710880,48.286711,-6.297918,0.03,17.172412482697325,13.4,27.827587517302675
13.25,70.51123574061788,13.67,13.3713233221643,6.42,2019-12-13 16:10:20.287955,48.0909,-6.452711,0.03,17.08123574061787,13.4,27.91876425938213
13.25,35.94079096888049,10.85,13.37130944792286,4.73,2019-12-13 17:09:55.736471,47.895089,-6.607503,0.03,16.990790968880503,13.4,28.009209031119497
13.25,35.85046410182096,10.85,13.371295663120762,4.73,2019-12-13 18:09:34.066199,47.699278,-6.762296,0.03,16.900464101820972,13.4,28.099535898179028
13.25,35.76087008813238,10.85,13.371282060634096,4.73,2019-12-13 19:09:15.266408,47.503467,-6.917088,0.03,16.81087008813239,13.4,28.18912991186761
13.25,27.55139223894784,9.97,13.371268545868244,6.15,2019-12-13 20:08:59.346738,47.307656,-7.071881,0.03,16.72139223894783,13.4,28.27860776105217
13.25,27.4625261156647,9.97,13.371255192852475,6.15,2019-12-13 21:08:46.281849,47.111846,-7.226673,0.03,16.63252611566469,13.4,28.36747388433531
13.25,27.374018741314245,9.97,13.371241962473182,6.15,2019-12-13 22:08:36.109651,46.916035,-7.381466,0.03,16.544018741314233,13.4,28.455981258685767
13.25,34.556123393646516,13.82,13.803147726503093,5.65,2019-12-13 23:08:28.804416,46.720224,-7.536258,0.47,149.06612339364654,13.4,28.54387660635348
13.25,34.468340682960104,13.82,13.80277709449238,5.65,2019-12-14 00:08:24.375530,46.524413,-7.691051,0.47,148.97834068296012,13.4,28.63165931703989
13.25,47.21113694088501,14.32,13.802407970859175,5.77,2019-12-14 01:08:22.816407,46.328602,-7.845844,0.47,148.89113694088502,13.4,28.718863059114994
13.25,52.834512794799736,16.08,13.371190387994156,5.41,2019-12-14 02:08:24.120226,46.132791,-8.000636,0.03,16.19451279479975,13.4,28.80548720520025
13.25,52.74799860308963,16.08,13.371177787066204,5.41,2019-12-14 03:08:28.296185,45.93698,-8.155429,0.03,16.10799860308964,13.4,28.89200139691036
13.25,52.662220452317484,16.08,13.371165358221269,5.41,2019-12-14 04:08:35.331753,45.741169,-8.310221,0.03,16.022220452317498,13.4,28.977779547682502
13.25,63.94655045193062,13.71,13.371153009552899,4.91,2019-12-14 05:08:45.236002,45.545358,-8.465014,0.03,15.936550451930628,13.4,29.06344954806937
13.25,71.96161703628363,13.28,13.371140830721089,5.03,2019-12-14 06:08:57.996007,45.349547,-8.619806,0.03,15.851617036283614,13.4,29.148382963716386
13.25,71.876789955796,13.28,13.371128730433446,5.03,2019-12-14 07:09:13.620718,45.153736,-8.774599,0.03,15.766789955795986,13.4,29.233210044204014
13.25,65.00269994761845,11.46,13.133394445346593,4.57,2019-12-14 08:09:32.096817,44.957925,-8.929391,0.51,58.48269994761846,13.4,29.31730005238154
13.25,64.91871444915569,11.46,13.132757441780706,4.57,2019-12-14 09:09:53.433133,44.762114,-9.084184,0.51,58.39871444915569,13.4,29.401285550844307
13.25,64.83546645598986,11.46,13.132126598622571,4.57,2019-12-14 10:10:17.615957,44.566303,-9.238976,0.51,58.31546645598986,13.4,29.484533544010134
13.25,60.11219590667659,8.95,13.371081619114342,5.13,2019-12-14 11:10:44.639962,44.370493,-9.393769,0.03,15.432195906676583,13.4,29.567804093323417
13.25,56.93991412566882,9.41,13.371070184741452,5.39,2019-12-14 12:11:14.519107,44.174682,-9.548561,0.03,15.349914125668846,13.4,29.650085874331154
13.25,56.857607522903464,9.41,13.37105880660954,5.39,2019-12-14 13:11:47.247960,43.978871,-9.703354,0.03,15.26760752290349,13.4,29.73239247709651
13.25,43.225879289034566,11.3,13.371047567526567,6.09,2019-12-14 14:12:22.817825,43.78306,-9.858147,0.03,15.185879289034574,13.4,29.814120710965426
13.25,43.174942956816096,11.3,13.371040592673591,6.09,2019-12-14 14:53:34.921725,43.65,-9.963333,0.03,15.134942956816104,13.4,29.865057043183896
13.25,46.40038234137336,11.3,13.371527178709172,6.09,2019-12-14 15:38:38.756066,43.5,-10.066667,0.03,18.360382341373366,13.4,26.639617658626634
13.25,35.88985208533191,5.68,13.809751474691438,5.98,2019-12-14 16:36:22.392121,43.308333,-10.2,0.47,150.6698520853319,13.4,26.940147914668103
13.25,62.83000000000001,5.68,12.930408841926024,5.98,2019-12-14 17:36:18.436739,43.085198,-10.2,0.47,357.61,13.4,180.0
13.25,62.83000000000001,5.68,12.930408841926024,5.98,2019-12-14 18:30:31.572679,42.883333,-10.2,0.47,357.61,13.4,180.0
13.25,62.83000000000001,5.68,12.930408841926024,5.98,2019-12-14 19:30:27.026998,42.660218,-10.2,0.47,357.61,13.4,180.0
13.25,35.53999999999999,5.68,13.421213203435597,5.86,2019-12-14 20:30:22.340765,42.437103,-10.2,0.03,225.0,13.4,180.0
13.25,35.53999999999999,5.68,13.421213203435597,5.86,2019-12-14 21:30:17.497969,42.213989,-10.2,0.03,225.0,13.4,180.0
13.25,35.53999999999999,5.68,13.421213203435597,5.86,2019-12-14 22:30:12.530949,41.990874,-10.2,0.03,225.0,13.4,180.0
13.25,63.72,6.17,13.421213203435597,6.05,2019-12-14 23:30:07.423711,41.767759,-10.2,0.03,225.0,13.4,180.0
13.25,63.72,6.17,13.421213203435597,6.05,2019-12-15 00:30:02.176384,41.544644,-10.2,0.03,225.0,13.4,180.0
13.25,13.259999999999991,5.28,13.421213203435597,5.76,2019-12-15 01:29:56.772994,41.32153,-10.2,0.03,225.0,13.4,180.0
13.25,147.15999999999997,5.78,13.421213203435597,6.02,2019-12-15 02:29:51.245909,41.098415,-10.2,0.03,225.0,13.4,180.0
13.25,147.15999999999997,5.78,13.421213203435597,6.02,2019-12-15 03:29:45.579171,40.8753,-10.2,0.03,225.0,13.4,180.0
13.25,147.15999999999997,5.78,13.421213203435597,6.02,2019-12-15 04:29:39.772942,40.652185,-10.2,0.03,225.0,13.4,180.0
13.25,120.26999999999998,3.71,12.930408841926024,6.03,2019-12-15 05:29:33.811285,40.429071,-10.2,0.47,357.61,13.4,180.0
13.25,120.26999999999998,3.71,12.930408841926024,6.03,2019-12-15 06:29:27.726596,40.205956,-10.2,0.47,357.61,13.4,180.0
13.25,120.26999999999998,3.71,12.930408841926024,6.03,2019-12-15 07:29:21.502954,39.982841,-10.2,0.47,357.61,13.4,180.0
13.25,177.51999999999998,7.49,12.930408841926024,6.32,2019-12-15 08:29:15.140554,39.759726,-10.2,0.47,357.61,13.4,180.0
13.25,177.51999999999998,7.49,12.930408841926024,6.32,2019-12-15 09:29:08.623496,39.536612,-10.2,0.47,357.61,13.4,180.0
13.25,112.57,3.83,13.421213203435597,6.28,2019-12-15 10:29:01.984204,39.313497,-10.2,0.03,225.0,13.4,180.0
13.25,76.77999999999997,2.9,12.931981330830562,6.63,2019-12-15 11:28:55.206792,39.090382,-10.2,0.69,312.71000000000004,13.4,180.0
13.25,76.77999999999997,2.9,12.931981330830562,6.63,2019-12-15 12:28:48.291491,38.867267,-10.2,0.69,312.71000000000004,13.4,180.0
13.25,76.77999999999997,2.9,12.931981330830562,6.63,2019-12-15 13:18:10.294686,38.683333,-10.2,0.69,312.71000000000004,13.4,180.0
13.25,9.149635970566777,4.95,13.415639389022203,6.75,2019-12-15 13:48:04.896833,38.575,-10.166667,0.03,238.57963597056678,13.4,166.42036402943322
13.25,8.521983903710378,4.95,13.41591889326269,6.75,2019-12-15 14:06:53.959053,38.506667,-10.146667,0.03,237.95198390371038,13.4,167.04801609628962
13.25,15.410115251560626,4.69,13.212345375758971,6.35,2019-12-15 15:06:44.473048,38.301156,-10.048139,0.03,245.70011525156065,13.2,159.29988474843935
13.25,15.46388879379711,4.69,13.212319709049629,6.35,2019-12-15 16:06:36.137493,38.095645,-9.949612,0.03,245.75388879379713,13.2,159.24611120620287
13.25,9.047766795854841,11.5,13.212293981597258,6.35,2019-12-15 17:06:28.959095,37.890134,-9.851084,0.03,245.80776679585483,13.2,159.19223320414517
13.25,9.101170675304388,11.5,13.21226846981664,6.35,2019-12-15 18:06:22.930810,37.684623,-9.752556,0.03,245.86117067530438,13.2,159.13882932469562
13.25,155.81409895413705,5.39,12.754350647804786,6.24,2019-12-15 19:06:18.045466,37.479112,-9.654029,0.47,18.524098954137088,13.2,159.08590104586293
13.25,171.99713333240473,7.14,13.212217818439123,5.88,2019-12-15 20:06:14.309744,37.273601,-9.555501,0.03,245.96713333240476,13.2,159.03286666759524
13.25,151.51219569550614,2.98,12.754606954387487,5.97,2019-12-15 20:58:08.818773,37.095673,-9.470197,0.47,18.62219569550615,13.2,158.98780430449386
13.25,144.52426236933792,2.98,12.239656229127565,5.97,2019-12-15 21:18:58.984420,37.024266,-9.447953,0.47,11.634262369337932,12.7,165.97573763066208
13.25,143.61198842580507,2.98,13.238205508710132,5.97,2019-12-15 22:11:27.412298,36.829515,-9.391526,0.47,10.72198842580508,13.7,166.88801157419493
13.25,136.23052545908774,9.03,12.618171101804403,5.99,2019-12-15 23:11:18.806681,36.621635,-9.356564,0.03,232.72052545908775,12.6,172.27947454091225
13.25,136.24249046959957,9.03,12.618166116514669,5.99,2019-12-15 23:45:22.649589,36.503333,-9.336667,0.03,232.73249046959958,12.6,172.26750953040042
13.25,28.623960431673595,7.67,13.385303022205136,6.38,2019-12-16 00:39:46.778426,36.448333,-9.095,0.03,299.3339604316736,13.4,105.66603956832644
13.25,26.300360152392017,9.87,13.385809469370448,6.07,2019-12-16 01:32:15.707570,36.391667,-8.863333,0.03,298.230360152392,13.4,106.76963984760798
13.25,30.29182197272098,9.87,13.38400404430984,6.07,2019-12-16 02:32:11.956909,36.34195,-8.59402,0.03,302.221821972721,13.4,102.77817802727903
13.25,29.24993356454837,6.26,12.907308935037275,5.51,2019-12-16 03:32:10.361793,36.292234,-8.324708,0.51,345.0299335645484,13.4,102.77006643545161
13.25,51.16761910212381,10.13,12.907291268093955,5.39,2019-12-16 04:32:10.952271,36.242517,-8.055395,0.51,345.0376191021238,13.4,102.7623808978762
13.25,51.17548908255441,10.13,12.907273186354082,5.39,2019-12-16 05:32:13.709571,36.1928,-7.786082,0.51,345.0454890825544,13.4,102.7545109174456
13.25,51.18334001401661,10.13,12.90725515764286,5.39,2019-12-16 06:32:18.631178,36.143083,-7.516769,0.51,345.0533400140166,13.4,102.74665998598338
13.25,50.201374851471144,11.84,12.907236716193115,3.67,2019-12-16 07:32:25.698247,36.093367,-7.247457,0.51,345.06137485147116,13.4,102.73862514852885
13.25,50.20898475297852,11.84,12.907219258985904,3.67,2019-12-16 08:32:34.940870,36.04365,-6.978144,0.51,345.0689847529785,13.4,102.73101524702147
13.25,50.216778807354785,11.84,12.907201388340782,3.67,2019-12-16 09:32:46.340242,35.993933,-6.708831,0.51,345.0767788073548,13.4,102.72322119264523
13.25,41.67475655342648,12.23,12.438722502824529,2.79,2019-12-16 10:32:59.877494,35.944217,-6.439519,0.99,346.1647565534265,13.4,102.71524344657351
13.25,41.67308833111616,12.23,12.43872939613156,2.79,2019-12-16 11:26:35.473664,35.9,-6.2,0.99,346.16308833111617,13.4,102.71691166888382
13.25,56.42617194364317,12.23,12.41012656238683,2.79,2019-12-16 12:26:42.114047,35.907646,-5.924745,0.99,0.9161719436431639,13.4,87.96382805635683
13.25,54.67096748061894,12.68,12.410130683091928,3.49,2019-12-16 13:37:36.771229,35.916667,-5.6,0.99,0.9309674806189321,13.4,87.94903251938106
13.25,72.16237938724026,12.68,12.46073487783824,3.49,2019-12-16 13:54:01.803439,35.937117,-5.529083,0.99,18.422379387240255,13.4,70.45762061275974
13.25,35.64970758005259,12.39,13.373154374189069,2.61,2019-12-16 14:04:56.144993,35.95,-5.481667,0.03,333.4897075800526,13.4,71.51029241994743
13.25,37.618078679590354,12.39,13.372710271676674,2.61,2019-12-16 14:17:44.262053,35.966667,-5.426667,0.03,335.45807867959036,13.4,69.54192132040967
13.25,26.019075830167765,12.39,13.37577293487351,2.61,2019-12-16 15:17:58.920947,36.000941,-5.153598,0.03,323.85907583016774,13.4,81.14092416983227
13.25,26.02296315869245,12.39,13.375771734504381,2.61,2019-12-16 16:18:12.040036,36.035215,-4.88053,0.03,323.8629631586924,13.4,81.13703684130758
13.25,20.416794051932698,10.58,13.375770551671028,2.32,2019-12-16 17:18:23.643916,36.069489,-4.607461,0.03,323.8667940519327,13.4,81.13320594806733
13.25,23.350662622963057,14.03,12.971225552921748,1.98,2019-12-16 18:18:33.718414,36.103763,-4.334392,0.69,51.58066262296303,13.4,81.12933737703698
13.25,23.35456892151717,14.03,12.971262411080808,1.98,2019-12-16 19:18:42.249376,36.138037,-4.061324,0.69,51.58456892151716,13.4,81.12543107848285
13.25,17.458418738479793,16.23,12.971298738253626,1.8,2019-12-16 20:18:49.261365,36.172311,-3.788255,0.69,51.5884187384798,13.4,81.1215812615202
13.25,17.46230630431043,16.23,12.971335423591746,1.8,2019-12-16 21:18:54.740228,36.206585,-3.515186,0.69,51.592306304310455,13.4,81.11769369568955
13.25,16.1962002231341,15.26,13.375764561451627,1.61,2019-12-16 22:18:58.684718,36.240859,-3.242117,0.03,323.8862002231341,13.4,81.11379977686589
13.25,24.310131964719915,14.77,13.375763348156024,1.43,2019-12-16 23:19:01.080706,36.275133,-2.969049,0.03,323.8901319647199,13.4,81.10986803528009
13.25,24.314007162755814,14.77,13.375762152420867,1.43,2019-12-17 00:19:01.952711,36.309407,-2.69598,0.03,323.89400716275577,13.4,81.1059928372442
13.25,16.907920205124753,11.17,12.893480809187254,1.25,2019-12-17 01:19:01.286606,36.343681,-2.422911,0.51,6.697920205124774,13.4,81.10207979487522
13.25,29.06067994108622,13.55,12.893473296488974,1.39,2019-12-17 02:10:53.987126,36.373333,-2.186667,0.51,6.690679941086188,13.4,81.10932005891381
13.25,39.1526293725648,13.55,13.211722388870381,1.39,2019-12-17 03:11:06.790328,36.447671,-1.918094,0.51,16.782629372564784,13.7,71.01737062743521
13.25,76.79998585044262,7.31,13.7,0.87,2019-12-17 04:11:16.519886,36.52201,-1.649521,0.0,288.9999858504426,13.7,71.0000141495574
13.25,103.89699344703757,5.69,13.211810797177984,1.0,2019-12-17 05:11:23.148444,36.596348,-1.380949,0.51,16.816993447037575,13.7,70.98300655296242
13.25,103.91440279316953,5.69,13.211855653150067,1.0,2019-12-17 06:11:26.705127,36.670687,-1.112376,0.51,16.834402793169502,13.7,70.9655972068305
13.25,103.9314629265856,5.69,13.21189965308074,1.0,2019-12-17 07:11:27.162577,36.745025,-0.843803,0.51,16.851462926585583,13.7,70.94853707341441
13.25,74.27995161049148,3.65,13.21194738625893,1.12,2019-12-17 08:12:06.295036,36.820227,-0.57211,0.51,16.869951610491484,13.7,70.93004838950851
13.25,67.99045291347525,7.66,13.2758437273621,1.14,2019-12-17 09:12:16.583972,36.853314,-0.298263,0.03,323.6304529134752,13.3,81.36954708652476
13.25,67.99419374205377,7.66,13.27584256592611,1.14,2019-12-17 10:12:25.352079,36.886401,-0.024416,0.03,323.63419374205375,13.3,81.36580625794623
13.25,69.92791000068843,9.82,13.35115038868309,1.15,2019-12-17 11:12:32.611072,36.919488,0.249432,0.47,96.24791000068844,13.3,81.36208999931158
13.25,41.61169313957919,5.11,13.351181237511497,0.98,2019-12-17 12:12:38.334025,36.952575,0.523279,0.47,96.25169313957917,13.3,81.35830686042084
13.25,41.61519670214341,5.11,13.351209806393213,0.98,2019-12-17 13:12:42.530262,36.985661,0.797126,0.47,96.2551967021434,13.3,81.35480329785662
13.25,56.85975654124343,5.89,12.793227921016467,1.05,2019-12-17 14:13:04.433957,37.018925,1.072435,0.51,6.449756541243431,13.3,81.35024345875657
13.25,65.98296608332532,5.89,13.108722434432346,1.05,2019-12-17 15:13:18.761811,37.088169,1.343281,0.51,15.572966083325326,13.6,72.22703391667467
13.25,13.718326025716266,5.8,13.108759157096221,0.81,2019-12-17 16:13:30.122789,37.157413,1.614128,0.51,15.588326025716256,13.6,72.21167397428374
13.25,49.303857570839455,8.1,13.10879632592737,0.97,2019-12-17 17:13:38.488150,37.226657,1.884974,0.51,15.603857570839466,13.6,72.19614242916053
13.25,49.31961812277717,8.1,13.108834079696113,0.97,2019-12-17 18:13:43.870271,37.295902,2.15582,0.51,15.619618122777155,13.6,72.18038187722284
13.25,49.33488728727275,8.1,13.108870691810287,0.97,2019-12-17 19:13:46.267023,37.365146,2.426667,0.51,15.634887287272747,13.6,72.16511271272725
13.25,36.32056880055342,11.46,13.573305416265097,0.94,2019-12-17 20:13:45.654609,37.43439,2.697513,0.03,332.8505688005534,13.6,72.1494311994466
13.25,36.32675875689995,11.46,13.573303937486795,0.94,2019-12-17 21:07:25.952125,37.49639,2.940025,0.03,332.8567587568999,13.6,72.14324124310008
13.25,36.39434018451993,10.7,13.376826523008363,1.2,2019-12-17 22:07:35.423733,37.517835,3.220152,0.03,320.57434018451994,13.4,84.42565981548007
13.25,37.07570856014553,8.55,13.376826067995475,1.42,2019-12-17 23:07:43.870615,37.539279,3.500279,0.03,320.57570856014553,13.4,84.42429143985447
13.25,37.07758753059133,8.55,13.3768254432209,1.42,2019-12-18 00:07:51.295352,37.560724,3.780406,0.03,320.57758753059136,13.4,84.42241246940867
13.25,37.07895907603333,8.55,13.37682498718544,1.42,2019-12-18 01:07:57.694362,37.582168,4.060533,0.03,320.57895907603336,13.4,84.42104092396667
13.25,22.60084150999006,12.01,13.376824361302436,1.47,2019-12-18 02:08:03.070229,37.603613,4.34066,0.03,320.5808415099901,13.4,84.41915849000992
13.25,19.074186057432485,11.12,12.890889359022998,1.46,2019-12-18 03:09:27.889947,37.625536,4.627042,0.51,3.3841860574324585,13.4,84.41581394256754
13.25,8.614460018857528,11.12,12.89388384691104,1.46,2019-12-18 04:09:32.438754,37.606175,4.90743,0.51,352.92446001885753,13.4,94.8755399811425
13.25,11.795700102519731,12.38,13.340570121457938,1.43,2019-12-18 05:09:37.902107,37.586814,5.187817,0.47,82.73570010251974,13.4,94.87429989748027
13.25,11.796974754265818,12.38,13.340580493575313,1.43,2019-12-18 06:09:44.305124,37.567453,5.468205,0.47,82.73697475426582,13.4,94.8730252457342
13.25,17.607957626068583,9.9,12.855073330108821,1.39,2019-12-18 07:09:51.623280,37.548091,5.748592,0.69,37.83795762606859,13.4,94.87204237393142
13.25,25.819484583272384,12.14,13.340600916683577,1.37,2019-12-18 08:09:59.878923,37.52873,6.02898,0.47,82.7394845832724,13.4,94.87051541672761
13.25,25.83397100909906,12.14,13.340718798591015,1.37,2019-12-18 09:19:23.555654,37.506395,6.352439,0.47,82.75397100909908,13.4,94.85602899090094
13.25,63.632947448697905,4.64,13.578495256360023,1.39,2019-12-18 10:19:30.630679,37.509197,6.637848,0.03,315.79294744869793,13.6,89.20705255130206
13.25,34.82048593693827,6.57,13.090730167843455,1.46,2019-12-18 11:45:27.527752,37.513204,7.045905,0.71,315.83048593693826,13.6,89.16951406306175
13.25,34.63075598882898,6.57,12.79237116673556,1.46,2019-12-18 12:45:34.778166,37.515361,7.325064,0.71,315.64075598882897,13.3,89.35924401117104
13.25,14.651034004103508,9.04,12.798258494057016,1.65,2019-12-18 13:45:41.924903,37.517519,7.604223,0.69,43.351034004103525,13.3,89.35896599589648
13.25,14.650798418495413,9.04,12.798256546485113,1.65,2019-12-18 14:45:48.954723,37.519676,7.883381,0.69,43.350798418495415,13.3,89.35920158150459
13.25,14.650817101530777,9.04,12.79825670093632,1.65,2019-12-18 15:45:55.893642,37.521833,8.16254,0.69,43.350817101530794,13.3,89.35918289846921
13.25,18.00048546607826,9.18,12.31002912757213,1.65,2019-12-18 17:13:58.487968,37.524993,8.571401,0.99,359.56048546607826,13.3,89.31951453392172
13.25,19.441313724744475,9.18,12.010151178216864,1.65,2019-12-18 18:14:06.314636,37.532725,8.8442,0.99,1.0013137247444917,13.0,87.8786862752555
13.25,19.441811835276184,9.18,12.01015132865977,1.65,2019-12-18 19:14:13.756706,37.540458,9.116998,0.99,1.001811835276186,13.0,87.87818816472381
13.25,11.241768872791084,8.47,12.010151315680984,1.63,2019-12-18 20:14:20.839345,37.54819,9.389797,0.99,1.0017688727910752,13.0,87.87823112720892
13.25,22.572003714733967,9.91,12.490000472544471,1.58,2019-12-18 21:14:27.536690,37.555922,9.662595,0.51,359.922003714734,13.0,87.87799628526602
13.25,4.834825013556156,8.45,12.010161466326224,1.69,2019-12-18 22:37:58.677169,37.566667,10.041667,0.99,1.0348250135561443,13.0,87.84517498644385
13.25,2.734871600161341,8.45,12.410171061137635,1.69,2019-12-18 23:16:25.529679,37.566667,10.221667,0.99,358.93487160016133,13.4,89.94512839983865
13.25,168.71367021516187,8.45,12.444120590334165,1.69,2019-12-19 00:16:28.731872,37.512338,10.49431,0.99,344.91367021516186,13.4,103.96632978483815
13.25,156.8631713393217,7.74,13.4,1.31,2019-12-19 01:16:34.382386,37.458008,10.766952,0.0,256.0431713393217,13.4,103.9568286606783
13.25,164.51341765960518,6.23,13.4,1.12,2019-12-19 02:37:23.573652,37.385,11.133333,0.0,256.0834176596052,13.4,103.91658234039484
13.25,148.12947840124158,6.23,13.4,1.12,2019-12-19 03:15:27.290853,37.313333,11.286667,0.0,239.69947840124158,13.4,120.30052159875842
13.25,147.54543011691038,8.94,13.393187492783605,1.61,2019-12-19 04:15:05.240705,37.195741,11.522585,0.03,283.12543011691037,13.4,121.87456988308963
13.25,141.31530561254147,4.88,13.393167161126295,1.43,2019-12-19 05:14:47.167850,37.078148,11.758502,0.03,283.1653056125415,13.4,121.83469438745853
13.25,141.35563790523668,4.88,13.393146599924657,1.43,2019-12-19 06:14:33.068043,36.960556,11.99442,0.03,283.2056379052367,13.4,121.7943620947633
13.25,141.39522586095828,4.88,13.393126421484796,1.43,2019-12-19 07:14:22.938193,36.842963,12.230338,0.03,283.24522586095827,13.4,121.7547741390417
13.25,107.46494405931855,3.09,13.393106179956408,1.4,2019-12-19 08:14:16.741132,36.725371,12.466255,0.03,283.28494405931855,13.4,121.71505594068145
13.25,130.44424749039774,4.5,13.393086153066319,1.35,2019-12-19 09:14:14.506613,36.607778,12.702173,0.03,283.32424749039774,13.4,121.67575250960226
13.25,95.14368217046754,6.68,13.393066062568595,1.55,2019-12-19 10:14:16.197436,36.490186,12.938091,0.03,283.36368217046754,13.4,121.63631782953246
13.25,82.90248619955915,7.94,13.39304629657025,1.47,2019-12-19 11:14:21.821230,36.372593,13.174009,0.03,283.4024861995591,13.4,121.59751380044085
13.25,82.9414227684473,7.94,13.393026466264661,1.47,2019-12-19 12:14:31.340676,36.255001,13.409926,0.03,283.4414227684473,13.4,121.5585772315527
13.25,90.84994833922998,6.77,13.137791364772928,1.46,2019-12-19 13:14:44.785481,36.137408,13.645844,0.47,56.08994833922999,13.4,121.52005166077002
13.25,101.55860742210247,6.89,13.138054608804175,1.4,2019-12-19 14:15:02.118294,36.019816,13.881762,0.47,56.12860742210249,13.4,121.48139257789752
13.25,101.59653166709916,6.89,13.13831296492674,1.4,2019-12-19 15:15:23.335372,35.902223,14.117679,0.47,56.16653166709918,13.4,121.44346833290084
