draft,windDir,ws,stwC,swh,dt,lat,lon,currSpeed,currDir,sovg,vslHeading
12.78,178.89294261243813,11.52,14.137159640292355,1.96,2019-11-25 02:45:51.688192,35.99478,17.837938,0.03,319.58294261243816,14.16,85.41705738756187
12.78,178.89157878785136,11.52,14.137160103281103,1.96,2019-11-25 03:46:01.826813,35.975496,17.547288,0.03,319.58157878785136,14.16,85.41842121214866
12.78,4.820714229315968,10.88,13.17180534152809,1.96,2019-11-25 04:46:12.839038,35.956211,17.256638,0.99,3.460714229315954,14.16,85.41928577068404
12.78,4.819368994737147,10.88,13.17180393869735,1.96,2019-11-25 05:46:24.721983,35.936927,16.965988,0.99,3.459368994737119,14.16,85.42063100526288
12.78,4.818522773767313,10.88,13.17180305652458,1.96,2019-11-25 06:46:37.465372,35.917642,16.675339,0.99,3.4585227737673137,14.16,85.42147722623268
12.78,34.077163571210235,7.43,13.650438885011187,2.95,2019-11-25 07:46:51.091017,35.898358,16.384689,0.51,2.3771635712102466,14.16,85.42283642878975
12.78,34.076303146371345,7.43,13.65043856740149,2.95,2019-11-25 08:47:05.588641,35.879073,16.094039,0.51,2.376303146371356,14.16,85.42369685362864
12.78,34.074978764840466,7.43,13.650438078755448,2.95,2019-11-25 09:47:20.943004,35.859789,15.80339,0.51,2.3749787648404777,14.16,85.42502123515952
12.78,82.65410414502821,6.26,14.137162640989386,2.58,2019-11-25 10:47:37.180889,35.840504,15.51274,0.03,319.5741041450283,14.16,85.42589585497174
12.78,65.47276579961093,7.76,13.691917319243116,2.78,2019-11-25 11:47:54.287058,35.82122,15.22209,0.69,47.28276579961096,14.16,85.42723420038905
12.78,65.47192573741648,7.76,13.691909886463595,2.78,2019-11-25 12:48:12.251213,35.801935,14.931441,0.69,47.28192573741653,14.16,85.42807426258348
12.78,65.50028685167797,7.76,13.692160878174784,2.78,2019-11-25 13:27:39.984808,35.789317,14.741267,0.69,47.310286851677986,14.16,85.39971314832202
