FOC_pred,FOC_act,PERC,stw
60.02,59.68,0.5743267,17.3
58.37,59.17,1.3437831,16.98
54.76,50.44,8.568064,16.56
84.41,79.82,5.7443457,19.12
39.27,37.72,4.109244,14.81
74.58,74.4,0.24677603,18.33
48.78,48.23,1.1350523,15.7
30.97,34.79,10.973043,14.16
85.25,81.14,5.071084,19.19
71.83,71.36,0.6516418,18.09
29.88,29.81,0.24295181,12.26
72.8,71.55,1.7401736,18.04
43.46,38.23,13.674458,15.17
79.37,78.44,1.1886935,18.65
59.58,59.07,0.86047995,17.09
76.41,76.23,0.23418628,18.56
64.78,61.96,4.54955,17.49
64.21,64.16,0.07505725,17.47
42.57,41.84,1.7461267,15.18
25.41,22.53,12.790309,12.41
77.1,77.89,1.0151728,18.61
59.14,54.47,8.567521,16.84
65.48,65.31,0.25495565,17.45
41.17,36.93,11.48947,15.08
46.36,49.21,5.787441,15.92
45.84,42.07,8.96725,15.55
85.09,81.4,4.527783,18.73
96.8,97.65,0.8656335,20.88
82.33,78.63,4.706627,18.62
42.63,38.47,10.805152,14.88
43.35,45.41,4.5437155,15.34
46.37,43.39,6.862112,15.79
24.89,22.45,10.846654,12.33
26.3,24.33,8.093108,13.12
49.25,54.44,9.531194,15.85
63.81,65.24,2.1906679,17.32
84.4,80.55,4.785179,19.12
34.02,33.57,1.339769,13.7
96.74,97.65,0.930958,20.81
54.01,51.68,4.507122,16.38
88.41,82.15,7.625355,19.81
75.99,72.93,4.200289,18.3
38.09,37.41,1.8262111,14.79
36.22,34.8,4.068199,13.91
75.14,72.46,3.7025306,18.14
26.84,26.72,0.43635598,13.35
60.33,56.56,6.661179,16.6
85.42,78.9,8.258437,19.17
29.93,29.87,0.21032555,12.24
86.45,85.29,1.3565903,19.11
30.76,32.39,5.039299,14.04
72.37,70.62,2.4770358,18.07
85.87,82.21,4.448621,19.23
70.16,68.6,2.2735262,18.01
70.93,71.01,0.10754857,18.11
83.88,81.51,2.9042897,19.26
76.67,73.6,4.1763678,18.37
26.3,24.62,6.820313,12.83
25.92,22.16,16.95465,12.4
76.36,74.58,2.383618,18.21
68.19,68.54,0.5150231,18.03
25.55,24.6,3.8624742,12.87
45.35,43.18,5.0245075,14.9
25.3,22.57,12.104387,12.49
80.46,76.39,5.3342543,18.72
61.23,59.79,2.4167597,17.3
64.86,65.47,0.92529273,17.42
77.88,77.2,0.8785663,18.42
90.28,85.29,5.846528,19.38
62.67,61.37,2.1160102,17.24
37.17,35.33,5.2052526,13.97
59.54,58.3,2.1264877,16.53
66.97,67.56,0.87698513,17.68
29.81,25.28,17.909943,12.52
74.98,71.4,5.020419,18.32
81.29,80.72,0.70207065,18.78
63.61,63.53,0.12207272,17.28
78.2,75.46,3.6353974,18.78
69.94,70.99,1.4738628,17.78
88.1,83.47,5.5418634,19.19
65.62,65.55,0.107835755,17.72
55.56,54.93,1.1549999,16.74
61.95,63.73,2.7990649,16.83
28.47,29.52,3.5731514,13.45
29.96,29.73,0.7866707,12.27
54.56,52.0,4.9232626,16.62
38.55,38.67,0.30344945,14.83
49.28,47.46,3.8311265,15.9
41.03,41.61,1.4023986,14.56
25.78,22.13,16.479414,12.44
53.98,54.79,1.4746566,15.65
90.5,82.9,9.164946,19.92
54.32,51.26,5.9712367,16.51
86.3,82.9,4.0958347,19.26
53.12,51.44,3.26695,15.77
79.94,78.32,2.0731359,18.83
92.35,97.48,5.260525,20.8
30.28,29.15,3.8734946,12.38
67.86,66.7,1.7334626,17.64
89.71,85.67,4.7203126,19.35
40.06,41.78,4.128264,14.81
64.55,64.15,0.6184983,17.59
82.71,78.13,5.8616076,18.76
90.37,83.62,8.067003,19.37
83.32,80.85,3.0526354,19.1
54.08,50.58,6.917981,16.44
51.82,47.98,8.001801,16.34
24.88,22.69,9.672527,12.24
80.12,77.73,3.0745585,18.59
75.09,71.46,5.078544,17.88
56.31,52.54,7.166766,16.51
85.09,82.11,3.6308336,19.21
81.33,79.9,1.7953807,18.84
56.22,54.03,4.0450616,16.78
37.96,37.33,1.6804595,14.97
33.12,32.87,0.75562805,14.26
29.27,30.76,4.8401265,13.8
69.37,68.78,0.86177325,17.72
80.27,77.1,4.110235,18.3
80.1,82.02,2.344174,18.8
61.01,59.02,3.3754125,17.03
25.51,23.5,8.561406,12.65
45.16,41.99,7.5542083,14.44
59.21,54.69,8.259842,16.74
90.8,79.73,13.889372,19.57
79.63,80.33,0.869901,18.76
84.16,80.81,4.140257,19.14
75.38,75.13,0.3288063,18.55
79.76,80.13,0.45668775,18.71
78.6,79.0,0.51078314,18.33
88.12,82.31,7.061255,19.56
85.57,80.72,6.0087533,19.36
29.21,24.55,18.979239,12.17
34.38,35.07,1.981565,14.77
61.62,59.07,4.3167043,17.19
29.74,29.89,0.50832856,12.07
85.11,81.19,4.8282723,19.22
74.55,77.11,3.3239365,18.39
29.16,30.57,4.609657,13.79
29.91,31.92,6.311985,14.05
61.37,59.88,2.484223,17.08
85.55,81.2,5.3582215,19.2
39.26,37.98,3.3813908,14.97
27.98,29.47,5.064771,13.18
59.49,54.53,9.095202,16.52
25.49,22.21,14.779702,12.42
37.27,35.83,4.009616,14.9
78.1,77.2,1.166408,18.43
62.74,63.36,0.97077906,17.19
40.78,38.73,5.290216,14.7
73.94,72.13,2.511904,17.96
80.23,76.89,4.3436346,18.88
84.97,83.7,1.5215037,18.91
47.74,47.04,1.4959468,15.12
83.97,80.66,4.108258,19.08
35.15,35.93,2.18268,14.5
71.32,64.67,10.283497,17.75
52.33,52.31,0.037818808,15.71
33.01,35.39,6.7243443,14.4
51.59,52.75,2.203673,16.09
84.04,79.07,6.282667,19.11
65.98,67.59,2.3803282,17.54
91.09,87.12,4.55499,19.44
28.17,28.67,1.7294536,13.44
76.97,77.9,1.1968648,18.58
45.55,41.87,8.784792,15.65
41.66,42.29,1.4938387,14.7
26.81,24.81,8.072105,13.36
51.17,51.96,1.5208573,16.36
47.72,50.29,5.105808,15.09
45.06,43.13,4.4742074,15.74
31.22,32.65,4.3649306,14.1
44.23,43.67,1.2919481,14.82
26.53,24.29,9.217339,12.75
39.56,37.93,4.2980967,14.99
46.06,43.66,5.4885073,15.68
25.74,24.05,7.030622,12.75
66.44,70.76,6.110405,17.46
71.01,69.07,2.8122718,17.71
61.85,58.87,5.0547624,17.27
60.66,59.47,1.9976774,17.24
59.33,54.0,9.863429,16.66
30.16,29.33,2.836552,13.79
61.11,59.3,3.0552123,17.27
73.29,69.19,5.9295797,17.72
80.22,80.33,0.13364974,18.74
64.94,58.46,11.089859,17.17
85.23,82.11,3.7954912,19.21
55.73,52.8,5.5578623,16.69
47.06,41.87,12.389066,15.82
36.03,35.38,1.8260626,14.09
83.31,77.0,8.192197,18.82
46.08,47.81,3.6160395,15.49
70.49,69.4,1.5746673,17.65
64.76,60.19,7.5940995,17.42
29.94,28.95,3.4074404,12.38
60.89,59.07,3.0753617,17.26
91.31,94.01,2.8740118,20.35
74.21,75.35,1.5110252,18.32
73.66,74.81,1.5433488,18.31
54.44,52.04,4.607786,16.64
26.01,25.19,3.2486563,13.04
41.87,40.65,3.006488,14.74
88.4,84.31,4.8489866,19.11
57.04,56.82,0.39377585,16.14
44.12,42.07,4.8713512,14.55
73.76,72.31,2.0049977,18.06
83.01,79.59,4.300203,19.16
93.48,92.4,1.1657863,20.01
84.99,80.84,5.1311646,19.32
26.01,24.11,7.8728805,12.82
44.69,45.2,1.12634,15.66
64.08,64.29,0.33007306,17.46
64.48,62.52,3.132756,17.58
80.87,79.93,1.1737889,18.8
35.53,34.0,4.4955983,14.41
68.35,70.2,2.6316195,17.47
26.92,25.23,6.681262,12.9
57.63,55.14,4.5188737,16.78
36.5,35.6,2.5297766,14.63
28.7,29.62,3.1197577,12.31
43.08,42.09,2.3470764,15.1
45.43,43.03,5.5687575,14.83
74.77,69.86,7.025519,17.78
56.17,53.97,4.070523,16.74
27.8,27.43,1.3326339,13.47
57.32,52.84,8.485103,16.46
46.43,48.04,3.3451338,15.58
57.97,57.14,1.4494715,17.06
51.95,54.35,4.4132924,15.57
88.65,81.93,8.202814,19.85
26.75,25.09,6.601707,13.15
35.57,35.57,0.0073891664,14.81
78.74,75.76,3.9291282,18.81
52.38,53.4,1.9134207,15.69
27.01,25.07,7.728117,13.26
25.75,23.34,10.3300085,12.44
68.88,67.82,1.5668383,17.78
29.77,29.26,1.7585025,12.49
86.12,83.49,3.1525693,19.27
27.1,26.93,0.61343247,13.02
38.88,38.27,1.5827454,14.89
63.98,58.63,9.127693,17.07
96.49,97.65,1.1913028,20.72
36.77,37.87,2.908669,14.97
34.69,36.93,6.0665154,14.66
55.28,54.46,1.5117507,16.24
27.72,29.2,5.0824113,13.03
81.07,78.85,2.8207667,18.78
52.12,49.93,4.3814163,16.2
70.28,70.44,0.23056063,17.93
25.68,25.42,1.0187508,12.66
33.72,35.29,4.454602,14.52
92.73,97.0,4.4007607,20.55
68.54,67.09,2.1591108,17.49
73.95,73.04,1.2404764,18.24
68.78,69.52,1.058809,17.86
75.17,73.3,2.5451264,18.35
40.01,38.4,4.1858053,14.85
41.28,41.2,0.19730872,15.36
25.43,22.55,12.772782,12.63
81.89,79.8,2.613794,18.42
61.74,56.31,9.651177,17.18
91.47,80.64,13.434358,19.67
57.43,54.33,5.6980186,16.28
27.83,27.79,0.13629408,13.24
87.39,82.27,6.223489,19.7
27.01,26.7,1.1519171,13.08
70.74,71.04,0.42869166,18.07
95.76,97.28,1.56143,20.63
55.84,53.8,3.795645,16.67
27.98,28.09,0.40103212,13.23
88.44,83.67,5.704393,19.21
67.74,67.52,0.3193227,17.66
64.85,62.03,4.545683,16.98
71.28,65.13,9.447599,17.75
41.09,37.53,9.474262,15.02
29.64,30.33,2.277398,13.76
61.98,60.28,2.8185349,16.94
73.08,70.31,3.9434564,18.09
40.95,36.51,12.152367,14.46
36.58,36.79,0.5715928,14.76
84.47,82.78,2.0428033,18.65
37.01,37.89,2.3134947,14.96
41.03,38.29,7.145927,15.03
67.11,64.14,4.6377654,17.14
83.69,80.35,4.1506567,18.85
32.59,34.63,5.8970394,14.48
61.35,61.02,0.5388025,16.97
36.99,35.87,3.1219156,14.44
29.94,28.95,3.4127176,12.38
88.06,81.2,8.450118,19.64
41.09,41.63,1.2923055,15.33
87.79,85.26,2.962086,19.13
85.04,82.73,2.7898147,19.27
39.89,38.82,2.7686133,14.8
34.84,37.1,6.079764,14.85
84.27,79.6,5.8670425,19.1
25.82,22.84,13.051584,12.59
30.11,30.57,1.5189221,13.43
97.02,97.65,0.6436115,20.95
31.68,29.33,8.002762,13.82
26.76,25.29,5.7932863,13.07
46.38,41.03,13.046562,14.84
85.59,80.45,6.39037,19.38
92.82,91.12,1.8614398,19.96
28.83,28.0,2.9482977,13.73
65.34,59.13,10.503875,17.62
74.74,75.59,1.1270087,18.43
45.1,44.56,1.2018522,14.82
40.81,40.73,0.19285154,14.5
53.18,54.86,3.0606165,15.49
35.19,36.87,4.553199,14.75
57.44,58.67,2.0946438,16.19
78.41,74.37,5.4379206,18.66
26.78,28.01,4.375925,12.87
35.1,36.77,4.5359316,14.59
87.55,84.84,3.1884737,19.08
27.52,25.61,7.4427485,13.24
73.66,70.14,5.0187907,17.93
25.97,24.53,5.87248,13.21
37.22,36.73,1.3469319,14.76
60.86,58.17,4.6159086,17.07
83.18,80.87,2.8514237,19.03
33.14,31.87,3.9950962,13.32
46.37,46.34,0.07179105,15.74
26.2,25.55,2.5445898,13.1
65.55,59.34,10.471305,17.64
45.33,38.38,18.103432,14.62
37.02,37.62,1.5952674,15.08
76.05,70.54,7.815522,18.06
28.63,29.97,4.4730477,13.43
69.36,66.19,4.7874885,17.6
72.83,71.74,1.5246985,18.14
68.58,69.34,1.0972068,17.84
33.09,37.82,12.494374,14.47
34.44,29.27,17.675915,13.3
61.92,62.02,0.16308722,17.18
55.3,53.17,4.0000086,16.64
36.76,35.47,3.648795,14.7
64.05,63.87,0.28144667,17.3
71.8,70.27,2.1827865,18.03
48.18,53.43,9.827183,15.87
31.17,31.12,0.1620143,13.97
40.24,38.53,4.444969,14.91
84.34,77.4,8.971113,18.86
57.87,57.23,1.1111747,16.84
63.49,63.42,0.10329518,17.3
82.01,78.14,4.950417,18.49
30.94,31.93,3.1075864,14.05
81.23,81.05,0.22119126,18.97
47.57,43.8,8.615799,15.81
29.2,30.02,2.7404253,13.52
80.45,80.33,0.1506124,18.74
69.38,68.59,1.1500041,17.79
50.88,54.2,6.128628,15.46
51.94,53.22,2.4126778,15.34
63.43,62.0,2.3115034,17.13
56.42,54.19,4.1243715,16.73
31.17,30.33,2.7592223,13.92
57.78,52.63,9.780686,16.5
29.91,28.83,3.7482147,12.42
33.89,32.59,4.001722,14.27
70.9,71.2,0.42297068,18.07
53.82,53.7,0.21837543,16.53
84.05,80.22,4.772223,19.01
61.81,58.8,5.1246176,17.29
24.84,22.41,10.852686,12.31
29.67,29.34,1.1185423,12.14
24.86,22.39,11.011808,12.29
77.88,74.46,4.5888257,18.65
91.17,89.38,1.999067,19.71
82.27,79.27,3.7907898,18.54
65.35,60.21,8.532605,17.65
84.32,82.7,1.9634852,18.9
72.29,71.54,1.0509881,18.05
31.44,29.93,5.044048,13.94
88.08,84.65,4.053655,19.12
56.84,54.99,3.3626635,16.7
63.28,63.97,1.0768871,17.19
41.54,40.65,2.1982133,15.35
70.96,69.2,2.5432456,17.69
27.23,26.12,4.267678,13.28
26.74,25.27,5.801049,13.38
29.03,30.06,3.430785,13.46
35.8,37.09,3.475396,14.1
67.08,64.2,4.491432,17.56
95.73,98.39,2.7012973,20.58
44.67,39.93,11.867157,15.65
65.0,65.6,0.915004,17.67
59.3,59.37,0.12269742,17.16
89.17,86.69,2.8554122,19.41
25.68,22.78,12.732524,12.42
69.17,68.36,1.1817415,17.73
27.64,28.06,1.502693,13.67
81.59,80.18,1.757996,18.86
64.11,61.67,3.9542086,17.37
68.42,68.27,0.21908109,17.74
33.95,33.59,1.0771779,14.13
85.8,82.69,3.7609804,19.21
27.47,28.78,4.535553,12.37
84.53,83.49,1.2491775,18.81
91.7,86.52,5.9839783,19.79
26.4,25.85,2.1278336,13.07
43.92,41.98,4.631159,14.43
65.33,63.53,2.8407936,17.63
25.93,25.23,2.792788,12.91
49.62,54.68,9.254359,15.4
63.0,58.8,7.1462646,17.36
33.21,34.87,4.7730103,14.11
91.83,87.1,5.4260764,19.55
45.74,43.27,5.718123,15.55
73.76,71.6,3.011906,18.07
30.53,29.4,3.85579,13.7
85.92,85.07,0.99903184,19.03
51.76,49.55,4.468023,16.28
85.7,78.2,9.596765,19.32
61.35,61.79,0.71430963,16.78
62.57,58.53,6.8990493,17.24
57.72,52.81,9.289629,16.5
86.68,81.9,5.834465,19.31
26.45,25.18,5.0427327,13.09
73.24,70.94,3.2434173,18.16
32.71,32.0,2.2123694,14.3
54.49,51.07,6.6955748,16.5
40.45,40.32,0.31177962,15.29
83.54,79.93,4.51777,19.03
31.64,32.11,1.4687178,14.31
32.77,32.33,1.3480642,14.33
42.43,42.21,0.51283777,14.65
33.07,31.64,4.506286,14.22
74.64,76.4,2.3093898,18.34
65.12,64.53,0.9149244,17.44
36.02,33.93,6.1616635,13.66
62.56,59.18,5.7094955,17.11
87.9,82.79,6.1684194,19.79
68.06,69.05,1.437221,17.82
57.16,56.37,1.4100237,16.86
78.85,79.04,0.24362132,18.48
81.9,79.67,2.803331,18.96
54.53,51.61,5.649847,16.61
46.44,41.32,12.383115,14.89
40.67,36.92,10.146559,15.07
88.11,81.6,7.972904,19.74
25.28,22.6,11.857548,12.67
25.17,22.59,11.40006,12.47
58.7,60.6,3.1387846,17.17
37.03,35.64,3.8939025,14.71
25.84,26.12,1.0658442,12.74
67.93,67.13,1.1973251,17.78
58.47,56.66,3.188322,16.71
85.45,81.53,4.8122644,19.17
51.95,48.53,7.0413747,16.29
26.89,25.82,4.14821,13.18
63.39,60.39,4.9598837,17.19
25.37,22.31,13.721164,12.45
84.17,82.51,2.008516,19.09
34.14,33.32,2.4574,14.2
24.89,22.75,9.402902,12.49
24.93,22.95,8.63969,12.5
25.61,24.73,3.5419378,13.08
32.85,31.68,3.68152,14.17
26.1,25.37,2.8836524,12.86
57.58,56.75,1.4610593,16.88
46.27,45.58,1.5036669,15.88
24.81,22.42,10.641525,12.22
63.68,61.45,3.625806,17.21
85.41,85.76,0.40354124,18.96
86.03,83.58,2.9269016,18.93
51.56,50.72,1.6659067,15.37
84.01,81.36,3.2539423,18.78
31.14,29.78,4.564584,13.34
56.43,54.06,4.3816943,16.72
52.06,50.09,3.9247057,16.45
60.74,60.42,0.53586966,17.11
53.85,51.16,5.255901,16.48
61.13,63.09,3.105432,16.69
37.15,37.5,0.92887366,14.68
74.33,71.41,4.083782,18.05
26.8,27.02,0.8179363,13.28
29.01,31.88,9.009793,13.77
37.23,37.95,1.896191,14.79
57.1,53.11,7.5059466,16.69
54.96,53.69,2.3710167,16.55
24.85,22.45,10.70585,12.32
76.98,74.15,3.8199549,18.61
64.68,61.06,5.9252815,17.58
94.19,98.4,4.2792916,20.19
82.3,80.87,1.7630249,19.0
63.02,62.26,1.2156668,17.22
24.92,22.33,11.591572,12.15
96.98,98.58,1.621343,20.9
34.36,36.93,6.958564,14.66
48.14,48.86,1.4749746,15.02
25.52,28.03,8.948439,12.53
85.39,81.55,4.705086,19.31
30.4,29.6,2.7002773,12.32
38.95,37.79,3.0567546,15.18
29.19,31.22,6.4911256,14.01
35.63,35.87,0.67295855,14.79
45.95,41.68,10.2551565,14.93
51.6,50.79,1.5958939,15.38
29.7,30.01,1.0470142,12.06
74.42,71.17,4.571462,18.11
56.45,53.1,6.307448,16.69
56.6,55.18,2.5684638,16.74
32.51,32.59,0.23461734,14.21
71.05,71.0,0.07641215,17.79
74.44,72.6,2.529365,18.25
45.29,42.76,5.9128613,15.54
36.23,35.67,1.5805168,14.59
77.0,77.89,1.1402757,18.59
67.52,66.61,1.3642654,17.63
49.53,50.36,1.6450845,15.91
26.33,25.34,3.9131582,13.26
71.42,68.64,4.0480366,17.67
78.18,76.47,2.2389834,18.28
75.23,77.16,2.5071104,18.38
62.54,61.08,2.3925233,17.19
57.95,60.4,4.062482,16.33
76.88,77.94,1.3651075,18.63
51.54,54.35,5.174386,15.48
61.54,59.15,4.032609,17.3
35.37,36.75,3.7529562,14.83
43.41,43.02,0.9077064,14.8
39.96,38.4,4.058917,14.85
65.49,59.67,9.761867,17.65
28.75,28.71,0.14801052,12.52
83.64,77.87,7.415708,19.14
62.77,62.58,0.30559635,17.19
67.95,69.13,1.7098982,17.96
31.48,28.92,8.855038,12.5
50.08,50.11,0.061137166,15.63
61.76,63.3,2.4339335,17.41
29.28,30.06,2.6028457,13.51
85.58,79.76,7.2984495,19.12
62.32,60.35,3.2600272,17.1
33.52,32.6,2.8315353,14.15
57.03,53.8,6.0082545,16.8
24.74,23.67,4.5147753,12.29
67.16,65.24,2.9402173,17.21
80.5,78.46,2.6060324,18.77
47.19,52.68,10.423754,15.79
91.48,90.51,1.0707115,19.69
84.5,80.92,4.419976,19.2
71.34,69.87,2.105787,17.97
67.2,65.94,1.9158294,17.5
25.54,28.8,11.314506,12.54
31.38,29.82,5.21846,14.0
92.95,90.71,2.4688842,19.97
85.86,82.64,3.8925238,19.34
28.61,29.95,4.46296,13.04
41.38,46.53,11.073034,15.34
94.61,97.15,2.6119072,20.28
53.64,50.6,6.0129356,16.36
89.62,84.28,6.3310943,19.85
50.34,46.88,7.3757267,16.15
27.09,28.47,4.855847,12.53
86.92,79.93,8.739422,19.54
65.09,58.93,10.454743,17.65
40.47,36.92,9.619433,14.28
25.54,24.37,4.816662,12.77
30.01,29.67,1.1593813,12.29
88.29,83.04,6.327565,19.88
34.04,33.52,1.5363944,13.7
72.22,69.07,4.557047,18.16
85.28,82.49,3.379982,19.2
72.95,71.8,1.6061468,17.93
71.62,69.64,2.8389368,18.18
26.69,26.8,0.42587253,13.24
48.26,47.11,2.4477465,15.82
38.25,37.67,1.5494031,14.96
42.65,42.05,1.4276311,14.5
32.43,34.63,6.3550344,14.21
25.64,24.67,3.951884,12.92
28.25,29.81,5.224504,13.6
86.09,81.25,5.951416,18.89
72.68,71.18,2.1057472,17.89
24.79,22.26,11.369049,12.26
37.74,36.74,2.7280173,14.89
70.9,73.16,3.0866718,17.81
32.02,32.95,2.8223782,13.97
34.5,35.7,3.3665397,14.59
51.26,53.87,4.8394184,15.55
63.26,60.6,4.3827915,17.27
56.66,54.03,4.8627334,16.77
72.0,69.26,3.960896,18.14
63.99,59.46,7.6234155,17.42
78.79,78.36,0.54695827,18.47
87.1,84.28,3.3474014,19.17
85.37,82.85,3.0423007,19.07
70.79,68.12,3.921914,17.84
83.98,81.61,2.9097059,19.17
26.4,24.18,9.165276,12.7
26.75,24.44,9.451381,13.0
67.23,66.42,1.2197038,17.53
87.4,82.91,5.413548,19.69
39.58,40.83,3.0605214,14.38
51.36,51.62,0.50421697,16.41
45.46,44.93,1.1690481,15.76
56.95,52.65,8.162351,16.42
93.75,97.13,3.4750547,20.92
70.33,68.71,2.3599713,17.56
44.52,41.26,7.908702,14.6
75.79,70.95,6.820109,17.9
72.14,69.99,3.0722077,18.23
39.78,37.67,5.6006484,14.98
79.84,76.7,4.0904894,18.28
62.4,60.76,2.6929843,17.4
31.05,28.33,9.6156025,12.9
82.61,80.03,3.2222111,18.64
24.74,23.19,6.689028,12.09
41.79,37.8,10.560969,14.43
64.9,64.17,1.1335899,17.39
35.61,33.82,5.290349,13.67
83.03,80.51,3.1286583,18.79
26.7,25.34,5.351385,13.37
85.39,80.97,5.452798,19.26
25.85,29.02,10.939499,12.34
65.55,59.68,9.83003,17.65
94.05,91.37,2.9336305,19.97
29.28,28.2,3.822516,12.68
90.59,90.34,0.27809203,19.62
82.75,79.52,4.063449,18.59
74.75,74.87,0.16551924,18.2
26.87,25.49,5.394317,13.42
32.4,34.97,7.3367195,14.34
70.74,69.33,2.0307086,17.68
71.34,69.59,2.5215924,17.91
58.04,54.63,6.234366,16.74
33.08,32.4,2.1009798,14.27
70.03,67.6,3.5891335,17.8
26.84,25.73,4.3302,13.2
33.69,32.07,5.0639367,14.29
29.08,28.14,3.3449636,13.01
59.46,54.6,8.909582,16.52
27.4,28.52,3.9352841,13.31
58.08,53.91,7.7373185,16.33
48.02,46.94,2.293272,16.11
25.47,23.36,9.042898,12.49
33.5,29.33,14.224405,13.18
42.09,39.39,6.8480163,15.21
96.58,97.61,1.0515684,20.72
59.71,54.37,9.827746,16.87
46.89,49.31,4.897952,15.04
45.37,39.73,14.20643,15.66
25.78,24.8,3.9580793,12.98
25.3,22.47,12.613737,12.51
42.63,41.2,3.4651153,15.37
29.53,31.79,7.1235843,13.73
27.09,25.84,4.8458834,13.41
25.69,23.39,9.8250885,12.64
86.3,83.98,2.7586193,19.07
33.87,32.88,3.023194,14.27
29.1,28.14,3.426497,13.68
31.63,30.47,3.8146787,14.19
41.81,38.53,8.510508,14.77
53.35,54.13,1.4450395,15.63
35.49,40.24,11.807719,14.07
73.7,74.19,0.6555993,18.27
75.23,72.18,4.220573,18.25
24.94,23.09,8.009122,12.52
48.25,42.83,12.664162,14.91
37.48,37.59,0.29639763,14.69
36.92,38.09,3.0618029,14.77
85.87,83.2,3.2049603,19.21
40.31,36.98,9.000303,15.08
26.77,25.41,5.353202,13.33
27.66,28.09,1.5286018,12.55
25.03,22.23,12.591967,12.46
26.29,27.46,4.252853,12.63
68.3,67.29,1.4969214,17.41
82.87,81.46,1.7350177,18.8
70.03,65.16,7.472767,17.68
26.89,25.87,3.9371154,13.18
83.53,80.94,3.2010934,19.05
33.02,32.87,0.4507308,14.16
37.09,36.59,1.376575,14.84
77.76,76.65,1.4451456,18.61
57.12,54.71,4.4035454,16.74
71.89,65.7,9.42221,17.76
48.02,47.91,0.2266763,15.7
32.42,34.19,5.1704717,14.23
24.96,23.07,8.201284,12.2
49.53,49.99,0.91022384,16.22
26.29,25.27,4.0288153,13.24
25.53,23.39,9.1436205,12.49
69.94,70.28,0.48852876,17.91
24.98,22.86,9.269697,12.5
35.56,34.07,4.380072,14.33
29.59,29.22,1.273635,12.49
62.43,63.59,1.8177853,17.28
37.14,38.07,2.439763,14.96
64.66,64.22,0.68777406,17.36
46.7,41.6,12.268131,15.8
63.67,62.2,2.358642,17.43
48.14,44.64,7.838434,15.92
57.94,55.09,5.1642857,16.37
82.67,78.19,5.7235384,18.46
65.85,65.57,0.42419526,17.71
61.93,58.87,5.193166,17.24
49.13,45.95,6.9141994,15.22
33.15,32.13,3.1712446,14.26
62.0,63.97,3.074925,16.83
45.0,39.95,12.646519,15.65
58.28,59.76,2.4818003,16.36
31.81,32.0,0.5947232,14.36
46.94,42.46,10.542517,15.02
72.43,71.2,1.7216072,18.13
96.2,97.65,1.4835403,20.65
37.69,38.27,1.5158812,14.88
68.19,68.98,1.1416441,17.96
29.09,26.77,8.647884,13.11
39.73,37.0,7.3829756,14.94
32.72,32.33,1.212007,14.34
84.39,80.53,4.79911,18.67
85.03,84.35,0.8063551,19.17
39.04,38.47,1.4800866,14.94
80.25,76.45,4.964136,18.3
40.14,37.93,5.827998,14.88
29.97,29.8,0.5655673,12.29
76.61,77.71,1.413701,18.51
80.5,78.09,3.0862656,18.64
61.56,59.07,4.2222633,17.21
44.37,39.16,13.299285,14.71
68.22,64.97,4.9993143,17.66
74.14,68.8,7.7557893,17.91
95.35,97.3,2.0071816,20.5
33.21,32.2,3.136688,14.23
87.46,84.49,3.512348,19.18
28.54,28.77,0.78584486,12.5
87.95,83.24,5.662928,19.8
46.52,46.39,0.273007,15.87
73.72,68.8,7.15717,17.85
25.85,25.26,2.3458953,12.88
91.71,87.46,4.8586226,19.53
76.61,77.47,1.1071337,18.61
31.46,30.32,3.7574012,14.0
84.33,79.74,5.751917,18.72
35.92,36.34,1.1631048,14.64
36.86,36.07,2.1768522,14.35
71.58,67.92,5.392596,17.86
25.74,23.23,10.803623,12.76
73.65,68.45,7.604016,17.87
70.35,69.28,1.5410429,17.83
88.34,82.98,6.463599,19.85
32.9,31.73,3.6979482,14.34
36.15,35.7,1.2703263,14.24
25.94,24.47,6.0048823,13.21
91.07,87.07,4.597939,19.44
38.79,38.67,0.30361718,14.74
26.68,26.07,2.3261971,13.24
29.54,29.94,1.3227086,13.73
88.16,82.63,6.690286,19.54
81.76,81.4,0.44762236,18.82
39.6,38.87,1.8756691,14.76
85.58,81.14,5.4691496,19.2
85.46,83.2,2.712855,19.08
33.37,33.0,1.1187929,14.25
96.25,97.65,1.4337324,20.63
62.83,58.86,6.7448006,17.36
42.81,37.07,15.479459,15.13
25.38,22.31,13.770613,12.4
55.52,51.92,6.935718,16.48
38.8,37.87,2.4513385,14.93
81.43,78.93,3.1648598,18.64
96.43,97.61,1.2058992,20.76
24.71,22.59,9.363401,12.29
60.38,59.45,1.5671123,17.2
38.82,37.96,2.2633839,15.13
38.32,37.47,2.2808976,14.99
25.03,24.66,1.4893794,12.48
24.84,22.3,11.383631,12.37
33.83,31.42,7.666576,14.26
65.29,60.06,8.708313,17.6
95.63,98.39,2.8010943,20.56
64.79,58.73,10.310199,17.65
88.38,83.02,6.461497,19.87
69.35,69.2,0.2095658,17.8
34.57,36.49,5.273795,14.76
60.29,58.04,3.8823678,16.74
27.55,26.04,5.813011,13.25
84.04,81.99,2.5005133,18.61
24.9,24.7,0.819797,12.37
38.52,33.82,13.906714,13.69
70.43,69.41,1.4663473,17.81
33.06,29.8,10.925139,13.11
87.91,82.77,6.211159,19.8
74.51,74.34,0.22730139,18.6
63.06,61.86,1.933082,17.51
52.11,54.76,4.832663,15.45
60.41,59.45,1.6177717,17.21
35.15,32.44,8.355704,14.3
45.98,42.0,9.467352,15.56
