FOC_pred,FOC_act,PERC,stw
36.16,31.88,13.424641,12.35
35.98,32.29,11.412666,12.34
35.66,32.15,10.933111,12.32
35.54,32.44,9.569469,12.31
35.43,32.31,9.653155,12.31
35.07,32.24,8.792687,12.3
35.03,32.04,9.317339,12.29
34.94,32.11,8.82869,12.28
34.79,32.11,8.335796,12.27
34.72,32.36,7.305664,12.26
34.74,31.88,8.978042,12.26
34.76,31.35,10.861489,12.25
34.77,31.28,11.168447,12.26
34.74,31.08,11.774693,12.26
34.7,31.01,11.903498,12.26
34.71,30.54,13.659988,12.27
34.74,30.0,15.816498,12.28
34.83,30.0,16.111044,12.29
34.9,29.85,16.927906,12.3
34.91,29.78,17.218689,12.31
35.13,29.72,18.208525,12.32
35.29,29.72,18.737627,12.32
35.07,29.65,18.279535,12.33
35.13,29.72,18.193546,12.33
35.1,29.6,18.584335,12.33
35.08,29.6,18.511057,12.33
35.03,29.8,17.542067,12.33
35.02,29.8,17.520124,12.33
35.09,29.87,17.476084,12.33
35.0,29.93,16.923874,12.32
34.95,30.0,16.496645,12.31
34.92,30.2,15.633387,12.3
35.0,30.45,14.934407,12.29
34.9,30.45,14.604052,12.27
34.8,30.45,14.302108,12.25
34.72,30.65,13.284027,12.24
34.64,30.78,12.539701,12.23
34.54,30.72,12.434839,12.22
34.49,30.78,12.052516,12.21
34.46,30.65,12.432958,12.21
34.46,30.65,12.426697,12.21
34.34,30.52,12.519981,12.2
34.31,30.52,12.411565,12.19
34.32,30.65,11.966009,12.18
35.17,30.72,14.470784,12.17
34.19,30.65,11.543443,12.15
35.09,30.52,14.985148,12.14
34.97,30.33,15.282755,12.13
35.11,30.27,15.991369,12.12
35.25,30.93,13.977209,12.12
35.43,30.87,14.778826,12.12
35.51,30.67,15.796821,12.11
35.54,30.8,15.390904,12.11
35.5,30.8,15.269144,12.1
35.52,31.4,13.133584,12.09
35.68,31.4,13.630612,12.08
35.88,31.4,14.279548,12.08
35.75,31.47,13.594402,12.08
36.11,31.27,15.471348,12.08
35.81,31.59,13.353023,12.08
36.15,31.66,14.169418,12.09
36.19,31.66,14.317235,12.1
36.21,31.79,13.89547,12.1
36.3,31.79,14.192137,12.12
36.36,31.13,16.804049,12.13
36.37,30.99,17.361237,12.14
36.44,30.99,17.583324,12.15
36.55,30.86,18.451391,12.16
36.64,30.73,19.236378,12.17
35.96,30.19,19.118172,12.18
35.84,30.13,18.966814,12.19
35.65,30.06,18.59333,12.19
35.55,30.06,18.278702,12.19
35.45,30.19,17.433855,12.19
35.36,29.8,18.655304,12.19
35.24,29.73,18.542225,12.18
35.18,29.73,18.328407,12.18
35.09,29.6,18.55151,12.18
34.98,29.6,18.181213,12.17
34.89,29.6,17.863821,12.16
34.65,29.67,16.80049,12.14
34.41,29.87,15.197532,12.13
34.34,30.0,14.462445,12.12
34.06,30.33,12.3055935,12.11
33.89,30.4,11.483438,12.09
33.85,30.6,10.611721,12.08
33.75,30.93,9.107827,12.07
33.72,31.07,8.539692,12.06
33.72,31.07,8.516167,12.06
33.77,31.27,8.00363,12.06
33.8,31.4,7.63183,12.07
33.84,31.53,7.322821,12.08
33.9,31.67,7.0484877,12.09
33.96,31.8,6.7827477,12.11
34.08,32.07,6.2690334,12.13
34.14,32.27,5.7798634,12.15
34.22,32.33,5.833277,12.17
34.37,32.4,6.073386,12.19
34.39,32.27,6.5792828,12.2
34.57,32.33,6.9364004,12.22
34.73,32.33,7.431273,12.24
34.83,32.2,8.16177,12.25
35.01,32.2,8.730396,12.28
35.07,32.33,8.471754,12.29
35.12,32.27,8.8368225,12.3
34.4,32.27,6.598421,12.31
35.32,32.27,9.466739,12.3
35.06,32.33,8.447802,12.31
35.08,32.27,8.703964,12.3
35.06,32.2,8.882807,12.29
35.08,32.13,9.167407,12.29
34.3,32.34,6.070488,12.29
34.5,32.34,6.6729364,12.29
35.22,32.41,8.684715,12.3
34.92,32.41,7.7480607,12.3
34.98,32.34,8.166801,12.3
34.93,32.34,8.016762,12.31
34.99,32.93,6.2681513,12.32
35.08,32.99,6.34817,12.32
35.04,33.06,5.977686,12.32
35.04,33.13,5.7797093,12.31
35.06,33.13,5.833366,12.31
34.94,33.06,5.7016797,12.3
34.81,33.4,4.229928,12.32
34.85,33.45,4.171408,12.31
34.75,33.54,3.6048663,12.3
34.86,33.87,2.9113111,12.32
34.9,34.2,2.0442426,12.33
34.85,34.22,1.84558,12.32
34.78,34.27,1.4821663,12.32
34.82,34.94,0.35310516,12.33
34.69,34.99,0.854322,12.32
34.56,34.45,0.3236679,12.29
34.65,34.91,0.75227445,12.32
34.9,35.26,1.030466,12.38
35.17,35.74,1.5847217,12.46
35.64,36.38,2.031667,12.57
35.25,37.2,5.241209,12.67
36.19,38.06,4.9231644,12.79
36.73,39.23,6.3689985,12.91
37.08,39.75,6.715336,13.0
37.34,39.69,5.9207106,13.04
37.76,39.89,5.3349247,13.1
38.13,40.22,5.1894484,13.15
38.32,40.91,6.328817,13.16
38.44,40.39,4.8280525,13.12
38.93,40.95,4.9412766,13.15
39.62,41.46,4.427579,13.22
39.84,41.53,4.079834,13.25
40.22,41.77,3.7153528,13.28
40.99,41.97,2.3245656,13.3
41.16,42.08,2.1970499,13.28
40.82,41.76,2.2392166,13.21
40.48,40.9,1.038838,13.1
39.67,39.73,0.15099403,12.97
39.29,39.18,0.29335585,12.88
38.86,38.91,0.13007814,12.81
38.76,38.82,0.16348562,12.78
38.7,38.94,0.6196287,12.8
38.62,38.66,0.09946236,12.85
38.42,38.66,0.61840326,12.86
38.11,38.32,0.5397219,12.82
37.6,38.49,2.311197,12.78
37.08,38.56,3.8326132,12.74
36.41,38.49,5.4033713,12.66
36.05,38.08,5.343471,12.57
36.01,38.11,5.519009,12.52
36.32,38.5,5.663339,12.55
37.09,39.56,6.254599,12.67
38.24,41.64,8.168536,12.86
39.65,44.07,10.02495,13.12
41.76,46.82,10.809599,13.4
43.65,49.39,11.612158,13.64
45.6,51.94,12.210241,13.86
48.27,54.63,11.645168,14.11
52.42,57.67,9.109659,14.42
58.42,60.55,3.52221,14.74
64.76,63.07,2.6762638,15.04
67.04,65.49,2.3723235,15.34
68.62,68.16,0.67030317,15.66
73.18,70.98,3.099557,15.98
77.26,73.3,5.3981447,16.23
79.62,75.46,5.5133853,16.46
81.17,77.47,4.7742167,16.68
82.67,78.68,5.066178,16.82
83.1,79.87,4.043149,16.94
84.59,80.2,5.4697623,17.0
84.37,80.78,4.4449773,17.06
83.42,81.36,2.5328631,17.15
81.2,81.57,0.45662257,17.19
79.63,81.7,2.5365636,17.23
80.35,81.97,1.9793891,17.25
82.32,82.45,0.15981477,17.27
83.98,82.75,1.4921805,17.3
85.2,82.39,3.4107811,17.26
84.31,81.62,3.2912302,17.18
82.23,81.0,1.5144348,17.09
79.77,79.46,0.3845038,16.94
76.89,76.86,0.035308037,16.7
73.3,73.97,0.8997879,16.4
68.95,70.32,1.9476112,16.02
65.19,67.06,2.7918854,15.67
63.6,64.02,0.6517699,15.38
63.25,61.55,2.7598326,15.14
60.8,59.61,1.9918786,14.94
54.93,58.47,6.0555563,14.78
48.45,57.71,16.038353,14.67
46.69,56.76,17.732752,14.59
47.5,55.8,14.869293,14.5
48.89,56.0,12.6944065,14.5
50.47,56.63,10.883122,14.55
52.01,56.8,8.435826,14.62
54.46,57.93,5.997214,14.74
58.3,60.24,3.2149022,14.95
64.02,62.84,1.8846996,15.21
68.92,65.88,4.617058,15.54
70.24,69.72,0.74829787,15.77
69.45,70.4,1.354586,15.87
68.49,70.42,2.74162,15.89
68.02,71.15,4.4013724,15.93
67.44,71.67,5.9015026,15.96
66.4,71.15,6.679886,15.94
64.5,69.51,7.2089486,15.82
61.95,67.75,8.564545,15.65
59.19,65.38,9.46101,15.45
56.72,62.91,9.845157,15.24
57.12,60.68,5.866562,15.01
56.75,58.62,3.1875238,14.77
52.26,55.59,5.992183,14.45
47.53,52.62,9.673194,14.13
44.59,49.65,10.185103,13.81
42.98,46.32,7.214579,13.6
42.21,45.59,7.4232383,13.49
41.75,45.02,7.2576857,13.42
41.34,44.15,6.367209,13.34
40.75,42.64,4.4271154,13.23
40.27,41.85,3.7803605,13.15
40.37,42.05,3.9870071,13.13
39.99,42.46,5.8151493,13.14
39.89,42.6,6.3634076,13.19
39.7,43.21,8.125525,13.22
39.28,43.13,8.916857,13.17
39.44,43.31,8.945699,13.18
40.34,44.45,9.249255,13.29
41.58,45.87,9.351905,13.46
42.95,48.27,11.025471,13.68
44.47,50.05,11.153984,13.9
46.08,52.03,11.434781,14.11
48.11,54.02,10.945371,14.3
50.34,55.65,9.544399,14.48
52.54,56.81,7.516518,14.62
54.53,58.32,6.4964643,14.74
55.19,59.84,7.7738605,14.85
56.19,61.53,8.672866,14.97
58.04,62.98,7.851566,15.1
61.08,64.14,4.7729807,15.25
64.58,66.21,2.4612603,15.52
66.58,67.75,1.7323849,15.75
66.35,69.0,3.8465638,15.92
64.13,70.34,8.828904,15.99
60.96,68.99,11.641745,15.93
57.59,67.34,14.473242,15.8
55.69,65.22,14.615917,15.6
52.84,62.85,15.933551,15.32
49.15,59.97,18.038746,15.02
47.51,58.13,18.269426,14.81
47.8,55.94,14.543946,14.66
49.61,54.31,8.650758,14.56
51.23,53.1,3.5225246,14.49
51.53,53.27,3.2706282,14.44
51.19,53.82,4.8788505,14.41
50.71,54.28,6.5767126,14.36
50.27,54.25,7.3433867,14.34
49.39,54.72,9.74644,14.29
48.97,54.72,10.506932,14.3
49.5,56.23,11.96081,14.36
50.67,58.13,12.82661,14.46
52.51,60.41,13.083749,14.61
55.03,62.78,12.347697,14.82
58.36,65.41,10.7796135,15.05
60.6,67.6,10.350611,15.22
61.13,69.07,11.499117,15.34
60.02,69.09,13.125889,15.38
57.51,68.03,15.463795,15.29
54.9,65.92,16.722836,15.15
52.13,63.33,17.683455,14.94
48.94,60.73,19.416622,14.72
46.49,58.72,20.833534,14.49
45.68,56.15,18.649963,14.31
45.84,53.95,15.033577,14.18
45.64,51.94,12.129048,14.06
45.12,49.84,9.460625,13.93
44.45,47.74,6.899336,13.81
43.97,45.64,3.6575708,13.66
42.86,43.54,1.5675479,13.52
41.73,41.43,0.73495764,13.38
40.91,39.95,2.4125502,13.28
40.25,39.46,2.0127215,13.21
40.07,39.52,1.3984842,13.21
40.24,39.81,1.0712103,13.24
40.47,40.29,0.44675228,13.32
40.69,40.58,0.26880547,13.37
41.34,40.87,1.1485068,13.42
41.23,41.13,0.23396438,13.45
40.93,40.94,0.017293792,13.39
40.68,40.89,0.51647216,13.34
40.42,40.79,0.8995447,13.29
40.05,40.84,1.9465884,13.23
39.28,40.89,3.9366577,13.18
39.56,40.76,2.9509997,13.18
39.87,41.04,2.852276,13.21
40.1,41.22,2.7098694,13.22
40.41,41.7,3.100297,13.25
40.7,42.28,3.734235,13.29
40.73,42.84,4.9352245,13.32
40.75,43.32,5.927196,13.35
41.19,43.98,6.3494935,13.41
41.37,43.96,5.895842,13.44
41.48,44.04,5.802125,13.46
41.54,44.25,6.1346283,13.49
41.91,44.3,5.392191,13.54
42.31,44.49,4.8973026,13.6
42.43,44.54,4.7366996,13.66
42.85,44.36,3.4055288,13.71
43.01,44.49,3.3301558,13.72
42.78,44.08,2.9452872,13.68
42.56,43.81,2.8619719,13.65
42.24,43.13,2.059848,13.6
41.96,42.45,1.1632445,13.56
41.65,41.77,0.28977817,13.52
41.21,40.96,0.6121304,13.45
40.75,40.19,1.3957767,13.37
40.42,40.1,0.792306,13.32
40.04,40.05,0.026593346,13.26
39.91,39.69,0.55402976,13.24
39.74,39.46,0.7219407,13.21
39.5,39.24,0.67183,13.17
39.2,39.04,0.42123875,13.12
38.97,39.22,0.631701,13.08
38.9,39.09,0.49519828,13.07
38.93,39.22,0.74034494,13.08
38.85,39.09,0.6036375,13.07
38.58,39.14,1.427383,13.02
38.17,38.67,1.286511,12.94
37.13,38.71,4.0808096,12.88
37.56,38.6,2.703415,12.87
37.52,38.6,2.791499,12.87
37.17,38.42,3.2542884,12.83
36.91,38.43,3.9444048,12.81
36.71,38.4,4.3973627,12.77
36.54,38.43,4.929357,12.75
36.51,38.47,5.0967903,12.74
36.51,38.32,4.727417,12.74
36.67,38.18,3.9607208,12.76
36.33,38.35,5.278825,12.73
35.92,38.08,5.66202,12.68
35.4,37.94,6.691496,12.62
35.43,37.62,5.809271,12.6
35.21,37.82,6.904875,12.6
34.9,37.28,6.3964634,12.56
34.72,37.03,6.23002,12.52
34.59,37.09,6.7480235,12.52
35.75,37.38,4.359399,12.58
35.23,37.23,5.369051,12.62
35.41,37.4,5.311476,12.67
35.59,37.4,4.8270097,12.66
35.63,36.82,3.2261128,12.63
35.63,37.11,3.9750357,12.62
35.74,37.03,3.4851272,12.64
36.02,36.96,2.5487154,12.69
36.22,37.43,3.2311597,12.77
36.98,38.63,4.26229,12.94
38.05,42.43,10.328821,13.16
39.33,46.22,14.916383,13.38
41.21,48.58,15.170787,13.66
43.19,51.59,16.277674,13.97
45.77,54.13,15.438233,14.24
48.32,56.46,14.411672,14.51
52.88,59.28,10.79645,14.81
58.86,62.1,5.2098694,15.1
64.02,65.05,1.5878288,15.4
64.93,68.47,5.1672072,15.74
65.86,71.41,7.778243,16.07
70.54,74.72,5.590829,16.38
74.29,77.86,4.5794106,16.68
76.07,81.36,6.4975224,17.01
77.29,84.12,8.124434,17.26
78.83,84.16,6.3341923,17.44
80.8,84.1,3.9269612,17.61
82.89,85.53,3.081899,17.74
84.36,86.27,2.2103667,17.84
85.41,86.82,1.6283687,17.9
86.2,87.45,1.4294842,17.93
86.83,87.87,1.1884038,17.96
87.23,88.44,1.3646126,18.0
87.97,88.91,1.0539994,18.05
88.66,89.41,0.83537644,18.08
88.98,89.53,0.6160866,18.09
89.24,89.69,0.5046424,18.11
89.47,90.23,0.8392418,18.11
89.49,89.99,0.5521922,18.09
89.62,89.62,0.0019835404,18.08
89.89,89.78,0.124578886,18.08
93.36,90.26,3.4303195,18.11
92.16,90.91,1.3793502,18.13
93.07,91.37,1.8593278,18.17
93.74,92.1,1.7817825,18.24
94.93,92.9,2.1902192,18.31
96.29,93.55,2.9279177,18.37
97.45,93.97,3.7007556,18.42
98.49,94.43,4.2980404,18.47
99.19,94.96,4.450598,18.53
99.59,95.31,4.49333,18.56
99.16,95.01,4.368894,18.53
98.31,94.34,4.2122684,18.49
97.47,94.21,3.4599762,18.46
96.43,93.94,2.6478806,18.42
95.51,93.07,2.6202672,18.38
94.1,92.04,2.2402601,18.3
92.16,90.96,1.3148544,18.2
90.1,89.86,0.26514396,18.09
88.13,88.78,0.73140097,17.98
86.62,87.91,1.4661611,17.89
85.61,87.44,2.0872204,17.82
84.9,86.92,2.3264122,17.76
84.53,86.86,2.6862125,17.73
84.53,86.8,2.610202,17.71
84.78,87.07,2.626117,17.71
85.6,87.8,2.5109136,17.76
86.59,88.54,2.2060359,17.81
87.09,88.47,1.562383,17.83
87.1,88.74,1.8485936,17.84
87.15,89.27,2.3798037,17.86
87.65,89.75,2.3362184,17.9
88.92,90.28,1.5073885,17.95
90.75,91.06,0.3376003,18.01
92.65,91.81,0.91518664,18.06
93.77,92.28,1.6174929,18.08
94.29,92.07,2.4067354,18.1
94.5,91.99,2.7243052,18.1
94.46,91.58,3.143747,18.08
94.18,91.77,2.6289363,18.06
93.73,91.97,1.9147234,18.04
93.2,91.56,1.7920911,18.03
92.75,91.76,1.0821335,18.02
92.58,92.42,0.17027864,18.02
92.68,92.96,0.29600015,18.03
92.97,93.42,0.48170862,18.04
93.12,93.61,0.51858854,18.04
93.28,93.54,0.27879834,18.05
93.6,94.0,0.4300138,18.07
94.09,94.4,0.32915503,18.1
94.63,94.87,0.25168878,18.13
95.09,95.62,0.5523771,18.15
95.54,96.37,0.8647175,18.18
95.89,96.91,1.0554008,18.2
96.12,96.84,0.7448902,18.21
96.37,96.77,0.4102071,18.23
96.7,97.25,0.56155485,18.25
97.06,97.18,0.124591984,18.27
97.39,97.05,0.35456833,18.29
97.61,97.05,0.58018774,18.3
97.89,97.05,0.86133146,18.32
98.24,97.33,0.939255,18.34
98.62,97.87,0.7683027,18.36
98.8,97.73,1.0951885,18.36
98.84,97.6,1.2663544,18.36
98.69,97.67,1.04058,18.35
98.5,97.73,0.7921595,18.35
98.49,97.8,0.7105868,18.36
98.55,97.8,0.76642644,18.36
98.67,97.8,0.8921087,18.37
98.72,97.8,0.94169974,18.37
98.6,97.87,0.7414006,18.36
98.36,97.93,0.4388791,18.35
98.08,98.07,0.012525059,18.34
97.81,97.53,0.2870508,18.33
97.56,97.53,0.026416965,18.32
97.43,97.59,0.16726191,18.32
97.32,97.66,0.3504084,18.31
97.38,97.86,0.49160713,18.32
97.51,97.99,0.49403036,18.32
97.68,97.93,0.25930437,18.33
97.81,97.93,0.12568675,18.33
97.98,97.86,0.11958643,18.34
98.21,97.86,0.35473645,18.35
98.46,97.79,0.68829167,18.36
98.54,97.79,0.7648119,18.35
98.53,97.79,0.75235236,18.35
98.62,97.79,0.847675,18.36
98.84,97.73,1.1365246,18.37
99.09,98.3,0.8075439,18.38
99.35,98.33,1.038282,18.39
99.52,98.19,1.3499576,18.39
99.55,98.13,1.4508445,18.39
99.55,98.06,1.5244708,18.39
99.53,98.06,1.4941896,18.39
99.61,98.06,1.5777816,18.4
99.67,97.99,1.7176766,18.4
99.69,97.99,1.7315665,18.4
99.65,97.99,1.6896784,18.4
99.49,98.06,1.4589292,18.39
99.44,98.06,1.4040389,18.4
99.44,98.06,1.4067388,18.4
99.47,97.93,1.5770948,18.4
99.47,97.86,1.6478354,18.4
99.44,97.83,1.6472489,18.4
99.42,97.8,1.6608754,18.4
99.41,97.67,1.7784917,18.4
99.31,97.73,1.61859,18.39
99.22,97.8,1.4533216,18.39
99.16,97.87,1.3215761,18.39
99.28,97.87,1.4451337,18.4
99.33,97.8,1.5606948,18.39
99.31,97.73,1.6185746,18.39
99.31,97.6,1.7530644,18.39
99.34,97.6,1.7868886,18.39
99.38,97.6,1.8198764,18.39
99.41,97.6,1.8546307,18.39
99.44,97.67,1.8086282,18.39
99.47,97.67,1.8453104,18.39
99.42,97.67,1.7923102,18.38
99.36,97.67,1.7301235,18.38
99.33,97.87,1.4967161,18.38
99.55,97.74,1.852958,18.4
99.73,97.67,2.1128666,18.4
99.84,97.54,2.3558826,18.4
99.74,97.54,2.2560606,18.39
99.63,97.6,2.0850134,18.39
99.46,97.67,1.836429,18.38
99.23,97.8,1.4576824,18.37
99.02,97.8,1.2424133,18.37
98.72,97.87,0.872707,18.35
98.39,97.87,0.53222567,18.34
98.19,97.87,0.32910776,18.34
98.08,97.93,0.15351498,18.34
98.14,97.93,0.21770224,18.35
98.08,97.93,0.15801018,18.34
98.03,98.07,0.042009514,18.34
97.88,98.13,0.25376892,18.33
97.66,98.27,0.622758,18.32
97.52,98.4,0.8909799,18.32
101.39,98.4,3.037538,18.3
103.34,98.98,4.403898,18.3
104.07,99.56,4.529014,18.29
104.03,99.62,4.4275146,18.28
103.41,100.2,3.2035463,18.26
102.37,100.27,2.0944276,18.25
101.34,100.85,0.4816467,18.25
100.37,101.43,1.0421649,18.23
99.44,102.01,2.5183508,18.21
98.59,102.58,3.8924563,18.19
98.17,103.16,4.835968,18.18
97.83,103.61,5.5785594,18.16
97.69,104.19,6.2386093,18.15
97.71,104.19,6.2240376,18.13
97.66,103.6,5.7374964,18.11
97.67,103.66,5.7772236,18.1
97.71,103.72,5.7924256,18.08
97.51,103.4,5.695572,18.06
97.4,103.6,5.9859376,18.05
97.41,103.23,5.638472,18.03
97.68,103.29,5.4323373,18.02
97.83,102.98,4.9978533,18.0
97.66,102.67,4.8798623,17.98
97.45,102.22,4.668388,17.97
97.29,101.91,4.5319395,17.95
97.04,101.6,4.491551,17.93
96.88,100.5,3.6064565,17.92
99.25,100.55,1.2900316,17.91
97.09,100.55,3.443744,17.9
96.55,101.14,4.540048,17.9
94.44,100.55,6.075342,17.9
98.0,100.12,2.115229,17.9
99.3,99.99,0.6931769,17.9
99.4,99.2,0.20586292,17.91
98.48,99.2,0.7272459,17.91
98.26,99.58,1.3240501,17.92
98.5,99.89,1.3938825,17.93
98.8,99.75,0.95572037,17.94
98.9,99.69,0.7950289,17.94
98.89,99.62,0.73694646,17.95
98.9,99.49,0.5928367,17.96
98.93,100.14,1.2078351,17.97
98.85,99.71,0.8588138,17.97
98.71,99.78,1.0740258,17.97
98.47,99.85,1.3850198,17.96
98.15,99.85,1.7057446,17.95
97.88,99.85,1.9753523,17.94
97.78,99.19,1.4171798,17.94
98.07,99.19,1.1275566,17.95
98.38,99.19,0.8186965,17.95
98.25,98.09,0.15993807,17.94
97.87,97.71,0.1604976,17.93
97.55,97.78,0.23728526,17.92
97.55,97.19,0.36679026,17.92
97.57,96.47,1.1444013,17.91
97.47,96.53,0.9737852,17.9
97.29,96.6,0.7098338,17.89
97.24,96.67,0.5848045,17.89
97.32,96.67,0.67652774,17.89
97.4,96.67,0.7582278,17.88
97.34,97.39,0.047543686,17.88
97.29,97.32,0.032267354,17.88
97.17,98.11,0.95813406,17.87
96.84,98.83,2.009102,17.85
98.96,98.83,0.13358195,17.84
96.8,99.05,2.2697237,17.83
96.06,98.54,2.5181026,17.81
95.93,98.04,2.1556385,17.8
97.07,98.25,1.1968714,17.79
98.11,98.47,0.36811227,17.78
98.48,97.96,0.5268924,17.77
98.48,97.46,1.0473156,17.76
98.53,97.39,1.1673781,17.76
98.66,96.89,1.8309366,17.75
98.63,96.18,2.5452652,17.74
98.52,95.9,2.7361283,17.74
98.62,95.9,2.840792,17.74
98.75,95.83,3.052156,17.74
98.64,95.33,3.4742837,17.74
98.43,94.82,3.8060718,17.73
98.25,94.82,3.6132288,17.73
95.81,94.82,1.0416995,17.73
97.91,94.82,3.254586,17.73
98.18,94.82,3.5407648,17.73
98.06,94.82,3.412943,17.74
97.14,94.61,2.673425,17.74
96.76,94.84,2.0270748,17.76
96.73,94.56,2.3000898,17.77
96.75,95.67,1.1288266,17.79
96.85,95.96,0.92509985,17.81
97.14,96.77,0.37776423,17.84
97.36,97.37,0.009120484,17.86
97.54,97.97,0.43892577,17.89
97.8,99.01,1.2243017,17.92
98.1,100.05,1.9518133,17.94
98.42,101.09,2.6444619,17.97
98.91,102.14,3.1659596,18.0
99.54,102.48,2.8716838,18.04
100.31,102.81,2.4277594,18.08
101.19,103.15,1.898643,18.13
104.2,103.7,0.48350644,18.16
102.46,103.8,1.2947406,18.18
101.78,104.62,2.7100976,18.2
101.4,104.56,3.0174344,18.2
101.62,104.77,3.0082111,18.19
101.71,104.77,2.9186132,18.19
101.73,104.78,2.9130702,18.19
101.49,104.78,3.1356971,18.18
101.16,104.78,3.4587123,18.17
100.87,104.91,3.8463392,18.17
100.73,104.9,3.9755325,18.16
100.56,104.83,4.0776105,18.15
100.26,105.26,4.750389,18.12
99.71,105.16,5.1826844,18.09
99.14,104.61,5.231149,18.06
98.5,104.98,6.1693807,18.03
98.12,104.43,6.043024,18.0
98.09,104.69,6.3019934,17.98
98.28,103.87,5.3794904,17.97
98.75,103.87,4.9295716,17.97
99.16,103.67,4.350889,17.96
99.24,103.66,4.2676473,17.94
99.15,103.59,4.2851067,17.92
99.08,102.34,3.1814291,17.91
99.32,102.34,2.95257,17.91
99.63,101.53,1.8743905,17.9
99.85,101.66,1.7786787,17.9
100.15,101.93,1.7482264,17.92
100.71,102.74,1.9712785,17.94
101.2,103.99,2.6810582,17.95
101.4,104.33,2.8094935,17.96
101.47,105.58,3.888462,17.98
101.51,105.38,3.669183,17.99
101.58,106.19,4.3423033,18.0
101.62,107.0,5.027821,18.01
101.8,107.2,5.0418057,18.03
102.06,107.2,4.7973733,18.04
102.26,107.27,4.6734114,18.06
102.49,108.59,5.6212244,18.08
102.6,108.46,5.4042788,18.09
102.48,109.33,6.2697597,18.09
102.25,109.27,6.424918,18.09
102.08,109.33,6.6292415,18.09
101.91,109.33,6.7881794,18.08
101.61,109.33,7.05877,18.08
101.55,109.4,7.172928,18.09
101.67,109.4,7.06325,18.09
101.77,109.27,6.861917,18.1
101.87,109.27,6.770367,18.1
101.97,109.27,6.6803045,18.11
102.04,109.27,6.6187844,18.11
101.99,109.27,6.659868,18.11
102.02,109.2,6.572591,18.12
102.07,109.07,6.4222193,18.12
102.24,109.07,6.265337,18.14
102.47,109.0,5.9943314,18.15
