FOC_pred,FOC_act,PERC,stw
58.62,59.18,0.9523142,18.35
58.24,57.23,1.7583201,17.9
32.19,30.67,4.96767,13.83
58.36,58.15,0.3612843,18.35
125.29,121.93,2.7540092,22.88
34.91,34.52,1.1227388,15.76
90.59,89.22,1.5410659,21.32
37.13,34.93,6.297101,15.92
77.45,75.82,2.1529243,19.97
69.34,67.73,2.3709247,19.75
61.85,62.93,1.7170986,19.17
71.27,68.18,4.525346,19.78
41.7,41.67,0.062333275,14.83
41.63,41.41,0.5342787,15.29
92.77,93.58,0.86941504,21.56
63.05,62.2,1.3635764,18.65
52.83,55.49,4.796186,17.89
39.3,39.13,0.43743747,14.74
37.1,36.67,1.1729336,14.34
77.54,74.44,4.1580815,19.89
74.83,73.63,1.6270412,18.99
64.09,62.62,2.34705,18.68
73.84,74.51,0.8938197,19.62
33.84,33.65,0.55504125,15.42
46.83,46.67,0.3373069,17.04
47.17,48.8,3.3483193,17.12
35.26,29.68,18.812382,12.82
39.36,40.9,3.763362,14.72
70.69,67.58,4.6078696,19.39
63.34,61.71,2.6479785,18.92
45.25,44.9,0.78575116,16.54
105.86,106.39,0.50253326,22.19
42.93,44.98,4.563067,16.56
71.0,66.54,6.709315,18.76
60.4,60.44,0.05839441,18.43
46.45,45.39,2.331218,17.12
99.97,97.38,2.6618972,21.8
62.11,60.47,2.7158663,18.98
52.3,51.75,1.0715576,18.2
58.91,58.4,0.87156034,18.27
52.76,53.31,1.0295174,18.0
42.68,41.67,2.433927,16.49
77.24,76.27,1.2767909,20.5
76.68,78.02,1.7162325,19.9
57.68,57.35,0.5668168,18.74
65.61,63.31,3.6259506,18.92
31.42,30.87,1.7739145,14.06
67.5,69.89,3.4219947,19.27
60.34,58.16,3.743644,17.92
62.11,60.77,2.2092853,19.02
54.33,55.36,1.8624696,16.72
71.25,71.65,0.5583247,19.42
49.93,48.27,3.4393601,17.12
43.81,45.88,4.505217,16.65
63.69,64.07,0.59297794,18.51
68.2,66.93,1.8989362,19.51
60.36,58.65,2.9135506,18.52
74.58,69.68,7.036113,20.0
60.52,59.07,2.450583,18.51
106.46,99.66,6.827764,22.09
69.79,69.71,0.112213716,18.92
33.95,34.09,0.4000788,15.43
36.41,36.4,0.024072416,14.54
79.18,75.67,4.6430216,20.18
39.29,36.0,9.125529,16.2
45.26,47.33,4.3809214,17.14
63.87,64.29,0.6473118,18.71
35.41,36.53,3.053909,14.49
46.89,44.74,4.798461,17.25
67.75,68.02,0.3949855,19.26
58.36,58.73,0.62645996,18.77
67.23,68.07,1.2300396,19.35
57.41,58.48,1.8377473,16.94
67.19,66.23,1.4442514,19.65
59.51,61.21,2.7774997,18.5
65.17,64.52,1.0126804,19.1
65.16,63.78,2.1597478,18.61
60.75,58.2,4.3871903,18.47
81.38,75.24,8.165562,19.7
76.69,74.22,3.3270822,19.81
62.92,60.7,3.657157,19.13
32.24,31.63,1.9266151,12.9
31.81,32.74,2.8433766,14.16
61.15,60.5,1.0781343,18.72
34.31,34.57,0.74638736,13.75
62.69,61.8,1.4382458,18.82
53.51,52.27,2.3656232,17.76
70.11,67.87,3.3060896,19.79
68.77,68.84,0.09444757,19.23
60.24,58.47,3.0287142,18.59
58.06,57.16,1.5711801,18.78
59.63,58.7,1.582807,18.28
71.27,69.47,2.594631,19.53
39.67,39.31,0.9107044,14.55
36.76,39.08,5.943733,14.33
79.09,74.95,5.5207705,20.38
57.41,58.54,1.9352387,17.0
53.44,56.64,5.657963,16.61
40.68,40.25,1.0609407,14.59
59.6,63.14,5.6011586,18.44
74.84,76.67,2.3928854,20.28
75.6,73.35,3.0704699,20.54
32.83,33.73,2.6543982,12.58
61.12,59.14,3.342111,18.54
66.78,64.26,3.9193788,19.35
70.54,69.47,1.5404524,19.47
68.39,68.68,0.42469335,19.49
68.55,67.53,1.5076556,19.47
72.12,73.76,2.222961,20.17
35.3,37.47,5.803033,14.41
47.93,48.47,1.1206646,17.19
78.43,77.57,1.1094145,20.02
74.42,74.49,0.09901109,19.73
46.86,47.82,2.0141873,17.05
64.29,61.47,4.589651,18.61
37.75,37.27,1.2884711,16.02
39.12,38.95,0.4241512,14.35
69.96,68.14,2.678081,19.35
73.18,77.73,5.8544927,20.13
58.38,57.78,1.0377522,18.26
59.18,57.66,2.62882,18.02
66.93,69.37,3.5241377,19.19
74.72,74.95,0.3096547,20.36
77.8,77.06,0.9627928,20.55
41.94,39.5,6.1670136,15.7
76.9,75.62,1.6920669,20.47
70.51,68.8,2.4815493,19.41
30.52,32.81,6.976024,12.44
72.32,73.71,1.8922266,18.86
60.09,60.24,0.2564535,19.0
32.36,30.79,5.088811,13.71
62.92,61.47,2.360402,18.59
71.62,68.12,5.1424828,19.72
40.48,40.49,0.012926066,16.26
75.19,73.89,1.7622362,20.52
125.31,121.94,2.760697,22.89
69.68,67.98,2.5069146,19.32
79.77,77.4,3.0582733,19.8
67.02,69.0,2.8759723,19.43
71.29,68.68,3.8007782,19.69
70.87,66.43,6.677311,19.38
76.27,79.2,3.6994667,18.86
75.3,74.92,0.5014097,20.57
55.36,54.04,2.4438698,17.95
36.52,30.8,18.570293,13.22
35.28,37.81,6.701811,14.6
59.62,61.16,2.515592,18.62
31.12,31.94,2.5740786,12.69
48.33,47.1,2.6097226,15.89
46.93,47.58,1.3693784,17.48
60.03,57.62,4.179841,17.74
37.56,35.82,4.8588934,14.25
74.48,74.56,0.10727813,19.72
36.78,37.88,2.9149,15.45
32.55,33.73,3.4979973,12.72
40.75,39.38,3.488927,16.45
36.59,36.33,0.7054512,15.91
35.2,31.6,11.408172,14.01
45.22,45.0,0.499666,16.81
59.4,58.35,1.7955229,18.43
77.87,76.27,2.096078,20.55
66.99,69.06,2.9997463,19.12
63.81,61.82,3.2211547,18.94
63.43,63.07,0.5725433,18.55
33.87,34.57,2.0294034,14.06
66.18,66.07,0.16672195,19.65
58.73,58.73,0.0017537344,18.81
61.57,59.84,2.8901176,18.63
111.2,112.85,1.4596989,22.87
60.9,61.24,0.55252063,19.12
78.7,76.91,2.3235378,19.29
60.28,61.87,2.5774949,18.89
43.94,45.2,2.7865772,16.68
30.31,32.52,6.795334,14.13
74.14,71.06,4.3383403,19.94
68.58,66.2,3.5993457,19.24
41.87,42.8,2.1720512,14.93
49.25,50.12,1.7352306,17.04
100.7,98.13,2.618928,20.99
61.45,62.07,0.99140954,18.67
67.42,67.37,0.07110727,19.34
58.76,57.99,1.3358216,18.26
72.9,74.02,1.5079753,20.45
52.46,51.01,2.8332858,16.1
31.69,33.5,5.409451,13.18
37.16,36.06,3.0571527,14.52
58.02,56.74,2.2588332,18.19
61.03,62.1,1.72135,18.86
61.54,59.93,2.6838143,18.98
59.52,57.9,2.795514,18.17
38.1,40.29,5.427389,15.77
42.24,45.56,7.2879305,16.84
83.76,79.04,5.9758315,20.2
58.94,58.23,1.21408,18.39
83.58,86.29,3.1350367,20.59
125.43,122.75,2.1834426,22.97
36.03,39.92,9.753193,14.37
58.53,56.52,3.5562673,18.41
75.88,74.71,1.560804,18.81
39.14,37.25,5.060572,15.9
68.95,69.45,0.7201731,19.42
37.93,40.03,5.2523036,14.66
65.68,65.73,0.08303771,19.61
64.64,64.33,0.48026168,18.8
63.95,62.43,2.4305725,19.21
124.7,121.4,2.7223804,22.92
33.08,31.93,3.5919561,13.5
65.45,63.54,3.000883,18.67
48.39,48.31,0.16072896,16.24
70.28,73.36,4.203769,18.86
69.22,68.55,0.97686297,19.28
43.92,46.03,4.590043,16.76
35.86,36.84,2.6654525,14.39
74.52,75.53,1.3376138,20.25
100.74,91.57,10.017744,22.12
59.31,60.88,2.5791814,18.42
76.16,77.9,2.2347956,19.83
61.74,60.4,2.2236462,19.01
78.89,79.4,0.6402638,19.88
47.52,48.53,2.091182,15.77
51.26,51.85,1.1401052,16.81
31.9,32.27,1.1532632,12.91
48.68,48.51,0.35254693,17.29
57.45,58.02,0.98195255,18.13
76.92,78.02,1.4084848,19.88
62.69,61.36,2.167545,18.8
70.97,72.07,1.5240476,19.28
55.97,59.02,5.1720304,18.06
60.01,59.38,1.0630786,18.38
59.69,59.03,1.1097648,18.45
32.71,30.99,5.541965,13.98
31.65,30.48,3.8442464,13.98
44.64,43.76,2.020229,16.71
35.56,32.17,10.533842,13.41
53.7,53.82,0.23153979,16.64
66.64,67.42,1.1540053,19.3
76.02,76.3,0.3677108,19.84
70.48,66.6,5.8299003,19.48
61.43,58.93,4.25029,18.58
59.31,58.15,1.9984946,18.48
50.61,50.89,0.5409689,17.53
72.11,70.17,2.770176,19.65
52.21,49.87,4.6890717,17.52
34.0,31.59,7.6414456,13.63
89.71,89.07,0.7130019,21.59
41.02,43.51,5.721362,15.66
67.14,66.13,1.5251406,19.6
111.19,106.83,4.083501,22.22
36.69,35.74,2.6646843,12.73
88.92,87.6,1.5047587,21.36
29.99,31.82,5.74284,14.24
42.79,40.47,5.7231297,16.4
63.38,64.7,2.0470479,18.82
58.41,56.87,2.7137141,18.25
44.73,44.53,0.44005656,16.66
67.93,67.44,0.7300642,19.46
65.87,65.24,0.9605389,18.75
66.46,65.79,1.0130546,19.49
59.7,62.33,4.2240257,17.9
79.77,78.27,1.9110918,20.45
63.53,61.25,3.7162125,19.08
37.38,37.35,0.07950095,16.33
69.27,69.08,0.27098265,19.23
69.2,67.0,3.283771,19.35
37.14,34.59,7.371089,14.25
68.98,69.44,0.6663085,20.06
59.09,57.93,2.0094426,18.33
36.45,36.27,0.49947608,15.89
35.31,34.65,1.9001044,15.72
71.11,71.43,0.4519639,19.4
71.37,69.46,2.7526562,19.88
58.69,55.29,6.143256,17.96
69.26,68.37,1.303804,19.41
70.93,70.33,0.85361785,19.44
33.6,32.87,2.2318242,12.94
77.38,76.07,1.7261167,20.53
32.68,31.55,3.5845702,13.05
104.25,98.75,5.5717683,21.94
90.34,92.0,1.8012835,20.89
52.85,51.07,3.481996,16.27
56.85,59.95,5.1652465,18.16
77.36,76.53,1.0870566,20.49
67.37,66.2,1.7704805,19.73
37.29,38.56,3.292808,13.66
36.25,30.53,18.747026,14.29
64.61,61.4,5.228682,18.64
60.67,60.73,0.10192208,18.62
38.01,38.58,1.4800193,13.88
46.45,46.61,0.3459008,17.05
70.81,68.6,3.2154672,19.42
63.33,61.69,2.6624224,19.23
60.33,59.69,1.0723524,18.6
58.9,58.45,0.7711497,18.27
58.48,61.68,5.1799664,18.36
54.45,54.92,0.8506803,17.43
65.96,66.36,0.5984292,18.87
47.34,46.87,1.0118674,17.17
45.71,44.69,2.2785754,16.81
32.65,30.52,6.984883,13.95
38.0,34.46,10.264603,15.92
64.76,65.51,1.1435707,19.41
68.0,70.06,2.9334075,19.32
58.63,58.1,0.91614455,16.76
59.97,60.31,0.57141393,19.0
39.33,38.01,3.4823039,15.65
81.18,77.55,4.677876,19.83
78.31,77.79,0.6622342,20.15
80.13,76.07,5.3324623,20.13
48.56,48.14,0.8655179,17.32
38.01,38.41,1.0425714,14.21
58.37,55.61,4.967825,18.24
78.61,79.04,0.5431696,20.7
38.1,35.54,7.193548,15.53
44.23,45.73,3.2867126,16.69
49.96,49.19,1.563708,17.53
76.75,78.27,1.9428492,19.86
42.48,39.15,8.495803,15.98
59.48,59.98,0.83491504,18.3
68.19,68.14,0.06885937,19.32
72.58,73.6,1.3852016,20.21
38.29,37.67,1.6463757,16.29
41.59,42.02,1.0121658,16.78
67.51,68.4,1.3043476,19.51
36.98,37.34,0.95796514,13.41
42.42,41.87,1.3069825,16.75
39.0,39.27,0.67916566,15.8
70.28,68.6,2.447512,19.57
47.47,48.2,1.5065995,17.2
45.37,46.76,2.9713442,16.26
59.36,60.34,1.6259183,18.83
64.04,62.53,2.422714,18.6
39.89,38.88,2.5877442,16.31
41.04,39.45,4.034354,15.32
66.56,66.8,0.364315,19.02
69.44,67.89,2.2892454,19.73
39.02,40.37,3.3500545,14.52
59.43,57.75,2.9038467,18.48
50.77,52.12,2.594887,17.71
66.6,64.44,3.3458397,19.52
60.77,59.71,1.7810119,18.78
67.27,66.48,1.1892009,19.76
70.85,70.25,0.8541121,19.32
46.1,46.25,0.33486855,16.99
47.61,45.2,5.327866,17.22
60.24,61.36,1.8260251,18.59
74.67,69.47,7.4870863,20.01
32.55,35.72,8.875631,13.67
68.82,69.53,1.0160054,19.41
32.84,30.17,8.837865,13.07
34.66,34.04,1.8068599,15.4
58.29,59.16,1.4625522,18.74
98.5,94.8,3.901373,22.03
70.15,69.81,0.49114022,19.26
57.91,58.47,0.96190786,17.85
54.1,55.42,2.3878615,16.56
67.72,64.92,4.3180118,18.68
83.46,79.11,5.4933085,20.19
69.41,67.73,2.4838843,19.74
55.23,55.13,0.175602,18.0
76.35,75.58,1.0130903,19.87
87.44,83.47,4.7545743,21.42
37.74,37.27,1.2642543,16.21
66.98,67.58,0.89309525,19.31
78.84,77.89,1.2246995,20.2
36.93,37.47,1.4300787,16.12
33.02,32.27,2.3343298,13.94
61.38,60.96,0.6922962,19.08
64.29,64.76,0.72533435,18.73
39.36,42.01,6.3184686,16.07
78.43,79.12,0.86992645,20.62
63.08,62.54,0.86984736,19.16
37.37,36.17,3.3196516,16.04
69.58,67.48,3.1162028,19.65
78.87,75.84,3.9963584,20.15
41.94,43.44,3.4473658,16.66
64.12,64.13,0.010909333,19.41
46.0,46.75,1.594421,16.57
36.73,35.93,2.2260082,16.05
59.32,59.95,1.0449024,18.27
38.84,38.63,0.549897,14.41
60.68,61.33,1.0541016,18.06
58.32,61.77,5.580031,18.32
67.02,70.11,4.4013696,19.08
60.27,61.02,1.2262795,19.04
59.61,61.23,2.6378417,18.52
53.93,53.73,0.36992553,17.37
54.27,52.59,3.1977232,17.89
57.34,56.2,2.0366273,18.23
61.94,62.58,1.0152105,19.08
67.16,63.43,5.8818264,19.55
78.65,77.09,2.0260403,20.6
78.52,74.71,5.0987353,19.63
75.36,75.07,0.3807075,19.9
48.07,47.37,1.4859201,17.17
68.21,65.73,3.7660282,19.81
52.97,56.11,5.6030974,16.56
59.26,58.36,1.5505934,18.31
45.77,45.53,0.531519,16.88
84.77,82.65,2.5611966,21.61
84.37,83.12,1.4980948,21.57
94.93,93.65,1.3641748,21.99
68.19,68.85,0.9601735,19.2
103.09,96.99,6.2855935,21.04
62.29,60.53,2.9008086,18.95
41.99,42.65,1.5483913,14.41
73.21,71.22,2.788982,19.9
61.27,59.66,2.7006152,18.56
68.3,68.18,0.18159257,19.31
63.83,63.85,0.032608643,19.13
95.88,93.53,2.5074875,22.12
56.86,60.24,5.6041346,18.14
98.03,93.27,5.105249,21.6
52.5,54.76,4.1296678,16.49
45.89,45.16,1.6168201,16.98
70.13,68.0,3.126324,19.65
93.0,91.98,1.111803,20.86
67.92,66.2,2.5970137,19.65
57.45,56.45,1.7659919,18.21
81.02,77.25,4.886032,19.53
50.22,49.33,1.8011819,16.71
64.5,64.93,0.66251063,19.55
47.99,46.39,3.443893,16.14
69.98,67.35,3.909286,19.18
70.76,70.83,0.10301783,18.74
48.19,47.33,1.8190215,15.76
91.81,90.36,1.6033465,20.99
37.16,43.13,13.850561,14.78
76.67,76.07,0.79384017,20.01
60.89,59.49,2.3505564,18.65
71.22,70.38,1.188746,19.58
49.3,51.9,5.014004,16.99
35.37,34.96,1.177024,15.3
45.85,43.4,5.651298,16.93
41.11,38.72,6.184233,16.27
43.85,43.73,0.26588604,16.93
32.78,33.45,1.992173,12.84
48.62,48.33,0.5931132,17.28
37.78,37.07,1.9151591,16.2
67.27,66.47,1.2018104,19.06
64.74,64.54,0.30431286,19.13
63.55,60.52,5.0025797,19.08
70.5,72.47,2.7131672,19.59
85.0,83.13,2.253512,21.65
67.16,67.28,0.18152699,19.04
64.49,66.45,2.949539,18.73
77.95,77.28,0.8622559,19.03
63.24,61.78,2.359944,18.65
59.92,59.06,1.4530857,18.76
71.52,68.35,4.634776,19.74
32.97,30.93,6.5910025,13.09
61.85,62.87,1.6214132,18.72
60.21,59.05,1.9667946,18.34
40.2,39.08,2.8562007,16.38
62.63,60.82,2.9736137,19.12
37.51,37.43,0.2010691,14.12
58.88,58.54,0.58449453,18.56
50.45,48.62,3.7621844,15.95
54.89,53.78,2.0607524,17.47
67.76,69.73,2.818937,19.31
69.58,68.9,0.9883775,19.51
62.08,60.76,2.173034,18.99
32.27,31.47,2.5381193,12.96
67.69,70.46,3.9269187,19.14
83.03,79.33,4.6667504,20.21
71.66,67.63,5.954899,19.75
68.22,67.11,1.6519213,19.1
80.25,75.76,5.922116,19.94
60.22,61.2,1.6091851,18.82
39.89,41.92,4.8534017,15.28
50.15,49.4,1.5095389,17.71
68.13,66.67,2.1956682,19.82
43.83,43.67,0.36079335,14.68
40.57,42.39,4.282837,16.09
64.01,61.47,4.140017,18.07
62.64,61.67,1.5791746,19.04
75.52,74.36,1.5641183,20.21
71.16,68.56,3.7877564,19.71
61.28,60.25,1.7140558,18.63
41.57,42.39,1.9401051,14.88
63.82,63.6,0.34216517,19.29
44.36,44.53,0.37524185,16.74
62.82,63.98,1.8094711,18.82
41.76,39.39,6.014235,16.22
73.45,73.75,0.40663895,20.44
65.8,65.75,0.076978564,19.59
71.67,68.85,4.1025977,19.61
62.96,60.8,3.5507302,19.07
61.06,60.18,1.4624274,18.58
38.82,37.77,2.7727506,16.23
38.03,36.88,3.120925,16.15
67.01,68.07,1.5609604,19.49
69.03,72.12,4.2869644,19.18
74.12,74.99,1.1594361,19.63
48.79,50.01,2.4393926,16.32
61.27,59.0,3.8542795,18.56
66.58,63.66,4.5850253,19.49
71.57,68.53,4.4355917,19.72
53.85,52.15,3.268899,17.4
30.29,31.93,5.151239,12.52
32.86,31.17,5.407404,13.87
75.79,73.83,2.6592722,20.58
44.62,44.48,0.30414665,16.86
68.41,68.05,0.52385515,19.61
66.49,64.37,3.2863524,19.52
40.52,40.27,0.62798995,16.32
76.34,75.0,1.7852173,20.33
31.17,31.91,2.3253634,13.94
76.28,74.26,2.7141473,19.78
47.62,48.96,2.7372558,17.21
32.24,32.16,0.25682783,13.57
68.74,68.63,0.16407146,19.53
79.41,76.8,3.4014184,20.05
54.33,54.29,0.082315676,16.56
68.47,68.08,0.57337004,19.44
62.3,60.2,3.4955428,18.31
68.74,67.88,1.2657063,19.64
45.84,47.06,2.5894222,17.18
61.31,61.46,0.24209611,18.84
66.07,64.68,2.1426356,18.68
77.46,76.13,1.743276,19.97
79.9,78.6,1.6575781,20.93
72.94,74.98,2.7216423,19.7
80.56,76.8,4.897813,20.37
40.7,40.73,0.06453048,14.81
60.09,58.74,2.297644,18.6
70.02,72.37,3.248296,19.55
74.98,72.99,2.7246003,19.3
49.99,45.1,10.850082,16.78
37.79,36.08,4.745513,16.18
46.95,48.04,2.2612085,17.06
31.85,32.06,0.66721505,13.66
71.56,71.96,0.558199,19.84
64.62,65.65,1.5752926,19.17
72.64,73.44,1.0933803,19.77
52.51,54.13,2.9887478,17.44
63.63,63.75,0.19253,19.27
51.68,51.02,1.2840471,16.79
51.12,52.47,2.5779195,17.88
61.6,59.33,3.8219306,18.63
56.94,61.22,6.999016,18.36
70.48,68.0,3.6431258,19.74
42.06,41.68,0.92115605,16.17
35.52,34.01,4.441705,14.51
39.73,41.13,3.4021945,16.64
77.6,76.2,1.8329171,20.55
109.4,103.99,5.2068653,21.61
34.55,34.6,0.15489215,15.63
63.03,60.93,3.4426875,19.13
68.03,67.46,0.84919703,19.46
37.86,38.87,2.6073608,16.31
57.27,56.67,1.0636523,18.03
68.42,68.87,0.6490247,19.51
71.09,70.44,0.9194156,19.56
38.58,37.6,2.5980525,15.24
36.85,36.73,0.33805716,16.08
53.12,55.27,3.8849313,17.87
54.41,52.7,3.2427244,17.61
84.7,83.02,2.0278642,21.63
32.77,30.39,7.8405647,13.71
74.34,73.87,0.64100546,20.54
50.75,51.74,1.9109243,18.02
63.06,60.95,3.4673123,19.02
70.72,71.56,1.1770974,19.13
41.22,39.53,4.2661595,15.49
55.7,54.1,2.9570181,18.17
47.21,48.03,1.69868,17.16
57.04,54.41,4.825077,18.18
77.19,78.13,1.2037804,20.88
89.89,87.22,3.0617123,21.4
68.15,68.2,0.07873267,19.32
70.13,67.9,3.2895837,19.76
61.64,60.8,1.380431,19.12
60.85,61.03,0.29613125,18.54
71.86,68.49,4.9172893,19.75
58.53,57.77,1.3082225,18.67
43.8,44.99,2.655789,15.21
60.52,58.07,4.216768,18.44
46.81,46.73,0.17130628,17.02
63.42,63.19,0.3631056,18.56
65.85,64.6,1.928489,19.46
66.31,66.1,0.3211848,19.48
67.68,65.97,2.5936701,19.66
68.48,66.87,2.413887,19.54
34.65,39.02,11.193692,13.68
69.34,67.82,2.2461941,19.62
63.04,62.24,1.2878525,19.17
34.69,34.38,0.91400725,14.11
36.47,35.81,1.8487805,13.96
63.77,62.89,1.3924646,18.65
44.13,45.29,2.565112,15.3
90.63,87.4,3.6974542,21.01
67.84,68.33,0.7240164,19.4
63.22,61.9,2.1289523,18.65
58.39,57.22,2.0524166,18.24
40.76,36.87,10.554762,16.15
76.17,76.3,0.17607602,19.49
65.51,64.27,1.9222822,19.49
75.13,75.08,0.06655905,19.71
51.8,50.53,2.5176249,17.43
50.45,50.0,0.90943146,17.74
38.8,37.13,4.5107636,16.03
83.59,75.72,10.396652,20.16
37.13,35.15,5.6426153,15.94
62.02,60.94,1.7743789,19.08
62.12,60.0,3.5329375,19.06
69.36,67.73,2.4025438,19.73
50.83,49.6,2.4702165,17.66
68.89,64.79,6.3244605,19.09
61.66,59.56,3.5218697,18.66
37.8,38.45,1.6857094,13.8
45.23,45.53,0.6533245,16.8
33.3,31.13,6.9730477,13.4
34.14,32.41,5.3530993,13.52
42.47,42.94,1.0876418,14.53
40.52,44.0,7.8997784,15.54
46.74,46.16,1.2637838,16.95
74.79,70.58,5.9671636,19.94
105.17,104.24,0.89190143,22.12
52.59,51.47,2.1764007,18.02
48.46,47.73,1.5346863,17.27
61.76,59.62,3.5960145,18.43
35.52,35.43,0.25343028,14.0
78.55,75.88,3.5244126,20.12
47.64,44.98,5.9090323,17.33
56.75,56.96,0.37171867,17.32
70.93,68.27,3.900658,19.67
57.65,56.74,1.6093934,18.18
35.34,31.34,12.751338,14.25
40.38,42.08,4.049136,14.67
53.33,51.47,3.6090505,17.52
59.74,61.61,3.0375354,18.48
67.22,66.81,0.6156617,18.15
68.54,72.19,5.062984,19.16
101.47,100.21,1.2524738,21.46
36.77,34.0,8.147329,15.77
66.63,67.95,1.9467701,19.25
73.24,70.02,4.6014233,19.65
35.07,35.03,0.12106192,14.22
67.38,67.42,0.062567376,19.86
38.67,38.53,0.35717368,16.39
62.17,62.33,0.25830147,18.89
72.44,71.87,0.7948922,19.55
33.69,34.24,1.6108404,12.76
63.34,65.22,2.887279,18.73
59.75,59.48,0.46199653,18.3
64.46,63.58,1.3865145,18.76
76.87,76.35,0.6775522,19.89
44.44,41.38,7.3873296,16.65
39.76,47.35,16.035915,15.24
57.19,54.91,4.1545396,18.17
61.94,59.51,4.082649,18.37
74.26,73.29,1.3272897,20.63
69.48,71.25,2.488114,19.22
37.34,35.88,4.0651827,16.07
46.06,45.99,0.141921,17.3
61.85,61.25,0.9804177,19.14
32.46,29.83,8.825487,13.64
77.55,76.09,1.9197017,20.53
69.96,71.34,1.9363092,19.25
72.52,74.0,2.0015614,19.53
91.15,88.63,2.8425026,21.13
69.27,68.07,1.7640074,19.31
40.17,40.07,0.24101995,16.49
67.24,67.33,0.12973256,18.84
31.59,29.8,6.013864,14.13
57.7,56.85,1.4990855,17.17
65.28,64.54,1.1423641,19.09
59.02,61.21,3.583248,18.45
62.78,62.68,0.15521094,19.13
49.69,53.68,7.427396,17.6
69.0,68.89,0.1608718,19.28
66.05,64.53,2.3631616,18.95
31.49,36.5,13.725814,12.47
39.76,37.22,6.831393,16.37
