13.22,28.327231918825042,8.6,13.1,3.01,2019-11-09 23:12:00,20.2946,113.700333
13.22,28.291318172415316,8.6,13.1,3.01,2019-11-10 00:11:40.348463,20.100026,113.596312
13.22,32.322389664184776,8.93,13.1,2.82,2019-11-10 01:11:21.554745,19.905451,113.49229
13.22,33.92395065049354,9.13,13.1,2.95,2019-11-10 02:11:03.568562,19.710877,113.388269
13.22,33.89558749981532,9.13,13.1,2.95,2019-11-10 03:10:46.426278,19.516302,113.284247
13.22,28.047714056625715,9.64,13.1,3.23,2019-11-10 04:10:30.077498,19.321728,113.180226
13.22,29.509797288545386,10.15,13.1,2.94,2019-11-10 05:10:14.543920,19.127154,113.076204
13.22,29.482727087804776,10.15,13.1,2.94,2019-11-10 06:09:59.818973,18.932579,112.972183
13.22,29.455256143302265,10.15,13.1,2.94,2019-11-10 07:09:45.880418,18.738005,112.868161
13.22,37.52875149475686,9.7,13.1,2.87,2019-11-10 08:09:32.736193,18.54343,112.76414
13.22,47.73184507872415,8.98,13.1,2.97,2019-11-10 09:09:20.364071,18.348856,112.660118
13.22,47.70578657458117,8.98,13.1,2.97,2019-11-10 10:09:08.757226,18.154282,112.556097
13.22,51.46900842112126,9.1,13.1,2.89,2019-11-10 11:10:22.171790,17.955141,112.449634
13.22,51.486617122453225,9.1,13.1,2.89,2019-11-10 12:10:02.278487,17.761025,112.34605
13.22,51.46139488564495,9.1,13.1,2.89,2019-11-10 13:09:43.144031,17.566908,112.242466
13.22,66.16643844867535,7.72,13.1,2.93,2019-11-10 14:09:24.724745,17.372792,112.138883
13.22,66.14143315909509,7.72,13.1,2.93,2019-11-10 15:09:07.042336,17.178676,112.035299
13.22,66.11705277130305,7.72,13.1,2.93,2019-11-10 16:08:50.096923,16.984559,111.931715
13.22,63.36271303440898,8.89,13.1,2.68,2019-11-10 17:08:33.851949,16.790443,111.828131
13.22,63.338998782390036,8.89,13.1,2.68,2019-11-10 18:08:18.307419,16.596327,111.724548
13.22,60.565234726490985,7.64,13.1,2.6,2019-11-10 19:08:03.485019,16.40221,111.620964
13.22,65.30173586776611,8.41,13.1,2.36,2019-11-10 20:07:49.340891,16.208094,111.51738
13.22,79.51863746294825,8.22,13.1,2.4,2019-11-10 21:07:35.882186,16.013978,111.413796
13.22,79.49593955717216,8.22,13.1,2.4,2019-11-10 22:07:23.116022,15.819861,111.310212
13.22,101.53678166573684,8.4,13.1,2.13,2019-11-10 22:59:15.999767,15.651442,111.220341
13.22,102.0079668936838,8.59,12.8,2.23,2019-11-10 23:58:55.224265,15.448398,111.153968
13.22,101.99204377543865,8.59,12.8,2.23,2019-11-11 00:58:34.718586,15.245353,111.087596
13.22,98.01567256954776,8.41,12.8,2.05,2019-11-11 01:58:14.457462,15.042309,111.021223
13.22,97.99984418545465,8.41,12.8,2.05,2019-11-11 02:57:54.448873,14.839265,110.95485
13.22,97.98430992347191,8.41,12.8,2.05,2019-11-11 03:57:34.705714,14.63622,110.888477
13.22,102.97907507089391,7.27,12.8,1.86,2019-11-11 04:57:15.187864,14.433176,110.822105
13.22,102.96363523672554,7.27,12.8,1.86,2019-11-11 05:56:55.918127,14.230132,110.755732
13.22,102.94865806433685,7.27,12.8,1.86,2019-11-11 06:56:36.888383,14.027088,110.689359
13.22,96.19422593605952,6.47,12.8,1.72,2019-11-11 07:56:18.106484,13.824043,110.622987
13.22,96.1793429536697,6.47,12.8,1.72,2019-11-11 08:55:59.547226,13.620999,110.556614
13.22,147.33500529114193,4.96,12.8,1.66,2019-11-11 09:55:41.218437,13.417955,110.490241
13.22,147.64164660431027,3.77,12.8,1.54,2019-11-11 10:52:57.165343,13.223184,110.426573
13.22,148.17186262078437,3.77,13.1,1.54,2019-11-11 11:52:35.155085,13.014998,110.360738
13.22,148.15843999824003,3.77,13.1,1.54,2019-11-11 12:52:13.349693,12.806812,110.294904
13.22,120.37474307776424,4.12,13.1,1.44,2019-11-11 13:51:51.755568,12.598626,110.229069
13.22,102.0314331690901,4.03,13.1,1.33,2019-11-11 14:51:30.349113,12.390441,110.163234
13.22,102.01849791413132,4.03,13.1,1.33,2019-11-11 15:51:09.158519,12.182255,110.097399
13.22,92.47595046442832,3.31,13.1,1.22,2019-11-11 16:50:48.160140,11.974069,110.031565
13.22,92.46312780715148,3.31,13.1,1.22,2019-11-11 17:50:27.360397,11.765883,109.96573
13.22,92.45077116702875,3.31,13.1,1.22,2019-11-11 18:50:06.751299,11.557697,109.899895
13.22,86.32863359517029,2.73,13.1,1.12,2019-11-11 19:49:46.329648,11.349511,109.83406
13.22,86.31688458187494,2.73,13.1,1.12,2019-11-11 20:49:26.071738,11.141326,109.768226
13.22,86.30501607923864,2.73,13.1,1.12,2019-11-11 21:49:06.015345,10.93314,109.702391
13.22,94.15353625759808,3.31,13.1,1.05,2019-11-11 22:48:46.136747,10.724954,109.636556
13.22,94.14252394567215,3.31,13.1,1.05,2019-11-11 23:48:26.427860,10.516768,109.570722
13.22,50.701234979298846,2.83,13.1,1.06,2019-11-12 00:48:06.895137,10.308582,109.504887
13.22,70.34041369112457,3.43,13.1,0.94,2019-11-12 01:47:47.530477,10.100396,109.439052
13.22,70.32981207963282,3.43,13.1,0.94,2019-11-12 02:47:28.330620,9.89221,109.373217
13.22,70.31960027302522,3.43,13.1,0.94,2019-11-12 03:47:09.271765,9.684025,109.307383
13.22,70.31300622121584,3.43,13.1,0.94,2019-11-12 04:25:34.690579,9.55,109.265
13.22,56.817144004304154,3.49,13.1,0.95,2019-11-12 05:25:14.689972,9.349485,109.178504
