stw,draft,foc,ws,wd,swh,lat,lon,dt
17.39,9.9,102.72,9.16,107.17,0.59,38.688767,25.5663,2020-05-20 20:00
17.35,9.9,103.29,9.13,109.98,0.6,38.687917,25.5538,2020-05-20 20:02
17.33,9.9,103.68,9.2,112.16,0.62,38.687533,25.547617000000002,2020-05-20 20:03
17.32,9.9,104.16,9.2,114.16,0.63,38.687133,25.5415,2020-05-20 20:04
17.31,9.9,104.64,9.2,116.35,0.64,38.686766999999996,25.53535,2020-05-20 20:05
17.28,9.9,104.93,9.13,118.18,0.66,38.686417,25.5292,2020-05-20 20:06
17.26,9.9,105.22,9.07,120.17,0.67,38.6861,25.522967,2020-05-20 20:07
17.25,9.9,105.6,9.0,122.04,0.69,38.685767,25.516867,2020-05-20 20:08
17.27,9.9,106.17,8.93,123.86,0.7,38.67155,25.488933,2020-05-20 20:14
17.3,9.9,105.88,8.87,123.67,0.7,38.668467,25.484533,2020-05-20 20:15
17.34,9.9,105.8,8.8,123.94,0.7,38.6654,25.480167,2020-05-20 20:16
17.39,9.9,105.8,8.67,124.05,0.7,38.659283,25.471232999999998,2020-05-20 20:18
17.44,9.9,105.8,8.6,123.88,0.7,38.6562,25.466867,2020-05-20 20:19
17.45,9.9,106.08,8.53,123.69,0.7,38.653133000000004,25.462432999999997,2020-05-20 20:20
17.47,9.9,107.04,8.53,123.6,0.7,38.650083,25.457967,2020-05-20 20:21
17.46,9.9,107.14,8.53,123.52,0.7,38.643783,25.449033,2020-05-20 20:23
17.46,9.9,106.95,8.47,123.34,0.7,38.628167,25.426617,2020-05-20 20:28
17.44,9.9,107.04,8.4,123.02,0.7,38.625,25.422217,2020-05-20 20:29
17.43,9.9,107.14,8.33,122.47,0.7,38.6219,25.417733,2020-05-20 20:30
17.41,9.9,107.04,8.27,122.06,0.7,38.6187,25.4132,2020-05-20 20:31
17.44,9.9,107.04,8.2,121.53,0.7,38.615567,25.40871700000001,2020-05-20 20:32
17.45,9.9,107.14,8.07,121.45,0.7,38.612383,25.404267,2020-05-20 20:33
17.44,9.9,107.04,7.93,121.21,0.7,38.6092,25.399732999999998,2020-05-20 20:34
17.42,9.9,107.14,7.73,120.68,0.7,38.606066999999996,25.395267,2020-05-20 20:35
17.42,9.9,107.04,7.73,120.58,0.7,38.602933,25.3908,2020-05-20 20:36
17.42,9.9,107.04,7.67,120.34,0.7,38.5998,25.3863,2020-05-20 20:37
17.43,9.9,106.85,7.73,120.16,0.7,38.596667,25.381817,2020-05-20 20:38
17.43,9.9,106.85,7.73,119.98,0.7,38.593517,25.37725,2020-05-20 20:39
