stw,draft,foc,ws,wd,swh,lat,lon,dt
18.57,10.85,116.83,5.0,422.85,0.5,38.009116999999996,24.6613,2020-06-13 00:30
18.55,10.85,117.03,4.9,404.21,0.5,38.012983,24.66555,2020-06-13 00:31
18.56,10.85,117.03,4.96,385.64,0.5,38.016883,24.669883,2020-06-13 00:32
18.54,10.85,117.12,5.02,366.93,0.5,38.020717,24.674217000000002,2020-06-13 00:33
18.56,10.85,117.22,4.96,347.85,0.5,38.024567,24.6785,2020-06-13 00:34
18.53,10.85,117.32,4.93,328.57,0.5,38.0285,24.6828,2020-06-13 00:35
18.53,10.85,117.32,4.91,309.71,0.5,38.032333,24.687082999999998,2020-06-13 00:36
18.54,10.85,117.5,4.89,291.0,0.5,38.036167,24.69145,2020-06-13 00:37
18.51,10.85,117.5,4.87,272.33,0.5,38.039983,24.6958,2020-06-13 00:38
18.5,10.85,117.5,4.98,253.11,0.5,38.04385,24.700117000000002,2020-06-13 00:39
18.47,10.85,117.5,5.06,233.31,0.5,38.047733,24.7045,2020-06-13 00:40
18.47,10.85,117.5,5.11,213.48,0.5,38.0554,24.71296700000001,2020-06-13 00:42
18.49,10.85,117.6,5.18,194.05,0.5,38.07525,24.733317,2020-06-13 00:47
18.56,10.85,118.08,5.38,169.8,0.5,38.079783,24.736183,2020-06-13 00:48
18.58,10.85,118.56,5.48,145.02,0.5,38.0937,24.743917,2020-06-13 00:51
18.6,10.85,118.47,5.57,145.11,0.5,38.103066999999996,24.749167,2020-06-13 00:53
18.61,10.85,118.37,5.75,145.04,0.5,38.1077,24.751767,2020-06-13 00:54
18.59,10.85,118.37,5.75,145.06,0.5,38.11235,24.754382999999997,2020-06-13 00:55
18.59,10.85,118.27,5.69,144.77,0.5,38.121767,24.759783,2020-06-13 00:57
18.56,10.85,118.18,5.8,144.79,0.5,38.126383000000004,24.762532999999998,2020-06-13 00:58
18.57,10.85,118.27,5.91,144.91,0.5,38.131,24.76525,2020-06-13 00:59
18.57,10.85,118.27,5.98,144.96,0.5,38.140367,24.770733,2020-06-13 01:01
18.54,10.85,118.27,6.09,144.51,0.5,38.15885,24.781767000000002,2020-06-13 01:05
18.57,10.85,118.37,6.33,143.76,0.5,38.163467,24.78455,2020-06-13 01:06
18.58,10.85,118.37,6.46,143.63,0.5,38.168083,24.787267,2020-06-13 01:07
18.57,10.85,118.47,6.6,143.42,0.5,38.172733,24.79,2020-06-13 01:08
18.56,10.85,118.56,6.79,143.28,0.5,38.1773,24.792767,2020-06-13 01:09
18.55,10.85,118.56,6.97,143.04,0.5,38.181867,24.795533,2020-06-13 01:10
18.52,10.85,118.66,7.16,143.01,0.5,38.186433,24.798282999999998,2020-06-13 01:11
18.53,10.85,118.84,7.28,142.57,0.5,38.191117,24.801083,2020-06-13 01:12
18.53,10.85,119.13,7.3,142.28,0.5,38.195683,24.803783,2020-06-13 01:13
18.52,10.85,119.13,7.32,141.68,0.5,38.200267,24.806517000000003,2020-06-13 01:14
18.51,10.85,119.13,7.35,141.15,0.5,38.204833,24.809267000000002,2020-06-13 01:15
18.51,10.85,119.13,7.51,140.87,0.5,38.209467,24.812033,2020-06-13 01:16
18.53,10.85,119.23,7.67,140.31,0.5,38.2141,24.814717,2020-06-13 01:17
18.52,10.85,119.23,7.66,139.77,0.49,38.2187,24.817432999999998,2020-06-13 01:18
18.49,10.85,119.23,7.72,139.52,0.49,38.223317,24.820167,2020-06-13 01:19
18.52,10.85,119.23,7.84,139.69,0.49,38.227983,24.82295,2020-06-13 01:20
18.47,10.85,119.33,7.79,139.5,0.48,38.232633,24.82566700000001,2020-06-13 01:21
18.47,10.85,119.52,7.83,139.46,0.48,38.2372,24.828332999999997,2020-06-13 01:22
18.47,10.85,119.52,7.89,139.58,0.48,38.241783,24.83105,2020-06-13 01:23
18.48,10.85,119.62,7.93,139.59,0.47,38.246466999999996,24.833733,2020-06-13 01:24
18.46,10.85,119.71,7.92,139.62,0.47,38.2511,24.83635,2020-06-13 01:25
18.47,10.85,119.71,7.89,139.7,0.47,38.255633,24.839133,2020-06-13 01:26
18.47,10.85,119.52,7.86,139.7,0.46,38.260117,24.84215,2020-06-13 01:27
18.43,10.85,119.33,7.87,139.24,0.46,38.264717,24.845183,2020-06-13 01:28
18.44,10.85,119.33,7.81,138.85,0.46,38.269233,24.848117000000002,2020-06-13 01:29
18.42,10.85,119.33,7.76,138.22,0.45,38.273733,24.851067,2020-06-13 01:30
18.43,10.85,119.33,7.67,137.62,0.45,38.278233,24.854,2020-06-13 01:31
18.42,10.85,119.33,7.48,137.13,0.45,38.282833000000004,24.856932999999998,2020-06-13 01:32
18.42,10.85,119.23,7.46,136.85,0.45,38.291933,24.862717,2020-06-13 01:34
18.43,10.85,119.13,7.4,135.83,0.45,38.296467,24.865582999999997,2020-06-13 01:35
18.4,10.85,118.84,7.3,135.41,0.45,38.3009,24.868767000000002,2020-06-13 01:36
18.36,10.85,118.08,7.33,135.69,0.45,38.30533300000001,24.8722,2020-06-13 01:37
18.29,10.85,117.4,7.32,136.4,0.45,38.30963300000001,24.875617000000002,2020-06-13 01:38
18.25,10.85,117.4,7.31,136.95,0.45,38.313883000000004,24.879182999999998,2020-06-13 01:39
