stw,draft,foc,ws,wd,swh,lat,lon,dt
18.35,10.85,98.6,4.69,253.24,0.16,40.78093300000001,28.0663,2020-06-13 17:36
18.32,10.85,98.6,4.81,253.11,0.16,40.7817,28.072916999999997,2020-06-13 17:37
18.29,10.85,98.6,4.95,276.21,0.16,40.782367,28.079417,2020-06-13 17:38
18.28,10.85,98.5,5.01,298.28,0.16,40.783066999999996,28.085933,2020-06-13 17:39
18.24,10.85,98.6,5.15,320.75,0.16,40.7837,28.0925,2020-06-13 17:40
18.22,10.85,98.5,5.32,342.54,0.16,40.784433,28.09915,2020-06-13 17:41
18.21,10.85,98.5,5.25,341.85,0.16,40.785067,28.1057,2020-06-13 17:42
18.2,10.85,98.6,5.3,364.08,0.16,40.78575,28.112233000000003,2020-06-13 17:43
18.18,10.85,98.6,5.3,363.01,0.16,40.7864,28.118767,2020-06-13 17:44
18.17,10.85,98.6,5.37,384.99,0.16,40.7871,28.125417,2020-06-13 17:45
18.15,10.85,98.6,5.39,407.78,0.16,40.78775,28.131983,2020-06-13 17:46
18.15,10.85,98.68,5.39,406.75,0.16,40.78843300000001,28.138516999999997,2020-06-13 17:47
18.15,10.85,98.68,5.42,405.63,0.16,40.7891,28.145033,2020-06-13 17:48
18.12,10.85,98.78,5.44,404.38,0.16,40.7898,28.15165,2020-06-13 17:49
18.11,10.85,98.78,5.49,403.51,0.16,40.7905,28.15815,2020-06-13 17:50
18.1,10.85,98.78,5.58,402.69,0.16,40.79115,28.164683,2020-06-13 17:51
18.12,10.85,98.78,5.68,401.88,0.16,40.7918,28.17118300000001,2020-06-13 17:52
18.12,10.85,99.17,5.72,401.12,0.16,40.792533,28.177816999999997,2020-06-13 17:53
18.11,10.85,99.17,5.83,400.97,0.16,40.7932,28.184283,2020-06-13 17:54
18.12,10.85,99.07,5.86,400.5,0.16,40.793867,28.1908,2020-06-13 17:55
18.12,10.85,99.17,5.91,400.15,0.16,40.7945,28.197316999999998,2020-06-13 17:56
18.12,10.85,99.07,6.08,399.5,0.16,40.795167,28.20395,2020-06-13 17:57
18.12,10.85,99.07,6.16,399.21,0.16,40.795867,28.21045,2020-06-13 17:58
18.13,10.85,99.17,6.23,398.49,0.16,40.796483,28.216966999999997,2020-06-13 17:59
18.1,10.85,99.07,6.33,397.64,0.16,40.7978,28.230033000000002,2020-06-13 18:01
18.12,10.85,99.17,6.45,396.66,0.16,40.798466999999995,28.23655,2020-06-13 18:02
18.11,10.85,99.17,6.57,395.95,0.16,40.799067,28.243083000000002,2020-06-13 18:03
18.12,10.85,99.17,6.66,395.31,0.16,40.7997,28.249567,2020-06-13 18:04
18.11,10.85,99.17,6.75,394.55,0.16,40.800416999999996,28.2562,2020-06-13 18:05
18.15,10.85,99.26,6.85,393.61,0.16,40.801066999999996,28.26268300000001,2020-06-13 18:06
18.13,10.85,99.26,6.93,392.91,0.16,40.8017,28.269167,2020-06-13 18:07
18.13,10.85,99.36,7.01,392.14,0.16,40.803000000000004,28.282283000000003,2020-06-13 18:09
18.12,10.85,98.97,7.09,391.16,0.16,40.803616999999996,28.288783000000002,2020-06-13 18:10
18.12,10.85,99.07,7.14,390.16,0.16,40.804266999999996,28.295267,2020-06-13 18:11
18.12,10.85,99.17,7.19,389.02,0.16,40.804883000000004,28.3018,2020-06-13 18:12
18.1,10.85,99.17,7.18,388.2,0.16,40.80555,28.3083,2020-06-13 18:13
18.1,10.85,99.26,7.18,387.46,0.16,40.8062,28.314916999999998,2020-06-13 18:14
18.13,10.85,99.26,7.2,386.82,0.16,40.8068,28.321416999999997,2020-06-13 18:15
