stw,draft,foc,ws,wd,swh,lat,lon,dt
10.81,10.02,24.0,4.46,52.34,0.0,40.377033000000004,26.660266999999997,2020-05-19 11:30
10.91,10.02,24.29,4.66,56.89,0.0,40.374817,26.658383,2020-05-19 11:31
11.01,10.02,25.53,4.88,61.27,0.0,40.372583,26.656516999999997,2020-05-19 11:32
11.16,10.02,26.68,4.93,65.9,0.0,40.370217,26.654716999999998,2020-05-19 11:33
11.39,10.02,28.9,5.01,70.35,0.0,40.367816999999995,26.65298300000001,2020-05-19 11:34
11.63,10.02,30.92,5.2,74.91,0.0,40.365367,26.651217,2020-05-19 11:35
11.87,10.02,33.12,5.32,79.46,0.0,40.362833,26.64945,2020-05-19 11:36
12.13,10.02,35.42,5.36,84.45,0.0,40.3547,26.6437,2020-05-19 11:39
12.38,10.02,36.96,5.49,89.09,0.0,40.3518,26.641717,2020-05-19 11:40
12.6,10.02,38.59,5.79,94.37,0.0,40.348833,26.639716999999997,2020-05-19 11:41
12.82,10.02,40.32,6.19,98.89,0.0,40.3459,26.637417,2020-05-19 11:42
13.05,10.02,42.05,6.66,104.75,0.0,40.343216999999996,26.634783000000002,2020-05-19 11:43
13.31,10.02,44.83,7.12,104.97,0.0,40.340767,26.631733,2020-05-19 11:44
13.53,10.02,46.37,7.45,104.51,0.03,40.338283000000004,26.628566999999997,2020-05-19 11:45
13.72,10.02,47.91,7.79,106.46,0.06,40.326683,26.612833000000002,2020-05-19 11:50
14.01,10.02,50.5,7.83,107.12,0.09,40.3162,26.59775,2020-05-19 11:55
14.27,10.02,52.89,7.88,107.54,0.13,40.310133,26.5885,2020-05-19 11:58
14.51,10.02,54.43,7.91,107.76,0.16,40.30805,26.585283,2020-05-19 11:59
14.75,10.02,56.06,7.95,108.13,0.19,40.301317,26.574633000000002,2020-05-19 12:02
14.86,10.02,56.26,7.9,108.18,0.22,40.298883000000004,26.570783000000002,2020-05-19 12:03
14.95,10.02,56.45,8.0,108.11,0.25,40.2964,26.56685,2020-05-19 12:04
15.04,10.02,56.55,8.05,107.86,0.28,40.293883,26.5628,2020-05-19 12:05
15.1,10.02,56.84,8.12,107.25,0.31,40.291267,26.5586,2020-05-19 12:06
15.11,10.02,56.84,8.14,106.63,0.34,40.288667,26.554367,2020-05-19 12:07
15.07,10.02,56.06,7.69,105.21,0.38,40.286017,26.550067,2020-05-19 12:08
14.98,10.02,55.3,7.6,100.78,0.41,40.283317,26.5457,2020-05-19 12:09
14.8,10.02,54.62,7.6,96.91,0.44,40.274983,26.532333,2020-05-19 12:12
14.61,10.02,53.38,7.4,93.18,0.47,40.239533,26.47645,2020-05-19 12:25
14.5,10.02,53.57,7.19,89.68,0.47,40.2322,26.462783,2020-05-19 12:28
14.43,10.02,53.86,7.02,86.43,0.47,40.22975,26.45825,2020-05-19 12:29
14.38,10.02,53.96,6.91,83.37,0.47,40.227267,26.453667,2020-05-19 12:30
14.35,10.02,53.96,6.61,79.97,0.47,40.224833000000004,26.449133000000003,2020-05-19 12:31
14.32,10.02,53.86,6.2,77.39,0.47,40.222467,26.444516999999998,2020-05-19 12:32
14.27,10.02,53.76,6.01,74.74,0.47,40.220267,26.439767,2020-05-19 12:33
14.26,10.02,53.67,5.98,72.45,0.47,40.2181,26.43488300000001,2020-05-19 12:34
14.24,10.02,53.67,6.04,70.0,0.47,40.215933,26.430066999999998,2020-05-19 12:35
14.21,10.02,53.86,5.86,66.88,0.47,40.213967,26.425133000000002,2020-05-19 12:36
14.2,10.02,54.24,5.61,65.74,0.47,40.212267,26.42005,2020-05-19 12:37
14.23,10.02,55.3,5.4,65.28,0.47,40.200167,26.384417,2020-05-19 12:44
14.24,10.02,56.06,5.73,63.19,0.47,40.19445,26.377367,2020-05-19 12:46
14.29,10.02,56.71,5.71,64.86,0.47,40.190933,26.375767,2020-05-19 12:47
14.42,10.02,57.36,5.53,65.88,0.47,40.183783,26.376067,2020-05-19 12:49
14.56,10.02,57.34,5.61,67.42,0.47,40.180033,26.376783000000003,2020-05-19 12:50
14.66,10.02,57.31,5.69,67.85,0.47,40.176167,26.377567,2020-05-19 12:51
14.73,10.02,57.28,5.68,68.38,0.47,40.172216999999996,26.378433,2020-05-19 12:52
14.77,10.02,57.43,5.61,68.82,0.47,40.168233,26.3796,2020-05-19 12:53
14.84,10.02,58.02,5.82,71.12,0.47,40.164217,26.380867,2020-05-19 12:54
14.88,10.02,58.8,6.32,72.42,0.47,40.16005,26.382183,2020-05-19 12:55
14.96,10.02,59.62,6.46,73.2,0.47,40.15593300000001,26.383516999999998,2020-05-19 12:56
15.05,10.02,61.2,6.38,74.47,0.47,40.151833,26.384883000000002,2020-05-19 12:57
15.09,10.02,63.84,5.19,76.92,0.47,40.147517,26.3858,2020-05-19 12:58
15.24,10.02,66.96,4.78,88.11,0.47,40.082967,26.313117,2020-05-19 13:19
15.34,10.02,70.56,4.9,92.65,0.47,40.080333,26.30895,2020-05-19 13:20
