stw,draft,foc,ws,wd,swh,lat,lon,dt
14.0,10.35,53.96,2.81,115.33,0.0,40.446883,26.787183000000002,2020-06-16 08:30
13.81,10.35,52.99,2.93,108.31,0.0,40.445233,26.782916999999998,2020-06-16 08:31
13.68,10.35,52.13,3.09,100.93,0.0,40.443567,26.77855,2020-06-16 08:32
13.53,10.35,51.16,3.16,95.24,0.0,40.441883000000004,26.774167,2020-06-16 08:33
13.42,10.35,50.01,3.21,89.16,0.0,40.440133,26.769733000000002,2020-06-16 08:34
13.29,10.35,48.57,3.26,83.35,0.0,40.438317,26.765283,2020-06-16 08:35
13.1,10.35,46.94,3.32,76.82,0.0,40.436483,26.760766999999998,2020-06-16 08:36
12.94,10.35,45.22,3.39,71.1,0.0,40.43463300000001,26.756083,2020-06-16 08:37
12.77,10.35,43.39,3.49,64.9,0.0,40.43265,26.751583,2020-06-16 08:38
12.56,10.35,41.57,3.49,58.62,0.0,40.4305,26.7471,2020-06-16 08:39
12.34,10.35,39.27,3.53,52.22,0.0,40.428267,26.742566999999998,2020-06-16 08:40
12.13,10.35,37.15,3.53,45.49,0.0,40.426,26.7381,2020-06-16 08:41
11.9,10.35,35.14,3.48,38.68,0.0,40.42375,26.73368300000001,2020-06-16 08:42
11.61,10.35,32.54,3.41,33.01,0.0,40.42145,26.729233,2020-06-16 08:43
11.31,10.35,29.85,3.38,25.77,0.0,40.390233,26.6744,2020-06-16 09:04
11.38,10.35,28.51,3.18,33.37,0.0,40.3858,26.670216999999997,2020-06-16 09:06
11.36,10.35,27.46,2.98,42.53,0.0,40.383367,26.66800000000001,2020-06-16 09:07
11.33,10.35,26.4,2.76,42.98,0.0,40.380866999999995,26.665733000000003,2020-06-16 09:08
11.25,10.35,25.53,2.55,51.31,0.0,40.378283,26.6634,2020-06-16 09:09
11.14,10.35,24.48,2.36,63.3,0.0,40.375617,26.660999999999998,2020-06-16 09:10
11.05,10.35,23.72,2.16,74.04,0.0,40.372966999999996,26.658633000000002,2020-06-16 09:11
10.97,10.35,22.85,1.95,89.49,0.0,40.370317,26.656267,2020-06-16 09:12
10.88,10.35,22.08,1.75,91.83,0.0,40.367616999999996,26.653917,2020-06-16 09:13
10.77,10.35,21.21,1.54,105.41,0.0,40.36485,26.651466999999997,2020-06-16 09:14
10.72,10.35,21.21,1.35,112.62,0.0,40.36215,26.649067,2020-06-16 09:15
10.73,10.35,21.5,1.12,125.35,0.0,40.359433,26.646683000000003,2020-06-16 09:16
10.75,10.35,21.6,0.93,142.02,0.0,40.356683000000004,26.644316999999997,2020-06-16 09:17
10.79,10.35,21.7,0.78,147.5,0.0,40.346267,26.63505,2020-06-16 09:21
10.98,10.35,24.09,0.61,156.51,0.0,40.3438,26.6328,2020-06-16 09:22
11.19,10.35,26.4,0.5,171.56,0.0,40.3392,26.628266999999997,2020-06-16 09:24
11.45,10.35,28.9,0.57,178.24,0.0,40.336999999999996,26.625816999999998,2020-06-16 09:25
11.74,10.35,31.39,0.65,184.41,0.0,40.334917,26.623167,2020-06-16 09:26
12.01,10.35,34.08,0.69,190.34,0.0,40.3329,26.620533000000002,2020-06-16 09:27
12.34,10.35,36.86,0.76,187.8,0.0,40.3309,26.61795,2020-06-16 09:28
12.7,10.35,39.93,0.86,180.35,0.0,40.3289,26.6153,2020-06-16 09:29
13.05,10.35,43.1,0.95,174.67,0.0,40.326883,26.61265,2020-06-16 09:30
13.39,10.35,47.13,1.06,165.88,0.0,40.324867,26.610017,2020-06-16 09:31
13.6,10.35,49.16,1.11,173.31,0.0,40.322833,26.607416999999998,2020-06-16 09:32
13.85,10.35,51.62,1.18,168.88,0.0,40.318767,26.602117,2020-06-16 09:34
14.09,10.35,53.4,1.24,171.96,0.0,40.3167,26.59935,2020-06-16 09:35
14.3,10.35,55.11,1.34,168.15,0.0,40.3123,26.593566999999997,2020-06-16 09:37
14.51,10.35,57.46,1.43,157.57,0.0,40.30775,26.587517,2020-06-16 09:39
14.76,10.35,60.48,1.49,163.41,0.0,40.300733,26.57805,2020-06-16 09:42
14.94,10.35,61.56,1.6,163.22,0.0,40.29593300000001,26.570999999999998,2020-06-16 09:44
15.11,10.35,62.74,1.69,150.99,0.0,40.293533000000004,26.567166999999998,2020-06-16 09:45
15.22,10.35,63.84,1.71,135.16,0.0,40.29105,26.5632,2020-06-16 09:46
15.31,10.35,65.38,1.7,112.01,0.0,40.28855,26.55923300000001,2020-06-16 09:47
15.44,10.35,66.96,1.83,111.3,0.0,40.286017,26.5552,2020-06-16 09:48
15.53,10.35,69.12,1.87,109.49,0.0,40.283417,26.551083000000002,2020-06-16 09:49
15.57,10.35,72.0,1.89,114.26,0.0,40.280716999999996,26.546867,2020-06-16 09:50
15.67,10.35,77.76,2.2,121.96,0.0,40.2726,26.534033,2020-06-16 09:53
