'draft', 'windDir', 'ws', 'stwC', 'swh', 'dt', 'lat', 'lon', 'currSpeed', 'currDir','sovg', 'vslHeading'
12.76,219.91,13.45,18.2436519548993,4.85,2019-11-20 00:08:26,39.026203,151.058377,0.03,324.43,18.2619535774894,80.5677427793189
12.76,219.91,13.45,18.2436519548993,4.85,2019-11-20 01:08:32,39.089921,151.441926,0.03,324.43,18.2619535774894,80.5677669293989
12.76,215.53,13.21,18.2672038295803,3.47,2019-11-20 02:08:35,39.153639,151.825476,0.47,97.04,18.2619535774894,80.5676215586125
12.76,215.53,13.21,18.2907557042614,3.47,2019-11-20 03:08:35,39.217358,152.209026,0.47,97.04,18.2619535774894,80.5677669293989
12.76,216.73,15,18.0233821609222,3.61,2019-11-20 04:08:32,39.281076,152.592576,0.51,7.23,18.2619535774894,80.5677669293989
12.76,223.19,13.75,17.756008617583,4.34,2019-11-20 05:08:25,39.344794,152.976126,0.51,7.23,18.2619535774894,80.5676215586125
12.76,223.19,13.75,17.756008617583,4.34,2019-11-20 06:08:16,39.408513,153.359676,0.51,7.23,18.2619535774894,80.5677567455016
12.76,221.91,14.51,18.027726648318,4.11,2019-11-20 06:55:48,39.459166,153.664581,0.47,99.18,18.2619535774894,78.4293596187333
12.76,218,15.25,17.9955105823512,4.24,2019-11-20 07:55:57,39.536763,154.043590,0.69,54.28,18.127829658832,78.4295344146072
12.76,218,15.25,17.8257004043066,4.24,2019-11-20 08:56:02,39.614359,154.422600,0.69,54.28,18.127829658832,78.4293596187333
12.76,214.43,15.88,17.4417951058,4.64,2019-11-20 09:56:04,39.691956,154.801609,1.11,344.56,18.127829658832,78.4293596187333
12.76,218.35,15.14,17.1547159862198,5.1,2019-11-20 10:56:01,39.769553,155.180618,1.4,326.57,18.127829658832,78.4295344146072
12.76,219.93,14.6,17.6593377321157,5.01,2019-11-20 11:55:55,39.847149,155.559628,0.51,283.77,18.127829658832,78.4293759732454
12.76,220.35,14.6,18.0662263607522,5.01,2019-11-20 12:40:10,39.904529,155.839891,0.51,284.19,18.127829658832,78.0132239466047
12.76,228.39,14.58,18.4624910406192,4.78,2019-11-20 13:40:21,39.987084,156.228723,0.51,284.19,18.5250012770319,78.0133350086558
12.76,230.02,14.08,18.5133414865647,4.43,2019-11-20 14:40:27,40.069638,156.617554,0.47,99.6,18.5250012770319,78.0132239466047
12.76,230.02,14.08,18.5641919325102,4.43,2019-11-20 15:40:29,40.152193,157.006386,0.47,99.6,18.5250012770319,78.0131940105572
12.76,235.06,13.47,18.5351626304216,5.03,2019-11-20 16:40:27,40.234748,157.395217,0.03,326.99,18.5250012770319,78.0132239466047
12.76,237.37,13.54,18.2642807170701,4.49,2019-11-20 17:40:21,40.317303,157.784049,0.51,9.79,18.5250012770319,78.013292552109
12.76,237.36,13.54,18.0224205419629,4.49,2019-11-20 18:39:45,40.399259,158.170062,0.51,9.78,18.5250012770319,78.0152063835885
12.76,232.88,14.19,17.9816195077986,5.67,2019-11-20 19:39:58,40.482247,158.561000,0.51,9.78,18.484207806712,78.0150363729937
12.76,231.04,14.43,18.2234807527332,4.66,2019-11-20 20:40:07,40.565236,158.951937,0.03,326.98,18.484207806712,78.0152063835885
12.76,231.04,14.43,18.4653419976678,4.66,2019-11-20 21:40:12,40.648224,159.342875,0.03,326.98,18.484207806712,78.0150661434682
12.76,230.44,14.23,18.2234807527332,5.33,2019-11-20 22:40:13,40.731213,159.733813,0.51,9.78,18.484207806712,78.0151766134417
12.76,230.44,14.23,17.9816195077986,5.33,2019-11-20 23:40:09,40.814201,160.124750,0.51,9.78,18.484207806712,78.0150661434682
12.76,229.61,14.62,17.9816195077986,5.39,2019-11-21 00:40:02,40.897190,160.515688,0.51,9.78,18.484207806712,78.0151335508591
12.76,229.01,13.87,18.0761141586866,5.13,2019-11-21 01:54:06,41,161,0.69,52.7,18.484207806712,80.0058249385708
12.76,229.01,13.87,18.2864010028625,5.13,2019-11-21 02:54:16,41.070642,161.400869,0.69,52.7,18.6,80.0058005098791
12.76,227.98,14.33,18.4587406272865,5.01,2019-11-21 03:54:22,41.141284,161.801737,0.47,97.6,18.6,80.0058249385708
12.76,229.97,12.9,18.6310802517104,5.1,2019-11-21 04:54:24,41.211926,162.202606,0.47,97.6,18.6,80.0058005098791
12.76,224.65,14.2,18.3628933902398,4.69,2019-11-21 05:54:22,41.282568,162.603474,0.51,7.79,18.6,80.0058249385708
12.76,224.65,14.2,18.0947065287692,4.69,2019-11-21 06:54:17,41.353210,163.004343,0.51,7.79,18.6,80.0058570880136
12.76,229.15,13.31,18.3628933902398,4.88,2019-11-21 07:59:34,41.430265,163.441605,0.47,97.6,18.6,80.0059043858813
12.76,225.64,14.18,17.2568372759642,4.63,2019-11-21 08:59:44,41.496478,163.817344,1.08,72.04,17.3245524483424,80.0057564904168
12.76,228.59,14.05,17.2568372759642,4.6,2019-11-21 09:59:50,41.562692,164.193083,0.47,97.6,17.3245524483424,80.0059043858813
12.76,227.33,13.63,17.3308782400544,5.24,2019-11-21 10:59:53,41.628905,164.568822,0.03,324.99,17.3245524483424,80.0057564904168
12.76,227.33,13.63,17.306123780056,5.24,2019-11-21 11:59:52,41.695119,164.944561,0.03,324.99,17.3245524483424,80.0059043858813
12.76,227.33,13.63,17.306123780056,5.24,2019-11-21 12:59:48,41.761332,165.320300,0.03,324.99,17.3245524483424,80.0058287273383
12.76,226.3,12.97,17.306123780056,4.65,2019-11-21 14:29:28,41.860529,165.883209,0.03,324.99,17.3245524483424,80.0058119354904
12.76,226.3,12.97,18.5815713317136,4.65,2019-11-21 15:29:38,41.932073,166.289196,0.03,324.99,18.6,80.0058119354904
12.76,226.86,13.35,18.5815713317136,5.2,2019-11-21 16:29:44,42.003617,166.695183,0.03,324.99,18.6,80.0058119354904
12.76,224.3,11.63,18.3381389302414,4.62,2019-11-21 17:29:46,42.075161,167.101170,0.51,7.79,18.6,80.0058119354904
12.76,221.91,13.03,18.0947065287692,5.04,2019-11-21 18:29:44,42.146705,167.507157,0.51,7.79,18.6,80.0058119354904
12.76,221.91,13.03,18.0947065287692,5.04,2019-11-21 19:29:38,42.218249,167.913144,0.51,7.79,18.6,80.0058756291179
12.76,221.32,11.85,18.3628933902398,4.41,2019-11-21 20:30:19,42.290794,168.324814,0.47,97.6,18.6,80.0057918950749
12.76,218.68,13.53,14.6129112856152,4.88,2019-11-21 21:30:29,42.347343,168.645709,0.03,324.99,14.6065854939032,80.0057918950749
12.76,218.68,13.53,14.5881568256168,4.88,2019-11-21 22:30:37,42.403892,168.966604,0.03,324.99,14.6065854939032,80.0059650673286
12.76,219.98,11.82,14.3447244241446,4.42,2019-11-21 23:30:41,42.460440,169.287499,0.51,7.79,14.6065854939032,80.0057918950749
12.76,208.29,11.71,14.327016597535,4.2,2019-11-22 00:30:42,42.516989,169.608394,0.51,282.19,14.6065854939032,80.0057918950749
12.76,208.29,11.71,14.5527411723977,4.2,2019-11-22 01:30:40,42.573538,169.929289,0.51,282.19,14.6065854939032,80.0057918950749
12.76,214.51,11.18,14.327016597535,3.92,2019-11-22 02:30:35,42.630087,170.250184,0.51,7.79,14.6065854939032,80.0057918950749
12.76,210.46,11.75,14.1012920226724,3.79,2019-11-22 03:30:27,42.686636,170.571079,0.51,7.79,14.6065854939032,80.0058921379755
12.76,210.46,11.75,14.1012920226724,3.79,2019-11-22 04:06:52,42.721059,170.766419,0.51,7.79,14.6065854939032,80.0058616027599
12.76,209.47,10.83,18.1905537658159,4,2019-11-22 05:07:06,42.793636,171.178270,0.69,52.7,18.6,80.0057504525363
12.76,206.75,10.34,18.1905537658159,4.06,2019-11-22 06:07:17,42.866214,171.590122,0.51,7.79,18.6,80.0058616027599
12.76,206.75,10.34,18.0947065287692,4.06,2019-11-22 07:07:24,42.938791,172.001973,0.51,7.79,18.6,80.0058616027599
12.76,212.01,10.47,18.1905537658159,4.08,2019-11-22 08:07:26,43.011368,172.413824,0.69,52.7,18.6,80.0057266751246
12.76,212.89,10.34,18.2864010028625,4.27,2019-11-22 09:07:25,43.083946,172.825675,0.69,52.7,18.6,80.0058853798638
12.76,212.89,10.34,18.2864010028625,4.27,2019-11-22 10:07:19,43.156523,173.237527,0.69,52.7,18.6,80.0058616027599
12.76,217.13,8.82,18.4339861672881,3.9,2019-11-22 11:07:10,43.229100,173.649378,0.03,324.99,18.6,80.0058050275427
12.76,215.17,8.82,18.5817974726174,3.9,2019-11-22 12:16:24,43.313174,174.126468,0.03,323.03,18.6,81.9725173745436
12.76,209.25,7.74,18.3685796467737,3.97,2019-11-22 13:16:33,43.371604,174.540777,0.03,323.03,18.3865560332525,81.9725364975271
12.76,208.54,6.82,18.6086923135015,3.78,2019-11-22 14:16:38,43.430034,174.955087,0.47,190.42,18.3865560332525,81.9723817791252
12.76,208.54,6.82,18.8488049802293,3.78,2019-11-22 15:16:40,43.488465,175.369396,0.47,190.42,18.3865560332525,81.9725364975271
12.76,202.19,7.84,18.6086923135015,3.78,2019-11-22 16:16:39,43.546895,175.783706,0.03,323.03,18.3865560332525,81.9725173745436
12.76,202.66,6.86,18.3685796467737,3.5,2019-11-22 17:16:35,43.605325,176.198015,0.03,323.03,18.3865560332525,81.9725014966781
12.76,184.23,7.94,18.1225708849628,3.66,2019-11-22 18:26:45,43.673822,176.683705,0.51,0.28,18.3865560332525,87.5225049808532
12.76,184.23,7.94,15.9477897921746,3.66,2019-11-22 19:26:48,43.690203,177.062304,0.51,0.28,16.4577837022752,87.5223604634092
12.76,201.38,7.51,16.1944950307276,3.46,2019-11-22 20:26:50,43.706585,177.440904,0.03,317.48,16.4577837022752,87.5225049808532
12.76,190.89,6.44,16.4496765542704,3.55,2019-11-22 21:26:51,43.722966,177.819503,0.47,90.09,16.4577837022752,87.5223604634092
12.76,190.89,6.44,16.4581528392602,3.55,2019-11-22 22:26:51,43.739348,178.198103,0.47,90.09,16.4577837022752,87.5225049808532
12.76,272.77,2.06,16.4475654677928,3.44,2019-11-22 23:26:50,43.755729,178.576702,0.51,274.68,16.4577837022752,87.5223604634092
12.76,272.77,2.06,16.4369780963253,3.44,2019-11-23 00:26:48,43.772111,178.955302,0.51,274.68,16.4577837022752,87.5225170692333
12.76,272.77,2.06,16.4369780963253,3.44,2019-11-23 01:13:45,43.784937,179.251739,0.51,274.68,16.4577837022752,87.5224877128806
12.76,342.12,4.42,18.5803410070046,3.33,2019-11-23 02:13:48,43.803486,179.680442,0.51,274.68,18.6011466129545,87.5224877128806
12.76,342.12,4.42,18.5803410070046,3.33,2019-11-23 03:13:50,43.822035,-179.890855,0.51,274.68,18.6011466129545,87.5224877128806
12.76,330.05,5.57,18.7578594437694,3.39,2019-11-23 04:13:50,43.840584,-179.462152,0.69,229.77,18.6011466129545,87.5224877128806
12.76,333.82,4.89,18.5720249563082,3.2,2019-11-23 05:13:50,43.859133,-179.033449,0.71,317.48,18.6011466129545,87.522493484754
12.76,333.82,4.89,18.2086720320821,3.2,2019-11-23 06:13:48,43.877682,-178.604745,0.71,317.48,18.6011466129545,87.5225482684154
12.76,338.38,5.84,18.3945065195434,3.25,2019-11-23 07:14:42,43.89652,-178.169352,0.51,274.68,18.6011466129545,87.5222991262192
12.76,327.3,7.63,18.237347650295,3.07,2019-11-23 08:14:45,43.914948,-177.743478,0.71,317.48,18.4439877437062,87.5224334117269
12.76,334.17,6.4,17.7528898932668,3.11,2019-11-23 09:14:47,43.933375,-177.317604,0.99,1.36,18.4439877437062,87.5222933155361
12.76,334.17,6.4,17.4542666236998,3.11,2019-11-23 10:14:47,43.951803,-176.891731,0.99,1.36,18.4439877437062,87.5224334117269
12.76,328.43,10.39,17.6941302286527,2.99,2019-11-23 11:14:47,43.970230,-176.465857,0.51,0.28,18.4439877437062,87.5222991262192
12.76,328.43,10.39,17.9339938336055,2.99,2019-11-23 12:14:45,43.988658,-176.039983,0.51,0.28,18.4439877437062,87.5224261972597
12.76,328.43,10.39,17.9339938336055,2.99,2019-11-23 13:14:59,44.007168,-175.612192,0.51,0.28,18.4439877437062,87.5223953564488
12.76,318.12,11.7,18.2567914157192,2.88,2019-11-23 14:15:02,44.025708,-175.183713,0.51,274.68,18.5221911737445,87.5223953564488
12.76,318.12,11.7,18.5013855677946,2.88,2019-11-23 15:15:04,44.044248,-174.755234,0.51,274.68,18.5221911737445,87.5225288255676
12.76,326.85,10.7,18.5013855677946,2.94,2019-11-23 16:15:04,44.062787,-174.326755,0.51,274.68,18.5221911737445,87.5223953564488
12.76,318.09,13.35,18.5034966542722,2.78,2019-11-23 17:15:04,44.081327,-173.898276,0.03,317.48,18.5221911737445,87.5223953564488
12.76,325.62,13.09,18.5056077407499,2.85,2019-11-23 18:15:02,44.099867,-173.469797,0.03,317.48,18.5221911737445,87.5224108209526
12.76,320.91,13.09,18.5062600656475,2.85,2019-11-23 19:14:36,44.118284,-173.044158,0.03,312.77,18.5221911737445,92.2252172140787
12.76,315.13,15.51,17.625865499123,2.68,2019-11-23 20:14:33,44.102200,-172.630229,0.51,355.57,17.887743064342,92.2250843735218
12.76,330.09,12.7,17.625865499123,2.75,2019-11-23 21:14:31,44.086117,-172.216301,0.03,312.77,17.887743064342,92.2252172140787
12.76,330.09,12.7,17.8724642811426,2.75,2019-11-23 22:14:30,44.070033,-171.802372,0.03,312.77,17.887743064342,92.2252172140787
12.76,345.95,11.67,17.8801704315831,2.66,2019-11-23 23:14:30,44.053949,-171.388443,0.51,269.97,17.887743064342,92.2250843735218
12.76,345.95,11.67,17.8878765820236,2.66,2019-11-24 00:14:31,44.037866,-170.974515,0.51,269.97,17.887743064342,92.2252172140787
12.76,345.95,11.67,17.8878765820236,2.66,2019-11-24 01:14:33,44.021782,-170.560586,0.51,269.97,17.887743064342,92.2251521883538
12.76,354.04,14.41,17.8856513903402,2.55,2019-11-24 02:35:53,44,-170,0.51,270.97,17.887743064342,91.2319059621007
12.76,354.04,14.41,18.629323753139,2.55,2019-11-24 03:35:52,43.990732,-169.569013,0.51,270.97,18.6336406188242,91.2320388415002
12.76,337.95,16.68,18.629323753139,2.44,2019-11-24 04:35:51,43.981463,-169.138026,0.51,270.97,18.6336406188242,91.2319088195632
12.76,337.95,16.68,18.629323753139,2.44,2019-11-24 05:35:51,43.972195,-168.707040,0.51,270.97,18.6336406188242,91.2319059621007
12.76,338.69,17.56,18.6236998278614,2.54,2019-11-24 06:35:51,43.962927,-168.276053,0.03,313.77,18.6336406188242,91.2320388415002
12.76,316.18,20.08,18.6180759025838,2.31,2019-11-24 07:35:52,43.953658,-167.845066,0.03,313.77,18.6336406188242,91.2319047098409
12.76,306.3,18.73,18.3739907754323,2.37,2019-11-24 08:32:30,43.944914,-167.438446,0.51,351.01,18.6336406188242,96.7919823284981
12.76,306.3,18.73,18.1214447121572,2.37,2019-11-24 09:32:23,43.894420,-167.014486,0.51,351.01,18.6251796827006,96.7920997116093
12.76,300.74,15.5,18.3663535600607,2.22,2019-11-24 10:32:19,43.843925,-166.590525,0.03,308.21,18.6251796827006,96.7919823284981
12.76,99.23,9.53,18.6112624079642,2.45,2019-11-24 11:32:17,43.793431,-166.166565,0.03,308.21,18.6251796827006,96.791966457858
12.76,99.23,9.53,18.6112624079642,2.45,2019-11-24 12:32:19,43.742937,-165.742604,0.03,308.21,18.6251796827006,96.7919823284981
12.76,101.6,11.3,18.6112624079642,3.72,2019-11-24 13:32:24,43.692443,-165.318644,0.03,308.21,18.6251796827006,96.792069952614
12.76,101.6,11.3,18.6112624079642,3.72,2019-11-24 14:30:53,43.643326,-164.906251,0.03,308.21,18.6251796827006,96.7920830590398
12.76,105.72,9.5,18.6120250117222,4.02,2019-11-24 15:30:46,43.593076,-164.484346,0.03,308.21,18.6259422864586,96.7919491559156
12.76,105.72,9.5,18.6120250117222,4.02,2019-11-24 16:30:41,43.542827,-164.062441,0.03,308.21,18.6259422864586,96.7920671108657
12.76,81.61,6.34,18.6120250117222,3.6,2019-11-24 17:30:40,43.492577,-163.640535,0.03,308.21,18.6259422864586,96.7920830590398
12.76,83.15,5.87,18.6120250117222,3.38,2019-11-24 18:30:42,43.442327,-163.218630,0.03,308.21,18.6259422864586,96.7919491559156
12.76,83.15,5.87,18.6120250117222,3.38,2019-11-24 19:30:46,43.392078,-162.796725,0.03,308.21,18.6259422864586,96.7920838051124
12.76,47.31,3.36,18.6120250117222,3.33,2019-11-24 20:31:00,43.341737,-162.374056,0.03,308.21,18.6259422864586,96.7920916360496
12.76,47.31,3.36,18.6127805322812,3.33,2019-11-24 21:30:53,43.291728,-161.954175,0.03,308.21,18.6266978070176,96.7919570874616
12.76,47.31,3.36,18.6127805322812,3.33,2019-11-24 22:30:49,43.241720,-161.534294,0.03,308.21,18.6266978070176,96.7921076611954
12.76,5.34,7.52,18.6127805322812,3.07,2019-11-24 23:30:48,43.191711,-161.114414,0.03,308.21,18.6266978070176,96.7919570874616
12.76,5.34,7.52,18.6127805322812,3.07,2019-11-25 00:30:49,43.141703,-160.694533,0.03,308.21,18.6266978070176,96.7920916360496
12.76,343.28,7.25,18.6299423510772,3.02,2019-11-25 01:30:54,43.091694,-160.274652,0.51,265.41,18.6266978070176,96.792011087717
12.76,326.53,10.02,18.6471041698731,2.85,2019-11-25 02:32:52,43.040148,-159.841861,0.51,265.41,18.6266978070176,96.7919394299009
12.76,340.29,6.34,15.8770365707147,2.76,2019-11-25 03:32:46,42.997299,-159.482088,0.71,308.21,16.0315211403344,96.7921151603164
12.76,32.57,9.26,15.6149659040152,2.51,2019-11-25 04:32:42,42.954449,-159.122316,0.51,351.01,16.0315211403344,96.7919394299009
12.76,32.57,9.26,15.527786169791,2.51,2019-11-25 05:32:41,42.911600,-158.762543,0.51,351.01,16.0315211403344,96.7920964577968
12.76,62.55,7.4,15.527786169791,2.52,2019-11-25 06:32:42,42.868750,-158.402770,0.51,351.01,16.0315211403344,96.7919581319962
12.76,70.95,8.12,15.527786169791,2.26,2019-11-25 07:32:46,42.825901,-158.042998,0.51,351.01,16.0315211403344,96.7920964577968
