'draft', 'windDir', 'ws', 'stwC', 'swh', 'dt', 'lat', 'lon', 'currSpeed', 'currDir','sovg', 'vslHeading'
12.76,224.63,16.55,18.1757998835804,2.82,2019-11-20 00:52:13,39.503058,152.392646,0.03,330.83,18.323939993007,74.1714652849153
12.76,222.45,16.28,18.3381525012876,3.18,2019-11-20 01:52:02,39.608039,152.762937,0.47,103.44,18.323939993007,74.171602960324
12.76,224.58,16.28,18.382788980374,3.18,2019-11-20 03:19:18,39.761425,153.303968,0.47,105.57,18.323939993007,72.043709653665
12.76,225.71,16.5,18.5005971865424,2.72,2019-11-20 04:19:32,39.881974,153.675945,0.69,60.67,18.5535555957966,72.0438942174878
12.76,222.06,15.92,18.3845611411251,3.11,2019-11-20 05:19:40,40.002522,154.047923,0.69,60.67,18.5535555957966,72.043709653665
12.76,222.06,15.92,18.3845611411251,3.11,2019-11-20 06:19:43,40.123071,154.419900,0.69,60.67,18.5535555957966,72.0437548268472
12.76,219.9,16.22,17.8455758151158,3.59,2019-11-20 07:19:40,40.243620,154.791878,1.4,332.96,18.5535555957966,72.0438490446091
12.76,220.82,15.88,17.3819819878654,4.64,2019-11-20 08:19:32,40.364168,155.163855,1.11,350.95,18.5535555957966,72.0437548268472
12.76,218.8,16.02,17.7547996686087,4.63,2019-11-20 09:19:19,40.484717,155.535833,0.51,10.58,18.5535555957966,77.222271722654
12.76,224.72,16.65,18.4565147147672,3.26,2019-11-20 10:19:30,40.574098,155.929954,0.03,327.78,18.7166971673077,77.2224099876382
12.76,231.05,14.75,18.4565147147672,3.82,2019-11-20 11:19:37,40.663478,156.324075,0.51,10.58,18.7166971673077,77.222271722654
12.76,229.03,16.05,18.2153674221042,3.67,2019-11-20 12:19:39,40.752859,156.718196,0.51,10.58,18.7166971673077,77.2223786313774
12.76,229.03,16.05,18.2153674221042,3.67,2019-11-20 13:19:37,40.842239,157.112316,0.51,10.58,18.7166971673077,77.222271722654
12.76,229.01,15.98,18.4872231232413,4.03,2019-11-20 14:19:31,40.931620,157.506437,0.47,100.39,18.7166971673077,77.2224099876382
12.76,229.01,15.98,18.7590788243783,4.03,2019-11-20 15:19:20,41.021,157.900558,0.47,100.39,18.7166971673077,77.2224099876382
12.76,229.01,15.98,18.6194184295009,4.03,2019-11-20 16:19:31,41.110380,158.294679,0.47,100.39,18.5770367724303,77.2222403660766
12.76,228.69,14.88,18.5887100210268,4.05,2019-11-20 17:19:38,41.199761,158.688799,0.03,327.78,18.5770367724303,77.2224099876382
12.76,228.69,14.88,18.5580016125528,4.05,2019-11-20 18:19:40,41.289141,159.082920,0.03,327.78,18.5770367724303,77.2224099876382
12.76,228.69,14.88,18.5580016125528,4.05,2019-11-20 19:19:38,41.378521,159.477041,0.03,327.78,18.5770367724303,77.2222403660766
12.76,230.47,14.92,18.5580016125528,4.56,2019-11-20 20:19:32,41.467902,159.871161,0.03,327.78,18.5770367724303,77.2224099876382
12.76,230.79,15.6,18.5345627556448,4.85,2019-11-20 21:19:20,41.557282,160.265282,0.51,284.98,18.5770367724303,77.222271722654
12.76,227.66,16.08,18.3935359288355,4.56,2019-11-20 22:19:32,41.646663,160.659403,0.03,327.78,18.4360099456209,77.2224099876382
12.76,229.67,15.29,18.1758274930804,5.39,2019-11-20 23:19:39,41.736043,161.053524,0.51,10.58,18.4360099456209,77.222271722654
12.76,229.67,15.29,17.9346802004174,5.39,2019-11-21 00:19:42,41.825424,161.447645,0.51,10.58,18.4360099456209,77.2224099876382
12.76,226.06,16.13,17.9346802004174,5.15,2019-11-21 01:19:39,41.914804,161.841766,0.51,10.58,18.4360099456209,77.222271722654
12.76,228.64,14.89,18.0387502435835,5.15,2019-11-21 02:19:33,42.004185,162.235887,0.69,55.49,18.4360099456209,77.2224099876382
12.76,222.92,15.52,18.128268777984,5.63,2019-11-21 03:19:21,42.093565,162.630008,0.69,51.48,18.4360099456209,81.2317107873979
12.76,222.92,15.52,18.0933108642391,5.63,2019-11-21 04:19:34,42.156227,163.036267,0.69,51.48,18.4156035406417,81.231732034944
12.76,224.97,14.73,18.0933108642391,4.54,2019-11-21 05:19:44,42.218889,163.442527,0.69,51.48,18.4156035406417,81.2317107873979
12.76,226.05,14.89,18.0933108642391,5.23,2019-11-21 06:19:50,42.281551,163.848786,0.69,51.48,18.4156035406417,81.231732034944
12.76,226.05,14.89,18.0933108642391,5.23,2019-11-21 07:19:53,42.344213,164.255046,0.69,51.48,18.4156035406417,81.2317107873979
12.76,229.22,14.31,18.1657522186048,5.25,2019-11-21 08:19:53,42.406875,164.661305,1.08,70.82,18.4156035406417,81.231732034944
12.76,229.22,14.31,18.2381935729705,5.25,2019-11-21 09:19:48,42.469537,165.067565,1.08,70.82,18.4156035406417,81.2318485428282
12.76,232.31,14.36,18.3399553959161,6.01,2019-11-21 10:19:41,42.532198,165.473824,0.47,96.38,18.4156035406417,81.2316898612722
12.76,227.34,13.24,18.4193403000093,5.56,2019-11-21 11:48:21,42.625113,166.076222,0.03,325.94,18.4156035406417,79.0636948407245
12.76,227.34,13.24,18.3649413577816,5.56,2019-11-21 12:48:32,42.703144,166.480053,0.03,325.94,18.3835815172663,79.0638051865555
12.76,223.66,13.56,18.3649413577816,5.24,2019-11-21 13:48:39,42.781174,166.883883,0.03,325.94,18.3835815172663,79.0636948407245
12.76,223.66,13.56,18.3649413577816,5.24,2019-11-21 14:48:41,42.859205,167.287714,0.03,325.94,18.3835815172663,79.0636948407245
12.76,224.82,12.65,18.3649413577816,5.27,2019-11-21 15:48:39,42.937236,167.691545,0.03,325.94,18.3835815172663,79.0638051865555
12.76,218.29,12.78,18.3649413577816,5.01,2019-11-21 16:48:33,43.015266,168.095375,0.03,325.94,18.3835815172663,79.0636948407245
12.76,212.98,12.78,18.3655644471426,5.01,2019-11-21 17:48:22,43.093297,168.499206,0.03,320.63,18.3835815172663,84.3685268296708
12.76,214.64,12.52,18.6472755782127,5.03,2019-11-21 18:48:28,43.134973,168.921860,0.03,320.63,18.6646695589755,84.3685268296708
12.76,207.1,13.23,18.6472755782127,4.68,2019-11-21 19:48:32,43.176649,169.344514,0.03,320.63,18.6646695589755,84.3685268296708
12.76,208.5,13.31,18.6386026943033,4.84,2019-11-21 20:48:34,43.218325,169.767168,0.51,277.83,18.6646695589755,84.3685135912115
12.76,208.5,13.31,18.6299298103939,4.84,2019-11-21 21:48:33,43.260001,170.189821,0.51,277.83,18.6646695589755,84.3685268296708
12.76,209.53,12.63,18.3927564819069,4.37,2019-11-21 22:48:29,43.301677,170.612475,0.51,3.43,18.6646695589755,84.3685268296708
12.76,209.53,12.63,18.15558315342,4.37,2019-11-21 23:48:23,43.343353,171.035129,0.51,3.43,18.6646695589755,84.3685268296708
12.76,209.53,12.63,18.0800576650992,4.37,2019-11-22 00:48:29,43.385029,171.457783,0.51,3.43,18.5891440706546,84.3685268296708
12.76,208.64,11.82,18.0800576650992,4.08,2019-11-22 01:48:33,43.426705,171.880437,0.51,3.43,18.5891440706546,84.3685268296708
12.76,208.64,11.82,18.0800576650992,4.08,2019-11-22 02:48:35,43.468381,172.303091,0.51,3.43,18.5891440706546,84.3685268296708
12.76,206.78,9.34,18.490608886789,4.67,2019-11-22 03:48:33,43.510057,172.725745,0.69,232.92,18.5891440706546,84.3685268296708
12.76,203.58,9.61,18.7277822152759,4.28,2019-11-22 04:48:30,43.551733,173.148399,0.51,277.83,18.5891440706546,84.3685268296708
12.76,205.56,9.51,18.554404322073,4.5,2019-11-22 05:48:24,43.593409,173.571053,0.51,277.83,18.5891440706546,84.3685268296708
12.76,205.56,9.51,18.4785291228436,4.5,2019-11-22 06:48:30,43.635085,173.993707,0.51,277.83,18.5132688714253,84.3685268296708
12.76,198.83,9.48,18.2413557943567,4.11,2019-11-22 07:48:34,43.676761,174.416361,0.51,3.43,18.5132688714253,84.3685268296708
12.76,196.07,9.57,18.0041824658698,4.3,2019-11-22 08:48:35,43.718437,174.839015,0.51,3.43,18.5132688714253,84.3686610862208
12.76,196.07,9.57,18.0041824658698,4.3,2019-11-22 09:48:34,43.760112,175.261669,0.51,3.43,18.5132688714253,84.3685268296708
12.76,201.97,8.75,18.2500286782662,4.08,2019-11-22 10:48:31,43.801788,175.684323,0.03,320.63,18.5132688714253,84.3685268296708
12.76,201.97,8.75,18.4958748906625,4.08,2019-11-22 11:48:25,43.843464,176.106977,0.03,320.63,18.5132688714253,84.3685437824274
12.76,168.95,6.23,18.777180146066,4.24,2019-11-22 12:48:35,43.885442,176.532695,0.47,188.02,18.5531755709061,84.3685437824274
12.76,195.86,6.98,18.792518064249,3.9,2019-11-22 13:48:42,43.927420,176.958413,0.47,93.24,18.5531755709061,84.3684236355948
12.76,195.86,6.98,18.5664574265093,3.9,2019-11-22 14:48:47,43.969399,177.384132,0.47,93.24,18.5531755709061,84.3685437824274
12.76,225.09,2.25,18.5664574265093,4.03,2019-11-22 15:48:49,44.011377,177.809850,0.47,93.24,18.5531755709061,84.3685437824274
12.76,165.31,2.84,18.5664574265093,3.77,2019-11-22 16:48:49,44.053355,178.235568,0.47,93.24,18.5531755709061,84.3685437824274
12.76,105.7,2.45,18.5511195083263,3.9,2019-11-22 17:48:46,44.095333,178.661286,0.03,320.63,18.5531755709061,84.3684104922093
12.76,105.7,2.45,18.5357815901433,3.9,2019-11-22 18:48:40,44.137312,179.087004,0.03,320.63,18.5531755709061,84.3685569255058
12.76,97.56,1.55,18.289935377747,3.76,2019-11-22 19:48:33,44.179290,179.512723,0.51,3.43,18.5531755709061,84.3685095467398
12.76,96.04,1.55,18.0437740425458,3.76,2019-11-22 20:21:14,44.202219,179.745255,0.51,1.91,18.5531755709061,85.8899494565762
12.76,96.04,1.55,17.7165322897462,3.76,2019-11-22 21:21:18,44.232538,-179.832811,0.51,1.91,18.2262489409112,85.8900845522654
12.76,357.29,2.12,17.9628859783495,3.86,2019-11-22 22:21:21,44.262856,-179.410877,0.03,319.11,18.2262489409112,85.8899494565762
12.76,353.22,3.74,18.451233690016,3.61,2019-11-22 23:21:22,44.293175,-178.988943,0.47,186.5,18.2262489409112,85.8900748449617
12.76,353.22,3.74,18.6932277130792,3.61,2019-11-23 00:21:22,44.323493,-178.567010,0.47,186.5,18.2262489409112,85.8899494565762
12.76,36.41,2.18,18.6468403405376,3.68,2019-11-23 01:21:19,44.353812,-178.145076,0.66,139.11,18.2262489409112,85.8900845522654
12.76,358.23,4.26,18.5746738966603,3.45,2019-11-23 02:21:15,44.38413,-177.723142,0.69,231.43,18.2262489409112,85.8610156492244
12.76,313.48,3.76,18.6732885438781,3.52,2019-11-23 03:21:19,44.415251,-177.293085,0.03,319.14,18.5204740934491,85.8610156492244
12.76,313.48,3.76,18.5034571098935,3.52,2019-11-23 04:21:22,44.446372,-176.863028,0.03,319.14,18.5204740934491,85.8608831149464
12.76,338.39,5.97,18.2571117611171,3.36,2019-11-23 05:21:24,44.477494,-176.432971,0.51,1.94,18.5204740934491,85.8610156492244
12.76,338.5,7.2,18.2515406574019,3.29,2019-11-23 06:21:23,44.508615,-176.002914,0.51,276.34,18.5204740934491,85.8610156492244
12.76,338.5,7.2,18.4923149024631,3.29,2019-11-23 07:21:20,44.539736,-175.572857,0.51,276.34,18.5204740934491,85.8610156492244
12.76,2.55,4.15,18.2515391546291,3.15,2019-11-23 08:21:15,44.570857,-175.1428,0.51,1.93,18.5204740934491,85.8741667142306
12.76,2.55,4.15,17.9954316730839,3.15,2019-11-23 09:21:20,44.601953,-174.711714,0.51,1.93,18.5051423597378,85.8741571764702
12.76,313.49,2.67,18.2417798093068,3.24,2019-11-23 10:21:23,44.633049,-174.280629,0.03,319.13,18.5051423597378,85.8740344919258
12.76,325.95,6.2,18.4881279455297,3.04,2019-11-23 11:21:25,44.664146,-173.849543,0.03,319.13,18.5051423597378,85.8741667142306
12.76,2.76,5.43,18.4881279455297,3.13,2019-11-23 12:21:24,44.695242,-173.418457,0.03,319.13,18.5051423597378,85.8741571764702
12.76,2.76,5.43,18.4881279455297,3.13,2019-11-23 13:21:21,44.726338,-172.987372,0.03,319.13,18.5051423597378,85.8741667142306
12.76,324.32,9.18,18.4896996813028,2.95,2019-11-23 14:21:16,44.757434,-172.556286,0.03,308.06,18.5051423597378,96.9351509281739
12.76,335.7,7.85,18.5953441783641,3.05,2019-11-23 15:21:09,44.705247,-172.127243,0.03,308.06,18.6092151210261,96.9352825243453
12.76,335.7,7.85,18.5953441783641,3.05,2019-11-23 16:21:04,44.653059,-171.698200,0.03,308.06,18.6092151210261,96.9351509281739
12.76,327.24,10.63,18.5953441783641,2.96,2019-11-23 17:21:03,44.600872,-171.269157,0.03,308.06,18.6092151210261,96.9351349213971
12.76,327.24,10.63,18.5953441783641,2.96,2019-11-23 18:21:04,44.548685,-170.840113,0.03,308.06,18.6092151210261,96.9352825243453
12.76,355.34,8.27,18.350517346197,3.12,2019-11-23 19:21:09,44.496497,-170.411070,0.51,350.86,18.6092151210261,96.9351509281739
12.76,341.98,10,18.1046169849789,2.94,2019-11-23 20:21:17,44.44431,-169.982027,0.51,352.53,18.6092151210261,95.265115314328
12.76,341.98,10,18.0440117265167,2.94,2019-11-23 21:21:08,44.404875,-169.554098,0.51,352.53,18.5496833916149,95.2652358428602
12.76,22.57,11.07,18.2896568899666,3.01,2019-11-23 22:21:02,44.365439,-169.126168,0.03,309.73,18.5496833916149,95.265115314328
12.76,354.38,11.58,18.7771959073181,2.84,2019-11-23 23:20:58,44.326004,-168.698239,0.47,177.12,18.5496833916149,95.265115314328
12.76,5.75,13.54,18.7771959073181,2.91,2019-11-24 00:20:56,44.286569,-168.270310,0.03,309.73,18.5496833916149,95.2652358428602
12.76,5.75,13.54,18.5353020534164,2.91,2019-11-24 01:20:57,44.247133,-167.842380,0.03,309.73,18.5496833916149,95.265115314328
12.76,354.63,15.82,18.5353020534164,2.87,2019-11-24 02:21:00,44.207698,-167.414451,0.03,309.73,18.5496833916149,95.265115314328
12.76,354.63,15.82,18.5353020534164,2.87,2019-11-24 03:21:06,44.168263,-166.986522,0.03,309.73,18.5496833916149,95.2652358428602
12.76,354.63,15.82,18.5353020534164,2.87,2019-11-24 04:21:14,44.128827,-166.558592,0.03,309.73,18.5496833916149,95.2651008864623
12.76,326.02,17.25,18.5563953695317,2.68,2019-11-24 04:59:37,44.10367,-166.2856,0.51,263.74,18.5496833916149,98.4574251631123
12.76,326.02,17.25,18.0570187441563,2.68,2019-11-24 05:59:28,44.042970,-165.877372,0.51,263.74,18.0292134501242,98.4572878466118
12.76,343.23,17.43,18.0570187441563,2.68,2019-11-24 06:59:23,43.982271,-165.469144,0.51,263.74,18.0292134501242,98.4574251631123
12.76,23.94,10.25,17.8845951498179,2.64,2019-11-24 07:59:21,43.921571,-165.060916,0.71,306.54,18.0292134501242,98.4574251631123
12.76,23.94,10.25,17.7121715554795,2.64,2019-11-24 08:59:23,43.860871,-164.652688,0.71,306.54,18.0292134501242,98.4572878466118
12.76,53.15,6.82,17.8845951498179,2.61,2019-11-24 09:59:28,43.800172,-164.244460,0.51,263.74,18.0292134501242,98.4574251631123
12.76,98.57,10.35,18.0355650606171,2.42,2019-11-24 10:59:37,43.739472,-163.836232,0.03,312.16,18.0292134501242,92.8420025575005
12.76,94.69,10.15,18.2405029541215,2.63,2019-11-24 11:59:34,43.718654,-163.416878,0.03,312.16,18.2556050271677,92.8420093235024
12.76,94.69,10.15,18.2405029541215,2.63,2019-11-24 12:59:33,43.697836,-162.997525,0.03,312.16,18.2556050271677,92.8420025575005
12.76,103.71,9.29,18.2405029541215,4.37,2019-11-24 13:59:32,43.677018,-162.578171,0.03,312.16,18.2556050271677,92.8420025575005
12.76,113.77,10.88,18.2405029541215,4.69,2019-11-24 14:59:33,43.656200,-162.158817,0.03,312.16,18.2556050271677,92.8420093235024
12.76,113.77,10.88,18.2405029541215,4.69,2019-11-24 15:59:35,43.635382,-161.739464,0.03,312.16,18.2556050271677,92.8420025575005
12.76,124.14,5.31,18.2413575001033,3.81,2019-11-24 16:59:38,43.614564,-161.32011,0.03,306.53,18.2556050271677,98.4748801673789
12.76,124.14,5.31,18.3866070189176,3.81,2019-11-24 17:59:19,43.553151,-160.907950,0.03,306.53,18.4,98.4748599039202
12.76,111.11,4.61,18.3866070189176,3.26,2019-11-24 18:59:04,43.491738,-160.495789,0.03,306.53,18.4,98.4748801673789
12.76,247.6,3.29,18.3866070189176,3.17,2019-11-24 19:58:53,43.430325,-160.083629,0.03,306.53,18.4,98.4748599039202
12.76,247.6,3.29,18.3866070189176,3.17,2019-11-24 20:58:44,43.368912,-159.671468,0.03,306.53,18.4,98.4748801673789
12.76,69.63,4.07,18.3866070189176,3.11,2019-11-24 21:58:40,43.307499,-159.259308,0.03,306.53,18.4,98.4747239100671
12.76,308.44,2.74,18.4072282765238,3,2019-11-24 22:58:38,43.246087,-158.847147,0.51,263.73,18.4,98.4748801673789
12.76,65.73,6.83,18.42784953413,2.57,2019-11-24 23:58:41,43.184674,-158.434987,0.51,263.73,18.4,98.4748599039202
12.76,65.73,6.83,18.42784953413,2.57,2019-11-25 00:58:46,43.123261,-158.022826,0.51,263.73,18.4,98.4748801673789
12.76,47.15,7.3,18.2554411575897,2.6,2019-11-25 01:58:56,43.061848,-157.610666,0.71,306.53,18.4,98.4748801673789
12.76,67.13,7.64,18.2554411575897,2.59,2019-11-25 02:59:08,43.000435,-157.198506,0.51,263.73,18.4,98.4748599039202
12.76,67.13,7.64,18.42784953413,2.59,2019-11-25 03:59:25,42.939022,-156.786345,0.51,263.73,18.4,98.4748603046191
12.76,68,7.51,18.4078652499774,2.34,2019-11-25 05:01:42,42.875607,-156.360748,0.03,302.59,18.4,102.406525450827
12.76,68,7.51,18.6510952343669,2.34,2019-11-25 06:01:24,42.786760,-155.956868,0.03,302.59,18.6632142685421,102.406495683788
12.76,68,7.51,18.6510952343669,2.34,2019-11-25 07:01:11,42.697913,-155.552987,0.03,302.59,18.6632142685421,102.406525450827
