'draft','windDir','ws','stwC','swh','dt',lat,lon,'currSpeed','currDir','sovg','vslHeading'
10.25,346.13,9.32,12.5701925808789,0.97,2019-11-10 13:02:35,24.314883,118.989267,0.03,353.42,12.6,51.5777498962537
10.25,345.28,9.79,12.4190838082234,1.02,2019-11-10 14:02:38,24.452711,119.163024,0.51,310.62,12.6,51.5777498962537
10.25,0.15,8.87,12.3071528757956,0.67,2019-11-10 15:02:39,24.590539,119.336781,0.29,331.01,12.6,51.5777498962537
10.25,347.47,10.77,12.4582666828007,1.02,2019-11-10 16:02:37,24.728367,119.510538,0.03,353.42,12.6,51.5777986966053
10.25,10.85,11.46,12.5704487234393,1,2019-11-10 16:42:41,24.820483,119.626667,0.03,12.4,12.6,32.5984754082919
10.25,10.85,11.46,12.57069983165,1,2019-11-10 17:42:42,25.001920,119.742694,0.03,12.4,12.6,32.5984212576224
10.25,3.51,11.46,12.5704083725859,1,2019-11-10 19:07:29,25.258333,119.906667,0.03,5.06,12.6,39.9425355845042
10.25,3.47,11.52,12.5701169135219,0.95,2019-11-10 20:07:33,25.425754,120.046864,0.03,5.06,12.6,39.942736748193
10.25,14.55,6.42,12.5701169135219,0.93,2019-11-10 21:07:36,25.593175,120.187062,0.03,5.06,12.6,39.9427040384473
10.25,14.55,6.42,12.5701169135219,0.93,2019-11-10 22:07:37,25.760595,120.327259,0.03,5.06,12.6,39.942736748193
10.25,351.3,6.42,12.7587889289547,0.93,2019-11-10 23:07:36,25.928016,120.467457,0.47,137.67,12.6,39.9425355845042
10.25,28.09,7.23,12.7587889289547,1.05,2019-11-11 00:07:33,26.095437,120.607654,0.03,5.06,12.6,39.9426350834389
10.25,28.09,7.23,12.5701169135219,1.05,2019-11-11 01:08:11,26.264829,120.749502,0.03,5.06,12.6,39.9426476757416
10.25,24.73,6.71,12.0385321195644,1.05,2019-11-11 02:08:17,26.425753,120.884259,0.03,5.06,12.0684152060425,39.9426476757416
10.25,358.39,4.07,12.2272041349971,0.96,2019-11-11 03:08:22,26.586677,121.019016,0.47,137.67,12.0684152060425,39.9426136447513
10.25,358.39,4.07,12.4158761504299,0.96,2019-11-11 04:08:24,26.747600,121.153772,0.47,137.67,12.0684152060425,39.9426476757416
10.25,339.23,5.37,12.4158761504299,0.98,2019-11-11 05:08:25,26.908524,121.288529,0.47,137.67,12.0684152060425,39.9426476757416
10.25,339.23,5.37,12.4158761504299,0.98,2019-11-11 06:08:24,27.069448,121.423286,0.47,137.67,12.0684152060425,39.9426476757416
10.25,26.36,3.99,12.2272041349971,1.1,2019-11-11 07:08:21,27.230372,121.558043,0.03,5.06,12.0684152060425,39.9428229308391
10.25,26.18,4.54,12.0385321195644,1.06,2019-11-11 08:08:16,27.391295,121.692800,0.03,5.06,12.0684152060425,39.942486030105
10.25,44.26,3.19,12.0388247038725,0.92,2019-11-11 08:49:44,27.502703,121.786092,0.03,12.42,12.0684152060425,32.5771657985435
10.25,44.26,3.19,12.5707020821381,0.92,2019-11-11 09:49:44,27.685209,121.902707,0.03,12.42,12.6,32.5771981844793
10.25,97.5,3.18,12.2801984249651,0.9,2019-11-11 10:36:13,27.826614,121.99306,0.71,30.73,12.6,14.271947830149
10.25,97.5,3.18,11.9801348436262,0.9,2019-11-11 11:36:14,28.031107,122.045078,0.71,30.73,12.5904400758341,14.272210986358
10.25,97.5,3.18,11.9801348436262,0.9,2019-11-11 12:36:14,28.235600,122.097097,0.71,30.73,12.5904400758341,14.271947830149
10.25,96.73,4.06,11.9801348436262,0.87,2019-11-11 13:36:14,28.440093,122.149115,0.71,30.73,12.5904400758341,14.271947830149
10.25,113.07,2.3,11.9801348436262,0.64,2019-11-11 14:36:14,28.644586,122.201133,0.71,30.73,12.5904400758341,14.271947830149
10.25,113.07,2.3,11.9801348436262,0.64,2019-11-11 15:36:14,28.849079,122.253151,0.71,30.73,12.5904400758341,14.272112601167
10.25,112.99,2.3,11.9798818554387,0.64,2019-11-11 16:15:16,28.982172,122.287007,0.71,30.65,12.5904400758341,14.3515071291331
10.25,127.9,4.91,12.6365338792693,0.63,2019-11-11 17:15:17,29.183986,122.338642,1.06,191.75,12.423045383144,14.3513088422228
10.25,127.9,4.91,13.4608335839776,0.63,2019-11-11 18:15:17,29.385799,122.390276,1.06,191.75,12.423045383144,14.3515071291331
10.25,133.02,6.26,12.9419394835608,0.36,2019-11-11 19:15:16,29.587613,122.441911,0,345.65,12.423045383144,14.3513457013612
10.25,150.24,6.8,12.423045383144,0.38,2019-11-11 20:08:38,29.7671,122.487833,0,345.65,12.423045383144,14.3513457013612
