'draft','windDir','ws','stwC','swh','dt',lat,lon,'currSpeed','currDir','sovg','vslHeading'
11.82,199.62,5.12,14.0597643437482,0.75,2019-10-20 07:17:04,21.371101,37.542180,0.03,256.82,14.2610189925017,148.179042339813
11.82,187.37,5.51,14.2678593228934,0.71,2019-10-20 08:17:06,21.165576,37.669715,0.03,256.82,14.2610189925017,148.179042339813
11.82,187.37,5.51,14.2678593228934,0.71,2019-10-20 09:17:09,20.960051,37.797250,0.03,256.82,14.2610189925017,148.179165211224
11.82,187.97,5.51,14.267706196231,0.71,2019-10-20 09:54:43,20.831477,37.877034,0.03,257.42,14.2610189925017,147.583774027381
11.82,197.8,6.2,13.8537145807075,0.77,2019-10-20 10:54:40,20.633531,38.002733,0.03,257.42,13.8471805036405,147.583567755009
11.82,209.08,3.18,13.8537145807075,0.59,2019-10-20 11:54:38,20.435585,38.128433,0.03,257.42,13.8471805036405,147.583774027381
11.82,209.08,3.18,13.8537145807075,0.59,2019-10-20 12:54:38,20.237639,38.254132,0.03,257.42,13.8471805036405,147.583774027381
11.82,212.47,2.68,13.8537145807075,0.57,2019-10-20 13:54:38,20.039693,38.379831,0.03,257.42,13.8471805036405,147.583567755009
11.82,107.06,1.77,13.9845989081667,0.6,2019-10-20 14:54:40,19.841747,38.505531,0.47,124.81,13.8471805036405,147.583799440771
11.82,112.65,1.77,14.1336400463831,0.6,2019-10-20 16:01:19,19.622036,38.645051,0.47,130.4,13.8471805036405,141.991954221705
11.82,344.86,0.49,13.9251204851613,0.54,2019-10-20 17:01:15,19.435701,38.790674,0.51,305.81,13.922012610383,141.99199593051
11.82,344.86,0.49,13.6236120064399,0.54,2019-10-20 18:01:13,19.249367,38.936296,0.51,305.81,13.922012610383,141.991954221705
11.82,344.86,0.49,13.6236120064399,0.54,2019-10-20 19:01:12,19.063032,39.081919,0.51,305.81,13.922012610383,141.991954221705
11.82,322.29,2.42,13.6236120064399,0.54,2019-10-20 20:01:13,18.876697,39.227542,0.51,305.81,13.922012610383,141.99199593051
11.82,322.29,2.42,13.6236120064399,0.54,2019-10-20 21:01:15,18.690363,39.373164,0.51,305.81,13.922012610383,141.991977531916
11.82,340.61,1.97,13.7751691678625,0.47,2019-10-20 22:09:34,18.47843,39.538792,0.03,260.96,13.922012610383,144.040539149881
11.82,301.95,1.06,13.7992815145958,0.45,2019-10-20 23:09:29,18.289600,39.675781,0.03,260.96,13.7945677956937,144.040882168822
11.82,301.95,1.06,13.7992815145958,0.45,2019-10-21 00:09:26,18.100769,39.812769,0.03,260.96,13.7945677956937,144.040539149881
11.82,301.95,1.06,13.7992815145958,0.45,2019-10-21 01:09:24,17.911939,39.949758,0.03,260.96,13.7945677956937,144.040882168822
11.82,304.18,3.04,13.7992815145958,0.45,2019-10-21 02:09:23,17.723108,40.086746,0.03,260.96,13.7945677956937,144.040539149881
11.82,304.18,3.04,13.7992815145958,0.45,2019-10-21 03:09:24,17.534278,40.223735,0.03,260.96,13.7945677956937,144.040882168822
11.82,324.66,4.26,13.7992815145958,0.42,2019-10-21 04:09:26,17.345447,40.360723,0.03,260.96,13.7945677956937,144.040539149881
11.82,347.33,4.97,13.7992815145958,0.44,2019-10-21 05:09:29,17.156617,40.497712,0.03,260.96,13.7945677956937,144.040715564094
11.82,7.28,3.38,14.0026206502347,0.52,2019-10-21 06:21:05,16.931519,40.661011,0.51,216.23,13.7945677956937,145.97243178583
11.82,7.28,3.38,13.9951949741763,0.52,2019-10-21 07:21:02,16.741871,40.789063,0.51,216.23,13.5838029839964,145.972224275516
11.82,13.84,4.6,13.9951949741763,0.56,2019-10-21 08:20:59,16.552223,40.917116,0.51,216.23,13.5838029839964,145.972291672188
11.82,344.31,5.4,13.7923534039431,0.66,2019-10-21 09:20:58,16.362576,41.045168,0.03,259.03,13.5838029839964,145.972224275516
11.82,344.31,5.4,13.58951183371,0.66,2019-10-21 10:20:58,16.172928,41.173221,0.03,259.03,13.5838029839964,145.97243178583
11.82,0.66,6.51,13.7923534039431,0.67,2019-10-21 11:20:59,15.983280,41.301273,0.51,216.23,13.5838029839964,145.972224275516
11.82,0.66,6.51,13.9951949741763,0.67,2019-10-21 12:21:00,15.793632,41.429326,0.51,216.23,13.5838029839964,145.97243178583
11.82,19.11,6.52,13.7923534039431,0.8,2019-10-21 13:21:03,15.603984,41.557378,0.03,259.03,13.5838029839964,145.972107998657
11.82,358.27,10.11,13.5925833771176,0.89,2019-10-21 14:00:31,15.47935,41.641533,0.03,246.73,13.5838029839964,158.266810990664
11.82,358.27,10.11,12.540725563267,0.89,2019-10-21 15:00:31,15.284786,41.719090,0.03,246.73,12.5288736267381,158.266912281864
11.82,358.27,10.11,12.540725563267,0.89,2019-10-21 16:00:31,15.090221,41.796647,0.03,246.73,12.5288736267381,158.266978842908
11.82,348.86,7.93,12.5394871057299,0.68,2019-10-21 17:01:11,14.893533,41.87505,0.03,251.79,12.5288736267381,153.211077302088
11.82,348.86,7.93,14.5093750214547,0.68,2019-10-21 18:01:09,14.676826,41.984464,0.03,251.79,14.5,153.211287987891
11.82,334.34,11.61,14.9456195491456,0.3,2019-10-21 19:01:08,14.460119,42.093877,1.08,144.74,14.5,153.21097092796
11.82,344.74,9.59,15.3818640768366,0.27,2019-10-21 20:01:08,14.243413,42.203291,1.08,144.74,14.5,153.211287987891
11.82,344.74,9.59,15.3818640768366,0.27,2019-10-21 21:01:08,14.026706,42.312704,1.08,144.74,14.5,153.211077302088
11.82,344.74,9.59,15.3818640768366,0.27,2019-10-21 22:01:09,13.809999,42.422118,1.08,144.74,14.5,153.211158591695
11.82,5.52,9.89,15.1593031304442,0.51,2019-10-21 22:48:47,13.638083,42.508917,0.51,211.09,14.5,151.113339695431
11.82,34.27,9.89,14.8464872858729,0.51,2019-10-21 23:26:52,13.503083,42.5834,0.51,239.84,14.5,122.363516633955
11.82,10.87,11.34,15.2965146923656,0.29,2019-10-21 23:58:46,13.433067,42.693883,1.37,192.64,14.5,123.509330255095
11.82,10.87,11.34,15.8367969970372,0.29,2019-10-22 00:58:46,13.297349,42.898858,1.37,192.64,14.5,123.509285982937
11.82,351.07,10.45,15.8201671333911,0.25,2019-10-22 01:39:36,13.205,43.038333,1.37,162.08,14.5,154.071516088551
11.82,351.2,10.45,15.8040138063856,0.25,2019-10-22 03:02:37,12.903333,43.185,1.37,162.21,14.5,153.940884636883
11.82,26.79,10.45,15.8044538055415,0.25,2019-10-22 04:26:11,12.6,43.333333,1.37,197.8,14.5,118.345513829596
11.82,37.69,9.8,15.7872399634918,0.27,2019-10-22 05:01:19,12.531667,43.46,1.37,202.02,14.5,114.134843238153
11.82,344.99,2.12,15.2525934341638,0.52,2019-10-22 06:01:16,12.431139,43.684367,0.66,110.87,14.5,114.134843238153
11.82,344.98,2.12,14.7350703905444,0.52,2019-10-22 07:01:14,12.330611,43.908734,0.66,110.86,14.5,114.135055910115
11.82,342.01,2.22,14.9565531757506,0.5,2019-10-22 08:01:13,12.230082,44.133101,1.06,129.77,14.5,114.134843238153
11.82,342.01,2.22,15.178089779813,0.5,2019-10-22 09:01:13,12.129554,44.357468,1.06,129.77,14.5,114.134843238153
11.82,299.52,3.3,15.178089779813,0.55,2019-10-22 10:01:14,12.029026,44.581835,1.06,129.77,14.5,114.134843238153
11.82,307.52,4.23,15.178089779813,0.54,2019-10-22 11:01:16,11.928498,44.806202,1.06,129.77,14.5,114.134963951126
11.82,349.09,4.23,15.3630024902249,0.54,2019-10-22 11:53:09,11.841666,45,1.06,171.34,14.5,72.556537523984
11.82,349.09,4.23,15.5479152006369,0.54,2019-10-22 12:53:15,11.915545,45.235123,1.06,171.34,14.5,72.5563157371462
11.82,13.32,4.51,15.5479152006369,0.52,2019-10-22 13:53:20,11.989425,45.470246,1.06,171.34,14.5,72.556537523984
11.82,1.04,4.9,15.1712327280859,0.56,2019-10-22 14:53:24,12.063304,45.705369,0.69,244.73,14.5,72.5563854263226
11.82,1.04,4.9,14.7945502555349,0.56,2019-10-22 15:53:28,12.137184,45.940493,0.69,244.73,14.5,72.556537523984
11.82,8.21,4.07,14.8683403979161,0.59,2019-10-22 16:53:30,12.211063,46.175616,0.47,199.83,14.5,72.556537523984
11.82,8.21,4.07,14.9421305402972,0.59,2019-10-22 17:53:32,12.284942,46.410739,0.47,199.83,14.5,72.5563157371462
11.82,13.93,4.3,14.2460101752908,0.66,2019-10-22 18:53:32,12.358822,46.645862,0.99,16.32,14.5,72.556537523984
11.82,26.36,5.3,13.5498898102843,0.74,2019-10-22 19:53:32,12.432701,46.880985,0.99,16.32,14.5,72.556537523984
11.82,67.66,4.93,15.0870307718786,0.7,2019-10-22 20:53:31,12.506580,47.116108,2.15,171.11,14.5,72.5563157371462
11.82,67.66,4.93,16.6241717334728,0.7,2019-10-22 21:53:29,12.580460,47.351231,2.15,171.11,14.5,72.556537523984
11.82,351.36,2.16,15.6231064075364,0.81,2019-10-22 22:53:26,12.654339,47.586354,0.47,105.05,14.5,72.5563854263226
11.82,351.36,2.16,14.6220410815999,0.81,2019-10-22 23:53:22,12.728219,47.821478,0.47,105.05,14.5,72.556537523984
11.82,351.36,2.16,14.6220410815999,0.81,2019-10-23 00:53:17,12.802098,48.056601,0.47,105.05,14.5,72.5564564675735
11.82,301.14,2.34,14.6276461590045,0.81,2019-10-23 02:07:00,12.893033,48.346004,0.47,106.47,14.5,71.1361335879019
11.82,299.51,2.34,14.626813974641,0.81,2019-10-23 02:30:15,12.923941,48.436465,0.47,104.84,14.5,72.7682161415945
11.82,331.3,2.4,14.2460754624719,0.9,2019-10-23 03:30:16,12.997139,48.672466,0.71,332.23,14.5,72.7682848331047
11.82,331.3,2.4,13.8717742120709,0.9,2019-10-23 04:30:17,13.070337,48.908468,0.71,332.23,14.5,72.7682161415945
11.82,325.06,2.74,13.8717742120709,0.91,2019-10-23 05:30:16,13.143535,49.144469,0.71,332.23,14.5,72.7682971233523
11.82,325.1,2.74,13.871658815682,0.91,2019-10-23 06:38:23,13.226667,49.4125,0.71,332.27,14.5,72.7346112821965
11.82,338.23,3.42,14.1007768315166,1,2019-10-23 07:38:30,13.300202,49.649097,0.51,289.47,14.5,72.7346799177276
11.82,338.23,3.42,14.3300102437402,1,2019-10-23 08:38:37,13.373737,49.885695,0.51,289.47,14.5,72.734832116395
11.82,338.23,3.42,14.3300102437402,1,2019-10-23 09:38:42,13.447271,50.122292,0.51,289.47,14.5,72.7346799177276
11.82,16.99,3.46,14.3463096782982,0.99,2019-10-23 10:38:46,13.520806,50.358890,2.02,273.9,14.5,72.7346112821965
11.82,354.13,2.97,14.491651486851,1.18,2019-10-23 11:38:49,13.594341,50.595487,0.47,104.88,14.5,72.7346799177276
11.82,354.13,2.97,14.6206938608458,1.18,2019-10-23 12:38:52,13.667876,50.832085,0.47,104.88,14.5,72.7346112821965
11.82,354.94,2.04,14.6206938608458,1.2,2019-10-23 13:38:53,13.741411,51.068682,0.47,104.88,14.5,72.7346799177276
11.82,354.94,2.04,14.6206938608458,1.2,2019-10-23 14:38:53,13.814946,51.305280,0.47,104.88,14.5,72.734832116395
11.82,329.82,1.99,14.7648379786097,1.37,2019-10-23 15:38:52,13.888480,51.541877,1.44,106.5,14.5,72.7346799177276
11.82,306.54,2.19,14.9801966583423,1.35,2019-10-23 16:38:50,13.962015,51.778475,1.92,106.69,14.5,72.7346112821965
11.82,306.54,2.19,15.051411220311,1.35,2019-10-23 17:38:47,14.035550,52.015072,1.92,106.69,14.5,72.7346799177276
11.82,306.54,2.19,15.051411220311,1.35,2019-10-23 18:38:43,14.109085,52.251670,1.92,106.69,14.5,72.7346112821965
11.82,350.77,1.68,14.9801966583423,1.33,2019-10-23 19:38:38,14.182620,52.488267,1.44,106.5,14.5,72.7346799177276
11.82,333.79,2.28,14.6912137964817,1.32,2019-10-23 20:38:32,14.256155,52.724865,0.03,332.27,14.5,72.7347473784777
11.82,324.38,2.28,14.4747653090568,1.32,2019-10-23 21:48:10,14.341667,53,0.03,322.86,14.5,82.1350613463736
11.82,354.1,1.88,14.6436852696888,1.29,2019-10-23 22:48:11,14.376131,53.249490,0.03,322.87,14.6676017286351,82.1348048645124
11.82,354.09,1.88,14.6436852696888,1.29,2019-10-23 23:48:12,14.410596,53.498979,0.03,322.86,14.6676017286351,82.1350613463736
11.82,318.45,1.83,14.6436868501589,1.24,2019-10-24 00:48:13,14.445060,53.748469,0.03,322.86,14.6676017286351,82.1350613463736
11.82,17.8,2.5,14.6436852696888,1.2,2019-10-24 01:48:12,14.479524,53.997959,0.03,322.87,14.6676017286351,82.1348048645124
11.82,17.25,0.86,15.1247556996763,1.21,2019-10-24 02:48:11,14.513989,54.247448,0.95,189.03,14.6676017286351,82.1350613463736
11.82,26.36,0.86,15.5881065576839,1.21,2019-10-24 03:48:10,14.548453,54.496938,0.95,198.14,14.6676017286351,73.0304934115401
11.82,245.59,2.31,14.8816148463979,1.4,2019-10-24 04:48:12,14.621101,54.735012,0.51,289.17,14.5139579005777,73.0307807563561
11.82,245.59,2.31,14.3464881156191,1.4,2019-10-24 05:48:12,14.693748,54.973087,0.51,289.17,14.5139579005777,73.0304934115401
11.82,245.59,2.31,14.3464881156191,1.4,2019-10-24 06:48:11,14.766396,55.211161,0.51,289.17,14.5139579005777,73.0306256739522
11.82,223.26,2.31,14.4442797424143,1.4,2019-10-24 07:19:45,14.804629,55.336455,0.51,266.84,14.5139579005777,95.3644373255723
11.82,205.99,3.09,13.2664311375804,1.43,2019-10-24 08:19:44,14.782955,55.567271,0.71,309.64,13.4788508259662,95.3644373255723
11.82,205.99,3.09,13.0258979805628,1.43,2019-10-24 09:19:43,14.761281,55.798087,0.71,309.64,13.4788508259662,95.3641912637238
11.82,205.99,3.09,13.0258979805628,1.43,2019-10-24 10:19:43,14.739608,56.028903,0.71,309.64,13.4788508259662,95.3644373255723
11.82,212.85,3.4,12.5412000092744,1.41,2019-10-24 11:19:43,14.717934,56.259719,1.56,335.75,13.4788508259662,95.3644373255723
11.82,212.85,3.4,12.056502037986,1.41,2019-10-24 12:19:44,14.696260,56.490535,1.56,335.75,13.4788508259662,95.3644373255723
11.82,210.04,3.57,11.8674637230998,1.4,2019-10-24 13:19:45,14.674586,56.721351,1.96,336.72,13.4788508259662,112.708070903562
11.82,222.55,3.43,12.6337468629452,1.39,2019-10-24 14:19:42,14.579337,56.948961,1.96,336.72,14.4341722806978,112.707946331768
11.82,227.22,3.1,13.3993099624834,1.42,2019-10-24 15:19:40,14.484089,57.176570,0.71,292.29,14.4341722806978,112.708070903562
11.82,227.22,3.1,14.1648730620216,1.42,2019-10-24 16:19:39,14.388840,57.404180,0.71,292.29,14.4341722806978,112.70816054719
11.82,230.89,4.82,14.1998358070145,1.42,2019-10-24 17:19:40,14.293591,57.631789,0.47,64.9,14.4341722806978,112.707856688801
11.82,230.89,4.82,14.2347985520075,1.42,2019-10-24 18:19:42,14.198343,57.859399,0.47,64.9,14.4341722806978,112.70816054719
11.82,222.04,4.82,14.2032451499171,1.42,2019-10-24 19:19:45,14.103094,58.087008,0.47,56.05,14.4341722806978,121.562557563036
11.82,226.26,4.6,14.4362837315549,1.41,2019-10-24 20:19:41,13.972388,58.299779,0.47,56.05,14.6987642644259,121.56243746345
11.82,221.03,5.01,14.6442248989622,1.5,2019-10-24 21:19:39,13.841682,58.512551,0.66,103.44,14.6987642644259,121.562557563036
11.82,221.03,5.01,14.8521660663695,1.5,2019-10-24 22:19:38,13.710976,58.725322,0.66,103.44,14.6987642644259,121.562557563036
11.82,239.71,4.75,14.9323533719309,1.49,2019-10-24 23:19:39,13.580270,58.938093,1.35,103.44,14.6987642644259,121.56243746345
11.82,226.15,5.1,14.7244122045236,1.5,2019-10-25 00:19:41,13.449564,59.150865,0.47,56.05,14.6987642644259,121.562557563036
11.82,235,5.1,14.4678371336452,1.5,2019-10-25 01:19:45,13.318858,59.363636,0.47,64.9,14.6987642644259,112.707996795761
11.82,227.65,3.61,14.3006262713097,1.6,2019-10-25 02:19:32,13.223896,59.590561,0.47,64.9,14.5,112.707996795761
11.82,227.65,3.61,14.3006262713097,1.6,2019-10-25 03:19:21,13.128934,59.817486,0.47,64.9,14.5,112.707996795761
11.82,227.65,3.61,14.3006262713097,1.6,2019-10-25 04:19:11,13.033972,60.044411,0.47,64.9,14.5,112.708211656715
11.82,256.91,2.83,14.3006262713097,1.63,2019-10-25 05:19:02,12.939009,60.271336,0.47,64.9,14.5,112.707996795761
11.82,256.91,2.83,14.3006262713097,1.63,2019-10-25 06:18:54,12.844047,60.498261,0.47,64.9,14.5,112.707996795761
11.82,235.08,3.15,14.5824544595369,1.72,2019-10-25 07:18:47,12.749085,60.725186,0.99,248.41,14.5,112.707996795761
11.82,210.98,2.46,14.8642826477641,1.71,2019-10-25 08:18:42,12.654123,60.952111,0.99,248.41,14.5,112.707996795761
11.82,210.98,2.46,14.8642826477641,1.71,2019-10-25 09:18:37,12.559161,61.179036,0.99,248.41,14.5,112.707996795761
11.82,213.98,3.58,14.6764519037692,1.69,2019-10-25 10:18:34,12.464199,61.405961,0.03,292.29,14.5,112.708211656715
11.82,205.44,5.13,14.394623715542,1.74,2019-10-25 11:18:32,12.369236,61.632886,0.47,64.9,14.5,112.707996795761
11.82,205.44,5.13,14.3006262713097,1.74,2019-10-25 12:18:31,12.274274,61.859811,0.47,64.9,14.5,112.707996795761
11.82,205.44,5.13,14.3006262713097,1.74,2019-10-25 13:18:31,12.179312,62.086736,0.47,64.9,14.5,112.707996795761
11.82,204.26,5.05,14.3006262713097,1.76,2019-10-25 14:18:32,12.084350,62.313661,0.47,64.9,14.5,112.707996795761
11.82,198.05,5.4,14.394623715542,1.8,2019-10-25 15:18:34,11.989388,62.540586,0.03,292.29,14.5,112.707996795761
11.82,198.05,5.4,14.4886211597742,1.8,2019-10-25 16:18:37,11.894426,62.767511,0.03,292.29,14.5,112.708211656715
11.82,196.88,5.64,14.7146860067975,1.84,2019-10-25 17:18:42,11.799463,62.994436,0.47,159.68,14.5,112.707996795761
11.82,196.88,5.64,14.9407508538207,1.84,2019-10-25 18:18:47,11.704501,63.221361,0.47,159.68,14.5,112.707996795761
11.82,196.88,5.64,14.9407508538207,1.84,2019-10-25 19:18:53,11.609539,63.448286,0.47,159.68,14.5,112.707996795761
11.82,191.82,6.22,14.5857258175723,2,2019-10-25 20:19:01,11.514577,63.675211,0.71,292.29,14.5,112.707996795761
11.82,184.85,6.15,14.1340729091164,1.99,2019-10-25 21:19:09,11.419615,63.902136,0.51,335.09,14.5,112.707996795761
11.82,184.85,6.15,14.037445036909,1.99,2019-10-25 22:19:19,11.324653,64.129061,0.51,335.09,14.5,112.708211656715
11.82,166.49,6.1,14.2630330983416,2.05,2019-10-25 23:19:30,11.229690,64.355986,0.03,292.29,14.5,112.707975048305
11.82,165.5,6.52,14.4207170853634,2.15,2019-10-26 00:46:52,11.091856,64.68536,0.47,71.75,14.5,105.85954898536
11.82,159.41,7.26,14.4391354641461,2.23,2019-10-26 01:46:50,11.024412,64.922760,0.47,71.75,14.5863224531934,105.85954898536
11.82,159.41,7.26,14.4391354641461,2.23,2019-10-26 02:46:49,10.956968,65.160160,0.47,71.75,14.5863224531934,105.85954898536
11.82,159.41,7.26,14.4391354641461,2.23,2019-10-26 03:46:49,10.889524,65.397560,0.47,71.75,14.5863224531934,105.85954898536
11.82,150.05,8.62,14.2702921984447,2.43,2019-10-26 04:46:49,10.822080,65.634960,0.51,341.94,14.5863224531934,105.85954898536
11.82,150.05,8.62,14.1014489327433,2.43,2019-10-26 05:46:50,10.754636,65.872360,0.51,341.94,14.5863224531934,105.85954898536
11.82,141.23,8.62,14.1164370647502,2.43,2019-10-26 06:46:52,10.687192,66.10976,0.51,333.12,14.5863224531934,114.683775467732
11.82,144.39,7.92,14.0050554363308,2.57,2019-10-26 07:46:50,10.585348,66.331350,0.51,333.12,14.4599526927672,114.683873581545
11.82,138.31,7.5,14.1255605628873,2.6,2019-10-26 08:46:48,10.483504,66.552939,0.47,62.93,14.4599526927672,114.683775467732
11.82,138.31,7.5,14.2460656894439,2.6,2019-10-26 09:46:48,10.381660,66.774529,0.47,62.93,14.4599526927672,114.68366010741
11.82,139.99,7.81,14.467605986197,2.67,2019-10-26 10:46:48,10.279817,66.996118,0.66,110.32,14.4599526927672,114.683775467732
11.82,139.99,7.81,14.6891462829501,2.67,2019-10-26 11:46:50,10.177973,67.217708,0.66,110.32,14.4599526927672,114.683873581545
11.82,139.99,7.81,14.6891462829501,2.67,2019-10-26 12:46:52,10.076129,67.439297,0.66,110.32,14.4599526927672,114.683873581545
11.82,128.23,7.54,14.591946403424,2.82,2019-10-26 13:46:50,9.974285,67.660886,0.03,290.32,14.482558553564,114.683775467732
11.82,128.23,7.54,14.4721406631012,2.82,2019-10-26 14:46:48,9.872441,67.882476,0.03,290.32,14.482558553564,114.683873581545
11.82,128.23,7.54,14.4721406631012,2.82,2019-10-26 15:46:48,9.770597,68.104065,0.03,290.32,14.482558553564,114.683873581545
11.82,133.94,7.21,14.5748516414696,2.87,2019-10-26 16:46:48,9.668753,68.325654,0.51,247.52,14.482558553564,114.683775467732
11.82,126.1,6.69,14.6775626198379,2.86,2019-10-26 17:46:50,9.566909,68.547244,0.51,247.52,14.482558553564,114.683873581545
11.82,135.19,4.93,14.3526119584828,2.82,2019-10-26 18:46:52,9.465065,68.768833,0.51,333.12,14.482558553564,114.683775467732
11.82,130.93,4.09,14.0489254862442,2.81,2019-10-26 19:46:50,9.363221,68.990423,0.51,333.12,14.5038227426806,114.683873581545
11.82,130.93,4.09,14.0489254862442,2.81,2019-10-26 20:46:49,9.261377,69.212012,0.51,333.12,14.5038227426806,114.683775467732
11.82,130.93,4.09,14.0489254862442,2.81,2019-10-26 21:46:48,9.159533,69.433602,0.51,333.12,14.5038227426806,114.68366010741
11.82,115.44,3.64,14.1530957439852,2.82,2019-10-26 22:46:49,9.057690,69.655191,0.71,290.32,14.5038227426806,114.683775467732
11.82,115.44,3.64,14.2572660017263,2.82,2019-10-26 23:46:50,8.955846,69.876781,0.71,290.32,14.5038227426806,114.683873581545
11.82,115.44,3.64,14.2572660017263,2.82,2019-10-27 00:46:52,8.854002,70.09837,0.71,290.32,14.5038227426806,114.683775467732
11.82,129.44,3,14.277174816843,2.82,2019-10-27 01:46:50,8.752158,70.319960,0.71,290.32,14.5237315577973,114.683873581545
