'draft','windDir','ws','stwC','swh','dt',lat,lon,'currSpeed','currDir','sovg','vslHeading'
11.82,170.46,3.86,14.301392272478,0.63,2019-10-20 12:11:41,20.732978,38.546819,0.03,267.34,14.3,137.660245293456
11.82,170.46,3.86,14.301392272478,0.63,2019-10-20 13:11:40,20.551955,38.711767,0.03,267.34,14.3,137.660072363898
11.82,116.98,1.77,14.4660813295643,0.6,2019-10-20 14:11:41,20.370932,38.876716,0.47,134.73,14.3,137.659914789638
11.82,116.98,1.77,14.6307703866507,0.6,2019-10-20 15:11:43,20.189910,39.041665,0.47,134.73,14.3,137.660110598209
11.82,111.85,1.77,14.6151798309163,0.6,2019-10-20 16:12:50,20.00577,39.209454,0.47,129.6,14.3,142.794580330349
11.82,140.93,1.92,14.5342033053585,0.61,2019-10-20 17:12:46,19.813178,39.355668,0.47,129.6,14.2346140301766,142.794580330349
11.82,105.81,3.08,14.3864418075513,0.38,2019-10-20 18:12:44,19.620586,39.501882,0.03,262.21,14.2346140301766,142.794580330349
11.82,72.8,1.97,13.8969724745478,0.44,2019-10-20 19:12:43,19.427994,39.648096,0.69,349.92,14.2346140301766,142.794769054418
11.82,96.31,1.85,13.5552646393515,0.45,2019-10-20 20:12:44,19.235402,39.794309,0.69,349.92,14.2346140301766,142.794437052732
11.82,96.31,1.85,13.5552646393515,0.45,2019-10-20 21:12:46,19.042811,39.940523,0.69,349.92,14.2346140301766,142.794610056165
11.82,95.02,1.85,13.5567101207462,0.45,2019-10-20 22:14:02,18.846366,40.089662,0.69,348.63,14.2346140301766,144.082284400588
11.82,230.4,0.95,13.2255703943436,0.46,2019-10-20 23:13:57,18.655845,40.227666,0.69,348.63,13.9020288223792,144.082284400588
11.82,301.91,1.06,13.5661668091392,0.45,2019-10-21 00:13:54,18.465324,40.365670,0.03,260.92,13.9020288223792,144.082481643352
11.82,240.63,2.72,13.9067632239348,0.37,2019-10-21 01:13:52,18.274803,40.503673,0.03,260.92,13.9020288223792,144.082284400588
11.82,245.12,2.39,13.9067632239348,0.38,2019-10-21 02:13:51,18.084282,40.641677,0.03,260.92,13.9020288223792,144.082141527538
11.82,245.12,2.39,13.9067632239348,0.38,2019-10-21 03:13:52,17.893762,40.779681,0.03,260.92,13.9020288223792,144.082284400588
11.82,245.12,2.39,13.9067632239348,0.38,2019-10-21 04:13:54,17.703241,40.917685,0.03,260.92,13.9020288223792,144.082481643352
11.82,106.18,1.61,13.9067632239348,0.4,2019-10-21 05:13:57,17.512720,41.055688,0.03,260.92,13.9020288223792,144.082258062257
11.82,5.71,3.38,14.1141440477029,0.52,2019-10-21 06:26:37,17.28226,41.222622,0.51,214.66,13.9020288223792,147.537742542809
11.82,5.71,3.38,13.8275304060709,0.52,2019-10-21 07:26:33,17.091786,41.343791,0.51,214.66,13.4080343569792,147.537878769986
11.82,12.27,4.6,13.8275304060709,0.56,2019-10-21 08:26:31,16.901311,41.464960,0.51,214.66,13.4080343569792,147.537742542809
11.82,28.52,2.9,13.617782381525,0.58,2019-10-21 09:26:30,16.710837,41.586129,0,212.46,13.4080343569792,147.538092915818
11.82,28.52,2.9,13.4080343569792,0.58,2019-10-21 10:26:29,16.520362,41.707297,0,212.46,13.4080343569792,147.537742542809
11.82,17.54,6.52,13.4112911741441,0.8,2019-10-21 11:26:30,16.329888,41.828466,0.03,257.46,13.4080343569792,147.537742542809
11.82,17.54,6.52,13.4145479913091,0.8,2019-10-21 12:26:31,16.139414,41.949635,0.03,257.46,13.4080343569792,147.537878769986
11.82,17.54,6.52,13.4145479913091,0.8,2019-10-21 13:26:34,15.948939,42.070804,0.03,257.46,13.4080343569792,147.537829203781
11.82,5.7,6.67,13.4182406146709,0.87,2019-10-21 14:19:11,15.782077,42.176952,0.03,242.4,13.4080343569792,162.596781445478
11.82,5.7,6.67,12.3682064541147,0.87,2019-10-21 15:19:10,15.585301,42.238630,0.03,242.4,12.3543075730611,162.596781445478
11.82,353.94,10.11,12.3682064541147,0.89,2019-10-21 16:19:10,15.388525,42.300308,0.03,242.4,12.3543075730611,162.596859879645
11.82,344.54,7.93,12.3670045204191,0.68,2019-10-21 17:47:24,15.099198,42.390995,0.03,247.47,12.3543075730611,157.531869370041
11.82,344.54,7.93,14.3114950136623,0.68,2019-10-21 18:47:23,14.878317,42.482343,0.03,247.47,14.3,157.531869370041
11.82,335.23,5.82,14.3114950136623,0.62,2019-10-21 19:47:22,14.657436,42.573691,0.03,247.47,14.3,157.531869370041
11.82,20.31,9.83,14.5374728529867,0.59,2019-10-21 20:47:22,14.436555,42.665039,0.51,204.67,14.3,157.531869370041
11.82,20.31,9.83,14.763450692311,0.59,2019-10-21 21:47:22,14.215674,42.756387,0.51,204.67,14.3,157.531777761221
11.82,359.1,9.89,14.763450692311,0.51,2019-10-21 22:47:23,13.994794,42.847735,0.51,204.67,14.3,157.532066744954
11.82,18.87,9.89,14.713791278498,0.51,2019-10-21 23:29:07,13.841217,42.911248,0.51,224.44,14.3,137.762425568079
11.82,214.94,9.89,14.3565366623884,0.51,2019-10-22 00:04:20,13.736448,43.006372,0.51,60.51,14.3,301.689994806486
11.82,2.08,9.89,14.4003494596899,0.51,2019-10-22 00:29:25,13.7898,42.919954,0.51,207.65,14.3,154.553051873154
11.82,2.08,9.89,15.1310185817078,0.51,2019-10-22 01:29:25,13.568137,43.025430,0.51,207.65,14.67926112242,154.552941401451
11.82,350.59,10.45,15.5551199200404,0.25,2019-10-22 02:29:25,13.346473,43.130907,1.37,161.6,14.67926112242,154.553146362428
11.82,344.42,10.45,15.9522171451287,0.25,2019-10-22 02:59:43,13.234523,43.184177,1.37,155.43,14.67926112242,160.719959717887
11.82,333.25,10.45,14.0051798600933,0.25,2019-10-22 04:23:54,12.95113,43.283309,1.37,144.26,12.8262058861825,171.891875312397
11.82,33.47,9.8,16.2926314369263,0.27,2019-10-22 05:48:39,12.6,43.333333,1.37,197.8,15.0844247837194,118.345513829596
11.82,67.71,9.8,15.4735597992124,0.27,2019-10-22 06:24:01,12.531667,43.46,1.37,232.04,14.4,84.1117268795665
11.82,15.01,2.12,15.8694481635809,0.52,2019-10-22 07:24:02,12.558228,43.717541,0.66,140.89,15.1920380122841,84.1117495822754
11.82,12.03,2.22,15.9454663519542,0.5,2019-10-22 08:24:02,12.584789,43.975083,1.06,159.79,15.1920380122841,84.1117745483413
11.82,5.76,2.22,16.163805097374,0.5,2019-10-22 09:19:02,12.609141,44.211207,1.06,153.52,15.1920380122841,90.378551915613
11.82,5.76,2.22,14.0788533642082,0.5,2019-10-22 10:19:02,12.607662,44.435058,1.06,153.52,13.1300579011431,90.3782942819038
11.82,357.2,2.3,13.6044556326757,0.36,2019-10-22 11:19:02,12.606184,44.658910,0,269.62,13.1300579011431,90.378551915613
11.82,357.2,2.3,13.1300579011431,0.36,2019-10-22 12:19:02,12.604705,44.882761,0,269.62,13.1300579011431,90.3783813502087
11.82,12.02,2.3,13.1300579011431,0.36,2019-10-22 13:13:52,12.603354,45.087331,0,284.44,13.1300579011431,75.5600904571547
11.82,7.89,2.3,14.4,0.36,2019-10-22 13:18:45,12.608333,45.106667,0,280.31,14.4,79.6923793020698
11.82,29.96,5.31,14.4,0.35,2019-10-22 14:18:50,12.652294,45.348386,0,280.31,14.4,79.6926087477414
11.82,33.44,2.76,14.6292506178273,0.52,2019-10-22 15:18:55,12.696254,45.590105,0.47,192.7,14.4,79.6923793020698
11.82,33.44,2.76,14.8585012356546,0.52,2019-10-22 16:18:59,12.740215,45.831824,0.47,192.7,14.4,79.6923793020698
11.82,56.92,4.23,14.9005909353818,0.54,2019-10-22 17:19:02,12.784176,46.073543,0.66,145.31,14.4,79.6926087477414
11.82,56.92,4.23,14.942680635109,0.54,2019-10-22 18:19:05,12.828136,46.315262,0.66,145.31,14.4,79.6923793020698
11.82,53.62,2.68,15.5059173548812,0.68,2019-10-22 19:19:07,12.872097,46.556981,2.03,145.31,14.4,79.6923793020698
11.82,60.53,4.93,16.2678298657497,0.7,2019-10-22 20:19:08,12.916058,46.798700,2.15,163.98,14.4,79.6923793020698
11.82,60.53,4.93,16.466505656846,0.7,2019-10-22 21:19:09,12.960019,47.040419,2.15,163.98,14.4,79.6926087477414
11.82,60.53,4.93,16.466505656846,0.7,2019-10-22 22:19:09,13.003979,47.282138,2.15,163.98,14.4,79.6923793020698
11.82,344.23,2.16,15.4656335467339,0.81,2019-10-22 23:19:09,13.047940,47.523857,0.47,97.92,14.4,79.6923793020698
11.82,344.23,2.16,14.4647614366218,0.81,2019-10-23 00:19:08,13.091901,47.765576,0.47,97.92,14.4,79.6926087477414
11.82,344.23,2.16,14.4647614366218,0.81,2019-10-23 01:19:07,13.135861,48.007295,0.47,97.92,14.4,79.6923793020698
11.82,292.59,2.34,14.4647614366218,0.81,2019-10-23 02:19:04,13.179822,48.249014,0.47,97.92,14.4,79.6923793020698
11.82,292.59,2.34,14.4647614366218,0.81,2019-10-23 03:19:01,13.223783,48.490733,0.47,97.92,14.4,79.6926087477414
11.82,324.38,2.4,14.1404843160932,0.9,2019-10-23 04:18:58,13.267743,48.732452,0.71,325.31,14.4,79.6923793020698
11.82,318.14,2.74,13.8162071955646,0.91,2019-10-23 05:18:54,13.311704,48.974171,0.71,325.31,14.4,79.6923375730612
11.82,318.14,2.74,13.8162071955646,0.91,2019-10-23 06:18:49,13.355665,49.215889,0.71,325.31,14.4,79.6925179049605
11.82,240.75,2.74,14.2415483891381,0.91,2019-10-23 06:56:17,13.38315,49.367017,0.71,247.92,14.4,157.084508689527
11.82,307.17,2.74,14.2853300504992,0.91,2019-10-23 07:08:52,13.336667,49.386667,0.71,314.34,14.4,90.6643547814839
11.82,320.3,3.42,14.1450321763866,1,2019-10-23 08:08:52,13.333812,49.632879,0.51,271.54,14.4,90.6642883377412
11.82,340.6,3.42,14.2982828498945,1,2019-10-23 09:03:38,13.331206,49.85764,0.51,291.84,14.4,70.3645167484649
11.82,340.6,3.42,12.5885831407553,1,2019-10-23 10:03:39,13.404433,50.062883,0.51,291.84,12.7783112754527,70.3645167484649
11.82,357.5,3.28,12.8186373367791,0.99,2019-10-23 11:03:40,13.477660,50.268126,0.69,246.93,12.7783112754527,70.3645167484649
11.82,19.36,3.46,12.803195406201,0.99,2019-10-23 12:03:39,13.550887,50.473369,2.02,276.27,12.7783112754527,70.3645374636498
11.82,352.68,2.97,12.722585723277,1.18,2019-10-23 12:42:08,13.597863,50.605035,0.47,103.43,12.7783112754527,74.1770832289946
11.82,353.49,2.04,14.5091608915022,1.2,2019-10-23 13:42:12,13.665020,50.842001,0.47,103.43,14.4,74.176922846247
11.82,353.49,2.04,14.5091608915022,1.2,2019-10-23 14:42:15,13.732178,51.078968,0.47,103.43,14.4,74.1770832289946
11.82,353.49,2.04,14.5091608915022,1.2,2019-10-23 15:42:18,13.799335,51.315934,0.47,103.43,14.4,74.1770832289946
11.82,305.09,2.19,14.706928756118,1.35,2019-10-23 16:42:19,13.866492,51.552900,1.92,105.24,14.4,74.176859416319
11.82,305.09,2.19,14.9046966207337,1.35,2019-10-23 17:42:20,13.933650,51.789866,1.92,105.24,14.4,74.1771466581185
11.82,305.09,2.19,14.9046966207337,1.35,2019-10-23 18:42:20,14.000807,52.026833,1.92,105.24,14.4,74.176859416319
11.82,349.32,1.68,14.8393048609029,1.33,2019-10-23 19:42:18,14.067965,52.263799,1.44,105.05,14.4,74.1770832289946
11.82,332.34,2.28,14.5738601657476,1.32,2019-10-23 20:42:16,14.135122,52.500765,0.03,330.82,14.4,74.1770832289946
11.82,332.34,2.28,14.373807230423,1.32,2019-10-23 21:42:12,14.202279,52.737731,0.03,330.82,14.4,74.176982048313
11.82,329.15,1.88,14.3798800410393,1.29,2019-10-23 22:45:45,14.27349,52.989,0.03,297.92,14.4,107.07986465723
11.82,329.15,1.88,14.3859528516556,1.29,2019-10-23 23:45:43,14.201143,53.224462,0.03,297.92,14.4,107.080018683297
11.82,329.15,1.88,14.3859528516556,1.29,2019-10-24 00:45:41,14.128795,53.459925,0.03,297.92,14.4,107.07986465723
11.82,352.85,2.5,14.3859528516556,1.2,2019-10-24 01:45:40,14.056448,53.695387,0.03,297.92,14.4,107.079796341397
11.82,352.85,2.5,14.3859528516556,1.2,2019-10-24 02:45:41,13.984101,53.930850,0.03,297.92,14.4,107.080086999911
11.82,352.85,2.5,14.3859528516556,1.2,2019-10-24 03:45:43,13.911753,54.166312,0.03,297.92,14.4,107.079852680447
11.82,24.41,1.88,14.1418891862651,1.17,2019-10-24 04:44:04,13.841445,54.395138,0.51,349.95,14.4,97.8524859357726
11.82,18.46,1.23,14.3496017984123,1.47,2019-10-24 05:44:02,13.807510,54.641193,1.48,262.9,14.5092239451871,97.8527459632009
11.82,18.46,1.23,14.692154130763,1.47,2019-10-24 06:44:02,13.773574,54.887247,1.48,262.9,14.5092239451871,97.8524859357726
11.82,224.25,1.42,14.692154130763,1.44,2019-10-24 07:44:01,13.739639,55.133302,1.48,262.9,14.5092239451871,97.8525174513112
11.82,224.25,1.42,14.692154130763,1.44,2019-10-24 08:44:02,13.705704,55.379356,1.48,262.9,14.5092239451871,97.8527144467684
11.82,228.62,2.37,14.451323519951,1.48,2019-10-24 09:44:02,13.671768,55.625411,1.56,281.04,14.5092239451871,97.8525174513112
11.82,197.99,2.49,14.7298732880686,1.46,2019-10-24 10:44:04,13.637833,55.871465,1.1,227.72,14.5092239451871,107.079825476151
11.82,197.99,2.49,15.1078981302366,1.46,2019-10-24 11:44:01,13.565826,56.105821,1.1,227.72,14.3678684084254,107.079980229344
11.82,211.4,1.65,15.4109151615998,1.51,2019-10-24 12:44:00,13.493818,56.340178,1.76,220.11,14.3678684084254,107.079825476151
11.82,229.62,2.95,15.1770085704059,1.46,2019-10-24 13:43:59,13.421811,56.574534,0.99,254.04,14.3678684084254,107.08004886823
11.82,229.62,2.95,14.6400849478487,1.46,2019-10-24 14:44:00,13.349803,56.808890,0.99,254.04,14.3678684084254,107.079756838054
11.82,229.62,2.95,14.6400849478487,1.46,2019-10-24 15:44:01,13.277796,57.043247,0.99,254.04,14.3678684084254,107.08004886823
11.82,227.44,4.4,14.934470914965,1.44,2019-10-24 16:44:04,13.205788,57.277603,1.1,218.49,14.3678684084254,116.307251929042
11.82,221.91,4.77,15.1637952916036,1.45,2019-10-24 17:44:01,13.095708,57.500262,0.66,108.69,14.6275533248892,116.307354160655
11.82,221.91,4.77,14.8390487846622,1.45,2019-10-24 18:43:59,12.985628,57.722920,0.66,108.69,14.6275533248892,116.307251929042
11.82,224.95,5.23,14.8390487846622,1.43,2019-10-24 19:43:58,12.875548,57.945579,0.66,108.69,14.6275533248892,116.307354160655
11.82,224.95,5.23,14.8390487846622,1.43,2019-10-24 20:43:59,12.765468,58.168237,0.66,108.69,14.6275533248892,116.307251929042
11.82,224.95,5.23,14.8390487846622,1.43,2019-10-24 21:44:01,12.655388,58.390896,0.66,108.69,14.6275533248892,116.307354160655
11.82,240.63,5.1,14.6549724415972,1.5,2019-10-24 22:44:04,12.545308,58.613554,0.47,70.53,14.6275533248892,107.079872005382
11.82,236.01,4.97,13.4746274498232,1.51,2019-10-24 23:43:59,12.473479,58.847330,1.76,15.73,14.4,107.079940814473
11.82,236.01,4.97,12.7059121260036,1.51,2019-10-25 00:43:55,12.401650,59.081105,1.76,15.73,14.4,107.079872005382
11.82,239.83,3.8,12.7059121260036,1.51,2019-10-25 01:43:52,12.329821,59.314881,1.76,15.73,14.4,107.079940814473
11.82,228.34,3.9,13.1709185237794,1.62,2019-10-25 02:43:50,12.257992,59.548656,1.08,44.97,14.4,107.080095951586
11.82,228.34,3.9,13.6359249215553,1.62,2019-10-25 03:43:48,12.186162,59.782432,1.08,44.97,14.4,107.079872005382
11.82,248.44,3.16,13.6359249215553,1.62,2019-10-25 04:43:48,12.114333,60.016208,1.08,44.97,14.4,107.079940814473
11.82,248.44,3.16,13.6359249215553,1.62,2019-10-25 05:43:48,12.042504,60.249983,1.08,44.97,14.4,107.079872005382
11.82,248.44,3.16,13.6359249215553,1.62,2019-10-25 06:43:50,11.970675,60.483759,1.08,44.97,14.4,107.079940814473
11.82,219.61,3.58,14.0109388866054,1.69,2019-10-25 07:43:52,11.898846,60.717534,0.03,297.92,14.4,107.079872005382
11.82,219.61,3.58,14.3859528516556,1.69,2019-10-25 08:43:55,11.827017,60.951310,0.03,297.92,14.4,107.079872005382
11.82,219.61,3.58,14.3859528516556,1.69,2019-10-25 09:43:59,11.755188,61.185086,0.03,297.92,14.4,107.080031902162
11.82,232.9,3.95,14.3838076636205,1.69,2019-10-25 10:45:51,11.681217,61.425831,0.03,307.68,14.4,97.3220954729782
11.82,220.83,5.13,14.5357171579048,1.74,2019-10-25 11:45:50,11.649658,61.671436,0.47,80.29,14.5845213525684,97.3223544579119
11.82,220.83,5.13,14.5052504876558,1.74,2019-10-25 12:45:50,11.618098,61.917040,0.47,80.29,14.5845213525684,97.3220954729782
11.82,219.65,5.05,14.5052504876558,1.76,2019-10-25 13:45:50,11.586539,62.162645,0.47,80.29,14.5845213525684,97.3220954729782
11.82,219.65,5.05,14.5052504876558,1.76,2019-10-25 14:45:50,11.554980,62.408250,0.47,80.29,14.5845213525684,97.3223544579119
11.82,213.44,5.4,14.5357171579048,1.8,2019-10-25 15:45:51,11.523420,62.653854,0.03,307.68,14.5845213525684,97.3220948228429
11.82,201.5,5.4,14.5688382696218,1.8,2019-10-25 16:27:30,11.501512,62.824351,0.03,295.74,14.5845213525684,109.255446660394
11.82,194.25,5.76,14.6360022138116,1.83,2019-10-25 17:27:28,11.421025,63.054760,0.47,163.13,14.4176296034627,109.255225034329
11.82,194.25,5.76,14.8674034656392,1.83,2019-10-25 18:27:27,11.340539,63.285169,0.47,163.13,14.4176296034627,109.255524079514
11.82,188.24,6.71,14.8674034656392,1.94,2019-10-25 19:27:26,11.260052,63.515577,0.47,163.13,14.4176296034627,109.255446660394
11.82,188.3,6.15,14.405194866677,1.99,2019-10-25 20:27:27,11.179565,63.745986,0.51,338.54,14.4176296034627,109.255225034329
11.82,188.3,6.15,13.9429862677148,1.99,2019-10-25 21:27:28,11.099079,63.976395,0.51,338.54,14.4176296034627,109.255446660394
11.82,188.41,6.15,13.9428075971157,1.99,2019-10-25 22:27:30,11.018592,64.206804,0.51,338.65,14.4176296034627,109.151427991799
11.82,170.05,6.1,14.109085663029,2.05,2019-10-25 23:27:28,10.938996,64.435998,0.03,295.85,14.3531262506505,109.151651074089
11.82,162.21,6.52,14.2603055890333,2.15,2019-10-26 00:27:27,10.859399,64.665192,0.47,68.46,14.3531262506505,109.151427991799
11.82,162.21,6.52,14.1805654257129,2.15,2019-10-26 01:27:27,10.779803,64.894386,0.47,68.46,14.3531262506505,109.151427991799
11.82,156.12,7.26,14.1805654257129,2.23,2019-10-26 02:27:27,10.700207,65.123580,0.47,68.46,14.3531262506505,109.151651074089
11.82,156.12,7.26,14.1805654257129,2.23,2019-10-26 03:27:28,10.620610,65.352774,0.47,68.46,14.3531262506505,109.151427991799
11.82,140.53,8.35,14.0293454997086,2.32,2019-10-26 04:27:30,10.541014,65.581968,0.51,338.65,14.3531262506505,109.151651074089
11.82,151.5,7.68,14.1289605474587,2.41,2019-10-26 05:27:28,10.461417,65.811162,0.03,295.85,14.3730011350801,109.151427991799
11.82,151.5,7.68,14.3599206367834,2.41,2019-10-26 06:27:27,10.381821,66.040356,0.03,295.85,14.3730011350801,109.151651074089
11.82,151.5,7.68,14.3599206367834,2.41,2019-10-26 07:27:27,10.302224,66.269550,0.03,295.85,14.3730011350801,109.151505465691
11.82,148.95,7.78,14.3599206367834,2.5,2019-10-26 08:27:27,10.222628,66.498743,0.03,295.85,14.3730011350801,109.151651074089
11.82,143.84,7.5,14.2801804734629,2.6,2019-10-26 09:27:28,10.143031,66.727937,0.47,68.46,14.3730011350801,109.151427991799
11.82,143.84,7.5,14.2004403101425,2.6,2019-10-26 10:27:30,10.063435,66.957131,0.47,68.46,14.3730011350801,109.151651074089
11.82,145.52,7.81,14.4495991865781,2.67,2019-10-26 11:27:29,9.983838,67.186325,0.66,115.85,14.3919941177823,109.151427991799
11.82,145.52,7.81,14.6797650803115,2.67,2019-10-26 12:27:27,9.904242,67.415519,0.66,115.85,14.3919941177823,109.151651074089
11.82,141.69,7.72,14.5293393498985,2.74,2019-10-26 13:27:27,9.824645,67.644713,0.03,295.85,14.3919941177823,109.151505465691
11.82,133.76,7.54,14.3789136194855,2.82,2019-10-26 14:27:27,9.745049,67.873906,0.03,295.85,14.3919941177823,109.151651074089
11.82,133.76,7.54,14.3789136194855,2.82,2019-10-26 15:27:29,9.665452,68.103100,0.03,295.85,14.3919941177823,109.151427991799
11.82,133.76,7.54,14.3789136194855,2.82,2019-10-26 16:27:31,9.585856,68.332294,0.03,295.85,14.3919941177823,109.151651074089
11.82,131.63,6.69,14.4779084686688,2.86,2019-10-26 17:27:29,9.506259,68.561488,0.51,253.05,14.410106767474,109.151427991799
11.82,140.72,4.93,14.2469483793442,2.82,2019-10-26 18:27:28,9.426663,68.790682,0.51,338.65,14.410106767474,109.151651074089
11.82,140.72,4.93,13.9351060905279,2.82,2019-10-26 19:27:27,9.347066,69.019876,0.51,338.65,14.410106767474,109.151427991799
11.82,136.46,4.09,13.9351060905279,2.81,2019-10-26 20:27:28,9.267470,69.249070,0.51,338.65,14.410106767474,109.151651074089
