'draft', 'windDir', 'ws', 'stwC', 'swh', 'dt',lat,lon, 'currSpeed', 'currDir','sovg', 'vslHeading'
11.82,173.35,8.75,14.2960993925589,0.4,2019-10-19 14:55:37,24.8883333,35.785,0.47,125.05,14.1,147.33575634035
11.82,173.35,8.75,14.302437599662,0.4,2019-10-19 15:55:24,24.686244,35.914561,0.47,125.05,14.1,147.335789807612
11.82,188.69,10.35,14.0489987949277,0.63,2019-10-19 16:55:13,24.484156,36.044121,0.47,30.27,14.1,147.335717694833
11.82,188.69,10.35,13.7955599901933,0.63,2019-10-19 17:55:03,24.282067,36.173682,0.47,30.27,14.1,147.335717694833
11.82,188.69,10.35,13.7955599901933,0.63,2019-10-19 18:54:55,24.079978,36.303243,0.47,30.27,14.1,147.335717694833
11.82,189.53,9.96,13.7955599901933,0.36,2019-10-19 19:54:48,23.877889,36.432804,0.47,30.27,14.1,147.335918626174
11.82,188.04,7.66,14.0489987949277,0.85,2019-10-19 20:54:43,23.6758,36.562364,0.47,125.05,14.1,147.335588875856
11.82,195.07,6.23,14.202821643137,0.81,2019-10-19 21:54:39,23.473712,36.691925,0.03,257.66,14.1,147.335717694833
11.82,187.48,7.8,14.1032056866119,0.99,2019-10-19 22:54:37,23.271623,36.821486,0.03,257.66,14.1,147.335717694833
11.82,187.48,7.8,14.1032056866119,0.99,2019-10-19 23:54:36,23.069534,36.951047,0.03,257.66,14.1,147.335918626174
11.82,187.48,7.8,14.1032056866119,0.99,2019-10-20 00:54:36,22.867445,37.080607,0.03,257.66,14.1,147.335717694833
11.82,194.52,7.21,14.1032056866119,1,2019-10-20 01:54:38,22.665356,37.210168,0.03,257.66,14.1,147.335588875856
11.82,186.33,8.82,13.9493828384026,0.66,2019-10-20 02:54:41,22.463268,37.339729,0.47,30.27,14.1,147.335717694833
11.82,186.33,8.82,13.7955599901933,0.66,2019-10-20 03:54:46,22.261179,37.46929,0.47,30.27,14.1,147.335918626174
11.82,191.73,3.87,14.2874862603874,0.88,2019-10-20 04:54:52,22.05909,37.59885,0.69,169.95,14.1,147.335717694833
11.82,191.73,3.87,14.7794125305815,0.88,2019-10-20 05:54:59,21.857001,37.728411,0.69,169.95,14.1,147.335717694833
11.82,191.73,3.87,14.7794125305815,0.88,2019-10-20 06:55:08,21.654912,37.857972,0.69,169.95,14.1,147.335717694833
11.82,188.21,5.51,14.4413091085967,0.71,2019-10-20 07:55:18,21.452823,37.987533,0.03,257.66,14.1,147.335789807612
11.82,188.21,5.51,14.1032056866119,0.71,2019-10-20 08:55:29,21.250735,38.117093,0.03,257.66,14.1,147.335668975683
11.82,187.54,5.51,14.1032912516353,0.71,2019-10-20 09:41:53,21.0950233,38.2169213,0.03,256.99,14.1,148.014066070474
11.82,197.37,6.2,14.1033768166586,0.77,2019-10-20 10:41:42,20.892964,38.343113,0.03,256.99,14.1,148.014170646694
11.82,197.37,6.2,14.1033768166586,0.77,2019-10-20 11:41:32,20.690905,38.469304,0.03,256.99,14.1,148.014170646694
11.82,139.2,1.49,14.2012130732785,0.59,2019-10-20 12:41:23,20.488846,38.595495,0.47,124.38,14.1,148.013966652111
11.82,106.63,1.77,14.2990493298983,0.6,2019-10-20 13:41:15,20.286787,38.721687,0.47,124.38,14.1,148.014170646694
11.82,106.63,1.77,14.2990493298983,0.6,2019-10-20 14:41:09,20.084728,38.847878,0.47,124.38,14.1,148.014170646694
11.82,106.63,1.77,14.2990493298983,0.6,2019-10-20 15:41:04,19.882669,38.974069,0.47,124.38,14.1,148.013966652111
11.82,135.71,1.92,14.2990493298983,0.61,2019-10-20 16:41:00,19.68061,39.100261,0.47,124.38,14.1,148.014170646694
11.82,338.84,0.49,14.1361797962226,0.54,2019-10-20 17:40:57,19.478551,39.226452,0.51,299.79,14.1,148.014170646694
11.82,338.84,0.49,13.9733102625469,0.54,2019-10-20 18:40:55,19.276492,39.352643,0.51,299.79,14.1,148.014170646694
11.82,316.27,2.42,13.9733102625469,0.54,2019-10-20 19:40:55,19.074433,39.478834,0.51,299.79,14.1,148.013966652111
11.82,91.09,1.85,13.7038828219055,0.45,2019-10-20 20:40:56,18.872374,39.605026,0.69,344.7,14.1,148.014170646694
11.82,91.09,1.85,13.4344553812641,0.45,2019-10-20 21:40:58,18.670315,39.731217,0.69,344.7,14.1,148.014170646694
11.82,297.98,1.06,13.7689160989614,0.45,2019-10-20 22:41:01,18.468256,39.857408,0.03,256.99,14.1,148.013966652111
11.82,297.98,1.06,14.1033768166586,0.45,2019-10-20 23:41:05,18.266197,39.9836,0.03,256.99,14.1,148.014170646694
11.82,297.98,1.06,14.1033768166586,0.45,2019-10-21 00:41:10,18.064138,40.109791,0.03,256.99,14.1,148.014170646694
11.82,300.21,3.04,14.1033768166586,0.45,2019-10-21 01:41:16,17.862079,40.235982,0.03,256.99,14.1,148.013966652111
11.82,300.21,3.04,14.1033768166586,0.45,2019-10-21 02:41:23,17.66002,40.362174,0.03,256.99,14.1,148.014170646694
11.82,320.69,4.26,14.1033768166586,0.42,2019-10-21 03:41:32,17.457961,40.488365,0.03,256.99,14.1,148.014170646694
11.82,5.24,3.38,14.2598863277683,0.52,2019-10-21 04:41:41,17.255902,40.614556,0.51,214.19,14.1,148.014029652795
11.82,2.95,3.38,14.420563754698,0.52,2019-10-21 05:57:24,17.0016667,40.7733333,0.51,211.9,14.1,150.303294118122
11.82,2.95,3.38,14.4247316705181,0.52,2019-10-21 06:57:22,16.795884,40.890694,0.51,211.9,14.1,150.303267035831
11.82,9.51,4.6,14.4247316705181,0.56,2019-10-21 07:57:20,16.590101,41.008055,0.51,211.9,14.1,150.303056942802
11.82,339.98,5.4,14.2643448831338,0.66,2019-10-21 08:57:19,16.384318,41.125417,0.03,254.7,14.1,150.303267035831
11.82,339.98,5.4,14.1039580957495,0.66,2019-10-21 09:57:18,16.178535,41.242778,0.03,254.7,14.1,150.303267035831
11.82,356.33,6.51,14.2643448831338,0.67,2019-10-21 10:57:19,15.972752,41.360139,0.51,211.9,14.1,150.303267035831
11.82,356.33,6.51,14.4247316705181,0.67,2019-10-21 11:57:21,15.766969,41.4775,0.51,211.9,14.1,150.303258916869
11.82,358.72,9.72,14.2653288193913,0.98,2019-10-21 13:21:16,15.47935,41.6415333,0.03,246.73,14.1,158.266859903582
11.82,358.27,10.11,14.1059259682645,0.89,2019-10-21 14:21:16,15.260387,41.728816,0.03,246.73,14.1,158.267017957654
11.82,358.27,10.11,14.1059259682645,0.89,2019-10-21 15:21:16,15.041424,41.816098,0.03,246.73,14.1,158.266848949025
11.82,3.33,10.11,14.1053067394959,0.89,2019-10-21 16:01:48,14.8935333,41.87505,0.03,251.79,14.1,153.211162236062
11.82,348.86,7.93,14.1046875107273,0.68,2019-10-21 17:01:46,14.682805,41.981445,0.03,251.79,14.1,153.211238809904
11.82,334.34,11.61,14.4330427841774,0.3,2019-10-21 18:01:45,14.472076,42.08784,1.08,144.74,14.1,153.211022147526
11.82,334.34,11.61,14.7613980576275,0.3,2019-10-21 19:01:45,14.261347,42.194236,1.08,144.74,14.1,153.211129418577
11.82,344.74,9.59,14.7613980576275,0.27,2019-10-21 20:01:45,14.050619,42.300631,1.08,144.74,14.1,153.211238809904
11.82,344.74,9.59,14.7613980576275,0.27,2019-10-21 21:01:46,13.83989,42.407026,1.08,144.74,14.1,153.211129866169
11.82,26.73,9.83,14.5944773478332,0.59,2019-10-21 21:59:15,13.6380833,42.5089167,0.51,211.09,14.1,151.113242084508
11.82,34.27,9.89,14.3598654644047,0.51,2019-10-21 22:38:26,13.5030833,42.5834,0.51,239.84,14.1,122.36366828913
11.82,10.87,11.34,14.8644856439039,0.29,2019-10-21 23:11:14,13.4330667,42.6938833,1.37,192.64,14.1,123.509235093467
11.82,10.87,11.34,15.4367969970372,0.29,2019-10-22 00:11:13,13.301093,42.893204,1.37,192.64,14.1,123.509336063216
11.82,340.31,11.34,15.4201671333911,0.29,2019-10-22 00:54:55,13.205,43.0383333,1.37,162.08,14.1,154.071539767849
11.82,351.2,10.45,15.4040138063856,0.25,2019-10-22 02:20:17,12.9033333,43.185,1.37,162.21,14.1,153.940861269049
11.82,26.79,10.45,15.4044538055415,0.25,2019-10-22 03:46:14,12.6,43.3333333,1.37,197.8,14.1,118.345675643713
11.82,42.21,10.45,15.1819980779537,0.25,2019-10-22 04:22:22,12.5316667,43.46,1.37,213.22,14.1,102.934448608054
11.82,356.19,2.12,14.6612007952123,0.52,2019-10-22 05:22:21,12.477956,43.693867,0.66,122.07,14.1,102.934751141367
11.82,356.19,2.12,14.3628227025738,0.52,2019-10-22 06:22:21,12.424244,43.927734,0.66,122.07,14.1,102.934407793344
11.82,7,2.12,14.399826468928,0.52,2019-10-22 07:21:06,12.3716667,44.1566667,0.66,132.88,14.1,92.1188667812225
11.82,4.02,2.22,14.7354184945732,0.5,2019-10-22 08:21:05,12.362791,44.396563,1.06,151.78,14.1,92.1191794907282
11.82,321.53,3.3,15.0340067538642,0.55,2019-10-22 09:21:03,12.353914,44.636459,1.06,151.78,14.1,92.1189321567029
11.82,321.53,3.3,15.0340067538642,0.55,2019-10-22 10:21:02,12.345038,44.876356,1.06,151.78,14.1,92.1189409813629
11.82,329.53,4.23,15.0340067538642,0.54,2019-10-22 11:21:01,12.336162,45.116252,1.06,151.78,14.1,92.1189409813629
11.82,329.53,4.23,15.0340067538642,0.54,2019-10-22 12:21:00,12.327286,45.356148,1.06,151.78,14.1,92.1189321567029
11.82,325.91,4.96,14.5668253534062,0.57,2019-10-22 13:20:59,12.31841,45.596045,0.51,270.08,14.1,92.1189409813629
11.82,341.48,4.9,14.2822421867882,0.56,2019-10-22 14:20:58,12.309534,45.835941,0.69,225.17,14.1,92.1189409813629
11.82,341.48,4.9,14.4648404206281,0.56,2019-10-22 15:20:57,12.300658,46.075837,0.69,225.17,14.1,92.1189321567029
11.82,341.48,4.9,14.4648404206281,0.56,2019-10-22 16:20:57,12.291782,46.315734,0.69,225.17,14.1,92.1189409813629
11.82,354.37,4.3,13.7882114430101,0.66,2019-10-22 17:20:56,12.282906,46.55563,0.99,356.76,14.1,92.1189409813629
11.82,354.37,4.3,13.1115824653921,0.66,2019-10-22 18:20:56,12.27403,46.795526,0.99,356.76,14.1,92.1191794907282
11.82,354.37,4.3,13.1115824653921,0.66,2019-10-22 19:20:56,12.265153,47.035422,0.99,356.76,14.1,92.1189321567029
11.82,6.8,5.3,13.1115824653921,0.74,2019-10-22 20:20:56,12.256277,47.275319,0.99,356.76,14.1,92.1189409813629
11.82,358.03,4.34,13.1209890431383,0.78,2019-10-22 21:20:56,12.247401,47.515215,1.11,330.87,14.1,92.1189409813629
11.82,358.03,4.34,13.1303956208845,0.78,2019-10-22 22:20:56,12.238525,47.755111,1.11,330.87,14.1,92.1189321567029
11.82,32.81,6.01,13.3609222908758,0.78,2019-10-22 23:20:56,12.229649,47.995008,0.51,355.68,14.1,92.1189409813629
11.82,32.81,6.01,13.5914489608671,0.78,2019-10-23 00:20:57,12.220773,48.234904,0.51,355.68,14.1,92.1189409813629
11.82,32.81,6.01,13.5914489608671,0.78,2019-10-23 01:20:57,12.211897,48.4748,0.51,355.68,14.1,92.1189321567029
11.82,3.24,2.98,13.5914489608671,0.83,2019-10-23 02:20:58,12.203021,48.714697,0.51,355.68,14.1,92.1189409813629
11.82,3.24,2.98,13.5914489608671,0.83,2019-10-23 03:20:59,12.194145,48.954593,0.51,355.68,14.1,92.1189409813629
11.82,3.24,2.98,13.5914489608671,0.83,2019-10-23 04:21:00,12.185269,49.194489,0.51,355.68,14.1,92.1191706650767
11.82,312.12,3.9,13.5914489608671,0.83,2019-10-23 05:21:01,12.176392,49.434386,0.51,355.68,14.1,92.1189409813629
11.82,314.05,3.34,13.5914489608671,0.89,2019-10-23 06:21:02,12.167516,49.674282,0.51,355.68,14.1,92.1189409813629
11.82,314.05,3.34,13.5914489608671,0.89,2019-10-23 07:21:03,12.15864,49.914178,0.51,355.68,14.1,92.1189321567029
11.82,315.16,3.41,13.5914489608671,0.88,2019-10-23 08:21:04,12.149764,50.154075,0.51,355.68,14.1,92.1189409813629
11.82,315.16,3.41,13.5914489608671,0.88,2019-10-23 09:21:06,12.140888,50.393971,0.51,355.68,14.1,92.1189409813629
11.82,331.47,1.6,13.5026542969182,1.02,2019-10-23 10:21:08,12.132012,50.633867,1.22,318.58,14.1,92.1189958100459
11.82,297.17,1.68,13.4964187912562,1.01,2019-10-23 10:57:17,12.1266667,50.7783333,1.22,304.71,14.1,105.98872964796
11.82,297.17,1.68,13.578977949543,1.01,2019-10-23 11:57:16,12.060707,51.008533,1.22,304.71,14.1,105.988844785889
11.82,297.17,1.68,13.578977949543,1.01,2019-10-23 12:57:16,11.994747,51.238732,1.22,304.71,14.1,105.988631163035
11.82,300.98,1.68,13.5545635651982,1.01,2019-10-23 13:28:53,11.96,51.36,1.22,308.52,14.1,102.18330346045
11.82,253.05,3.69,13.808977072535,1.37,2019-10-23 14:28:28,11.909794,51.59254,0.03,302.82,14.1,102.183354287884
11.82,253.05,3.69,14.0878049642167,1.37,2019-10-23 15:28:04,11.859588,51.825079,0.03,302.82,14.1,102.18330346045
11.82,253.05,3.69,14.0878049642167,1.37,2019-10-23 16:27:41,11.809382,52.057619,0.03,302.82,14.1,102.18330346045
11.82,255.81,4.48,14.0878049642167,1.35,2019-10-23 17:27:18,11.759176,52.290159,0.03,302.82,14.1,102.183354287884
11.82,244.27,4.21,14.0878049642167,1.34,2019-10-23 18:26:56,11.70897,52.522698,0.03,302.82,14.1,102.18330346045
11.82,244.27,4.21,14.0878049642167,1.34,2019-10-23 19:26:34,11.658764,52.755238,0.03,302.82,14.1,102.18330346045
11.82,265.69,4.57,14.0878049642167,1.31,2019-10-23 20:26:13,11.608558,52.987778,0.03,302.82,14.1,102.183354287884
11.82,265.69,4.57,14.0878049642167,1.31,2019-10-23 21:25:53,11.558352,53.220317,0.03,302.82,14.1,102.18330346045
11.82,265.69,4.57,14.0878049642167,1.31,2019-10-23 22:25:33,11.508146,53.452857,0.03,302.82,14.1,102.18330346045
11.82,295.08,4.19,13.9495945586722,1.53,2019-10-23 23:25:14,11.45794,53.685397,0.71,302.82,14.1,102.183354287884
11.82,295.08,4.19,13.8113841531278,1.53,2019-10-24 00:24:56,11.407734,53.917936,0.71,302.82,14.1,102.18330346045
11.82,295.08,4.19,13.8113841531278,1.53,2019-10-24 01:24:38,11.357528,54.150476,0.71,302.82,14.1,102.18330346045
11.82,302.08,4.48,13.8113841531278,1.52,2019-10-24 02:24:21,11.307322,54.383016,0.71,302.82,14.1,102.183354287884
11.82,285.53,4.4,13.1840682009211,1.64,2019-10-24 03:24:04,11.257116,54.615555,1.55,5.35,14.1,102.18330346045
11.82,285.53,4.4,12.5567522487144,1.64,2019-10-24 04:23:48,11.20691,54.848095,1.55,5.35,14.1,102.18330346045
11.82,284.55,4.12,12.7925158088757,1.64,2019-10-24 05:23:32,11.156704,55.080635,1.1,13.02,14.1,102.18330346045
11.82,284.55,4.12,13.0282793690369,1.64,2019-10-24 06:23:17,11.106498,55.313175,1.1,13.02,14.1,102.183354287884
11.82,279.93,5.37,13.775809953214,1.66,2019-10-24 07:23:03,11.056292,55.545714,0.69,215.11,14.1,102.18330346045
11.82,282.49,4.21,14.5233405373912,1.62,2019-10-24 08:22:49,11.006086,55.778254,0.69,215.11,14.1,102.18330346045
11.82,282.49,4.21,14.5233405373912,1.62,2019-10-24 09:22:36,10.95588,56.010794,0.69,215.11,14.1,102.183354287884
11.82,282.49,4.21,14.5233405373912,1.62,2019-10-24 10:22:24,10.905674,56.243333,0.69,215.11,14.1,102.18330346045
11.82,290.58,2.42,14.0271194337512,1.59,2019-10-24 11:22:12,10.855468,56.475873,1.4,302.82,14.1,102.18330346045
11.82,283.34,3.11,13.7444224988087,1.55,2019-10-24 12:22:00,10.805262,56.708413,1.11,284.83,14.1,102.183354287884
11.82,283.34,3.11,13.9579466675062,1.55,2019-10-24 13:21:50,10.755056,56.940952,1.11,284.83,14.1,102.18330346045
11.82,280.29,2.42,13.884665410317,1.56,2019-10-24 14:21:39,10.70485,57.173492,0.71,302.82,14.1,102.18330346045
11.82,280.29,2.42,13.8113841531278,1.56,2019-10-24 15:21:30,10.654644,57.406032,0.71,302.82,14.1,102.183354287884
11.82,277.22,2.78,13.7328143237555,1.55,2019-10-24 16:21:21,10.604438,57.638571,0.69,30.53,14.1,102.18330346045
11.82,256.03,2.9,13.6542444943831,1.52,2019-10-24 17:21:12,10.554232,57.871111,0.69,30.53,14.1,102.18330346045
11.82,256.03,2.9,13.6542444943831,1.52,2019-10-24 18:21:04,10.504026,58.103651,0.69,30.53,14.1,102.183354287884
11.82,267.19,2.76,13.8475636378873,1.57,2019-10-24 19:20:57,10.45382,58.33619,0.47,75.43,14.1,102.18330346045
11.82,262.56,3.63,14.1341916117252,1.6,2019-10-24 20:20:50,10.403614,58.56873,1.06,103.92,14.1,102.18330346045
11.82,262.56,3.63,14.2275004420588,1.6,2019-10-24 21:20:43,10.353408,58.80127,1.06,103.92,14.1,102.183354287884
11.82,262.56,3.63,14.2275004420588,1.6,2019-10-24 22:20:38,10.303202,59.033809,1.06,103.92,14.1,102.18330346045
11.82,246.55,4.48,14.4757848059282,1.57,2019-10-24 23:20:32,10.252996,59.266349,1.06,141.72,14.1,102.18330346045
11.82,246.55,4.48,14.7240691697977,1.57,2019-10-25 00:20:28,10.20279,59.498889,1.06,141.72,14.1,102.183354287884
11.82,241.32,4.1,14.4757848059282,1.67,2019-10-25 01:20:24,10.152584,59.731428,1.06,103.92,14.1,102.18330346045
11.82,234.73,3.78,14.2275004420588,1.64,2019-10-25 02:20:20,10.102378,59.963968,1.06,103.92,14.1,102.18330346045
11.82,234.73,3.78,14.2275004420588,1.64,2019-10-25 03:20:17,10.052172,60.196508,1.06,103.92,14.1,102.183354287884
11.82,234.73,3.78,14.2275004420588,1.64,2019-10-25 04:20:14,10.001966,60.429047,1.06,103.92,14.1,102.18330346045
11.82,235.69,3.97,14.297895614646,1.71,2019-10-25 05:20:12,9.95176,60.661587,0.66,122.82,14.1,102.18330346045
11.82,235.69,3.97,14.3682907872333,1.71,2019-10-25 06:20:11,9.901554,60.894127,0.66,122.82,14.1,102.183354287884
11.82,235.69,3.97,14.3682907872333,1.71,2019-10-25 07:20:10,9.851348,61.126666,0.66,122.82,14.1,102.18330346045
11.82,230.83,3.62,14.3682907872333,1.7,2019-10-25 08:20:10,9.801142,61.359206,0.66,122.82,14.1,102.18330346045
11.82,208.93,4.53,14.228047875725,1.74,2019-10-25 09:20:10,9.750936,61.591746,0.03,302.82,14.1,102.183354287884
11.82,208.93,4.53,14.0878049642167,1.74,2019-10-25 10:20:10,9.70073,61.824285,0.03,302.82,14.1,102.18330346045
11.82,203.86,3.91,14.0878049642167,1.74,2019-10-25 11:20:12,9.650524,62.056825,0.03,302.82,14.1,102.18330346045
11.82,203.86,3.91,14.0878049642167,1.74,2019-10-25 12:20:13,9.600318,62.289365,0.03,302.82,14.1,102.18330346045
11.82,194.54,4.96,14.0878049642167,1.77,2019-10-25 13:20:15,9.550112,62.521905,0.03,302.82,14.1,102.183354287884
11.82,197.94,5.46,14.0643438728041,1.82,2019-10-25 14:20:18,9.499906,62.754444,0.47,75.43,14.1,102.18330346045
11.82,197.94,5.46,14.0408827813916,1.82,2019-10-25 15:20:21,9.4497,62.986984,0.47,75.43,14.1,102.18330346045
11.82,197.94,5.46,14.0408827813916,1.82,2019-10-25 16:20:25,9.399494,63.219524,0.47,75.43,14.1,102.183354287884
11.82,196.32,5.23,14.0408827813916,1.87,2019-10-25 17:20:29,9.349288,63.452063,0.47,75.43,14.1,102.18330346045
11.82,192.72,5.91,14.0408827813916,1.97,2019-10-25 18:20:34,9.299082,63.684603,0.47,75.43,14.1,102.18330346045
11.82,192.72,5.91,14.0408827813916,1.97,2019-10-25 19:20:39,9.248876,63.917143,0.47,75.43,14.1,102.183354287884
11.82,191.12,5.2,13.8234305633234,2.04,2019-10-25 20:20:45,9.19867,64.149682,0.51,345.62,14.1,102.18330346045
11.82,191.12,5.2,13.6059783452552,2.04,2019-10-25 21:20:51,9.148464,64.382222,0.51,345.62,14.1,102.18330346045
11.82,177.15,5.03,13.6059783452552,2.17,2019-10-25 22:20:58,9.098258,64.614762,0.51,345.62,14.1,102.183354287884
11.82,172.09,5.84,13.6059783452552,2.24,2019-10-25 23:21:05,9.048052,64.847301,0.51,345.62,14.1,102.18330346045
11.82,172.09,5.84,13.6059783452552,2.24,2019-10-26 00:21:12,8.997846,65.079841,0.51,345.62,14.1,102.18330346045
11.82,172.09,5.84,13.6059783452552,2.24,2019-10-26 01:21:21,8.94764,65.312381,0.51,345.62,14.1,102.183354287884
11.82,170.68,6.04,13.6301114198192,2.39,2019-10-26 02:21:29,8.897434,65.54492,0.69,30.53,14.1,102.18330346045
11.82,170.68,6.04,13.6542444943831,2.39,2019-10-26 03:21:38,8.847228,65.77746,0.69,30.53,14.1,102.18330346045
11.82,170.68,6.04,13.6542444943831,2.39,2019-10-26 04:21:48,8.797022,66.01,0.69,30.53,14.1,102.183354287884
11.82,161.3,7.02,13.6542444943831,2.43,2019-10-26 05:21:58,8.746816,66.242539,0.69,30.53,14.1,102.18330346045
11.82,161.3,7.02,13.6542444943831,2.43,2019-10-26 06:22:08,8.69661,66.475079,0.69,30.53,14.1,102.18330346045
11.82,154.48,6.92,13.6542444943831,2.48,2019-10-26 07:22:19,8.646404,66.707619,0.69,30.53,14.1,102.183354287884
11.82,156.04,7.07,13.6542444943831,2.55,2019-10-26 08:22:31,8.596198,66.940158,0.69,30.53,14.1,102.18330346045
11.82,156.04,7.07,13.6542444943831,2.55,2019-10-26 09:22:42,8.545992,67.172698,0.69,30.53,14.1,102.18330346045
11.82,156.46,5.65,13.6542444943831,2.58,2019-10-26 10:22:55,8.495786,67.405238,0.69,30.53,14.1,102.183354287884
11.82,159.08,5.56,13.8710247292999,2.68,2019-10-26 11:23:07,8.44558,67.637777,0.03,302.82,14.1,102.18330346045
11.82,159.08,5.56,14.0878049642167,2.68,2019-10-26 12:23:21,8.395374,67.870317,0.03,302.82,14.1,102.18330346045
11.82,159.08,5.56,14.0878049642167,2.68,2019-10-26 13:23:34,8.345168,68.102857,0.03,302.82,14.1,102.183354287884
11.82,156.11,5.84,13.8468916547359,2.73,2019-10-26 14:23:48,8.294962,68.335396,0.51,345.62,14.1,102.18330346045
11.82,152.78,5.68,13.6059783452552,2.78,2019-10-26 15:24:03,8.244756,68.567936,0.51,345.62,14.1,102.18330346045
11.82,152.78,5.68,13.6059783452552,2.78,2019-10-26 16:24:18,8.19455,68.800476,0.51,345.62,14.1,102.183354287884
11.82,159.98,4.75,13.8750854841808,2.79,2019-10-26 17:24:33,8.144344,69.033015,0.51,260.02,14.1,102.18330346045
11.82,159.98,4.75,14.1441926231064,2.79,2019-10-26 18:24:49,8.094138,69.265555,0.51,260.02,14.1,102.18330346045
11.82,159.98,4.75,14.1441926231064,2.79,2019-10-26 19:25:05,8.043932,69.498095,0.51,260.02,14.1,102.18330346045
11.82,149.61,3.84,13.6403727695285,2.81,2019-10-26 20:25:22,7.993726,69.730635,0.99,346.7,14.1,102.183354287884
11.82,149.61,3.84,13.1365529159507,2.81,2019-10-26 21:25:39,7.94352,69.963174,0.99,346.7,14.1,102.18330346045
11.82,149.61,3.84,13.1365529159507,2.81,2019-10-26 22:25:57,7.893314,70.195714,0.99,346.7,14.1,102.18330346045
11.82,150.13,3.11,13.6403727695285,2.8,2019-10-26 23:26:15,7.843108,70.428254,0.51,260.02,14.1,102.183354287884
11.82,157.04,2.87,14.1441926231064,2.85,2019-10-27 00:26:33,7.792902,70.660793,0.51,260.02,14.1,102.18330346045
11.82,157.04,2.87,14.1441926231064,2.85,2019-10-27 01:26:52,7.742696,70.893333,0.51,260.02,14.1,102.18330346045
11.82,173.86,2.75,14.1441926231064,2.83,2019-10-27 02:27:11,7.69249,71.125873,0.51,260.02,14.1,102.183354287884
11.82,173.86,2.75,14.1441926231064,2.83,2019-10-27 03:27:31,7.642284,71.358412,0.51,260.02,14.1,102.18330346045
11.82,183.18,3.92,14.1159987936615,2.86,2019-10-27 04:27:51,7.592078,71.590952,0.03,302.82,14.1,102.18330346045
11.82,189.63,2.18,14.0878049642167,2.84,2019-10-27 05:28:12,7.541872,71.823492,0.03,302.82,14.1,102.183354287884
