11.77,36.15620741740563,2.42,14.5,0.0,2019-09-18 21:00:00,29.6321,-89.923967
11.77,36.155683321067244,2.42,14.5,0.0,2019-09-18 21:30:21.036411,29.509555,-89.925029
11.77,28.352673214219813,2.89,14.5,0.38,2019-09-18 21:41:43.213803,29.465058,-89.93794
11.77,117.86018446143089,2.89,14.5,0.38,2019-09-18 21:44:53.038230,29.461807,-89.923823
11.77,96.96162601226752,2.89,14.5,0.38,2019-09-18 21:46:31.142708,29.45796,-89.917692
11.77,74.39997627217389,2.89,14.5,0.38,2019-09-18 21:46:36.720077,29.457641,-89.917466
11.77,74.26967359435966,2.89,14.5,0.38,2019-09-18 21:46:47.841671,29.457004,-89.917017
11.77,74.35624827183875,2.89,14.5,0.38,2019-09-18 21:47:54.633145,29.453182,-89.914314
11.77,39.309595375743584,2.89,14.5,0.38,2019-09-18 21:52:09.268880,29.47029,-89.91319
11.77,36.445963111864764,2.89,14.5,0.38,2019-09-18 21:58:40.663437,29.444102,-89.916416
11.77,111.80250765447715,2.89,14.5,0.38,2019-09-18 22:08:04.916106,29.430613,-89.875865
11.77,170.7515376172318,2.89,14.5,0.38,2019-09-18 22:18:37.315580,29.404317,-89.914086
11.77,134.1198741660071,4.47,14.5,0.37,2019-09-18 22:38:57.193545,29.322287,-89.910343
11.77,108.16043285430518,4.47,14.5,0.37,2019-09-18 22:44:50.982305,29.30048,-89.921248
11.77,38.10660724859632,4.47,14.5,0.37,2019-09-18 22:59:54.808605,29.296512,-89.852003
11.77,117.97679980810369,4.47,14.5,0.37,2019-09-18 23:02:24.989958,29.306325,-89.849242
11.77,175.3338351401418,4.47,14.5,0.37,2019-09-19 00:02:17.860639,29.130807,-89.659656
11.77,21.189925064917134,2.23,14.5,0.36,2019-09-19 01:16:46.829302,28.912683,-89.42405
11.77,115.48549655771234,2.23,14.5,0.36,2019-09-19 01:19:21.764136,28.90495,-89.432
11.77,177.3122291422236,2.23,14.5,0.36,2019-09-19 01:20:40.338363,28.899971,-89.429975
11.77,172.65098640066367,2.23,14.4,0.36,2019-09-19 01:26:46.041099,28.876364,-89.422773
11.77,168.23015716225717,2.23,14.5,0.36,2019-09-19 01:30:03.025253,28.863333,-89.42
11.77,116.89746082699241,2.32,15.5,0.35,2019-09-19 01:37:54.119996,28.830976,-89.408543
11.77,113.61533661865087,2.32,15.9,0.35,2019-09-19 01:45:45.003925,28.797261,-89.398975
11.77,34.27671056966055,2.32,13.5,0.35,2019-09-19 02:54:26.020503,28.90489,-89.132358
11.77,15.635933465826753,2.32,12,0.35,2019-09-19 04:19:14.887363,28.934412,-88.811949
11.77,12.239209288164076,5.91,13,0.39,2019-09-19 05:19:18.465522,28.914099,-88.565876
11.77,25.419984910729696,10.0,13,0.61,2019-09-19 06:19:22.755656,28.893785,-88.319802
11.77,25.401399565602986,10.0,13,0.61,2019-09-19 06:59:40.149276,28.880163,-88.154787
11.77,13.804160131609294,9.06,14.5,0.82,2019-09-19 07:59:38.361370,28.819364,-87.888532
11.77,13.812299644724561,9.06,14.5,0.82,2019-09-19 08:59:38.542920,28.758565,-87.622276
11.77,179.93008061931835,8.62,14.5,0.85,2019-09-19 09:59:40.668608,28.697765,-87.356021
11.77,172.988346905443,8.98,14.5,1.23,2019-09-19 10:59:44.739930,28.636966,-87.089766
11.77,172.99635965140328,8.98,14.5,1.23,2019-09-19 11:59:50.756869,28.576167,-86.823511
11.77,173.00593250467938,8.98,14.5,1.23,2019-09-19 13:01:22.238113,28.513961,-86.551094
11.77,161.33621879413897,10.62,14.8,0.84,2019-09-19 14:01:15.279848,28.421311,-86.29218
11.77,161.35386870222078,10.62,14.8,0.84,2019-09-19 15:01:10.997890,28.328662,-86.033266
11.77,161.3710096130468,10.62,14.8,0.84,2019-09-19 16:01:09.395437,28.236012,-85.774352
11.77,157.2685015345827,10.16,14.8,0.63,2019-09-19 17:01:10.453847,28.143363,-85.515438
11.77,147.54540846072797,9.63,14.8,0.53,2019-09-19 18:01:14.164311,28.050713,-85.256525
11.77,147.56282039988935,9.63,14.8,0.53,2019-09-19 19:01:20.532123,27.958064,-84.997611
11.77,146.28441859783754,10.18,14.8,1.01,2019-09-19 20:22:57.844277,27.832358,-84.646319
11.77,150.6343500408571,10.69,13.1,0.79,2019-09-19 21:22:56.929482,27.754065,-84.416482
11.77,150.64811379549786,10.69,13.1,0.79,2019-09-19 22:22:58.255355,27.675772,-84.186645
11.77,143.37444046122107,9.07,13.1,0.58,2019-09-19 23:35:40.561989,27.581,-83.908433
