FOC
27.15
26.15
27.15
26.15
26.15
29.765
28.531799999999997
29.688
28.688
28.765
32.6415
28.765
29.765
28.765
31.6415
33.9768
30.887999999999998
30.70893023255814
30.337999999999997
33.77982325581395
30.0
29.0
30.0
29.0
29.0
32.9
31.9
32.9
31.9
31.9
36.089999999999996
35.089999999999996
36.089999999999996
35.089999999999996
35.089999999999996
33.9768
30.887999999999998
30.70893023255814
30.337999999999997
33.77982325581395
31.0
30.0
31.0
30.0
30.0
32.5
31.5
32.5
31.5
31.5
36.089999999999996
35.089999999999996
36.089999999999996
35.089999999999996
35.089999999999996
39.599
38.599
39.599
38.599
38.599
32.0
31.0
32.0
31.0
31.0
33.5
32.5
33.5
32.5
32.5
35.0
34.0
35.0
34.0
34.0
36.5
35.5
36.5
35.5
35.5
26.53
25.53
26.53
25.53
25.53
27.906000000000002
26.4748
28.181
27.181
26.906000000000002
29.765
27.5
29.171
28.171
28.765
31.980343589743594
29.959600000000002
29.19396254076924
28.468
30.980343589743594
27.53
26.53
27.53
26.53
26.53
28.3019
29.002489999999995
28.48971974522293
29.790200000000002
29.4756
29.82
30.129
31.012591566265062
30.8671
28.82
31.980343589743594
29.959600000000002
29.19396254076924
28.468
30.980343589743594
28.53
27.53
28.53
27.53
27.53
32.933
29.03
32.933
31.933
31.933
31.933
31.933
33.605507
32.605507
31.6173
37.775529999999996
34.837731629831694
34.837731629831694
31.63787
36.775529999999996
29.53
28.53
29.53
28.53
28.53
34.033
30.03
34.033
33.033
33.033
35.683
34.683
35.683
34.683
34.683
40.9663
36.333
37.333
36.333
39.9663
