stw,draft,foc,ws,wd,swh,vslHeading,dt,lat,lon
14.01,11.09,28.0,3.65,104.3,3.29,220.0,2019-10-10 01:36:00,28.26568300000001,122.117833
14.04,11.09,27.0,2.57,105.89999999999998,3.29,221.0,2019-10-10 01:37:00,28.2629,122.115
14.14,11.09,27.0,2.16,126.8,3.29,222.0,2019-10-10 01:38:00,28.260133000000003,122.112167
14.21,11.09,28.0,3.86,109.7,3.29,224.0,2019-10-10 01:39:00,28.25745,122.109167
14.24,11.09,26.0,3.65,110.2,3.29,224.0,2019-10-10 01:40:00,28.254817,122.106167
14.18,11.09,27.0,3.55,104.5,3.29,224.0,2019-10-10 01:41:00,28.25215,122.103333
14.24,11.09,26.0,3.65,114.89999999999998,3.29,223.0,2019-10-10 01:42:00,28.2495,122.100333
14.26,11.09,27.0,2.37,129.0,3.29,223.0,2019-10-10 01:43:00,28.246783,122.097333
14.26,11.09,29.58,3.76,119.5,3.29,223.0,2019-10-10 01:44:00,28.244083000000003,122.0945
14.24,11.09,26.0,3.5,114.8,3.29,224.0,2019-10-10 01:45:00,28.241417,122.0915
14.18,11.09,28.3,3.55,116.60000000000002,3.29,221.0,2019-10-10 01:46:00,28.238616999999998,122.08866699999999
14.04,11.09,27.0,1.59,118.39999999999998,3.29,219.0,2019-10-10 01:47:00,28.23575,122.086
14.13,11.09,26.0,3.76,142.9,3.29,219.0,2019-10-10 01:48:00,28.23293300000001,122.08333300000001
14.07,11.09,26.0,3.76,113.8,3.29,217.0,2019-10-10 01:49:00,28.230017,122.08066699999999
14.03,11.09,26.0,2.88,157.1,3.29,217.0,2019-10-10 01:50:00,28.22705,122.07799999999999
14.1,11.09,26.0,3.86,123.0,3.29,214.0,2019-10-10 01:51:00,28.224033000000002,122.0755
13.95,11.09,27.92,3.65,126.10000000000002,3.29,211.0,2019-10-10 01:52:00,28.220867,122.073333
13.99,11.09,27.0,2.78,136.39999999999998,3.29,210.0,2019-10-10 01:53:00,28.21765,122.07116699999999
13.89,11.09,26.0,4.58,113.60000000000002,3.29,208.0,2019-10-10 01:54:00,28.2144,122.069167
14.09,11.09,27.0,4.06,124.39999999999998,3.29,207.0,2019-10-10 01:55:00,28.211083000000002,122.067167
14.15,11.09,27.0,3.19,125.2,3.29,208.0,2019-10-10 01:56:00,28.20775,122.06516699999999
14.19,11.09,27.0,4.27,124.8,3.29,208.0,2019-10-10 01:57:00,28.204417,122.06299999999999
