stw,draft,foc,ws,wd,swh,vslHeading,dt,lat,lon
14.88,10.425,29.7,0.77,3.899999999999977,1.42,264.0,2019-12-29 03:00:00,33.880967,126.99116699999999
14.79,10.425,27.0,0.46,45.80000000000001,1.42,264.0,2019-12-29 03:01:00,33.8806,126.986167
14.74,10.425,28.0,2.88,6.600000000000023,1.42,263.0,2019-12-29 03:02:00,33.880183,126.981167
14.79,10.425,27.0,2.47,49.5,1.42,263.0,2019-12-29 03:03:00,33.879733,126.97616699999999
14.8,10.425,33.81,3.19,7.199999999999987,1.42,263.0,2019-12-29 03:04:00,33.8793,126.971167
14.83,10.425,28.0,2.26,38.10000000000002,1.42,263.0,2019-12-29 03:05:00,33.878867,126.966167
14.76,10.425,28.0,2.26,29.899999999999977,1.42,264.0,2019-12-29 03:06:00,33.87845,126.96116699999999
14.74,10.425,27.0,1.18,19.399999999999977,1.42,263.0,2019-12-29 03:07:00,33.878,126.956333
14.71,10.425,28.0,2.68,25.199999999999992,1.42,263.0,2019-12-29 03:08:00,33.87745,126.951333
14.62,10.425,28.0,2.57,339.6,1.42,263.0,2019-12-29 03:09:00,33.876983,126.94633300000001
14.75,10.425,28.0,2.78,50.30000000000001,1.42,264.0,2019-12-29 03:10:00,33.876533,126.94133300000001
14.81,10.425,28.0,0.77,24.5,1.42,264.0,2019-12-29 03:11:00,33.87615,126.936333
14.81,10.425,33.81,3.5,8.5,1.42,264.0,2019-12-29 03:12:00,33.875766999999996,126.93133300000001
14.77,10.425,28.0,2.98,1.0,1.42,263.0,2019-12-29 03:13:00,33.87525,126.92633300000001
14.7,10.425,28.0,1.95,355.4,1.42,263.0,2019-12-29 03:14:00,33.874967,126.9215
14.74,10.425,27.0,2.98,18.5,1.42,264.0,2019-12-29 03:15:00,33.874433,126.91633300000001
14.82,10.425,28.0,0.05,48.19999999999999,1.42,264.0,2019-12-29 03:16:00,33.874016999999995,126.91133300000001
14.72,10.425,27.0,2.88,359.9,1.42,264.0,2019-12-29 03:17:00,33.873616999999996,126.906333
14.81,10.425,28.0,1.18,25.300000000000008,1.42,263.0,2019-12-29 03:18:00,33.8732,126.90133300000001
14.77,10.425,33.81,4.17,29.600000000000023,1.42,264.0,2019-12-29 03:19:00,33.87275,126.89633300000001
14.79,10.425,33.81,3.55,6.300000000000013,1.42,263.0,2019-12-29 03:20:00,33.8723,126.891333
14.76,10.425,28.0,2.57,10.899999999999975,1.42,264.0,2019-12-29 03:21:00,33.871867,126.88633300000001
14.81,10.425,28.0,1.49,356.1,1.42,264.0,2019-12-29 03:22:00,33.871466999999996,126.88133300000001
14.76,10.425,27.0,1.7,22.100000000000023,1.42,265.0,2019-12-29 03:23:00,33.871067,126.876333
14.88,10.425,28.0,0.67,36.19999999999999,1.42,265.0,2019-12-29 03:24:00,33.8707,126.871333
14.81,10.425,27.0,1.18,14.199999999999989,1.42,264.0,2019-12-29 03:25:00,33.870317,126.86616699999999
14.78,10.425,33.81,4.06,2.800000000000012,1.42,264.0,2019-12-29 03:26:00,33.869933,126.861167
14.69,10.425,32.25,4.99,18.80000000000001,1.42,264.0,2019-12-29 03:27:00,33.869517,126.856167
14.7,10.425,32.25,4.37,17.899999999999977,1.42,264.0,2019-12-29 03:28:00,33.869083,126.85116699999999
14.71,10.425,32.25,4.78,53.5,1.42,264.0,2019-12-29 03:29:00,33.868666999999995,126.846333
14.78,10.425,33.81,4.27,21.5,1.42,264.0,2019-12-29 03:30:00,33.86825,126.841167
14.67,10.425,28.0,1.18,67.39999999999998,1.42,264.0,2019-12-29 03:31:00,33.867833000000005,126.83616699999999
14.84,10.425,27.0,2.06,23.199999999999992,1.42,264.0,2019-12-29 03:32:00,33.8674,126.831167
14.77,10.425,33.81,3.94,14.600000000000026,1.42,263.0,2019-12-29 03:33:00,33.866966999999995,126.826167
14.74,10.425,28.0,2.47,25.300000000000008,1.42,264.0,2019-12-29 03:34:00,33.866533000000004,126.82116699999999
14.79,10.425,33.81,3.09,20.600000000000023,1.42,264.0,2019-12-29 03:35:00,33.86615,126.816167
14.72,10.425,28.0,2.68,17.199999999999992,1.42,264.0,2019-12-29 03:36:00,33.865767,126.811167
14.77,10.425,33.81,4.48,356.7,1.42,264.0,2019-12-29 03:37:00,33.865367,126.80616699999999
14.77,10.425,33.81,4.68,19.899999999999977,1.42,264.0,2019-12-29 03:38:00,33.864983,126.80116699999999
14.72,10.425,32.25,3.29,28.0,1.42,263.0,2019-12-29 03:39:00,33.8645,126.796167
14.68,10.425,32.25,3.96,19.5,1.42,262.0,2019-12-29 03:40:00,33.864017,126.79116699999999
14.66,10.425,32.25,3.4,13.600000000000026,1.42,262.0,2019-12-29 03:41:00,33.863517,126.78616699999999
14.67,10.425,28.0,0.67,20.19999999999999,1.42,262.0,2019-12-29 03:42:00,33.862967,126.781167
14.84,10.425,28.0,1.18,65.60000000000002,1.42,262.0,2019-12-29 03:43:00,33.86245,126.77633300000001
14.79,10.425,28.0,1.59,13.399999999999974,1.42,262.0,2019-12-29 03:44:00,33.861917,126.77133300000001
14.78,10.425,27.0,2.68,38.80000000000001,1.42,262.0,2019-12-29 03:45:00,33.86135,126.766167
14.77,10.425,28.0,1.59,14.699999999999989,1.42,262.0,2019-12-29 03:46:00,33.8608,126.76116699999999
14.8,10.425,33.81,4.17,39.60000000000002,1.42,263.0,2019-12-29 03:47:00,33.860316999999995,126.75633300000001
14.93,10.425,33.81,3.29,36.39999999999998,1.42,262.0,2019-12-29 03:48:00,33.859817,126.751333
14.86,10.425,27.0,2.26,30.300000000000008,1.42,263.0,2019-12-29 03:49:00,33.8593,126.746333
