stw,draft,foc,ws,wd,swh,vslHeading,dt,lat,lon
16.47,13.465,47.51,2.73,74.30000000000003,1.6,209.0,2019-10-14 00:00:00,18.476467,111.88366699999999
16.48,13.465,47.0,2.37,70.0,1.6,209.0,2019-10-14 00:01:00,18.47245,111.88133300000001
16.53,13.465,47.0,2.78,85.30000000000003,1.6,210.0,2019-10-14 00:02:00,18.46845,111.87883300000001
16.51,13.465,48.63,3.29,84.10000000000002,1.6,210.0,2019-10-14 00:03:00,18.464467000000006,111.876333
16.46,13.465,46.0,2.98,68.30000000000001,1.6,210.0,2019-10-14 00:04:00,18.4605,111.873833
16.37,13.465,46.0,2.88,67.89999999999998,1.6,210.0,2019-10-14 00:05:00,18.456567,111.8715
16.44,13.465,46.0,3.65,75.60000000000002,1.6,208.0,2019-10-14 00:06:00,18.45255,111.86916699999999
16.32,13.465,47.0,3.29,63.19999999999999,1.6,208.0,2019-10-14 00:07:00,18.448532999999998,111.86683300000001
16.34,13.465,47.0,1.95,80.5,1.6,209.0,2019-10-14 00:08:00,18.4445,111.8645
16.31,13.465,47.0,3.19,69.19999999999999,1.6,209.0,2019-10-14 00:09:00,18.440483,111.86200000000001
16.38,13.465,47.0,3.55,78.19999999999997,1.6,209.0,2019-10-14 00:10:00,18.436467,111.85966699999999
16.4,13.465,47.0,3.4,69.80000000000001,1.6,209.0,2019-10-14 00:11:00,18.432517,111.85733300000001
16.4,13.465,47.0,3.4,69.80000000000001,1.6,209.0,2019-10-14 00:11:17,18.432517,111.85733300000001
16.38,13.465,47.0,4.37,85.30000000000003,1.6,209.0,2019-10-14 00:12:00,18.428517000000006,111.855
16.36,13.465,46.0,3.96,73.89999999999998,1.6,209.0,2019-10-14 00:13:00,18.424517,111.8525
16.3,13.465,47.0,3.29,74.30000000000003,1.6,208.0,2019-10-14 00:14:00,18.420482999999997,111.850167
16.31,13.465,46.0,3.29,90.0,1.6,207.0,2019-10-14 00:15:00,18.41645,111.848
16.43,13.465,47.0,2.78,83.89999999999998,1.6,208.0,2019-10-14 00:16:00,18.4124,111.84566699999999
16.37,13.465,48.0,3.29,70.69999999999997,1.6,209.0,2019-10-14 00:17:00,18.40845,111.843333
16.45,13.465,46.0,3.5,86.80000000000004,1.6,209.0,2019-10-14 00:18:00,18.404467,111.84100000000001
16.41,13.465,47.0,4.06,86.89999999999998,1.6,208.0,2019-10-14 00:19:00,18.400467000000006,111.8385
16.37,13.465,47.0,3.96,80.0,1.6,208.0,2019-10-14 00:20:00,18.39645,111.83616699999999
16.36,13.465,48.0,3.4,85.69999999999997,1.6,209.0,2019-10-14 00:21:00,18.392433,111.834
16.36,13.465,47.0,3.29,74.0,1.6,211.0,2019-10-14 00:22:00,18.388582999999997,111.8315
16.27,13.465,47.0,3.19,68.5,1.6,211.0,2019-10-14 00:23:00,18.38425,111.828667
16.42,13.465,47.0,2.88,70.0,1.6,211.0,2019-10-14 00:24:00,18.38065,111.826333
16.35,13.465,47.0,2.88,72.89999999999998,1.6,211.0,2019-10-14 00:25:00,18.3767,111.82383300000001
16.34,13.465,47.0,1.95,73.10000000000002,1.6,210.0,2019-10-14 00:26:00,18.372817,111.8215
16.37,13.465,48.0,2.88,88.30000000000004,1.6,212.0,2019-10-14 00:27:00,18.368917,111.819
16.48,13.465,46.0,3.19,78.19999999999997,1.6,212.0,2019-10-14 00:28:00,18.365067,111.81633300000001
16.37,13.465,46.0,2.98,73.0,1.6,212.0,2019-10-14 00:29:00,18.361133,111.813667
16.27,13.465,47.0,2.57,83.39999999999998,1.6,212.0,2019-10-14 00:30:00,18.35725,111.811167
16.27,13.465,47.0,3.5,77.60000000000002,1.6,212.0,2019-10-14 00:31:00,18.353333,111.8085
16.35,13.465,47.0,3.5,77.60000000000002,1.6,212.0,2019-10-14 00:31:08,18.353333,111.8085
16.39,13.465,46.4,3.19,74.30000000000003,1.6,211.0,2019-10-14 00:32:00,18.349467,111.806
16.43,13.465,48.0,3.09,72.60000000000002,1.6,212.0,2019-10-14 00:33:00,18.3456,111.80333300000001
16.27,13.465,47.0,3.29,71.5,1.6,212.0,2019-10-14 00:34:00,18.341817000000002,111.80083300000001
16.4,13.465,47.0,3.29,70.5,1.6,213.0,2019-10-14 00:35:00,18.337967000000006,111.79816699999999
16.4,13.465,47.0,2.98,71.39999999999998,1.6,212.0,2019-10-14 00:36:00,18.3341,111.7955
16.35,13.465,46.0,2.88,63.69999999999999,1.6,211.0,2019-10-14 00:37:00,18.330182999999998,111.79299999999999
16.37,13.465,48.0,2.68,75.0,1.6,212.0,2019-10-14 00:38:00,18.3263,111.790333
16.34,13.465,47.0,2.47,94.3,1.6,212.0,2019-10-14 00:39:00,18.322467,111.787667
16.4,13.465,46.0,2.16,82.89999999999998,1.6,212.0,2019-10-14 00:40:00,18.318633,111.78516699999999
16.38,13.465,47.0,2.37,82.10000000000002,1.6,212.0,2019-10-14 00:41:00,18.3141,111.78233300000001
16.43,13.465,47.0,2.06,78.39999999999998,1.6,212.0,2019-10-14 00:42:00,18.310817,111.78
16.28,13.465,48.0,2.26,94.2,1.6,212.0,2019-10-14 00:43:00,18.306932999999997,111.7775
16.26,13.465,47.0,2.26,94.60000000000002,1.6,212.0,2019-10-14 00:44:00,18.303067000000002,111.774833
16.45,13.465,47.0,2.98,66.30000000000001,1.6,212.0,2019-10-14 00:45:00,18.2992,111.772333
16.44,13.465,47.0,2.98,82.19999999999997,1.6,213.0,2019-10-14 00:46:00,18.2954,111.769667
16.49,13.465,46.0,3.5,85.80000000000003,1.6,212.0,2019-10-14 00:47:00,18.29155,111.76700000000001
16.5,13.465,46.0,4.89,75.39999999999998,1.6,211.0,2019-10-14 00:48:00,18.287667000000006,111.7645
16.45,13.465,47.0,4.99,88.19999999999996,1.6,211.0,2019-10-14 00:49:00,18.283767,111.762
16.27,13.465,47.0,6.89,109.7,1.6,210.0,2019-10-14 00:50:00,18.279867000000007,111.7595
16.33,13.465,47.0,7.36,93.3,1.6,211.0,2019-10-14 00:51:00,18.27605,111.757
16.2,13.465,39.63,6.89,91.89999999999998,1.6,210.0,2019-10-14 00:52:00,18.27205,111.7545
16.2,13.465,39.63,6.89,91.89999999999998,1.6,210.0,2019-10-14 00:52:36,18.27205,111.7545
16.24,13.465,39.63,6.58,89.10000000000002,1.6,210.0,2019-10-14 00:53:00,18.26825,111.75200000000001
16.37,13.465,48.0,5.86,90.5,1.6,210.0,2019-10-14 00:54:00,18.26435,111.74966699999999
16.36,13.465,48.0,5.45,88.89999999999998,1.6,211.0,2019-10-14 00:55:00,18.260467000000002,111.74716699999999
16.15,13.465,39.63,6.58,84.0,1.6,211.0,2019-10-14 00:56:00,18.256567,111.74466699999999
16.13,13.465,39.63,7.56,84.10000000000002,1.6,212.0,2019-10-14 00:57:00,18.252767000000002,111.742333
16.27,13.465,48.0,5.86,83.80000000000003,1.6,212.0,2019-10-14 00:58:00,18.248932999999997,111.739667
16.33,13.465,48.0,5.76,84.0,1.6,212.0,2019-10-14 00:59:00,18.2451,111.737167
