13.35,93.26,5,15.97,0.0,63.9,2020-04-01 05:56:00
13.35,110.24,5,15.72,0.0,57.16,2020-04-01 05:57:00
13.35,110.54,6,15.12,0.0,49.0,2020-04-01 05:58:00
13.35,117.7,6,15.98,0.0,63.9,2020-04-01 05:59:00
13.35,115.34,5,15.66,0.0,57.16,2020-04-01 06:00:00
13.35,129.22,6,16.64,0.0,61.99,2020-04-01 06:01:00
13.35,141.98,6,15.74,0.0,55.0,2020-04-01 06:02:00
13.35,139.16,5,14.59,0.0,53.8,2020-04-01 06:03:00
13.35,145.7,5,16.21,0.0,63.01,2020-04-01 06:04:00
13.35,136.74,6,15.31,0.0,53.15,2020-04-01 06:05:00
13.35,136.3,5,15.48,0.0,53.15,2020-04-01 06:06:00
13.35,140.16,5,16.12,0.0,63.01,2020-04-01 06:07:00
13.35,149.78,6,14.55,0.0,55.18,2020-04-01 06:08:00
13.35,149.24,6,14.96,0.0,48.81,2020-04-01 06:09:00
13.35,166.4,6,15.33,0.0,58.72,2020-04-01 06:10:00
13.35,161.08,6,14.54,0.0,55.18,2020-04-01 06:11:00
13.35,158.28,6,16.48,0.0,61.48,2020-04-01 06:12:00
13.35,160.22,7,15.77,0.0,62.7,2020-04-01 06:13:00
13.35,155.14,7,15.57,0.0,58.46,2020-04-01 06:14:00
13.35,157.02,6,15.65,0.0,58.46,2020-04-01 06:15:00
13.35,145.56,6,16.73,0.0,59.82,2020-04-01 06:16:00
13.35,140.38,7,16.43,0.0,61.48,2020-04-01 06:17:00
13.35,145.68,6,15.98,0.0,62.7,2020-04-01 06:18:00
13.35,127.94,6,16.43,0.0,62.05,2020-04-01 06:19:00
13.35,114.2,6,15.44,0.0,53.15,2020-04-01 06:20:00
13.35,118.86,5,15.54,0.0,57.16,2020-04-01 06:21:00
13.35,107.06,4,16.14,0.0,59.57,2020-04-01 06:22:00
13.35,99.62,5,14.35,0.0,36.0,2020-04-01 06:23:00
13.35,97.46,5,16.0,0.0,63.9,2020-04-01 06:24:00
13.35,95.3,5,15.34,0.0,50.56,2020-04-01 06:25:00
13.35,89.66,5,16.66,0.0,61.99,2020-04-01 06:26:00
13.35,106.28,5,15.94,0.0,56.69,2020-04-01 06:27:00
13.35,95.12,5,15.85,0.0,63.9,2020-04-01 06:28:00
13.35,105.64,5,15.88,0.0,63.9,2020-04-01 06:29:00
13.35,105.6,6,16.55,0.0,61.99,2020-04-01 06:30:00
13.35,103.36,5,16.93,0.0,61.23,2020-04-01 06:31:00
13.35,101.08,5,16.68,0.0,61.99,2020-04-01 06:32:00
13.35,101.88,5,16.65,0.0,61.99,2020-04-01 06:33:00
13.35,98.68,5,17.68,0.0,61.41,2020-04-01 06:34:00
13.35,99.28,6,18.67,0.0,70.91,2020-04-01 06:35:00
13.35,96.08,6,16.94,0.0,61.23,2020-04-01 06:36:00
13.35,105.2,6,18.11,0.0,83.31,2020-04-01 06:37:00
13.35,109.28,6,16.97,0.0,61.23,2020-04-01 06:38:00
13.35,110.42,5,17.56,0.0,61.41,2020-04-01 06:39:00
13.35,114.58,6,17.44,0.0,61.56,2020-04-01 06:41:00
13.35,112.26,6,18.83,0.0,68.96,2020-04-01 06:42:00
13.35,117.68,7,16.31,0.0,59.0,2020-04-01 06:43:00
13.35,124.06,6,18.13,0.0,83.31,2020-04-01 06:44:00
13.35,124.88,6,17.22,0.0,62.64,2020-04-01 06:45:00
13.35,141.84,6,18.3,0.0,88.01,2020-04-01 06:46:00
13.35,143.1,6,18.54,0.0,87.57,2020-04-01 06:47:00
13.35,143.12,7,18.86,0.0,90.33,2020-04-01 06:48:00
13.35,147.9,6,17.67,0.0,76.67,2020-04-01 06:49:00
13.35,141.42,6,18.17,0.0,83.31,2020-04-01 06:50:00
13.35,148.66,7,18.49,0.0,88.01,2020-04-01 06:51:00
13.35,145.18,6,17.97,0.0,72.63,2020-04-01 06:52:00
13.35,145.3,7,17.91,0.0,72.63,2020-04-01 06:53:00
13.35,142.06,7,18.04,0.0,83.31,2020-04-01 06:54:00
13.35,145.96,6,18.22,0.0,83.31,2020-04-01 06:55:00
13.35,140.72,7,17.88,0.0,72.63,2020-04-01 06:56:00
13.35,161.24,7,17.9,0.0,72.63,2020-04-01 06:57:00
13.35,161.86,7,17.06,0.0,61.0,2020-04-01 06:58:00
13.35,163.22,7,18.38,0.0,87.77,2020-04-01 07:00:00
13.35,169.06,7,18.17,0.0,83.31,2020-04-01 07:01:00
13.35,169.2,7,17.63,0.0,82.0,2020-04-01 07:02:00
13.35,167.06,7,17.75,0.0,81.79,2020-04-01 07:03:00
13.35,168.86,7,17.93,0.0,72.63,2020-04-01 07:04:00
13.35,167.18,6,18.68,0.0,87.57,2020-04-01 07:05:00
13.35,0.4,7,17.8,0.0,72.63,2020-04-01 07:06:00
13.35,5.38,7,16.83,0.0,62.09,2020-04-01 07:07:00
13.35,179.1,7,16.37,0.0,58.91,2020-04-01 07:08:00
13.35,0.58,7,16.05,0.0,58.74,2020-04-01 07:09:00
13.35,7.28,6,14.91,0.0,48.81,2020-04-01 07:10:00
13.35,17.56,6,14.25,0.0,37.19,2020-04-01 07:11:00
13.35,21.12,7,14.68,0.0,55.18,2020-04-01 07:12:00
13.35,23.56,6,13.81,0.0,30.0,2020-04-01 07:13:00
13.35,27.92,6,13.12,0.0,30.53,2020-04-01 07:14:00
13.35,23.4,6,13.06,0.0,30.53,2020-04-01 07:15:00
13.35,27.22,7,12.27,0.0,29.68,2020-04-01 07:16:00
13.35,32.76,6,13.36,0.0,33.0,2020-04-01 07:30:00
13.35,16.58,6,14.07,0.0,38.0,2020-04-01 07:31:00
13.35,20.86,7,14.21,0.0,43.0,2020-04-01 07:32:00
13.35,20.18,7,15.61,0.0,58.01,2020-04-01 07:33:00
13.35,22.0,7,15.22,0.0,54.3,2020-04-01 07:34:00
13.35,26.02,7,16.58,0.0,58.08,2020-04-01 07:35:00
13.35,32.26,7,16.69,0.0,58.08,2020-04-01 07:36:00
13.35,42.66,7,16.09,0.0,62.88,2020-04-01 07:37:00
13.35,39.94,7,16.88,0.0,62.09,2020-04-01 07:38:00
13.35,43.38,7,16.47,0.0,61.48,2020-04-01 07:39:00
13.35,43.9,7,16.44,0.0,58.91,2020-04-01 07:40:00
13.35,43.86,7,17.4,0.0,77.22,2020-04-01 07:41:00
13.35,44.22,7,17.29,0.0,77.22,2020-04-01 07:42:00
13.35,38.64,6,17.34,0.0,54.0,2020-04-01 07:43:00
13.35,33.76,7,17.43,0.0,77.22,2020-04-01 07:44:00
13.35,47.24,7,16.75,0.0,58.08,2020-04-01 07:45:00
13.35,38.42,7,16.85,0.0,62.09,2020-04-01 07:46:00
13.35,50.2,7,16.76,0.0,62.09,2020-04-01 07:47:00
13.35,47.82,7,17.67,0.0,81.79,2020-04-01 07:48:00
13.35,45.8,6,15.69,0.0,57.16,2020-04-01 07:49:00
13.35,42.2,8,16.28,0.0,58.91,2020-04-01 07:50:00
13.35,48.14,7,18.16,0.0,83.31,2020-04-01 07:51:00
13.35,38.76,7,18.12,0.0,83.31,2020-04-01 07:52:00
13.35,33.1,7,18.73,0.0,96.19,2020-04-01 07:53:00
13.35,34.42,7,18.01,0.0,83.31,2020-04-01 07:54:00
13.35,31.76,7,17.8,0.0,72.63,2020-04-01 07:55:00
13.35,24.62,7,18.04,0.0,83.31,2020-04-01 07:56:00
13.35,23.14,7,16.22,0.0,58.74,2020-04-01 07:57:00
13.35,18.54,7,16.95,0.0,62.09,2020-04-01 07:58:00
13.35,21.28,7,17.2,0.0,63.5,2020-04-01 07:59:00
13.35,21.74,7,17.9,0.0,72.63,2020-04-01 08:00:00
13.35,19.98,7,18.11,0.0,83.31,2020-04-01 08:01:00
13.35,23.74,8,18.49,0.0,87.77,2020-04-01 08:03:00
13.35,26.58,7,18.2,0.0,83.31,2020-04-01 08:04:00
13.35,22.02,7,18.01,0.0,83.31,2020-04-01 08:05:00
13.35,24.08,7,18.14,0.0,83.31,2020-04-01 08:06:00
13.35,26.78,7,17.61,0.0,81.79,2020-04-01 08:07:00
13.35,23.74,7,16.91,0.0,62.09,2020-04-01 08:08:00
13.35,24.18,7,17.3,0.0,77.22,2020-04-01 08:09:00
13.35,23.58,8,18.22,0.0,83.31,2020-04-01 08:10:00
13.35,17.82,7,17.15,0.0,63.5,2020-04-01 08:11:00
13.35,9.22,7,18.45,0.0,87.77,2020-04-01 08:12:00
13.35,13.22,8,17.4,0.0,77.22,2020-04-01 08:13:00
13.35,12.04,7,17.25,0.0,63.5,2020-04-01 08:14:00
13.35,13.28,7,17.39,0.0,77.22,2020-04-01 08:15:00
13.35,6.72,7,17.92,0.0,72.63,2020-04-01 08:16:00
13.35,6.0,7,17.25,0.0,62.95,2020-04-01 08:17:00
13.35,3.2,7,16.19,0.0,58.74,2020-04-01 08:18:00
13.35,2.08,7,17.48,0.0,77.22,2020-04-01 08:19:00
13.35,3.46,7,17.78,0.0,72.63,2020-04-01 08:20:00
13.35,175.2,7,17.53,0.0,81.79,2020-04-01 08:21:00
13.35,177.04,7,18.34,0.0,87.77,2020-04-01 08:22:00
13.35,164.98,7,18.24,0.0,83.31,2020-04-01 08:23:00
13.35,146.94,7,17.77,0.0,72.63,2020-04-01 08:24:00
13.35,144.06,7,17.89,0.0,72.63,2020-04-01 08:25:00
13.35,131.66,6,18.27,0.0,88.01,2020-04-01 08:26:00
13.35,134.5,7,17.84,0.0,72.63,2020-04-01 08:27:00
13.35,135.94,7,16.57,0.0,58.08,2020-04-01 08:28:00
13.35,128.12,7,14.565999999999999,0.0,55.86,2020-04-01 08:29:00
13.35,136.14,7,14.372,0.0,55.26,2020-04-01 08:30:00
13.35,144.2,6,13.547,0.0,33.95,2020-04-01 08:31:00
13.35,133.28,6,13.054,0.0,30.53,2020-04-01 08:32:00
13.35,125.72,6,12.468,0.0,29.68,2020-04-01 08:33:00
13.35,113.2,6,12.190999999999999,0.0,28.27,2020-04-01 08:34:00
13.35,109.58,7,12.374,0.0,29.68,2020-04-01 08:41:00
13.35,101.66,7,13.095,0.0,30.53,2020-04-01 08:42:00
13.35,103.6,7,13.702,0.0,31.81,2020-04-01 08:43:00
13.35,105.18,7,14.106,0.0,40.0,2020-04-01 08:44:00
13.35,111.72,7,14.386,0.0,55.26,2020-04-01 08:45:00
13.35,108.0,6,14.789000000000001,0.0,41.0,2020-04-01 08:46:00
13.35,109.94,7,15.290999999999999,0.0,59.87,2020-04-01 08:47:00
13.35,106.24,6,15.607000000000001,0.0,58.46,2020-04-01 08:48:00
13.35,106.1,6,15.91,0.0,63.9,2020-04-01 08:49:00
13.35,100.5,6,16.212,0.0,62.88,2020-04-01 08:50:00
13.35,100.14,6,16.316,0.0,61.48,2020-04-01 08:51:00
13.35,95.6,6,16.42,0.0,61.48,2020-04-01 08:52:00
13.35,93.36,6,16.602999999999998,0.0,59.82,2020-04-01 08:53:00
13.35,114.14,6,16.158,0.0,63.01,2020-04-01 08:54:00
13.35,119.2,7,16.053,0.0,62.0,2020-04-01 08:55:00
13.35,126.6,6,16.604,0.0,64.0,2020-04-01 08:56:00
13.35,128.42,7,16.599,0.0,63.0,2020-04-01 08:57:00
13.35,133.66,6,16.581,0.0,59.82,2020-04-01 08:58:00
13.35,135.92,6,16.674,0.0,63.0,2020-04-01 08:59:00
13.35,150.16,6,15.225,0.0,62.0,2020-04-01 09:00:00
13.35,162.44,6,15.264000000000001,0.0,62.0,2020-04-01 09:01:00
13.35,162.28,6,15.069,0.0,54.3,2020-04-01 09:02:00
13.35,163.06,6,15.173,0.0,54.3,2020-04-01 09:03:00
13.35,167.1,6,15.203,0.0,53.73,2020-04-01 09:04:00
13.35,171.02,6,15.179,0.0,54.3,2020-04-01 09:05:00
13.35,177.14,6,15.39,0.0,67.0,2020-04-01 09:06:00
13.35,176.56,6,15.685,0.0,66.0,2020-04-01 09:07:00
13.35,179.42,8,15.789000000000001,0.0,58.54,2020-04-01 09:08:00
13.35,174.22,6,15.892999999999999,0.0,65.0,2020-04-01 09:09:00
13.35,175.6,7,16.009,0.0,61.0,2020-04-01 09:10:00
13.35,176.16,6,15.817,0.0,60.0,2020-04-01 09:11:00
13.35,174.1,6,15.827,0.0,64.0,2020-04-01 09:12:00
13.35,177.84,7,15.735999999999999,0.0,58.01,2020-04-01 09:13:00
13.35,167.96,6,15.632,0.0,66.0,2020-04-01 09:14:00
13.35,166.92,6,15.742,0.0,65.0,2020-04-01 09:15:00
13.35,164.16,7,15.850999999999999,1.15,58.54,2020-04-01 09:16:00
13.35,160.9,8,15.860999999999999,1.15,56.68,2020-04-01 09:17:00
13.35,170.36,8,15.969000000000001,1.15,56.68,2020-04-01 09:18:00
13.35,166.68,8,16.08,1.15,56.25,2020-04-01 09:19:00
13.35,173.84,7,16.09,1.15,60.0,2020-04-01 09:20:00
13.35,169.08,7,16.101,1.15,58.0,2020-04-01 09:21:00
13.35,168.4,8,16.703,1.15,57.0,2020-04-01 09:22:00
13.35,167.24,8,16.612000000000002,1.15,58.0,2020-04-01 09:23:00
13.35,170.3,7,16.721,1.15,58.0,2020-04-01 09:24:00
13.35,171.8,8,16.531,1.15,55.0,2020-04-01 09:25:00
13.35,167.3,8,16.34,1.15,59.0,2020-04-01 09:26:00
13.35,171.18,7,16.249000000000002,1.15,59.0,2020-04-01 09:27:00
13.35,163.56,8,16.259,1.15,58.91,2020-04-01 09:28:00
13.35,166.08,8,16.168,1.15,60.0,2020-04-01 09:29:00
13.35,166.88,7,16.277,1.15,61.0,2020-04-01 09:30:00
13.35,163.02,8,16.287,1.15,60.0,2020-04-01 09:31:00
13.35,164.22,8,16.396,1.15,57.0,2020-04-01 09:32:00
13.35,162.56,8,16.305999999999994,1.15,59.0,2020-04-01 09:33:00
13.35,158.28,7,16.416,1.15,59.0,2020-04-01 09:34:00
13.35,160.34,8,16.401,1.15,59.0,2020-04-01 09:35:00
13.35,161.32,8,16.509,1.15,60.0,2020-04-01 09:36:00
13.35,161.6,7,16.518,1.15,59.0,2020-04-01 09:37:00
13.35,156.94,8,16.625999999999998,1.15,59.0,2020-04-01 09:38:00
13.35,158.14,8,16.533,1.15,57.0,2020-04-01 09:39:00
13.35,159.18,8,16.340999999999998,1.15,58.91,2020-04-01 09:40:00
13.35,158.1,8,15.75,1.15,58.01,2020-04-01 09:41:00
13.35,163.5,7,15.257,1.15,59.87,2020-04-01 09:42:00
13.35,164.7,7,14.665,1.15,55.86,2020-04-01 09:43:00
13.35,165.48,7,14.173,1.15,31.0,2020-04-01 09:44:00
13.35,178.38,7,12.69,1.15,33.86,2020-04-01 09:45:00
13.35,6.2,7,12.09,1.15,32.28,2020-04-01 10:00:00
13.35,177.88,7,12.397,1.15,35.13,2020-04-01 10:01:00
13.35,173.54,7,12.805,1.15,34.44,2020-04-01 10:02:00
13.35,171.88,8,13.214,1.15,34.44,2020-04-01 10:03:00
13.35,7.6,7,13.522,1.15,31.81,2020-04-01 10:04:00
13.35,3.68,7,13.931,1.15,34.22,2020-04-01 10:05:00
13.35,178.9,8,14.239,1.15,37.19,2020-04-01 10:06:00
13.35,1.66,7,14.559000000000001,1.15,55.86,2020-04-01 10:07:00
13.35,2.68,7,14.772,1.15,54.26,2020-04-01 10:08:00
13.35,176.44,7,14.988,1.15,54.26,2020-04-01 10:09:00
13.35,177.4,7,15.102,1.15,61.0,2020-04-01 10:10:00
13.35,171.76,8,15.210999999999999,1.15,55.33,2020-04-01 10:11:00
13.35,174.58,8,15.32,1.15,59.88,2020-04-01 10:12:00
13.35,176.84,7,15.52,1.15,58.01,2020-04-01 10:13:00
13.35,178.26,8,15.728,1.15,58.01,2020-04-01 10:14:00
13.35,2.08,7,16.031,1.15,58.74,2020-04-01 10:15:00
13.35,2.36,7,16.235,1.15,58.74,2020-04-01 10:16:00
13.35,170.06,8,16.438,1.15,58.91,2020-04-01 10:17:00
13.35,178.96,8,16.545,1.15,56.33,2020-04-01 10:18:00
13.35,176.74,8,16.753,1.15,62.09,2020-04-01 10:19:00
13.35,176.46,8,16.862000000000002,1.15,62.09,2020-04-01 10:20:00
13.35,179.34,8,16.88,1.15,62.09,2020-04-01 10:21:00
13.35,3.76,8,16.986,1.15,62.09,2020-04-01 10:22:00
13.35,3.92,8,16.995,1.15,62.09,2020-04-01 10:23:00
13.35,7.22,8,17.099,1.15,63.5,2020-04-01 10:24:00
13.35,178.62,8,17.308,1.15,80.0,2020-04-01 10:25:00
13.35,0.72,8,17.415,1.15,86.89,2020-04-01 10:26:00
13.35,177.58,8,17.422,1.15,86.89,2020-04-01 10:27:00
13.35,177.02,8,17.531,1.15,86.14,2020-04-01 10:28:00
13.35,178.68,8,17.539,1.15,78.0,2020-04-01 10:29:00
13.35,173.88,7,17.546,1.15,77.0,2020-04-01 10:30:00
13.35,178.4,8,17.654,1.04,86.14,2020-04-01 10:31:00
13.35,175.6,8,17.658,1.04,86.14,2020-04-01 10:32:00
13.35,177.68,8,17.62,1.04,76.0,2020-04-01 10:33:00
13.35,170.7,8,17.631,1.04,86.14,2020-04-01 10:34:00
13.35,174.92,8,17.637,1.04,77.0,2020-04-01 10:35:00
13.35,175.36,8,17.646,1.04,86.14,2020-04-01 10:36:00
13.35,169.08,8,17.654,1.04,86.14,2020-04-01 10:37:00
13.35,173.7,8,17.662,1.04,76.0,2020-04-01 10:38:00
13.35,171.66,8,17.569000000000006,1.04,77.0,2020-04-01 10:39:00
13.35,170.14,7,17.575,1.04,78.0,2020-04-01 10:40:00
13.35,167.96,8,17.579,1.04,86.14,2020-04-01 10:41:00
13.35,170.04,8,17.489,1.04,86.89,2020-04-01 10:42:00
13.35,166.78,8,17.494,1.04,91.0,2020-04-01 10:43:00
13.35,168.14,8,17.503,1.04,76.0,2020-04-01 10:44:00
13.35,168.08,8,17.367,1.04,86.89,2020-04-01 10:45:00
13.35,171.04,8,17.375,1.04,76.0,2020-04-01 10:46:00
13.35,163.48,6,17.381,1.04,77.0,2020-04-01 10:47:00
13.35,165.28,7,17.387999999999998,1.04,78.0,2020-04-01 10:48:00
13.35,162.12,8,17.396,1.04,82.0,2020-04-01 10:49:00
13.35,164.9,7,17.604,1.04,86.0,2020-04-01 10:50:00
13.35,167.7,8,17.709,1.04,86.0,2020-04-01 10:51:00
13.35,167.9,7,17.815,1.04,84.0,2020-04-01 10:52:00
13.35,169.54,8,17.823,1.04,84.0,2020-04-01 10:53:00
13.35,168.74,7,17.820999999999994,1.04,83.0,2020-04-01 10:54:00
13.35,169.16,8,17.724,1.04,83.0,2020-04-01 10:55:00
13.35,170.0,7,17.723,1.04,83.0,2020-04-01 10:56:00
13.35,177.16,8,17.676,1.04,82.0,2020-04-01 10:57:00
13.35,177.3,8,17.678,1.04,86.14,2020-04-01 10:58:00
13.35,175.22,8,17.577,1.04,82.0,2020-04-01 10:59:00
13.35,1.8,8,17.573,1.04,82.0,2020-04-01 11:00:00
13.35,4.88,8,17.575,1.04,82.0,2020-04-01 11:01:00
13.35,5.52,8,17.473,1.04,86.89,2020-04-01 11:02:00
13.35,8.34,8,17.476,1.04,84.0,2020-04-01 11:03:00
13.35,5.3,8,17.483,1.04,85.0,2020-04-01 11:04:00
13.35,11.82,8,17.485,1.04,83.0,2020-04-01 11:05:00
13.35,10.92,7,17.487000000000002,1.04,69.89,2020-04-01 11:06:00
13.35,14.24,8,17.486,1.04,83.0,2020-04-01 11:07:00
13.35,12.7,8,17.492,1.04,84.0,2020-04-01 11:08:00
13.35,13.56,7,17.449,1.04,69.89,2020-04-01 11:09:00
13.35,14.56,8,17.456,1.04,84.0,2020-04-01 11:10:00
13.35,17.2,8,17.463,1.04,84.0,2020-04-01 11:11:00
13.35,12.18,8,17.37,1.04,85.0,2020-04-01 11:12:00
13.35,12.26,8,17.479,1.04,86.89,2020-04-01 11:13:00
13.35,13.28,8,17.487000000000002,1.04,88.0,2020-04-01 11:14:00
13.35,12.54,8,17.594,1.04,87.0,2020-04-01 11:15:00
13.35,12.8,7,17.6,1.04,86.0,2020-04-01 11:16:00
13.35,13.36,8,17.506,1.04,87.0,2020-04-01 11:17:00
13.35,13.92,8,17.515,1.04,87.0,2020-04-01 11:18:00
13.35,11.3,8,17.524,1.04,88.0,2020-04-01 11:19:00
13.35,12.3,8,17.529,1.04,87.0,2020-04-01 11:20:00
13.35,12.52,8,17.389,1.04,85.0,2020-04-01 11:21:00
13.35,18.76,8,17.391,1.04,86.0,2020-04-01 11:22:00
13.35,17.02,8,17.399,1.04,87.0,2020-04-01 11:23:00
13.35,15.84,8,17.407,1.04,88.0,2020-04-01 11:24:00
13.35,19.12,7,17.414,1.04,88.0,2020-04-01 11:25:00
13.35,20.86,8,17.422,1.04,87.0,2020-04-01 11:26:00
