FOC
17.501
16.401
15.91
14.91
14.91
17.401
16.401
16.401
15.306500000000002
16.401
19.0411
18.0411
18.0411
16.401
18.0411
21.829731000000002
19.84521
19.84521
18.0411
19.84521
19.03
19.03
18.3
17.3
17.3
20.03
19.03
19.25
18.25
19.03
21.933
20.933
20.03
19.03
20.933
21.829731000000002
19.84521
19.84521
18.0411
19.84521
19.843
20.4369
19.8276
18.8276
18.843
20.942999999999998
21.646900000000002
21.037599999999998
20.037599999999998
19.942999999999998
23.77505586021506
21.586399999999998
20.704596236559144
20.1223
22.77505586021506
24.944689999999998
23.944689999999998
22.767899999999997
21.767899999999997
23.944689999999998
20.80224731182796
21.4654
20.921
19.921
19.80224731182796
21.90224731182796
22.675399999999996
22.021
21.021
20.90224731182796
25.041521758241757
25.129279999999998
23.929499999999997
22.929499999999997
24.76991
26.14259
27.656848999999998
26.14259
25.14259
25.14259
21.131
21.131
20.21
19.21
19.21
22.115322580645163
21.868
21.131
20.10483870967742
21.23
24.332430000000002
21.527
22.445500000000003
21.259700000000002
23.332430000000002
26.64670625
25.4221
24.3151875
23.3151875
25.64670625
22.231
22.231
21.21
20.21
20.21
23.880999999999997
21.71
21.709999999999997
21.709999999999997
21.709999999999997
26.531
23.21
24.209999999999997
23.209999999999997
25.531
26.64670625
25.4221
24.3151875
23.3151875
25.64670625
23.331
23.331
22.21
21.21
21.21
25.48865
25.48865
24.171499999999998
23.171499999999998
23.171499999999998
26.973133999999998
25.5189
24.492150000000002
23.492150000000002
25.973133999999998
29.38206653333333
27.67149
26.801878666666664
25.801878666666664
28.38206653333333
24.431
24.431
23.21
22.21
22.21
25.361600000000003
26.207390000000004
25.719423188405795
24.719423188405795
24.123
27.763748
27.391979999999997
26.494699999999998
25.494699999999998
26.763748
31.89251
27.817899999999998
28.321799999999996
27.321799999999996
30.89251
