LATD,LOND,VESSEL_CODE,TELEGRAM_DATE,PORT
3,51,480,2010-03-23 02:00:00,TERNEUZEN
3,51,480,2010-03-25 11:12:00,TERNEUZEN
12,32,480,2010-04-02 20:00:00,Zawia
12,32,480,2010-04-09 02:00:00,Zawia
1,41,480,2010-04-11 10:30:00,TARRAGONA
1,41,480,2010-04-14 07:00:00,TARRAGONA
5,43,480,2010-04-14 23:30:00,LAVERA
5,43,480,2010-04-20 12:00:00,LAVERA
0,35,480,2010-04-21 22:42:00,ARZEW
0,35,480,2010-04-28 19:30:00,ARZEW
15,37,480,2010-05-01 06:00:00,Santa Panagia
15,37,480,2010-05-03 03:24:00,Santa Panagia
10,34,480,2010-05-04 03:00:00,LA SKHIRRA
10,34,480,2010-05-06 10:30:00,LA SKHIRRA
10,36,480,2010-05-07 10:48:00,LA GOULETTE
10,36,480,2010-05-08 19:18:00,LA GOULETTE
0,0,480,2010-05-09 13:00:00,MALTA
14,36,480,2010-05-12 09:42:00,MALTA
10,36,480,2010-05-13 01:18:00,LA GOULETTE
10,36,480,2010-05-16 23:30:00,LA GOULETTE
11,33,480,2010-05-17 21:36:00,ZARZIS
11,33,480,2010-05-20 23:30:00,ZARZIS
12,32,480,2010-05-21 07:30:00,Zawia
12,32,480,2010-05-25 15:48:00,Zawia
12,45,480,2010-05-28 09:00:00,PORTO MARGHERA
12,45,480,2010-05-30 13:36:00,PORTO MARGHERA
12,32,480,2010-06-02 06:48:00,Zawia
12,32,480,2010-06-04 17:00:00,Zawia
17,40,480,2010-06-06 08:30:00,BRINDISI
17,40,480,2010-06-09 10:06:00,BRINDISI
12,32,480,2010-06-11 01:42:00,Zawia
12,32,480,2010-06-13 20:24:00,Zawia
17,40,480,2010-06-15 11:48:00,BRINDISI
17,40,480,2010-06-20 16:00:00,BRINDISI
15,37,480,2010-06-21 13:18:00,Santa Panagia
15,37,480,2010-06-24 22:42:00,Santa Panagia
10,34,480,2010-06-25 21:30:00,LA SKHIRRA
10,34,480,2010-06-27 22:18:00,LA SKHIRRA
11,33,480,2010-06-28 05:36:00,ZARZIS
11,33,480,2010-06-29 16:18:00,ZARZIS
8,44,480,2010-07-01 15:48:00,GENOA
8,44,480,2010-07-05 16:18:00,GENOA
5,36,480,2010-07-08 04:54:00,GIBRALTAR
5,36,480,2010-07-08 20:00:00,GIBRALTAR
66,18,480,2010-07-18 17:48:00,GUAYANILLA
66,18,480,2010-07-21 08:30:00,GUAYANILLA
5,36,480,2010-08-01 16:00:00,GIBRALTAR
5,36,480,2010-08-02 03:30:00,GIBRALTAR
8,44,480,2010-08-04 15:18:00,GENOA
8,44,480,2010-08-08 14:48:00,GENOA
66,18,480,2010-08-21 01:00:00,GUAYANILLA
66,18,480,2010-08-22 22:00:00,GUAYANILLA
66,18,480,2010-08-23 09:00:00,SAN JUAN (PUE)
66,18,480,2010-09-03 17:00:00,SAN JUAN (PUE)
95,29,480,2010-09-09 05:18:00,HOUSTON
95,29,480,2010-09-13 03:00:00,HOUSTON
79,8,480,2010-09-17 22:30:00,PANAMA
79,8,480,2010-09-19 16:00:00,PANAMA
80,2,480,2010-09-21 16:00:00,LA LIBERTAD
80,2,480,2010-10-07 19:12:00,LA LIBERTAD
70,18,480,2010-10-11 17:48:00,Arica
70,18,480,2010-10-17 12:18:00,ARICA
79,8,480,2010-10-23 05:00:00,PANAMA
79,8,480,2010-10-29 16:42:00,PANAMA
95,28,480,2010-11-03 14:18:00,"Freeport, Texas, U.S.A."
95,28,480,2010-11-13 14:30:00,"Freeport, Texas, U.S.A."
90,29,480,2010-11-14 17:47:00,NORCO
90,29,480,2010-11-17 17:00:00,NORCO
3,51,480,2010-12-05 18:48:00,ROTTERDAM
3,52,480,2010-12-12 01:00:00,ROTTERDAM
3,51,480,2010-12-12 09:18:00,GHENT
3,51,480,2010-12-23 05:42:00,GHENT
3,6,480,2011-01-04 13:42:00,LAGOS
3,6,480,2011-01-20 22:42:00,LAGOS
2,5,480,2011-01-21 03:30:00,COTONOU
2,6,480,2011-02-01 11:42:00,COTONOU
3,6,480,2011-02-01 15:42:00,LAGOS (NIG)
3,6,480,2011-02-10 15:00:00,LAGOS (NIG)
0,5,480,2011-02-11 07:30:00,TEMA
0,5,480,2011-02-11 15:00:00,TEMA
63,17,480,2011-02-22 11:30:00,St Eustatius
63,17,480,2011-02-23 13:30:00,St Eustatius
76,17,480,2011-02-25 19:00:00,KINGSTON
76,17,480,2011-02-26 07:00:00,KINGSTON
80,22,480,2011-02-27 17:30:00,CIENFUEGOS
80,22,480,2011-03-02 09:00:00,CIENFUEGOS
61,10,480,2011-03-06 16:00:00,POINT LISAS
61,10,480,2011-03-06 20:00:00,POINT LISAS
1,6,480,2011-03-18 13:00:00,LOME
1,6,480,2011-03-19 10:48:00,LOME
3,6,480,2011-03-19 20:30:00,LAGOS
3,6,480,2011-03-22 16:36:00,LAGOS
2,6,480,2011-03-22 20:48:00,COTONOU
2,6,480,2011-03-23 18:00:00,COTONOU
3,6,480,2011-03-24 01:00:00,LAGOS
3,6,480,2011-04-05 22:00:00,LAGOS
5,36,480,2011-04-18 00:00:00,ALGECIRAS
5,36,480,2011-04-20 18:12:00,ALGECIRAS
9,39,480,2011-04-23 08:12:00,SARROCH
9,39,480,2011-05-02 18:30:00,SARROCH
3,43,480,2011-05-04 00:01:00,SETE
3,43,480,2011-05-05 22:30:00,SETE
14,35,480,2011-05-07 22:42:00,MALTA
0,0,480,2011-05-10 23:00:00,MALTA
4,43,480,2011-05-14 19:00:00,FOS
4,43,480,2011-05-17 22:23:00,FOS
5,43,480,2011-05-23 04:30:00,LAVERA
5,36,480,2011-05-25 06:40:00,ALGECIRAS
5,36,480,2011-05-25 07:15:00,ALGECIRAS
56,35,480,2011-06-11 06:00:00,Alpha Zone (Tsa)
55,35,480,2011-06-12 12:00:00,URAGUAY
55,35,480,2011-06-13 12:00:00,URAGUAY
55,35,480,2011-06-14 12:00:00,URAGUAY
55,35,480,2011-06-15 12:00:00,URAGUAY
55,35,480,2011-06-16 12:00:00,URAGUAY
56,35,480,2011-06-16 16:30:00,Alpha Zone (Tsa)
56,34,480,2011-06-16 17:30:00,LA TEJA
56,35,480,2011-06-17 12:00:00,URAGUAY INNER ANCH..09
56,35,480,2011-06-18 12:00:00,URAGUAY INNER ANCH. 
56,35,480,2011-06-19 12:00:00,INNER ANCH. URAGUAY
56,35,480,2011-06-20 12:00:00,INNER ANCH. URAGUAY
56,34,480,2011-06-21 12:00:00,BERTHING URAGUAY
56,34,480,2011-06-22 12:00:00,BERTH URAGUAY
56,35,480,2011-06-23 12:00:00,URAGUAY ANCHORAGE
56,35,480,2011-06-24 12:00:00,URAGUAY ANCHORAGE
56,35,480,2011-06-25 12:00:00,URAGUAY ANCHORAGE
56,35,480,2011-06-26 12:00:00,URAGUAY ANCHORAGE
56,35,480,2011-06-27 12:00:00,URAGUAY ANCHORAGE
56,34,480,2011-06-27 21:00:00,LA TEJA
60,32,480,2011-06-29 06:00:00,SAN LORENZO (ARG)
60,32,480,2011-06-29 12:00:00,ARGENTINA
60,32,480,2011-06-30 12:00:00,ARGENTINA
60,32,480,2011-06-30 19:30:00,SAN LORENZO (ARG)
60,32,480,2011-06-30 22:42:00,ROSARIO (ARG)
0,0,480,2011-07-01 12:00:00,Rosario Argentina
0,0,480,2011-07-02 12:00:00,Rosario Argentina
60,32,480,2011-07-02 12:12:00,ROSARIO (ARG)
57,34,480,2011-07-03 05:42:00,La Plata Roads/Zona Comun
0,0,480,2011-07-04 12:00:00,LA PLATA ARGENTINA
57,34,480,2011-07-04 23:54:00,La Plata Roads/Zona Comun
7,33,480,2011-07-21 14:00:00,CASABLANCA
0,0,480,2011-07-23 12:00:00,"casablanca, morocco"
7,33,480,2011-07-23 18:24:00,CASABLANCA
5,36,480,2011-07-24 19:12:00,GIBRALTAR
5,36,480,2011-07-25 02:30:00,GIBRALTAR
14,35,480,2011-07-28 15:48:00,MALTA
14,35,480,2011-07-29 12:00:00,"anchorage, malta"
14,35,480,2011-07-30 12:00:00,anchorage malta
14,35,480,2011-07-31 12:00:00,"anchorage, malta"
14,35,480,2011-08-01 12:00:00,"anchorage, Malta"
14,35,480,2011-08-02 12:00:00,"anchorage, malta"
29,31,480,2011-08-05 00:12:00,ALEXANDRIA
29,31,480,2011-08-05 12:00:00,ALEXANDRIA
29,31,480,2011-08-06 12:00:00,ALEXANDRIA
29,31,480,2011-08-07 12:00:00,"Alexandria, Egypt"
29,31,480,2011-08-08 12:00:00,"ALEXANDRIA,EGYPT"
29,31,480,2011-08-09 12:00:00,"Alexandria, Egypt"
29,31,480,2011-08-10 12:00:00,"Alexandria, Egypt"
29,31,480,2011-08-11 12:00:00,"ALEXANDRIA,EGYPT"
29,31,480,2011-08-12 12:00:00,"ALEXANDRIA,EGYPT"
29,31,480,2011-08-13 12:00:00,"Alexandria, Egypt"
29,31,480,2011-08-14 12:00:00,"ALEXANDRIA,EGYPT"
29,31,480,2011-08-15 12:00:00,"Alexandria,EGYPT"
29,31,480,2011-08-16 12:00:00,"Alexandria, Egypt"
29,31,480,2011-08-17 12:00:00,"ALEAXANDRIA,EGYPT"
29,31,480,2011-08-18 12:00:00,"ALEXANDRIA,EGYPT"
29,31,480,2011-08-19 12:00:00,"Alexandria, Egypt"
29,31,480,2011-08-20 07:30:00,ALEXANDRIA
26,40,480,2011-08-26 18:00:00,DARDANELLES
26,40,480,2011-08-27 07:00:00,DARDANELLES
29,41,480,2011-08-27 15:00:00,BOSPHOROUS
29,41,480,2011-08-28 12:00:00,ISTANBUL TURKEY
29,41,480,2011-08-28 13:12:00,BOSPHOROUS
28,44,480,2011-08-29 01:30:00,CONSTANTZA
28,44,480,2011-08-29 12:00:00,CONSTANTZA ANCHORAGE
28,44,480,2011-08-30 12:00:00,ANCH. CONSTANTZA
28,44,480,2011-08-31 12:00:00,ANCH. CONSTANTZA
28,44,480,2011-09-01 12:00:00,AT BERTH COSTANTZA
28,41,480,2011-09-03 12:00:00,"CONSTANTA,ROMANIA"
28,44,480,2011-09-04 12:00:00,"CONSTANTA,ROMANIA"
28,44,480,2011-09-05 12:00:00,"CONSTANTA,ROMANIA"
28,44,480,2011-09-05 17:30:00,CONSTANTZA
29,41,480,2011-09-06 05:00:00,BOSPHOROUS
29,41,480,2011-09-06 12:00:00,"ISTANBUL, TURKEY"
29,41,480,2011-09-07 00:00:00,BOSPHOROUS
26,40,480,2011-09-07 06:30:00,DARDANELLES
27,40,480,2011-09-07 12:00:00,CANAKKALE
26,40,480,2011-09-08 04:00:00,DARDANELLES
1,49,480,2011-09-17 08:00:00,ROUEN
0,49,480,2011-09-17 12:00:00,FRANCE 
1,49,480,2011-09-18 12:00:00,"ROUEN, FRANCE"
0,49,480,2011-09-19 12:00:00,"TRANSIT ROUEN,RIVER"
1,49,480,2011-09-19 15:30:00,ROUEN
5,36,480,2011-09-25 21:30:00,GIBRALTAR
5,36,480,2011-09-26 12:00:00,GIBRALTAR
5,36,480,2011-09-26 22:30:00,GIBRALTAR
9,39,480,2011-09-29 06:00:00,SARROCH
9,39,480,2011-09-29 12:00:00,"SARROCH, ITALY"
9,39,480,2011-09-30 12:00:00,"SARROCH, ITALY"
9,39,480,2011-10-01 12:00:00,"SARROCH, ITALY ANCH."
9,39,480,2011-10-02 12:00:00,"SARROCH, ANCHORAGE"
9,39,480,2011-10-03 12:00:00,"SARROCH, ITALY ANCH"
9,39,480,2011-10-04 12:00:00,"SARROCH, BERTH"
9,39,480,2011-10-05 12:00:00,SARROCH BERTH
9,39,480,2011-10-05 13:00:00,SARROCH
3,43,480,2011-10-07 17:00:00,SETE
3,43,480,2011-10-08 12:00:00,"SETE, ANCHORAGE"
3,43,480,2011-10-09 12:00:00,"SETE, ANCHORAGE"
3,43,480,2011-10-10 12:00:00,"SETE, ANCH."
3,43,480,2011-10-11 12:00:00,"SETE,ANCHORAGE"
3,43,480,2011-10-12 12:00:00,"SETE, ANCHORAGE"
3,43,480,2011-10-13 12:00:00,"SETE,ANCHORAGE"
3,43,480,2011-10-14 12:00:00,"SETE,SBM"
3,43,480,2011-10-14 15:30:00,SETE
1,41,480,2011-10-15 05:30:00,TARRAGONA
1,41,480,2011-10-15 12:00:00,"TARAGONA,SPAIN ANCH."
1,41,480,2011-10-16 12:00:00,"TARAGONA, SPAIN ANCH."
1,41,480,2011-10-17 12:00:00,"TARAGONA, SPAIN"
1,41,480,2011-10-18 12:00:00,"TARAGONA,SPAIN"
1,41,480,2011-10-18 16:30:00,TARRAGONA
9,37,480,2011-10-20 01:00:00,Bizerte
9,37,480,2011-10-20 12:00:00,"BIZERTE, TUNISIA"
9,37,480,2011-10-21 12:00:00,"BIZERTE,TUNISIA"
9,37,480,2011-10-21 21:30:00,Bizerte
11,33,480,2011-10-22 20:00:00,ZARZIS
11,33,480,2011-10-23 12:00:00,ZARZIS
11,33,480,2011-10-23 19:00:00,ZARZIS
14,35,480,2011-10-24 12:30:00,MALTA
14,35,480,2011-10-25 12:00:00,"MARXLOKK,MALTA"
14,36,480,2011-10-26 12:00:00,MALTA CHANNEL
14,35,480,2011-10-27 12:00:00,MALTA ANCHORAGE
14,36,480,2011-10-28 12:00:00,"MALTA, ANCHORAGE"
14,35,480,2011-10-29 12:00:00,"MALTA, ANCHORGAGE"
14,35,480,2011-10-30 12:00:00,"MALTA, ANCHORAGE"
14,35,480,2011-10-31 12:00:00,"MALTA, ANCHORAGE"
14,35,480,2011-11-01 12:00:00,OPL MALTA ANCHORAGE
14,35,480,2011-11-02 12:00:00,OPL MALTA ANCHORAGE
14,35,480,2011-11-03 12:00:00,OPL MALTA ANCHORAGE
14,35,480,2011-11-04 12:00:00,OPL MALTA
14,35,480,2011-11-05 12:00:00,"OPL MALTA, ANCHORAGE"
14,35,480,2011-11-06 12:00:00,"OPL MALTA, ANCHORAGE"
14,35,480,2011-11-07 12:00:00,OPL MALTA ANCHORAGE
14,35,480,2011-11-07 14:00:00,MALTA
10,34,480,2011-11-08 09:30:00,LA SKHIRRA
10,34,480,2011-11-08 12:00:00,LASKHIRRA
10,34,480,2011-11-09 12:00:00,"LASKHIRRA, TUNISIA"
10,34,480,2011-11-09 14:30:00,LA SKHIRRA
14,36,480,2011-11-10 11:30:00,MALTA
14,35,480,2011-11-10 12:00:00,MALTA CHANNEL
14,35,480,2011-11-10 16:00:00,MALTA
34,36,480,2011-11-14 07:30:00,MERSIN
34,36,480,2011-11-14 12:00:00,"MERSIN, TURKEY"
34,36,480,2011-11-15 12:00:00,"MERSIN, ANCHORAGE"
34,36,480,2011-11-16 12:00:00,MERSEN ANCHORAGE
34,36,480,2011-11-17 12:00:00,"MERSIN, DRIFTING"
34,36,480,2011-11-18 12:00:00,"MERSIN, TURKEY"
34,36,480,2011-11-19 12:00:00,MERSIN
26,40,480,2011-11-21 12:00:00,DARDANELLES
26,40,480,2011-11-21 21:00:00,DARDANELLES
29,41,480,2011-11-22 04:30:00,BOSPHOROUS
28,40,480,2011-11-22 12:00:00,OFF ISTANBUL
29,41,480,2011-11-23 12:00:00,BOSPHOROUS
39,44,480,2011-11-25 03:00:00,TUAPSE
39,44,480,2011-11-25 12:00:00,TUAPSE
39,44,480,2011-11-26 12:00:00,TUAPSE
39,44,480,2011-11-27 12:00:00,TUAPSE
39,44,480,2011-11-27 21:00:00,TUAPSE
29,41,480,2011-11-29 06:00:00,BOSPHOROUS
29,41,480,2011-11-29 12:00:00,BOSPHOROUS
29,41,480,2011-11-29 23:00:00,BOSPHOROUS
26,40,480,2011-11-30 06:30:00,DARDANELLES
26,40,480,2011-11-30 12:00:00,Canakkale
26,40,480,2011-11-30 18:00:00,DARDANELLES
33,34,480,2011-12-02 15:00:00,LIMASSOL
33,34,480,2011-12-03 12:00:00,LIMASSOL
33,34,480,2011-12-04 12:00:00,OFF LIMASSOL
33,34,480,2011-12-05 12:00:00,OFF LIMASSOL
32,34,480,2011-12-06 12:00:00,OFF LIMASSOL
33,34,480,2011-12-07 12:00:00,OFF LIMASSOL
33,34,480,2011-12-08 12:00:00,OFF LIMASSOL
34,34,480,2011-12-09 12:00:00,OFF LIMASSOL
33,34,480,2011-12-10 12:00:00,off limassol
33,34,480,2011-12-11 12:00:00,0FF LIMASSOL
33,34,480,2011-12-11 15:00:00,LIMASSOL
33,34,480,2011-12-11 15:30:00,LIMASSOL
33,34,480,2011-12-12 12:00:00,OFF LIMASSOL
33,34,480,2011-12-13 12:00:00,OFF LIMASSOL
33,34,480,2011-12-13 18:30:00,LIMASSOL
14,40,480,2011-12-17 12:00:00,NAPOLI
14,40,480,2011-12-18 12:00:00,NAPOLES
14,40,480,2011-12-19 12:00:00,"NAPLES,ITALY"
14,40,480,2011-12-20 12:00:00,"Naples, Italy"
14,40,480,2011-12-21 09:30:00,NAPOLI
9,39,480,2011-12-22 06:30:00,SARROCH
9,39,480,2011-12-22 12:00:00,"SARROCH,ANCHORAGE"
9,39,480,2011-12-23 12:00:00,"SARROCH, ANCHORAGE"
9,39,480,2011-12-24 12:00:00,SARROCH ANCHORAGE
9,39,480,2011-12-25 12:00:00,"SARROCH, ANCHORAGE"
9,39,480,2011-12-26 12:00:00,"SARROCH,ITALY"
9,39,480,2011-12-27 06:30:00,SARROCH
26,38,480,2011-12-30 11:30:00,ALIAGA
26,38,480,2011-12-30 12:00:00,"ALIAGA, TURKEY"
26,38,480,2011-12-31 12:00:00,ALIAGA. TURKEY
26,38,480,2012-01-01 12:00:00,"ALIAGA, TURKEY"
26,38,480,2012-01-01 13:30:00,ALIAGA
26,40,480,2012-01-01 21:30:00,DARDANELLES
26,40,480,2012-01-02 06:00:00,DARDANELLES
29,41,480,2012-01-02 13:30:00,BOSPHOROUS
29,41,480,2012-01-02 21:00:00,BOSPHOROUS
39,44,480,2012-01-04 10:00:00,TUAPSE
39,44,480,2012-01-04 12:00:00,TUAPSE
39,44,480,2012-01-05 12:00:00,"TUAPSE, ANCHORAGE"
39,44,480,2012-01-06 12:00:00,"TUAPSE,ANCHORAGE"
39,44,480,2012-01-07 12:00:00,"TUAPSE, ANCHORAGE"
39,44,480,2012-01-08 12:00:00,"TUAPSE, ANCHORAGE"
39,44,480,2012-01-09 12:00:00,"TUAPSE, ANCHORAGE"
39,44,480,2012-01-10 12:00:00,"TUAPSE, BERTH"
39,44,480,2012-01-11 12:00:00,"TUAPSE, RUSSIA"
39,44,480,2012-01-11 19:00:00,TUAPSE
29,41,480,2012-01-13 05:00:00,BOSPHOROUS
29,41,480,2012-01-13 12:00:00,0PL ISTANBUL
29,41,480,2012-01-14 02:00:00,BOSPHOROUS
26,40,480,2012-01-14 09:00:00,DARDANELLES
27,40,480,2012-01-14 12:00:00,"GELIBULO,TURKEY"
26,40,480,2012-01-14 19:00:00,DARDANELLES
26,38,480,2012-01-15 04:30:00,ALIAGA
26,38,480,2012-01-15 12:00:00,ALIAGA
26,38,480,2012-01-16 12:00:00,"ALIAGA, TURKEY"
26,38,480,2012-01-17 06:30:00,ALIAGA
26,40,480,2012-01-17 14:00:00,DARDANELLES
26,40,480,2012-01-18 00:30:00,DARDANELLES
29,41,480,2012-01-18 08:00:00,BOSPHOROUS
28,40,480,2012-01-18 12:00:00,"ISTANBUL,SOUTH SIDE"
29,41,480,2012-01-18 23:30:00,BOSPHOROUS
39,44,480,2012-01-20 15:00:00,TUAPSE
39,44,480,2012-01-21 12:00:00,"TUAPSE,ANCHORAGE"
39,44,480,2012-01-22 12:00:00,"TUAPSE,RUSSIA"
39,44,480,2012-01-23 11:30:00,TUAPSE
29,41,480,2012-01-24 22:00:00,BOSPHOROUS
29,41,480,2012-01-25 02:30:00,BOSPHOROUS
26,40,480,2012-01-25 09:30:00,DARDANELLES
27,40,480,2012-01-25 12:00:00,GELIBULO
26,40,480,2012-01-26 08:00:00,DARDANELLES
29,30,480,2012-01-28 08:00:00,EL DEKHEILA
29,31,480,2012-01-28 12:00:00,"EL DEKHEILA, ANCHORAGE"
29,31,480,2012-01-29 12:00:00,"EL DEKHEILA, ANCHORAGE"
29,31,480,2012-01-30 12:00:00,"EL DEKHEILA, ANCHORAGE"
29,31,480,2012-01-31 12:00:00,"EL DEKHEILA, BERTH"
29,31,480,2012-02-01 12:00:00,"EL DEKHEILA, EGYPT"
29,31,480,2012-02-02 12:00:00,el dekheila
29,31,480,2012-02-03 12:00:00,El Dekheila
29,31,480,2012-02-04 12:00:00,EL DEKHEILA
29,31,480,2012-02-05 12:00:00,EL DEKHEILA
29,31,480,2012-02-06 12:00:00,EL DEKHEILA
29,31,480,2012-02-07 12:00:00,EL DEKHEIL
29,31,480,2012-02-08 12:00:00,EL DEKHEILA
29,31,480,2012-02-09 12:00:00,EL DEKHEILA
29,31,480,2012-02-10 12:00:00,EL DEKHEILA
29,31,480,2012-02-11 12:00:00,EL DEKHEILA
29,31,480,2012-02-11 20:30:00,EL DEKHEILA
23,37,480,2012-02-13 15:30:00,PIRAEUS
23,37,480,2012-02-14 12:00:00,PIRAEUS
23,37,480,2012-02-15 12:00:00,PIRAEUS
23,37,480,2012-02-16 12:00:00,PIRAEUS
23,37,480,2012-02-17 12:00:00,PIRAEUS
23,37,480,2012-02-17 17:00:00,PIRAEUS
26,40,480,2012-02-18 08:30:00,DARDANELLES
25,39,480,2012-02-18 12:00:00,BOZCAADA
26,40,480,2012-02-19 06:30:00,DARDANELLES
29,41,480,2012-02-19 14:30:00,BOSPHOROUS
29,41,480,2012-02-20 03:00:00,BOSPHOROUS
38,44,480,2012-02-21 13:30:00,TUAPSE
39,44,480,2012-02-22 12:00:00,TUAPSE
39,44,480,2012-02-23 03:00:00,TUAPSE
29,41,480,2012-02-24 14:30:00,BOSPHOROUS
29,41,480,2012-02-25 06:30:00,BOSPHOROUS
26,40,480,2012-02-25 16:30:00,DARDANELLES
26,40,480,2012-02-25 19:30:00,DARDANELLES
33,34,480,2012-02-27 19:30:00,LIMASSOL
33,34,480,2012-02-28 12:00:00,LIMASSOL
34,35,480,2012-02-29 12:00:00,LIMASSOL
33,34,480,2012-03-01 12:00:00,OFF LIMASSOL
33,34,480,2012-03-02 12:00:00,OFF LIMASSOL
34,34,480,2012-03-03 12:00:00,OFF LIMASSOL
33,34,480,2012-03-04 12:00:00,OFF LIMASSOL
33,34,480,2012-03-05 12:00:00,OFF LIMASSOL
33,34,480,2012-03-06 06:30:00,LIMASSOL
33,34,480,2012-03-06 12:01:00,LIMASSOL
33,34,480,2012-03-07 12:00:00,OFF LIMASSOL
33,34,480,2012-03-08 11:30:00,LIMASSOL
33,34,480,2012-03-08 12:01:00,LIMASSOL
33,34,480,2012-03-09 12:00:00,OFF LIMASSOL
32,34,480,2012-03-10 12:00:00,OFF LIMASSOL
32,34,480,2012-03-11 12:00:00,OFF LIMASSOL
32,34,480,2012-03-12 12:00:00,OFF LIMASSOL
