,FOC_pred,FOC_act,stw,draft
0,32.31914071667118,0,12.6,11.06
1,32.31914071667118,0,12.6,11.06
2,26.94,0,10.0,11.06
3,26.94,0,10.0,11.06
4,30.49759677005006,0,12.6,11.06
5,33.70273719510925,0,12.6,11.06
6,33.70273719510925,0,12.6,11.06
7,31.431322397777983,0,12.1,11.06
8,30.451570326017666,0,12.1,11.06
9,30.451570326017666,0,12.1,11.06
10,31.071322397777976,0,12.1,11.06
11,29.627933931335946,0,12.1,11.06
12,30.451570326017666,0,12.1,11.06
13,30.451570326017666,0,12.1,11.06
14,31.071322397777976,0,12.1,11.06
15,31.071322397777976,0,12.1,11.06
16,33.4621488252436,0,12.1,11.06
17,34.83,0,12.5,11.06
18,27.730000000000004,0,10.5,11.06
19,33.09318953648463,0,12.4,11.06
20,33.05,0,12.5,11.06
21,33.05,0,12.5,11.06
22,33.05,0,12.5,11.06
23,29.840000000000003,0,12.5,11.06
24,33.05,0,12.5,11.06
25,29.840000000000003,0,12.5,11.06
26,28.51,0,11.5,11.06
27,33.483052969234926,0,12.6,11.06
28,33.483052969234926,0,12.6,11.06
29,33.483052969234926,0,12.6,11.06
30,35.124473952800514,0,12.6,11.06
31,36.53,0,13.0,11.06
32,30.087754657112892,0,12.6,11.06
33,32.89226353392072,0,12.6,11.06
34,27.48,0,10.8,11.06
35,39.09611517493617,0,13.9,11.06
36,28.34290218806869,0,11.4,11.06
37,28.21378448774009,0,11.4,11.06
38,32.89226353392072,0,12.6,11.06
39,32.362263533920725,0,12.6,11.06
40,32.27431606573767,0,12.6,11.06
41,32.27431606573767,0,12.6,11.06
42,49.41,0,15.5,11.06
43,28.944262119761614,0,11.3,11.06
44,28.381339318826708,0,11.3,11.06
45,30.27676481495857,0,11.3,11.06
46,30.27676481495857,0,11.3,11.06
47,31.162722743066944,0,12.3,11.06
48,31.162722743066944,0,12.3,11.06
49,31.162722743066944,0,12.3,11.06
50,30.38664903807631,0,12.3,11.06
51,30.38664903807631,0,12.3,11.06
52,30.38664903807631,0,12.3,11.06
