,FOC_pred,FOC_act,stw,draft
150,37.23415025528811,0,13.4,10.03
151,36.840432524765134,0,13.3,10.03
152,36.840432524765134,0,13.3,10.03
153,36.840432524765134,0,13.3,10.03
154,36.840432524765134,0,13.3,10.03
155,36.840432524765134,0,13.3,10.03
156,36.840432524765134,0,13.3,10.03
157,36.840432524765134,0,13.3,10.03
158,36.840432524765134,0,13.3,10.03
159,36.840432524765134,0,13.3,10.03
160,36.840432524765134,0,13.3,10.03
161,33.758936330708764,0,13.3,10.03
162,36.84416484318017,0,13.3,10.03
163,38.146634346470115,0,13.7,10.03
164,35.27516741504021,0,13.7,10.03
165,35.27516741504021,0,13.7,10.03
166,35.27516741504021,0,13.7,10.03
167,37.179576498088814,0,13.7,10.03
168,37.179576498088814,0,13.7,10.03
169,37.179576498088814,0,13.7,10.03
170,36.53604757389815,0,13.7,10.03
171,36.53604757389815,0,13.7,10.03
172,37.179576498088814,0,13.7,10.03
173,37.179576498088814,0,13.7,10.03
174,37.179576498088814,0,13.7,10.03
175,35.279684427736946,0,13.3,10.03
176,35.279684427736946,0,13.3,10.03
177,32.868188233680584,0,13.3,10.03
178,34.06580248991628,0,13.3,10.03
179,33.602219790906894,0,13.3,10.03
180,33.602219790906894,0,13.3,10.03
181,33.602219790906894,0,13.3,10.03
182,32.552219790906875,0,13.3,10.03
183,30.67804678100083,0,13.3,10.03
184,31.809085950114394,0,13.3,10.03
185,35.279684427736946,0,13.3,10.03
186,35.279684427736946,0,13.3,10.03
187,35.279684427736946,0,13.3,10.03
188,35.279684427736946,0,13.3,10.03
189,27.250745254297218,0,11.4,10.03
190,27.250745254297218,0,11.4,10.03
191,27.373078648002966,0,11.4,10.03
192,26.52,0,5.0,10.03
