001;V1.19;1/20/2020 12:38:05 PM
UTC;'Richtungswinkel' [°];'Speed over gnd.' [kn];'SpeedThrWater' [kn];'Latitude' [°];'Latitude dir' [];'Latitude' [°];'Longitude dir' [];'MainEngine FlowRateHr' [kg/h];'MainEngine kg total HFO' [kg];'MainEngine kg total DFO' [kg];'MainEngine running Time' [min];'AuxEngine FlowRateHr' [kg/h];'AuxEngine kg total HFO' [kg];'AuxEngine kg total DFO' [kg];'AuxEngine running Time' [min];'Boiler FlowRateHr' [kg/h];'Boiler kg total HFO' [kg];'Boiler kg total DFO' [kg];'Boiler running Time' [min];'SHP-Speed' [rpm];'SHP-Torque' [kNm];'SP-Power' [kW];'Engine load' [%];'SP-Speed' [%];'SFOC' [g/kWh];'Propeller slip' [%];'Efficiency' [kg/nm]
1/20/2020 12:38:05 PM;0.063859649122807;0.0319859402460457;0.143591549295774;5925.14771615926;N;2743.43592962529;E;0;7945942.30753761;3183737.29550147;681273.9464348;56.5030269189314;847425.056096572;375362.304335894;871759.132510104;0;175588.061434518;112899.528240196;351684.800823099;0;20.3263215277778;0;;;;;
1/20/2020 12:43:05 PM;0.0693333333333334;0.0346666666666667;0.161466666666667;5925.15423711111;N;2743.4429638889;E;191.744719465902;7945942.30753761;3183753.35247627;681274.783868133;55.9485983848572;847425.056096572;375366.972973993;871764.139093438;0;175588.061434518;112899.528240196;351684.800823099;0;20.3517166666667;0;;;;;
1/20/2020 12:48:05 PM;0.0730000000000001;0.0365000000000001;0.108966666666666;5925.14997622222;N;2743.4378448889;E;0;7945942.30753761;3183753.35247627;681274.783868133;54.4551229476929;847425.056096572;375371.512563547;871769.140926772;0;175588.061434518;112899.528240196;351684.800823099;0;20.3627125;0;;;;;
1/20/2020 12:53:05 PM;0.0683333333333334;0.0341666666666667;0.124333333333333;5925.15009699999;N;2743.44331355556;E;0;7945942.30753761;3183753.35247627;681274.783868133;56.2446570396423;847425.056096572;375376.201275511;871774.142710106;0;175588.061434518;112899.528240196;351684.800823099;0;20.36978125;0;;;;;
1/20/2020 12:58:05 PM;0.066;0.033;0.1219;5925.15333788889;N;2743.43440411111;E;0;7945942.30753761;3183753.35247627;681274.783868133;58.7912499904633;847425.056096572;375381.102262304;871779.144476772;0;175588.061434518;112899.528240196;351684.800823099;0;20.3949306122449;0;;;;;
1/20/2020 1:03:06 PM;0.0533333333333332;0.0266666666666666;0.0918000000000001;5925.15240433334;N;2743.43003888889;E;0;7945942.30753761;3183753.35247627;681274.783868133;60.4383569955826;847425.056096572;375386.140515049;871784.146193439;35.611057768026;175588.061434518;112902.496858301;351688.885573099;0;20.3909875;0;;;;;
1/20/2020 1:08:06 PM;0.0653333333333334;0.0326666666666667;0.0684333333333332;5925.15498399999;N;2743.42752366667;E;0;7945942.30753761;3183753.35247627;681274.783868133;61.5366822481155;847425.056096572;375391.270532075;871789.14814344;43.0971136209078;175588.061434518;112906.089673067;351693.887506433;0;20.3957;0;;;;;
1/20/2020 1:13:06 PM;0.0539999999999999;0.0269999999999999;0.0315333333333333;5925.1480492222;N;2743.43489622222;E;0;7945942.30753761;3183753.35247627;681274.783868133;60.2515929937363;847425.056096572;375396.29317016;871794.149810107;42.8329635884739;175588.061434518;112909.660276541;351698.8891731;0;20.4200479166667;0;;;;;
1/20/2020 1:18:06 PM;0.0559999999999999;0.028;0.0258666666666666;5925.15233022222;N;2743.43599388889;E;0;7945942.30753761;3183753.35247627;681274.783868133;65.9832787513733;847425.056096572;375401.79367482;871799.151543441;42.5987922623465;175588.061434518;112913.211406447;351703.890906434;0;20.4224041666667;0;;;;;
1/20/2020 1:23:06 PM;0.0489999999999999;0.0244999999999999;0.0528666666666666;5925.15237233334;N;2743.43120055556;E;0;7945942.30753761;3183753.35247627;681274.783868133;61.6906374692917;847425.056096572;375406.936373715;871804.153293441;9.20618381568432;175588.061434518;112913.978848093;351704.974606434;0;20.4436104166667;0;;;;;
1/20/2020 1:28:06 PM;0.0303333333333333;0.0151666666666666;0.0513000000000001;5925.152002;N;2743.43948744445;E;0;7945942.30753761;3183753.35247627;681274.783868133;62.0531219244003;847425.056096572;375412.109443234;871809.155176775;0;175588.061434518;112913.978848093;351704.974606434;0;20.4657142857143;0;;;;;
1/20/2020 1:33:06 PM;0.0660000000000001;0.033;0.0642333333333332;5925.15025099999;N;2743.44079877777;E;0;7945942.30753761;3183753.35247627;681274.783868133;63.7889796495438;847425.056096572;375417.427080078;871814.156960109;0;175588.061434518;112913.978848093;351704.974606434;0;20.4648166666667;0;;;;;
1/20/2020 1:38:06 PM;0.0589999999999999;0.0295;0.0484333333333332;5925.15115566667;N;2743.44034811111;E;0;7945942.30753761;3183753.35247627;681274.783868133;60.0020724534988;847425.056096572;375422.429226188;871819.158926776;0;175588.061434518;112913.978848093;351704.974606434;0;20.4341854166667;0;;;;;
1/20/2020 1:43:06 PM;0.0596666666666666;0.0298831385642738;0.0544481605351171;5925.15070444446;N;2743.44179077777;E;0;7945942.30753761;3183753.35247627;681274.783868133;58.4659320116043;847425.056096572;375427.303088458;871824.160676777;0;175588.061434518;112913.978848093;351704.974606434;0;20.3902020833333;0;;;;;
