001;V1.19;3/23/2019 12:04:37 AM
UTC;'Richtungswinkel' [°];'Speed over gnd.' [kn];'SpeedThrWater' [kn];'Latitude' [°];'Latitude dir' [];'Latitude' [°];'Longitude dir' [];'MainEngine FlowRateHr' [kg/h];'MainEngine kg total HFO' [kg];'MainEngine kg total DFO' [kg];'MainEngine running Time' [min];'AuxEngine FlowRateHr' [kg/h];'AuxEngine kg total HFO' [kg];'AuxEngine kg total DFO' [kg];'AuxEngine running Time' [min];'Boiler FlowRateHr' [kg/h];'Boiler kg total HFO' [kg];'Boiler kg total DFO' [kg];'Boiler running Time' [min];'SHP-Speed' [rpm];'SHP-Torque' [kNm];'SP-Power' [kW];'Engine load' [%];'SP-Speed' [%];'SFOC' [g/kWh];'Propeller slip' [%];'Efficiency' [kg/nm]
3/23/2019 12:04:38 AM;0;0;1.6593;3240.18679733334;S;6043.62861944442;W;0;2977174.04940725;1494620.74755832;338969.029584995;102.409608364105;370957.02472827;279574.616939131;452984.146272735;0;77668.5589915639;96605.2481438761;210895.477083255;0;1.81274166666667;0;;38.6551226551227;;;61.7672311545617
3/23/2019 12:09:37 AM;0;0;1.78213333333333;3240.18554122223;S;6043.62758988888;W;0;2977174.04940725;1494620.74755832;338969.029584995;83.1295484304428;370964.664431958;279574.616939131;452989.149156068;0;77668.5589915639;96605.2481438761;210895.477083255;0;1.87422857142857;0;;38.6551226551227;;;46.8479643303185
3/23/2019 12:14:37 AM;0;0;1.73893333333333;3240.18481633334;S;6043.62740999999;W;0;2977174.04940725;1494620.74755832;338969.029584995;83.2299381494522;370971.543407953;279574.616939131;452994.152072734;0;77668.5589915639;96605.2481438761;210895.477083255;0;1.78211041666667;0;;38.6551226551227;;;47.9138067495899
3/23/2019 12:19:37 AM;0.00533333333333333;0.00266666666666667;1.75306666666666;3240.1842298889;S;6043.6259398889;W;0;2977174.04940725;1494620.74755832;338969.029584995;108.429322242737;370979.301634121;279574.616939131;452999.155006067;8.62528810763489;77671.1578454486;96605.2481438761;210896.394299922;0;1.8048875;0;;38.6551226551227;;;66.589869133488
3/23/2019 12:24:37 AM;0;0;1.7333;3240.18448877777;S;6043.62525366669;W;0;2977174.04940725;1494620.74755832;338969.029584995;125.685489177704;370989.345379454;279574.616939131;453004.1579394;47.440459092063;77673.4554154685;96605.2481438761;210901.397233255;0;1.82883469387755;0;;38.6551226551227;;;
3/23/2019 12:29:37 AM;0;0;1.6656;3240.18391933333;S;6043.62576833334;W;0;2977174.04940725;1494620.74755832;338969.029584995;127.247713208199;370999.921625396;279574.616939131;453009.160722733;51.2067499551318;77677.5823511656;96605.2481438761;210906.400016589;0;1.82530833333333;0;;38.6551226551227;;;103.228789553542
3/23/2019 12:34:37 AM;0;0;1.86656666666667;3240.18545844446;S;6043.627844;W;0;2977174.04940725;1494620.74755832;338969.029584995;112.641454339027;371009.819943098;279574.616939131;453014.163639399;52.942724905187;77681.9403113211;96605.2481438761;210911.402933255;0;1.84415833333333;0;;38.6551226551227;;;88.7436637222894
3/23/2019 12:39:37 AM;0.003;0.0015;1.77183333333333;3240.18358077779;S;6043.62719644445;W;0;2977174.04940725;1494620.74755832;338969.029584995;117.358152866364;371019.544026229;279574.616939131;453019.166522732;60.8349068215856;77686.5752002725;96605.2481438761;210916.405816589;0;1.79781875;0;;38.6551226551227;;;100.892735641778
3/23/2019 12:44:37 AM;0.00333333333333333;0.00166666666666667;1.69653333333333;3240.18519344444;S;6043.62674322223;W;0;2977174.04940725;1494620.74755832;338969.029584995;117.084188461304;371029.232296116;279574.616939131;453024.169456064;65.4884153770124;77691.9642645;96605.2481438761;210921.408749922;0;1.78651836734694;0;;38.6551226551227;;;106.816902127593
3/23/2019 12:49:37 AM;0.000333333333333333;0.000166666666666667;1.79546666666667;3240.18490077779;S;6043.62797044443;W;0;2977174.04940725;1494620.74755832;338969.029584995;113.728551864624;371038.799769076;279574.616939131;453029.172339397;39.4570906558577;77696.3832531825;96605.2481438761;210924.577216588;0;1.76483125;0;;38.6551226551227;;;86.0471568792583
