001;V1.19;5/24/2019 12:04:33 AM
UTC;'Richtungswinkel' [°];'Speed over gnd.' [kn];'SpeedThrWater' [kn];'Latitude' [°];'Latitude dir' [];'Latitude' [°];'Longitude dir' [];'MainEngine FlowRateHr' [kg/h];'MainEngine kg total HFO' [kg];'MainEngine kg total DFO' [kg];'MainEngine running Time' [min];'AuxEngine FlowRateHr' [kg/h];'AuxEngine kg total HFO' [kg];'AuxEngine kg total DFO' [kg];'AuxEngine running Time' [min];'Boiler FlowRateHr' [kg/h];'Boiler kg total HFO' [kg];'Boiler kg total DFO' [kg];'Boiler running Time' [min];'SHP-Speed' [rpm];'SHP-Torque' [kNm];'SP-Power' [kW];'Engine load' [%];'SP-Speed' [%];'SFOC' [g/kWh];'Propeller slip' [%];'Efficiency' [kg/nm]
5/24/2019 12:04:33 AM;13.6286666666666;6.8143333333333;13.8687333333333;4817.87392088889;S;6418.53500088889;W;808.26571998081;3510954.0243335;1494620.74755832;386797.625937374;81.2337863445282;497067.952252921;279574.616939131;542168.256455138;0;110743.681838488;96675.4982800553;250058.730832711;88.4700677200904;450.523339954854;4173.58596704153;68.4194420826481;89.3637047677679;193.707139432486;7.18613415637077;64.137692245379
5/24/2019 12:09:33 AM;13.5999999999999;6.79999999999997;13.8502666666667;4816.87532011112;S;6417.72332833335;W;811.939801714044;3511021.54568003;1494620.74755832;386802.627687374;83.0097717046738;497074.817528412;279574.616939131;542173.258188472;0;110743.681838488;96675.4982800553;250058.730832711;88.4626696832579;450.399;4172.08639702645;68.3948589676467;89.3562320032906;194.661602483221;7.30854453138861;64.6193752420227
5/24/2019 12:14:33 AM;13.5999999999999;6.79999999999997;13.8838;4815.87442122222;S;6416.91981344445;W;810.504668409582;3511088.65321464;1494620.74755832;386807.550637374;83.4384053440417;497081.664803135;279574.616939131;542178.181138472;0;110743.681838488;96675.4982800553;250058.730832711;88.4615349887134;450.387177426636;4171.92379940954;68.3921934329433;89.3550858471851;194.376722073857;7.04555656692078;64.3902517317676
5/24/2019 12:19:33 AM;13.5999999999999;6.79999999999997;13.8476;4814.87644966666;S;6416.11304266667;W;810.604458940727;3511155.75626704;1494620.74755832;386812.555937374;83.8557547330856;497088.581552084;279574.616939131;542183.186438473;0;110743.681838488;96675.4982800553;250058.730832711;88.4109502262443;450.35004117647;4169.14337572043;68.3466127167284;89.3039901275195;194.426991056198;7.25395430612619;64.5924739316055
5/24/2019 12:24:33 AM;13.4020000000001;6.70100000000005;14.0258333333334;4813.88897711111;S;6415.29071722222;W;803.066097373799;3511222.9903393;1494620.74755832;386817.559904042;85.2911567687988;497095.61002423;279574.616939131;542188.19040514;0;110743.681838488;96675.4982800553;250058.730832711;88.4960722347631;445.88436772009;4131.83626975613;67.7350208156742;89.3899719543059;194.066775499066;6.06106341701405;63.3456998429081
5/24/2019 12:29:33 AM;13.3133333333334;6.65666666666671;13.7624333333334;4812.91817222222;S;6414.47860811109;W;800.518572678061;3511289.86155747;1494620.74755832;386822.478654042;86.8818211555481;497102.81203883;279574.616939131;542193.109155141;0;110743.681838488;96675.4982800553;250058.730832711;88.4258823529411;452.989638235294;4194.32731177072;68.7594641273889;89.3190730837788;190.944072842149;7.93795049834219;64.4757044911635
5/24/2019 12:34:33 AM;13.3676666666667;6.68383333333336;13.7126666666666;4811.94182677777;S;6413.67678355555;W;815.26995396823;3511357.22812635;1494620.74755832;386827.486254042;89.2129933834076;497110.200486971;279574.616939131;542198.116755141;23.7222882424939;110745.774624394;96675.4982800553;250061.320882711;88.3938461538462;454.099997058824;4203.08518495644;68.903035818958;89.2867132867132;194.111036086572;8.27123798953838;67.6914991078019
5/24/2019 12:39:33 AM;13.3906666666667;6.69533333333336;13.7138333333333;4810.95921333333;S;6412.89014366665;W;816.69286255812;3511425.2748199;1494620.74755832;386832.48817071;87.4710381031036;497117.568961217;279574.616939131;542203.118671808;47.5257135343576;110748.736505653;96675.4982800553;250066.322799377;88.3619457013574;455.141097058824;4211.19362604649;69.0359610827293;89.2544906074317;194.067099508461;8.22708512497553;69.3961381332863
5/24/2019 12:44:33 AM;13.4776666666667;6.73883333333334;13.7243;4809.96607700001;S;6412.11288433334;W;816.964945481984;3511493.40041243;1494620.74755832;386837.49117071;83.5588699579239;497124.642316204;279574.616939131;542208.121671808;47.8327398533276;110752.733178121;96675.4982800553;250071.325799377;88.3392760180995;454.707888235294;4206.1061168932;68.9525592933313;89.2315919374742;194.283046737367;8.16670926616174;69.1104316476733
5/24/2019 12:49:33 AM;13.471;6.7355;13.7523333333333;4808.97748066666;S;6411.32884444444;W;814.932477288889;3511561.46755905;1494620.74755832;386842.494687377;80.2984553575516;497131.467173756;279574.616939131;542213.125188475;32.7313201409041;110756.085678562;96675.4982800553;250074.826999377;88.4364785553047;453.711330248307;4201.51013977147;68.8772154060898;89.3297763184895;193.926352638617;8.02771618808869;67.4799321025856
5/24/2019 12:54:33 AM;13.3133333333333;6.65666666666667;13.8702333333334;4807.99227033334;S;6410.54124677779;W;811.644627910163;3511629.23553131;1494620.74755832;386847.497587377;79.2371714115143;497138.10826422;279574.616939131;542218.128088476;0;110756.085678562;96675.4982800553;250074.826999377;88.4805882352942;450.454782352941;4173.44595679779;68.4171468327507;89.374331550802;194.247549980798;7.20971409191977;64.2262498853379
