FOC
24.287999999999997
23.188
22.08
21.08
21.08
24.827
23.573
24.067
23.067
21.8284
26.7715294
26.4022
25.216213999999997
24.216213999999997
23.337754
25.838790476190475
27.769499999999997
26.489809523809523
26.444
23.489809523809523
23.95
22.32
23.01
22.01
22.439999999999998
26.0392
23.958000000000002
24.09
23.771
24.431
27.309700000000003
26.9709
27.4748
26.4748
26.6926
25.838790476190475
27.769499999999997
26.489809523809523
26.444
23.489809523809523
24.816
24.743087776866286
23.793
23.29
22.493716160787532
27.805799999999998
27.261300000000002
26.102
25.102
25.102
30.373420000000003
30.18708
28.9631
27.9631
27.0556
30.812649999999998
30.262100000000004
30.67955
29.371646961325965
28.457
29.469
29.880192182410426
28.55
27.55
27.16381107491857
32.016600000000004
30.758200000000002
29.579
28.116
28.681768987341773
33.72754
31.3632
31.174
28.765
30.162000000000003
33.077
33.275
32.303975
31.6778
30.712000000000003
24.860418000000003
26.301000000000002
24.91
23.91
23.91
28.946499999999997
29.0158
29.65
28.65
26.314999999999998
28.6891
29.766000000000002
29.998581896216216
28.998581896216216
27.753
29.8386
31.225260000000002
30.084000000000003
29.084000000000003
28.4471
27.544
27.544
26.04
25.04
25.04
28.1325
31.438219999999998
26.422
29.3062
28.7012
30.5525
31.99724
30.245700000000003
29.245700000000003
29.6934
29.8386
31.225260000000002
30.084000000000003
29.084000000000003
28.4471
27.786
29.747677142857142
28.043342857142857
27.043342857142857
26.29
29.536099999999998
31.97062
30.790200000000002
29.790200000000002
29.100500000000004
33.19514
29.9959
32.016600000000004
29.8386
32.02386
34.699169999999995
33.03542
33.99374
30.2742
31.8109
30.43
31.099922305764412
29.567
28.567
28.272656641604012
32.12
32.538
32.867
31.866999999999997
29.66
35.134100000000004
32.879
33.011
32.78
34.134100000000004
36.86
34.8117
35.694
34.694
35.86
