0,N,L,0,0,0,0,0,8.6,0,225,3,12.58,0,0,14.0,14.0,0.0,12.58
0,D,B,0,0,0,0,0,7.25,0,0,0,0.0,0,0,0.0,0.0,1.5,0.0
0,N,L,0,0,0,0,0,8.6,0,202,3,12.75,0,0,15.0,15.0,0.0,12.75
0,N,L,0,0,0,0,0,12.6,0,157,4,15.83,0,0,32.8,32.8,0.0,15.83
0,N,L,0,0,0,0,0,12.55,0,225,0,13.65,0,0,31.0,31.0,0.0,13.65
0,N,L,0,0,0,0,0,12.6,0,270,3,13.46,0,0,30.6,30.6,0.0,13.46
0,N,L,0,0,0,0,0,12.55,0,22,5,13.76,0,0,31.4,31.4,0.0,13.76
0,N,B,0,0,0,0,0,7.6,0,270,4,9.78,0,0,11.8,11.8,1.8,9.78
0,N,B,0,0,0,0,0,7.6,0,315,3,12.17,0,0,3.4,3.4,1.8,12.17
0,N,L,0,0,0,0,0,12.6,0,0,0,14.75,0,0,31.0,31.0,0.0,14.75
0,N,L,0,0,0,0,0,11.4,0,292,3,15.01,0,0,34.1,34.1,0.0,15.01
0,N,B,0,0,0,0,0,12.6,0,337,2,14.52,0,0,31.0,31.0,0.0,14.52
0,N,B,0,0,0,0,0,7.45,0,90,5,14.3,0,0,32.5,32.5,1.0,14.3
0,N,L,0,0,0,0,0,12.6,0,337,2,14.37,0,0,31.0,31.0,0.0,14.37
0,N,B,0,0,0,0,0,7.45,0,45,4,14.75,0,0,32.0,32.0,1.0,14.75
0,N,L,0,0,0,0,0,12.5,0,45,4,13.62,0,0,31.8,31.8,0.0,13.62
0,N,L,0,0,0,0,0,12.5,0,22,5,13.36,0,0,30.6,30.6,0.0,13.36
0,N,B,0,0,0,0,0,7.6,0,180,4,10.62,0,0,6.2,6.2,1.8,10.62
0,N,B,0,0,0,0,0,7.6,0,180,1,8.18,0,0,5.7,5.7,1.8,8.18
0,N,L,0,0,0,0,0,12.6,0,270,4,14.8,0,0,31.7,31.7,0.0,14.8
0,A,L,0,0,0,0,0,11.4,0,292,2,16.44,0,0,18.7,18.7,0.0,16.44
0,N,L,0,0,0,0,0,12.6,0,157,3,15.12,0,0,31.6,31.6,0.0,15.12
0,N,L,0,0,0,0,0,12.6,0,0,4,15.16,0,0,31.7,31.7,0.0,15.16
0,A,L,0,0,0,0,0,12.6,0,315,5,13.43,0,0,29.0,29.0,0.0,13.43
0,D,L,0,0,0,0,0,12.6,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
0,N,L,0,0,0,0,0,12.6,0,112,3,14.54,0,0,31.5,31.5,0.0,14.54
0,D,B,0,0,0,0,0,7.42,0,0,0,0.0,0,0,0.0,0.0,0.96,0.0
0,N,B,0,0,0,0,0,7.42,0,292,3,15.53,0,0,27.2,27.2,0.96,15.53
0,A,B,0,0,0,0,0,7.45,0,90,3,0.0,0,0,20.9,20.9,1.0,0.0
0,D,L,0,0,0,0,0,7.52,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
0,N,L,0,0,0,0,0,7.52,0,112,4,15.75,0,0,26.8,26.8,0.0,15.75
0,N,L,0,0,0,0,0,7.52,0,45,4,14.08,0,0,32.5,32.5,0.0,14.08
0,N,L,0,0,0,0,0,12.6,0,225,4,13.91,0,0,19.3,19.3,0.0,13.91
0,A,L,0,0,0,0,0,12.55,0,45,5,14.17,0,0,6.8,6.8,0.0,14.17
0,N,L,0,0,0,0,0,12.6,0,292,6,13.46,0,0,31.0,31.0,0.0,13.46
0,N,B,0,0,0,0,0,7.45,0,67,3,15.0,0,0,32.0,32.0,1.0,15.0
0,N,B,0,0,0,0,0,7.6,0,225,4,8.21,0,0,5.2,5.2,1.8,8.21
0,N,B,0,0,0,0,0,7.6,0,247,5,7.28,0,0,3.4,3.4,1.8,7.28
0,D,L,0,0,0,0,0,12.6,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
0,N,L,0,0,0,0,0,12.6,0,67,2,14.15,0,0,18.5,18.5,0.0,14.15
0,D,L,0,0,0,0,0,11.9,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
0,N,B,0,0,0,0,0,7.45,0,112,5,14.37,0,0,32.2,32.2,1.0,14.37
