TELEGRAM_DATE;TELEGRAM_TYPE;BALAST_FLAG;LATITUDE_DEGREES;LATITUDE_SECONDS;LONGITUDE_DEGREES;LONGITUDE_SECONDS;VESSEL_COURSE;DRAFT;ENGINE_RPM;WIND_DIRECTION;WIND_FORCE;AVERAGE_SPEED;HOURS_SLC;MINUTES_SLC;ME_CONS_24H
2011-08-13 06:00:00;D;B;32;48;29;31;0;7.2;0.0;0;0;;0;0;0
2011-08-13 12:00:00;N;B;33;31;28;3;0;7.2;95.0;315;3;13.67;6;0;9.2
2011-08-14 12:00:00;N;B;36;11;24;35;0;7.2;95.0;0;4;14.04;23;0;37.3
2011-08-15 12:00:00;N;B;37;9;23;22;0;7.2;95.0;0;3;15.2;5;0;7.9
2011-08-01 12:00:00;A;B;33;3;32;16;0;7.2;0.0;315;3;0.0;0;0;0
2011-07-28 12:00:00;N;B;32;2;32;32;0;7.2;92.0;270;3;8.75;4;0;5.6
2012-05-19 12:00:00;N;L;118;36;33;17;90;11.15;80.0;225;3;11.08;24;0;29.7
2012-05-19 13:30:00;A;L;118;45;33;13;0;0;38.0;0;0;5.33;1;30;0.4
2011-08-12 06:00:00;D;B;32;15;31;17;0;7.2;0.0;0;0;;0;0;19.1
2011-07-18 12:00:00;N;L;16;3;36;44;0;12.4;95.0;135;4;12.25;24;0;38.4
2011-07-23 23:00:00;D;L;33;29;34;19;0;12.4;0.0;0;0;;0;0;13.2
2011-07-31 12:00:00;N;B;32;0;32;50;0;7.2;92.0;0;3;11.67;3;0;4.2
2012-04-30 12:00:00;N;L;111;57;22;40;315;12.39;96.0;315;5;13.21;24;0;39.8
2012-02-07 19:00:00;D;L;70;31;12;0;0;11.6;0.0;0;0;;0;0;3.4
2012-03-09 12:00:00;N;L;109;7;21;10;337;11.05;90.0;45;4;13.52;25;0;37.7
2012-03-12 10:00:00;A;L;118;45;33;13;337;11.05;91.0;337;2;13.27;22;0;32.9
2012-03-18 12:00:00;N;B;103;1;18;52;112;7.3;88.0;270;3;14.04;24;0;33.8
2012-03-18 19:30:00;A;B;102;59;17;10;90;7.3;88.0;270;3;13.73;7;30;10.5
2012-03-27 06:30:00;D;L;102;50;17;12;0;10.68;0.0;0;0;;0;0;1.9
2012-01-04 12:00:00;N;L;43;48;14;53;292;10.8;93.0;90;6;13.67;24;0;38.4
2011-07-21 07:30:00;A;L;33;30;34;10;0;12.2;95.0;135;3;12.56;19;30;30.9
2012-02-11 12:00:00;N;L;87;10;24;52;315;11.6;92.0;315;5;14.0;25;0;39.1
2012-01-13 22:36:00;A;L;97;48;27;23;292;10.8;92.0;135;1;13.11;10;36;16.5
2011-07-30 12:00:00;N;B;32;54;31;43;0;7.2;92.0;0;3;12.0;1;12;1.4
2012-05-31 02:00:00;D;L;118;38;33;15;0;0;0.0;0;0;;0;0;0.5
2012-03-27 12:00:00;N;L;103;47;17;30;315;10.68;98.0;225;3;13.82;5;30;9.4
2012-04-20 12:00:00;N;B;107;21;20;52;135;7.155;85.0;135;6;12.0;24;0;32.7
2012-03-05 12:00:00;N;L;90;23;9;40;292;11.05;92.5;0;4;13.5;24;0;36.7
2012-03-06 12:00:00;N;L;95;28;11;29;292;11.05;92.5;45;6;12.6;25;0;38.5
2012-05-07 18:00:00;D;B;118;31;31;38;0;7.52;0.0;0;0;;0;0;12.8
2012-01-07 12:00:00;N;L;60;19;18;21;292;10.8;93.0;90;4;13.25;24;0;38.3
2012-01-08 12:00:00;N;L;66;12;19;2;270;10.8;93.0;90;4;13.71;24;0;38.2
2012-01-09 12:00:00;N;L;72;19;20;6;270;10.8;93.0;90;4;14.04;25;0;39.9
2011-07-15 12:00:00;N;L;1;32;36;4;0;12.4;95.0;45;5;13.0;24;0;38.3
2012-04-22 12:00:00;N;B;99;44;15;12;135;7.155;85.0;135;6;12.08;24;0;32.7
2011-10-20 22:00:00;D;L;14;49;35;32;0;12.8;0.0;0;0;;0;0;13.7
2011-10-21 12:00:00;N;L;11;18;37;33;0;12.8;92.0;270;5;12.86;14;0;20.8
2012-02-25 19:30:00;A;B;61;2;14;2;112;7.4;93.0;90;6;12.67;7;30;11.9
2012-05-02 21:00:00;A;L;118;40;33;10;0;0;78.0;0;0;10.89;9;0;11.6
2012-06-03 05:00:00;D;B;122;46;37;43;0;7.245;0.0;0;0;;0;0;6.1
2012-06-03 12:00:00;N;B;124;46;38;6;315;7.245;87.0;315;3;13.14;7;0;8.7
2012-02-23 12:00:00;N;B;73;30;16;9;112;7.35;90.0;45;5;13.33;24;0;36
2011-11-01 12:00:00;N;L;9;0;4;15;0;12.8;95.0;135;4;13.38;24;0;37.5
2012-03-11 12:00:00;N;L;116;7;29;28;337;11.05;91.0;0;4;13.46;24;0;36.8
2012-06-04 12:00:00;N;B;125;53;45;11;0;7.52;88.0;315;6;13.13;24;0;33
2012-01-31 12:00:00;N;B;73;31;12;35;45;7.75;93.0;45;7;11.35;23;0;34.8
2012-03-15 12:00:00;N;B;116;19;29;33;157;0;88.0;315;4;13.7;20;0;34
2012-02-01 12:00:00;N;B;68;50;12;57;90;7.975;93.0;90;6;12.04;24;0;34.7
2012-06-01 10:00:00;A;L;122;43;37;43;0;0;95.0;0;0;12.45;22;0;26.9
2012-01-30 12:00:00;N;B;77;39;10;33;90;8;93.0;45;6;12.48;12;30;19.4
2012-06-05 18:30:00;A;B;123;15;48;25;0;0;50.0;0;0;6.85;6;30;6.8
2012-04-21 12:00:00;N;B;103;38;17;46;135;7.155;85.0;135;6;12.39;23;0;31.3
2012-04-23 11:30:00;A;B;95;3;16;10;0;6.155;87.0;45;6;11.53;23;30;32.3
2012-05-08 12:00:00;N;B;121;1;34;47;315;7.52;90.0;315;5;12.39;18;0;29.6
2012-05-23 00:30:00;D;B;118;41;33;11;0;7.12;0.0;0;0;;0;0;1.4
2012-01-05 12:00:00;N;L;49;8;16;16;292;10.8;93.0;90;6;13.46;24;0;38.3
2012-05-23 12:00:00;N;B;119;4;32;12;247;7.12;87.0;315;5;13.04;11;30;16
2012-05-23 12:30:00;A;B;119;3;32;18;247;0;87.0;315;5;14.0;0;30;0.7
2011-10-22 12:00:00;N;L;5;45;37;30;0;12.8;92.0;270;4;12.5;24;0;35.5
2011-10-29 12:00:00;N;L;18;38;15;0;0;12.8;95.0;45;3;13.33;24;0;38
2012-01-12 12:00:00;N;L;89;58;24;2;292;10.8;93.0;315;3;13.36;25;0;39.6
2011-10-26 12:00:00;N;L;11;35;29;54;0;12.8;92.0;315;3;13.04;23;0;34.3
2011-10-28 12:00:00;N;L;18;57;20;0;0;12.8;95.0;90;4;13.38;24;0;37.5
2012-01-28 14:30:00;A;B;79;21;9;54;0;7.15;90.0;45;4;12.8;2;30;3.4
2012-01-29 23:30:00;D;B;79;21;9;54;0;7.45;0.0;0;0;;0;0;2
2012-03-10 12:00:00;N;L;113;38;24;23;315;11.05;90.0;45;3;13.29;24;0;36.2
2012-04-19 12:00:00;N;B;112;10;23;0;135;7.155;85.0;135;6;12.04;23;0;31.3
2012-03-08 12:00:00;N;L;104;42;17;31;337;11.05;91.0;0;2;13.71;24;0;36.4
2012-01-01 12:00:00;N;L;27;8;10;38;292;10.8;93.0;45;6;13.08;24;0;38.1
2012-01-06 12:00:00;N;L;54;16;17;56;292;10.8;93.0;90;5;13.4;25;0;40.1
2012-01-13 12:00:00;N;L;94;45;26;33;315;10.8;93.0;0;6;13.33;24;0;38.4
2011-12-13 10:00:00;D;B;1;1;6;16;0;0;0.0;0;0;;0;0;115.2
2011-12-13 12:00:00;N;B;1;39;5;29;135;7;89.0;0;2;12.5;2;0;3
2012-02-10 12:00:00;N;L;83;5;20;48;315;11.6;91.0;45;3;14.0;24;0;36.8
2011-10-27 12:00:00;N;L;15;43;25;41;0;12.8;92.0;270;4;12.79;24;0;36.2
2012-01-18 13:30:00;D;B;97;48;27;23;0;7.4;0.0;0;0;;0;0;8.8
2011-07-29 12:00:00;N;B;32;5;32;34;0;7.2;92.0;0;3;10.0;3;0;4.3
2012-05-18 12:00:00;N;L;122;48;35;46;135;11.15;87.0;315;5;12.96;24;0;34.6
2012-04-26 23:30:00;D;L;95;4;16;12;0;12.39;0.0;0;0;;0;0;2.2
2012-04-27 12:00:00;N;L;97;6;15;16;292;12.39;87.0;315;4;12.8;12;30;18.1
2012-05-04 02:00:00;A;L;119;0;32;33;225;12.74;74.0;315;4;11.29;14;0;17.4
2012-08-01 09:30:00;D;L;54;18;47;9;0;9.69;0.0;0;0;;0;0;8.4
2012-08-01 12:00:00;N;L;54;54;46;40;225;9.69;87.0;270;2;14.0;2;30;2.1
2012-05-11 12:00:00;N;B;125;41;45;16;0;7.52;87.0;0;7;10.25;24;0;33.6
2012-05-03 11:00:00;D;L;118;41;33;12;0;12.74;0.0;0;0;;0;0;1
2012-04-18 12:00:00;N;B;115;45;26;5;135;7.345;87.0;315;4;13.58;19;0;26
2012-01-23 19:36:00;A;B;75;25;9;42;157;6.8;95.0;90;5;14.13;7;36;12.6
2012-01-03 12:00:00;N;L;38;23;13;28;292;10.8;93.0;45;6;13.6;25;0;40.1
2012-05-17 12:00:00;N;L;124;40;40;51;180;11.15;87.0;0;4;13.17;24;0;34.8
2011-12-30 12:00:00;N;L;17;36;6;13;292;0;93.0;315;3;12.96;24;0;38
2012-05-03 12:00:00;N;L;118;31;33;11;270;12.74;70.0;315;3;11.0;1;0;1.3
2012-04-17 17:00:00;D;B;117;26;30;40;0;7.345;0.0;0;0;;0;0;46.9
2012-01-11 12:00:00;N;L;83;51;23;9;337;10.8;93.0;135;4;13.38;24;0;38.4
2012-07-27 12:00:00;N;B;57;43;42;51;67;7.1;93.0;180;5;14.83;24;0;35
2012-02-05 01:00:00;D;L;61;20;10;29;0;11.6;0.0;0;0;;0;0;6.5
2012-02-05 12:00:00;N;L;69;54;11;46;270;11.6;93.0;90;3;15.18;11;0;18.8
2012-01-25 07:00:00;D;L;75;25;9;42;0;13.62;0.0;0;0;;0;0;2.1
2012-01-25 12:00:00;N;L;76;45;9;55;270;14.62;93.0;0;4;12.8;5;0;8
2012-02-08 12:00:00;N;L;73;2;14;43;292;11.6;89.0;90;4;13.53;17;0;26
2012-05-10 12:00:00;N;B;124;35;41;56;0;7.52;87.0;0;9;8.54;24;0;33.8
2012-09-07 12:00:00;N;L;42;24;27;17;225;12.2;87.0;45;4;12.88;24;0;33.9
2012-09-11 15:00:00;A;L;61;5;39;49;292;12.2;69.0;270;4;7.67;3;0;2.7
2012-02-06 12:00:00;N;L;69;44;14;9;270;0;93.0;90;5;14.96;24;0;38.6
2012-02-07 12:00:00;N;L;70;43;12;12;180;11.6;93.0;90;6;12.0;21;0;36
2012-02-07 14:00:00;A;L;70;21;12;12;180;11.6;93.0;90;6;11.5;2;0;3.3
2012-08-31 12:00:00;N;L;37;15;3;45;157;12.2;87.0;135;5;12.75;24;0;34.1
2012-01-19 12:00:00;N;B;91;20;25;33;0;10.8;93.0;180;4;14.0;23;30;35.8
2012-02-12 12:00:00;N;L;93;15;26;13;292;11.6;89.0;45;5;13.17;24;0;36.7
2012-02-09 12:00:00;N;L;79;37;16;10;337;11.6;91.0;90;4;14.12;25;0;38.3
2011-12-31 12:00:00;N;L;22;28;8;38;292;10.8;93.0;45;6;13.72;25;0;38.8
2012-01-10 12:00:00;N;L;77;19;22;37;337;10.8;93.0;45;4;13.88;24;0;38.1
2011-12-14 12:00:00;N;B;4;50;1;2;90;7;88.0;180;3;12.48;23;0;32.6
2012-02-22 12:00:00;N;B;78;48;17;31;112;7.35;91.0;90;4;13.91;23;0;34.5
2012-01-20 12:00:00;N;B;86;45;22;38;135;7.4;93.0;135;5;13.33;24;0;38.5
2012-02-20 12:00:00;N;B;87;30;23;42;0;7.2;93.0;90;3;13.79;24;0;38
2012-02-21 12:00:00;N;B;83;9;20;30;157;7.35;92.0;90;5;13.08;24;0;37.5
2012-02-13 05:30:00;A;L;97;48;27;23;292;11.6;90.0;135;6;12.57;17;30;27
2012-02-19 12:00:00;N;B;93;3;26;4;0;7.35;94.0;315;5;14.63;16;0;25.3
2012-05-31 12:00:00;N;L;120;24;34;40;292;10.26;91.0;315;6;13.1;10;0;12.9
2012-02-28 12:00:00;N;L;68;2;13;47;112;11.35;89.0;90;4;14.21;24;0;36.3
2012-02-29 12:00:00;N;L;74;38;11;24;0;11.35;89.0;90;5;13.68;25;0;37.8
2012-03-14 16:00:00;D;B;118;45;33;13;0;7.525;0.0;0;0;;0;0;3.1
2011-12-15 08:00:00;A;B;6;7;4;55;45;7;88.0;315;3;12.5;20;0;28.4
2012-11-26 13:00:00;A;L;5;5;36;2;270;12;72.0;270;2;13.0;1;0;1.1
2012-11-26 22:30:00;D;L;5;2;36;24;0;12;0.0;0;0;;0;0;2.1
2012-11-27 12:00:00;N;L;8;58;35;55;270;12;89.0;315;6;12.81;13;30;19.8
2012-03-01 12:00:00;N;L;79;50;9;12;247;11.35;89.0;45;5;12.75;24;0;36.5
2012-03-01 15:30:00;A;L;79;21;9;54;247;11.35;89.0;45;5;13.14;3;30;5.3
2012-03-04 12:00:00;N;L;85;17;7;40;292;11.05;92.5;315;4;13.33;24;0;36.8
2012-03-30 12:00:00;N;L;116;18;28;19;315;10.68;92.0;315;6;12.67;24;0;37.9
2012-03-31 11:00:00;A;L;119;0;32;31;315;0;89.0;315;5;12.04;23;0;33
2012-06-16 12:00:00;N;B;116;8;29;57;0;0;60.0;0;0;10.29;24;0;17.3
2012-11-28 12:00:00;N;L;15;58;35;21;270;12;89.0;0;6;12.56;25;0;36.6
2012-03-17 12:00:00;N;B;108;4;21;51;112;7.5;88.0;225;3;14.21;24;0;33.8
2012-03-16 12:00:00;N;B;113;43;24;27;157;7.5;88.0;315;4;14.17;23;0;32.6
2012-05-01 12:00:00;N;L;115;13;27;27;315;12.39;96.0;315;4;13.28;25;0;41.5
2011-12-24 07:30:00;A;L;1;55;5;18;0;9.2;90.0;270;3;13.8;20;30;27.7
2012-06-17 12:00:00;N;B;133;37;24;23;0;0;85.0;0;0;14.0;24;0;28
2012-06-18 12:00:00;N;B;109;6;21;30;135;7.175;82.0;315;4;13.17;23;0;24
2012-07-12 06:00:00;D;L;70;46;11;20;0;10.31;0.0;0;0;;0;0;3.4
2012-02-27 03:30:00;D;L;60;0;14;59;0;11.02;0.0;0;0;;0;0;2.8
2012-02-27 12:00:00;N;L;63;46;13;2;247;11.35;89.0;90;5;13.76;8;30;12.9
2012-05-16 12:00:00;N;L;125;52;45;15;180;11.15;87.0;315;4;12.78;18;0;26.1
2012-01-28 05:00:00;D;B;82;58;8;5;0;7.15;0.0;0;0;;0;0;3.8
2012-01-28 12:00:00;N;B;80;27;9;31;90;7.15;90.0;45;4;13.14;7;0;9.5
2012-01-23 12:00:00;N;B;76;9;11;33;135;6.8;95.0;90;6;13.17;24;0;40.2
2012-01-26 12:00:00;N;L;81;19;9;54;0;14.61;93.0;270;2;12.63;24;0;38.3
2012-01-26 12:30:00;A;L;82;58;8;5;202;14.62;92.0;270;3;12.0;0;30;0.7
2012-05-29 01:00:00;A;L;118;40;33;10;0;13.33;70.0;315;3;9.54;13;0;13.9
2012-07-26 12:00:00;N;B;65;58;40;20;67;7.1;93.0;270;4;14.98;23;30;34.2
2012-09-06 12:00:00;N;L;38;42;23;19;225;12.2;87.0;45;4;12.0;24;0;34.1
2012-01-22 12:00:00;N;B;78;6;16;24;157;6.8;95.0;90;6;13.63;24;0;39.8
2012-04-28 12:00:00;N;L;102;54;16;13;292;12.39;88.0;0;3;12.96;24;0;35.2
2012-05-09 12:00:00;N;B;123;25;38;59;337;7.52;93.0;315;8;11.88;24;0;35.5
2012-04-29 12:00:00;N;L;107;52;19;4;315;12.39;94.0;0;3;13.28;25;0;40.1
2012-05-28 09:30:00;D;L;118;12;31;17;0;13.33;0.0;0;0;;0;0;64.95
2012-05-28 12:00:00;N;L;118;42;31;7;22;13.33;85.0;315;3;12.4;2;30;3.4
2012-05-02 12:00:00;N;L;117;5;32;35;337;12.39;95.0;315;3;13.13;24;0;38.6
2012-08-03 12:00:00;N;L;65;5;41;33;247;6.69;94.0;225;5;13.75;24;0;36
2012-08-04 12:00:00;N;L;72;30;40;55;270;9.7;83.0;225;4;13.6;25;0;34.5
2012-08-04 14:15:00;A;L;73;28;40;30;270;9.7;68.0;180;4;11.56;2;15;2.5
2012-08-02 12:00:00;N;L;58;34;42;27;247;9.69;94.0;225;4;13.63;24;30;35.8
2012-05-15 18:00:00;D;L;123;19;48;27;0;11.15;0.0;0;0;;0;0;22.8
2012-05-12 11:00:00;A;B;123;19;48;25;22;7.52;87.0;90;3;10.57;23;0;32.2
2012-08-28 12:00:00;N;L;46;13;16;23;157;12.2;87.0;315;3;12.75;24;0;34.3
2012-08-25 12:00:00;N;L;55;9;28;53;135;12.2;87.0;45;4;12.5;24;0;34.4
2012-08-26 12:00:00;N;L;52;34;24;14;157;0;87.0;135;4;12.25;24;0;34.3
2012-08-29 12:00:00;N;L;43;51;11;26;157;12.2;87.0;0;4;13.08;24;0;34.1
2012-10-18 12:00:00;N;B;10;12;31;59;22;7;87.0;202;5;14.0;24;0;32
2012-01-02 12:00:00;N;L;32;46;11;56;292;10.8;93.0;45;6;13.71;24;0;38.6
2012-09-10 12:00:00;N;L;55;27;38;4;225;12.2;87.0;45;3;12.88;24;0;34
2012-08-30 12:00:00;N;L;40;30;7;33;157;12.2;87.0;180;5;13.0;24;0;34.5
2012-09-09 12:00:00;N;L;50;46;34;37;225;12.2;87.0;180;4;12.5;24;0;34
2012-09-02 12:00:00;N;L;33;2;5;9;157;12.2;87.0;135;5;12.29;24;0;34.2
2012-08-22 12:00:00;N;L;68;28;39;4;135;12.2;87.0;45;3;13.06;18;0;26.3
2012-06-28 12:30:00;D;B;79;31;9;50;0;7.55;0.0;0;0;;0;0;14.8
2012-11-23 12:00:00;N;L;14;22;36;51;292;12.05;89.0;45;3;13.44;25;0;35.7
2012-09-01 12:00:00;N;L;35;47;0;7;157;12.2;87.0;135;5;12.04;24;0;34.2
2011-12-26 10:00:00;D;L;1;0;6;45;0;0;0.0;0;0;;0;0;2.9
2011-12-26 12:00:00;N;L;1;35;5;2;225;0;92.0;225;3;26.0;1;0;3.2
2011-12-27 12:00:00;N;L;3;0;4;15;270;0;92.0;270;3;11.6;25;0;38.5
2011-12-28 12:00:00;N;L;7;0;4;38;270;0;95.0;225;4;10.92;24;0;39.2
2012-09-11 12:00:00;N;L;61;22;39;30;315;12.2;87.0;270;4;12.92;24;0;34.2
2012-09-17 10:15:00;A;L;55;6;35;42;270;8;87.0;225;6;12.58;22;15;30.25
2012-09-15 14:30:00;D;L;61;23;39;29;0;8.6;0.0;0;0;;0;0;8.4
2012-09-16 12:00:00;N;L;55;30;38;17;22;8.6;87.0;225;2;14.0;21;30;29.5
2012-08-23 12:00:00;N;L;64;16;35;7;135;0;87.0;225;4;13.13;24;0;35
2012-09-27 12:00:00;D;B;58;46;34;22;0;7.1;0.0;0;0;;0;0;35.5
2012-09-03 12:00:00;N;L;33;0;10;52;180;12.2;87.0;135;4;12.54;24;0;34.3
2012-10-19 20:36:00;A;B;5;8;36;22;315;7;87.0;225;3;14.65;8;36;11.5
2011-12-29 12:00:00;N;L;12;51;4;21;270;0;92.0;315;3;11.68;25;0;39.6
2012-03-29 12:00:00;N;L;113;11;24;2;315;10.68;89.0;315;4;13.28;25;0;35.9
2012-07-25 04:00:00;D;B;74;46;38;56;0;7.2;0.0;0;0;;0;0;21.5
2012-08-24 12:00:00;N;L;60;13;31;31;135;12.2;87.0;45;4;12.63;24;0;35.1
2012-03-28 12:00:00;N;L;108;49;20;26;315;10.68;92.0;0;3;13.96;24;0;36.4
2012-11-21 12:00:00;N;L;26;1;40;8;247;12.1;87.0;45;4;12.17;4;36;5.45
2012-11-22 12:00:00;N;L;21;20;36;47;270;12.1;87.0;0;3;14.0;24;0;34.7
2012-11-14 23:00:00;D;L;36;0;45;30;0;12.1;0.0;0;0;;0;0;2.7
2012-11-26 12:00:00;N;L;4;6;36;46;270;12;89.0;270;2;13.58;24;0;35.5
2012-03-03 03:00:00;D;L;79;58;8;34;0;11.08;0.0;0;0;;0;0;17.3
2012-03-03 12:00:00;N;L;80;3;7;23;247;11.05;92.5;45;4;14.56;9;0;13.8
2012-11-29 12:00:00;N;L;22;0;36;7;270;12;87.0;22;5;13.12;25;0;35.6
2012-06-14 12:00:00;N;B;122;24;35;50;157;7.175;58.0;315;5;10.3;23;0;27
2012-06-15 12:00:00;N;B;119;21;32;56;135;7.175;58.0;315;5;9.92;24;0;17
2012-06-25 11:30:00;A;B;79;48;8;28;0;7.35;82.0;90;2;11.87;23;30;26.2
2012-06-30 12:00:00;N;B;72;30;12;7;67;7.1;87.0;90;6;10.55;23;30;32
2012-07-01 00:01:00;A;B;70;47;11;18;112;7.1;47.0;90;6;10.49;12;1;16
2012-11-03 12:00:00;N;B;1;5;37;28;67;7.2;90.0;225;4;15.29;17;0;23.9
2012-08-21 18:00:00;D;L;71;18;41;33;0;12.2;0.0;0;0;;0;0;12.4
2012-09-05 12:00:00;N;L;35;0;20;21;180;12.2;87.0;135;5;12.38;24;0;34.5
2012-07-28 12:00:00;N;B;54;44;46;39;45;7.1;64.0;225;5;12.91;23;0;28.1
2012-09-08 12:00:00;N;L;46;10;31;29;225;12.2;87.0;0;5;13.13;24;0;34
2012-07-28 16:15:00;A;B;54;18;47;8;45;7.1;48.0;0;4;9.18;4;15;2.8
2012-10-14 12:00:00;N;B;18;23;11;0;0;7;87.0;0;2;14.42;24;0;31.7
2012-08-19 12:00:00;N;L;71;27;40;22;0;10.1;93.0;0;3;14.25;8;0;12
2012-12-02 12:00:00;N;L;39;56;30;28;247;12;87.0;135;7;12.48;25;0;35.3
2012-06-09 12:00:00;N;L;125;38;41;3;180;10.8;82.0;0;5;12.75;24;0;32.4
2013-01-21 19:30:00;D;B;97;12;22;40;0;7;0.0;0;0;;0;0;1.8
2013-01-22 12:00:00;N;B;95;14;19;4;0;7;87.0;0;0;14.24;16;30;20.6
2012-06-10 12:00:00;N;L;123;54;37;4;112;10.78;70.0;315;4;10.5;24;0;24
2012-10-19 12:00:00;N;B;7;4;35;22;45;7;87.0;225;2;13.39;23;0;30.6
2012-06-07 22:30:00;D;L;123;21;48;26;0;0;0.0;0;0;;0;0;27.7
2012-06-08 12:00:00;N;L;125;44;46;20;180;10.8;87.0;315;4;13.41;13;30;19.7
2012-08-19 16:00:00;A;L;71;16;41;31;270;10.1;70.0;0;3;13.5;4;0;5.8
2013-02-22 01:00:00;D;L;61;21;10;33;0;11.1;0.0;0;0;;0;0;3.1
2012-10-09 12:00:00;N;B;12;19;12;25;90;7;0.0;135;5;0.0;4;0;2.1
2012-11-02 19:00:00;D;B;3;23;36;47;0;0;0.0;0;0;;0;0;42.5
2012-11-12 17:42:00;A;B;36;55;44;32;0;7.15;86.0;0;6;13.16;5;42;8.1
2012-06-10 14:00:00;A;L;122;46;37;45;112;10.78;70.0;315;4;9.0;2;0;1.7
2012-09-28 12:00:00;N;B;50;42;33;4;90;7;87.0;90;6;13.29;24;0;28.8
2012-10-06 12:00:00;N;B;11;43;14;39;337;7;87.0;135;5;14.17;24;0;28
2012-07-17 12:00:00;N;L;73;2;36;44;337;10.31;87.0;270;5;12.38;24;0;34.6
2012-09-04 12:00:00;N;L;34;7;15;36;180;12.2;87.0;135;4;12.96;24;0;34.2
2012-09-29 12:00:00;N;B;43;4;33;48;90;7;87.0;67;4;13.25;24;0;28.5
2013-04-06 12:00:00;N;L;34;33;35;24;90;0;87.0;90;7;11.79;24;0;34.2
2013-01-22 17:00:00;A;B;94;17;18;27;157;7;87.0;45;3;13.6;5;0;5.8
2012-06-29 12:00:00;N;B;76;1;11;4;67;7.45;87.0;45;6;10.34;23;30;33
2012-06-22 12:00:00;N;B;92;11;10;36;112;7.175;82.0;90;3;11.08;24;0;26
2012-07-12 12:00:00;N;L;70;4;13;12;22;10.31;87.0;90;4;13.0;6;0;8.5
2012-07-13 12:00:00;N;L;48;35;17;30;22;10.31;87.0;90;4;12.08;24;0;34.8
2012-07-14 12:00:00;N;L;68;57;21;56;337;10.31;87.0;90;5;11.91;23;30;34.7
2012-07-15 12:00:00;N;L;70;45;26;35;337;10.31;87.0;90;5;12.58;24;0;35
2012-07-16 12:00:00;N;L;72;14;31;1;337;10.31;87.0;90;5;11.63;24;0;34.2
2013-01-26 05:00:00;D;L;94;15;18;25;0;11.55;0.0;0;0;;0;0;1.5
2012-09-30 12:00:00;N;B;37;27;31;49;67;0;87.0;135;3;13.29;24;0;29.1
2012-07-25 12:00:00;N;B;72;12;39;40;67;7.2;93.0;0;5;13.75;8;0;11.5
2012-07-18 06:30:00;A;L;74;45;38;58;315;0;70.0;270;5;9.78;18;30;29.5
2012-10-01 12:00:00;N;B;32;41;29;13;67;7;87.0;135;4;13.48;23;0;27.4
2012-11-16 12:00:00;N;L;29;25;41;3;225;12.1;87.0;90;4;12.95;17;50;18.3
2012-11-24 12:00:00;N;L;8;52;37;30;270;12;89.0;135;3;13.38;24;0;35.1
2012-11-25 12:00:00;N;L;1;21;37;43;247;12;89.0;315;2;13.5;24;0;35.2
2012-11-17 12:00:00;N;L;27;49;40;57;247;12.1;87.0;45;5;12.96;6;15;8.55
2012-11-15 12:00:00;N;L;33;14;43;44;225;12.1;87.0;90;4;13.85;13;0;18
2012-10-11 12:00:00;N;B;14;20;5;7;337;7;87.0;135;4;14.46;24;0;31.9
2012-10-10 12:00:00;N;B;12;56;10;45;0;7;87.0;135;5;14.0;3;30;4.6
2012-11-12 12:00:00;N;B;35;0;44;42;45;7.15;86.0;0;6;13.46;24;0;32.7
2012-11-09 11:00:00;D;B;25;46;39;57;0;0;0.0;0;0;;0;0;1.7
2013-01-26 12:00:00;N;L;94;46;19;25;0;11.55;85.0;0;0;13.0;7;0;7.9
2012-10-12 12:00:00;N;B;15;3;0;29;337;7;87.0;135;5;14.48;23;0;30.6
2012-10-13 12:00:00;N;B;16;46;5;55;337;7;87.0;180;3;14.79;24;0;31.9
2012-11-04 12:00:00;N;B;8;20;37;48;67;0;90.0;180;3;14.71;24;0;35
2012-11-20 12:00:00;N;L;27;34;40;4;0;12.1;0.0;90;6;0.0;0;0;0
2012-10-17 12:00:00;N;B;14;26;26;45;45;7;87.0;0;2;13.88;24;0;32
2013-01-27 12:00:00;N;L;94;4;25;25;0;11.6;83.0;135;5;13.25;24;0;26.3
2013-04-05 12:00:00;N;L;40;42;35;10;90;0;87.0;90;7;12.17;24;0;34.1
2012-11-09 23:00:00;A;B;28;49;40;43;112;0;87.0;0;4;13.45;11;0;15.6
2012-11-05 12:00:00;N;B;15;29;36;39;90;0;88.0;180;4;14.42;24;0;34.5
2012-12-01 12:00:00;N;L;34;25;33;6;225;12;87.0;135;4;12.96;24;0;34
2012-08-19 04:00:00;D;L;73;24;40;46;0;10.1;0.0;0;0;;0;0;13.9
2012-11-19 12:00:00;N;L;27;34;40;4;0;12.1;0.0;90;4;0.0;0;0;0
2012-06-19 12:00:00;N;B;105;53;17;33;135;7.175;82.0;135;4;12.33;24;0;24
2012-06-20 12:00:00;N;B;101;37;14;38;135;7.175;87.0;180;3;13.0;23;0;30
2012-11-09 12:00:00;N;B;25;53;39;53;45;0;78.0;0;4;12.0;1;0;1.1
2012-11-18 12:00:00;N;L;27;34;40;4;0;12.1;87.0;45;4;12.05;3;54;5.5
2012-10-15 12:00:00;N;B;18;55;16;0;0;7;87.0;0;5;13.79;24;0;32
2012-06-24 12:00:00;N;B;82;0;7;53;90;7.35;82.0;270;2;13.0;24;0;26.5
2012-10-16 12:00:00;N;B;17;5;22;57;22;7;87.0;45;5;13.57;23;0;30.6
