FOC
15.53023866348449
14.59
15.53023866348449
14.53023866348449
14.53023866348449
15.967554273504273
16.027
16.168076
15.168076
14.967554273504273
15.982999999999999
17.3151
16.862870503597122
15.862870503597122
15.862870503597122
17.5813
19.04661
18.449157553956834
17.449157553956834
17.449157553956834
15.41
15.31
16.36026252305946
15.36026252305946
15.36026252305946
17.86412756264237
16.764
17.86412756264237
16.86412756264237
16.86412756264237
16.962
18.513
17.894933715838746
16.894933715838746
16.894933715838746
17.5813
19.04661
18.449157553956834
17.449157553956834
17.449157553956834
21.165288256227758
18.69
24.07
23.07
20.165288256227758
21.49398579594665
18.9
24.925
23.925
20.49398579594665
22.592580568285975
20.493
27.12702248762603
26.12702248762603
21.592580568285975
24.751838625114573
22.542299999999997
29.73972473638863
28.73972473638863
23.751838625114573
36.73
36.75
35.98
34.98
35.73
36.21
37.16
35.6
35.59
36.18
40.11638908612754
39.214999999999996
40.11638908612754
39.11638908612754
39.11638908612754
43.077830986546594
39.935059530299995
43.077830986546594
42.077830986546594
42.077830986546594
28.78
27.63
27.39
26.92
26.73
30.283
30.085
29.733
27.36
28.875
32.4159
30.86589
30.235926578073087
27.48720598006644
30.235926578073087
33.814
33.814
31.74
30.74
30.74
32.81
31.91
31.09
30.09
30.99271028755959
32.879
32.8273
30.481
32.868
31.510240945988137
34.408
34.507000000000005
34.374
33.374
33.85074425785074
33.814
33.814
31.74
30.74
30.74
33.671
32.274
32.812
31.812
32.3496110266464
34.5697
34.5939
35.727000000000004
34.727000000000004
34.12038880736809
36.8566
35.6224
36.1626
35.1626
35.646315970881
40.4987
38.0908
36.72214452744397
35.72214452744397
39.29435898018837
38.91
38.96
39.26322447013488
38.26322447013488
38.26322447013488
41.327
39.996
41.61552449424831
40.61552449424831
40.61552449424831
43.306999999999995
43.812999999999995
41.93417299535993
40.93417299535993
40.93417299535993
43.758
48.1096
44.747068627450986
43.747068627450986
43.747068627450986
