stw,draft,foc,ws,wd,swh,vslHeading,dt,lat,lon
12.4,6.535,20.96,5.73,115.60000000000002,0.33,285.4,2019-11-02 05:02:00,30.1906,122.0935
13.51,6.535,29.75,6.3,117.89999999999998,0.33,285.1,2019-11-02 05:03:00,30.1913,122.08966699999999
14.18,6.535,28.84,6.04,119.7,0.33,291.3,2019-11-02 05:04:00,30.192667,122.085333
14.73,6.535,28.66,7.68,109.89999999999998,0.33,295.1,2019-11-02 05:05:00,30.194117,122.081167
14.8,6.535,29.52,7.53,115.60000000000002,0.33,295.4,2019-11-02 05:06:00,30.195783000000002,122.07700000000001
14.69,6.535,30.02,5.89,83.60000000000002,0.33,299.4,2019-11-02 05:07:00,30.1971,122.073167
14.16,6.535,30.5,5.99,93.3,0.33,300.7,2019-11-02 05:08:00,30.1989,122.069167
13.64,6.535,29.75,8.86,108.3,0.33,300.7,2019-11-02 05:09:00,30.20075,122.06533300000001
13.28,6.535,31.12,8.7,116.5,0.33,300.5,2019-11-02 05:10:00,30.202633000000002,122.06166699999999
13.0,6.535,21.05,9.27,113.3,0.33,298.7,2019-11-02 05:11:00,30.204517,122.05799999999999
12.81,6.535,21.05,10.19,117.0,0.33,297.0,2019-11-02 05:12:00,30.206333,122.0545
13.67,6.535,31.37,9.98,122.8,0.33,295.2,2019-11-02 05:13:00,30.208016999999998,122.051
12.9,6.535,21.05,9.27,122.0,0.33,295.0,2019-11-02 05:14:00,30.209567,122.04733300000001
12.27,6.535,20.96,8.7,120.89999999999998,0.33,295.1,2019-11-02 05:15:00,30.211,122.043833
12.23,6.535,21.67,9.52,121.5,0.33,295.5,2019-11-02 05:16:00,30.212716999999998,122.04
12.16,6.535,19.78,8.81,118.39999999999998,0.33,295.6,2019-11-02 05:17:00,30.214067,122.03616699999999
12.26,6.535,20.96,9.57,122.8,0.33,295.2,2019-11-02 05:18:00,30.215466999999997,122.0325
12.43,6.535,20.96,10.8,125.8,0.33,295.2,2019-11-02 05:19:00,30.216866999999997,122.028833
12.63,6.535,19.4,10.8,119.2,0.33,296.8,2019-11-02 05:20:00,30.21825,122.025
12.63,6.535,19.4,10.29,122.7,0.33,297.3,2019-11-02 05:21:00,30.219766999999997,122.0215
11.94,6.535,23.12,10.85,123.3,0.33,297.7,2019-11-02 05:22:00,30.22125,122.01799999999999
11.21,6.535,0.0,9.47,125.5,0.33,297.5,2019-11-02 05:23:00,30.222633000000002,122.01466699999999
10.45,6.535,0.0,8.45,120.60000000000002,0.33,297.4,2019-11-02 05:24:00,30.223683,122.01183300000001
10.01,6.535,0.0,3.23,150.7,0.33,288.3,2019-11-02 06:11:00,30.2741,121.88983300000001
10.17,6.535,0.0,4.81,128.89999999999998,0.33,288.1,2019-11-02 06:12:00,30.274983000000002,121.88683300000001
10.34,6.535,0.0,3.99,153.2,0.33,287.8,2019-11-02 06:13:00,30.2758,121.88383300000001
10.54,6.535,0.0,6.4,145.10000000000005,0.33,287.9,2019-11-02 06:14:00,30.276733,121.88066699999999
10.67,6.535,0.0,8.65,142.8,0.33,288.2,2019-11-02 06:15:00,30.27765,121.87766699999999
10.78,6.535,0.0,7.17,142.5,0.33,288.5,2019-11-02 06:16:00,30.278833000000002,121.87466699999999
10.89,6.535,0.0,6.81,142.7,0.33,288.3,2019-11-02 06:17:00,30.279733,121.87183300000001
10.95,6.535,0.0,7.32,143.5,0.33,288.5,2019-11-02 06:18:00,30.280617,121.86883300000001
11.0,6.535,0.0,5.58,145.0,0.33,288.0,2019-11-02 06:19:00,30.281533000000003,121.86566699999999
11.07,6.535,0.0,6.4,142.89999999999995,0.33,288.1,2019-11-02 06:20:00,30.282433,121.8625
11.12,6.535,0.0,5.73,144.10000000000005,0.33,287.9,2019-11-02 06:21:00,30.283316999999997,121.8595
11.03,6.535,0.0,6.4,132.5,0.33,292.5,2019-11-02 06:22:00,30.284183000000002,121.856167
11.19,6.535,0.0,6.25,123.8,0.33,302.2,2019-11-02 06:23:00,30.28525,121.853167
11.2,6.535,0.0,7.53,120.0,0.33,305.0,2019-11-02 06:24:00,30.28675,121.850333
11.3,6.535,0.0,7.68,113.10000000000002,0.33,311.9,2019-11-02 06:25:00,30.2884,121.84766699999999
11.52,6.535,17.28,8.14,110.0,0.33,315.0,2019-11-02 06:26:00,30.2904,121.84533300000001
11.68,6.535,17.28,8.76,102.3,0.33,319.7,2019-11-02 06:27:00,30.2925,121.84283300000001
11.93,6.535,23.12,7.78,107.89999999999998,0.33,320.1,2019-11-02 06:28:00,30.2948,121.8405
12.06,6.535,21.67,9.83,97.10000000000002,0.33,324.9,2019-11-02 06:29:00,30.297183,121.838333
12.29,6.535,20.96,9.06,96.8,0.33,325.2,2019-11-02 06:30:00,30.29975,121.83616699999999
12.51,6.535,19.4,8.24,100.8,0.33,325.2,2019-11-02 06:31:00,30.3024,121.834
12.74,6.535,19.4,8.45,98.89999999999998,0.33,325.1,2019-11-02 06:32:00,30.305083000000003,121.83200000000001
12.84,6.535,21.05,9.37,99.89999999999998,0.33,325.1,2019-11-02 06:33:00,30.307783,121.82983300000001
12.88,6.535,21.7,8.81,100.0,0.33,325.0,2019-11-02 06:34:00,30.310516999999997,121.82766699999999
12.91,6.535,21.7,8.91,100.5,0.33,325.5,2019-11-02 06:35:00,30.313267,121.8255
13.08,6.535,30.97,9.52,98.7,0.33,325.3,2019-11-02 06:36:00,30.315917,121.8235
13.17,6.535,30.97,9.11,100.8,0.33,325.2,2019-11-02 06:37:00,30.318717,121.82133300000001
13.29,6.535,31.12,8.6,95.60000000000002,0.33,325.4,2019-11-02 06:38:00,30.321533000000002,121.819
13.38,6.535,30.82,9.52,95.2,0.33,325.8,2019-11-02 06:39:00,30.324367,121.816833
13.25,6.535,30.97,9.78,81.19999999999997,0.33,336.8,2019-11-02 06:40:00,30.32733300000001,121.81483300000001
13.01,6.535,23.25,7.01,67.0,0.33,347.0,2019-11-02 06:41:00,30.330483,121.81333300000001
12.82,6.535,21.05,9.17,50.30000000000001,0.33,357.7,2019-11-02 06:42:00,30.33345,121.8125
