<<<<<<< HEAD
<<<<<<< HEAD
15.18,7.78,22.0,11.2663,17.0,1.11,53.03735,4.384383000000001,2020-05-16 13:24,29.0,5.21
15.66,7.78,22.0,11.6264,18.240000000000013,1.11,53.04046700000001,4.3875,2020-05-16 13:25,28.76,5.21
15.87,7.78,21.0,11.8837,22.31,1.11,53.043617000000005,4.390667,2020-05-16 13:26,28.69,5.21
15.69,7.78,36.0,11.575,27.18000000000001,1.11,53.046617000000005,4.3937,2020-05-16 13:27,28.82,5.21
16.39,7.78,22.0,11.4721,25.069999999999997,1.11,53.049682999999995,4.396783,2020-05-16 13:28,28.93,5.21
15.1,7.78,22.0,11.7808,22.639999999999986,1.11,53.052732999999996,4.399916999999999,2020-05-16 13:29,29.36,5.21
=======
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
15.18,7.78,22.0,11.2663,17.0,1.11,53.03735,4.3843830000000015,2020-05-16 13:24,29.0,5.21
15.66,7.78,22.0,11.6264,18.240000000000013,1.11,53.04046700000001,4.3875,2020-05-16 13:25,28.76,5.21
15.87,7.78,21.0,11.8837,22.31,1.11,53.04361700000001,4.390667,2020-05-16 13:26,28.69,5.21
15.69,7.78,36.0,11.575,27.18000000000001,1.11,53.04661700000001,4.3937,2020-05-16 13:27,28.82,5.21
16.39,7.78,22.0,11.4721,25.07,1.11,53.049683,4.396783,2020-05-16 13:28,28.93,5.21
15.1,7.78,22.0,11.7808,22.639999999999986,1.11,53.052733,4.3999169999999985,2020-05-16 13:29,29.36,5.21
<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
15.53,7.78,21.0,11.0606,31.11000000000001,1.11,53.0558,4.403133,2020-05-16 13:30,28.89,5.21
16.1,7.78,22.0,11.4207,16.819999999999993,1.15,53.058867000000006,4.406283,2020-05-16 13:31,29.18,5.64
15.71,7.78,21.0,10.7004,13.819999999999993,1.15,53.061983,4.409467,2020-05-16 13:32,29.18,5.64
15.85,7.78,22.0,10.8033,15.980000000000016,1.15,53.065,4.4125,2020-05-16 13:33,29.02,5.64
15.74,7.78,21.0,11.8322,26.399999999999977,1.15,53.06805,4.415667,2020-05-16 13:34,28.6,5.64
15.74,7.78,22.0,11.1635,14.939999999999998,1.15,53.071067000000006,4.418667,2020-05-16 13:35,29.06,5.64
16.09,7.78,21.0,12.4496,22.920000000000016,1.15,53.074167,4.421983,2020-05-16 13:36,29.08,5.64
15.9,7.78,22.0,11.8322,27.93000000000001,1.15,53.0772,4.425033,2020-05-16 13:37,29.07,5.64
15.36,7.78,22.0,10.9062,20.639999999999983,1.15,53.080183,4.4281,2020-05-16 13:38,29.36,5.64
16.14,7.78,21.0,11.6264,27.00999999999999,1.15,53.08325,4.431317,2020-05-16 13:39,28.99,5.64
15.68,7.78,22.0,10.2374,25.44,1.15,53.08635,4.434483,2020-05-16 13:40,28.56,5.64
16.01,7.78,21.0,10.9062,22.529999999999966,1.15,53.08935,4.4376,2020-05-16 13:41,27.47,5.64
<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
15.71,7.78,35.0,11.6779,28.95999999999998,1.15,53.09245,4.4406669999999995,2020-05-16 13:42,27.04,5.64
15.81,7.78,22.0,12.2438,22.04000000000002,1.15,53.09555,4.4437169999999995,2020-05-16 13:43,26.96,5.64
15.19,7.78,22.0,12.964,23.970000000000034,1.15,53.0987,4.446833,2020-05-16 13:44,27.03,5.64
16.27,7.78,22.0,12.7068,25.00999999999999,1.15,53.101732999999996,4.4499,2020-05-16 13:45,26.99,5.64
15.69,7.78,22.0,12.501,23.199999999999992,1.15,53.104833,4.4529,2020-05-16 13:46,26.8,5.64
15.73,7.78,21.0,13.2727,23.20999999999998,1.15,53.107967,4.45595,2020-05-16 13:47,26.79,5.64
16.09,7.78,22.0,11.6779,27.220000000000034,1.15,53.111082999999994,4.458983,2020-05-16 13:48,26.78,5.64
=======
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
15.71,7.78,35.0,11.6779,28.95999999999998,1.15,53.09245,4.440667,2020-05-16 13:42,27.04,5.64
15.81,7.78,22.0,12.2438,22.04000000000002,1.15,53.09555,4.443717,2020-05-16 13:43,26.96,5.64
15.19,7.78,22.0,12.964,23.970000000000034,1.15,53.0987,4.446833,2020-05-16 13:44,27.03,5.64
16.27,7.78,22.0,12.7068,25.00999999999999,1.15,53.101733,4.4499,2020-05-16 13:45,26.99,5.64
15.69,7.78,22.0,12.501,23.199999999999992,1.15,53.104833,4.4529,2020-05-16 13:46,26.8,5.64
15.73,7.78,21.0,13.2727,23.20999999999998,1.15,53.107967,4.45595,2020-05-16 13:47,26.79,5.64
16.09,7.78,22.0,11.6779,27.220000000000034,1.15,53.111083,4.458983,2020-05-16 13:48,26.78,5.64
<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
15.73,7.78,22.0,12.2438,25.160000000000025,1.15,53.1141,4.461933,2020-05-16 13:49,26.84,5.64
15.9,7.78,21.0,13.0154,23.0,1.15,53.11711700000001,4.464883,2020-05-16 13:50,27.0,5.64
16.1,7.78,22.0,13.8386,16.99000000000001,1.15,53.120183,4.467917,2020-05-16 13:51,27.01,5.64
16.15,7.78,21.0,14.1472,22.99000000000001,1.15,53.12325,4.470917,2020-05-16 13:52,27.01,5.64
<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
15.63,7.78,22.0,12.0895,25.00999999999999,1.15,53.126267000000006,4.47385,2020-05-16 13:53,26.99,5.64
17.23,7.78,22.0,12.3467,28.99000000000001,1.15,53.1293,4.476833,2020-05-16 13:54,27.01,5.64
16.18,7.78,21.0,13.6842,23.99000000000001,1.15,53.132332999999996,4.4798,2020-05-16 13:55,27.01,5.64
16.03,7.78,22.0,13.4785,25.899999999999977,1.15,53.1354,4.482783,2020-05-16 13:56,27.1,5.64
15.95,7.78,36.0,12.3981,23.74000000000001,1.15,53.138367,4.485717,2020-05-16 13:57,27.26,5.64
16.01,7.78,22.0,12.8097,18.889999999999983,1.15,53.1414,4.488716999999999,2020-05-16 13:58,27.11,5.64
16.15,7.78,21.0,12.9126,22.149999999999977,1.15,53.144417000000004,4.4917,2020-05-16 13:59,26.85,5.64
16.08,7.78,22.0,13.7357,20.420000000000016,1.15,53.147482999999994,4.494667,2020-05-16 14:00,26.58,5.64
15.6,7.78,22.0,13.3241,21.879999999999995,1.15,53.150467000000006,4.497567,2020-05-16 14:01,27.12,5.64
15.23,7.78,39.0,11.4207,18.759999999999987,0.94,53.153482999999994,4.50055,2020-05-16 14:02,27.24,6.07
16.03,7.78,22.0,13.3756,17.779999999999973,0.94,53.156517,4.5036,2020-05-16 14:03,27.22,6.07
15.46,7.78,22.0,12.4496,23.620000000000005,0.94,53.159567,4.50675,2020-05-16 14:04,27.38,6.07
15.83,7.78,22.0,11.2149,23.86000000000001,0.94,53.162532999999996,4.5098,2020-05-16 14:05,27.14,6.07
=======
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
15.63,7.78,22.0,12.0895,25.00999999999999,1.15,53.12626700000001,4.47385,2020-05-16 13:53,26.99,5.64
17.23,7.78,22.0,12.3467,28.99000000000001,1.15,53.1293,4.476833,2020-05-16 13:54,27.01,5.64
16.18,7.78,21.0,13.6842,23.99000000000001,1.15,53.132333,4.4798,2020-05-16 13:55,27.01,5.64
16.03,7.78,22.0,13.4785,25.899999999999977,1.15,53.1354,4.482783,2020-05-16 13:56,27.1,5.64
15.95,7.78,36.0,12.3981,23.74000000000001,1.15,53.138367,4.485717,2020-05-16 13:57,27.26,5.64
16.01,7.78,22.0,12.8097,18.889999999999983,1.15,53.1414,4.4887169999999985,2020-05-16 13:58,27.11,5.64
16.15,7.78,21.0,12.9126,22.149999999999977,1.15,53.144417,4.4917,2020-05-16 13:59,26.85,5.64
16.08,7.78,22.0,13.7357,20.420000000000016,1.15,53.147483,4.494667,2020-05-16 14:00,26.58,5.64
15.6,7.78,22.0,13.3241,21.879999999999995,1.15,53.150467000000006,4.497567,2020-05-16 14:01,27.12,5.64
15.23,7.78,39.0,11.4207,18.759999999999987,0.94,53.153483,4.50055,2020-05-16 14:02,27.24,6.07
16.03,7.78,22.0,13.3756,17.779999999999973,0.94,53.156517,4.5036,2020-05-16 14:03,27.22,6.07
15.46,7.78,22.0,12.4496,23.620000000000005,0.94,53.159567,4.50675,2020-05-16 14:04,27.38,6.07
15.83,7.78,22.0,11.2149,23.86000000000001,0.94,53.162533,4.5098,2020-05-16 14:05,27.14,6.07
<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
15.59,7.78,22.0,11.0091,22.529999999999966,0.94,53.165567,4.5128330000000005,2020-05-16 14:06,25.47,6.07
16.33,7.78,21.0,12.501,16.889999999999983,0.94,53.1687,4.5157,2020-05-16 14:07,24.11,6.07
15.44,7.78,22.0,13.1183,20.769999999999982,0.94,53.17185,4.5185,2020-05-16 14:08,24.23,6.07
16.11,7.78,22.0,13.3756,18.990000000000013,0.94,53.174917,4.521167,2020-05-16 14:09,24.01,6.07
<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
15.49,7.78,21.0,12.9126,16.99000000000001,0.94,53.178082999999994,4.52395,2020-05-16 14:10,24.01,6.07
15.57,7.78,22.0,12.6553,25.11000000000001,0.94,53.181167,4.5266,2020-05-16 14:11,23.89,6.07
16.44,7.78,32.0,12.7068,22.019999999999985,0.94,53.18425,4.529283,2020-05-16 14:12,23.98,6.07
15.83,7.78,22.0,12.038,23.870000000000005,0.94,53.187367,4.532017,2020-05-16 14:13,24.13,6.07
15.84,7.78,22.0,12.4496,28.660000000000025,0.94,53.1905,4.534816999999999,2020-05-16 14:14,24.34,6.07
15.09,7.78,21.0,12.2952,25.870000000000005,0.94,53.19355,4.537583000000001,2020-05-16 14:15,24.13,6.07
15.42,7.78,22.0,12.8097,25.370000000000005,0.94,53.196667000000005,4.540367,2020-05-16 14:16,23.63,6.07
15.79,7.78,22.0,13.0154,21.5,0.94,53.199783,4.543083,2020-05-16 14:17,23.5,6.07
15.31,7.78,22.0,13.2212,30.279999999999966,0.94,53.20288299999999,4.5458169999999996,2020-05-16 14:18,23.72,6.07
15.97,7.78,22.0,12.3981,27.279999999999966,0.94,53.205982999999996,4.548567,2020-05-16 14:19,23.72,6.07
=======
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
15.49,7.78,21.0,12.9126,16.99000000000001,0.94,53.178083,4.52395,2020-05-16 14:10,24.01,6.07
15.57,7.78,22.0,12.6553,25.11000000000001,0.94,53.181167,4.5266,2020-05-16 14:11,23.89,6.07
16.44,7.78,32.0,12.7068,22.019999999999985,0.94,53.18425,4.529283,2020-05-16 14:12,23.98,6.07
15.83,7.78,22.0,12.038,23.870000000000005,0.94,53.187367,4.532017,2020-05-16 14:13,24.13,6.07
15.84,7.78,22.0,12.4496,28.660000000000025,0.94,53.1905,4.5348169999999985,2020-05-16 14:14,24.34,6.07
15.09,7.78,21.0,12.2952,25.870000000000005,0.94,53.19355,4.5375830000000015,2020-05-16 14:15,24.13,6.07
15.42,7.78,22.0,12.8097,25.370000000000005,0.94,53.19666700000001,4.540367,2020-05-16 14:16,23.63,6.07
15.79,7.78,22.0,13.0154,21.5,0.94,53.199783,4.543083,2020-05-16 14:17,23.5,6.07
15.31,7.78,22.0,13.2212,30.279999999999966,0.94,53.20288299999999,4.545817,2020-05-16 14:18,23.72,6.07
15.97,7.78,22.0,12.3981,27.279999999999966,0.94,53.205983,4.548567,2020-05-16 14:19,23.72,6.07
<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
15.84,7.78,21.0,11.2149,22.279999999999973,0.94,53.2091,4.5513,2020-05-16 14:20,23.72,6.07
15.66,7.78,22.0,13.0669,19.19999999999999,0.94,53.212217,4.554083,2020-05-16 14:21,23.8,6.07
15.96,7.78,22.0,12.4496,25.129999999999995,0.94,53.21536700000001,4.556933,2020-05-16 14:22,23.87,6.07
15.73,7.78,22.0,11.8837,25.129999999999995,0.94,53.218433,4.559617,2020-05-16 14:23,23.87,6.07
<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
16.49,7.78,22.0,12.2438,26.949999999999992,0.94,53.221532999999994,4.5623830000000005,2020-05-16 14:24,24.05,6.07
15.39,7.78,22.0,12.4496,26.410000000000025,0.94,53.22465,4.56515,2020-05-16 14:25,23.59,6.07
15.51,7.78,22.0,13.2212,25.75999999999999,0.94,53.22775,4.567933,2020-05-16 14:26,24.24,6.07
15.57,7.78,36.0,12.964,26.629999999999995,0.94,53.23085,4.5708,2020-05-16 14:27,24.37,6.07
15.87,7.78,22.0,12.4496,20.95999999999998,0.94,53.233982999999995,4.57375,2020-05-16 14:28,24.04,6.07
16.32,7.78,21.0,12.501,27.399999999999977,0.94,53.237033,4.57655,2020-05-16 14:29,23.6,6.07
15.71,7.78,22.0,14.1472,30.399999999999977,0.94,53.2401,4.5794,2020-05-16 14:30,23.6,6.07
15.77,7.78,22.0,12.8097,23.389999999999986,0.94,53.24316700000001,4.5822330000000004,2020-05-16 14:31,23.61,6.07
15.86,7.78,22.0,12.964,33.45999999999998,0.94,53.246283,4.58505,2020-05-16 14:32,23.54,6.07
16.12,7.78,21.0,10.3918,28.04000000000002,0.94,53.249317000000005,4.587817,2020-05-16 14:33,23.96,6.07
16.44,7.78,22.0,11.575,30.949999999999992,0.94,53.2524,4.59065,2020-05-16 14:34,24.05,6.07
15.79,7.78,21.0,12.964,25.949999999999992,0.94,53.255467,4.593417,2020-05-16 14:35,24.05,6.07
16.62,7.78,22.0,11.7293,17.769999999999982,0.94,53.25855,4.5962,2020-05-16 14:36,24.23,6.07
16.77,7.78,21.0,12.3981,28.730000000000015,0.94,53.2616,4.599033,2020-05-16 14:37,24.27,6.07
15.77,7.78,22.0,11.9351,29.120000000000005,0.94,53.26473299999999,4.601833,2020-05-16 14:38,23.88,6.07
15.71,7.78,22.0,12.9126,27.25999999999999,0.94,53.267767000000006,4.604483,2020-05-16 14:39,23.74,6.07
15.69,7.78,21.0,13.0669,31.910000000000025,0.94,53.27085,4.6072169999999995,2020-05-16 14:40,24.09,6.07
15.71,7.78,22.0,10.9577,33.75999999999999,0.94,53.273917000000004,4.6099,2020-05-16 14:41,24.24,6.07
16.22,7.78,35.0,12.7068,30.56,0.94,53.277017,4.6127,2020-05-16 14:42,24.44,6.07
16.27,7.78,22.0,12.5524,31.050000000000008,0.94,53.280083,4.615483,2020-05-16 14:43,23.95,6.07
15.77,7.78,21.0,11.6779,31.220000000000034,0.94,53.283232999999996,4.618317,2020-05-16 14:44,23.78,6.07
16.0,7.78,22.0,12.3981,24.079999999999984,0.94,53.286267,4.621117,2020-05-16 14:45,23.92,6.07
16.13,7.78,22.0,12.8611,24.93000000000001,0.94,53.289333,4.623933,2020-05-16 14:46,24.07,6.07
15.5,7.78,22.0,10.4947,25.850000000000023,0.94,53.292382999999994,4.626833,2020-05-16 14:47,24.15,6.07
16.07,7.78,22.0,11.9351,24.050000000000008,0.94,53.295483,4.6297,2020-05-16 14:48,23.95,6.07
15.86,7.78,21.0,11.8322,27.24000000000001,0.94,53.298533,4.63255,2020-05-16 14:49,23.76,6.07
15.66,7.78,22.0,11.6264,27.0,0.94,53.301632999999995,4.635433,2020-05-16 14:50,24.0,6.07
15.58,7.78,22.0,12.4496,26.879999999999995,0.94,53.304717000000004,4.638367,2020-05-16 14:51,24.12,6.07
=======
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
16.49,7.78,22.0,12.2438,26.949999999999992,0.94,53.221533,4.5623830000000005,2020-05-16 14:24,24.05,6.07
15.39,7.78,22.0,12.4496,26.410000000000025,0.94,53.22465,4.56515,2020-05-16 14:25,23.59,6.07
15.51,7.78,22.0,13.2212,25.75999999999999,0.94,53.22775,4.567933,2020-05-16 14:26,24.24,6.07
15.57,7.78,36.0,12.964,26.629999999999995,0.94,53.23085,4.5708,2020-05-16 14:27,24.37,6.07
15.87,7.78,22.0,12.4496,20.95999999999998,0.94,53.233983,4.57375,2020-05-16 14:28,24.04,6.07
16.32,7.78,21.0,12.501,27.399999999999977,0.94,53.237033,4.57655,2020-05-16 14:29,23.6,6.07
15.71,7.78,22.0,14.1472,30.399999999999977,0.94,53.2401,4.5794,2020-05-16 14:30,23.6,6.07
15.77,7.78,22.0,12.8097,23.389999999999986,0.94,53.24316700000001,4.582233,2020-05-16 14:31,23.61,6.07
15.86,7.78,22.0,12.964,33.45999999999998,0.94,53.246283,4.58505,2020-05-16 14:32,23.54,6.07
16.12,7.78,21.0,10.3918,28.04000000000002,0.94,53.24931700000001,4.587817,2020-05-16 14:33,23.96,6.07
16.44,7.78,22.0,11.575,30.949999999999992,0.94,53.2524,4.59065,2020-05-16 14:34,24.05,6.07
15.79,7.78,21.0,12.964,25.949999999999992,0.94,53.255467,4.593417,2020-05-16 14:35,24.05,6.07
16.62,7.78,22.0,11.7293,17.769999999999982,0.94,53.25855,4.5962,2020-05-16 14:36,24.23,6.07
16.77,7.78,21.0,12.3981,28.73000000000001,0.94,53.2616,4.599033,2020-05-16 14:37,24.27,6.07
15.77,7.78,22.0,11.9351,29.120000000000005,0.94,53.26473299999999,4.601833,2020-05-16 14:38,23.88,6.07
15.71,7.78,22.0,12.9126,27.25999999999999,0.94,53.267767000000006,4.604483,2020-05-16 14:39,23.74,6.07
15.69,7.78,21.0,13.0669,31.910000000000025,0.94,53.27085,4.607217,2020-05-16 14:40,24.09,6.07
15.71,7.78,22.0,10.9577,33.75999999999999,0.94,53.273917,4.6099,2020-05-16 14:41,24.24,6.07
16.22,7.78,35.0,12.7068,30.56,0.94,53.277017,4.6127,2020-05-16 14:42,24.44,6.07
16.27,7.78,22.0,12.5524,31.050000000000008,0.94,53.280083,4.615483,2020-05-16 14:43,23.95,6.07
15.77,7.78,21.0,11.6779,31.220000000000034,0.94,53.283233,4.618317,2020-05-16 14:44,23.78,6.07
16.0,7.78,22.0,12.3981,24.079999999999984,0.94,53.286267,4.621117,2020-05-16 14:45,23.92,6.07
16.13,7.78,22.0,12.8611,24.93000000000001,0.94,53.289333,4.623933,2020-05-16 14:46,24.07,6.07
15.5,7.78,22.0,10.4947,25.850000000000023,0.94,53.292383,4.626833,2020-05-16 14:47,24.15,6.07
16.07,7.78,22.0,11.9351,24.050000000000008,0.94,53.295483,4.6297,2020-05-16 14:48,23.95,6.07
15.86,7.78,21.0,11.8322,27.24000000000001,0.94,53.298533,4.63255,2020-05-16 14:49,23.76,6.07
15.66,7.78,22.0,11.6264,27.0,0.94,53.301633,4.635433,2020-05-16 14:50,24.0,6.07
15.58,7.78,22.0,12.4496,26.879999999999995,0.94,53.304717,4.638367,2020-05-16 14:51,24.12,6.07
<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
16.15,7.78,22.0,11.7808,28.19,0.94,53.30778299999999,4.6413,2020-05-16 14:52,23.81,6.07
16.0,7.78,21.0,12.964,26.25999999999999,0.94,53.310867,4.644183,2020-05-16 14:53,23.74,6.07
15.86,7.78,22.0,12.9126,31.04000000000002,0.94,53.31398299999999,4.647083,2020-05-16 14:54,23.96,6.07
15.63,7.78,22.0,12.501,19.129999999999995,0.94,53.317067,4.6499,2020-05-16 14:55,23.87,6.07
16.83,7.78,22.0,12.2438,27.20999999999998,0.94,53.32018299999999,4.652717,2020-05-16 14:56,23.79,6.07
<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
15.72,7.78,36.0,13.3241,23.889999999999986,0.94,53.323232999999995,4.655483,2020-05-16 14:57,24.11,6.07
16.37,7.78,22.0,12.5524,22.100000000000023,0.94,53.326283,4.65825,2020-05-16 14:58,23.9,6.07
15.5,7.78,22.0,12.964,30.220000000000034,0.94,53.32935,4.660966999999999,2020-05-16 14:59,23.78,6.07
16.02,7.78,21.0,14.1472,25.699999999999992,0.94,53.332467,4.663733000000001,2020-05-16 15:00,24.3,6.07
15.57,7.78,21.0,13.0669,24.5,0.94,53.335517,4.666533,2020-05-16 15:01,24.5,6.07
15.82,7.78,39.0,12.0895,32.470000000000034,0.94,53.33855,4.669333,2020-05-16 15:02,24.53,6.07
15.86,7.78,22.0,12.2952,28.839999999999968,0.94,53.3416,4.672183,2020-05-16 15:03,24.16,6.07
16.37,7.78,22.0,13.0154,29.170000000000016,0.94,53.344682999999996,4.675083,2020-05-16 15:04,23.83,6.07
16.81,7.78,21.0,12.2438,32.43000000000001,0.94,53.347767000000005,4.677967,2020-05-16 15:05,23.57,6.07
15.9,7.78,22.0,11.7293,33.579999999999984,0.94,53.3509,4.680867,2020-05-16 15:06,23.42,6.07
16.18,7.78,22.0,12.6039,29.629999999999995,0.94,53.353933,4.6837,2020-05-16 15:07,23.37,6.07
16.67,7.78,22.0,11.7808,30.079999999999984,0.94,53.357067,4.6866330000000005,2020-05-16 15:08,23.92,6.07
16.0,7.78,22.0,12.0895,25.889999999999986,0.94,53.360082999999996,4.689567,2020-05-16 15:09,24.11,6.07
16.6,7.78,22.0,12.038,26.410000000000025,0.94,53.363167000000004,4.692483,2020-05-16 15:10,23.59,6.07
16.87,7.78,22.0,12.8097,28.18000000000001,0.94,53.3663,4.6954,2020-05-16 15:11,23.82,6.07
15.96,7.78,32.0,12.5524,28.050000000000008,0.94,53.369417000000006,4.698333,2020-05-16 15:12,23.95,6.07
15.85,7.78,21.0,11.575,28.199999999999992,0.94,53.372482999999995,4.7011,2020-05-16 15:13,23.8,6.07
15.71,7.78,22.0,12.7068,24.86000000000001,0.94,53.375617000000005,4.703867,2020-05-16 15:14,24.14,6.07
=======
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
15.72,7.78,36.0,13.3241,23.889999999999986,0.94,53.323233,4.655483,2020-05-16 14:57,24.11,6.07
16.37,7.78,22.0,12.5524,22.100000000000023,0.94,53.326283,4.65825,2020-05-16 14:58,23.9,6.07
15.5,7.78,22.0,12.964,30.220000000000034,0.94,53.32935,4.6609669999999985,2020-05-16 14:59,23.78,6.07
16.02,7.78,21.0,14.1472,25.699999999999992,0.94,53.332467,4.6637330000000015,2020-05-16 15:00,24.3,6.07
15.57,7.78,21.0,13.0669,24.5,0.94,53.335517,4.666533,2020-05-16 15:01,24.5,6.07
15.82,7.78,39.0,12.0895,32.470000000000034,0.94,53.33855,4.669333,2020-05-16 15:02,24.53,6.07
15.86,7.78,22.0,12.2952,28.839999999999968,0.94,53.3416,4.672183,2020-05-16 15:03,24.16,6.07
16.37,7.78,22.0,13.0154,29.170000000000016,0.94,53.344683,4.675083,2020-05-16 15:04,23.83,6.07
16.81,7.78,21.0,12.2438,32.43000000000001,0.94,53.34776700000001,4.677967,2020-05-16 15:05,23.57,6.07
15.9,7.78,22.0,11.7293,33.579999999999984,0.94,53.3509,4.680867,2020-05-16 15:06,23.42,6.07
16.18,7.78,22.0,12.6039,29.629999999999995,0.94,53.353933,4.6837,2020-05-16 15:07,23.37,6.07
16.67,7.78,22.0,11.7808,30.079999999999984,0.94,53.357067,4.6866330000000005,2020-05-16 15:08,23.92,6.07
16.0,7.78,22.0,12.0895,25.889999999999986,0.94,53.360083,4.689567,2020-05-16 15:09,24.11,6.07
16.6,7.78,22.0,12.038,26.410000000000025,0.94,53.363167,4.692483,2020-05-16 15:10,23.59,6.07
16.87,7.78,22.0,12.8097,28.18000000000001,0.94,53.3663,4.6954,2020-05-16 15:11,23.82,6.07
15.96,7.78,32.0,12.5524,28.050000000000008,0.94,53.36941700000001,4.698333,2020-05-16 15:12,23.95,6.07
15.85,7.78,21.0,11.575,28.199999999999992,0.94,53.372483,4.7011,2020-05-16 15:13,23.8,6.07
15.71,7.78,22.0,12.7068,24.86000000000001,0.94,53.37561700000001,4.703867,2020-05-16 15:14,24.14,6.07
<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
