stw,draft,foc,ws,wd,swh,lat,lon,dt,vslHeading,wsWS
0.23,10.6,7.0,4.3213,-102.58999999999996,0.0,22.472967,-97.884317,2020-04-19 22:47,347.59,3.92
1.24,10.6,11.0,4.7329,-113.3,0.0,22.4729,-97.885,2020-04-19 22:53,346.3,3.92
2.97,10.6,8.0,7.1508,-89.25,0.0,22.473217,-97.885217,2020-04-19 22:54,345.25,3.92
3.38,10.6,6.0,6.4306,-85.17000000000002,0.0,22.473733,-97.88545,2020-04-19 22:55,347.17,3.92
4.83,10.6,7.0,4.9387,-44.27999999999997,0.0,22.474417000000006,-97.885667,2020-04-19 22:56,349.28,3.92
4.53,10.6,6.0,4.5786,-221.74,0.0,22.475233,-97.8858,2020-04-19 22:57,348.74,3.92
5.56,10.6,5.0,2.8294,-30.25999999999999,0.0,22.476167,-97.886017,2020-04-19 22:58,347.26,3.92
5.43,10.6,4.0,4.7329,-64.94999999999999,0.0,22.4772,-97.886267,2020-04-19 22:59,346.95,3.92
6.09,10.6,24.0,7.0479,291.42,0.0,22.481033,-97.887117,2020-04-19 23:03,2.58,3.92
6.61,10.6,5.0,6.019,288.2,0.0,22.482167,-97.887117,2020-04-19 23:04,9.8,3.92
6.83,10.6,2.0,3.0352,271.58,0.0,22.483283,-97.887083,2020-04-19 23:05,22.42,3.92
6.63,10.6,1.0,5.8132,262.13,0.0,22.484317,-97.88675,2020-04-19 23:06,36.87,3.92
6.28,10.6,3.0,9.8259,272.24,0.0,22.4852,-97.886217,2020-04-19 23:07,49.76,3.92
6.01,10.6,5.0,9.8259,273.04,0.0,22.485967,-97.885483,2020-04-19 23:08,63.96,3.92
6.43,10.6,8.0,10.0317,271.67,0.0,22.486483,-97.884567,2020-04-19 23:09,74.33,3.92
6.88,10.6,10.0,10.186,267.29,0.0,22.48685,-97.883483,2020-04-19 23:10,82.71,3.92
6.7,10.6,9.0,9.5172,263.17,0.0,22.487,-97.882233,2020-04-19 23:11,84.83,3.92
7.73,10.6,9.0,9.8259,268.93,0.0,22.487217,-97.880867,2020-04-19 23:12,85.07,3.92
7.79,10.6,9.0,11.2149,268.28,0.0,22.48735,-97.879333,2020-04-19 23:13,87.72,3.92
8.37,10.6,9.0,11.8837,259.16,0.0,22.487433,-97.8777,2020-04-19 23:14,89.84,3.92
8.16,10.6,9.0,10.7004,262.59000000000003,0.0,22.487483,-97.876033,2020-04-19 23:15,90.41,3.92
9.08,10.6,9.0,11.575,264.87,0.0,22.4875,-97.874283,2020-04-19 23:16,91.13,3.92
8.03,10.6,17.0,11.7808,260.88,0.0,22.48745,-97.87245,2020-04-19 23:17,91.12,3.92
8.53,10.6,8.0,10.649,264.85,0.0,22.487433,-97.87055,2020-04-19 23:18,91.15,3.92
8.42,10.6,8.0,12.6553,258.94,0.0,22.487417,-97.868667,2020-04-19 23:19,91.06,3.92
9.69,10.6,8.0,12.0895,258.94,0.0,22.487467,-97.866767,2020-04-19 23:20,91.06,3.92
9.64,10.6,8.0,13.3241,263.96,0.0,22.487433,-97.86475,2020-04-19 23:21,91.04,3.92
9.08,10.6,8.0,12.1923,262.02,0.0,22.487467,-97.862817,2020-04-19 23:22,90.98,3.92
9.02,10.6,8.0,12.6039,261.85,0.0,22.487433,-97.860767,2020-04-19 23:23,91.15,3.92
9.18,10.6,8.0,13.0154,259.75,0.0,22.487467,-97.858833,2020-04-19 23:24,91.25,3.92
9.62,10.6,8.0,13.3756,260.98,0.0,22.48745,-97.856767,2020-04-19 23:25,91.02,3.92
9.4,10.6,8.0,13.7871,264.89,0.0,22.4874,-97.854733,2020-04-19 23:26,91.11,3.92
9.2,10.6,7.0,12.964,260.06,0.0,22.487367000000006,-97.852633,2020-04-19 23:27,90.94,3.92
9.29,10.6,8.0,12.1409,259.02,0.0,22.487383,-97.850617,2020-04-19 23:28,89.98,3.92
9.4,10.6,8.0,13.2212,258.88,0.0,22.487417,-97.848533,2020-04-19 23:29,90.12,3.92
9.56,10.6,8.0,12.964,259.79,0.0,22.487433,-97.84645,2020-04-19 23:30,90.21,3.92
9.67,10.6,10.0,12.3467,259.01,0.0,22.487483,-97.844333,2020-04-19 23:31,89.99,3.92
10.15,10.6,23.0,13.4785,256.78,0.0,22.487467,-97.842133,2020-04-19 23:32,90.22,3.92
10.31,10.6,13.0,12.1409,261.99,0.0,22.487467,-97.839917,2020-04-19 23:33,90.01,3.92
