stw,draft,foc,ws,wd,swh,lat,lon,dt,vslHeading,wsWS
0.2,11.72,10.0,3.704,-91.64999999999998,0.69,19.233717,-96.1688,2020-04-17 16:32,349.65,2.75
0.22,11.72,15.0,1.0289,-88.67000000000002,0.69,19.233717,-96.168783,2020-04-17 16:47,349.67,2.75
0.53,11.72,13.0,2.315,-90.69,0.69,19.233717,-96.1688,2020-04-17 17:03,349.69,2.75
1.19,11.72,12.0,3.9098,-72.64999999999998,0.69,19.234033,-96.1682,2020-04-17 17:11,352.65,2.75
2.33,11.72,8.0,3.704,-76.32999999999998,0.69,19.234367,-96.168117,2020-04-17 17:12,356.33,2.75
3.38,11.72,7.0,3.1381,-69.68,0.69,19.234817,-96.168133,2020-04-17 17:13,357.68,2.75
4.54,11.72,8.0,3.8583,-72.04000000000002,0.69,19.235467,-96.168133,2020-04-17 17:14,358.04,2.75
4.57,11.72,7.0,5.8132,-78.08999999999997,0.69,19.236267,-96.168167,2020-04-17 17:15,358.09,2.75
3.58,11.72,2.0,4.3213,281.87,0.69,19.237733,-96.168317,2020-04-17 17:17,6.13,2.75
3.43,11.72,7.0,4.2699,280.3,0.69,19.238433,-96.168283,2020-04-17 17:18,12.7,2.75
1.75,11.72,11.0,3.8583,-100.51,0.69,19.2411,-96.167017,2020-04-17 17:28,185.51,2.75
3.89,11.72,11.0,6.482,-106.11,0.69,19.240567,-96.1672,2020-04-17 17:29,186.11,2.75
5.25,11.72,11.0,6.945,-106.27999999999996,0.69,19.239867,-96.167317,2020-04-17 17:30,183.28,2.75
6.08,11.72,11.0,7.0993,-112.82,0.69,19.238917,-96.167383,2020-04-17 17:31,182.82,2.75
6.26,11.72,26.0,6.3791,-98.86,0.69,19.237833,-96.167467,2020-04-17 17:32,181.86,2.75
7.09,11.72,10.0,8.0253,-99.2,0.69,19.236617000000006,-96.167567,2020-04-17 17:33,179.2,2.75
7.28,11.72,7.0,8.1282,-114.31,0.69,19.235317,-96.167583,2020-04-17 17:34,174.31,2.75
7.49,11.72,4.0,7.9739,-105.69,0.69,19.233933,-96.167483,2020-04-17 17:35,170.69,2.75
7.3,11.72,4.0,8.9513,-110.88,0.69,19.232567,-96.167233,2020-04-17 17:36,169.88,2.75
7.27,11.72,5.0,9.2086,-107.89999999999998,0.69,19.231183,-96.167017,2020-04-17 17:37,169.9,2.75
7.69,11.72,2.0,9.8773,-109.74,0.69,19.229767,-96.166817,2020-04-17 17:38,167.74,2.75
7.97,11.72,3.0,9.5172,-110.91999999999996,0.69,19.228383,-96.166533,2020-04-17 17:39,162.92,2.75
