"t_stamp","gps speed","speed log","course","vessel status","SHAFT RPM","Shaft Power","Shaft Torque","TC RPM","Scav Air","Main Engine FO Press","main engine foc","aux engines foc","aux boilers foc","ME FM flow t h","ME FM temp","ME FM density","AE IN FM flow t h","AE IN FM temp","AE IN FM density","AE OUT FM flow t h","AE OUT FM temp","AE OUT FM density","AB FM flow t h","AB FM temp","AB FM density","latitude","longitude"
"2019-12-11 00:00:00.000","11.699999809265137","11.274999856948853","255.06666564941406","Under way using engines","63.371734619140625","907.1330261230469","78.3312759399414","8687.672688802084","0.9065950421568981","8.73239247004191","1.1876540184020996","0.10065465933681231","0.0","1.2822006046772003","81.49662892749836","913.8086457871224","0.9154720901628304","105.29201253255208","899.00537109375","0.7995792984383238","98.15959167480469","904.2017997632164","0.0","39.43916702270508","944.8130798339844","32.95417022705078","28.76667022705078"
"2019-12-11 00:01:00.000","11.699999809265137","11.4","254.6500015258789","Under way using engines","63.371734619140625","906.9041137695312","78.3312759399414","8789.959635416666","0.8987196620042226","8.559310150146484","1.1867541790008544","0.10075207015999539","0.0","1.2806224822998047","81.47316210522374","913.8307860598917","0.9155279452043088","105.01025390625","899.1064453125","0.7996797768749487","98.24047301652448","904.18310546875","0.0","39.37200164794922","944.8983357747396","32.95417022705078","28.76667022705078"
"2019-12-11 00:02:00.000","11.699999809265137","11.299999872843424","253.73333485921225","Under way using engines","63.371734619140625","906.9041137695312","78.3312759399414","8781.567220052084","0.8908442818515471","8.62639331817627","1.1892236471176147","0.10084948098317849","0.0","1.289381206035614","81.44969528294911","913.8529263326611","0.9155838002457873","104.79372787475586","899.224609375","0.7997802553115737","98.20769500732422","904.290283203125","0.0","39.366947174072266","944.745849609375","32.95417022705078","28.76667022705078"
"2019-12-11 00:03:00.000","11.699999809265137","11.499999761581421","254.3999989827474","Under way using engines","63.371734619140625","906.9041137695312","78.3312759399414","8970.015950520834","0.8829689016988715","8.665578206380209","1.2158645987510681","0.10094689180636157","0.0","1.3160221874713898","81.42622846067448","913.86376953125","0.9156396552872658","104.62564849853516","899.326171875","0.7998807337481988","98.04644775390625","904.3447084693099","0.0","39.41012191772461","944.8062032063802","32.95417022705078","28.76667022705078"
"2019-12-11 00:04:00.000","11.699999809265137","11.5","254.64999643961588","Under way using engines","63.371734619140625","906.9041137695312","78.3312759399414","8961.165690104166","0.875093521546196","8.951674779256185","1.1937686602274578","0.10104430262954466","0.0","1.3116591453552247","81.41790008544922","913.8155892257298","0.9156955103287442","105.07551701863606","899.0602010091146","0.7999812121848238","97.94059753417969","904.3916113027285","0.0","39.37607288360596","944.7572875976563","32.95417022705078","28.76667022705078"
"2019-12-11 00:05:00.000","11.75","11.5","255.9499944051107","Under way using engines","63.371734619140625","906.9041137695312","78.3312759399414","9063.91015625","0.8672181413935205","8.772432009379068","1.2396808862686157","0.10114171345272774","0.0","1.3418460687001545","81.47517291202264","913.7836870204525","0.9157513653702226","106.26726989746093","898.4728088378906","0.8000816906214487","97.82917785644531","904.394287109375","0.0","39.05358695983887","945.5952453613281","32.95417022705078","28.76667022705078"
"2019-12-11 00:06:00.000","11.75","11.349999904632568","256.9166666666667","Under way using engines","63.371734619140625","906.9041137695312","78.3312759399414","8970.169108072916","0.8593427612408451","8.581185658772787","1.2050983905792236","0.10123912427591082","0.0","1.304628809293111","81.50998710360578","913.751784815175","0.915807220411701","105.67404174804688","898.670166015625","0.8001821690580737","97.90584434392126","904.43798828125","0.0","39.11335686324026","945.2893676757812","32.95417022705078","28.76667022705078"
"2019-12-11 00:07:00.000","11.75","11.5","256.54285321916853","Under way using engines","63.371734619140625","906.6752319335938","78.3312759399414","8808.575520833334","0.8514673810881696","8.823092142740885","1.1880938053131103","0.1013365350990939","0.0","1.2882513523101806","81.52210998535156","913.7456665039062","0.9158630754531795","105.23636627197266","899.0607299804688","0.8002826474946987","97.94059753417969","904.4267272949219","0.0","39.20210266113281","944.8729248046875","32.95417022705078","28.76667022705078"
"2019-12-11 00:08:00.000","11.754922582742259","11.55999984741211","255.27999877929688","Under way using engines","63.371734619140625","906.9041137695312","78.3312759399414","8642.658854166666","0.8451666831970215","8.778047243754068","1.1609012484550476","0.101433945922277","0.0","1.2765655517578125","81.41790008544922","913.9013671875","0.9159189304946579","104.95708465576172","899.1123352050781","0.8003831259313237","98.06121826171875","904.27001953125","0.0","39.25165557861328","944.8311360677084","32.95417022705078","28.76667022705078"
"2019-12-11 00:09:00.000","11.800000190734863","11.560000038146972","254.60000356038412","Under way using engines","63.371734619140625","906.9041137695312","78.3312759399414","8792.5537109375","0.9566795825958252","8.548592249552408","1.2267505327860515","0.10153135674546009","0.0","1.2893245617548625","81.43440463182998","913.7864990234375","0.9159747855361363","104.90484619140625","899.166748046875","0.8004836043679487","97.95536804199219","904.3420003255209","0.0","39.149322509765625","944.6780700683594","32.95417022705078","28.76667022705078"
