65,10,T003,2010-04-22 12:00:00,Puerto Hose
64,10,T003,2010-05-05 02:00:00,Puerto Hose
79,9,T003,2010-05-08 04:00:00,CRISTOBAL
79,8,T003,2010-05-09 18:00:00,BALBOA
118,33,T003,2010-05-18 18:00:00,LONG BEACH
118,33,T003,2010-05-22 05:00:00,LONG BEACH
119,32,T003,2010-05-22 16:00:00,USWC PLA
119,32,T003,2010-05-26 14:00:00,USWC PLA
0,0,T003,2010-05-30 17:00:00,Cherry point
122,48,T003,2010-05-31 12:00:00,Cherry Point
122,48,T003,2010-06-01 12:00:00,cherry point
122,48,T003,2010-06-02 12:00:00,herry Point
122,48,T003,2010-06-03 12:00:00,Cherry Point
122,48,T003,2010-06-04 12:00:00,Chery Point
122,48,T003,2010-06-05 12:00:00,Alpine Penelope
122,48,T003,2010-06-06 12:00:00,cherry point
122,48,T003,2010-06-07 12:00:00,cherry point
122,48,T003,2010-06-08 12:00:00,Cherry Point
122,48,T003,2010-06-09 12:00:00,Cherry Point
122,48,T003,2010-06-10 12:00:00,Cherry Point
122,48,T003,2010-06-11 12:00:00,Cherry Point
122,48,T003,2010-06-12 12:00:00,Cherry Point
122,48,T003,2010-06-13 12:00:00,Cherry Point
122,48,T003,2010-06-14 12:00:00,Cherry Point
122,48,T003,2010-06-16 12:00:00,Cherry Point
122,48,T003,2010-06-17 12:00:00,Cherry Point
122,48,T003,2010-06-18 12:00:00,Cherry Point
122,48,T003,2010-06-20 12:00:00,"Cherry Point, WA, USA"
122,48,T003,2010-06-21 12:00:00,Cherry Point
122,48,T003,2010-06-22 12:00:00,Cherry Point
122,48,T003,2010-06-23 12:00:00,Cherry Point
122,48,T003,2010-06-24 12:00:00,Cherry Point
122,48,T003,2010-06-25 12:00:00,Cherry Point
122,48,T003,2010-06-26 12:00:00,Cherry Point
122,48,T003,2010-06-27 12:00:00,Cherry Point
122,48,T003,2010-06-28 12:00:00,"Cherry Point, WA, USA"
122,48,T003,2010-06-29 12:00:00,"Cherry Point, WA, USA"
122,48,T003,2010-06-30 12:00:00,"Cherry Point, WA, USA"
122,48,T003,2010-07-01 12:00:00,Cherry Point
122,48,T003,2010-07-02 12:00:00,BP terminal Cherry Point
122,48,T003,2010-07-03 12:00:00,"Cherry Point, WA, USA"
122,48,T003,2010-07-04 12:00:00,"Cherry Point, WA, USA"
122,48,T003,2010-07-05 12:00:00,Cherry Point
122,48,T003,2010-07-06 12:00:00,Cherry Point
122,48,T003,2010-07-07 12:00:00,Cherry Point
122,48,T003,2010-07-08 12:00:00,Cherry Point
122,48,T003,2010-07-09 12:00:00,"Cherry Point, WA, USA"
122,48,T003,2010-07-10 12:00:00,Cherry Point
122,48,T003,2010-07-11 12:00:00,"Cherry Point, WA, USA"
122,48,T003,2010-07-12 12:00:00,"Cherry Point, WA, USA"
122,48,T003,2010-07-13 12:00:00,"Cherry Point, WA, USA"
122,48,T003,2010-07-14 12:00:00,BP Cerry Point terminal
123,48,T003,2010-07-15 08:00:00,Cherry Point
122,49,T003,2010-07-22 23:30:00,Vancouver
122,49,T003,2010-07-23 12:00:00,Vancouver Canada
0,0,T003,2010-07-24 12:00:00,"Vancouver, Westridge"
123,48,T003,2010-07-25 05:00:00,"Vancouver, Canada"
118,33,T003,2010-07-29 10:12:00,Long Beach
118,33,T003,2010-07-29 12:00:00,LONG BEACH
118,33,T003,2010-07-30 12:00:00,LONG BEACH
118,33,T003,2010-07-31 12:00:00,LONG BEACH
118,33,T003,2010-08-01 12:00:00,LONG BEACH
0,0,T003,2010-08-02 05:00:00,"Long Beach, Ca, USA"
79,8,T003,2010-08-11 04:00:00,"Balbao, Panama"
79,8,T003,2010-08-11 12:00:00,"Balboa, Panama Canal"
79,9,T003,2010-08-12 12:00:00,Panama Canal
79,9,T003,2010-08-12 23:00:00,"Cristobal, Panama "
65,10,T003,2010-08-15 17:30:00,"Jose Terminal, Venezuela"
64,10,T003,2010-08-16 12:00:00,Puerto Jose off-shore terminal
64,10,T003,2010-08-17 12:00:00,"Puerto La Cruz, Jose off-shore"
64,10,T003,2010-08-18 12:00:00,Puerto La Cruz Jose
64,10,T003,2010-08-19 12:00:00,Puerto La Cruz Venezuela
64,10,T003,2010-08-20 12:00:00,Puerto Jose off shore terminal
64,10,T003,2010-08-21 12:00:00,Puerto Jose off-shore
64,10,T003,2010-08-22 12:00:00,PUERTO LA CRUZ
64,10,T003,2010-08-23 12:00:00,PUERTO LA CRUZ
64,10,T003,2010-08-24 12:00:00,PUERTO LA CRUZ
64,10,T003,2010-08-25 12:00:00,PUERTO LA CRUZ
64,10,T003,2010-08-26 12:00:00,PUERTO LA CRUZ
64,10,T003,2010-08-27 12:00:00,PUERTO LA CRUZ
64,10,T003,2010-08-28 12:00:00,PUERTO LA CRUZ
64,10,T003,2010-08-29 12:00:00,PUERTO LA CRUZ
64,10,T003,2010-08-30 12:00:00,PUERTO LA CRUZ
64,10,T003,2010-08-31 03:00:00,PUERTO LA CRUZ
79,9,T003,2010-09-03 03:00:00,CRISTOBAL
79,9,T003,2010-09-03 12:00:00,Panama Canal
79,8,T003,2010-09-03 17:00:00,BALBOA
118,33,T003,2010-09-12 19:00:00,LONG BEACH
0,0,T003,2010-09-13 12:00:00,"Long Beach, Ca, Usa"
118,33,T003,2010-09-14 12:00:00,LONG BEACH
118,33,T003,2010-09-14 21:00:00,LONG BEACH
102,17,T003,2010-09-18 21:00:00,LAZARO CARDENAS
102,17,T003,2010-09-19 12:00:00,LAZARO CARDENAS
102,17,T003,2010-09-20 12:00:00,LAZARO CARDENAS
102,17,T003,2010-09-21 12:00:00,LAZARO CARDENAS
102,17,T003,2010-09-22 12:00:00,LAZARO CARDENAS
102,17,T003,2010-09-23 12:00:00,LAZARO CARDENAS
102,17,T003,2010-09-24 12:00:00,LAZARO CARDENAS
102,17,T003,2010-09-25 12:00:00,LAZARO CARDENAS
102,17,T003,2010-09-26 12:00:00,LAZARO CARDENAS
102,17,T003,2010-09-27 12:00:00,LAZARO CARDENAS
102,17,T003,2010-09-28 12:00:00,LAZARO CARDENAS
102,17,T003,2010-09-28 13:00:00,LAZARO CARDENAS
118,33,T003,2010-10-02 21:40:00,LONG BEACH
118,33,T003,2010-10-03 08:00:00,LONG BEACH
103,1,T003,2010-10-29 07:00:00,SINGAPORE
103,1,T003,2010-10-29 12:00:00,SINGAPORE
103,1,T003,2010-10-30 12:00:00,SINGAPORE
103,1,T003,2010-10-31 12:00:00,SINGAPORE
103,1,T003,2010-11-01 12:00:00,SINGAPORE
103,1,T003,2010-11-02 12:00:00,SINGAPORE
103,1,T003,2010-11-03 12:00:00,SINGAPORE
103,1,T003,2010-11-04 12:00:00,SINGAPORE
103,1,T003,2010-11-05 12:00:00,SINGAPORE
103,1,T003,2010-11-05 18:12:00,SINGAPORE
103,1,T003,2010-11-05 20:00:00,PASIR GUDANG
103,1,T003,2010-11-06 12:00:00,PASIR GUDANG
103,1,T003,2010-11-07 12:00:00,Pasir Gudang
103,1,T003,2010-11-07 17:00:00,PASIR GUDANG
56,25,T003,2010-11-17 20:00:00,FUJAIRAH
56,25,T003,2010-11-18 12:00:00,FUJAIRAH
56,25,T003,2010-11-19 12:00:00,FUJAIRAH
56,25,T003,2010-11-20 12:00:00,FUJAIRAH
56,25,T003,2010-11-21 12:00:00,FUJAIRAH
56,25,T003,2010-11-22 12:00:00,FUJAIRAH
56,25,T003,2010-11-23 12:00:00,FUJAIRAH
56,25,T003,2010-11-24 12:00:00,FUJAIRAH
56,25,T003,2010-11-25 12:00:00,FUJAIRAH
56,25,T003,2010-11-26 12:00:00,FUJAIRAH
56,25,T003,2010-11-27 12:00:00,FUJAIRAH
56,25,T003,2010-11-28 12:00:00,FUJAIRAH
56,25,T003,2010-11-29 12:00:00,FUJAIRAH
56,25,T003,2010-11-30 12:00:00,FUJAIRAH
56,25,T003,2010-12-01 12:00:00,FUJAIRAH
56,25,T003,2010-12-02 12:00:00,FUJAIRAH
56,25,T003,2010-12-03 12:00:00,FUJAIRAH
56,25,T003,2010-12-04 12:00:00,FUJAIRAH
56,25,T003,2010-12-05 12:00:00,FUJAIRAH
56,25,T003,2010-12-06 12:00:00,FUJAIRAH
56,25,T003,2010-12-07 12:00:00,FUJAIRAH
56,25,T003,2010-12-07 15:00:00,FUJAIRAH
48,29,T003,2010-12-09 07:30:00,KUWAIT
47,29,T003,2010-12-09 12:00:00,KUWAIT
47,29,T003,2010-12-10 12:00:00,KUWAIT
48,29,T003,2010-12-10 18:30:00,KUWAIT
56,25,T003,2010-12-12 12:00:00,FUJAIRAH
56,25,T003,2010-12-13 12:00:00,FUJAIRAH
56,25,T003,2010-12-14 12:00:00,FUJAIRAH
56,25,T003,2010-12-15 12:00:00,FUJAIRAH
56,25,T003,2010-12-16 12:00:00,FUJAIRAH
56,25,T003,2010-12-17 12:00:00,FUJAIRAH
56,25,T003,2010-12-18 12:00:00,FUJAIRAH
56,25,T003,2010-12-19 12:00:00,FUJAIRAH
56,25,T003,2010-12-20 12:00:00,FUJAIRAH
56,25,T003,2010-12-21 12:00:00,FUJAIRAH
56,25,T003,2010-12-22 12:00:00,FUJAIRAH
56,25,T003,2010-12-23 12:00:00,FUJAIRAH
56,25,T003,2010-12-24 12:00:00,FUJAIRAH
56,25,T003,2010-12-25 12:00:00,FUJAIRAH
56,25,T003,2010-12-25 18:00:00,FUJAIRAH
52,24,T003,2010-12-26 18:30:00,Ruwais
52,24,T003,2010-12-27 12:00:00,Ruwais
52,24,T003,2010-12-28 12:00:00,Ruwais
52,24,T003,2010-12-29 12:00:00,Ruwais
52,24,T003,2010-12-29 16:30:00,RUWAIS
51,25,T003,2010-12-30 08:30:00,"MESAIEED, QATAR"
51,24,T003,2010-12-30 12:00:00,MESAIEED
51,24,T003,2010-12-31 12:00:00,MESAIEED
51,25,T003,2011-01-01 02:30:00,MESAIEED
56,25,T003,2011-01-02 08:30:00,FUJAIRAH
56,25,T003,2011-01-02 12:00:00,FUJAIRAH
56,25,T003,2011-01-03 09:36:00,FUJAIRAH
56,25,T003,2011-01-03 10:18:00,FUJAIRAH
56,25,T003,2011-01-03 12:00:00,FUJAIRAH
56,25,T003,2011-01-04 12:00:00,FUJAIRAH
56,25,T003,2011-01-05 12:00:00,FUJAIRAH
56,25,T003,2011-01-06 12:00:00,FUJAIRAH
56,25,T003,2011-01-07 12:00:00,FUJAIRAH
56,25,T003,2011-01-08 12:00:00,FUJAIRAH
56,25,T003,2011-01-09 12:00:00,FUJAIRAH
69,22,T003,2011-01-11 20:30:00,MUNDRA
69,22,T003,2011-01-12 12:00:00,MUNDRA
69,22,T003,2011-01-13 12:00:00,MUNDRA
69,22,T003,2011-01-14 12:00:00,MUNDRA
69,22,T003,2011-01-15 12:00:00,MUNDRA
69,22,T003,2011-01-15 23:30:00,MUNDRA
49,27,T003,2011-01-19 10:00:00,JUBAIL
49,27,T003,2011-01-19 12:00:00,JUBAIL
49,27,T003,2011-01-20 12:00:00,JUBAIL
49,27,T003,2011-01-21 12:00:00,JUBAIL
49,27,T003,2011-01-22 12:00:00,JUBAIL
49,27,T003,2011-01-23 12:00:00,JUBAIL
49,27,T003,2011-01-24 12:00:00,JUBAIL
49,27,T003,2011-01-25 12:00:00,JUBAIL
49,27,T003,2011-01-25 20:00:00,JUBAIL
56,24,T003,2011-01-27 10:30:00,Sohar Port
56,24,T003,2011-01-27 12:00:00,Sohar Port
56,24,T003,2011-01-28 12:00:00,Sohar Port
56,24,T003,2011-01-29 12:00:00,Sohar Port
56,24,T003,2011-01-30 12:00:00,Sohar Port
56,24,T003,2011-01-31 12:00:00,Sohar Port
56,24,T003,2011-02-01 12:00:00,Sohar Port
56,24,T003,2011-02-02 12:00:00,Sohar Port
56,24,T003,2011-02-03 12:00:00,Sohar Port
56,24,T003,2011-02-04 12:00:00,Sohar Port
56,24,T003,2011-02-05 12:00:00,Sohar Port
56,24,T003,2011-02-06 12:00:00,Sohar Port
56,24,T003,2011-02-07 03:18:00,Sohar Port
56,25,T003,2011-02-07 07:00:00,Fujairah
56,25,T003,2011-02-07 12:00:00,Fujairah
56,25,T003,2011-02-08 12:00:00,FUJAIRAH
56,25,T003,2011-02-09 12:00:00,FUJAIRAH
56,25,T003,2011-02-10 12:00:00,FUJAIRAH
56,25,T003,2011-02-11 12:00:00,FUJAIRAH
56,25,T003,2011-02-12 12:00:00,FUJAIRAH
51,25,T003,2011-02-13 17:30:00,Ras Laffan
51,25,T003,2011-02-14 12:00:00,Ras Laffan
51,25,T003,2011-02-15 12:00:00,Ras Laffan
51,25,T003,2011-02-15 15:00:00,Ras Laffan
56,25,T003,2011-02-16 20:00:00,FUJAIRAH
56,25,T003,2011-02-17 12:00:00,FUJAIRAH
56,25,T003,2011-02-18 12:00:00,FUJAIRAH
56,25,T003,2011-02-19 12:00:00,FUJAIRAH
56,25,T003,2011-02-20 12:00:00,FUJAIRAH
56,25,T003,2011-02-20 20:54:00,FUJAIRAH
56,25,T003,2011-02-20 23:18:00,FUJAIRAH
56,25,T003,2011-02-21 12:00:00,FUJAIRAH
56,25,T003,2011-02-22 12:00:00,FUJAIRAH
56,25,T003,2011-02-23 12:00:00,FUJAIRAH
56,25,T003,2011-02-24 12:00:00,FUJAIRAH
56,25,T003,2011-02-25 12:00:00,FUJAIRAH
56,25,T003,2011-02-26 12:00:00,FUJAIRAH
56,25,T003,2011-02-27 12:00:00,FUJAIRAH
51,25,T003,2011-02-28 13:30:00,Ras Laffan
51,25,T003,2011-03-01 12:00:00,Ras Laffan
51,25,T003,2011-03-01 23:42:00,Ras Laffan
66,24,T003,2011-03-04 21:00:00,KARACHI
66,24,T003,2011-03-05 12:00:00,KARACHI
66,24,T003,2011-03-06 12:00:00,KARACHI
66,24,T003,2011-03-07 12:00:00,KARACHI
66,24,T003,2011-03-08 12:00:00,KARACHI
66,24,T003,2011-03-09 12:00:00,KARACHI
66,24,T003,2011-03-10 12:00:00,KARACHI
66,24,T003,2011-03-11 12:00:00,KARACHI
66,24,T003,2011-03-12 12:00:00,KARACHI
66,24,T003,2011-03-13 12:00:00,KARACHI
66,24,T003,2011-03-14 12:00:00,KARACHI
66,24,T003,2011-03-15 12:00:00,KARACHI
66,24,T003,2011-03-16 12:00:00,KARACHI
66,24,T003,2011-03-17 12:00:00,KARACHI
66,24,T003,2011-03-18 12:00:00,KARACHI
66,24,T003,2011-03-19 12:00:00,KARACHI
66,24,T003,2011-03-20 12:00:00,KARACHI
66,24,T003,2011-03-21 12:00:00,KARACHI
66,24,T003,2011-03-22 12:00:00,KARACHI
66,24,T003,2011-03-23 12:00:00,KARACHI
66,24,T003,2011-03-24 12:00:00,KARACHI
66,24,T003,2011-03-25 12:00:00,KARACHI
66,24,T003,2011-03-26 12:00:00,KARACHI
66,24,T003,2011-03-27 12:00:00,KARACHI
66,24,T003,2011-03-28 12:00:00,KARACHI
66,24,T003,2011-03-29 12:00:00,KARACHI
66,24,T003,2011-03-30 12:00:00,KARACHI
66,24,T003,2011-03-31 12:00:00,KARACHI
66,24,T003,2011-04-01 12:00:00,KARACHI
66,24,T003,2011-04-01 16:30:00,KARACHI
56,25,T003,2011-04-03 00:00:00,Fujairah
56,25,T003,2011-04-03 19:00:00,FUJAIRAH
52,24,T003,2011-04-04 22:00:00,RUWAIS
NULL,NULL,T003,2011-04-05 12:00:00,RUWAIS
52,24,T003,2011-04-06 08:00:00,Ruwais
56,24,T003,2011-04-07 17:00:00,Sohar Port
56,24,T003,2011-04-08 12:00:00,Sohar Port
56,24,T003,2011-04-09 12:00:00,Sohar Port
56,24,T003,2011-04-10 12:00:00,Sohar Port
56,24,T003,2011-04-10 19:00:00,Sohar Port
58,23,T003,2011-04-11 06:00:00, OPL MUSCAT
58,23,T003,2011-04-11 13:00:00,OPL MUSCAT
39,5,T003,2011-04-21 06:00:00,Off Zanzibar
39,5,T003,2011-04-21 12:00:00,Off Zanzibar
39,5,T003,2011-04-22 12:00:00,Off Zanzibar
39,5,T003,2011-04-23 12:00:00,Off Zanzibar
39,5,T003,2011-04-24 12:00:00,Off Zanzibar
39,5,T003,2011-04-25 12:00:00,Off Zanzibar
39,6,T003,2011-04-26 12:00:00,Off Zanzibar
39,6,T003,2011-04-26 14:00:00,ZANZIBAR
39,6,T003,2011-04-26 23:30:00,Dar Es Salam
39,6,T003,2011-04-27 12:00:00,Dar Es Salam
39,6,T003,2011-04-28 12:00:00,Dar Es Salam
39,6,T003,2011-04-29 12:00:00,Dar Es Salam
39,6,T003,2011-04-30 12:00:00,Dar Es Salam
39,6,T003,2011-05-01 12:00:00,Dar Es Salam
39,6,T003,2011-05-02 02:00:00,DAR ES SALAAM
69,22,T003,2011-05-11 18:00:00,SIKKA
0,0,T003,2011-05-12 12:00:00,SIKKA
0,0,T003,2011-05-13 12:00:00,SIKKA
69,22,T003,2011-05-14 12:00:00,SIKKA
69,22,T003,2011-05-15 10:00:00,SIKKA
32,29,T003,2011-05-24 09:00:00,SUEZ
32,29,T003,2011-05-24 12:00:00,SUEZ
32,29,T003,2011-05-25 07:00:00,SUEZ
14,35,T003,2011-05-29 04:00:00,malta
14,35,T003,2011-05-30 12:00:00,MALTA
14,35,T003,2011-05-30 14:00:00,MALTA
71,41,T003,2011-06-13 12:00:00,PROVIDENCE
71,41,T003,2011-06-14 12:00:00,PROVIDENCE
71,41,T003,2011-06-15 12:00:00,PROVIDENCE
0,0,T003,2011-06-16 12:00:00,PROVIDENCE
71,41,T003,2011-06-16 23:00:00,PROVIDENCE
74,40,T003,2011-06-17 12:00:00,NEW YORK
0,0,T003,2011-06-18 12:00:00,NEW YORK
0,0,T003,2011-06-19 12:00:00,NEW YORK
0,0,T003,2011-06-20 12:00:00,NEW YORK
0,0,T003,2011-06-21 12:00:00,NEW YORK
0,0,T003,2011-06-22 12:00:00,NEW YORK
0,0,T003,2011-06-23 12:00:00,NEW YORK
0,0,T003,2011-06-24 12:00:00,NEW YORK
0,0,T003,2011-06-25 12:00:00,NEW YORK
0,0,T003,2011-06-26 12:00:00,NEW YORK
0,0,T003,2011-06-27 12:00:00,NEW YORK
0,0,T003,2011-06-28 12:00:00,NEW YORK
0,0,T003,2011-06-29 12:00:00,NEW YORK
0,0,T003,2011-06-30 12:00:00,NEW YORK
74,40,T003,2011-07-01 12:00:00,NEW YORK
0,0,T003,2011-07-02 12:00:00,NEW YORK
0,0,T003,2011-07-03 12:00:00,NEW YORK
74,40,T003,2011-07-03 18:00:00,NEW YORK
33,34,T003,2011-07-21 07:30:00,Off Limassol
0,0,T003,2011-07-21 12:00:00,Off Limassol
33,34,T003,2011-07-22 12:00:00,Off Limassol
33,34,T003,2011-07-23 12:00:00,Off Limassol
33,34,T003,2011-07-23 23:00:00,Off Limassol
35,33,T003,2011-07-24 08:00:00,ZAHRANI
0,0,T003,2011-07-24 12:00:00,Zahrani
35,33,T003,2011-07-25 08:00:00,Zahrani
35,34,T003,2011-07-25 14:00:00,"Tripoli, Lebanon"
35,34,T003,2011-07-26 11:00:00,TRIPOLI
33,32,T003,2011-08-01 12:00:00,OFF PORT SAID
33,32,T003,2011-08-02 12:00:00,OFF PORT SAID
33,32,T003,2011-08-03 12:00:00,OFF PORT SAID
32,31,T003,2011-08-04 12:00:00,OFF PORT SAID
32,31,T003,2011-08-05 12:00:00,OFF PORT SAID
32,31,T003,2011-08-06 12:00:00,OFF PORT SAID
32,31,T003,2011-08-07 12:00:00,OFF PORT SAID
32,31,T003,2011-08-08 12:00:00,OFF PORT SAID
32,31,T003,2011-08-09 12:00:00,OFF PORT SAID
32,31,T003,2011-08-10 12:00:00,OFF PORT SAID
32,31,T003,2011-08-11 12:00:00,OFF PORT SAID
32,31,T003,2011-08-12 06:00:00,PORT SAID
32,29,T003,2011-08-13 00:00:00,SUEZ
32,29,T003,2011-08-13 06:00:00,SUEZ
38,22,T003,2011-08-19 11:00:00,Rabigh
38,22,T003,2011-08-19 12:00:00,Rabigh
38,22,T003,2011-08-20 12:00:00,Rabigh
38,22,T003,2011-08-21 01:00:00,Rabigh
32,29,T003,2011-08-23 04:00:00,SUEZ
32,29,T003,2011-08-23 12:00:00,SUEZ
32,29,T003,2011-08-24 20:00:00,SUEZ
14,35,T003,2011-08-28 09:00:00,MALTA
14,35,T003,2011-08-28 12:00:00,MALTA
14,35,T003,2011-08-29 12:00:00,MALTA
14,35,T003,2011-08-29 22:00:00,MALTA
1,50,T003,2011-09-06 16:00:00,FAWLEY
1,50,T003,2011-09-07 12:00:00,FAWLEY
0,0,T003,2011-09-08 12:00:00,FAWLEY
0,0,T003,2011-09-09 12:00:00,FAWLEY
1,50,T003,2011-09-10 12:00:00,HAMBLE
0,0,T003,2011-09-11 12:00:00,HAMBLE
1,50,T003,2011-09-11 15:00:00,HAMBLE
2,51,T003,2011-09-12 03:00:00,Antverp
2,51,T003,2011-09-12 12:00:00,Antverp
2,51,T003,2011-09-13 12:00:00,Antverp
2,51,T003,2011-09-14 12:00:00,Antverp
2,51,T003,2011-09-15 12:00:00,Antwerp
0,0,T003,2011-09-16 12:00:00,Antwerp
0,0,T003,2011-09-17 12:00:00,Antwerp
0,0,T003,2011-09-18 12:00:00,Antwerp
4,51,T003,2011-09-19 12:00:00,ANTWERP
4,51,T003,2011-09-20 12:00:00,ANTWERP
4,51,T003,2011-09-21 12:00:00,ANTWERP
4,51,T003,2011-09-22 12:00:00,ANTWERP
4,51,T003,2011-09-23 12:00:00,ANTWERP
2,51,T003,2011-09-24 13:30:00,Antwerpen
4,50,T003,2011-09-29 03:00:00,FALMOUTH
5,50,T003,2011-09-29 12:00:00,FALMOUTH
2,51,T003,2011-09-30 17:00:00,ANTWERP
4,51,T003,2011-10-01 12:00:00,ANTWERP
4,51,T003,2011-10-02 12:00:00,ANTWERP
4,51,T003,2011-10-03 12:00:00,ANTWERP
4,51,T003,2011-10-04 12:00:00,ANTWERP
4,51,T003,2011-10-05 12:00:00,ANTWERP
4,51,T003,2011-10-06 12:00:00,ANTWERP
4,51,T003,2011-10-06 21:00:00,ANTWERP
14,35,T003,2011-10-15 21:00:00,Marsaxlokk
14,35,T003,2011-10-16 12:00:00,MARSAXLOKK
14,35,T003,2011-10-17 12:00:00,MARSAXLOKK
14,35,T003,2011-10-18 12:00:00,MARSAXLOKK
14,35,T003,2011-10-19 12:00:00,MARSAXLOKK
14,35,T003,2011-10-20 12:00:00,MARSAXLOKK
14,35,T003,2011-10-20 22:00:00,MARSAXLOKK
5,35,T003,2011-10-24 06:00:00,Gibraltar - W bound
5,35,T003,2011-10-24 12:00:00,Gibraltar - W bound
5,35,T003,2011-10-24 16:00:00,Gibraltar - W bound
0,0,T003,2011-11-04 12:00:00,Off Cotonou
0,0,T003,2011-11-05 12:00:00,Off Cotonou
1,5,T003,2011-11-06 12:00:00,Off Cotonou
0,0,T003,2011-11-07 12:00:00,Off Lome
0,0,T003,2011-11-08 12:00:00,Off Lome
0,0,T003,2011-11-09 12:00:00,Off Lome
0,0,T003,2011-11-10 12:00:00,Off Lome
0,0,T003,2011-11-11 12:00:00,Off Lome
0,0,T003,2011-11-12 12:00:00,Off Lome
0,0,T003,2011-11-13 12:00:00,Off Lome
0,0,T003,2011-11-14 12:00:00,Off Lome
0,0,T003,2011-11-15 12:00:00,Off Lome
0,0,T003,2011-11-16 12:00:00,Off Lome
0,0,T003,2011-11-17 12:00:00,Off Lome
0,0,T003,2011-11-18 12:00:00,Off Lome
0,0,T003,2011-11-19 12:00:00,Off Lome
0,0,T003,2011-11-20 12:00:00,Off Lome
0,0,T003,2011-11-21 12:00:00,Off Lome
0,0,T003,2011-11-22 12:00:00,Off Lome
0,0,T003,2011-11-23 12:00:00,Off Lome
0,0,T003,2011-11-24 12:00:00,Off Lome
0,0,T003,2011-11-25 12:00:00,Off Lome
0,0,T003,2011-11-26 12:00:00,Off Lome
0,0,T003,2011-11-27 12:00:00,Off Lome
0,0,T003,2011-11-28 12:00:00,Off Lome
0,0,T003,2011-11-29 12:00:00,Off Lome
0,0,T003,2011-11-30 12:00:00,Off Lome
0,0,T003,2011-12-01 12:00:00,Off Lome
0,0,T003,2011-12-02 12:00:00,Off Lome
