stw,draft,foc,ws,wd,swh
17.768,11.3,80.0,4,1.79,1.79
17.768,11.055,79.0,4,1.79,1.79
17.671,11.09,80.0,4,1.79,1.79
17.871,11.09,79.0,3,1.79,1.79
17.868,10.955,83.18,4,1.79,1.79
17.869,10.965,77.0,4,1.79,1.79
17.869,10.965,77.0,4,1.79,1.79
17.727,10.72,77.0,4,1.79,1.79
17.72,11.07,79.0,4,0.0,0.0
17.778,11.09,79.0,4,1.79,1.79
17.804000000000006,11.05,79.0,4,1.79,1.79
17.827,11.4125,79.0,4,1.79,1.79
17.831,11.035,79.0,4,1.79,1.79
17.919,11.09,79.0,4,1.79,1.79
17.924,11.015,78.0,4,1.79,1.79
17.895,11.015,78.0,4,1.79,1.79
17.928,11.08,78.0,4,1.79,1.79
17.917,10.43,79.0,4,1.79,1.79
17.925,11.045,79.0,4,1.79,1.79
17.928,11.045,79.0,3,1.79,1.79
18.026,11.055,79.0,4,1.79,1.79
18.006,11.045,77.28,4,1.79,1.79
17.855,11.085,79.34,2,1.79,1.79
17.662,11.12,81.0,3,1.79,1.79
17.754,11.095,81.0,3,1.79,1.79
17.808,11.02,79.34,3,1.79,1.79
17.56,11.035,80.18,2,1.79,1.79
17.549,11.02,80.0,3,0.0,0.0
17.554000000000002,11.11,82.0,3,1.79,1.79
17.56,11.06,82.0,3,1.79,1.79
17.555999999999994,11.06,80.18,3,0.0,0.0
17.563,11.06,80.0,3,1.79,1.79
17.660999999999994,11.015,79.0,2,0.9,0.9
17.66,11.015,79.0,3,1.79,1.79
17.761,11.085,80.0,3,0.0,0.0
17.766,11.095,81.0,3,1.79,1.79
17.77,10.975,80.0,3,1.79,1.79
17.769000000000005,9.445,78.0,2,1.79,1.79
17.767,11.05,78.0,4,0.0,0.0
17.766,11.135,80.0,4,0.0,0.0
17.767,10.97,79.0,3,1.79,1.79
17.807000000000006,11.03,79.0,3,1.79,1.79
17.807000000000006,11.04,79.0,3,1.79,1.79
17.805999999999994,11.09,79.0,3,0.0,0.0
17.805999999999994,10.965,79.0,3,1.79,1.79
17.805999999999994,11.06,79.34,3,0.9,0.9
17.805,9.795,79.0,3,1.79,1.79
17.805,11.095,79.34,3,1.79,1.79
17.805,11.095,79.34,4,1.79,1.79
17.804000000000006,11.079999999999998,81.0,3,1.79,1.79
17.904,11.09,78.0,4,1.79,1.79
17.904,10.97,78.0,3,1.64,1.64
17.903,11.0,78.0,3,1.64,1.64
17.903,11.005,79.0,3,1.64,1.64
18.003,11.015,78.0,3,1.64,1.64
17.902,10.0625,76.0,3,1.64,1.64
17.902,10.99,79.0,3,1.64,1.64
17.901,11.045,79.0,3,0.84,0.84
17.908,9.3975,77.0,4,1.64,1.64
17.997,11.055,76.0,2,1.64,1.64
17.998,11.02,79.0,3,1.64,1.64
17.996,10.2025,78.0,2,1.64,1.64
17.910999999999994,11.07,79.0,3,1.64,1.64
18.009,10.99,80.0,3,1.64,1.64
18.003,11.095,77.28,3,1.64,1.64
18.005,10.995,78.0,3,1.56,1.56
18.005,10.98,78.0,3,1.56,1.56
18.104,11.07,78.0,3,1.56,1.56
18.103,10.995,78.0,4,1.56,1.56
18.104,10.995,78.0,4,1.56,1.56
18.104,11.08,78.0,3,1.56,1.56
18.103,11.005,77.0,3,1.56,1.56
18.103,10.98,77.0,3,1.56,1.56
18.103,10.98,78.0,3,1.56,1.56
18.101,11.005,77.28,3,0.0,0.0
18.1,10.895,77.28,3,1.56,1.56
18.101,11.0,78.0,4,1.56,1.56
18.133,11.0,77.0,3,1.56,1.56
18.13,11.045,77.0,3,1.56,1.56
18.032,11.045,77.0,3,1.56,1.56
18.031,10.94,77.28,4,1.56,1.56
18.032,10.905,77.0,3,1.56,1.56
18.03,11.005,77.0,4,1.56,1.56
18.031,11.005,77.0,4,1.56,1.56
18.029,10.96,77.0,4,1.56,1.56
17.930999999999994,10.9325,77.0,3,1.56,1.56
17.929000000000006,10.9,78.0,3,1.56,1.56
17.928,10.92,77.0,3,1.56,1.56
17.93,10.995,77.0,3,1.56,1.56
17.932000000000006,9.375,79.34,3,1.56,1.56
17.932000000000006,10.985,78.0,4,1.56,1.56
17.932000000000006,10.98,78.0,4,1.56,1.56
17.930999999999994,11.005,78.0,4,1.56,1.56
17.929000000000006,11.1575,78.0,4,1.56,1.56
17.930999999999994,11.1575,78.0,4,1.56,1.56
17.930999999999994,10.925,83.18,4,1.56,1.56
17.857,11.6325,79.0,4,1.56,1.56
17.857,10.98,78.0,4,1.56,1.56
17.858,10.935,79.0,4,1.56,1.56
17.858,10.91,78.0,4,1.56,1.56
17.858,10.93,78.0,4,1.56,1.56
17.857,10.905,81.0,5,0.35,0.35
17.857,10.92,83.18,5,1.56,1.56
17.757,10.93,79.0,5,1.56,1.56
17.855999999999995,10.955,79.0,5,1.56,1.56
17.857,10.965,79.0,5,1.56,1.56
17.859,10.94,78.0,5,1.56,1.56
17.858,10.91,79.0,5,1.56,1.56
17.855999999999995,10.91,79.0,5,1.56,1.56
17.855,10.93,79.0,5,0.85,0.85
17.855999999999995,10.92,78.0,5,1.56,1.56
17.857,10.985,79.0,5,1.56,1.56
17.742,10.85,79.0,5,1.56,1.56
17.741,10.945,79.0,5,1.56,1.56
17.843,10.885000000000002,78.0,5,0.0,0.0
17.744,10.94,79.0,5,1.56,1.56
17.840999999999994,10.965,83.18,5,1.56,1.56
17.839000000000006,11.0,77.5,5,1.56,1.56
17.741,10.6925,77.5,5,1.56,1.56
17.734,10.875,80.0,4,1.56,1.56
17.733,10.915,80.0,5,1.56,1.56
17.735,10.91,82.31,5,1.56,1.56
17.634,11.02,82.31,4,1.56,1.56
17.634,10.95,79.0,4,1.56,1.56
17.635,10.95,79.0,4,1.56,1.56
17.634,10.975,80.0,4,1.56,1.56
17.631,10.995,80.0,4,1.56,1.56
17.632,10.88,80.0,4,1.56,1.56
17.636,9.8775,78.0,4,1.56,1.56
17.534000000000002,10.97,78.0,4,0.0,0.0
17.529,10.93,79.0,4,1.56,1.56
17.564,10.865,80.0,4,1.56,1.56
17.469,10.875,78.0,3,0.85,0.85
17.471,10.975,78.0,4,1.56,1.56
17.47,10.885,79.0,4,1.56,1.56
17.469,10.925,79.0,3,1.56,1.56
17.468,10.9,79.0,4,0.85,0.85
17.468,10.895,79.0,4,0.85,0.85
17.469,10.905,78.0,4,1.56,1.56
17.468,10.93,78.0,4,1.56,1.56
17.464000000000002,10.93,79.0,3,1.56,1.56
17.465999999999998,10.91,78.0,4,1.56,1.56
17.472,10.58,78.0,4,1.56,1.56
17.47,10.9,79.0,4,1.56,1.56
17.365,10.94,79.0,4,1.56,1.56
17.458,10.89,79.0,4,1.56,1.56
17.461,10.885000000000002,80.0,4,1.56,1.56
17.364,10.94,77.0,4,1.56,1.56
17.362000000000002,10.885000000000002,79.0,4,1.56,1.56
17.46,10.915,79.54,4,1.56,1.56
17.465999999999998,10.95,79.0,4,1.56,1.56
17.469,10.88,78.0,4,1.56,1.56
17.47,10.94,80.0,4,1.56,1.56
17.373,10.915,79.0,4,1.56,1.56
17.465,10.845,78.0,4,1.56,1.56
17.459,10.91,82.0,4,1.56,1.56
17.463,10.91,79.54,4,1.56,1.56
17.364,10.88,79.54,4,1.56,1.56
17.36,10.715,79.54,4,0.0,0.0
17.459,10.9,78.0,4,1.56,1.56
17.46,10.885,81.0,4,1.56,1.56
17.363,10.855,78.0,4,0.0,0.0
17.362000000000002,10.795,78.0,4,0.0,0.0
17.359,10.88,80.0,4,1.56,1.56
17.355999999999998,10.88,79.0,4,1.56,1.56
17.457,10.92,79.0,4,1.56,1.56
17.36,10.31,79.0,4,1.56,1.56
17.36,10.66,79.54,4,0.85,0.85
17.357,10.955,80.0,4,1.56,1.56
17.364,10.835,81.0,4,1.56,1.56
17.363,10.86,78.0,4,1.56,1.56
17.361,10.9,80.0,4,1.56,1.56
17.362000000000002,11.66,80.0,4,1.56,1.56
17.365,10.87,80.0,4,1.56,1.56
17.264,10.94,81.0,4,1.56,1.56
17.36,10.82,82.0,4,1.56,1.56
17.357,10.885,80.0,4,1.56,1.56
17.359,10.88,80.0,4,1.56,1.56
17.36,10.88,78.0,4,1.56,1.56
17.36,11.21,79.0,4,1.56,1.56
17.364,10.84,79.0,4,0.0,0.0
17.367,10.305,77.0,4,1.56,1.56
17.265,10.305,79.0,4,1.56,1.56
17.362000000000002,10.87,80.0,4,1.56,1.56
17.366,10.85,80.0,4,1.56,1.56
17.365,10.94,79.0,5,0.0,0.0
17.36,10.92,79.5,4,1.56,1.56
17.362000000000002,10.92,80.0,4,0.0,0.0
17.363,10.865,80.5,4,0.0,0.0
17.303,10.325,80.5,4,0.0,0.0
17.207,10.865,79.0,4,0.85,0.85
17.204,10.3575,80.0,4,1.56,1.56
17.364,10.99,79.0,4,1.56,1.56
17.265,11.2025,79.0,4,1.56,1.56
17.267,10.92,79.54,4,1.56,1.56
17.266,10.92,79.0,4,1.56,1.56
17.362000000000002,10.865,79.0,4,1.56,1.56
17.363,10.81,79.0,4,1.56,1.56
17.364,10.86,78.0,5,1.56,1.56
17.362000000000002,10.865,79.0,4,1.56,1.56
17.365,10.94,78.0,4,1.56,1.56
17.264,10.825,79.0,4,1.56,1.56
17.363,10.81,79.0,4,1.56,1.56
17.271,10.88,78.0,5,1.56,1.56
17.272000000000002,10.915,78.0,4,1.56,1.56
17.266,10.88,80.0,4,1.56,1.56
17.269000000000002,10.815,79.0,5,1.56,1.56
17.268,10.915,79.0,5,1.56,1.56
17.194000000000006,10.875,79.0,4,1.56,1.56
17.199,10.82,78.0,4,1.56,1.56
17.296,10.86,79.0,4,1.56,1.56
17.296,10.86,79.0,4,1.56,1.56
17.296,10.78,79.54,5,1.56,1.56
17.293,10.87,79.54,4,1.56,1.56
17.295,10.86,78.0,4,1.56,1.56
17.296,10.88,78.0,4,0.0,0.0
17.297,10.86,78.0,5,0.0,0.0
17.195999999999998,10.91,79.0,5,1.56,1.56
17.285,10.92,79.0,4,1.56,1.56
17.285,10.895,78.0,4,1.56,1.56
17.188,10.82,78.0,5,1.56,1.56
17.186,10.765,78.0,5,1.56,1.56
17.185,10.865,79.0,4,1.56,1.56
17.284000000000002,10.78,78.0,5,1.56,1.56
17.284000000000002,10.5575,78.0,5,1.56,1.56
17.283,10.91,78.0,5,1.56,1.56
17.285,10.915,78.0,4,1.56,1.56
17.223,10.915,79.0,4,1.56,1.56
17.226,10.3825,78.0,5,1.56,1.56
17.224,10.81,78.0,5,1.56,1.56
17.225,10.8,79.84,4,1.56,1.56
17.227,10.845,79.84,4,1.56,1.56
17.123,10.85,79.0,4,1.56,1.56
17.222,10.825,79.0,4,1.56,1.56
17.222,10.8,79.0,4,1.56,1.56
17.22,10.765,78.0,4,1.56,1.56
17.222,10.79,78.0,4,1.56,1.56
17.221,10.855,78.0,4,1.56,1.56
17.223,10.845,77.0,4,1.45,1.45
17.219,10.535,78.0,3,1.45,1.45
17.22,10.84,79.0,3,0.0,0.0
17.219,10.815,77.0,4,1.45,1.45
17.221,10.805,78.0,4,1.45,1.45
17.22,10.805,78.0,4,1.55,1.55
17.219,10.83,78.0,5,0.87,0.87
17.116,10.875,77.0,5,1.55,1.55
17.218,10.885,79.0,4,1.55,1.55
17.213,10.82,79.0,4,1.55,1.55
17.208,10.79,78.0,4,1.55,1.55
17.214000000000002,10.84,78.0,4,0.0,0.0
17.212,10.845,79.0,4,1.55,1.55
17.308,10.82,78.0,4,1.55,1.55
17.205,10.775,78.0,4,1.55,1.55
17.21,10.77,78.0,4,1.55,1.55
17.213,10.864999999999998,78.0,4,1.55,1.55
17.31,10.915,78.0,4,1.55,1.55
17.305,10.9,79.0,4,1.55,1.55
17.305,10.77,79.0,4,1.55,1.55
17.307000000000002,11.145,78.0,4,0.0,0.0
17.204,11.145,78.0,4,1.55,1.55
17.207,10.82,78.0,4,1.55,1.55
17.307000000000002,10.745,78.0,3,1.55,1.55
17.206,10.745,78.0,3,1.55,1.55
17.307000000000002,10.735,78.0,3,1.55,1.55
17.308,10.815,79.0,4,1.55,1.55
17.340999999999998,10.8,79.0,4,1.55,1.55
17.334,10.4225,79.0,4,1.55,1.55
17.335,10.86,79.54,4,1.55,1.55
17.334,10.83,79.54,4,1.55,1.55
17.336,10.805,78.0,4,0.0,0.0
17.340999999999998,10.805,78.0,4,1.55,1.55
17.337,10.2375,79.54,4,1.55,1.55
17.427,10.2475,79.54,4,1.55,1.55
17.331,10.835,79.54,4,1.55,1.55
17.333,10.795,77.0,4,1.55,1.55
17.332,10.795,77.0,4,1.55,1.55
17.328,10.775,78.0,4,1.55,1.55
17.331,10.825,78.0,4,1.55,1.55
17.329,10.79,78.0,4,1.55,1.55
17.33,10.8,78.0,4,1.55,1.55
17.328,10.77,78.0,3,1.55,1.55
17.332,10.79,78.0,4,1.55,1.55
17.328,10.82,79.0,4,1.55,1.55
17.33,10.755,78.0,4,0.0,0.0
17.381,10.87,78.0,4,1.55,1.55
17.375999999999998,10.72,79.54,5,1.55,1.55
17.375,10.785,78.0,4,1.55,1.55
17.279,10.77,77.0,3,0.64,0.64
17.288,10.4175,78.0,4,1.55,1.55
17.378,10.705,79.0,5,1.55,1.55
17.368,10.765,79.0,5,1.55,1.55
17.375,10.765,77.0,5,1.55,1.55
17.378,10.77,79.0,5,1.55,1.55
17.374000000000002,10.75,78.0,5,1.55,1.55
17.37,10.775,77.19,5,1.55,1.55
17.373,10.765,79.54,5,1.55,1.55
17.371,10.81,77.19,5,1.55,1.55
17.372,10.795,77.19,5,1.55,1.55
17.373,10.745,78.0,5,1.55,1.55
17.372,9.7625,78.0,5,1.55,1.55
17.271,10.79,78.0,5,1.55,1.55
17.278,10.775,78.0,5,1.55,1.55
17.281,10.785,79.0,5,1.55,1.55
17.327,10.785,79.0,3,1.55,1.55
17.327,10.875,78.0,3,1.55,1.55
17.329,10.83,78.0,3,1.55,1.55
17.335,10.81,78.0,3,1.55,1.55
17.334,10.81,80.0,5,1.55,1.55
17.425,9.97,79.0,5,1.55,1.55
17.325,10.73,77.0,5,1.55,1.55
17.329,10.775,77.0,5,1.55,1.55
17.329,10.74,78.0,5,1.55,1.55
17.333,10.76,78.0,5,1.55,1.55
17.329,10.825,79.54,5,1.55,1.55
17.323,10.855,78.0,5,1.55,1.55
17.325,10.8,77.0,5,1.55,1.55
17.334,10.815,79.0,5,1.55,1.55
17.332,10.83,79.0,5,1.55,1.55
17.324,10.3375,78.0,5,1.55,1.55
17.322,10.76,79.0,5,1.55,1.55
17.322,10.84,79.0,5,0.0,0.0
17.492,10.845,79.0,5,1.55,1.55
17.551,11.125,78.82,5,1.55,1.55
17.553,9.802499999999998,78.82,5,1.55,1.55
17.65,9.82,80.0,5,1.55,1.55
17.651,10.16,79.0,5,0.0,0.0
17.549,10.815,79.0,5,1.55,1.55
17.55,10.74,78.0,5,0.0,0.0
17.549,10.760000000000002,80.0,5,1.55,1.55
17.549,10.77,78.0,5,1.55,1.55
17.547,10.77,79.0,5,1.55,1.55
17.55,10.83,78.82,5,1.55,1.55
17.648,10.775,80.0,5,1.55,1.55
17.643,10.76,78.0,5,1.55,1.55
17.548,10.81,80.0,5,1.55,1.55
17.547,10.8,80.0,5,1.55,1.55
17.634,10.8,80.0,5,1.55,1.55
17.535,10.81,79.0,5,1.55,1.55
17.637,10.455,79.0,5,1.55,1.55
17.535,10.8,79.0,5,1.55,1.55
17.635,10.15,79.0,5,1.55,1.55
17.573,10.075,79.0,5,1.55,1.55
17.674,10.85,79.0,5,1.55,1.55
17.673,10.72,80.0,5,1.55,1.55
17.674,10.775,78.0,5,1.55,1.55
17.674,10.77,78.82,5,1.55,1.55
17.675,10.705,80.0,5,1.55,1.55
17.673,10.735,79.0,5,1.55,1.55
17.675,10.77,79.0,5,1.55,1.55
17.674,10.69,79.0,5,0.52,0.52
17.677,10.81,80.0,5,1.55,1.55
17.675,10.805,80.0,5,1.55,1.55
17.669,10.8,78.82,5,1.55,1.55
17.67,10.755,78.0,5,1.55,1.55
17.677,10.73,80.0,5,1.55,1.55
17.774,10.73,80.0,5,1.55,1.55
17.767,10.73,79.0,5,0.64,0.64
17.769000000000005,10.715,78.0,5,0.64,0.64
17.671,10.805,79.0,5,1.55,1.55
17.673,10.765,78.82,5,1.55,1.55
17.701,10.705,81.0,5,1.55,1.55
17.698,10.67,79.0,5,1.55,1.55
17.701,10.775,79.0,5,1.55,1.55
17.701,10.78,79.0,4,1.55,1.55
17.706,10.73,79.0,5,1.55,1.55
17.703,10.73,79.0,5,1.55,1.55
17.699,10.745,80.0,5,0.66,0.66
17.698,10.71,80.0,5,1.55,1.55
17.704,10.4875,80.0,5,1.55,1.55
17.7,10.68,80.0,5,1.55,1.55
17.692999999999994,10.2275,78.82,5,1.28,1.28
17.698,10.685,79.0,5,1.55,1.55
17.701,10.685,79.0,5,1.55,1.55
17.699,9.5125,80.0,5,1.55,1.55
17.698,10.2125,79.0,5,1.55,1.55
17.684,10.1975,79.0,5,1.55,1.55
17.688,10.735,79.0,5,1.55,1.55
17.691,10.72,78.0,5,1.55,1.55
17.707,10.755,78.82,5,1.55,1.55
17.613,10.670000000000002,78.82,5,1.55,1.55
17.711,10.73,80.0,5,1.55,1.55
17.707,10.715,80.0,5,1.55,1.55
17.705,10.75,78.82,5,1.55,1.55
17.705,10.765,79.0,5,1.55,1.55
17.61,10.765,79.0,4,1.55,1.55
17.609,10.2075,79.0,5,1.55,1.55
17.608,10.715,80.0,5,1.55,1.55
17.605,10.715,79.0,5,1.55,1.55
17.605999999999995,10.72,79.0,5,1.55,1.55
17.609,10.265,79.0,6,1.55,1.55
17.611,10.705,80.0,5,1.55,1.55
17.604,10.72,80.0,6,1.55,1.55
17.602,10.73,80.0,6,1.55,1.55
17.6,10.715,80.0,6,1.55,1.55
17.598,10.739999999999998,80.0,6,1.55,1.55
17.597,10.745,79.0,6,1.55,1.55
17.596,10.735,80.0,6,1.55,1.55
17.618,10.7,79.0,6,1.55,1.55
17.618,10.715,79.0,6,1.55,1.55
17.618,10.73,79.0,6,1.55,1.55
17.517,10.71,80.0,6,1.55,1.55
17.517,10.739999999999998,80.0,6,1.55,1.55
17.518,10.685,79.0,5,1.55,1.55
17.516,10.685,81.0,6,1.55,1.55
17.518,10.605,80.0,6,1.55,1.55
17.519000000000002,10.61,80.0,6,1.55,1.55
17.517,10.67,81.0,6,1.55,1.55
17.516,10.745,81.0,6,1.55,1.55
17.515,10.735,81.0,6,1.55,1.55
17.512,10.785,80.0,4,0.64,0.64
17.512,10.66,80.0,4,1.55,1.55
17.421,10.705,79.0,6,1.55,1.55
17.517,10.695,81.0,6,1.55,1.55
17.512999999999998,10.755,81.0,4,0.0,0.0
17.612000000000005,10.73,80.0,6,1.55,1.55
17.512999999999998,9.4225,80.0,5,1.55,1.55
17.515,10.64,80.0,5,1.55,1.55
17.542,10.655,78.82,6,1.55,1.55
17.541,10.655,81.0,6,1.55,1.55
17.54,10.655,79.0,6,1.55,1.55
17.54,10.655,79.0,5,1.55,1.55
17.442999999999998,10.735,79.0,5,1.55,1.55
17.442,10.675,80.0,5,1.67,1.67
17.541,10.73,80.0,5,1.67,1.67
17.539,10.735,81.0,5,1.67,1.67
17.538,10.73,80.0,5,1.67,1.67
17.442,10.685,79.0,4,1.67,1.67
17.542,10.2525,79.0,4,1.55,1.55
17.541,10.74,80.0,5,1.55,1.55
17.538,10.69,80.0,4,1.55,1.55
17.54,10.665,80.0,4,1.55,1.55
17.54,10.8,82.31,4,1.55,1.55
17.538,10.66,80.0,5,1.55,1.55
17.538,10.66,78.82,5,1.55,1.55
17.539,10.7,80.18,3,0.0,0.0
17.44,10.665,79.0,5,1.55,1.55
17.474,10.665,80.0,5,1.55,1.55
17.474,10.655,80.0,5,1.55,1.55
17.573,10.65,80.0,5,1.55,1.55
17.474,10.2475,79.0,5,1.55,1.55
17.476,10.61,79.0,5,1.55,1.55
17.375999999999998,10.335,78.0,5,0.0,0.0
17.375999999999998,10.745,81.0,5,1.55,1.55
17.474,10.63,81.0,5,1.55,1.55
17.475,10.665,81.0,5,1.55,1.55
17.474,10.68,81.0,4,0.0,0.0
17.473,10.625,80.0,4,1.55,1.55
17.474,10.735,79.0,4,1.55,1.55
17.474,10.705,80.0,5,1.55,1.55
17.474,10.685,80.0,5,1.55,1.55
17.374000000000002,10.675,79.54,5,0.0,0.0
17.374000000000002,10.695,79.0,5,1.55,1.55
17.374000000000002,10.695,80.0,4,1.55,1.55
17.374000000000002,10.795,80.0,4,1.55,1.55
17.374000000000002,10.775,80.0,4,1.55,1.55
17.399,10.775,81.0,4,0.0,0.0
17.499000000000002,10.73,80.0,5,1.55,1.55
17.498,10.22,78.0,3,1.55,1.55
17.499000000000002,10.625,78.0,4,1.55,1.55
17.498,10.74,80.0,5,1.55,1.55
17.398,10.28,80.0,5,1.55,1.55
17.398,10.73,80.0,4,1.55,1.55
17.398,10.77,80.0,5,1.55,1.55
17.517,10.755,80.0,4,1.55,1.55
17.518,10.775,80.0,5,1.55,1.55
17.518,10.775,80.0,5,1.55,1.55
17.518,10.760000000000002,80.0,5,1.55,1.55
17.518,10.72,79.0,4,1.55,1.55
17.518,10.72,80.0,5,1.55,1.55
17.516,10.2475,79.0,5,1.55,1.55
17.417,10.2275,80.0,5,1.55,1.55
17.517,10.685,82.31,5,1.55,1.55
17.416,10.21,79.0,5,1.55,1.55
17.416,10.755,79.0,5,1.55,1.55
17.516,10.755,79.0,5,1.55,1.55
17.521,10.704999999999998,80.0,5,1.55,1.55
17.421,9.9025,77.19,5,0.72,0.72
17.421,10.65,80.0,5,1.55,1.55
17.42,10.755,79.0,5,1.55,1.55
17.419,10.745,80.0,4,1.55,1.55
17.414,10.675,79.0,5,1.55,1.55
