stw,draft,foc,ws,wd,swh
12.355,7.6,29.0,6,1.02,1.02
12.357,9.22,29.0,6,1.0,1.0
12.338,9.215,29.0,6,0.39,0.39
12.26,8.317499999999999,32.06,6,1.0,1.0
12.227,9.22,28.13,6,1.0,1.0
12.278,9.215,28.64,6,1.0,1.0
12.29,9.215,29.0,6,1.0,1.0
12.23,9.21,29.0,6,1.0,1.0
12.232,9.215,28.0,6,1.0,1.0
12.252,9.215,29.0,6,1.0,1.0
12.214,9.215,29.0,6,1.0,1.0
12.233,9.22,29.0,6,1.0,1.0
12.243,9.215,29.0,6,1.0,1.0
12.246,9.215,28.0,6,1.0,1.0
12.247,9.222500000000002,29.0,6,1.0,1.0
12.138,9.225,28.5,6,1.0,1.0
12.139,9.215,28.0,6,1.0,1.0
12.19,7.335,29.0,6,1.0,1.0
12.241,9.215,28.0,6,1.0,1.0
12.143,9.205,29.0,6,1.0,1.0
12.143,10.895,29.0,6,1.0,1.0
12.204,9.22,28.13,6,1.0,1.0
12.145,10.89,28.13,6,1.0,1.0
12.177,9.245,28.5,6,1.0,1.0
12.228,9.22,29.0,6,1.0,1.0
12.229,9.22,28.13,6,1.0,1.0
12.317,9.215,29.0,6,0.5,0.5
12.22,9.225,28.0,6,1.0,1.0
12.302,9.215,29.0,6,0.59,0.59
12.315,9.22,29.0,5,0.59,0.59
12.228,8.317499999999999,28.0,5,1.12,1.12
12.23,8.317499999999999,29.0,6,1.0,1.0
12.303,8.3025,32.06,6,1.0,1.0
12.326,9.215,29.0,6,1.0,1.0
12.238,9.225,29.0,6,1.0,1.0
12.331,7.345,29.0,5,1.0,1.0
12.343,9.215,29.0,6,1.0,1.0
12.349,9.22,28.64,7,1.0,1.0
12.351,9.21,28.64,6,1.0,1.0
12.344,9.2,29.0,6,1.0,1.0
12.359000000000002,9.215,29.0,6,1.0,1.0
12.383,10.0625,29.0,3,1.0,1.0
12.366,9.21,29.0,6,0.59,0.59
12.315,9.25,28.64,7,1.0,1.0
12.351,9.225,29.0,5,1.12,1.12
12.244000000000002,9.22,28.0,6,1.0,1.0
12.246,9.235,29.0,5,1.0,1.0
12.308,9.235,29.0,5,1.0,1.0
12.341,9.22,29.0,6,1.0,1.0
12.254,9.22,29.0,5,1.0,1.0
12.349,9.24,29.0,5,1.0,1.0
12.312,9.24,29.0,5,1.0,1.0
12.295,9.2175,29.0,5,1.0,1.0
12.297,6.3900000000000015,29.0,6,1.0,1.0
12.343,9.21,29.0,5,1.0,1.0
12.219,9.25,29.0,7,1.0,1.0
12.329,7.61,29.0,6,1.12,1.12
12.291,8.5525,29.0,6,1.0,1.0
12.314,7.5875,29.0,6,1.0,1.0
12.309,9.215,28.64,6,1.0,1.0
12.324000000000002,10.885,29.0,7,1.0,1.0
12.328,9.215,29.0,5,1.04,1.04
12.25,9.225,29.0,6,1.0,1.0
12.25,9.225,29.0,6,1.0,1.0
12.252,9.21,29.0,5,1.04,1.04
12.368,9.2,29.0,6,1.0,1.0
12.333,9.225,28.31,6,1.0,1.0
12.355,9.2,29.54,5,1.0,1.0
12.268,9.286666666666667,30.0,6,1.0,1.0
12.332,9.2,29.0,6,1.0,1.0
12.307,9.215,29.0,6,1.0,1.0
12.379,9.204999999999998,29.0,6,1.0,1.0
12.281,9.215,29.0,6,1.0,1.0
12.29,9.204999999999998,29.0,6,1.0,1.0
12.271,8.2675,29.0,6,1.0,1.0
12.244000000000002,6.315,29.0,6,1.0,1.0
12.267,9.19,29.0,6,0.94,0.94
12.261,9.185,29.0,6,1.0,1.0
12.257,9.19,29.0,6,1.0,1.0
12.189,9.21,29.0,6,1.0,1.0
12.193,9.19,28.13,6,1.0,1.0
12.289,8.272499999999999,32.06,6,1.0,1.0
12.203,9.195,30.0,6,1.0,1.0
12.278,9.175,29.0,6,1.0,1.0
12.311,9.21,29.0,6,1.0,1.0
12.313,9.1925,29.0,6,0.33,0.33
12.307,9.195,29.0,6,1.0,1.0
12.35,9.18,29.0,6,1.04,1.04
12.423,9.19,29.0,6,1.0,1.0
12.329,9.19,29.0,6,1.0,1.0
12.331,9.22,29.0,6,1.0,1.0
12.443,9.22,29.0,7,1.0,1.0
12.337,9.24,29.0,6,1.0,1.0
12.43,9.21,29.0,6,1.12,1.12
12.412,9.215,29.0,6,0.5,0.5
12.377,9.215,29.0,6,0.5,0.5
12.371,9.19,29.0,6,1.12,1.12
12.358,9.17,29.0,6,1.12,1.12
12.361,9.204999999999998,29.0,5,1.12,1.12
12.364,10.885,29.0,5,1.12,1.12
12.271,9.21,29.0,5,1.12,1.12
12.273,9.21,29.54,5,1.12,1.12
12.296,9.18,29.54,5,1.12,1.12
12.284,9.195,29.0,6,1.12,1.12
12.186,9.195,28.0,5,1.12,1.12
12.279000000000002,9.2,29.0,5,1.12,1.12
12.292,9.15,29.0,6,1.12,1.12
12.244000000000002,6.33,29.0,6,1.12,1.12
12.215,9.205,31.0,5,1.12,1.12
12.165,9.205,28.3,5,1.12,1.12
12.167,6.895,31.47,6,1.12,1.12
12.171,9.195,28.13,6,1.12,1.12
12.165,9.175,29.0,6,1.12,1.12
12.076,9.175,29.0,6,1.12,1.12
12.147,9.175,29.0,6,1.12,1.12
12.14,9.16,28.3,6,1.12,1.12
12.084,7.7175,31.47,6,1.12,1.12
12.086,9.16,28.13,6,1.12,1.12
12.088,7.808333333333334,29.0,6,1.12,1.12
12.061,9.13,28.0,6,1.12,1.12
12.092,3.495,31.47,6,1.12,1.12
12.024,9.165,28.0,6,1.13,1.13
12.036,9.145,28.13,6,0.94,0.94
12.029000000000002,9.135,29.0,6,0.73,0.73
12.001,9.16,28.0,6,1.13,1.13
12.053,9.145,29.0,6,1.13,1.13
12.085,8.235000000000001,29.0,6,1.13,1.13
12.095,9.16,28.0,6,1.13,1.13
12.007,9.2,29.0,6,1.13,1.13
12.109000000000002,7.8,29.0,6,1.13,1.13
12.112,9.135000000000002,30.0,6,1.13,1.13
12.115,9.135000000000002,28.0,6,1.13,1.13
12.126,9.155,29.0,6,1.12,1.12
12.099,9.155,28.0,6,1.12,1.12
12.121,9.145,28.13,6,1.12,1.12
12.019,9.145,28.0,6,1.13,1.13
12.121,10.04,29.0,6,1.13,1.13
12.102,9.15,28.0,6,1.13,1.13
12.123,9.1575,29.0,6,1.13,1.13
12.124,9.165,28.0,5,1.13,1.13
12.106,9.17,29.0,6,1.13,1.13
12.148,9.155,28.0,6,1.13,1.13
12.129,9.145,29.0,6,1.13,1.13
12.111,7.5725,28.0,6,1.13,1.13
12.119000000000002,9.165,29.0,4,1.13,1.13
12.133,9.165,28.0,6,1.13,1.13
12.024,9.13,28.0,6,1.13,1.13
12.126,8.711666666666666,29.0,6,1.12,1.12
12.127,8.467500000000001,29.0,6,1.18,1.18
12.118,9.165,29.0,4,1.43,1.43
12.116,9.19,28.0,6,1.12,1.12
12.155,9.13,28.3,6,1.1,1.1
12.114,9.165,28.0,6,1.1,1.1
12.113,9.15,29.0,4,1.23,1.23
12.185,9.16,28.0,6,1.33,1.33
12.177,9.15,29.0,6,1.1,1.1
12.117,9.165,29.0,6,1.1,1.1
12.219,9.175,29.0,6,1.1,1.1
12.22,10.055,28.0,6,1.1,1.1
12.262,9.165,29.0,6,0.93,0.93
12.224,10.955,29.0,6,0.93,0.93
12.223,10.955,29.0,6,1.1,1.1
12.324000000000002,9.155,28.31,6,1.1,1.1
12.284,9.145,28.31,6,1.07,1.07
12.326,9.15,29.0,6,1.1,1.1
12.309,9.175,29.0,6,1.1,1.1
12.32,9.125,29.0,6,1.1,1.1
12.273,9.13,29.0,6,1.1,1.1
12.235,7.245000000000001,31.47,6,1.1,1.1
12.305,9.135000000000002,28.64,6,1.1,1.1
12.236,9.15,28.03,5,1.1,1.1
12.336,9.1,29.0,5,1.1,1.1
12.238,10.0475,29.0,5,1.1,1.1
12.139,6.8525,29.0,5,1.1,1.1
12.211,9.08,29.0,5,1.1,1.1
12.142,9.08,29.0,5,1.1,1.1
12.14,9.08,28.0,5,1.1,1.1
12.140999999999998,8.4275,29.0,5,1.1,1.1
12.111,9.105,29.0,5,1.1,1.1
12.034,9.1,28.0,6,1.07,1.07
12.024,9.1,28.0,5,1.1,1.1
12.026,9.1125,29.0,5,1.1,1.1
12.01,9.125,29.0,7,0.84,0.84
12.02,9.105,29.0,4,1.21,1.21
12.071,9.13,29.0,5,1.21,1.21
12.119000000000002,9.1,29.0,4,1.21,1.21
12.069,9.13,28.0,3,1.21,1.21
12.118,9.105,28.0,4,1.21,1.21
12.147,9.1,29.0,5,1.21,1.21
12.093,9.105,29.0,4,1.21,1.21
12.093,9.135,29.53,4,1.21,1.21
12.19,9.135,29.53,4,1.21,1.21
12.088,9.12,28.03,4,1.21,1.21
12.186,9.095,28.03,4,1.21,1.21
12.085,9.12,29.0,4,1.21,1.21
12.081,9.12,29.0,4,1.21,1.21
12.21,9.145,29.0,4,1.21,1.21
12.137,9.12,29.0,4,1.21,1.21
12.115,9.1,29.0,4,1.21,1.21
12.022,9.115,29.0,4,1.21,1.21
12.0,10.205,30.0,5,1.37,1.37
12.065,9.115,29.0,4,1.37,1.37
12.123,9.1,30.0,4,1.37,1.37
12.011,9.11,29.0,4,1.37,1.37
12.076,9.075,30.0,4,1.37,1.37
12.054,9.075,29.53,4,1.37,1.37
12.01,9.095,29.0,5,1.37,1.37
12.077,9.06,30.0,4,1.23,1.23
12.091,9.03,29.53,4,1.36,1.36
12.155,9.045000000000002,30.0,4,1.36,1.36
12.269,9.06,30.0,5,1.36,1.36
12.342,9.06,31.0,3,1.36,1.36
12.462,9.07,30.0,3,1.36,1.36
12.49,9.7375,29.0,5,1.36,1.36
12.414,9.1025,30.07,3,1.36,1.36
12.32,9.715,30.07,3,1.36,1.36
12.308,9.03,28.31,5,1.53,1.53
12.223,9.045,28.0,5,1.36,1.36
12.373,9.004999999999997,29.0,5,1.36,1.36
12.442,9.02,30.07,4,1.36,1.36
12.393,9.0275,29.0,5,1.36,1.36
12.348,9.015,29.0,5,1.36,1.36
12.455,9.01,29.0,5,1.36,1.36
12.581,8.99,29.0,5,1.36,1.36
12.616,6.7700000000000005,31.66,5,1.36,1.36
12.6,8.99,30.55,4,1.36,1.36
12.175,9.05,29.0,5,1.36,1.36
12.636,9.0,29.0,5,1.36,1.36
12.431,8.969999999999997,28.31,5,1.36,1.36
12.434,9.02,30.07,3,1.36,1.36
12.436,10.45,30.07,3,1.23,1.23
12.518,9.035,29.63,5,1.23,1.23
12.605,9.05,29.63,5,1.08,1.08
12.547,8.453333333333333,31.66,5,1.53,1.53
12.562,8.99,29.63,5,1.35,1.35
12.202,8.985,28.0,5,1.35,1.35
12.18,8.99,28.0,4,1.35,1.35
12.099,9.004999999999997,28.0,5,1.35,1.35
12.198,9.015,28.0,5,1.35,1.35
12.198,9.004999999999997,28.0,5,1.35,1.35
12.095999999999998,8.985,28.0,5,1.44,1.44
12.195,9.181666666666667,28.3,5,1.23,1.23
12.223,9.03,28.0,5,1.35,1.35
12.192,7.689999999999999,28.0,5,1.35,1.35
12.191,7.665,28.0,5,1.32,1.32
12.24,9.004999999999997,28.0,5,1.32,1.32
12.279000000000002,8.98,29.0,5,1.32,1.32
12.285,9.02,28.5,5,1.23,1.23
12.284,9.01,29.0,5,1.32,1.32
12.433,10.505,30.07,3,1.32,1.32
12.273,8.969999999999997,28.31,5,1.23,1.23
12.473,8.955,28.31,5,1.23,1.23
12.178,9.0,28.0,5,1.32,1.32
12.328,9.015,29.0,5,1.32,1.32
12.257,8.975,29.0,5,1.32,1.32
12.279000000000002,8.965,29.0,5,1.32,1.32
12.145,8.98,28.0,5,1.32,1.32
12.241,8.969999999999997,28.0,5,1.32,1.32
12.24,8.98,28.03,5,1.32,1.32
12.03,8.985,28.0,5,1.32,1.32
12.065,9.01,29.0,5,1.12,1.12
12.082,8.945,29.0,5,1.32,1.32
12.175999999999998,8.945,28.0,5,1.32,1.32
12.143,9.75,29.0,5,1.32,1.32
12.167,9.010000000000002,28.0,5,1.32,1.32
12.163,8.98,28.0,5,1.32,1.32
12.158,8.99,29.0,5,1.32,1.32
12.203,8.940000000000003,29.0,5,1.32,1.32
12.332,8.955,30.0,5,1.32,1.32
12.208,8.955,29.0,5,1.58,1.58
12.205,8.95,28.0,5,1.32,1.32
12.289,8.895,29.5,5,1.32,1.32
12.363,8.915,29.0,5,1.32,1.32
12.419,12.27,30.07,4,1.32,1.32
12.364,12.27,29.54,5,1.52,1.52
12.384,8.975,29.0,5,1.32,1.32
12.43,8.899999999999997,29.0,5,1.32,1.32
12.514,8.934999999999997,29.63,5,1.32,1.32
12.507,8.934999999999997,29.63,5,1.32,1.32
12.542,8.915,29.63,5,1.32,1.32
12.559,8.985,29.63,5,1.32,1.32
12.544,8.96,30.55,3,1.32,1.32
12.463,6.39,29.0,5,1.32,1.32
12.546,8.940000000000003,29.0,5,1.32,1.32
12.588,8.93,29.0,4,1.32,1.32
12.505,8.91,29.63,5,1.49,1.49
12.537,8.915,29.0,4,1.32,1.32
12.541,8.92,29.0,4,1.32,1.32
12.64,8.93,29.0,4,1.32,1.32
12.63,10.6425,29.63,4,1.32,1.32
12.623,10.6425,29.63,4,1.32,1.32
12.651,9.7325,29.63,4,1.32,1.32
12.665,8.925,29.63,4,1.32,1.32
12.697,8.1175,29.0,4,1.32,1.32
12.715,8.945,29.0,4,1.32,1.32
12.591,8.94,29.0,4,1.32,1.32
12.515999999999998,8.8125,29.0,4,1.32,1.32
12.615,10.6225,29.0,4,1.58,1.58
12.57,8.92,29.0,2,1.32,1.32
12.674,8.899999999999997,29.0,4,1.32,1.32
12.687,8.92,29.0,5,1.32,1.32
12.689,8.934999999999997,30.0,4,1.32,1.32
12.630999999999998,8.895,29.63,4,1.49,1.49
12.701,8.875,29.0,4,1.32,1.32
12.777,8.094999999999999,33.99,3,1.32,1.32
12.719,8.2225,29.59,4,1.58,1.58
12.658,8.2225,29.59,4,1.58,1.58
12.747,8.89,29.0,4,1.32,1.32
12.568,8.87,29.63,4,1.28,1.28
12.657,8.91,29.63,4,1.28,1.28
12.65,8.844999999999997,30.55,3,1.28,1.28
12.622,8.82,30.55,3,1.28,1.28
12.628,8.815,29.0,3,1.28,1.28
12.644,9.7575,29.0,4,1.45,1.45
12.685,8.82,29.0,4,1.28,1.28
12.597,8.855,29.0,4,1.28,1.28
12.685,9.491666666666667,29.63,4,1.49,1.49
12.682,8.75,30.55,3,1.28,1.28
12.583,8.844999999999997,30.55,3,1.28,1.28
12.554,8.875,29.63,4,1.45,1.45
12.574000000000002,8.8,29.63,4,1.45,1.45
12.53,8.845,30.16,1,1.09,1.09
12.54,8.86,30.16,2,0.99,0.99
12.601,8.805,29.0,4,1.28,1.28
12.675,8.85,29.0,5,1.28,1.28
12.656,8.79,29.63,4,1.28,1.28
12.75,8.829999999999998,29.0,3,1.45,1.45
12.703,8.8,29.0,3,1.45,1.45
12.727,8.795,29.0,2,1.45,1.45
12.678,10.745,30.55,4,1.32,1.32
12.733,8.815000000000003,30.55,4,1.45,1.45
12.754,8.0725,33.99,2,1.45,1.45
12.662,8.83,29.0,3,1.45,1.45
12.749,8.8,29.0,2,1.45,1.45
12.638,8.78,30.16,2,1.45,1.45
12.699000000000002,8.71,29.0,1,1.45,1.45
12.739,8.74,30.16,1,1.45,1.45
12.74,8.785,30.55,3,1.45,1.45
12.649,8.825,30.16,2,1.45,1.45
12.649,8.825,30.16,2,1.45,1.45
12.459,8.77,29.0,1,1.4,1.4
12.507,8.74,30.16,1,1.4,1.4
12.608,8.715,30.16,1,1.55,1.55
12.720999999999998,8.785,29.0,2,1.4,1.4
12.809,8.775,30.98,0,1.4,1.4
12.86,8.665,30.98,2,1.4,1.4
12.726,8.73,29.0,5,1.4,1.4
13.048,8.68,32.58,0,1.4,1.4
13.059,8.735,31.38,4,1.4,1.4
12.855,9.7275,33.0,4,1.28,1.28
12.672,8.72,29.63,5,1.4,1.4
13.091,8.635,31.38,4,1.4,1.4
13.052,8.64,31.12,4,1.31,1.31
12.746,8.64,30.0,4,1.4,1.4
12.719,8.74,30.0,5,1.4,1.4
12.723,11.13,29.63,4,1.55,1.55
12.673,8.735,30.55,3,1.4,1.4
12.656,8.725,29.0,3,1.4,1.4
12.688,8.64,29.0,3,1.4,1.4
12.919,8.0,33.99,4,1.4,1.4
12.925,8.64,30.98,2,1.4,1.4
12.951,7.955,33.99,3,1.43,1.43
12.941,8.6,30.98,2,1.4,1.4
12.72,8.635,29.0,3,1.4,1.4
12.748,8.605,30.55,3,1.36,1.36
12.75,8.575,29.0,3,1.36,1.36
12.652,8.615,29.0,4,1.36,1.36
12.666,8.605,29.0,3,1.36,1.36
12.699000000000002,8.53,30.0,4,1.36,1.36
12.678,8.675,29.0,2,1.38,1.38
12.683,8.585,29.0,4,1.38,1.38
12.696,9.785,29.0,4,1.38,1.38
12.589,8.635,29.0,2,1.38,1.38
12.562,8.605,30.16,2,1.38,1.38
12.406,8.555,30.07,2,1.38,1.38
12.470999999999998,8.545,31.0,2,1.38,1.38
12.43,8.6,29.0,2,1.38,1.38
12.412,8.59,29.0,3,1.38,1.38
12.387,8.64,29.47,2,1.38,1.38
12.461,8.600000000000001,29.0,2,1.38,1.38
12.493,8.585,29.0,2,1.38,1.38
12.442,8.584999999999999,29.0,1,1.38,1.38
12.745,8.62,29.0,1,1.38,1.38
12.608,8.58,29.0,2,1.38,1.38
12.65,8.58,29.0,2,1.38,1.38
12.658,8.535,29.0,2,1.38,1.38
12.714,8.600000000000001,29.0,2,1.38,1.38
12.705,8.59,29.0,3,1.38,1.38
12.723,7.96,29.0,3,1.38,1.38
12.802,10.0,30.98,2,1.38,1.38
12.807,8.5,33.99,3,1.38,1.38
12.733,8.504999999999999,30.55,2,1.38,1.38
12.66,8.555,29.63,4,1.43,1.43
12.655,8.6,29.0,3,1.38,1.38
12.709,8.615,29.0,4,1.29,1.29
12.687,8.59,29.0,4,1.29,1.29
12.593,8.504999999999999,29.0,2,1.29,1.29
12.691,8.51,30.0,3,1.29,1.29
12.717,8.55,30.16,2,1.29,1.29
12.67,8.545,30.16,2,1.29,1.29
12.64,8.48,32.72,3,1.29,1.29
12.621,8.48,29.57,1,1.29,1.29
12.505999999999998,8.559999999999999,29.0,1,1.29,1.29
12.504,8.575,29.0,2,1.29,1.29
12.414,8.565,29.47,2,1.29,1.29
12.49,8.545,29.0,0,1.29,1.29
12.422,8.515,29.0,1,1.45,1.45
12.442,8.49,29.0,1,1.45,1.45
12.427,8.52,29.0,2,1.29,1.29
12.343,8.49,30.0,1,1.29,1.29
12.363,7.295,30.0,2,1.29,1.29
12.394,8.515,29.0,1,1.29,1.29
12.399,8.5375,29.0,2,1.29,1.29
12.36,8.51,29.47,1,1.29,1.29
12.369000000000002,8.48,29.0,2,1.29,1.29
12.399,8.45,29.0,2,1.29,1.29
12.187,8.5,28.0,2,1.29,1.29
12.285,8.545,29.47,2,1.29,1.29
12.255,8.525,29.47,2,1.29,1.29
12.24,8.495000000000001,28.0,2,1.29,1.29
12.24,8.455,29.0,3,1.29,1.29
12.182,8.5,29.0,2,1.29,1.29
12.281,8.425,30.0,2,1.29,1.29
12.247,8.46,28.0,2,1.29,1.29
12.363,8.46,29.0,3,1.29,1.29
12.399,8.425,29.0,2,1.29,1.29
12.207,5.925,29.63,3,1.25,1.25
12.243,8.44,28.0,3,1.25,1.25
12.269,8.445,29.0,3,1.25,1.25
12.278,8.425,32.72,3,1.25,1.25
12.178,8.440000000000001,28.0,3,1.25,1.25
12.175,8.415,28.0,4,1.25,1.25
12.173,8.385,28.0,3,1.25,1.25
12.171,9.9925,28.0,3,1.25,1.25
12.198,8.415,28.0,3,1.25,1.25
12.175,8.41,28.0,4,1.25,1.25
12.161,8.434999999999999,28.0,4,1.25,1.25
12.16,8.434999999999999,28.0,4,1.25,1.25
12.215,7.19,28.0,3,1.25,1.25
12.252,8.3875,29.0,4,1.25,1.25
12.247,8.39,28.0,3,1.39,1.39
12.241,8.41,28.0,3,1.25,1.25
12.25,8.379999999999999,28.0,4,1.25,1.25
12.328,8.405,32.72,4,1.25,1.25
12.308,8.41,32.72,4,1.25,1.25
12.275,8.385,32.72,4,1.25,1.25
12.187,8.4,28.0,3,1.25,1.25
12.233,8.39,29.0,4,1.25,1.25
12.291,8.415,32.72,3,1.25,1.25
12.189,8.3975,28.0,3,1.25,1.25
12.237,10.855,28.0,3,1.31,1.31
12.183,8.379999999999999,28.0,4,1.25,1.25
12.296,8.355,32.72,3,1.25,1.25
12.273,8.36,29.0,4,1.25,1.25
12.300999999999998,8.375,32.72,4,1.25,1.25
12.229,8.375,29.63,4,1.25,1.25
12.186,8.35,29.63,4,1.25,1.25
12.063,8.399999999999999,29.0,3,1.25,1.25
12.003,8.39,28.0,4,1.25,1.25
12.012,8.39,29.0,4,1.25,1.25
12.048,8.39,28.0,4,1.25,1.25
12.108,8.365,28.0,4,1.25,1.25
12.058,8.35,28.0,4,1.25,1.25
12.057,8.355,28.0,3,1.25,1.25
12.059,8.365,28.0,3,1.25,1.25
12.156,8.38,28.0,4,1.25,1.25
12.055,8.365,28.0,4,1.25,1.25
12.055,8.355,28.0,3,1.25,1.25
12.043,8.375,28.0,3,1.25,1.25
12.071,8.375,28.0,4,1.25,1.25
12.050999999999998,8.39,28.0,4,1.25,1.25
12.061,8.385,28.0,4,1.25,1.25
12.08,8.365,29.0,4,1.25,1.25
12.05,9.6175,28.0,4,1.25,1.25
12.078,9.5525,28.0,4,1.25,1.25
12.097,9.0625,28.0,4,1.25,1.25
12.047,8.38,28.0,4,1.25,1.25
12.157,8.38,28.0,4,1.25,1.25
12.186,8.415,28.0,4,1.25,1.25
12.206,8.375,28.0,4,1.25,1.25
12.245,8.365,28.0,4,1.25,1.25
12.245,8.365,28.0,4,1.25,1.25
12.413,8.36,31.19,4,1.25,1.25
12.425,8.36,32.72,3,1.25,1.25
12.319,7.31,32.72,3,1.25,1.25
12.345999999999998,8.34,32.72,3,1.0,1.0
12.364,8.34,32.72,3,1.25,1.25
12.314,9.5675,30.07,3,1.25,1.25
12.341,8.36,28.5,3,1.25,1.25
12.349,8.325,31.19,4,1.25,1.25
12.193,7.825,29.0,4,1.25,1.25
12.239,7.619999999999999,29.0,4,1.25,1.25
12.138,8.285,31.3,4,1.25,1.25
12.177,8.325,28.0,4,1.21,1.21
12.224,8.32,28.0,4,1.21,1.21
12.220999999999998,8.31,28.0,5,1.21,1.21
12.218,8.31,28.0,4,1.21,1.21
12.321,8.3,29.0,5,1.21,1.21
12.307,8.3,31.19,4,1.21,1.21
12.305,8.28,31.53,5,1.21,1.21
12.343,12.8475,29.0,5,0.95,0.95
12.298,8.325,29.0,5,0.95,0.95
12.195,8.335,29.0,5,1.21,1.21
12.255999999999998,8.325,29.0,5,1.21,1.21
12.268,8.325,29.0,6,0.7,0.7
12.225,8.3,29.0,6,0.96,0.96
12.182,7.34,29.0,6,0.96,0.96
12.179,8.32,29.0,6,1.21,1.21
12.249,8.305,29.0,4,1.21,1.21
12.187,8.305,30.0,6,1.21,1.21
12.111,8.35,30.0,6,1.21,1.21
12.064,8.385,32.0,6,1.21,1.21
12.047,8.275,31.0,6,1.21,1.21
12.029000000000002,6.6575000000000015,30.0,5,1.21,1.21
12.056,8.325,30.0,5,1.21,1.21
12.065,8.334999999999999,29.0,6,1.21,1.21
