stw,draft,foc,ws,wd,swh
12.841,7.375,31.83,5,0.81,0.81
12.796,7.375,31.83,5,0.81,0.81
12.769,7.635,32.54,5,1.35,1.35
12.72,7.625,29.59,5,0.81,0.81
12.723,7.324999999999997,29.59,5,0.81,0.81
12.675,7.41,31.66,5,0.81,0.81
12.626,7.435,31.66,5,0.81,0.81
12.597,7.385,31.66,5,0.81,0.81
12.577,7.635,31.66,5,0.81,0.81
12.679,7.405,31.66,5,0.64,0.64
12.579,7.345,31.66,5,0.81,0.81
12.806,7.43,33.62,6,0.64,0.64
12.811,7.439999999999999,32.54,5,0.81,0.81
12.811,7.45,31.83,5,0.81,0.81
12.714,7.3599999999999985,31.66,5,0.81,0.81
12.728,7.375,31.66,5,0.81,0.81
12.711,7.8599999999999985,31.66,5,0.81,0.81
12.711,7.3575,31.66,5,0.81,0.81
12.702,7.3575,31.66,5,0.81,0.81
12.722,7.395,31.66,5,1.35,1.35
12.720999999999998,7.385,31.66,5,1.35,1.35
12.675,7.385,29.59,5,0.81,0.81
12.725,7.445,31.66,5,0.81,0.81
12.725,7.425,31.66,5,0.81,0.81
12.726,7.41,29.59,5,0.81,0.81
12.726,7.41,31.66,5,0.81,0.81
12.692,7.425,31.66,5,1.67,1.67
12.569,7.415,31.66,5,0.81,0.81
12.572,7.415,29.59,5,1.36,1.36
12.572,7.405,29.59,5,1.36,1.36
12.514,7.405,29.59,5,0.81,0.81
12.505999999999998,7.395,29.59,5,0.81,0.81
12.449000000000002,7.375,31.53,5,0.81,0.81
12.519,7.300000000000002,29.59,4,0.81,0.81
12.621,7.3900000000000015,29.59,4,0.81,0.81
12.62,7.42,29.59,5,0.81,0.81
12.57,7.42,29.59,5,1.36,1.36
12.571,7.395,32.72,3,0.81,0.81
12.621,7.335000000000001,29.59,5,0.81,0.81
12.612,7.47,29.59,4,0.81,0.81
12.615,7.31,32.72,3,0.81,0.81
12.715,7.46,29.59,5,0.0,0.0
12.716,7.425,29.59,4,0.81,0.81
12.714,7.355,29.59,4,0.81,0.81
12.597,7.395,29.59,4,0.81,0.81
12.601,7.51,29.59,5,1.62,1.62
12.601,7.475,31.66,5,1.62,1.62
12.621,7.41,31.66,5,1.62,1.62
12.642,7.395,29.59,5,1.62,1.62
12.636,7.460000000000001,31.66,5,1.62,1.62
12.637,7.415000000000001,31.66,5,1.62,1.62
12.637,7.435,29.59,5,1.62,1.62
12.636,6.58,31.66,5,1.62,1.62
12.637,7.49,31.66,5,1.62,1.62
12.645,7.465,31.66,5,1.62,1.62
12.619000000000002,7.445,29.59,5,1.62,1.62
12.63,7.43,31.66,5,1.62,1.62
12.630999999999998,7.43,31.66,5,1.62,1.62
12.681,7.44,29.59,5,1.62,1.62
12.731,7.455,29.59,5,1.62,1.62
12.752,7.44,32.54,5,1.62,1.62
12.782,7.42,33.99,3,1.46,1.46
12.77,7.48,32.54,5,1.22,1.22
12.762,7.45,32.54,5,1.62,1.62
12.775,7.4,32.54,5,1.62,1.62
12.666,6.54,31.66,5,1.63,1.63
12.655,7.38,29.59,4,1.63,1.63
12.655,7.6,29.59,5,1.62,1.62
12.64,7.6,29.59,4,1.62,1.62
12.529000000000002,7.6,29.59,4,1.62,1.62
12.583,7.365,31.66,5,1.31,1.31
12.720999999999998,5.5,29.59,4,1.27,1.27
12.792,7.3925,32.54,5,1.46,1.46
12.791,7.43,32.54,4,1.62,1.62
12.791,7.45,32.54,4,1.27,1.27
12.896,7.45,33.99,4,1.62,1.62
12.915,6.3875,33.99,3,1.63,1.63
12.883,7.37,33.99,3,1.62,1.62
12.866,7.3900000000000015,33.99,3,1.62,1.62
12.836,7.8,33.99,3,1.62,1.62
12.836,7.365,32.54,5,1.62,1.62
12.923,7.3900000000000015,33.99,3,1.62,1.62
12.899,7.4,32.54,5,1.62,1.62
12.892,7.4,33.99,3,1.62,1.62
12.997,7.42,32.54,5,1.27,1.27
12.992,7.465,32.54,5,1.62,1.62
12.985,7.449999999999997,32.54,5,1.62,1.62
12.953,7.365,32.54,5,1.62,1.62
13.024,7.475,32.4,5,1.62,1.62
13.045,7.439999999999999,31.8,3,1.46,1.46
13.075,7.385,31.8,3,1.62,1.62
13.073,7.449999999999997,31.8,3,1.62,1.62
13.073,7.439999999999999,31.8,3,1.62,1.62
13.053,7.465,31.8,3,1.62,1.62
13.072,7.465,31.8,3,1.62,1.62
13.07,7.6875,32.4,5,1.62,1.62
13.069,7.59,32.4,5,1.62,1.62
13.069,7.4,32.4,5,1.62,1.62
13.029000000000002,7.4,32.4,5,1.22,1.22
12.988,7.445,32.54,5,1.62,1.62
12.981,7.445,32.54,5,1.62,1.62
13.08,7.637499999999997,32.4,5,1.62,1.62
13.08,7.46,31.8,3,1.46,1.46
13.02,7.435,32.4,5,1.62,1.62
12.98,7.4875,33.99,3,1.62,1.62
12.964,6.38,33.99,3,1.62,1.62
12.89,7.435,32.54,5,1.62,1.62
12.812,7.425000000000002,32.54,5,1.62,1.62
12.825,7.4049999999999985,32.54,5,1.62,1.62
12.895,7.455,33.99,3,1.46,1.46
12.905,7.47,32.54,5,1.62,1.62
12.924,7.47,32.54,5,1.62,1.62
12.953,7.46,32.54,5,1.62,1.62
12.953,7.455,32.54,5,1.62,1.62
12.952,7.46,33.99,3,1.63,1.63
12.952,7.425,32.54,5,1.27,1.27
12.952,7.425,32.54,5,1.27,1.27
12.951,7.46,32.54,5,1.27,1.27
12.88,7.494999999999999,32.54,5,1.27,1.27
12.95,7.415,32.54,5,1.27,1.27
12.880999999999998,7.415,32.54,5,1.27,1.27
12.883,7.415,32.54,5,1.31,1.31
12.885,7.449999999999997,32.54,5,1.27,1.27
12.869000000000002,7.475,32.54,5,1.27,1.27
12.877,7.4700000000000015,32.54,5,1.27,1.27
12.777,7.449999999999997,32.54,5,1.27,1.27
12.836,7.459999999999999,32.54,5,1.27,1.27
12.776,7.439999999999999,32.54,5,1.27,1.27
12.713,7.405,32.72,4,1.27,1.27
12.539,7.44,29.59,4,1.27,1.27
12.558,7.525,29.59,5,1.27,1.27
12.484000000000002,7.42,31.19,5,1.27,1.27
12.485,7.49,31.19,5,1.27,1.27
12.484000000000002,7.49,31.19,4,1.27,1.27
12.485,7.49,31.19,4,1.27,1.27
12.483,7.43,31.19,5,1.27,1.27
12.485,7.4975,31.19,5,1.27,1.27
12.591,7.522499999999999,29.59,4,1.27,1.27
12.602,7.465,29.59,5,1.27,1.27
12.612,7.45,29.59,5,1.27,1.27
12.712,7.3900000000000015,29.59,4,1.27,1.27
12.694,7.455,32.72,4,1.27,1.27
12.675,7.3775,32.72,4,1.27,1.27
12.645,7.43,32.72,4,1.27,1.27
12.695,7.4700000000000015,29.59,5,1.27,1.27
12.725,7.455,29.59,5,1.27,1.27
12.716,7.445,31.66,5,0.53,0.53
12.757,7.485,31.83,5,1.31,1.31
12.749,7.485,31.66,5,1.31,1.31
12.739,6.59,29.59,5,1.05,1.05
12.78,7.44,32.54,5,1.31,1.31
12.781,7.449999999999997,32.54,5,1.31,1.31
12.771,7.45,32.54,5,1.31,1.31
12.772,6.4525000000000015,32.54,5,1.31,1.31
12.773,7.495,32.54,5,1.31,1.31
12.813,7.48,32.54,5,1.31,1.31
12.814,7.49,32.54,5,1.31,1.31
12.764,7.665,32.54,4,1.31,1.31
12.674,7.47,29.59,5,1.31,1.31
12.754,7.43,32.54,5,1.31,1.31
12.725,7.379999999999999,29.59,5,1.31,1.31
12.668,7.354999999999999,29.59,4,1.31,1.31
12.669,7.33,29.59,4,1.31,1.31
12.566,7.385,29.59,4,1.31,1.31
12.564,7.41,29.59,4,1.31,1.31
12.565,7.415,29.59,4,1.31,1.31
12.565,7.405,29.59,4,1.31,1.31
12.534,7.43,31.66,5,1.31,1.31
12.467,7.42,31.19,4,1.31,1.31
12.497,7.4,31.19,4,1.31,1.31
12.466,7.4,31.19,4,1.31,1.31
12.477,7.625,31.53,5,1.31,1.31
12.467,5.505000000000001,31.19,4,1.3,1.3
12.565,7.449999999999997,29.59,4,1.3,1.3
12.564,5.5125,29.59,4,1.31,1.31
12.565,6.75,29.59,4,1.31,1.31
12.666,7.46,32.72,4,1.41,1.41
12.655,7.449999999999997,29.59,4,1.05,1.05
12.665,7.37,31.66,6,1.31,1.31
12.585,7.385,31.66,5,1.31,1.31
12.55,7.435,31.66,5,1.31,1.31
12.555,6.8599999999999985,31.66,5,1.31,1.31
12.537,7.4049999999999985,31.66,5,1.31,1.31
12.538,6.725,29.59,5,1.31,1.31
12.536,7.445,29.59,5,1.31,1.31
12.535,7.45,29.59,5,1.46,1.46
12.547,7.615,31.66,5,1.46,1.46
12.527,7.41,31.66,5,1.46,1.46
12.535,7.6425,31.66,5,1.46,1.46
12.557,7.6425,29.59,5,1.46,1.46
12.597,7.445,31.66,5,1.46,1.46
12.564,7.865,31.66,5,1.46,1.46
12.554,7.460000000000001,31.66,5,1.46,1.46
12.553,7.439999999999999,32.72,3,2.02,2.02
12.554,7.449999999999997,31.66,5,1.46,1.46
12.556,7.45,31.66,5,1.46,1.46
13.25,7.375,33.3,6,0.66,0.66
13.212,7.34,33.13,8,1.0,1.0
12.978,7.35,33.62,8,0.66,0.66
12.03,7.4975,31.47,7,0.66,0.66
12.228,7.4,32.0,7,0.66,0.66
12.425999999999998,7.460000000000001,32.06,7,0.66,0.66
12.602,7.645,31.0,6,0.66,0.66
12.409,7.435,30.0,8,0.66,0.66
12.233,7.435,31.0,7,0.66,0.66
12.18,7.425,30.0,7,0.66,0.66
12.228,7.445,30.0,7,0.66,0.66
12.257,7.455,30.0,7,0.66,0.66
12.267,7.455,32.06,7,0.66,0.66
12.306,6.99875,31.0,8,0.66,0.66
12.307,7.449999999999997,30.0,7,0.66,0.66
12.235,7.24,31.0,5,0.66,0.66
12.105,7.41,31.0,6,0.94,0.94
12.104,7.4925,29.63,4,0.94,0.94
12.132,7.814999999999999,31.0,7,0.94,0.94
12.159,7.4825,31.0,5,0.94,0.94
12.178,7.465,31.0,8,0.94,0.94
12.098,7.445,31.0,8,0.94,0.94
12.199000000000002,7.455,32.0,5,2.57,2.57
12.273,6.751666666666666,32.0,7,0.94,0.94
12.272,7.445,32.0,7,0.94,0.94
12.172,7.439999999999999,32.0,6,0.94,0.94
12.79,7.4,33.62,8,0.94,0.94
12.8,7.375,33.62,8,0.94,0.94
12.87,7.43,33.62,8,0.94,0.94
12.87,7.57,33.62,8,0.94,0.94
12.86,7.385,33.62,8,1.16,1.16
12.86,7.38,34.0,8,0.94,0.94
12.869000000000002,7.385,33.62,8,0.94,0.94
12.867,7.395,33.62,8,0.94,0.94
12.965,7.414999999999999,33.62,7,0.94,0.94
12.985,7.424999999999999,33.62,7,0.94,0.94
12.983,7.4049999999999985,33.62,7,0.94,0.94
13.014,6.5175,34.0,7,0.94,0.94
12.954,7.38,33.62,7,0.94,0.94
13.154000000000002,7.385,33.13,7,1.91,1.91
13.053,6.5075,34.0,6,1.16,1.16
13.063,7.895,34.0,8,0.94,0.94
13.033,7.895,33.13,8,0.94,0.94
13.023,7.37,33.13,8,0.94,0.94
12.953,7.395,34.0,8,0.94,0.94
12.953,7.37,33.62,8,0.94,0.94
12.964,6.795,33.62,7,0.94,0.94
12.944,7.715,33.62,7,0.94,0.94
12.953,7.699999999999997,33.62,7,1.16,1.16
13.053,7.415,33.3,5,0.94,0.94
13.053,6.98,34.0,7,0.94,0.94
12.854,6.98,32.54,5,2.57,2.57
12.244000000000002,7.435,31.47,7,0.94,0.94
12.055,7.49,31.0,7,0.94,0.94
12.086,7.522499999999999,32.0,8,0.94,0.94
12.097,7.52,31.0,7,1.16,1.16
12.106,7.535,32.0,7,0.94,0.94
12.207,7.48,31.0,6,0.94,0.94
12.257,7.49,31.0,6,0.94,0.94
12.258,7.4849999999999985,31.0,7,0.94,0.94
12.309,7.4849999999999985,32.0,6,0.94,0.94
12.31,7.5150000000000015,32.06,7,0.94,0.94
12.31,6.46,32.06,7,0.94,0.94
12.311,7.3675,32.0,7,0.94,0.94
12.417,7.504999999999999,32.0,6,0.94,0.94
12.407,7.49,31.0,7,0.94,0.94
12.437,7.475,31.0,7,0.94,0.94
12.398,7.4849999999999985,31.53,6,0.94,0.94
12.329,7.5150000000000015,31.0,7,0.94,0.94
12.33,7.52,31.0,7,0.94,0.94
12.411,7.49,31.0,6,0.94,0.94
12.42,7.475,31.0,7,0.94,0.94
12.429,7.475,31.0,7,0.94,0.94
12.429,5.5575,32.0,7,0.94,0.94
12.43,6.59,31.0,7,0.94,0.94
12.501,6.58,32.0,7,0.94,0.94
12.533,7.5150000000000015,32.0,5,0.0,0.0
12.634,7.525,31.0,5,0.0,0.0
12.534,7.52,29.0,5,0.0,0.0
12.466,6.6175,31.53,5,2.6,2.6
12.237,7.2875,31.3,4,0.0,0.0
12.036,7.635,31.3,4,0.0,0.0
12.037,6.5025,31.3,4,0.0,0.0
12.725,7.352500000000001,32.72,3,0.0,0.0
13.132,7.63,33.13,6,1.22,1.22
14.311,7.615,49.0,3,0.0,0.0
14.543,7.575,48.0,4,0.0,0.0
14.735,7.550000000000002,47.0,4,0.0,0.0
14.847,7.56,47.0,4,0.0,0.0
14.849,7.406666666666666,48.0,4,0.0,0.0
14.975,7.58,48.0,4,0.0,0.0
15.03,7.5950000000000015,48.0,5,0.0,0.0
14.84,7.524999999999999,43.0,4,0.0,0.0
14.437,7.57,48.0,3,0.0,0.0
14.444,7.58,47.55,5,0.0,0.0
14.948,7.575,44.0,5,0.0,0.0
14.972,7.56,43.0,5,0.0,0.0
15.004,6.67,43.0,5,0.0,0.0
14.918,7.575,43.0,5,0.0,0.0
14.921,7.5699999999999985,41.0,3,0.0,0.0
14.824000000000002,7.432499999999999,41.0,5,1.22,1.22
14.844,7.57,43.0,6,2.18,2.18
14.823,7.57,41.0,5,0.0,0.0
14.827,7.535,41.0,3,0.0,0.0
14.774,7.52,40.0,3,0.0,0.0
14.457,7.49,47.55,5,0.0,0.0
14.23,7.494999999999999,50.0,3,0.0,0.0
12.575,6.4350000000000005,31.66,5,0.0,0.0
12.05,7.5950000000000015,31.0,5,0.0,0.0
12.1,6.6175,32.0,4,0.0,0.0
12.16,6.6425,31.3,4,0.0,0.0
12.06,7.725,31.3,4,0.0,0.0
12.04,7.7,30.0,4,0.0,0.0
12.03,7.84,31.3,4,0.0,0.0
12.02,7.84,29.63,4,0.0,0.0
13.39,8.56,39.65,5,0.47,0.47
14.91,7.625,54.0,5,0.0,0.0
15.095,7.62,55.0,5,0.73,0.73
15.1,7.68,55.0,5,0.78,0.78
15.202,7.619999999999999,44.0,4,0.49,0.49
14.906,7.605,40.0,4,0.0,0.0
14.492,7.619999999999999,47.55,2,0.0,0.0
14.328,7.619999999999999,47.55,3,0.0,0.0
14.294,7.655,47.55,4,0.0,0.0
14.126,7.83,48.591692156923656,3,0.0,0.0
12.632,7.84,29.57,2,0.0,0.0
12.342,5.26,32.72,4,0.0,0.0
12.078,7.805,29.63,4,0.0,0.0
12.192,7.815,31.0,3,0.0,0.0
13.297,8.595,39.65,4,0.88,0.88
14.854,7.755000000000001,55.0,3,0.0,0.0
15.171,7.715,53.0,3,0.0,0.0
15.195,7.630000000000001,49.0,5,0.0,0.0
15.583,7.645,51.0,4,0.49,0.49
15.591,7.6549999999999985,50.0,5,0.0,0.0
15.59,7.6549999999999985,50.0,5,0.0,0.0
15.689,8.45,50.0,5,0.0,0.0
15.722,7.675000000000002,50.5,3,0.0,0.0
15.890999999999998,7.6549999999999985,63.75,5,0.0,0.0
15.85,7.675000000000002,63.75,5,0.0,0.0
15.788,7.645,63.75,5,0.0,0.0
15.786,8.445,63.75,5,0.94,0.94
15.786,8.445,63.75,5,0.0,0.0
15.815,7.645,63.75,5,0.0,0.0
15.782,7.635,63.75,5,0.0,0.0
15.781,6.7575,63.75,5,0.94,0.94
15.838,7.625,63.75,5,0.0,0.0
15.224,7.55,46.0,5,0.0,0.0
15.104,7.56,37.72413409096428,4,0.0,0.0
15.599,7.555,49.0,5,0.0,0.0
15.656,8.135,49.0,2,0.59,0.59
15.049,7.395,42.0,2,0.59,0.59
14.785,7.395,46.0,3,0.59,0.59
14.932,7.395,48.267334042775744,3,0.59,0.59
14.999,7.399999999999999,45.666210996947356,3,0.59,0.59
15.073,7.399999999999999,46.0,3,0.59,0.59
15.238,7.4049999999999985,46.0,3,0.59,0.59
15.662,7.47,50.0,3,0.59,0.59
15.205,7.38,41.0,2,0.59,0.59
14.825,7.375,41.0,1,0.59,0.59
14.39,7.435,47.55,1,0.59,0.59
14.183,7.46,44.0,2,0.59,0.59
14.036,7.445,43.87229255827738,2,0.59,0.59
14.318,7.399999999999999,47.0,3,0.59,0.59
14.711,7.425,47.0,3,0.57,0.57
15.111,6.369999999999999,48.0,3,0.59,0.59
16.475,7.3900000000000015,69.35,3,0.57,0.57
17.085,7.314999999999999,78.74,4,0.59,0.59
17.535,7.295,80.02,4,0.59,0.59
17.714000000000006,7.2799999999999985,80.02,4,0.59,0.59
17.804000000000006,7.295,81.01,4,0.59,0.59
17.972,7.28,81.01,4,0.59,0.59
18.091,6.4250000000000025,79.4,4,0.59,0.59
18.102,7.25,79.4,4,0.59,0.59
18.301,7.255,77.71,3,0.57,0.57
18.3,6.932499999999999,77.71,3,0.59,0.59
18.389,6.932499999999999,77.48,4,0.59,0.59
18.431,7.285,77.71,4,0.59,0.59
18.399,7.23,77.71,4,0.59,0.59
18.496,7.255,77.71,4,0.59,0.59
18.496,7.255,77.48,4,0.59,0.59
18.548,7.2650000000000015,77.71,3,0.59,0.59
18.596,7.26,77.71,3,0.59,0.59
18.595,7.34,77.71,3,0.59,0.59
18.595,7.2650000000000015,77.71,4,0.59,0.59
18.432,4.333333333333333,77.71,4,0.92,0.92
18.521,7.255,77.71,4,0.92,0.92
18.511,7.245,77.71,4,0.59,0.59
18.511,7.255,77.71,3,0.59,0.59
18.511,7.255,77.71,3,0.59,0.59
18.528,6.785,77.71,3,0.59,0.59
18.531,6.79,77.71,3,0.59,0.59
18.608,7.274999999999999,78.88,2,1.18,1.18
18.649,7.305,78.88,2,1.18,1.18
18.629,7.3,78.88,2,0.59,0.59
18.629,7.26,77.71,3,0.59,0.59
18.729,7.2225,77.71,3,0.59,0.59
18.674,7.300000000000002,78.88,2,0.59,0.59
18.676,7.275,77.71,3,0.59,0.59
18.677,6.110000000000001,78.88,1,1.04,1.04
18.678,7.275,77.71,3,0.59,0.59
18.599,7.285,77.71,3,0.59,0.59
18.581,7.21,77.71,3,0.59,0.59
18.559,7.225,77.71,3,0.59,0.59
18.59,7.274999999999999,78.88,2,0.53,0.53
18.572,7.274999999999999,77.71,2,0.53,0.53
18.491,6.2475000000000005,77.71,2,0.53,0.53
18.354,6.8875,77.71,3,0.53,0.53
18.435,7.2650000000000015,77.71,3,0.53,0.53
18.517,7.2650000000000015,77.71,3,0.53,0.53
18.539,7.27,77.71,3,0.57,0.57
18.503,7.289999999999999,78.88,2,0.53,0.53
18.507,6.5,77.71,3,0.53,0.53
18.504,6.505,77.71,3,0.53,0.53
18.547,7.26,77.71,3,0.53,0.53
18.546,7.275,77.71,3,0.53,0.53
18.508,7.28,78.88,2,0.53,0.53
18.6,7.305,77.71,3,0.53,0.53
18.734,7.315,78.88,2,0.53,0.53
18.708,6.105,77.71,3,0.53,0.53
18.668,6.105,78.0,3,0.53,0.53
18.669,6.4875,77.71,4,0.53,0.53
18.669,7.274999999999999,77.71,3,0.53,0.53
18.67,7.095,77.71,3,0.53,0.53
18.638,7.27,77.71,3,0.53,0.53
18.69,7.26,77.71,3,0.53,0.53
18.69,7.3,77.71,3,0.53,0.53
18.693,7.25,77.71,4,0.75,0.75
18.694000000000006,7.295,77.71,3,0.53,0.53
18.644,7.265,77.71,3,0.8,0.8
18.594,7.265,77.71,3,0.53,0.53
18.596,7.265,77.71,4,0.53,0.53
18.496,7.265,77.48,4,0.53,0.53
18.397,7.23,77.48,4,0.53,0.53
18.439,7.245,77.71,4,0.53,0.53
18.369,7.2650000000000015,77.48,4,0.57,0.57
18.319000000000006,6.4975000000000005,77.48,4,0.53,0.53
18.26,7.125,77.48,4,0.53,0.53
18.2,7.26,79.4,4,0.53,0.53
18.203,8.3725,79.16,4,0.53,0.53
18.286,7.9275,77.71,3,0.53,0.53
18.318,8.305,77.71,3,0.53,0.53
18.289,7.285,77.71,4,1.19,1.19
18.289,7.285,77.48,4,0.53,0.53
18.37,7.2349999999999985,77.48,4,0.53,0.53
18.293,6.115,77.71,4,0.8,0.8
18.281,6.115,77.71,4,0.53,0.53
18.282,7.27,77.71,4,0.53,0.53
18.285,7.244999999999999,77.48,4,0.53,0.53
18.298,7.225,77.48,4,0.75,0.75
18.298,6.4575000000000005,77.48,4,0.8,0.8
18.2,7.085,79.4,4,0.53,0.53
18.182,7.085,79.4,4,0.53,0.53
18.102,7.225,79.4,4,0.53,0.53
18.000999999999994,7.205,79.4,4,0.53,0.53
18.006,7.24,79.4,4,0.53,0.53
18.009,7.235,79.4,4,0.53,0.53
18.09,7.235,79.4,4,0.53,0.53
18.091,7.235,79.4,4,0.53,0.53
18.094,7.209999999999999,79.4,4,0.53,0.53
18.034,7.23,79.16,3,0.53,0.53
18.207,7.23,79.4,4,0.53,0.53
18.209,7.21,79.4,5,0.53,0.53
18.111,7.245,79.4,4,0.53,0.53
18.112,8.9925,80.57,4,0.53,0.53
18.114,7.2650000000000015,79.4,4,0.53,0.53
18.115,7.27,79.16,4,0.84,0.84
18.211,5.3475,80.91,5,0.53,0.53
18.225,7.285,79.4,5,0.53,0.53
18.227,7.23,80.91,5,0.53,0.53
18.193,7.2650000000000015,79.4,5,0.53,0.53
18.095,7.255,79.4,5,0.53,0.53
18.04,7.255,80.91,5,0.53,0.53
18.045,7.27,80.91,5,0.59,0.59
18.175,7.22,80.91,5,0.53,0.53
18.18,7.2200000000000015,79.4,5,0.49,0.49
18.282,7.225,77.48,4,0.49,0.49
18.283,7.225,77.48,5,0.49,0.49
18.335,7.26,80.25,5,0.49,0.49
18.346,7.24,77.48,5,0.49,0.49
18.367,5.545,77.48,5,0.49,0.49
18.388,7.244999999999999,77.48,5,0.49,0.49
18.43,7.627499999999999,80.25,5,0.49,0.49
18.491,7.627499999999999,77.48,5,0.49,0.49
18.393,7.627499999999999,77.48,5,0.49,0.49
18.374,7.25,77.48,5,0.49,0.49
18.395,7.215,77.48,5,0.49,0.49
18.297,7.225,77.48,5,0.49,0.49
18.198,7.22,79.4,5,0.49,0.49
18.179,4.95,79.4,5,0.49,0.49
18.201,7.24,79.4,5,0.49,0.49
18.144,7.244999999999999,79.4,5,0.49,0.49
18.126,6.8475,79.16,4,0.49,0.49
18.148,7.2349999999999985,80.91,5,0.89,0.89
18.13,7.27,80.91,5,0.49,0.49
18.132,7.235,80.91,5,0.49,0.49
18.135,7.22,80.91,5,0.49,0.49
18.067,7.22,79.4,5,0.49,0.49
18.139,7.2650000000000015,80.91,5,0.89,0.89
18.041,7.25,80.91,5,0.49,0.49
18.044,7.26,79.4,5,0.49,0.49
17.996,7.255,81.01,5,0.64,0.64
17.967,7.27,81.08,5,0.49,0.49
17.919,6.115,81.01,5,0.49,0.49
17.902,6.5,81.08,5,0.64,0.64
17.954,7.25,81.01,5,0.96,0.96
18.112,4.945,80.91,5,0.49,0.49
18.209,4.965,80.91,5,0.49,0.49
17.86,7.0075,81.01,5,0.49,0.49
17.689,7.994999999999999,80.02,5,0.49,0.49
17.707,7.414999999999999,80.02,4,0.49,0.49
17.722,7.41,80.02,4,0.49,0.49
17.412,7.395,79.0,4,0.64,0.64
17.137,6.6175,80.0,4,0.49,0.49
17.314,7.42,79.36,5,0.52,0.52
17.55,8.395,80.0,5,0.49,0.49
17.686,8.395,79.0,5,0.49,0.49
17.750999999999994,7.414999999999999,78.0,5,0.49,0.49
18.047,7.395,76.0,5,0.49,0.49
18.155,6.13,80.91,5,0.49,0.49
18.311,4.93,80.25,5,0.49,0.49
18.504,7.335000000000001,80.25,5,0.49,0.49
18.58,6.5500000000000025,80.25,5,0.49,0.49
18.364,7.35,80.25,5,0.57,0.57
17.945999999999994,6.785,82.36,6,0.57,0.57
17.744,6.795,82.35,6,1.19,1.19
17.644000000000005,7.365,81.65,6,0.57,0.57
17.561,7.35,81.65,5,0.57,0.57
17.42,7.3199999999999985,79.36,4,0.57,0.57
17.305,7.4049999999999985,78.73,3,0.57,0.57
17.812,7.334999999999999,79.47,3,0.9,0.9
18.524,9.42,78.9,3,0.57,0.57
18.372,7.165,80.25,5,0.49,0.49
17.908,7.165,81.08,5,0.49,0.49
17.617,7.225,80.02,4,0.49,0.49
17.718,7.2200000000000015,80.02,4,0.49,0.49
18.664,7.2200000000000015,80.25,6,0.49,0.49
18.718,9.1575,79.0,5,0.78,0.78
18.581,7.25,79.0,6,0.49,0.49
18.553,7.26,79.0,5,0.49,0.49
18.356,7.285,80.25,5,0.49,0.49
18.36,7.255000000000001,78.88,2,0.84,0.84
18.092,7.354999999999999,80.91,5,0.49,0.49
18.065,7.2799999999999985,80.91,6,0.49,0.49
17.467,7.2799999999999985,81.33,6,0.49,0.49
16.994,7.314999999999999,81.61,6,0.49,0.49
16.567,7.3,74.43,5,0.65,0.65
16.379,7.3450000000000015,71.6,5,0.65,0.65
12.882,7.4975,31.83,5,0.49,0.49
12.594,7.5025,31.66,5,0.65,0.65
12.366,7.52,31.53,5,0.78,0.78
12.278,5.1575000000000015,31.53,6,0.49,0.49
12.354,7.595,31.53,5,0.84,0.84
12.457,7.595,31.19,4,0.84,0.84
12.47,7.62,31.53,5,0.49,0.49
12.552,7.584999999999999,31.66,5,0.49,0.49
12.554,7.595,31.66,6,0.49,0.49
12.547,7.58,31.66,5,0.49,0.49
12.569,6.9875,31.66,6,0.49,0.49
12.571,7.6,31.66,5,0.49,0.49
12.454,7.6,31.53,6,0.49,0.49
12.406,7.3125,31.53,5,0.49,0.49
12.379,7.574999999999997,31.53,5,0.49,0.49
12.443,6.6999999999999975,31.53,5,0.49,0.49
14.797,7.365,39.5,6,0.49,0.49
15.949000000000002,7.365,70.0,6,0.49,0.49
16.512,6.8,73.0,6,0.49,0.49
16.955,6.92,79.0,6,0.51,0.51
17.358,6.92,81.33,6,0.51,0.51
17.660999999999994,7.255,82.35,6,0.49,0.49
17.824,7.274999999999999,81.08,6,0.49,0.49
17.967,7.275,81.01,5,0.8,0.8
18.173,7.25,83.22,6,0.49,0.49
18.392,7.229999999999999,79.0,6,0.49,0.49
18.465,7.2200000000000015,78.0,7,0.49,0.49
18.448,7.2200000000000015,79.0,6,0.49,0.49
18.511,7.215,80.25,7,0.49,0.49
18.534,7.225,80.25,7,0.49,0.49
18.537,7.2,80.0,7,0.49,0.49
18.654,7.22,77.48,5,0.49,0.49
16.469,7.25,71.6,6,0.54,0.54
13.07,7.449999999999997,33.13,7,0.54,0.54
12.09,5.005,31.47,7,0.54,0.54
12.124,7.5,30.0,6,0.54,0.54
12.034,6.6575,31.0,6,0.54,0.54
12.184,7.57,29.0,5,0.54,0.54
12.456,7.555,29.0,5,0.54,0.54
12.555,7.5,29.0,5,0.54,0.54
12.678,7.53,32.72,4,0.54,0.54
12.819,7.505,32.54,4,0.54,0.54
12.879,7.505,32.54,4,0.54,0.54
13.065,8.25,33.13,6,0.54,0.54
13.108,7.5299999999999985,32.4,4,0.54,0.54
13.105,7.5,32.4,4,0.54,0.54
13.105,7.479999999999999,32.4,4,0.54,0.54
13.101,7.51,32.4,4,0.82,0.82
13.095,7.505000000000001,32.4,4,0.82,0.82
13.069,7.505000000000001,32.4,4,0.54,0.54
13.066,7.545,33.13,6,0.54,0.54
13.117,7.53,32.4,4,0.82,0.82
13.123,7.535,32.4,4,0.54,0.54
13.1,7.53,32.4,4,0.95,0.95
