,FOC_pred,FOC_act,stw,draft
0,111.12,0,17.2,12.65
1,111.12,0,17.2,12.65
2,109.73,0,17.2,12.65
3,109.73,0,17.2,12.65
4,109.73,0,17.2,12.65
5,109.94,0,17.2,12.65
6,109.94,0,17.2,12.65
7,109.73,0,17.2,12.65
8,109.73,0,17.2,12.65
9,109.94,0,17.2,12.65
10,109.14,0,17.2,12.65
11,109.14,0,17.2,12.65
12,109.94,0,17.2,12.65
13,109.94,0,17.2,12.65
14,109.14,0,17.2,12.65
15,109.14,0,17.2,12.65
16,109.54,0,17.2,12.65
17,109.54,0,17.2,12.65
18,48.86,0,5.0,12.65
19,48.86,0,5.0,12.65
20,48.64,0,5.0,12.65
21,48.64,0,5.0,12.65
22,48.86,0,5.0,12.65
