LATD,LOND,VESSEL_CODE,TELEGRAM_DATE,PORT
3,6,466,2010-06-01 23:30:00,LAGOS
3,6,466,2010-06-02 04:00:00,LAGOS
15,28,466,2010-06-09 23:00:00,LAS PALMAS
15,28,466,2010-06-10 13:48:00,LAS PALMAS
74,40,466,2010-06-19 13:42:00,New York
73,40,466,2010-06-22 13:54:00,New York
75,19,466,2010-06-26 13:30:00,SANTIAGO
75,19,466,2010-06-29 14:24:00,SANTIAGO
82,23,466,2010-07-01 10:00:00,HAVANA
82,23,466,2010-07-05 22:48:00,HAVANA
0,0,466,2010-07-18 20:48:00,PORTLAND
0,0,466,2010-07-19 03:24:00,PORTLAND
4,52,466,2010-07-20 03:24:00,AMSTERDAM
3,52,466,2010-08-04 04:18:00,AMSTERDAM
28,60,466,2010-08-09 04:00:00,PRIMORSK
28,60,466,2010-08-11 09:24:00,PRIMORSK
1,45,466,2010-08-17 13:42:00,BORDEAUX
0,44,466,2010-08-20 08:00:00,BORDEAUX
18,30,466,2010-08-27 16:00:00,RAS LANUF
18,30,466,2010-08-30 01:36:00,RAS LANUF
15,37,466,2010-08-31 11:18:00,AUGUSTA
15,37,466,2010-09-03 10:30:00,AUGUSTA
25,39,466,2010-09-05 07:12:00,DARDANELLES
26,40,466,2010-09-06 01:48:00,DARDANELLES
29,41,466,2010-09-06 08:00:00,BOSPHOROUS
29,41,466,2010-09-06 11:00:00,BOSPHOROUS
27,42,466,2010-09-07 15:00:00,BOURGAS
27,42,466,2010-09-10 07:00:00,BOURGAS
29,41,466,2010-09-10 16:00:00,BOSPHOROUS
29,41,466,2010-09-10 19:45:00,BOSPHOROUS
26,40,466,2010-09-11 04:00:00,DARDANELLES
26,40,466,2010-09-11 07:10:00,DARDANELLES
23,37,466,2010-09-12 00:30:00,PIRAEUS
23,37,466,2010-09-12 18:54:00,PIRAEUS
13,45,466,2010-09-15 06:18:00,Koper
13,45,466,2010-09-18 00:00:00,Koper
24,37,466,2010-09-20 19:12:00,CHIOS
26,38,466,2010-09-21 14:30:00,CHIOS
26,40,466,2010-09-22 02:30:00,DARDANELLES
26,40,466,2010-09-22 05:10:00,DARDANELLES
29,41,466,2010-09-23 05:30:00,BOSPHOROUS
29,41,466,2010-09-23 08:45:00,BOSPHOROUS
36,45,466,2010-09-24 18:30:00,KERCH
36,45,466,2010-09-25 01:00:00,KERCH
37,44,466,2010-09-25 07:12:00,NOVOROSSIYSK
37,44,466,2010-09-26 20:00:00,NOVOROSSIYSK
29,41,466,2010-09-28 01:00:00,BOSPHOROUS
29,41,466,2010-09-28 03:30:00,BOSPHOROUS
29,40,466,2010-09-28 06:00:00,Tutuncifilik
29,40,466,2010-09-30 05:30:00,Tutuncifilik
29,41,466,2010-09-30 08:00:00,BOSPHOROUS
29,41,466,2010-09-30 12:30:00,BOSPHOROUS
39,44,466,2010-10-02 07:12:00,TUAPSE
39,44,466,2010-10-09 12:30:00,TUAPSE
29,41,466,2010-10-11 01:00:00,BOSPHOROUS
29,41,466,2010-10-11 20:00:00,BOSPHOROUS
26,40,466,2010-10-12 04:00:00,DARDANELLES
26,40,466,2010-10-12 07:00:00,DARDANELLES
5,36,466,2010-10-17 04:36:00,GIBRALTAR
5,36,466,2010-10-19 16:00:00,GIBRALTAR
1,54,466,2010-10-24 15:12:00,TEESPORT
1,54,466,2010-10-26 20:30:00,TEESPORT
1,50,466,2010-10-28 05:12:00,FAWLEY
0,50,466,2010-10-31 03:00:00,FAWLEY
2,50,466,2010-10-31 07:00:00,PORTLAND (UK)
2,50,466,2010-10-31 18:30:00,PORTLAND (UK)
17,14,466,2010-11-09 08:30:00,DAKAR
2,6,466,2010-11-14 07:42:00,COTONOU
2,6,466,2010-11-15 18:00:00,COTONOU
2,6,466,2010-11-15 20:42:00,OFF COTONOU
2,6,466,2010-11-17 01:00:00,OFF COTONOU
2,6,466,2010-11-17 02:00:00,OFF COTONOU
2,6,466,2010-11-20 15:00:00,OFF COTONOU
2,6,466,2010-11-20 18:24:00,OFF COTONOU
2,6,466,2010-11-22 14:00:00,OFF COTONOU
0,5,466,2010-11-23 00:30:00,TEMA
0,5,466,2010-11-24 19:30:00,TEMA
0,51,466,2010-12-06 18:30:00,"GRAYS, UK"
1,51,466,2010-12-11 06:00:00,"GRAYS, UK"
0,50,466,2010-12-11 16:30:00,FAWLEY
0,50,466,2010-12-14 09:30:00,FAWLEY
2,50,466,2010-12-14 14:00:00,PORTLAND (UK)
2,50,466,2010-12-14 23:30:00,PORTLAND (UK)
15,28,466,2010-12-19 15:36:00,LAS PALMAS
15,27,466,2010-12-19 17:18:00,LAS PALMAS
2,6,466,2010-12-27 07:00:00,OFF COTONOU
2,6,466,2010-12-28 04:00:00,OFF COTONOU
2,6,466,2010-12-28 16:00:00,COTONOU
2,6,466,2010-12-31 13:24:00,COTONOU
2,6,466,2010-12-31 17:24:00,OFF COTONOU
2,6,466,2011-01-02 02:42:00,OFF COTONOU
2,6,466,2011-01-02 05:36:00,COTONOU
2,6,466,2011-01-04 09:36:00,COTONOU
2,6,466,2011-01-04 12:00:00,OFF COTONOU
2,6,466,2011-01-06 07:42:00,OFF COTONOU
3,6,466,2011-01-06 12:00:00,LAGOS
3,6,466,2011-01-18 16:18:00,LAGOS
2,6,466,2011-01-18 20:00:00,COTONOU
2,6,466,2011-02-07 06:30:00,COTONOU
3,6,466,2011-02-07 09:00:00,LAGOS
3,6,466,2011-03-02 09:00:00,LAGOS
2,6,466,2011-03-02 14:30:00,COTONOU
2,6,466,2011-03-09 19:00:00,COTONOU
3,6,466,2011-03-09 23:00:00,LAGOS
3,6,466,2011-03-15 10:00:00,LAGOS
3,6,466,2011-03-18 11:18:00,LAGOS
3,6,466,2011-03-23 04:48:00,LAGOS
2,6,466,2011-03-23 09:48:00,COTONOU
2,6,466,2011-03-29 20:00:00,COTONOU
3,6,466,2011-03-30 00:00:00,LAGOS
3,6,466,2011-04-02 16:06:00,LAGOS
2,6,466,2011-04-02 21:12:00,COTONOU
2,6,466,2011-04-03 19:36:00,COTONOU
3,6,466,2011-04-04 00:18:00,LAGOS
3,6,466,2011-04-04 07:00:00,LAGOS
2,6,466,2011-04-04 14:12:00,OFF COTONOU
2,6,466,2011-04-04 19:12:00,OFF COTONOU
3,6,466,2011-04-05 00:00:00,LAGOS
3,6,466,2011-04-07 09:30:00,LAGOS
2,6,466,2011-04-07 14:24:00,COTONOU
2,6,466,2011-04-07 17:00:00,COTONOU
3,6,466,2011-04-07 21:00:00,LAGOS
3,6,466,2011-04-10 15:30:00,LAGOS
2,6,466,2011-04-10 20:00:00,COTONOU
2,6,466,2011-04-13 19:54:00,COTONOU
3,6,466,2011-04-14 02:18:00,LAGOS
3,6,466,2011-04-21 19:30:00,LAGOS
2,6,466,2011-04-30 13:00:00,OFF COTONOU
3,6,466,2011-05-02 12:12:00,OFF COTONOU
3,6,466,2011-05-02 22:54:00,LAGOS
3,6,466,2011-05-04 20:30:00,LAGOS
2,5,466,2011-05-05 01:00:00,OFF COTONOU
2,6,466,2011-05-07 04:00:00,OFF COTONOU
3,6,466,2011-05-07 10:06:00,LAGOS
3,6,466,2011-05-08 07:18:00,LAGOS
2,6,466,2011-05-13 06:00:00,OFF COTONOU
2,6,466,2011-05-15 16:00:00,OFF COTONOU
2,6,466,2011-05-16 00:18:00,OFF COTONOU
2,4,466,2011-05-16 12:00:00,Cotonou Offshore
2,4,466,2011-05-17 12:00:00,Cotonou Offshore (drifting)
2,5,466,2011-05-18 12:00:00,Drifting Cotonou
2,4,466,2011-05-19 12:00:00,Drifting Cotonou
2,4,466,2011-05-20 12:00:00,Drifting Off Cotonou
2,4,466,2011-05-21 12:00:00,Drifting Off Cotonou
2,4,466,2011-05-22 12:00:00,Drifting Off Cotonou
2,4,466,2011-05-23 12:00:00,Drifting Off Cotonou
2,4,466,2011-05-24 12:00:00,Drifting Off Cotonou
2,4,466,2011-05-25 12:00:00,Drifting Off Cotonou
2,4,466,2011-05-26 12:00:00,Drifting Off Cotonou
2,4,466,2011-05-27 12:00:00,Drifting Off Cotonou
2,4,466,2011-05-28 12:00:00,Drifting Off Cotonou
2,4,466,2011-05-29 12:00:00,Drifting Off Cotonou
2,4,466,2011-05-30 12:00:00,Drifting Off Cotonou
2,4,466,2011-05-31 12:00:00,Drifting Off Cotonou
2,4,466,2011-06-01 12:00:00,Drifting Off Cotonou
2,4,466,2011-06-02 12:00:00,Drifting Off Cotonou
2,4,466,2011-06-03 12:00:00,Drifting Off Cotonou
2,4,466,2011-06-04 12:00:00,Drifting Off Cotonou
2,4,466,2011-06-05 12:00:00,Drifting Off Cotonou
2,4,466,2011-06-06 12:00:00,Drifting Off Cotonou
2,4,466,2011-06-07 12:00:00,Drifting Off Cotonou
2,4,466,2011-06-08 12:00:00,Drifting Off Cotonou
2,4,466,2011-06-09 12:00:00,Drifting Off Cotonou
2,4,466,2011-06-10 12:00:00,Drifting Off Cotonou
2,4,466,2011-06-11 12:00:00,Drifting Off Cotonou
2,6,466,2011-06-12 12:00:00,Drifting Off Cotonou
2,6,466,2011-06-13 12:00:00,Drifting Off Cotonou
2,6,466,2011-06-14 12:00:00,Drifting Off Cotonou
2,6,466,2011-06-15 12:00:00,Drifting Off Cotonou
2,6,466,2011-06-16 12:00:00,Drifting Off Cotonou
2,6,466,2011-06-17 12:00:00,Cotonou anchorage
2,6,466,2011-06-18 12:00:00,"Cotonou, Anchorage"
2,6,466,2011-06-19 12:00:00,Cotonou Anchorage
2,6,466,2011-06-20 12:00:00,Cotonou Anhorage
2,6,466,2011-06-21 12:00:00,"Cotonou, anchorage"
2,6,466,2011-06-22 12:00:00,Off Cotonou STS Pos.
2,6,466,2011-06-23 12:00:00,Cotonou anchorage
2,6,466,2011-06-24 12:00:00,Cotonou anchorage
2,4,466,2011-06-25 12:00:00,Off Cotonou drifting
2,5,466,2011-06-26 12:00:00,Off Cotonou Drifting
2,5,466,2011-06-27 12:00:00,"Off Cotonou, Drifting"
2,5,466,2011-06-28 12:00:00,Off cotonou Drifting
2,6,466,2011-06-29 12:00:00,Cotonou Anchorage
2,6,466,2011-06-30 12:00:00,Cotonou anchorage STS disch.
2,4,466,2011-07-01 12:00:00,Drifting Off Cotonou
2,5,466,2011-07-02 12:00:00,Off Cotonou Drifting
2,4,466,2011-07-03 12:00:00,"Off Cotonou, Drifting"
2,4,466,2011-07-04 12:00:00,Off Cotonou Drifting
2,4,466,2011-07-05 12:00:00,Off Cotonou Drifting
2,5,466,2011-07-06 12:00:00,"Off Cotonou, drifting"
2,6,466,2011-07-07 12:00:00,Dischging STS Off Cotonou
2,6,466,2011-07-07 14:30:00,OFF COTONOU
15,28,466,2011-07-15 07:00:00,LAS PALMAS
15,28,466,2011-07-15 10:00:00,LAS PALMAS
5,36,466,2011-07-17 16:30:00,GIBRALTAR
5,36,466,2011-07-18 12:00:00,"Algeciras, Spain"
5,36,466,2011-07-19 12:00:00,ALGECIRAS
5,36,466,2011-07-20 12:00:00,GIBRALTAR
5,36,466,2011-07-21 12:00:00,ALGECIRAS
5,36,466,2011-07-22 02:48:00,GIBRALTAR
3,51,466,2011-07-26 17:12:00,ROTTERDAM
4,51,466,2011-07-27 12:00:00,ROTTERDAM
4,51,466,2011-07-28 12:00:00,Rotterdam
4,51,466,2011-07-28 21:48:00,ROTTERDAM
29,31,466,2011-08-08 16:12:00,ALEXANDRIA
29,31,466,2011-08-09 12:00:00,Alexandria
29,31,466,2011-08-10 12:00:00,Alexandria anchorage
29,31,466,2011-08-11 12:00:00,Alexandria anchorage
29,31,466,2011-08-12 12:00:00,Alexandria anchorage
29,31,466,2011-08-13 12:00:00,Alexandria anchorage
29,31,466,2011-08-14 12:00:00,Alexandria anchorage
29,31,466,2011-08-15 12:00:00,Alexandria anchorage
29,31,466,2011-08-16 12:00:00,Alexandria anchorage
29,31,466,2011-08-17 12:00:00,"Alexandria, Egypt"
29,31,466,2011-08-18 12:00:00,"Alexandria, Egypt"
29,31,466,2011-08-19 12:00:00,ALEXANDRIA (EGYPT)
29,31,466,2011-08-19 18:06:00,ALEXANDRIA
33,34,466,2011-08-20 16:48:00,LIMASSOL
33,34,466,2011-08-21 12:00:00,Limassol
33,34,466,2011-08-22 12:00:00,Limassol anchorage
33,34,466,2011-08-23 12:00:00,Limassol Drifting
33,34,466,2011-08-24 12:00:00,"Off Limassol, loading"
33,34,466,2011-08-24 18:00:00,LIMASSOL
34,31,466,2011-08-25 09:24:00,ASHKELON
34,31,466,2011-08-25 12:00:00,Ashkelon Anchorage
34,31,466,2011-08-26 12:00:00,Ashkelon Anchorage
0,0,466,2011-08-27 12:00:00,"Ashkelon, Discharging "
34,31,466,2011-08-28 07:30:00,ASHKELON
33,34,466,2011-08-28 22:30:00,LIMASSOL
33,34,466,2011-08-29 12:00:00,Off Limassol
34,34,466,2011-08-30 12:00:00,Off Limassol Drifting
33,34,466,2011-08-31 12:00:00,Off Limassol drifting
33,34,466,2011-09-01 12:00:00,Off Limassol Loading
33,34,466,2011-09-02 07:00:00,LIMASSOL
34,31,466,2011-09-02 22:00:00,ASHKELON
34,31,466,2011-09-03 12:00:00,Ashkelon anchorage
0,0,466,2011-09-04 12:00:00,"Ashkelon, discharging"
34,31,466,2011-09-05 12:00:00,Ashkelon discharging operation
34,31,466,2011-09-06 07:30:00,Ashkelon
26,40,466,2011-09-08 19:30:00,DARDANELLES
26,40,466,2011-09-09 15:30:00,DARDANELLES
29,41,466,2011-09-09 22:30:00,BOSPHOROUS
29,41,466,2011-09-10 12:00:00,BOSPHOROUS
39,44,466,2011-09-11 22:30:00,TUAPSE
39,44,466,2011-09-12 12:00:00,Tuapse Anchorage
39,44,466,2011-09-13 12:00:00,Tuapse
0,0,466,2011-09-14 12:00:00,Tuapse
39,44,466,2011-09-15 10:48:00,TUAPSE
29,41,466,2011-09-16 21:00:00,BOSPHOROUS
29,41,466,2011-09-17 12:00:00,Bosphorus
29,41,466,2011-09-17 22:00:00,BOSPHOROUS
26,40,466,2011-09-18 04:30:00,DARDANELLES
27,40,466,2011-09-18 12:00:00,Gelibolu
26,40,466,2011-09-19 06:30:00,DARDANELLES
33,34,466,2011-09-21 05:30:00,LIMASSOL
33,34,466,2011-09-21 12:00:00,Cyprus Drifting 
33,34,466,2011-09-22 12:00:00,CYPRUS
33,34,466,2011-09-22 13:30:00,LIMASSOL
29,31,466,2011-09-23 09:30:00,ALEXANDRIA
29,31,466,2011-09-23 12:00:00,Alexandria
29,31,466,2011-09-24 12:00:00,ALEXANDRIA
29,31,466,2011-09-25 12:00:00,ALEXANDRIA
29,31,466,2011-09-26 12:00:00,ALEXANDRIA
29,31,466,2011-09-27 12:00:00,ALEXANDRIA Loading
29,31,466,2011-09-28 12:00:00,ALEXANDRIA (EGYPT)
29,31,466,2011-09-29 10:30:00,ALEXANDRIA
26,38,466,2011-10-01 10:24:00,ALIAGA
26,38,466,2011-10-01 12:00:00,Aliaga
26,38,466,2011-10-02 08:00:00,ALIAGA
26,40,466,2011-10-02 15:42:00,DARDANELLES
25,39,466,2011-10-03 12:00:00,Bozcada
25,39,466,2011-10-04 12:00:00,Bozcada
26,40,466,2011-10-05 05:30:00,DARDANELLES
29,40,466,2011-10-05 15:00:00,TUTUNCIFILIK
29,40,466,2011-10-06 12:00:00,Tutunciftlik
29,40,466,2011-10-07 12:00:00,Tutunciftlik dischraging
29,40,466,2011-10-07 14:30:00,TUTUNCIFILIK
29,41,466,2011-10-07 15:30:00,BOSPHOROUS
29,41,466,2011-10-08 03:00:00,BOSPHOROUS
39,44,466,2011-10-09 15:00:00,TUAPSE
39,44,466,2011-10-10 12:00:00,"Tuapse, Russia"
39,44,466,2011-10-11 01:30:00,TUAPSE
29,41,466,2011-10-12 14:30:00,BOSPHOROUS
29,41,466,2011-10-12 23:00:00,BOSPHOROUS
26,40,466,2011-10-13 07:00:00,DARDANELLES
27,40,466,2011-10-13 12:00:00,Off Gelibulo
27,40,466,2011-10-14 12:00:00,Off Gelibulo drifting
27,40,466,2011-10-15 12:00:00,Off Gelibulo
26,40,466,2011-10-16 03:00:00,DARDANELLES
18,40,466,2011-10-18 04:00:00,BRINDISI
18,40,466,2011-10-18 12:00:00,Brindisi anchorage
17,40,466,2011-10-19 12:00:00,BRINDISI
17,40,466,2011-10-20 12:00:00,BRINDISI
17,40,466,2011-10-21 12:00:00,BRINDISI
18,40,466,2011-10-22 00:30:00,BRINDISI
23,37,466,2011-10-23 15:00:00,PIRAEUS
23,37,466,2011-10-24 12:00:00,PIRAEUS
23,37,466,2011-10-25 12:00:00,PIRAEUS
23,37,466,2011-10-26 12:00:00,PIRAEUS
23,37,466,2011-10-26 20:00:00,PIRAEUS
26,40,466,2011-10-27 14:00:00,DARDANELLES
26,40,466,2011-10-28 07:00:00,DARDANELLES
29,41,466,2011-10-28 15:36:00,BOSPHOROUS
29,41,466,2011-10-29 06:00:00,BOSPHOROUS
38,43,466,2011-10-30 20:30:00,TUAPSE
39,44,466,2011-10-31 12:00:00,Tuapse anchorage
39,44,466,2011-11-01 12:00:00,Tuapse
39,44,466,2011-11-02 12:00:00,TUAPSE
39,44,466,2011-11-02 15:30:00,TUAPSE
29,41,466,2011-11-04 03:30:00,BOSPHOROUS
29,41,466,2011-11-04 12:00:00,Bosporus - N bound
29,41,466,2011-11-04 23:00:00,BOSPHOROUS
26,40,466,2011-11-05 06:30:00,DARDANELLES
27,40,466,2011-11-05 12:00:00,Dardanelles - S bound
26,40,466,2011-11-05 22:30:00,DARDANELLES
2,51,466,2011-11-16 01:30:00,ANTWERP
4,51,466,2011-11-16 12:00:00,ANTWERP
4,51,466,2011-11-17 12:00:00,ANTWERP
4,51,466,2011-11-18 01:00:00,ANTWERP
4,51,466,2011-11-18 10:30:00,ANTWERP
2,51,466,2011-11-18 12:00:00,Westhinder Anchorage
2,51,466,2011-11-19 12:00:00,Westhinder Anchorage
2,51,466,2011-11-20 12:00:00,Westhinder Achorage
2,51,466,2011-11-21 12:00:00,Westhinder Anchorage
2,51,466,2011-11-22 12:00:00,Westhinder Anchorage
2,51,466,2011-11-23 12:00:00,Westhinder Anchorage
2,51,466,2011-11-24 12:00:00,Westhinder Anchorage
2,51,466,2011-11-25 12:00:00,Westhinde Anchorage
4,51,466,2011-11-26 12:00:00,ANTWERP
4,51,466,2011-11-27 12:00:00,ANTWERP
2,51,466,2011-11-28 07:30:00,ANTWERP
29,31,466,2011-12-09 02:30:00,ALEXANDRIA
29,31,466,2011-12-09 12:00:00,Alexandria Anchorage
29,31,466,2011-12-10 12:00:00,Alexandria Anchorage
29,31,466,2011-12-11 12:00:00,Alexandria anchorage
29,31,466,2011-12-12 12:00:00,Alexandria Anchorage
29,31,466,2011-12-13 12:00:00,Alexandria Anchorage
29,31,466,2011-12-14 12:00:00,Alexandria Anchorage
29,31,466,2011-12-15 12:00:00,Alexandria Berth 87/4
29,31,466,2011-12-16 12:00:00,Alexandria Berth 87/4
29,31,466,2011-12-17 08:00:00,ALEXANDRIA
26,40,466,2011-12-19 06:30:00,DARDANELLES
26,39,466,2011-12-19 12:00:00,Bozcaada Anchorage
26,40,466,2011-12-20 06:30:00,DARDANELLES
29,41,466,2011-12-20 13:12:00,BOSPHOROUS
28,40,466,2011-12-21 12:00:00,Off Istanbul
29,41,466,2011-12-21 23:00:00,BOSPHOROUS
39,43,466,2011-12-23 10:00:00,Tuapse
39,44,466,2011-12-23 12:00:00,Tuapse Anchorage
39,44,466,2011-12-24 12:00:00,Tuapse Anchorage
39,44,466,2011-12-25 12:00:00,TUAPSE
39,44,466,2011-12-26 12:00:00,TUAPSE
39,44,466,2011-12-27 07:00:00,TUAPSE
29,41,466,2011-12-28 16:30:00,BOSPHOROUS
29,41,466,2011-12-29 12:00:00,Off Bosporus N. Entrance
29,41,466,2011-12-30 04:00:00,BOSPHOROUS
26,40,466,2011-12-30 11:30:00,DARDANELLES
26,40,466,2011-12-30 20:30:00,DARDANELLES
1,41,466,2012-01-04 15:42:00,TARRAGONA
1,41,466,2012-01-05 12:00:00,TARRAGONA
1,41,466,2012-01-06 12:00:00,TARRAGONA
1,41,466,2012-01-06 16:00:00,TARRAGONA
9,39,466,2012-01-08 11:00:00,SARROCH
9,39,466,2012-01-08 12:00:00,Sarroch Anchorage
9,39,466,2012-01-09 12:00:00,SARROCH
9,39,466,2012-01-10 12:00:00,SARROCH
9,39,466,2012-01-10 23:30:00,SARROCH
8,44,466,2012-01-12 04:45:00,Genoa
8,44,466,2012-01-12 12:00:00,Genova
8,44,466,2012-01-13 12:00:00,Genova
8,44,466,2012-01-14 12:00:00,Genova
8,44,466,2012-01-15 12:00:00,Genova
8,44,466,2012-01-16 12:00:00,Genova
8,44,466,2012-01-17 12:00:00,Genova
8,44,466,2012-01-18 12:00:00,Genova
8,44,466,2012-01-19 12:00:00,Genova
8,44,466,2012-01-20 12:00:00,Genova
8,44,466,2012-01-20 13:18:00,Genoa
10,43,466,2012-01-20 19:30:00,LIVORNO
10,43,466,2012-01-21 12:00:00,LIVORNO
10,43,466,2012-01-22 09:00:00,LIVORNO
9,39,466,2012-01-23 12:00:00,SARROCH
9,39,466,2012-01-24 12:00:00,SARROCH
9,39,466,2012-01-25 12:00:00,SARROCH
9,39,466,2012-01-26 12:00:00,SARROCH
9,39,466,2012-01-26 23:54:00,SARROCH
29,31,466,2012-01-30 15:00:00,ALEXANDRIA
29,31,466,2012-01-31 12:00:00,ALEXANDRIA
29,31,466,2012-02-01 12:00:00,ALEXANDRIA
29,31,466,2012-02-02 12:00:00,ALEXANDRIA
29,31,466,2012-02-03 12:00:00,ALEXANDRIA
29,31,466,2012-02-04 12:00:00,ALEXANDRIA
29,31,466,2012-02-05 08:30:00,ALEXANDRIA
26,40,466,2012-02-07 07:00:00,DARDANELLES
25,39,466,2012-02-07 12:00:00,Bozcaada
26,40,466,2012-02-08 05:30:00,DARDANELLES
29,41,466,2012-02-08 14:30:00,BOSPHOROUS
29,41,466,2012-02-09 00:01:00,BOSPHOROUS
39,44,466,2012-02-11 08:18:00,TUAPSE
39,44,466,2012-02-11 12:00:00,TUAPSE
39,44,466,2012-02-12 12:00:00,TUAPSE
39,43,466,2012-02-12 21:00:00,TUAPSE
29,41,466,2012-02-14 07:30:00,BOSPHOROUS
29,41,466,2012-02-14 12:00:00,Bosporus N. Entrance
29,41,466,2012-02-14 19:30:00,BOSPHOROUS
26,40,466,2012-02-15 02:00:00,DARDANELLES
27,40,466,2012-02-15 12:00:00,GELIBOLU
26,40,466,2012-02-15 18:00:00,DARDANELLES
33,34,466,2012-02-17 18:00:00,LIMASSOL
33,34,466,2012-02-18 12:00:00,LIMASSOL
33,34,466,2012-02-19 12:00:00,LIMASSOL
33,34,466,2012-02-20 12:00:00,LIMASSOL
33,34,466,2012-02-21 12:00:00,LIMASSOL
33,34,466,2012-02-22 12:00:00,LIMASSOL
33,34,466,2012-02-23 12:00:00,LIMASSOL
33,34,466,2012-02-24 12:00:00,Off Limassol
33,34,466,2012-02-25 12:00:00,Off Limassol
33,34,466,2012-02-25 13:30:00,LIMASSOL
26,40,466,2012-02-27 14:00:00,DARDANELLES
26,40,466,2012-02-27 21:00:00,DARDANELLES
29,41,466,2012-02-28 05:30:00,BOSPHOROUS
29,41,466,2012-02-28 12:00:00,Bosporus - N bound
29,41,466,2012-02-29 02:00:00,BOSPHOROUS
39,44,466,2012-03-01 15:00:00,TUAPSE
39,44,466,2012-03-02 12:00:00,TUAPSE
39,44,466,2012-03-03 02:00:00,TUAPSE
29,41,466,2012-03-04 11:00:00,BOSPHOROUS
29,41,466,2012-03-04 12:00:00,Bosporus - S bound
29,41,466,2012-03-05 04:30:00,BOSPHOROUS
26,40,466,2012-03-05 11:42:00,DARDANELLES
26,40,466,2012-03-05 19:48:00,DARDANELLES
33,34,466,2012-03-07 14:36:00,LIMASSOL
33,34,466,2012-03-08 12:00:00,LIMASSOL
33,34,466,2012-03-08 17:00:00,LIMASSOL
34,32,466,2012-03-12 19:30:00,HAIFA
34,32,466,2012-03-13 12:00:00,HAIFA
34,32,466,2012-03-14 12:00:00,HAIFA
34,32,466,2012-03-14 23:00:00,HAIFA
12,41,466,2012-03-19 14:30:00,FIUMICINO
12,41,466,2012-03-20 12:00:00,FIUMICINO
12,41,466,2012-03-21 12:00:00,FIUMICINO
12,41,466,2012-03-22 03:18:00,FIUMICINO
5,43,466,2012-03-23 13:30:00,LAVERA
4,43,466,2012-03-24 12:00:00,Lavera
4,43,466,2012-03-25 12:00:00,Lavera
0,0,466,2012-03-26 12:00:00,LAVERA
5,43,466,2012-03-27 12:00:00,LAVERA
5,43,466,2012-03-27 15:00:00,LAVERA
35,34,466,2012-04-01 20:48:00,Amchit
35,34,466,2012-04-02 12:00:00,Amchit
35,34,466,2012-04-03 07:36:00,Amchit
35,33,466,2012-04-03 08:42:00,BEIRUT
35,33,466,2012-04-03 12:00:00,BEIRUT
35,33,466,2012-04-04 12:00:00,BEIRUT
35,33,466,2012-04-05 12:00:00,BEIRUT
35,33,466,2012-04-06 03:00:00,BEIRUT
