001;V1.19;12/12/2019 12:00:14 AM
UTC;'Richtungswinkel' [°];'Speed over gnd.' [kn];'SpeedThrWater' [kn];'Latitude' [°];'Latitude dir' [];'Latitude' [°];'Longitude dir' [];'MainEngine FlowRateHr' [kg/h];'MainEngine kg total HFO' [kg];'MainEngine kg total DFO' [kg];'MainEngine running Time' [min];'AuxEngine FlowRateHr' [kg/h];'AuxEngine kg total HFO' [kg];'AuxEngine kg total DFO' [kg];'AuxEngine running Time' [min];'Boiler FlowRateHr' [kg/h];'Boiler kg total HFO' [kg];'Boiler kg total DFO' [kg];'Boiler running Time' [min];'SHP-Speed' [rpm];'SHP-Torque' [kNm];'SP-Power' [kW];'Engine load' [%];'SP-Speed' [%];'SFOC' [g/kWh];'Propeller slip' [%];'Efficiency' [kg/nm]
12/12/2019 12:00:14 AM;3.79433333333333;1.89716666666666;2.7551;3711.59027644444;N;559.585455000002;E;133.944203511493;28124083.6485168;1876801.92054982;1275993.07033625;77.6971077919006;5663799.04955862;236802.509910518;1385323.39260877;13.5973001120493;474639.431930037;118004.715844197;765444.673278681;39.9663;129.2817825;541.032743455405;8.86938923697384;40.37;247.585940769473;143.900412227055;81.8236973723314
12/12/2019 12:05:14 AM;3.83166666666666;1.91583333333333;2.82516666666667;3711.465793;N;559.218193444442;E;133.281853368484;28124094.8406642;1876801.92054982;1275998.07321958;76.681501865387;5663805.53382624;236802.509910518;1385327.5616921;14.0917796311865;474640.56937504;118004.715844197;765449.676162014;39.9669;129.8763115;543.527838792181;8.91029243921608;40.3706060606061;245.131182834786;138.054091200562;79.2966008821694
12/12/2019 12:10:14 AM;3.36666666666667;1.68333333333334;2.37706666666667;3711.35552566667;N;558.875911111111;E;135.61702704553;28124106.0647571;1876801.92054982;1276003.07600291;78.1307637691498;5663811.86218847;236802.509910518;1385332.23092543;51.2760567643238;474643.168010097;118004.715844197;765454.678962015;39.966;132.450279;554.28722841342;9.08667587562983;40.369696969697;244.895184573757;183.344464926895;112.08620306705
12/12/2019 12:15:14 AM;3.999;1.9995;2.61606666666666;3711.225631;N;558.530646444444;E;138.790532609644;28124117.5397164;1876801.92054982;1276008.07883624;79.2917382717133;5663818.43968577;236802.509910518;1385336.98365876;56.2967770085625;474647.821394517;118004.715844197;765459.681795348;39.9762;134.5465875;563.205807648029;9.23288209259064;40.38;246.484497067052;157.523657258724;105.240058683502
12/12/2019 12:20:14 AM;4.12933333333333;2.06466666666667;2.99863333333334;3711.08827844446;N;558.134145333333;E;131.155483248345;28124128.7380842;1876801.92054982;1276013.08165291;82.7226376533508;5663825.25135698;236802.509910518;1385341.81974209;56.7359157639123;474652.533554915;118004.715844197;765464.684595349;39.9825;127.814687;535.104385632375;8.77220304315369;40.3863636363636;245.088230768755;124.591432044615;90.4150641916062
12/12/2019 12:25:14 AM;4.08866666666667;2.04433333333333;3.05763333333334;3710.99191622221;N;557.731799111111;E;129.209162000279;28124139.5915343;1876801.92054982;1276018.08453624;70.2125322818756;5663831.49647994;236802.509910518;1385346.23899209;56.981155030367;474657.278144518;118004.715844197;765469.687495349;39.9747;126.5741685;529.815208346313;8.68549521879201;40.3784848484848;243.658973154345;119.913922998099;83.911112585833
12/12/2019 12:30:14 AM;4.16133333333334;2.08066666666667;3.02319999999999;3710.88357944445;N;557.325706666665;E;134.294883259467;28124150.4979609;1876801.92054982;1276023.08761957;74.3561947345734;5663837.44700775;236802.509910518;1385350.49170875;54.47171146659;474662.013168199;118004.715844197;765474.690562016;39.9576;130.443131;545.779830529209;8.94721033654442;40.3612121212121;246.498794828919;122.156116793611;87.2741781078054
12/12/2019 12:35:14 AM;4.31633333333333;2.15816666666666;3.01196666666667;3710.75079211111;N;556.910225888888;E;135.018905528129;28124161.8102198;1876801.92054982;1276028.0902529;69.9716055393219;5663843.60112081;236802.509910518;1385354.66040875;16.5681588824831;474664.92924504;118004.715844197;765479.693195349;39.9702;132.0519785;552.681661504987;9.06035510663913;40.3739393939394;244.903538066856;122.705184978437;73.5759249170157
12/12/2019 12:40:14 AM;4.224;2.112;2.99980000000001;3710.63448144445;N;556.49374411111;E;131.683037510927;28124172.9133869;1876801.92054982;1276033.09316957;77.4028408527374;5663849.64212345;236802.509910518;1385358.57924208;14.0549466354152;474666.13247579;118004.715844197;765484.696112016;39.963;131.1784695;548.924859740862;8.99876819247313;40.3666666666666;239.75724498811;124.051292212981;74.3397963295925
12/12/2019 12:45:14 AM;4.14466666666667;2.07233333333334;2.80916666666667;3710.51110644444;N;556.084758444444;E;139.69067888403;28124184.1841661;1876801.92054982;1276038.0960529;74.4570529460907;5663856.15884052;236802.509910518;1385362.91515875;14.0781264066938;474667.306593944;118004.715844197;765489.699012017;39.9702;134.0500785;561.046974398503;9.19749138358201;40.3739393939394;249.373741664262;138.801008527337;81.2805521500831
