001;V1.19;12/15/2019 12:00:16 AM
UTC;'Richtungswinkel' [°];'Speed over gnd.' [kn];'SpeedThrWater' [kn];'Latitude' [°];'Latitude dir' [];'Latitude' [°];'Longitude dir' [];'MainEngine FlowRateHr' [kg/h];'MainEngine kg total HFO' [kg];'MainEngine kg total DFO' [kg];'MainEngine running Time' [min];'AuxEngine FlowRateHr' [kg/h];'AuxEngine kg total HFO' [kg];'AuxEngine kg total DFO' [kg];'AuxEngine running Time' [min];'Boiler FlowRateHr' [kg/h];'Boiler kg total HFO' [kg];'Boiler kg total DFO' [kg];'Boiler running Time' [min];'SHP-Speed' [rpm];'SHP-Torque' [kNm];'SP-Power' [kW];'Engine load' [%];'SP-Speed' [%];'SFOC' [g/kWh];'Propeller slip' [%];'Efficiency' [kg/nm]
12/15/2019 12:00:16 AM;0;0;0.106066666666667;3649.29507033333;N;552.993190000005;E;0.215078657335999;28135850.2604041;1876801.92054982;1279732.91678542;69.3363869190216;5669358.5697259;236802.509910518;1389096.56427432;15.5327980958204;476807.763763546;118004.715844197;769004.684895495;0;-20.0430479166667;0;;38.9939393939394;;;
12/15/2019 12:05:16 AM;0;0;0.0754666666666664;3649.29585533332;N;552.994398999992;E;0.081339539814591;28135850.2740157;1876801.92054982;1279733.00013542;62.5377130508423;5669363.80980645;236802.509910518;1389099.81614099;15.7259011675996;476809.065311502;118004.715844197;769009.687695495;0;-20.0760354166667;0;;38.9939393939394;;;
12/15/2019 12:10:16 AM;0;0;0.0731333333333333;3649.296242;N;552.995837333334;E;0.0376402163281739;28135850.2772284;1876801.92054982;1279733.00013542;66.819806098938;5669369.36791357;236802.509910518;1389103.65167432;38.6361536321169;476810.962675712;118004.715844197;769014.690628829;0;-20.0736791666667;0;;38.9939393939394;;;
12/15/2019 12:15:16 AM;0;0;0.0567333333333332;3649.29533333335;N;552.994542333332;E;0.108963271502228;28135850.2833421;1876801.92054982;1279733.00013542;73.9228463172913;5669375.3131193;236802.509910518;1389107.82082432;55.9098978881919;476815.302504709;118004.715844197;769019.693478829;0;-20.08231875;0;;38.9939393939394;;;
12/15/2019 12:20:16 AM;0;0;0.0732333333333331;3649.29720233334;N;552.992594666666;E;0.105053771237524;28135850.2921442;1876801.92054982;1279733.00013542;72.2379755973816;5669381.53959192;236802.509910518;1389111.99004098;56.1050151500308;476819.97149325;118004.715844197;769024.696428829;0;-20.0642541666667;0;;38.9939393939394;;;
12/15/2019 12:25:16 AM;0;0;0.0495333333333333;3649.2973523333;N;552.995307000004;E;0.350174340681915;28135850.3103258;1876801.92054982;1279733.25030209;68.9112460613251;5669387.15534363;236802.509910518;1389116.32580765;56.2469567700414;476824.656928634;118004.715844197;769029.69937883;0;-20.0564;0;;38.9939393939394;;;
12/15/2019 12:30:16 AM;0;0;0.0777666666666665;3649.29590633333;N;552.996032999996;E;0.158902632064106;28135850.3347168;1876801.92054982;1279733.33371876;67.795729637146;5669392.83138227;236802.509910518;1389120.49465765;56.304187609957;476829.349591225;118004.715844197;769034.702112163;0;-20.1121645833333;0;;38.9939393939394;;;
12/15/2019 12:35:16 AM;0.00166666666666667;0.000833333333333333;0.0202333333333333;3649.29707466669;N;552.996215000002;E;0.0459808193155842;28135850.3384034;1876801.92054982;1279733.33371876;68.3210635185242;5669398.53018385;236802.509910518;1389124.49702431;56.3007071522281;476834.044468187;118004.715844197;769039.704995497;0;-20.1168770833333;0;;38.9939393939394;;;
12/15/2019 12:40:16 AM;0.000333333333333333;0.000166666666666667;0.0456333333333332;3649.29529399998;N;552.994924666666;E;0.0871531072142413;28135850.3442623;1876801.92054982;1279733.33371876;70.1500868797302;5669404.37598565;236802.509910518;1389128.41605764;56.3230555806248;476838.739749071;118004.715844197;769044.70787883;0;-20.1121645833333;0;;38.9939393939394;;;
12/15/2019 12:45:16 AM;0;0;0.0557666666666666;3649.29534299999;N;552.993863666669;E;0.156714001875311;28135850.3578171;1876801.92054982;1279733.33371876;61.810587644577;5669409.78453565;236802.509910518;1389132.33507431;56.2614363509068;476843.434656432;118004.715844197;769049.71072883;0;-20.1074520833333;0;;38.9939393939394;;;
