0,201.823362247621,L,0,0,0,0,0,8.94,0,0,0,13.7830666666667,0,0,16.11,17.8021978021978,0.46,14.4,15.16666667,0,0,0,0,0,0
0,202.272435932833,L,0,0,0,0,0,8.94,0,0,0,13.7235666666667,0,0,15.45,17.8021978021978,0.46,14.4,15.16666667,0,0,0,0,0,0
0,203.065375055005,L,0,0,0,0,0,8.94,0,0,0,13.6555333333333,0,0,16.25,17.8021978021978,0.46,14.4,15.16666667,0,0,0,0,0,0
0,203.205549233444,L,0,0,0,0,0,8.94,0,0,0,13.7301333333334,0,0,17.2,17.8021978021978,0.46,14.4,15.16666667,0,0,0,0,0,0
0,203.235914852149,L,0,0,0,0,0,8.94,0,0,0,13.6757666666666,0,0,16.74,17.8021978021978,0.46,14.4,15.16666667,0,0,0,0,0,0
0,203.599988212321,L,0,0,0,0,0,8.94,0,0,0,13.6841,0,0,15.71,17.8021978021978,0.46,14.4,15.16666667,0,0,0,0,0,0
0,203.850522607758,L,0,0,0,0,0,8.94,0,0,0,13.7351666666666,0,0,16.27,17.8021978021978,0.46,14.4,15.16666667,0,0,0,0,0,0
0,204.118978979382,L,0,0,0,0,0,8.94,0,0,0,13.6740666666666,0,0,17.47,17.8021978021978,0.46,14.4,15.16666667,0,0,0,0,0,0
0,180.517859848361,L,0,0,0,0,0,8.94,0,0,0,13.7064333333333,0,0,16.32,17.8021978021978,0.46,14.4,15.16666667,0,0,0,0,0,0
0,204.298197514378,L,0,0,0,0,0,8.94,0,0,0,13.6942,0,0,15.64,17.8021978021978,0.46,14.4,15.16666667,0,0,0,0,0,0
0,204.365070737434,L,0,0,0,0,0,8.94,0,0,0,13.6605333333333,0,0,16.34,17.8021978021978,0.46,14.4,15.16666667,0,0,0,0,0,0
0,204.27659087213,L,0,0,0,0,0,8.94,0,0,0,13.6339666666667,0,0,15.84,17.8021978021978,0.46,14.4,15.16666667,0,0,0,0,0,0
0,203.203687490551,L,0,0,0,0,0,8.94,0,0,0,13.6444333333333,0,0,15.83,17.8021978021978,0.46,14.4,15.16666667,0,0,0,0,0,0
0,202.835548577643,L,0,0,0,0,0,8.94,0,0,0,13.6763333333333,0,0,15.87,17.8021978021978,0.46,14.4,15.16666667,0,0,0,0,0,0
0,203.124625996474,L,0,0,0,0,0,8.94,0,0,0,13.6901666666667,0,0,15.51,17.8021978021978,0.46,14.4,15.16666667,0,0,0,0,0,0
