TELEGRAM_DATE;TELEGRAM_TYPE;BALAST_FLAG;LATITUDE_DEGREES;LATITUDE_SECONDS;LONGITUDE_DEGREES;LONGITUDE_SECONDS;VESSEL_COURSE;DRAFT;ENGINE_RPM;WIND_DIRECTION;WIND_FORCE;AVERAGE_SPEED;HOURS_SLC;MINUTES_SLC;ME_CONS_24H;TRIM;ME_CONS_PER_MILE;WAVEH;WAVED;SWELLH;SWELLD
2006-10-26 12:00:00;N;;74;23;7;36;315;10.81;119.9;45;4;14.0;24;0;30.58;0.3;0;4;45;1;45
2006-10-27 12:00:00;N;;69;3;9;7;315;10.775;119.8;45;5;13.9;25;0;30.671999999999997;0.35;0;4;0;1;0
2006-10-28 12:00:00;N;;63;43;10;25;315;10.855;119.8;0;5;14.2;25;0;30.671999999999997;0.27;0;5;315;2;315
2006-10-29 12:00:00;N;;58;17;12;2;315;10.84;119.8;0;5;13.9;24;0;30.570000000000004;0.24;0;5;0;2;0
2020-03-10 15:00:00;A;B;4;24;52;52;0;6.65;101.0;225;6;9.45;2;0;14.399999999999999;1.3;0;5;225;3;225
2020-03-03 12:00:00;N;L;9;5;38;46;315;9;103.6;315;6;10.5;24;0;19.4;0;0;5;315;2;315
2006-10-03 12:00:00;N;;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0
2006-10-10 12:00:00;N;;118;7;6;17;225;6.87;111.3;225;4;0.0;24;0;26.31;2.18;0;3;315;2;315
2006-10-10 13:30:00;A;B;118;51;5;6;225;6.87;116.0;225;4;0.0;1;30;26.399999999999995;2.18;0;3;315;2;315
2006-10-13 12:00:00;N;;117;35;7;35;315;8.72;112.0;315;5;0.0;9;0;26.93333333333333;0.16;0;4;270;3;315
2006-10-14 12:00:00;N;;112;7;6;35;225;8.74;116.6;270;5;0.0;24;0;27.28;0;0;4;315;3;315
2006-10-16 05:00:00;N;;107;40;2;34;225;8.79;115.4;315;3;0.0;24;0;27.39;0.2;0;2;0;1;0
2006-10-16 07:00:00;A;L;103;;;54;270;8.905;115.0;45;3;0.0;19;0;26.02105263157895;0.47;0;3;135;2;135
2006-10-30 12:00:00;N;;0;0;0;0;315;10.805;119.8;0;5;13.3;25;0;30.6816;0.29;0;5;0;1;0
2006-10-31 12:00:00;N;;46;35;12;55;270;10.77;119.8;0;5;13.8;25;0;30.6528;0.34;0;5;45;1;0
2006-11-01 12:00:00;N;;42;31;14;13;315;10.73;119.5;225;5;14.5;24;0;30.52;0.18;0;6;180;1;225
2006-11-02 12:00:00;N;;39;27;19;24;315;10.765;119.7;0;5;14.1;24;0;30.53;0.19;0;5;180;1;180
2006-11-03 12:00:00;N;;36;33;24;23;315;10.79;119.8;315;5;14.0;25;0;30.7008;0.3;0;5;0;1;45
2006-10-04 12:00:00;A;B;130;30;34;0;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0
2006-10-05 12:00:00;N;;127;0;32;5;225;6.89;114.2;225;5;0.0;12;0;28.540000000000003;-2.02;0;6;315;3;225
2006-10-06 12:00:00;N;;124;27;26;19;135;6.63;114.2;135;4;0.0;24;0;27.0;2.7;0;5;135;3;135
2006-10-07 12:00:00;N;;121;38;21;50;225;6.33;114.1;225;4;0.0;24;0;26.24;0.8;0;5;225;2;225
2006-10-08 12:00:00;N;;119;4;16;24;180;6.935;114.1;225;4;0.0;25;0;25.248;2.11;0;3;225;3;225
2007-06-17 12:00:00;N;;24;24;71;27;225;9.65;119.9;270;6;14.11;18;0;30.13333333333334;0;0;6;270;0;0
2007-06-18 12:00:00;N;;11;9;68;38;180;9.65;119.9;270;5;13.75;24;0;30.3;0;0;5;270;0;225
2007-06-19 12:00:00;N;;5;57;62;27;180;9.65;120.0;270;4;14.24;25;0;30.24;0;0;4;270;0;0
2006-12-26 12:00:00;N;;30;48;31;16;45;9.65;119.8;0;4;14.2;3;18;29.745454545454546;-0.3;0;4;315;1;0
2006-12-27 04:42:00;A;L;34;40;31;32;180;9.65;119.8;315;6;14.3;16;42;30.438323353293413;-0.3;0;6;315;3;0
2006-11-28 12:00:00;N;;2;19;36;39;90;7.065;120.0;90;5;15.6;13;30;31.786666666666665;1.07;0;4;135;1;135
2007-06-03 12:00:00;N;;4;33;56;24;315;0;119.6;45;3;14.79;24;0;28.399999999999995;0;0;3;45;0;0
2007-06-11 01:12:00;A;B;32;5;67;20;0;6.75;117.1;0;0;0.0;130;30;3.218390804597701;1.5;0;0;0;0;0
2007-05-24 12:00:00;N;;24;24;71;39;90;6.75;119.3;180;4;15.22;23;0;28.48695652173913;1.5;0;4;180;0;0
2007-05-25 05:30:00;A;B;33;0;69;2;0;6.75;105.3;0;0;14.0;17;5;24.16390243902439;1.5;0;0;0;0;0
2006-12-08 16:30:00;A;B;35;14;35;56;90;9.5;119.8;90;3;15.11;4;30;23.94666666666667;0;0;3;90;1;45
2007-06-08 12:00:00;N;;32;15;70;32;0;6.75;0.0;0;0;0.0;24;0;6.0;1.5;0;0;0;0;0
2007-05-06 12:00:00;N;;1;1;57;10;0;6.55;118.6;225;5;14.95;10;5;29.752066115702476;1.1;0;5;225;0;180
2007-05-07 12:00:00;N;;4;13;63;23;225;6.55;119.7;225;5;14.65;23;0;28.48695652173913;1.1;0;5;225;0;0
2007-10-12 01:30:00;A;L;11;41;55;5;0;10.05;110.0;0;0;0.0;3;0;24.0;0;0;0;0;0;0
2007-05-01 12:00:00;N;;2;47;58;50;225;9.4;119.8;0;4;14.28;25;0;30.432;0;0;4;0;0;0
2007-05-02 07:18:00;A;B;0;40;54;59;0;0;117.0;0;2;0.0;19;3;30.36220472440945;0;0;2;0;0;0
2007-05-15 12:00:00;N;;8;55;64;27;225;9.75;112.7;135;6;12.93;25;0;29.183999999999997;0.5;0;6;135;0;0
2006-12-11 12:00:00;N;;31;38;34;7;270;5.43;119.5;315;4;15.5;15;30;27.84;2.18;0;3;270;2;315
2006-12-12 12:00:00;N;;24;33;36;19;315;5.79;122.2;0;4;15.4;24;0;28.2;0.78;0;5;315;1;0
2006-12-12 18:00:00;A;B;23;56;37;38;315;0;120.0;315;4;15.0;6;0;28.76;0;0;3;0;1;0
2006-12-23 12:00:00;N;;27;37;33;52;225;6.58;119.8;45;6;14.5;24;0;28.5;1.18;0;6;45;3;45
2007-06-27 12:00:00;N;;5;16;63;55;45;6.75;100.1;0;6;9.38;24;0;22.600000000000005;1.5;0;6;0;0;0
2006-12-24 00:30:00;A;B;29;11;31;52;135;6.58;119.8;0;5;14.1;12;30;28.416000000000004;1.18;0;5;0;2;45
2020-01-28 12:00:00;N;B;26;48;38;32;90;6.65;102.3;315;3;13.38;13;18;20.03007518796992;1.3;0;2;315;1;315
2006-11-04 12:00:00;N;;32;0;29;51;315;10.775;119.8;315;5;13.8;24;0;30.540000000000003;0.23;0;5;0;1;45
2006-11-06 12:00:00;N;;29;21;32;54;315;10.64;119.8;0;5;13.9;11;0;60.807272727272725;0.16;0;6;315;2;0
2007-04-13 12:00:00;N;;34;1;42;8;315;6.8;119.5;315;7;13.21;24;0;28.5;1.2;0;7;315;0;45
2007-04-14 12:00:00;N;;27;49;42;34;315;6.8;119.9;315;6;13.48;23;0;28.48695652173913;1.2;0;6;315;4;45
2007-03-01 12:00:00;N;;45;20;38;42;270;9.27;111.9;270;8;9.38;25;0;29.2992;1;0;8;270;4;270
2007-03-02 12:00:00;N;;52;0;36;20;270;9.485;115.3;315;7;12.6;25;0;30.0096;0.23;0;6;315;3;315
2007-03-03 12:00:00;N;;59;34;39;7;270;9.84;119.0;315;7;12.7;24;0;29.81;0.58;0;6;315;3;315
2007-04-02 12:00:00;N;;55;16;40;3;292;10.2;104.9;292;8;8.12;25;0;30.24;0;0;8;292;5;315
2007-04-03 12:00:00;N;;61;20;40;44;292;10.2;119.3;292;7;12.79;24;0;30.100000000000005;0;0;6;292;4;315
2007-06-10 12:00:00;N;;40;16;66;17;225;6.75;119.4;0;3;15.9;20;0;28.8;1.5;0;3;0;0;0
2007-04-04 12:00:00;N;;69;34;40;12;45;10.2;119.6;45;6;14.08;24;0;30.0;0;0;5;45;4;0
2007-04-04 21:42:00;A;B;71;48;41;24;0;10.15;118.6;45;7;14.29;9;7;31.590493601462523;0;0;6;45;0;315
2007-06-25 12:00:00;N;;4;13;55;27;315;6.75;119.5;0;4;14.71;14;0;27.77142857142857;1.5;0;4;0;0;0
2007-04-15 12:00:00;N;;20;45;45;44;315;6.8;120.0;0;6;13.08;24;0;28.5;1.2;0;6;0;4;0
2007-04-16 12:00:00;N;;13;32;47;19;0;6.8;120.0;0;6;13.54;24;0;28.5;1.2;0;5;0;0;0
2007-06-09 12:00:00;N;;0;0;0;0;0;6.75;0.0;0;0;0.0;24;0;6.3;1.5;0;0;0;0;0
2007-03-04 12:00:00;N;;65;12;40;11;270;9.715;117.9;270;8;11.7;24;0;30.5;0.81;0;7;270;3;270
2007-03-05 12:00:00;N;;71;31;40;34;270;10.01;118.8;270;8;12.4;24;0;30.5;-0.32;0;7;270;4;270
2007-03-05 20:18:00;A;L;73;27;40;45;270;10.04;119.2;270;8;12.4;8;18;30.477108433734934;0;0;7;270;3;270
2007-05-08 12:00:00;N;;10;24;66;24;0;6.55;115.6;0;7;12.83;23;0;28.17391304347826;1.1;0;7;0;0;0
2007-05-09 12:00:00;N;;19;37;70;10;45;6.55;119.0;45;4;14.39;23;0;28.48695652173913;1.1;0;4;45;0;0
2007-05-10 12:00:00;N;;30;59;70;12;90;6.55;109.6;90;8;9.92;24;0;28.2;1.1;0;8;90;0;0
2007-06-20 12:00:00;N;;4;34;57;19;135;9.65;120.0;315;4;13.83;24;0;30.399999999999995;0;0;4;315;0;0
2007-05-17 12:00:00;N;;0;59;54;48;225;9.75;119.8;0;2;14.08;24;0;30.3;0.5;0;2;0;0;0
2007-05-17 13:18:00;A;B;;36;54;;0;9.75;119.0;0;0;13.85;1;3;34.285714285714285;0.5;0;0;0;0;0
2006-11-29 12:00:00;N;;2;38;40;21;45;7.03;119.6;45;6;14.6;24;0;28.5;1.06;0;5;45;1;90
2006-11-30 08:00:00;A;B;4;10;43;55;45;7.2;119.8;45;4;12.4;20;0;21.336000000000002;1;0;3;90;1;90
2006-12-04 12:00:00;N;;8;11;39;5;135;9.6;119.8;180;4;14.4;20;0;27.432;0;0;4;225;1;180
2007-05-11 05:00:00;A;B;33;0;69;2;0;6.7;105.2;0;0;0.0;17;0;28.376470588235296;1.4;0;0;0;0;0
2007-05-16 12:00:00;N;;4;57;59;2;225;9.75;119.8;315;4;14.04;24;0;30.3;0.5;0;3;315;0;0
2007-05-31 12:00:00;N;;7;42;53;38;225;9.75;105.0;180;6;11.16;24;0;23.0;0;0;6;180;0;0
2007-06-01 01:42:00;A;B;0;0;0;0;0;9.75;110.9;0;0;14.13;13;7;29.824650571791615;0;0;0;0;0;0
2007-06-28 12:00:00;N;;11;15;68;52;45;6.75;119.5;0;6;14.21;24;0;28.2;1.5;0;5;0;0;0
2007-06-29 12:00:00;N;;25;24;71;4;0;6.75;119.5;0;0;13.48;23;0;28.17391304347826;1.5;0;0;0;0;0
2006-11-09 12:00:00;N;;0;0;0;0;270;10.73;119.8;0;4;14.3;25;0;30.6624;-0.2;0;4;270;1;225
2006-11-07 12:00:00;N;;23;11;34;28;315;10.71;119.8;0;5;14.0;24;0;31.97;-0.1;0;6;315;1;0
2006-11-08 12:00:00;N;;16;3;36;42;270;0;119.7;0;4;14.2;24;0;30.7;0;0;4;315;1;0
2007-05-30 12:00:00;N;;4;57;57;5;135;9.75;119.9;180;7;14.0;25;0;30.432;0;0;7;180;0;0
2006-12-05 12:00:00;N;;14;42;36;25;90;9.6;119.6;180;4;14.2;24;0;28.209999999999997;0;0;4;270;1;315
2006-12-06 12:00:00;N;;21;31;35;16;90;9.565;119.6;45;5;14.3;24;0;28.17;-0.07;0;5;90;1;90
2007-01-25 12:00:00;N;;33;17;32;32;315;6.765;119.8;45;3;14.9;4;30;28.05333333333333;1.79;0;4;0;1;0
2007-01-26 12:00:00;N;;27;49;35;36;315;6.655;120.0;45;3;15.3;24;0;28.5;2.17;0;4;0;1;0
2007-01-27 06:18:00;A;B;26;8;40;24;315;6.91;119.9;45;3;15.5;18;18;28.406557377049182;2.26;0;4;0;1;0
2007-06-30 12:00:00;N;;37;50;68;52;135;6.75;119.5;0;3;13.96;24;0;28.5;1.5;0;3;0;0;0
2006-12-31 12:00:00;N;;33;10;32;40;270;6.765;119.8;315;6;14.25;4;0;28.32;1.49;0;6;270;2;270
2020-01-28 13:30:00;A;B;26;49;38;57;135;6.65;90.1;315;3;10.0;1;30;17.6;1.3;0;2;315;1;315
2007-01-01 12:00:00;N;;26;34;33;35;270;6.745;120.0;315;6;14.8;25;0;28.5024;1.61;0;6;0;2;0
2007-02-21 12:00:00;N;;2;23;36;39;270;9.72;119.7;225;4;14.9;24;0;28.98;-0.3;0;3;225;1;247
2007-02-21 22:00:00;A;L;5;6;36;20;270;9.84;119.7;225;6;13.3;10;0;30.504;0.14;0;6;225;2;270
2007-01-29 12:00:00;N;;32;43;42;56;45;6.94;119.6;225;6;14.8;13;0;28.356923076923074;2.1;0;6;225;2;180
2007-02-07 12:00:00;N;;19;21;36;24;270;9.395;119.8;225;5;14.0;24;0;30.2;-0.03;0;5;225;1;225
2007-04-17 12:00:00;N;;5;11;49;51;45;6.8;120.0;45;6;13.7;23;0;28.48695652173913;1.2;0;6;45;0;45
2007-04-18 12:00:00;N;;2;38;51;25;45;6.8;116.0;45;3;14.0;24;0;28.5;1.2;0;3;45;0;0
2007-03-09 12:00:00;N;;73;22;40;5;90;6.7;119.7;90;2;15.0;2;0;28.200000000000003;1.4;0;2;90;0;90
2007-03-10 12:00:00;N;;65;24;40;34;90;6.635;119.9;180;4;15.0;23;0;28.48695652173913;1.47;0;3;180;1;180
2007-03-11 12:00:00;N;;58;18;40;3;90;6.8;120.1;135;6;15.0;23;0;28.497391304347822;1.42;0;5;135;1;135
2007-03-12 12:00:00;N;;52;48;40;33;90;6.72;109.8;135;9;10.7;24;0;28.42;1.48;0;8;135;4;135
2007-03-13 12:00:00;N;;46;19;40;10;90;8.265;116.8;180;8;12.8;23;0;28.497391304347822;0.27;0;7;180;3;180
2007-03-14 12:00:00;N;;39;23;40;6;90;8.745;119.7;45;7;13.5;24;0;28.5;0.07;0;6;45;3;45
2007-03-15 12:00:00;N;;31;10;42;57;45;8.46;119.7;180;6;14.9;23;0;28.48695652173913;0.64;0;5;180;1;180
2007-03-16 12:00:00;N;;24;11;44;53;45;8.535;119.8;180;5;14.5;23;0;28.497391304347822;-0.81;0;4;135;1;135
2007-03-17 12:00:00;N;;17;16;46;28;45;8.535;119.7;90;4;14.3;24;0;28.5;-0.81;0;3;45;1;45
2007-01-02 12:00:00;N;;19;56;34;38;270;6.75;119.9;315;6;14.8;24;0;28.5;1.46;0;6;270;2;315
2007-04-07 10:30:00;A;B;72;17;41;54;0;0;0.0;0;0;0.0;21;10;2.8346456692913384;0;0;0;0;0;0
2007-06-21 12:00:00;N;;4;54;57;18;135;9.65;120.0;225;4;14.66;24;0;30.399999999999995;0;0;4;270;0;225
2007-04-08 12:00:00;N;;68;26;40;19;45;6.8;103.7;45;7;12.5;16;0;27.599999999999998;1.2;0;7;45;6;0
2007-01-30 06:30:00;A;B;37;43;44;46;45;6.055;119.7;225;7;14.0;17;30;28.498285714285714;1.87;0;7;225;4;180
2007-02-01 12:00:00;N;;36;14;44;54;225;9.36;119.5;225;7;14.0;3;30;29.759999999999998;-0.1;0;6;225;3;180
2007-02-02 12:00:00;N;;30;47;41;15;225;9.365;119.7;315;7;13.1;25;0;30.5088;0.03;0;7;315;3;0
2007-02-02 15:00:00;A;L;29;28;41;24;225;9.365;119.7;315;7;14.0;3;0;30.48;0.03;0;6;315;3;0
2007-04-19 12:00:00;N;;4;7;56;5;45;6.8;119.6;270;6;14.22;23;0;28.48695652173913;1.2;0;5;270;6;270
2007-04-20 12:00:00;N;;4;34;59;4;45;6.8;108.9;337;8;8.08;24;0;28.5;1.2;0;7;337;0;45
2007-03-18 12:00:00;N;;9;16;48;32;45;6.715;119.7;315;6;14.4;24;0;28.5;-1.87;0;6;315;2;315
2007-03-19 12:00:00;N;;0;0;0;0;45;6.46;119.3;315;7;14.7;23;0;28.476521739130437;0.54;0;7;315;2;315
2007-05-13 12:00:00;N;;30;54;70;49;225;9.75;120.4;45;5;14.0;8;0;30.299999999999997;0.5;0;5;45;0;0
2007-04-09 12:00:00;N;;61;24;40;44;45;6.8;119.6;45;7;13.26;23;0;28.48695652173913;1.2;0;7;45;6;45
2006-11-11 12:00:00;N;;4;10;36;7;270;10.74;119.8;225;5;14.2;24;0;30.600000000000005;-0.2;0;5;270;1;225
2006-11-12 12:00:00;N;;9;42;37;37;0;10.77;119.8;0;5;14.0;24;0;30.58;-0.3;0;5;45;1;45
2006-11-13 12:00:00;N;;9;51;42;48;0;10.84;119.3;0;5;13.3;24;0;30.58;-0.12;0;6;0;2;315
2006-11-14 12:00:00;N;;6;33;47;35;45;10.71;119.8;0;5;13.3;24;0;30.62;-0.22;0;6;315;3;315
2006-12-07 12:00:00;N;;0;0;0;0;90;9.525;119.8;90;5;13.8;23;0;27.026086956521734;-0.27;0;4;90;1;45
2006-12-08 12:00:00;N;;34;53;34;29;45;9.58;119.8;90;4;14.9;24;0;26.94;0.16;0;3;45;1;90
2007-05-14 12:00:00;N;;15;34;69;25;225;9.75;119.9;135;4;14.12;25;0;30.528000000000002;0.5;0;4;135;0;135
2007-06-15 12:00:00;N;;40;18;66;38;45;9.65;119.8;45;5;14.8;14;0;30.514285714285716;0;0;5;45;0;0
2007-07-01 12:00:00;N;;34;29;66;26;315;6.75;120.1;0;2;0.0;24;0;28.5;1.5;0;2;0;0;0
2006-11-15 12:00:00;N;;0;21;50;11;90;10.74;119.8;180;5;13.7;24;0;30.64;-0.28;0;5;225;1;135
2007-01-15 12:00:00;N;;21;16;35;48;135;9.9;120.0;0;4;14.7;23;0;30.219130434782606;-0.3;0;4;45;1;0
2007-01-16 12:00:00;N;;27;38;33;57;135;9.86;119.8;0;4;14.0;23;0;30.469565217391303;-0.32;0;4;0;1;315
2007-01-17 12:00:00;N;;34;56;31;21;135;9.88;119.7;0;4;14.21;24;0;30.42;-0.22;0;5;0;1;45
2007-02-08 12:00:00;N;;0;0;0;0;315;9.38;119.4;270;6;13.6;25;0;30.316799999999997;0;0;6;270;1;270
2007-02-09 12:00:00;N;;5;30;38;53;315;9.51;119.7;270;7;13.5;24;0;30.320000000000004;0.02;0;7;270;1;270
2007-06-04 12:00:00;N;;4;14;62;24;45;6.75;119.6;45;3;14.95;23;0;28.48695652173913;1.5;0;3;45;0;0
2007-06-05 12:00:00;N;;10;13;67;46;0;6.75;119.6;0;4;14.5;24;0;28.399999999999995;1.5;0;4;0;0;0
2007-02-10 10:30:00;A;L;0;57;39;6;0;9.5;119.7;270;6;12.8;22;30;29.738666666666667;0;0;6;270;1;270
2007-06-06 12:00:00;N;;20;48;70;24;45;6.75;119.4;0;4;14.0;24;0;28.0;1.5;0;4;0;0;0
2007-06-07 12:00:00;N;;0;0;0;0;0;6.75;105.0;0;0;0.0;23;0;21.078260869565216;1.5;0;0;0;0;0
2007-06-16 10:30:00;A;B;0;0;0;0;0;9.65;119.5;0;0;13.87;23;0;29.217391304347824;0;0;0;0;0;0
2007-08-30 12:00:00;N;;79;45;28;37;0;7.2;119.8;0;6;14.26;11;5;28.150375939849624;1;0;5;0;0;0
2007-08-31 12:00:00;N;;76;37;33;46;0;7.2;119.6;0;4;14.3;24;0;27.899999999999995;1;0;4;0;0;0
2007-09-01 06:30:00;A;L;76;14;37;30;0;7.2;119.7;0;0;14.17;18;5;27.207373271889402;1;0;0;0;0;0
2020-01-27 05:54:00;A;B;23;54;37;37;315;6.65;105.6;135;3;12.96;17;54;18.905027932960895;1.3;0;2;135;1;135
2007-01-03 08:42:00;A;B;14;51;35;45;270;6.76;119.9;315;7;12.0;20;42;28.49855072463768;1.28;0;6;270;2;0
2007-01-04 10:30:00;A;B;15;8;37;19;45;0;119.6;315;6;14.5;6;12;28.490322580645163;0;0;6;0;2;0
2007-01-17 13:12:00;A;L;34;40;31;32;135;9.88;119.7;0;4;14.2;1;12;30.400000000000006;-0.22;0;4;0;1;0
2007-02-23 12:00:00;N;;11;3;36;14;270;9.795;119.5;225;8;12.5;23;30;30.49531914893617;0.39;0;7;270;3;270
2007-02-24 12:00:00;N;;17;9;36;26;270;9.54;118.0;270;7;12.1;25;0;30.499200000000002;0.9;0;6;270;2;225
2007-02-25 12:00:00;N;;23;19;36;52;270;9.46;119.5;270;6;13.0;24;0;30.5;0.52;0;6;270;2;225
2007-02-26 12:00:00;N;;30;55;36;23;270;9.59;118.4;225;8;12.7;25;0;30.3072;0.62;0;7;270;3;225
2007-02-27 12:00:00;N;;35;19;37;17;270;9.04;110.1;225;8;9.5;25;0;30.403200000000002;1.14;0;8;225;4;225
2007-02-28 12:00:00;N;;40;50;37;35;270;10.34;117.5;225;8;10.6;24;0;30.48;0.08;0;8;270;4;270
2007-04-21 12:00:00;N;;6;54;63;54;45;6.8;112.2;337;6;12.83;23;0;28.48695652173913;1.2;0;6;337;0;0
2007-04-22 12:00:00;N;;13;57;68;46;45;6.8;119.4;135;3;14.67;24;0;28.5;1.2;0;3;135;0;0
2007-04-23 12:00:00;N;;28;20;71;30;135;6.8;119.4;135;4;15.0;23;0;28.48695652173913;1.2;0;4;135;0;0
2007-04-23 23:30:00;A;B;33;31;69;24;0;6.8;120.0;180;3;15.21;11;5;29.449624060150374;1.2;0;3;180;0;0
2007-11-30 12:00:00;N;;2;57;36;43;225;9;118.89;225;5;16.17;25;0;29.2704;0;0;4;225;0;225
2007-12-01 12:00:00;N;;4;11;36;15;270;9;119.65;270;4;16.28;24;0;30.47;0;0;3;270;0;270
2007-12-02 12:00:00;N;;9;46;37;40;0;9;119.66;0;6;119.66;24;0;30.49;0;0;5;0;0;0
2007-12-03 12:00:00;N;;9;29;42;57;315;9;117.27;315;7;15.96;24;0;30.49;0;0;6;315;6;315
2007-02-15 22:30:00;A;B;1;2;41;16;0;6.915;119.7;135;3;14.66;6;0;25.76;1.93;0;2;180;0;0
2007-06-21 14:30:00;A;L;0;0;0;0;0;9.65;119.9;0;0;0.0;2;5;35.712;0;0;0;0;0;0
2007-02-06 12:00:00;N;;24;37;38;54;225;9.385;119.7;225;3;14.8;8;0;30.299999999999997;-0.05;0;4;225;2;225
2007-03-27 12:00:00;N;;19;44;45;34;315;0;119.8;315;7;13.6;25;0;27.84;0;0;7;315;3;315
2006-11-16 00:30:00;A;L;3;59;51;45;90;10.74;119.8;0;4;0.0;12;30;30.6432;-0.28;0;4;315;0;0
2006-11-19 12:00:00;N;;0;0;0;0;315;7.29;105.0;315;4;14.2;10;0;26.160000000000004;1;0;5;270;2;225
2006-11-20 12:00:00;N;;3;16;54;29;225;7.285;105.0;225;9;6.0;18;0;19.973333333333333;1.15;0;7;225;3;270
2006-11-21 12:00:00;N;;3;16;54;33;225;6.44;105.0;225;8;11.5;24;0;21.22;2.94;0;7;225;2;270
2006-11-22 12:00:00;N;;3;47;54;38;315;6.45;105.0;315;7;11.1;24;0;19.88;3.38;0;7;315;3;270
2006-11-23 12:00:00;N;;0;39;50;42;225;7.06;116.2;225;8;13.0;24;0;29.12;1.08;0;7;225;3;270
2006-11-24 12:00:00;N;;5;3;49;24;225;7.325;112.9;270;8;10.7;24;0;28.5;1.13;0;7;225;4;225
2006-11-25 12:00:00;N;;8;50;44;42;225;8.575;117.7;225;9;11.7;24;0;28.5;0.21;0;8;180;5;270
2006-11-26 12:00:00;N;;10;22;40;6;180;6.67;112.0;225;8;11.9;24;0;28.5;1.26;0;7;225;5;270
2006-11-27 12:00:00;N;;7;5;36;6;135;6.98;121.5;180;6;14.5;24;0;31.7;1.2;0;5;225;2;225
2007-05-21 12:00:00;N;;1;40;57;47;45;6.75;119.1;135;3;15.04;14;0;27.428571428571427;1.5;0;3;135;0;0
2007-05-22 12:00:00;N;;5;29;62;30;45;6.75;119.4;180;4;15.17;23;0;28.382608695652173;1.5;0;4;180;0;0
2007-05-23 12:00:00;N;;11;58;67;10;45;6.75;119.2;180;4;14.61;23;0;28.48695652173913;1.5;0;4;180;0;0
2007-10-04 13:30:00;A;B;9;35;55;45;0;7.2;85.0;0;0;11.33;1;5;17.723076923076928;2.1;0;0;0;0;0
2007-07-01 15:30:00;A;B;32;5;67;20;0;6.75;120.3;0;0;0.0;3;30;24.685714285714287;1.5;0;0;0;0;0
2007-07-05 12:00:00;N;;41;42;67;18;315;9.5;119.9;0;5;14.57;21;0;30.171428571428567;0;0;5;0;0;0
2007-07-06 03:00:00;A;L;33;0;69;2;0;9.5;120.0;0;0;14.27;15;0;30.24;0;0;0;0;0;0
2007-12-26 12:00:00;N;;8;51;36;51;0;0;119.55;0;5;16.27;24;0;30.39;0;0;4;0;4;0
2007-12-27 12:00:00;N;;2;22;32;20;45;0;119.56;45;5;16.27;24;0;30.39;0;0;4;45;4;45
2007-12-28 12:00:00;N;;1;15;40;59;45;0;117.32;45;6;15.96;24;0;30.23;0;0;5;45;0;45
