stw,draft,foc,ws,wd,swh,lat,lon,dt,vslHeading,wsWS
17.25,8.3,70.0,12.47,194.68,0.64,51.679933,3.200502,2019-10-12 03:06,51.679933,3.200502
17.25,8.32,71.0,12.47,199.56,0.64,51.674667,3.19587,2019-10-12 03:07,51.674667,3.19587
17.2,8.32,74.0,12.28,199.16,0.64,51.674667,3.19587,2019-10-12 03:08,51.674667,3.19587
17.51,8.38,73.0,12.67,198.23,0.64,51.6691,3.19167,2019-10-12 03:09,51.6691,3.19167
17.5,8.25,74.0,12.28,206.4,0.64,51.66355,3.187712,2019-10-12 03:10,51.66355,3.187712
18.36,8.51,87.0,11.77,216.26,0.64,51.627,3.1760080000000004,2019-10-12 03:17,51.627,3.1760080000000004
18.58,8.51,88.0,10.87,212.16000000000003,0.64,51.627,3.1760080000000004,2019-10-12 03:18,51.627,3.1760080000000004
18.71,8.48,89.0,11.77,215.91000000000003,0.64,51.620617,3.174302,2019-10-12 03:19,51.620617,3.174302
18.77,8.49,88.0,11.38,216.92,0.64,51.6012,3.169172,2019-10-12 03:22,51.6012,3.169172
18.74,8.46,88.0,11.9,215.42,0.64,51.6012,3.169172,2019-10-12 03:23,51.6012,3.169172
18.74,8.54,90.0,12.54,205.9,0.64,51.5885,3.164013,2019-10-12 03:25,51.5885,3.164013
18.83,8.48,88.0,12.47,204.49,0.64,51.58235,3.160502,2019-10-12 03:26,51.58235,3.160502
18.83,8.43,89.0,12.47,204.14,0.64,51.576167,3.156945,2019-10-12 03:27,51.576167,3.156945
19.03,8.43,88.0,12.09,204.84,0.64,51.576167,3.156945,2019-10-12 03:28,51.576167,3.156945
19.38,8.28,85.0,13.05,172.57999999999996,0.64,51.538983,3.112055,2019-10-12 03:36,51.538983,3.112055
19.38,8.38,85.0,13.05,172.87,0.64,51.533783,3.104875,2019-10-12 03:37,51.533783,3.104875
19.4,8.38,85.0,12.54,175.07,0.64,51.533783,3.104875,2019-10-12 03:38,51.533783,3.104875
19.45,8.43,86.0,13.18,174.63,0.64,51.528667,3.09785,2019-10-12 03:39,51.528667,3.09785
19.42,8.54,86.0,12.8,176.82,0.64,51.523567,3.090765,2019-10-12 03:40,51.523567,3.090765
19.35,8.38,87.0,12.86,182.65,0.64,51.5184,3.083592,2019-10-12 03:41,51.5184,3.083592
19.35,8.46,87.0,12.86,182.62,0.64,51.513317,3.076518,2019-10-12 03:42,51.513317,3.076518
19.38,8.54,88.0,10,185.3,0.64,51.5082,3.069528,2019-10-12 03:44,51.5082,3.069528
19.16,8.52,81.0,7,180.86,0.0,51.49305,3.048368,2019-10-12 03:47,51.49305,3.048368
18.92,8.52,78.0,7,183.96,0.0,51.49305,3.048368,2019-10-12 03:48,51.49305,3.048368
18.67,8.62,76.0,7,184.43,0.0,51.488117,3.041412,2019-10-12 03:49,51.488117,3.041412
18.5,8.59,74.0,7,182.77,0.0,51.483233,3.034647,2019-10-12 03:50,51.483233,3.034647
18.5,8.6,71.0,7,183.38,0.0,51.478417,3.027893,2019-10-12 03:51,51.478417,3.027893
17.59,8.36,66.0,7,197.03,0.0,51.464233,3.008042,2019-10-12 03:55,51.464233,3.008042
17.59,8.4,61.0,7,203.34,0.0,51.459267,3.002502,2019-10-12 03:56,51.459267,3.002502
17.2,8.38,63.0,6,214.44,0.0,51.453933,2.998018,2019-10-12 03:58,51.453933,2.998018
17.41,8.43,65.0,6,217.76,0.0,51.44265,2.99085,2019-10-12 04:00,51.44265,2.99085
17.41,8.44,59.0,6,232.21,0.0,51.43685,2.9886220000000003,2019-10-12 04:01,51.43685,2.9886220000000003
16.86,8.34,60.0,9.45,232.11,0.0,51.43685,2.9886220000000003,2019-10-12 04:02,51.43685,2.9886220000000003
16.86,8.38,63.0,9.58,236.41,0.0,51.430933,2.9881450000000003,2019-10-12 04:03,51.430933,2.9881450000000003
