stw,draft,foc,ws,wd,swh,vslHeading
13.4701,13.775,38.0,11.0,31.06,0.79,320.04
13.34,13.81,39.0,11.57,29.340000000000032,0.79,320.26
13.4201,13.77,39.0,10.74,32.31999999999999,0.79,319.98
13.4701,13.725,38.0,10.29,37.970000000000034,0.79,319.83
13.38,13.765,39.0,10.29,37.93000000000001,0.79,319.87
13.38,13.77,38.0,10.16,33.93000000000001,0.79,319.87
13.4501,13.77,39.0,10.29,32.920000000000016,0.79,320.18
13.4901,13.745,38.0,10.35,33.660000000000025,0.79,319.64
13.53,13.815,38.0,11.19,30.699999999999992,0.93,319.8
13.51,13.85,39.0,11.19,30.339999999999968,0.93,320.16
13.51,13.835,38.0,9.84,34.239999999999945,0.93,320.16
13.5703,13.704999999999998,39.0,10.48,31.44,0.93,320.26
13.47,13.785,38.0,11.57,28.039999999999967,0.93,320.16
13.5201,13.835,38.0,11.25,27.95999999999998,0.93,319.94
13.58,13.755,38.0,11.25,27.870000000000005,0.93,320.03
13.58,13.745,38.0,10.16,30.970000000000034,0.93,320.03
13.4904,13.745,38.0,8.94,39.20999999999998,0.93,319.99
13.4611,13.72,39.0,9.58,50.920000000000016,0.93,320.38
13.5002,13.77,38.0,10.67,49.88,0.93,320.52
13.5602,13.8,38.0,10.67,50.06,0.93,320.34
13.5602,13.785,39.0,10.35,51.06,0.93,320.34
13.5402,13.735,38.0,10.74,51.210000000000036,0.93,319.89
13.5601,13.695,38.0,10.48,51.62000000000001,0.93,320.18
13.6,13.77,38.0,10.74,51.73999999999995,0.93,320.16
13.6,13.725,38.0,10.74,51.96999999999997,0.93,319.93
13.5602,13.815,38.0,11.38,53.96999999999997,0.93,319.93
13.5601,13.815,38.0,12.15,55.61000000000002,0.93,320.09
13.51,13.685,39.0,11.06,53.920000000000016,0.93,320.18
13.5501,13.755,38.0,10.35,49.38,0.93,321.02
13.5501,13.695,38.0,10.35,49.19999999999999,0.93,321.2
13.5402,13.73,38.0,10.1,50.40000000000003,0.93,321.2
13.62,13.79,38.0,11.64,52.19,0.93,321.11
13.62,13.735,39.0,11.9,53.94,1.38,320.46
13.5901,13.765,38.0,11.38,53.5,1.38,320.4
13.5901,13.71,38.0,11.38,52.72999999999996,1.38,321.17
13.6305,13.815,39.0,9.65,48.829999999999984,1.38,321.17
13.5707,13.815,38.0,10.55,45.94,1.38,321.26
13.6102,13.745,38.0,10.87,54.29999999999996,1.38,321.1
13.5811,13.83,39.0,10.87,54.22999999999996,1.38,321.17
13.5811,13.74,38.0,10.74,49.52999999999997,1.38,321.17
13.6105,13.69,38.0,10.16,50.81,1.38,321.09
13.6308,13.785,38.0,11.25,50.920000000000016,1.38,321.28
13.6204,13.725,38.0,10.67,49.04999999999996,1.38,321.35
13.6703,13.795,38.0,10.67,49.329999999999984,1.38,321.07
13.6703,13.79,38.0,9.65,44.829999999999984,1.38,321.07
13.6206,13.71,38.0,11.06,53.579999999999984,1.38,321.12
13.6206,13.78,38.0,10.87,49.079999999999984,1.38,321.22
13.7618,13.78,39.0,10.87,50.649999999999984,1.38,321.35
13.6509,13.76,38.0,10.87,50.49000000000001,1.38,321.51
13.6509,13.77,38.0,10.35,50.09000000000003,1.38,321.51
13.6904,13.805,38.0,10.67,50.03999999999997,1.38,320.66
13.6301,13.785,38.0,10.55,44.19999999999999,1.38,320.7
13.6303,13.785,38.0,11.45,46.24000000000001,1.38,320.86
13.5701,13.765,38.0,11.45,45.99000000000001,1.38,321.11
13.5701,13.785,39.0,10.48,40.38999999999999,1.38,321.11
13.58,13.78,38.0,10.1,46.50999999999999,1.38,321.19
13.5701,13.78,38.0,10.1,42.95999999999998,1.38,321.04
13.5801,13.77,38.0,10.74,42.920000000000016,1.38,320.88
13.6701,13.795,39.0,10.74,42.75,1.38,321.05
13.6701,13.775,38.0,9.84,47.649999999999984,1.38,321.05
13.6401,13.74,38.0,10.29,47.23000000000002,1.38,320.87
13.6,13.71,38.0,10.1,40.81999999999999,1.38,320.58
13.6303,13.795,39.0,9.97,41.38999999999999,1.38,320.91
13.66,13.68,38.0,9.97,41.19,1.38,321.11
13.66,13.795,38.0,9.58,48.08999999999998,1.38,321.11
13.64,13.745,39.0,10.67,44.21999999999997,1.38,320.98
13.57,13.745,38.0,10.48,35.25999999999999,1.38,321.24
13.63,13.82,38.0,9.97,47.02999999999997,1.38,320.87
13.63,13.75,38.0,9.97,47.28999999999997,1.38,320.61
13.55,13.76,39.0,10.1,43.19,1.38,320.61
13.53,13.755,38.0,10.48,35.76999999999997,1.38,320.73
13.59,13.81,39.0,10.29,42.349999999999966,1.38,321.05
13.61,13.71,38.0,9.07,35.37999999999999,1.38,321.02
13.61,13.78,39.0,9.07,35.39999999999998,1.38,321.0
13.57,13.8,38.0,10.48,32.5,1.38,321.0
13.6,13.79,38.0,10.29,43.22000000000003,1.38,320.78
13.6101,13.78,39.0,9.65,42.349999999999966,1.38,320.85
13.65,13.78,38.0,9.77,49.25999999999999,1.38,321.04
13.65,13.71,39.0,9.77,49.05000000000001,1.38,321.25
13.6701,13.7,38.0,9.58,37.14999999999998,1.38,321.25
13.63,13.745,38.0,9.58,40.82000000000005,1.38,321.28
13.57,13.785,38.0,9.77,44.58000000000004,1.38,321.02
13.6101,13.755,39.0,9.26,47.92999999999995,1.38,320.97
13.6101,13.77,38.0,9.26,47.91999999999996,1.38,320.98
13.59,13.695,38.0,9.26,45.81999999999999,1.38,320.98
13.5701,13.775,39.0,9.2,47.00999999999999,1.38,321.19
13.63,13.82,38.0,10.67,45.91999999999996,1.38,320.98
13.54,13.82,38.0,9.2,47.61000000000002,1.38,320.69
13.54,13.81,38.0,9.2,47.31,1.38,320.99
13.5203,13.74,38.0,8.94,46.31,1.38,320.99
13.63,13.73,39.0,10.35,41.75,1.38,321.05
13.52,13.785,38.0,10.74,40.900000000000034,1.38,320.7
13.5,13.77,38.0,9.58,41.64999999999998,1.38,320.85
13.5,13.76,38.0,9.58,41.519999999999975,1.38,320.98
13.55,13.760000000000002,38.0,10.55,38.71999999999996,1.38,320.98
13.54,13.825,39.0,10.55,41.079999999999984,1.38,320.92
13.56,13.765,38.0,9.97,40.5,1.38,320.9
13.56,13.765,38.0,9.97,40.54999999999996,1.38,320.85
13.6101,13.765,38.0,10.35,41.94999999999999,1.38,320.85
13.5901,13.76,39.0,8.87,46.40999999999997,1.38,321.29
13.6102,13.755,38.0,9.39,48.91000000000002,1.38,320.69
13.58,13.75,38.0,8.94,44.56,1.38,320.34
13.58,13.745,38.0,8.94,44.02999999999997,1.38,320.87
13.6401,13.715,39.0,9.39,46.23000000000002,1.38,320.87
13.6902,13.78,38.0,9.77,49.72999999999996,1.38,321.17
13.6402,13.775,38.0,9.39,36.88,1.38,321.42
13.6402,13.8,39.0,8.49,47.06999999999999,1.38,321.13
13.6402,13.8,38.0,8.49,47.26999999999998,1.38,320.93
13.6802,13.735,38.0,9.58,45.56999999999999,1.38,320.93
13.7301,13.73,38.0,9.39,45.17999999999995,1.38,321.22
13.71,13.84,38.0,9.26,42.79000000000002,1.38,321.21
13.7104,13.705,38.0,10.74,38.710000000000036,1.38,321.59
13.7104,13.8,38.0,10.74,38.24000000000001,1.38,322.06
13.7105,13.73,39.0,9.45,41.74000000000001,1.38,322.06
13.6702,13.77,38.0,9.58,38.14999999999998,1.38,322.05
13.63,13.725,38.0,10.48,39.19999999999999,1.38,322.0
13.5401,13.755,38.0,10.35,36.160000000000025,1.38,321.84
13.5401,13.755,38.0,10.35,35.74000000000001,1.38,322.26
13.5406,13.71,39.0,10.16,37.04000000000002,1.38,322.26
13.6307,13.72,38.0,9.97,34.04000000000002,1.38,322.56
13.5101,13.83,38.0,11.25,41.839999999999975,1.38,322.16
13.5801,13.815,39.0,10.74,31.679999999999946,1.38,322.22
13.5801,13.73,39.0,10.74,32.049999999999955,1.38,321.85
13.6301,13.77,38.0,10.35,33.94999999999999,1.38,321.85
13.5903,13.795,38.0,11.19,30.850000000000023,1.38,321.45
13.6702,13.775,39.0,11.77,39.220000000000034,1.38,321.78
13.57,13.775,38.0,10.16,33.19,1.38,321.61
13.57,13.755,39.0,10.16,32.870000000000005,1.38,321.93
13.6504,13.755,39.0,9.97,30.870000000000005,1.38,321.93
13.5904,13.760000000000002,39.0,10.74,38.44999999999999,1.38,322.75
13.5402,13.68,38.0,9.77,34.910000000000025,1.38,323.19
13.6402,13.765,39.0,9.65,39.31999999999999,1.38,323.18
13.6402,13.78,38.0,9.65,39.54000000000002,1.38,322.96
13.69,13.75,38.0,10.35,37.34000000000003,1.38,322.96
13.7304,13.739999999999998,38.0,11.0,36.99000000000001,1.38,322.81
13.7404,13.765,39.0,9.39,31.349999999999966,1.38,323.05
13.6811,13.8,38.0,10.1,28.69,1.38,323.31
13.6811,13.72,39.0,10.1,28.74000000000001,1.38,323.26
13.7409,13.72,38.0,10.48,28.139999999999986,1.38,323.26
13.7209,13.75,38.0,9.39,30.61000000000001,1.38,323.39
13.7207,13.795000000000002,39.0,9.65,36.5,1.38,323.2
13.7101,13.83,38.0,9.77,38.79000000000002,1.38,323.01
13.7101,13.765,39.0,9.77,38.52000000000004,1.38,323.28
13.6601,13.765,38.0,11.0,38.52000000000004,1.38,323.28
13.7301,13.75,39.0,10.16,34.81,1.38,323.09
13.7401,13.86,38.0,10.1,40.79000000000002,1.38,322.51
13.7001,13.765,38.0,9.77,35.46999999999996,1.38,322.43
13.7001,13.765,39.0,9.77,35.01999999999998,1.38,322.88
13.6504,13.72,39.0,9.77,36.920000000000016,1.38,322.88
13.6603,13.79,38.0,8.49,36.220000000000034,1.38,323.08
13.7,13.785,39.0,8.94,40.710000000000036,1.38,323.09
13.6301,13.795000000000002,39.0,7.97,35.129999999999995,1.38,323.17
13.6301,13.82,38.0,7.97,35.389999999999986,1.38,322.91
13.75,13.76,39.0,8.36,30.089999999999968,1.38,322.91
13.69,13.85,38.0,8.49,40.5,1.38,322.8
13.7704,13.81,39.0,8.87,38.69999999999999,1.38,322.7
13.7304,13.77,38.0,8.87,40.69999999999999,1.38,323.1
13.7304,13.745,39.0,8.87,40.69999999999999,1.56,323.1
13.8505,13.745,38.0,8.2,41.28000000000004,1.56,323.02
13.8704,13.78,38.0,8.94,28.170000000000016,1.56,323.03
14.0007,13.85,38.0,8.2,31.69,1.56,323.11
13.9606,13.815,38.0,8.2,31.590000000000032,1.56,323.21
13.9606,13.755,38.0,7.88,28.390000000000054,1.56,323.21
13.8813,13.835,38.0,7.49,36.07000000000005,1.56,323.53
13.8308,13.75,37.0,8.75,37.38,1.56,323.02
13.8905,13.77,38.0,8.55,36.269999999999975,1.56,323.13
13.9602,13.775,38.0,8.55,36.089999999999975,1.56,323.31
13.9602,13.71,39.0,8.49,29.389999999999986,1.56,323.31
14.0401,13.71,38.0,7.78,31.47999999999996,1.56,322.92
13.9907,13.73,37.0,7.78,35.61000000000001,1.56,322.39
13.9106,13.785,38.0,8.36,39.62000000000001,1.56,322.98
13.8701,13.74,37.0,8.36,39.35000000000002,1.56,323.25
13.8701,13.855,37.0,8.3,41.55000000000001,1.56,323.25
13.8002,13.775,38.0,8.3,29.410000000000025,1.56,323.19
13.7704,13.75,37.0,8.94,38.860000000000014,1.56,322.64
13.7209,13.8,38.0,7.97,29.469999999999967,1.56,322.73
13.6906,13.805,37.0,7.97,29.219999999999967,1.56,322.98
13.6906,13.78,38.0,7.78,31.620000000000005,1.56,322.98
13.6705,13.78,38.0,8.55,27.850000000000023,1.56,323.15
13.6004,13.695,37.0,7.68,31.590000000000032,1.56,323.21
13.4904,13.82,38.0,8.87,25.710000000000036,1.56,322.89
13.5505,13.79,37.0,8.87,25.94,1.56,322.66
13.5505,13.775,38.0,8.36,25.23999999999995,1.56,322.66
13.4807,13.76,38.0,8.68,27.419999999999966,1.56,322.98
13.5306,13.885000000000002,39.0,8.55,26.699999999999992,1.56,323.1
13.6601,13.73,38.0,8.36,24.969999999999967,1.56,322.93
13.6601,13.77,38.0,8.36,24.799999999999947,1.56,323.1
13.5901,13.805,38.0,9.45,23.099999999999966,1.56,323.1
13.65,13.785,38.0,8.75,24.31,1.56,322.89
13.6,13.785,38.0,8.94,21.82,1.56,322.88
13.6101,13.795,38.0,8.55,22.789999999999967,1.56,322.91
13.6101,13.78,38.0,8.55,22.94,1.56,322.76
13.6503,13.84,38.0,8.2,18.44,1.56,322.76
13.51,13.785,38.0,8.68,25.11000000000001,1.56,323.09
13.4502,13.77,38.0,8.55,16.649999999999974,1.56,322.75
13.48,13.760000000000002,38.0,9.26,23.24000000000001,1.56,322.86
13.48,13.795,38.0,9.26,23.23000000000001,1.56,322.87
13.56,13.75,38.0,9.84,19.529999999999973,1.56,322.87
13.5301,13.735,38.0,8.75,12.700000000000045,1.56,322.9
13.54,13.77,39.0,9.2,18.129999999999995,1.56,323.07
13.56,13.77,38.0,9.58,17.550000000000008,1.56,323.05
13.56,13.76,38.0,9.58,17.930000000000007,1.56,322.67
