stw,draft,foc,ws,wd,swh,vslHeading
16.0621,14.51,69.0,14.34,178.64,1.25,141.96
16.0621,14.535,69.0,13.44,176.25,1.25,142.45
16.0916,14.47,69.0,13.44,176.17,1.25,142.53
16.1119,14.415,68.0,13.57,173.36999999999995,1.25,142.53
16.1118,14.5,68.0,13.76,176.72,1.25,142.08
16.1219,14.325,69.0,13.57,171.5,1.25,142.3
16.1219,14.3,68.0,13.7,177.23,1.25,142.47
16.0914,14.3,68.0,13.7,177.54999999999995,1.25,142.15
16.1014,14.4,68.0,13.18,177.54999999999995,1.25,142.15
16.1016,14.335,68.0,13.05,174.51,1.25,142.19
16.1314,14.465,69.0,13.57,174.71000000000004,1.25,142.39
16.1314,14.48,68.0,13.05,176.17,1.25,142.53
16.1412,14.4,68.0,13.05,176.45999999999995,1.25,142.24
16.1214,14.43,68.0,12.8,175.65999999999997,1.25,142.24
16.1309,14.42,68.0,11.06,171.74,1.25,142.06
16.1014,14.52,68.0,13.37,172.62999999999997,1.25,142.27
16.1014,14.455,68.0,13.37,172.55999999999997,1.25,142.34
16.1509,14.455,68.0,13.57,174.76000000000005,1.25,142.34
16.1615,14.25,68.0,11.77,173.74,1.25,142.06
16.1316,14.325,68.0,12.86,174.65,1.25,142.15
16.1515,14.385,68.0,13.05,173.75,1.25,142.25
16.1515,14.535,68.0,13.05,173.97,1.25,142.03
16.1911,14.42,67.0,13.25,172.67,1.25,142.03
16.160999999999998,14.46,69.0,12.99,177.65999999999997,1.25,142.24
16.1605,14.42,68.0,12.28,175.47,1.25,142.33
16.1507,14.495,68.0,12.35,175.08999999999997,1.25,142.31
16.1507,14.325,68.0,12.35,174.87999999999997,1.25,142.52
16.1806,14.325,67.0,12.47,176.67999999999995,1.25,142.52
16.1504,14.37,68.0,12.35,175.53,1.25,142.27
16.1808,14.325,68.0,13.37,174.92999999999995,1.25,141.97
16.2202,14.425,68.0,11.57,175.72,1.25,142.48
16.2202,14.325,68.0,11.57,176.01,1.25,142.19
16.1804,14.37,68.0,12.54,175.31,1.25,142.19
16.2007,14.42,68.0,12.99,174.49999999999997,1.25,142.9
16.1904,14.495,68.0,12.67,172.48999999999995,1.25,143.21
16.1908,14.375,68.0,13.25,175.71000000000004,1.25,142.89
16.1908,14.49,68.0,13.25,175.66000000000003,1.25,142.94
16.1704,14.43,68.0,11.57,173.95999999999995,1.25,142.94
16.1802,14.43,68.0,12.47,176.3,1.25,143.3
16.1603,14.47,68.0,12.09,173.42,1.25,143.28
16.1803,14.415,68.0,11.96,173.67,1.25,143.03
16.1803,14.32,68.0,11.96,173.66,1.25,143.04
16.1602,14.6,69.0,11.77,175.76000000000005,1.25,143.04
16.1902,14.38,68.0,12.47,167.38,1.25,143.32
16.18,14.535,69.0,11.25,170.64,1.25,143.26
16.18,14.565,68.0,11.57,171.45,1.25,143.05
16.1801,14.375,68.0,11.57,171.27,1.25,143.23
16.2002,14.375,69.0,12.35,173.87000000000003,1.25,143.23
16.2202,14.355,68.0,11.45,170.32,1.25,143.18
16.1702,14.47,68.0,12.8,172.95000000000005,1.25,142.85
16.1702,14.415,68.0,12.67,168.83,1.25,142.77
16.1702,14.4,68.0,12.67,167.83,1.25,143.77
16.1803,14.355,69.0,10.87,169.03,1.25,143.77
16.2,14.41,68.0,12.99,168.89999999999995,1.25,144.3
16.1804,14.53,68.0,11.77,168.47000000000003,1.25,143.63
16.1804,14.53,68.0,12.86,171.29000000000005,1.25,144.01
16.2,14.57,69.0,12.86,171.36,1.25,143.94
16.17,14.45,68.0,11.64,171.36,1.25,143.94
16.17,14.45,68.0,13.89,175.17,1.25,143.83
16.1403,14.475,68.0,13.18,174.98,1.25,143.92
16.1702,14.44,68.0,14.34,173.26000000000005,1.25,144.04
16.11,14.465,69.0,14.34,173.33,1.25,143.97
16.11,14.49,68.0,13.18,175.42999999999995,1.25,143.97
16.0802,14.435,68.0,14.85,173.41,1.25,143.59
16.11,14.465,69.0,14.85,178.92,1.25,143.78
16.11,14.35,69.0,13.89,169.52,1.25,144.08
16.0402,14.405,68.0,13.89,170.87000000000003,1.25,142.73
16.0402,14.51,67.0,13.7,175.27,1.25,142.73
16.0204,14.51,68.0,13.7,177.52,1.25,141.08
16.06,14.325,69.0,13.37,175.99,1.25,142.01
16.06,14.63,69.0,14.47,178.91000000000003,1.25,142.19
16.0703,14.375,69.0,14.47,179.3,1.25,141.8
16.0703,14.41,68.0,15.05,176.2,1.25,141.8
15.9301,14.485,65.0,13.76,180.65,1.25,137.75
16.031,14.515,71.0,13.37,173.19,1.25,141.61
16.111,14.44,71.0,13.37,173.19,1.25,141.61
16.111,14.455,71.0,12.35,166.92000000000004,1.25,146.88
15.9809,14.455,65.0,12.54,181.56,1.25,142.84
15.8705,14.41,65.0,13.25,180.96,1.25,138.94
16.0003,14.54,71.0,13.57,173.29999999999995,1.25,141.4
16.0003,14.48,68.0,12.86,181.41,1.25,141.49
16.03,14.475,68.0,12.67,171.19,1.25,141.01
16.06,14.515,69.0,10.87,176.43000000000004,1.25,141.17
16.0903,14.445,69.0,10.87,176.26000000000005,1.25,141.34
16.0902,14.505,69.0,11.64,173.36,1.25,141.34
16.0902,14.545,69.0,12.86,176.31000000000003,1.25,141.29
16.1204,14.545,68.0,12.86,176.41,1.25,141.09
16.1203,14.45,69.0,12.35,176.85,1.25,141.35
16.1803,14.35,68.0,12.35,176.73,1.25,141.47
16.1606,14.5,69.0,12.67,179.03,1.25,141.47
16.1606,14.375,68.0,12.28,176.18,1.25,141.32
16.1304,14.435,68.0,12.09,175.90999999999997,1.25,140.99
16.1303,14.39,68.0,12.15,174.31,1.25,140.99
16.1502,14.495,68.0,12.15,173.93,1.25,141.37
16.13,14.39,69.0,12.67,179.63,1.25,141.37
16.13,14.405,68.0,12.99,174.69,1.25,141.31
16.1701,14.355,69.0,11.64,170.89,1.25,143.31
16.1503,14.315,68.0,13.25,173.15999999999997,1.25,143.24
16.13,14.36,67.0,13.25,173.76999999999995,1.25,142.63
16.14,14.45,67.0,11.45,171.97000000000003,1.25,142.63
16.14,14.42,67.0,11.9,171.99,1.25,143.01
16.1704,14.36,68.0,12.15,176.90000000000003,1.25,143.2
16.1301,14.23,67.0,13.57,171.20000000000005,1.25,142.9
16.1001,14.4,66.0,13.57,171.57000000000005,1.25,142.53
16.13,14.32,67.0,11.77,170.27,1.25,142.53
16.13,14.375,69.0,12.54,173.96,1.25,144.34
16.1605,14.375,67.0,12.47,165.63000000000005,1.25,145.67
16.0801,14.365,66.0,11.9,165.76000000000005,1.25,144.54
16.11,14.185,66.0,11.9,165.76000000000005,1.25,144.54
16.13,14.35,66.0,12.28,166.96,1.25,144.54
16.13,14.25,67.0,11.77,168.01000000000005,1.25,144.79
16.13,14.39,66.0,13.44,167.04000000000005,1.25,144.76
16.12,14.329999999999998,66.0,13.76,167.21999999999997,1.25,144.68
16.13,14.31,66.0,13.76,167.40999999999997,1.25,144.49
16.13,14.32,66.0,14.15,174.61,1.25,144.49
16.13,14.295,66.0,12.15,171.45999999999995,1.25,144.74
16.13,14.225,66.0,13.18,168.22,1.25,145.08
16.13,14.225,65.0,11.9,169.67999999999995,1.25,144.72
16.1102,14.35,66.0,11.9,169.71999999999997,1.25,144.68
16.12,14.315,66.0,12.09,168.01999999999995,1.25,144.68
16.14,14.235,65.0,12.86,168.10000000000005,1.25,145.2
16.14,14.25,66.0,13.44,168.95000000000005,1.25,144.85
16.1302,14.165,66.0,13.95,168.65,1.25,144.65
16.13,14.385,66.0,12.15,168.24999999999997,1.25,144.65
16.18,14.27,65.0,12.99,167.16000000000003,1.25,145.14
16.12,14.32,65.0,15.05,173.17,1.25,145.03
16.12,14.32,64.0,13.18,169.72,1.25,144.48
16.12,14.255,65.0,13.18,169.42,1.38,144.78
16.0901,14.17,65.0,13.76,168.61999999999995,1.38,144.78
16.1,14.26,65.0,12.35,169.10000000000005,1.38,145.0
16.0811,14.145,65.0,14.66,169.79,1.38,144.71
16.0811,14.165,66.0,14.08,163.33999999999997,1.38,148.36
16.1103,14.22,67.0,14.08,162.01,1.38,149.69
16.0304,14.27,64.0,13.44,166.69000000000003,1.38,148.41
15.9806,14.16,64.0,15.24,166.58999999999997,1.38,148.81
15.9806,14.16,65.0,15.24,166.64999999999995,1.38,148.75
15.9407,14.170000000000002,63.0,15.5,166.05,1.38,148.75
15.833,14.2,65.0,14.27,163.25000000000003,1.38,148.35
16.0924,14.09,65.0,15.37,167.54000000000005,1.38,148.76
15.7008,14.265,59.0,15.05,170.68,1.38,141.12
15.7008,14.205,60.0,15.05,182.98,1.38,128.82
15.1823,14.205,63.0,16.46,194.28000000000003,1.38,128.82
15.4622,14.035,67.0,15.69,189.16000000000003,1.38,130.64
15.5718,14.17,66.0,13.0,194.79,1.38,130.31
15.5718,14.075,65.0,13.0,195.21000000000004,1.38,129.89
15.6844,14.185,66.0,15.05,187.81,1.38,129.89
15.7832,14.155,66.0,15.95,193.36,1.38,130.44
15.7939,14.16,65.0,15.95,187.93,1.38,131.57
15.8828,14.17,65.0,13.0,194.16,1.38,131.54
15.8828,14.125,64.0,13.0,194.31,1.38,131.39
15.8728,14.125,64.0,16.14,188.21000000000004,1.38,131.39
15.8228,14.115,63.0,16.46,189.24,1.38,130.26
15.6856,14.12,62.0,12.0,198.69,1.38,126.61
15.7341,14.005,66.0,13.0,197.26,1.38,127.04
15.7341,14.065,66.0,13.0,196.53000000000003,1.38,127.77
15.7427,13.995,65.0,12.0,191.03000000000003,1.38,127.77
15.7267,14.065,68.0,13.0,195.17,1.38,130.23
15.6719,14.155,71.0,15.56,173.36,1.38,139.04
15.66,14.145,69.0,13.25,139.40000000000003,1.38,160.2
15.8215,14.145,67.0,13.25,150.90000000000003,1.38,160.2
15.9925,14.12,64.0,13.7,141.08999999999997,1.38,161.61
16.053,13.995,63.0,12.99,138.82999999999998,1.38,159.57
15.8634,14.085,65.0,12.99,137.55999999999997,1.38,160.84
16.0212,14.155,65.0,13.57,147.05999999999997,1.38,160.84
16.0215,14.1,63.0,11.57,130.76,1.38,161.14
16.0623,14.16,64.0,13.76,150.29000000000005,1.38,161.01
16.0623,14.065,63.0,12.15,146.17999999999995,1.38,161.02
16.1276,14.195,63.0,12.15,146.33999999999997,1.38,160.86
16.1126,14.095,63.0,13.7,140.34,1.38,160.96
16.1418,13.97,63.0,14.08,130.42999999999998,1.38,160.97
16.1023,14.065,63.0,11.19,138.76999999999998,1.38,161.13
16.1619,14.11,63.0,11.19,138.64,1.38,161.26
16.1619,14.125,64.0,13.18,144.64,1.38,161.26
16.1515,14.114999999999998,63.0,12.99,150.44,1.38,161.36
16.012,14.1,63.0,13.7,148.95999999999995,1.38,156.74
16.0621,14.085,65.0,13.7,143.22,1.38,157.28
16.090999999999998,14.115,64.0,11.96,131.95000000000002,1.38,157.85
15.9941,14.09,60.0,14.27,158.84,1.38,153.66
15.9745,14.16,63.0,14.27,158.86,1.38,153.64
15.9745,14.09,66.0,13.25,158.56,1.38,153.64
16.1116,14.13,64.0,13.76,160.82000000000005,1.38,154.48
16.1216,13.96,63.0,13.95,156.65000000000003,1.38,153.95
16.1628,13.98,64.0,13.76,151.25,1.38,153.95
16.1638,14.105,63.0,13.76,151.38,1.38,153.82
16.1942,14.045,63.0,13.44,155.98000000000005,1.38,153.82
16.1942,14.045,65.0,13.95,156.33999999999997,1.38,154.06
16.2318,14.19,63.0,13.25,154.13,1.38,157.37
16.2221,14.19,62.0,13.25,154.51,1.38,156.99
16.0315,14.19,60.0,12.99,159.28,1.5,153.72
15.8495,14.09,63.0,15.95,170.99,1.5,149.31
15.79,14.075,65.0,16.59,169.36999999999995,1.5,149.03
15.2161,14.205,59.0,16.59,181.93,1.5,136.47
15.2866,14.05,65.0,15.37,182.13,1.5,136.47
15.2866,14.025,70.0,14.0,189.2,1.5,136.7
15.4624,14.155,67.0,12.0,185.38,1.5,139.42
15.6116,14.055,65.0,13.0,185.7,1.5,139.4
15.5903,14.165,66.0,13.0,186.16000000000003,1.5,138.94
15.4163,14.145,62.0,12.0,183.76,1.5,138.94
15.386,13.98,68.0,13.0,188.12000000000003,1.5,132.48
15.5033,14.01,67.0,13.0,190.36,1.5,133.54
15.6337,14.175,66.0,13.0,190.44,1.5,133.46
15.6337,14.11,66.0,13.0,190.94,1.5,133.46
15.6422,14.055,67.0,13.0,195.74,1.5,132.86
15.5965,14.09,68.0,14.0,196.27,1.5,130.43
15.7148,14.14,69.0,14.0,199.48,1.5,130.62
15.7137,14.155,69.0,14.0,200.02,1.5,130.08
15.7137,14.055,68.0,16.59,194.72,1.5,130.08
15.7346,14.085,68.0,14.0,194.51,1.5,129.79
15.8146,14.1,68.0,14.0,191.91000000000003,1.5,129.69
15.8146,13.98,68.0,14.0,192.44000000000003,1.5,129.16
15.7837,14.115,68.0,13.0,195.74,1.5,129.16
15.8743,14.12,69.0,14.0,194.58,1.5,129.72
15.8826,14.065,68.0,13.0,194.74,1.5,130.16
15.9136,14.06,68.0,13.0,189.48,1.5,129.82
15.9136,14.125,68.0,13.0,189.46,1.5,129.84
15.873,14.07,67.0,14.0,201.36,1.5,129.84
15.8039,14.09,67.0,13.0,197.33,1.5,128.77
15.7148,14.09,67.0,14.0,204.75,1.5,127.65
15.823,14.045,69.0,14.0,202.66000000000003,1.5,128.14
15.823,14.075,69.0,14.0,202.73,1.5,128.07
15.843,14.18,68.0,13.0,203.73,1.5,128.07
15.8439,14.15,69.0,15.0,203.61,1.5,128.49
15.863,14.18,68.0,13.0,200.85,1.5,128.15
15.8239,14.045,68.0,14.0,204.23,1.5,128.07
15.8239,14.13,69.0,14.0,204.23,1.5,128.07
15.8689,14.05,68.0,14.0,192.46000000000004,1.5,128.14
15.8832,14.095,69.0,14.0,193.03,1.5,132.47
15.8161,14.12,67.0,14.0,193.61,1.5,131.89
15.8161,14.1,68.0,14.0,196.81,1.5,131.89
15.9361,14.03,69.0,14.0,189.22000000000003,1.5,133.88
16.0138,14.08,70.0,13.0,183.46,1.5,136.94
16.1212,14.08,69.0,13.0,178.06000000000003,1.5,141.04
16.0043,14.065,68.0,13.0,179.15000000000003,1.5,139.95
16.0043,14.04,65.0,14.0,183.95,1.5,139.95
15.8876,14.035,68.0,13.0,190.8,1.5,139.9
15.9943,14.055,69.0,14.0,176.39,1.5,141.71
16.054000000000002,14.055,68.0,15.5,172.56,1.5,142.64
16.0838,14.11,68.0,15.5,171.16,1.5,144.04
16.0838,14.085,68.0,13.0,177.06000000000003,1.5,144.04
16.025,14.16,67.0,13.0,182.83,1.5,143.67
16.0045,14.005,67.0,13.0,178.07999999999996,1.5,143.82
16.0043,14.085,68.0,16.46,172.24,1.5,143.86
15.9441,14.085,67.0,16.46,172.69000000000003,1.5,143.41
15.9441,14.15,67.0,15.95,176.59,1.5,143.41
16.0738,14.075,68.0,13.0,180.43,1.5,143.87
16.0445,14.03,68.0,13.0,170.07999999999996,1.5,144.12
15.9948,14.03,67.0,16.14,176.37,1.5,143.63
16.0343,14.1,67.0,16.14,176.15,1.5,143.85
16.0343,13.97,69.0,14.0,184.45,1.5,143.85
16.0523,14.08,67.0,13.0,177.42000000000004,1.5,144.18
16.0032,14.145,68.0,13.0,176.03,1.5,144.17
15.9332,14.135,68.0,14.0,182.48,1.5,144.12
15.9236,13.985,67.0,14.0,182.85,1.5,143.75
15.9236,14.205,67.0,12.0,177.05,1.5,143.75
15.9141,14.105,68.0,13.0,175.45000000000005,1.5,143.85
15.9645,14.115,67.0,13.0,176.19,1.5,143.61
15.9748,14.145,68.0,14.0,176.84000000000003,1.5,143.76
16.0238,14.145,68.0,14.0,176.43000000000004,1.5,144.17
16.0238,14.1,69.0,15.0,179.43000000000004,1.5,144.17
16.0638,14.015,71.0,14.0,179.07000000000005,1.5,144.03
16.1047,14.1,71.0,13.0,176.82000000000005,1.5,143.48
16.4309,14.085,81.0,14.0,154.54999999999995,1.5,158.65
16.5046,14.035,73.0,13.0,163.13,1.5,156.37
16.5046,14.04,75.0,13.0,163.92000000000004,1.5,155.18
16.5046,14.010000000000002,78.0,15.95,158.93,1.5,155.87
16.6529,14.010000000000002,76.0,15.95,159.03,1.5,155.77
16.7419,14.165,76.0,15.37,156.23,1.5,155.77
16.6524,14.09,75.0,14.47,159.67,1.5,155.73
16.7834,14.185,75.0,15.5,159.87,1.5,155.93
16.7834,14.005,75.0,15.37,165.23000000000005,1.5,155.87
16.8322,14.11,76.0,15.37,164.49,1.5,156.61
16.8922,14.11,75.0,13.0,162.28999999999996,1.5,156.61
16.8227,14.12,74.0,15.75,160.79999999999995,1.5,156.4
16.8227,14.135000000000002,75.0,13.0,161.77,1.67,155.83
16.843,14.14,75.0,12.0,165.03,1.67,155.67
16.8429,14.14,75.0,12.0,164.41,1.67,156.29
16.8536,14.085,76.0,14.0,163.51000000000005,1.67,156.29
16.8327,14.105,74.0,14.47,156.84000000000003,1.67,156.26
16.8327,14.105,75.0,15.37,158.79999999999995,1.67,155.6
16.7729,14.035,74.0,16.4,158.85000000000005,1.67,154.95
16.7539,14.155,74.0,16.4,158.15000000000003,1.67,154.95
16.8725,14.12,75.0,15.56,160.88000000000005,1.67,154.72
16.8725,14.125,75.0,16.27,162.43,1.67,154.87
16.8343,14.085,75.0,16.27,162.02,1.67,155.28
16.8834,14.085,75.0,15.56,157.11999999999995,1.67,155.28
16.8327,14.175,73.0,15.95,164.71999999999997,1.67,153.18
16.7148,14.065,73.0,12.0,163.95000000000005,1.67,150.85
16.7148,14.105,75.0,16.4,170.17,1.67,150.53
16.7041,14.045,76.0,16.4,169.83999999999997,1.67,150.86
16.7225,14.095,75.0,13.0,165.33999999999997,1.67,150.86
16.7155,14.075,73.0,13.0,169.62,1.67,148.68
16.6453,13.955,76.0,15.75,165.16000000000003,1.67,148.44
16.6453,14.14,77.0,13.0,161.17,1.67,149.23
16.7533,13.975,74.0,13.0,162.36,1.67,148.04
16.7472,14.1,75.0,13.0,170.58999999999997,1.67,147.81
16.7553,14.04,76.0,13.0,166.21,1.67,147.79
16.7553,14.095,76.0,13.0,169.31,1.67,148.19
16.695,14.09,75.0,13.0,169.51,1.67,147.99
16.7658,14.105,75.0,14.0,172.92,1.67,147.28
16.6772,14.05,75.0,13.0,173.68999999999997,1.67,146.71
16.6772,14.13,76.0,14.0,168.81999999999996,1.67,147.08
16.6646,13.965,76.0,14.0,169.01,1.53,146.89
16.7848,13.965,74.0,12.0,172.61,1.53,146.89
16.7041,14.16,77.0,13.0,172.04000000000005,1.53,147.06
16.7639,14.04,75.0,13.0,168.97,1.53,147.53
16.7639,14.1,75.0,13.0,169.98000000000005,1.53,147.12
16.8145,14.13,76.0,13.0,169.90000000000003,1.53,147.2
16.7737,14.09,75.0,13.0,177.0,1.53,147.2
16.6984,14.11,74.0,12.0,165.5,1.53,146.7
16.6984,14.075,75.0,13.0,167.77,1.53,146.33
16.7645,14.01,75.0,13.0,166.66,1.53,146.84
16.7439,14.01,73.0,13.0,173.64,1.53,144.46
16.4767,13.97,73.0,15.95,177.22,1.53,140.98
16.4767,14.01,75.0,13.0,183.81,1.53,140.49
16.5156,14.09,78.0,13.0,183.07,1.53,141.23
16.6019,14.08,75.0,13.0,179.97,1.53,141.23
16.3989,14.125,71.0,13.0,190.78,1.53,135.42
16.3776,14.11,78.0,14.0,188.83,1.53,135.17
16.5217,14.175,77.0,14.0,188.74,1.53,135.26
16.5217,13.965,75.0,15.0,188.04,1.53,135.26
16.1794,14.08,72.0,14.0,191.16,1.53,128.04
16.3956,14.1,78.0,13.0,194.03,1.53,127.37
16.3956,14.01,77.0,13.0,196.33,1.53,127.37
16.4446,14.23,77.0,14.0,194.03,1.53,127.67
16.4254,14.105,76.0,14.0,194.1,1.53,127.6
16.5444,14.085,76.0,13.0,193.13,1.53,127.27
16.5444,14.075,77.0,13.0,193.11,1.53,127.29
16.5829,14.09,76.0,14.0,202.91,1.53,127.29
16.5339,14.035,77.0,13.0,192.3,1.53,127.8
16.6048,14.035,76.0,14.0,198.11,1.53,127.89
16.6029,14.09,76.0,12.0,202.9,1.53,127.3
16.6029,14.045,76.0,12.0,202.55,1.53,127.65
16.6739,14.12,76.0,13.0,198.95,1.53,127.65
16.6719,14.055,76.0,13.0,199.14,1.53,127.86
16.6823,14.21,76.0,13.0,202.27000000000004,1.53,127.83
16.612000000000002,14.145,75.0,13.0,202.7,1.53,127.4
16.612000000000002,14.11,76.0,12.0,193.9,1.53,127.4
16.6513,14.075,76.0,13.0,204.19,1.53,127.31
16.6724,14.115,76.0,13.0,199.52,1.53,127.68
16.7217,14.115,75.0,13.0,203.43,1.53,127.67
16.7223,14.1,76.0,13.0,203.6,1.53,127.5
16.7223,14.11,76.0,13.0,200.9,1.53,127.5
16.7119,14.18,75.0,13.0,200.86,1.53,127.54
16.7516,14.075,77.0,12.0,193.18,1.53,129.22
16.6616,14.085,75.0,13.0,201.95,1.53,129.65
16.6881,14.06,75.0,13.0,201.98,1.53,129.62
16.6881,14.045,80.0,15.56,193.08,1.53,129.62
16.8201,14.2,81.0,16.4,183.94,1.53,138.86
16.8205,14.195,74.0,15.18,180.77,1.53,140.13
16.7929,14.195,75.0,16.4,180.99,1.53,139.51
16.7822,14.115,75.0,16.4,180.46,1.53,140.04
16.7822,14.015,75.0,14.34,180.06000000000003,1.53,140.04
16.8934,14.105,78.0,15.88,180.49,1.53,141.11
15.4809,14.08,57.0,14.85,177.8,1.53,140.0
15.4809,14.16,56.0,15.18,181.8,1.53,140.0
15.2038,14.115,54.0,13.76,189.18,1.53,135.32
15.1926,14.115,57.0,14.85,183.99,1.53,135.51
15.2219,14.085,57.0,14.85,183.33,1.53,136.17
15.2219,14.18,57.0,14.98,186.63,1.53,136.17
15.1802,14.245,55.0,14.98,189.21,1.53,134.79
14.9424,14.135,53.0,15.88,208.98,1.53,128.22
14.7227,14.125,55.0,15.88,215.13,1.53,122.47
14.7991,14.035,58.0,15.88,213.16000000000003,1.53,124.44
14.9003,14.09,62.0,12.35,165.92000000000004,1.53,147.88
14.9003,14.09,57.0,13.89,175.97,1.53,145.83
15.0218,14.09,55.0,13.89,177.57000000000005,1.53,144.23
15.0036,14.145,58.0,14.47,179.87000000000003,1.53,144.23
15.0913,14.14,58.0,13.7,173.35000000000005,1.53,144.95
15.2213,14.204999999999998,57.0,12.67,182.98,1.53,144.92
15.2213,14.01,58.0,14.15,178.04,1.53,146.16
15.2812,14.145,58.0,14.15,176.57,1.53,147.63
15.2904,14.075,56.0,14.08,169.67000000000004,1.53,147.63
15.3113,14.155,56.0,14.27,176.04999999999995,1.53,147.35
15.3112,14.125,57.0,13.25,175.53,1.53,146.97
15.3112,14.095,56.0,14.15,174.15,1.53,147.35
15.3511,14.095,57.0,14.15,174.51,1.53,146.99
15.3811,14.03,56.0,13.25,174.01,1.53,146.99
15.3817,14.075,57.0,13.89,174.20999999999995,1.53,147.19
15.3817,14.04,56.0,14.85,174.32999999999996,1.53,147.07
15.3817,14.16,57.0,13.05,170.84000000000003,1.53,147.26
15.3911,14.12,56.0,13.05,170.81000000000003,1.53,147.29
15.3813,14.105,57.0,12.86,168.71,1.53,147.29
15.3913,14.15,56.0,14.98,179.51,1.53,147.39
15.3913,14.075,57.0,13.18,172.22,1.53,147.28
15.4024,14.005,56.0,13.18,172.29,1.53,147.21
15.3922,14.005,56.0,13.76,171.18999999999997,1.53,147.21
15.4209,14.155,57.0,14.27,177.04,1.53,147.16
15.3911,14.015,55.0,12.35,175.01999999999995,1.53,146.18
15.3911,13.965,56.0,14.85,180.06999999999996,1.53,145.33
15.3131,14.075,57.0,14.85,179.65999999999997,1.53,145.74
15.3617,14.225,57.0,14.08,172.76,1.53,145.74
15.3714,14.035,55.0,14.6,176.04000000000005,1.53,145.56
15.3424,14.11,56.0,14.34,181.41000000000003,1.53,143.89
15.3424,14.105,56.0,15.05,179.09,1.53,143.41
15.3027,14.1,58.0,15.05,178.53,1.53,143.97
15.2714,14.1,56.0,13.05,172.13000000000005,1.53,143.97
15.2017,14.13,56.0,13.7,178.57,1.53,142.93
15.2714,14.145,57.0,14.08,183.02,1.53,142.78
15.2714,14.1,56.0,14.66,176.83,1.53,143.17
15.2814,14.13,57.0,14.66,177.13,1.53,142.87
15.2606,14.065,54.0,13.25,175.13,1.53,142.87
15.1628,14.08,55.0,14.85,184.27,1.53,138.63
15.0924,14.1,57.0,14.27,187.62,1.53,137.18
15.0924,14.13,58.0,14.47,189.41,1.53,137.79
15.2114,14.095,57.0,14.47,188.81,1.53,138.39
15.2511,14.095,57.0,14.34,183.11,1.53,138.39
15.2322,14.19,57.0,14.79,186.39,1.53,138.01
15.2502,14.16,56.0,15.24,192.11,1.53,137.89
15.2502,14.185,54.0,13.89,187.98,1.53,133.82
15.1322,14.135,55.0,13.89,190.88,1.53,130.92
14.9623,14.1,58.0,14.27,199.88,1.53,130.92
15.0818,14.07,58.0,13.7,192.46,1.53,131.54
15.1806,14.04,58.0,15.37,198.3,1.53,132.4
15.1806,14.175,57.0,15.18,197.79,1.53,132.11
15.1612,14.115,57.0,15.18,197.66,1.53,132.24
15.1915,14.115,57.0,14.27,195.96,1.53,132.24
15.2112,14.055,57.0,15.05,200.58,1.53,132.22
15.2214,14.12,57.0,15.56,199.01,1.53,132.19
15.2214,14.155,57.0,15.37,192.31,1.53,132.09
15.1915,14.015,57.0,15.37,192.21,1.53,132.19
15.1915,14.06,57.0,15.75,202.01,1.53,132.19
15.2514,14.114999999999998,57.0,15.24,196.82,1.53,131.88
15.2124,14.08,59.0,15.05,197.78,1.53,133.12
15.2522,14.165,60.0,15.24,178.11999999999995,1.53,138.78
15.3102,14.21,61.0,15.24,170.57999999999996,1.53,146.32
