stw,draft,foc,ws,wd,swh,vslHeading
12.2625,15.010000000000002,37.0,17.36,73.90000000000003,0.89,321.4
12.3018,15.055,39.0,17.75,71.39999999999998,0.89,322.0
12.3415,15.1,38.0,14.0,64.38999999999999,0.89,322.11
12.3515,15.1,38.0,14.0,65.31,0.89,321.19
12.3515,15.02,37.0,15.0,71.11000000000001,0.89,321.19
12.2606,15.065,38.0,15.18,74.38,0.89,321.12
12.2428,15.065,38.0,15.0,64.25999999999999,0.89,321.24
12.2334,15.03,37.0,15.18,73.20000000000005,0.89,320.4
12.2447,15.015,39.0,15.18,72.05000000000003,0.89,321.55
12.2447,15.03,39.0,14.0,70.64999999999998,0.89,321.55
12.3544,15.125,39.0,16.85,68.63,0.89,321.67
12.2076,15.125,39.0,15.0,61.38999999999999,0.89,323.61
12.2265,15.08,39.0,14.0,66.17000000000002,0.89,324.13
12.2265,15.105,39.0,14.0,66.17000000000002,0.89,324.13
12.3172,15.055,38.0,15.0,67.26999999999998,0.89,324.13
12.3336,15.005,38.0,16.98,62.640000000000036,0.89,324.46
12.3325,15.005,39.0,14.0,58.80000000000001,0.89,324.5
12.3118,15.05,37.0,15.0,58.52000000000004,0.89,324.58
12.3118,15.1,38.0,15.0,58.31,0.89,324.79
12.2816,15.085,38.0,15.0,54.40999999999997,0.89,324.79
12.3716,15.12,38.0,14.0,66.38,0.89,324.92
12.3404,15.055,37.0,16.98,52.92999999999995,0.89,324.97
12.341,14.99,38.0,16.98,53.02999999999997,0.89,324.87
12.341,15.045,37.0,14.0,55.13,0.89,324.87
12.3802,15.045,37.0,18.0,57.09999999999997,0.89,324.8
12.4206,15.095,37.0,18.13,58.56,0.89,324.64
12.3806,15.095,38.0,16.85,62.73000000000002,0.89,324.77
12.3806,15.095,37.0,16.85,62.55000000000001,1.55,324.95
12.3806,15.05,38.0,14.0,62.75,1.55,324.95
12.3509,15.06,37.0,15.0,57.77000000000004,1.55,324.83
12.3313,15.03,38.0,17.49,61.68000000000001,1.55,325.02
12.3706,15.095,37.0,17.88,55.420000000000016,1.55,325.08
12.3706,15.06,38.0,17.88,55.55000000000001,1.55,324.95
12.4003,15.035,37.0,14.0,52.94999999999999,1.55,324.95
12.3502,15.025,37.0,14.0,59.54000000000002,1.55,324.56
12.3606,15.05,37.0,15.0,68.35000000000002,1.55,324.65
12.3306,15.114999999999998,38.0,15.0,56.43000000000001,1.55,325.07
12.3306,15.114999999999998,37.0,15.0,56.49000000000001,1.55,325.01
12.3605,15.04,37.0,14.0,55.88999999999999,1.55,325.01
12.2701,15.06,38.0,17.88,58.38999999999999,1.55,324.41
12.3406,15.01,37.0,14.0,56.26999999999998,1.55,324.63
12.3408,14.99,38.0,14.0,62.47000000000003,1.55,324.83
12.3408,15.045,37.0,14.0,62.38999999999999,1.55,324.91
12.3705,15.06,38.0,14.0,56.69,1.55,324.91
12.3315,15.135,37.0,15.0,64.43,1.55,324.77
12.3612,15.06,38.0,14.0,68.69999999999999,1.55,325.2
12.3418,14.995,38.0,14.0,68.03999999999996,1.55,325.36
12.3418,14.995,37.0,14.0,68.09999999999997,1.55,325.3
12.3608,15.07,38.0,14.0,54.19999999999999,1.55,325.3
12.3705,15.075,37.0,17.49,68.80000000000001,1.55,324.9
12.390999999999998,15.105,37.0,15.0,65.49000000000001,1.55,324.71
12.3606,15.07,38.0,15.0,57.920000000000016,1.55,325.08
12.3606,15.06,37.0,15.0,57.99000000000001,1.55,325.01
12.3106,15.11,38.0,15.0,61.49000000000001,1.55,325.01
12.2809,15.02,37.0,15.0,58.83999999999998,1.55,324.86
