0,N,B,0,0,0,0,0,6.6,0,315,8,0.0,0,0,29.71,29.71,1.8,0.0
0,N,L,0,0,0,0,0,10.6,0,202,6,14.29,0,0,31.5,31.5,0.0,14.29
0,N,L,0,0,0,0,0,10.6,0,247,3,15.04,0,0,31.5,31.5,0.0,15.04
0,N,L,0,0,0,0,0,10.6,0,67,5,14.29,0,0,31.48,31.48,0.0,14.29
0,D,L,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
0,N,L,0,0,0,0,0,0.0,0,337,4,13.47,0,0,11.0,11.0,0.0,13.47
0,N,L,0,0,0,0,0,0.0,0,0,7,12.58,0,0,32.2,32.2,0.0,12.58
0,N,L,0,0,0,0,0,0.0,0,0,4,12.92,0,0,32.0,32.0,0.0,12.92
0,A,L,0,0,0,0,0,0.0,0,0,3,13.33,0,0,64.82,64.82,0.0,13.33
0,D,B,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
0,N,L,0,0,0,0,0,8.25,0,270,3,12.5,0,0,15.45,15.45,0.0,12.5
0,N,nan,0,0,0,0,0,6.53,0,202,3,14.7,0,0,0.0,0.0,1.7,14.7
0,N,nan,0,0,0,0,0,6.53,0,225,7,12.75,0,0,0.0,0.0,1.7,12.75
0,N,nan,0,0,0,0,0,6.53,0,157,4,13.96,0,0,0.0,0.0,1.7,13.96
0,D,nan,0,0,0,0,0,11.2,0,0,0,nan,0,0,0.0,0.0,0.0,nan
0,N,nan,0,0,0,0,0,11.2,0,112,3,13.82,0,0,0.0,0.0,0.0,13.82
0,N,nan,0,0,0,0,0,11.2,0,135,3,14.17,0,0,0.0,0.0,0.0,14.17
0,N,L,0,0,0,0,0,0.0,0,202,8,11.42,0,0,34.06,34.06,0.0,11.42
0,N,L,0,0,0,0,0,0.0,0,225,4,13.54,0,0,33.65,33.65,0.0,13.54
0,N,L,0,0,0,0,0,0.0,0,292,3,13.3,0,0,33.5,33.5,0.0,13.3
0,N,B,0,0,0,0,0,6.7,0,135,3,14.42,0,0,16.3,16.3,-1.8,14.42
0,N,B,0,0,0,0,0,6.7,0,225,3,15.08,0,0,31.5,31.5,-1.8,15.08
0,N,B,0,0,0,0,0,6.7,0,225,3,13.92,0,0,30.5,30.5,-1.8,13.92
0,N,L,0,0,0,0,0,0.0,0,315,4,13.33,0,0,32.7,32.7,0.0,13.33
0,N,L,0,0,0,0,0,0.0,0,337,2,0.0,0,0,32.5,32.5,0.0,0.0
0,N,L,0,0,0,0,0,0.0,0,315,4,14.58,0,0,32.5,32.5,0.0,14.58
0,A,L,0,0,0,0,0,0.0,0,0,4,10.53,0,0,14.5,14.5,0.0,10.53
0,D,L,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
0,N,L,0,0,0,0,0,0.0,0,315,4,14.62,0,0,19.0,19.0,0.0,14.62
0,N,L,0,0,0,0,0,10.6,0,22,4,14.08,0,0,31.49,31.49,0.0,14.08
0,N,nan,0,0,0,0,0,6.53,0,135,3,16.12,0,0,0.0,0.0,1.7,16.12
0,D,nan,0,0,0,0,0,6.53,0,0,0,nan,0,0,0.0,0.0,1.7,nan
0,N,nan,0,0,0,0,0,6.53,0,315,3,13.73,0,0,0.0,0.0,1.7,13.73
0,A,B,0,0,0,0,0,6.7,0,315,3,13.68,0,0,16.13,16.13,1.8,13.68
0,D,L,0,0,0,0,0,10.86,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
0,N,L,0,0,0,0,0,10.6,0,225,6,13.88,0,0,31.5,31.5,0.0,13.88
0,N,L,0,0,0,0,0,0.0,0,337,5,14.42,0,0,34.0,34.0,0.0,14.42
0,N,L,0,0,0,0,0,0.0,0,247,8,12.58,0,0,31.5,31.5,0.0,12.58
