<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
stw,draft,foc,ws,wd,swh,lat,lon,dt,vslHeading,wsWS,inclX
=======
stw,draft,foc,ws,wd,swh,lat,lon,dt,vslHeading,wsWS
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
stw,draft,foc,ws,wd,swh,lat,lon,dt,vslHeading,wsWS
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
stw,draft,foc,ws,wd,swh,lat,lon,dt,vslHeading,wsWS
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
stw,draft,foc,ws,wd,swh,lat,lon,dt,vslHeading,wsWS
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
=======
stw,draft,foc,ws,wd,swh,lat,lon,dt,vslHeading,wsWS
>>>>>>> 5a43801735e05336e1b36a0ed265ef0ef22603c2
5.87,10.22,1.0,3.8,186.53,1.29,10.405283,-75.536233,2020-06-30 01:09,276.67,2.3
5.87,10.19,15.0,3.0,196.24,1.29,10.405233,-75.53626700000001,2020-06-30 01:19,276.16,2.3
2.5,10.18,1.0,1.3,181.75,1.29,10.404467,-75.536567,2020-06-30 01:26,279.75,2.3
0.27,10.16,5.0,4.7,188.97000000000003,1.28,10.403567,-75.537817,2020-06-30 01:35,265.33,1.98
0.38,10.09,5.0,6.4,224.71000000000004,1.28,10.403467,-75.53783299999999,2020-06-30 01:36,260.59,1.98
0.38,10.09,5.0,7.6,232.57,1.28,10.403367,-75.537817,2020-06-30 01:37,252.73,1.98
0.75,10.18,13.0,5.8,264.65,1.28,10.403267,-75.5378,2020-06-30 01:38,242.95,1.98
0.47,10.18,25.5,4.5,331.72,1.28,10.40295,-75.537467,2020-06-30 01:42,201.38,1.98
0.47,10.18,10.0,3.4,41.95999999999998,0.0,10.402817,26.452383500000003,2020-06-30 01:43,191.74,2.27
0.47,10.2,16.0,5.4,56.53999999999999,1.28,10.4026,-75.5374,2020-06-30 01:44,187.56,1.98
0.47,10.2,15.0,5.95,350.1,1.28,10.402267,-75.537417,2020-06-30 01:45,188.6,1.98
0.47,10.15,15.0,5.95,337.73,1.28,10.40185,-75.537467,2020-06-30 01:46,191.97,1.98
0.47,10.15,51.0,3.2,343.37,1.28,10.401183,-75.537633,2020-06-30 01:47,194.53,1.98
0.47,10.16,48.0,3.7,12.48999999999998,1.28,10.400217,-75.537883,2020-06-30 01:48,195.21,1.98
0.47,10.18,42.0,2.0,332.66,1.28,10.399033,-75.53825,2020-06-30 01:49,196.24,1.98
7.46,10.22,42.0,2.0,323.06,1.28,10.397667,-75.538717,2020-06-30 01:50,198.84,1.98
7.46,10.23,39.0,2.0,337.01,1.19,22.193583,-75.539333,2020-06-30 01:51,201.69,6.07
0.47,10.23,39.0,1.7,1.239999999999981,1.28,10.394483000000001,-75.540033,2020-06-30 01:52,202.86,1.98
0.47,10.12,34.0,2.4,331.62,1.28,10.394483000000001,-75.54075,2020-06-30 01:53,201.18,1.98
0.47,10.2,51.0,0.6,336.42,1.28,10.39065,-75.5414,2020-06-30 01:54,196.38,1.98
0.47,9.84,81.0,0.2,62.649999999999984,1.28,10.388333,-75.542,2020-06-30 01:55,193.55,1.98
0.47,10.22,71.0,2.1,101.32999999999998,1.28,10.3858,-75.542117,2020-06-30 01:56,179.37,1.98
4.75,10.2,73.0,3.5,170.68,1.28,10.383367,-75.54141700000001,2020-06-30 01:57,158.82,1.98
9.05,10.15,49.5,3.9,162.75000000000003,1.28,10.38085,-75.540317,2020-06-30 01:58,154.85,1.98
9.88,10.14,71.0,3.3,103.07,1.28,10.378183,-75.539067,2020-06-30 01:59,154.93,1.98
10.82,10.12,93.0,4.7,103.13,1.28,10.375283,-75.537717,2020-06-30 02:00,154.87,1.98
12.13,10.1,99.0,3.3,141.95000000000005,1.28,10.37205,-75.53621700000001,2020-06-30 02:01,155.15,1.98
12.99,10.1,95.0,3.3,142.03000000000003,1.28,10.368617,-75.53621700000001,2020-06-30 02:02,155.07,1.98
13.68,10.1,47.0,6.2,89.53,1.28,10.365067,-75.53295,2020-06-30 02:03,154.87,1.98
14.3,10.12,101.0,6.2,111.01,1.28,10.3611,-75.531683,2020-06-30 02:04,165.19,1.98
14.43,10.15,94.0,5.1,155.3,1.28,10.356967,-75.53115,2020-06-30 02:05,174.3,1.98
14.68,10.15,87.0,4.2,122.61,1.28,10.352683,-75.531,2020-06-30 02:06,179.49,1.98
8.1,10.13,63.0,5.6,65.13,1.28,10.348383,-75.531183,2020-06-30 02:07,182.57,1.98
14.81,10.14,63.0,3.2,75.08000000000001,1.28,10.344117,-75.53151700000001,2020-06-30 02:08,184.72,1.98
7.53,9.84,50.0,0.9,356.73,1.28,10.344117,-75.53151700000001,2020-06-30 02:09,286.17,1.98
7.53,9.83,50.0,1.7,269.42999999999995,1.28,10.335617,-75.532217,2020-06-30 02:10,286.17,1.98
14.77,9.32,52.0,0.4,100.93,1.15,22.7043415,-75.5328,2020-06-30 02:11,188.82,4.88
14.2,9.98,46.0,0.6,224.16000000000003,1.28,10.327667,-75.534417,2020-06-30 02:12,208.54,1.98
12.76,12.58,18.0,3.8,277.76,1.0,33.993266999999996,-75.53711700000001,2020-06-30 02:13,197.44,1.09
11.61,10.1,20.0,1.1,210.2,1.28,10.323617,-75.540133,2020-06-30 02:14,245.8,1.98
11.48,10.14,20.0,2.1,212.86,1.28,10.322333,-75.543133,2020-06-30 02:15,249.04,1.98
11.45,10.13,36.5,2.6,211.63,1.28,10.3211,-75.54615,2020-06-30 02:16,248.37,1.98
11.27,10.13,22.0,1.3,320.03,1.28,10.320017,-75.549233,2020-06-30 02:17,252.17,1.98
11.22,10.09,22.0,2.3,195.455,1.28,10.319117,-75.549233,2020-06-30 02:18,270.945,1.98
11.22,10.09,23.0,2.6,213.72,1.28,10.318417,-75.555433,2020-06-30 02:19,259.18,1.98
10.95,10.12,23.0,5.7,155.42,1.28,10.3179,-75.5585,2020-06-30 02:20,262.68,1.98
10.89,10.09,23.0,7.3,109.32999999999998,0.0,10.31755,23.231175,2020-06-30 02:21,264.97,2.28
10.9,10.09,22.0,2.15,227.94000000000003,1.28,10.31725,-75.56475,2020-06-30 02:22,265.46,1.98
10.74,10.1,22.0,8.6,159.79000000000005,1.28,10.31705,-75.56785,2020-06-30 02:23,267.01,1.98
10.5,10.09,23.0,3.7,115.68999999999996,1.19,22.15585,-75.57091700000001,2020-06-30 02:24,267.41,6.07
10.62,10.15,23.0,5.65,153.51,1.28,10.316683,-75.573883,2020-06-30 02:25,267.69,1.98
10.62,10.26,7.0,4.2,77.40999999999997,1.28,10.316567,-75.576583,2020-06-30 02:26,267.79,1.98
10.62,10.24,7.0,4.2,333.91,1.28,10.3164,-75.579217,2020-06-30 02:27,267.79,1.98
9.08,10.24,7.0,4.2,334.06,1.28,10.316267,-75.58175,2020-06-30 02:28,267.64,1.98
8.92,10.22,7.0,3.55,154.36,1.28,10.316167,-75.584183,2020-06-30 02:29,267.64,1.98
8.92,10.1,8.0,4.8,160.66000000000003,1.28,10.316033000000001,-75.586533,2020-06-30 02:30,267.64,1.98
8.08,10.09,7.0,3.8,171.45000000000005,1.28,10.315917,-75.58886700000001,2020-06-30 02:31,266.95,1.98
8.08,10.06,30.0,5.9,156.76999999999995,1.28,10.3158,-75.58886700000001,2020-06-30 02:32,266.73,1.98
8.51,10.04,26.0,4.0,184.37,1.28,10.315667,-75.593633,2020-06-30 02:33,267.33,1.98
8.85,10.04,26.0,4.0,164.60000000000005,1.28,10.315517,-75.5962,2020-06-30 02:34,267.2,1.98
0.0,10.04,27.0,6.7,164.60000000000005,1.28,10.315333,-75.59881700000001,2020-06-30 02:35,267.2,1.98
9.32,10.04,53.0,3.6,160.52999999999997,1.28,10.31515,-75.60153299999999,2020-06-30 02:36,267.97,1.98
10.2,10.0,73.0,4.8,156.38,1.28,10.314967,-75.604467,2020-06-30 02:37,268.42,1.98
10.97,9.99,36.5,5.9,227.205,1.28,10.31515,-75.60755,2020-06-30 02:38,221.395,1.98
11.2,9.96,69.0,4.9,146.65,1.28,10.316017,-75.60755,2020-06-30 02:39,293.75,1.98
11.55,10.0,65.0,4.9,115.78,1.28,10.3173,-75.6137,2020-06-30 02:40,297.32,1.98
13.22,9.98,61.0,10.8,119.83,1.28,10.3187,-75.616867,2020-06-30 02:41,296.77,1.98
12.61,9.98,29.5,6.5,128.75,1.28,10.3202,-75.620133,2020-06-30 02:42,297.45,1.98
13.03,9.93,59.0,6.8,99.63,1.28,10.3217,-75.62345,2020-06-30 02:43,297.27,1.98
13.36,9.94,58.0,7.8,211.84000000000003,1.28,10.323333,-75.62683299999999,2020-06-30 02:44,299.71,1.98
13.41,9.95,55.0,5.95,142.04999999999995,0.0,10.32515,23.196983499999998,2020-06-30 02:45,302.55,2.28
13.75,9.88,52.0,8.9,126.9,1.28,10.326933,-75.633617,2020-06-30 02:46,299.7,1.98
13.99,9.91,53.0,11.7,104.86,1.28,10.32865,-75.63713299999999,2020-06-30 02:47,297.84,1.98
14.16,9.88,54.0,8.4,122.4,1.28,10.330366999999999,-75.64071700000001,2020-06-30 02:48,298.7,1.98
14.15,9.9,53.0,8.9,118.71999999999996,1.28,10.33215,-75.644217,2020-06-30 02:49,292.98,1.98
14.27,9.71,53.0,8.5,131.27,1.28,10.333933,-75.6478,2020-06-30 02:50,298.83,1.98
14.3,9.71,53.0,13.2,140.73,1.28,10.335733,-75.651433,2020-06-30 02:51,298.67,1.98
14.46,9.86,52.0,11.1,118.1,1.28,10.337567,-75.65508299999999,2020-06-30 02:52,299.3,1.98
14.51,9.88,52.0,9.4,132.81,1.28,10.339417,-75.65875,2020-06-30 02:53,298.89,1.98
14.53,9.91,52.0,7.5,122.22,1.28,10.341233,-75.66235,2020-06-30 02:54,298.88,1.98
14.66,9.9,51.0,10.1,122.21,1.28,10.3431,-75.66605,2020-06-30 02:55,298.89,1.98
14.66,9.89,52.0,10.7,159.07000000000005,1.28,10.344967,-75.669783,2020-06-30 02:56,298.83,1.98
14.74,9.21,25.5,4.0,226.62,0.0,10.344967,23.17525,2020-06-30 02:57,298.73,2.28
14.79,9.91,51.0,7.1,226.62,1.28,10.348717,-75.67725,2020-06-30 02:58,298.73,1.98
14.76,9.88,51.0,13.0,125.87999999999997,1.28,10.3506,-75.680983,2020-06-30 02:59,298.72,1.98
14.81,9.86,54.0,11.0,124.17999999999998,1.28,10.352517,-75.68463299999999,2020-06-30 03:00,300.42,1.98
9.25,9.9,54.0,8.4,99.47999999999996,1.28,10.354733,-75.688183,2020-06-30 03:01,300.42,1.98
14.58,9.88,55.0,8.4,226.68,1.28,10.35735,-75.688183,2020-06-30 03:02,314.77,1.98
14.25,9.95,56.0,0.9,66.23999999999995,1.28,10.360383,-75.694067,2020-06-30 03:03,324.16,1.98
13.97,9.91,55.0,2.85,83.23999999999995,1.28,10.363667,-75.69635,2020-06-30 03:04,324.16,1.98
14.01,9.88,55.0,2.6,61.87500000000011,1.28,10.3671,-75.69838299999999,2020-06-30 03:05,331.4249999999999,1.98
14.01,9.88,54.0,1.1,68.56,0.0,20.5113085,-75.700183,2020-06-30 03:06,336.04,7.2
14.01,9.88,55.0,3.4,56.420000000000016,1.28,10.374183,-75.70186700000001,2020-06-30 03:07,338.78,1.98
13.92,9.93,54.0,3.7,44.0,1.28,10.377867,-75.703317,2020-06-30 03:08,342.0,1.98
13.97,9.68,51.0,2.0,171.89,1.28,10.381583000000001,-75.70473299999999,2020-06-30 03:09,341.36,1.98
14.07,9.78,51.0,3.3,57.829999999999984,1.28,10.385267,-75.70473299999999,2020-06-30 03:10,339.17,1.98
14.13,9.8,54.0,2.7,57.93000000000001,1.28,10.38895,-75.7078,2020-06-30 03:11,339.17,1.98
14.16,9.88,56.0,5.5,33.79000000000002,1.28,10.392617,-75.70921700000001,2020-06-30 03:12,342.31,1.98
14.19,9.91,56.0,2.7,27.24000000000001,1.15,22.8827835,-75.70921700000001,2020-06-30 03:13,348.86,4.88
14.17,9.91,54.0,7.649999999999999,41.81999999999999,1.28,10.400383,-75.7106665,2020-06-30 03:14,352.08,1.98
14.23,9.88,52.0,4.5,35.19999999999999,1.28,10.4043,-75.59905,2020-06-30 03:15,351.2,1.98
14.25,9.84,55.0,4.1,50.65999999999997,1.28,10.4043,-75.712533,2020-06-30 03:16,349.74,1.98
14.3,9.84,54.0,10.2,35.99000000000001,1.28,10.412083,-75.71325,2020-06-30 03:17,351.31,1.98
14.19,9.84,54.0,13.2,66.59000000000003,1.28,10.416067,-75.713817,2020-06-30 03:18,320.01,1.98
14.24,9.84,51.0,6.6,34.149999999999984,1.28,10.420067,-75.714267,2020-06-30 03:19,355.25,1.98
14.22,9.77,51.0,9.0,40.31999999999999,1.28,10.420067,-75.71481700000001,2020-06-30 03:20,352.58,1.98
14.18,9.64,54.0,6.7,38.99000000000001,1.28,10.428033000000001,-75.71543299999999,2020-06-30 03:21,351.81,1.98
7.12,9.88,53.0,13.4,34.0,1.28,10.432033,-75.715983,2020-06-30 03:22,353.8,1.98
14.29,9.9,53.0,4.9,12.639999999999983,0.0,20.54405,-75.716483,2020-06-30 03:23,354.16,7.2
14.26,9.9,53.0,6.0,33.529999999999966,1.15,22.7586415,-75.71695,2020-06-30 03:24,354.67,4.88
7.18,9.9,52.0,5.7,5.529999999999973,1.28,10.444017,-75.717433,2020-06-30 03:25,354.47,1.98
14.42,9.84,53.0,8.7,17.439999999999998,1.28,10.448067,-75.717917,2020-06-30 03:26,353.96,1.98
14.48,9.86,56.0,4.2,33.76999999999998,1.28,10.4521,-75.717917,2020-06-30 03:27,353.73,1.98
14.37,9.82,75.0,13.8,21.75999999999999,1.28,10.45615,-75.71893299999999,2020-06-30 03:28,354.14,1.98
14.45,9.85,65.0,5.9,27.679999999999946,1.28,10.46015,-75.719383,2020-06-30 03:29,354.72,1.98
7.28,9.85,55.0,10.4,69.25999999999999,1.28,10.464233,-75.719717,2020-06-30 03:30,321.64,1.98
7.28,9.88,55.0,18.1,226.155,1.28,10.468316999999999,-75.719717,2020-06-30 03:31,143.545,1.98
14.51,9.86,53.0,18.8,132.31,1.28,10.472417,-75.71968299999999,2020-06-30 03:32,3.94,1.98
14.5,9.85,49.0,18.8,355.94,1.28,10.476483,-75.71946700000001,2020-06-30 03:33,3.06,1.98
