STW,WindSpeed,WindAngle,Draft,M/E FOC (MT/days),B/L Flag
12.269999980926515,6.785799263463374,127.99356566472301,12.15,1.3238429966427028,L
12.244827566475706,7.355225481818547,125.20983604043718,12.15,1.3120053665978568,L
11.967999992370606,4.708016586277788,125.89530242507655,12.15,1.3133794864018755,L
12.014814800686304,5.221683393342611,127.68743537093204,12.15,1.2949957038675035,L
12.063999938964846,11.244117223950346,128.85290104349457,12.15,1.3413775968551636,L
12.011538358835072,14.357804610178142,129.60503358617424,12.15,1.3074236532737469,L
12.222222257543493,7.139942829544632,128.07716786190866,12.15,1.338890396631681,L
12.33846143575815,15.44930401235169,124.36194698345557,12.15,1.3149963383163723,L
12.239999923706055,9.576209234490323,125.8414350797733,12.15,1.3228962421417236,L
12.357692278348482,5.901179808059816,127.54690065061055,12.15,1.318968467090441,L
12.48214278902326,6.730344150200341,127.82570047030845,12.15,1.3088834541184562,L
12.468181783502752,14.505582267844831,129.46073264661044,12.15,1.2981146628206426,L
12.233333333333333,17.527538924880034,131.02330102523172,12.15,1.318399659224919,L
12.315625011920927,10.626289988155284,135.01543448343872,12.15,1.3388055324554444,L
12.347169786129358,8.271208871980456,128.10211343318224,12.15,1.3402028799057006,L
12.396296359874587,16.411049066452932,129.83418149257014,12.15,1.3133789698282878,L
12.633333333333333,9.554712332059836,128.44516533936064,12.15,1.2976451229166102,L
12.62692323097816,10.454216045010996,133.36396556595957,12.15,1.3200309144126043,L
12.685714347021921,13.801486998039357,132.8160976037383,12.15,1.312210649251938,L
12.480769230769232,12.620910165984998,133.1748982372383,12.15,1.302616481597607,L
12.366666634877525,18.657831830469437,132.14036543567977,12.15,1.3091963827610016,L
12.483333301544187,20.965158795224745,131.31249716083207,12.15,1.2970017811347698,L
12.407407372086134,13.38251369299319,133.40463061903912,12.15,1.4016173173641335,L
12.366666687859428,19.266499113772532,130.56342973038554,12.15,1.2884618290539445,L
12.424999952316284,20.339370937769246,132.23556400239468,12.15,1.296985939696983,L
12.207142795835226,21.120298332921966,131.15551189667195,12.15,1.3153807435716902,L
12.063999938964846,20.519165903379285,132.41109375000516,12.15,1.308852224514402,L
12.287999992370606,16.563215800097623,133.32529699454702,12.15,1.3086650630702144,L
12.396153816810019,21.0327494627466,132.45076277256015,12.15,1.3038715074459712,L
12.185185185185185,21.99906944519769,131.94289419626196,12.15,1.3075037948016464,L
12.130769216097319,21.831720956056543,132.248363323758,12.15,1.2851344214545355,L
12.343999938964846,18.726629833758015,130.94049525608622,12.15,1.2713905518705195,L
12.184615465310905,17.351347252864,133.55262790049113,12.15,1.2964939496346883,L
12.237930988443306,21.716067310333727,132.3780952043832,12.15,1.3195088485191608,L
12.337036980523006,19.74395372917556,131.45689451172947,12.15,1.382588111437284,L
12.319230813246508,12.431740406043213,130.11822129914472,12.15,1.3072442253430685,L
12.555555626198098,17.26834858096432,131.1678266706566,12.15,1.269351363182068,L
12.25357137407575,19.20001510924645,131.69329244494438,12.15,1.2980073965512788,L
12.44230765562791,9.897122631325537,129.29876005401218,12.15,1.2669421346099288,L
12.118518582096806,13.971101109562394,137.20951370355388,12.15,1.2989578904776735,L
12.211538461538463,19.446471219367353,138.50647370966857,12.15,1.3251149108012517,L
12.495999908447265,14.013375045421828,137.4818249553442,12.15,1.3230764071146648,L
12.41923082791842,9.043553114364666,135.65395821010077,12.15,1.3203734636306763,L
12.388461516453669,15.149766233339946,131.68609258010983,12.15,1.2956428670883178,L
12.287499944369,18.510339766711343,132.7115573408703,12.15,1.298181733914784,L
12.135714258466447,12.033569923197605,131.40507000068138,12.15,1.2970283925533297,L
11.7384614944458,12.220394853683747,134.86248939807214,12.15,1.3067527321668773,L
12.113043494846512,17.64997560647872,133.19462377180653,12.15,1.333741533756256,L
12.160869515460469,10.024137423120496,137.7667560055852,12.15,1.2861128881059845,L
12.2571428162711,7.698569295426413,137.43889028131963,12.15,1.3014813214540482,L
12.234615289247953,13.42231871116278,138.71102302744984,12.15,1.2743603443277294,L
12.417391279469365,14.976215683725634,139.26315557012953,12.15,1.2929819917678833,L
12.780769348144533,13.092214572541307,138.9686221544941,12.15,1.311404090661269,L
12.283999862670898,5.028550042834733,136.34075642650325,12.15,1.307791686975039,L
12.210714169910975,14.136995677920165,134.3262223062416,12.15,1.2833754022916155,L
12.04615380213811,8.494926890811609,135.553986615405,12.15,1.3223572307162814,L
12.103703675446685,8.932768356946305,132.4904854588211,12.15,1.291209798434685,L
12.259259223937988,13.536165200797996,133.85595367078983,12.15,1.2550806879997254,L
12.163636380975895,10.75981780682677,133.13475450774033,12.15,1.3362621026379722,L
12.1307692527771,2.828592506027949,130.50688624034322,12.15,1.3013131150177546,L
11.979999987284346,2.168572793619207,136.99902020717659,12.15,1.2780168837514416,L
12.244444493894225,2.596113728633087,143.1111528478563,12.15,1.2651902128148962,L
12.014814836007574,12.108812179874297,140.71546980019272,12.15,1.3076628645261128,L
12.220588235294118,5.172422612035581,139.0111749263649,12.15,1.305615075703325,L
12.266666624281141,3.557115023464445,138.81421948224306,12.15,1.2907798545701163,L
12.425925890604653,9.614823554613787,140.10635090967023,12.15,1.281916503553037,L
12.157692175645096,8.421140073194897,139.95181891818845,12.15,1.3040894146623283,L
12.192592585528338,0.20878698417950936,138.03918967236365,12.15,1.2802718261192585,L
12.133333333333333,0.21819987229886095,138.24895776320125,12.15,1.2606870141522637,L
11.525000095367432,2.015869346183358,138.99266360162036,12.15,1.3166682383288508,L
11.815384498009314,1.9065167353745363,132.7670161587497,12.15,1.3387729388016922,L
11.911110983954535,10.665841133805472,134.77432243436058,12.15,1.319529285797706,L
11.976470666773178,4.414827703383807,136.9789779375379,12.15,1.493509902840569,L
11.474999785423279,4.8105466796242204,139.84741718813777,12.15,1.301462943489487,L
11.609999895095825,5.8122452048568425,140.08888149758184,12.15,1.2756966799497604,L
11.855555499041524,0.3410417484020396,144.76768283943332,12.15,1.2571925360422869,L
11.740740705419471,7.129552219741331,136.8664823576808,12.15,1.2968248313870925,L
11.725925869411894,9.766177772936745,136.43884498536076,12.15,1.3168999791145324,L
11.736666742960614,9.303939994526365,134.65074723958972,12.15,1.2531103809674582,L
11.89259257139983,6.418588115677516,134.12954552968347,12.15,1.2968654930591583,L
12.014285734721591,12.227240300818318,141.86168193792307,12.15,1.2378933906555176,L
11.89199993133545,3.541747073845091,144.46048145617044,12.15,1.2586978269474849,L
11.62857137407575,11.660644351260684,142.95261491437756,12.15,1.3021707329256782,L
11.724137865263838,6.905387280996548,144.05808048521482,12.15,1.2836665681430273,L
11.775862036080197,12.64687483571565,143.01412127359674,12.15,1.3033784981127141,L
11.614285707473755,4.201360015089111,140.00073645212527,12.15,1.2911152663054288,L
11.740740634776929,6.916894257256881,138.20781256556515,12.15,1.2985266089439391,L
11.495833317438759,5.091355286929394,140.18661238526303,12.15,1.2836392292609582,L
11.737499952316284,11.932358154603216,137.57207825755083,12.15,1.2997019092241924,L
11.757142793564567,13.343218203352418,137.4375454559922,12.15,1.2737359563509625,L
11.820000038146972,15.610009005145896,136.18301041647788,12.15,1.2762277275323868,L
11.971428564616613,12.930225012013457,137.8484776186446,12.15,1.2557058738810676,L
11.841379395846662,16.662377123858327,142.740611585478,12.15,1.3037963168961662,L
11.990909012881193,14.787422679261686,142.0927441244324,12.15,1.2860360803275273,L
12.220000038146972,15.420584155319462,148.50096744954075,12.15,1.2871516851278453,L
11.599999992935743,12.032395983931558,151.19103227196067,12.15,1.2759538114070892,L
11.799999885559082,7.521745022206771,146.5691419596473,12.15,1.2999313494988851,L
11.643999862670901,7.963045647626133,146.71460945581399,12.15,1.42084002494812,L
11.557894857306227,8.648110994060223,146.9934092792372,12.15,1.3215775613127083,L
11.41481484307183,17.122282559641683,142.5522094041109,12.15,1.2720805239677428,L
11.603999977111814,9.895676001998254,141.0758372484867,12.15,1.3029370180198123,L
11.71666669845581,9.76962601317089,140.98980782652896,12.15,1.2806705298094914,L
11.38636354966597,10.238960545070787,141.1352753226956,12.15,1.3687868339044076,L
11.353846146510195,11.371356545277356,141.47407473921777,12.15,1.2913663131850106,L
11.454999923706055,21.026253874870594,144.03239871721183,12.15,1.321248629263469,L
11.327272761951793,11.337369601417507,141.4847768938233,12.15,1.271525132245031,L
11.308333317438759,21.4510029155423,144.1638062054912,12.15,1.3037865860708828,L
11.371428591864447,14.08934503595518,142.19593905334673,12.15,1.3196933578561854,L
11.48799991607666,11.084392287313593,141.42140686586498,12.15,1.3198853443408836,L
11.342857156481061,18.331852081242722,143.0933096252125,12.15,1.30098960796992,L
11.258620689655173,12.5874906537865,146.725672968477,12.15,1.3152123590310414,L
