stw,draft,foc,ws,wd,swh,vslHeading,dt,lat,lon,wsWS,sovg,currSpeed,currDir
16.88,14.15,57.6,10.01,61.69999999999999,0.65,256.2,2019-11-07 15:30:00,51.340617,2.3381,1.82,17.5,0.0,103.8
16.85,14.15,57.6,9.56,74.5,0.65,255.7,2019-11-07 15:31:00,51.339433,2.33055,1.82,17.5,0.0,104.3
16.86,14.15,57.6,9.46,71.49999999999997,0.65,255.9,2019-11-07 15:32:00,51.338233,2.3229830000000002,1.82,17.6,0.0,104.1
16.83,14.15,59.56,8.86,80.0,0.65,256.3,2019-11-07 15:33:00,51.337117,2.3154,1.82,17.5,0.0,103.7
16.68,14.15,53.58,9.96,62.30000000000001,0.65,262.2,2019-11-07 15:34:00,51.336017,2.3078,1.82,17.5,0.0,97.8
16.89,14.15,59.56,8.51,30.300000000000008,0.65,271.9,2019-11-07 15:35:00,51.3356,2.299983,1.82,17.7,0.0,88.10000000000002
16.95,14.15,59.56,7.51,23.600000000000023,0.65,281.0,2019-11-07 15:36:00,51.336017,2.292183,1.82,17.6,0.0,79.0
17.1,14.15,58.29,10.9,20.900000000000034,0.65,288.4,2019-11-07 15:37:00,51.337167,2.284567,1.82,17.6,0.0,71.60000000000002
17.2,14.15,60.53,6.8,18.80000000000001,0.65,290.3,2019-11-07 15:38:00,51.338833,2.2772330000000003,1.82,17.6,0.0,69.69999999999999
17.21,14.15,60.53,8.11,16.899999999999974,0.65,290.1,2019-11-07 15:39:00,51.340633000000004,2.269967,1.82,17.5,0.0,69.89999999999998
17.3,14.15,65.08,7.36,18.30000000000001,0.65,290.9,2019-11-07 15:40:00,51.342433,2.2627330000000003,1.82,17.5,0.0,69.10000000000002
17.27,14.15,67.81,9.4,16.300000000000008,0.65,288.5,2019-11-07 15:41:00,51.3442,2.2555,1.82,17.5,0.0,71.5
17.11,14.15,60.53,7.21,14.900000000000036,0.65,285.7,2019-11-07 15:42:00,51.34575,2.248167,1.82,17.4,0.0,74.30000000000003
17.12,14.15,60.53,7.36,9.5,0.65,285.2,2019-11-07 15:43:00,51.3471,2.240733,1.82,17.4,0.0,74.80000000000003
17.02,14.15,60.53,8.26,39.69999999999999,0.65,286.1,2019-11-07 15:44:00,51.34845,2.2333,1.82,17.5,0.0,73.89999999999998
17.05,14.15,58.29,10.3,10.0,0.65,286.9,2019-11-07 15:45:00,51.34985,2.2259,1.82,17.5,0.0,73.10000000000002
17.0,14.15,59.56,7.86,17.399999999999974,0.65,287.8,2019-11-07 15:46:00,51.351333000000004,2.218483,1.82,17.5,0.0,72.19999999999997
17.03,14.15,60.53,7.31,21.20000000000005,0.65,288.9,2019-11-07 15:47:00,51.352866999999996,2.21115,1.82,17.5,0.0,71.10000000000002
17.13,14.15,58.29,10.6,5.699999999999987,0.65,289.1,2019-11-07 15:48:00,51.3545,2.203867,1.82,17.5,0.0,70.89999999999998
17.13,14.15,58.29,9.8,5.100000000000024,0.65,288.9,2019-11-07 15:49:00,51.356133,2.1965,1.82,17.5,0.0,71.10000000000002
17.08,14.15,58.29,10.8,10.600000000000025,0.65,288.7,2019-11-07 15:50:00,51.357733,2.189167,1.82,17.5,0.0,71.30000000000003
17.09,14.15,60.53,6.91,9.300000000000011,0.65,291.3,2019-11-07 15:51:00,51.35935,2.181833,1.82,17.6,0.0,68.69999999999999
17.17,14.15,60.53,7.31,1.1000000000000227,0.65,294.0,2019-11-07 15:52:00,51.361283,2.174667,1.82,17.6,0.0,66.0
17.15,14.15,60.53,6.6,348.4,0.65,294.3,2019-11-07 15:53:00,51.363316999999995,2.167567,1.82,17.6,0.0,65.69999999999999
17.28,14.15,67.81,9.3,352.1,0.65,294.0,2019-11-07 15:54:00,51.365383,2.16045,1.82,17.6,0.0,66.0
