stw,draft,foc,ws,wd,swh,vslHeading,dt,lat,lon,wsWS,sovg,currSpeed,currDir
17.81,12.3,64.0,6.0,218.7,0.48,78.0,2019-12-24 21:18:00,37.576067,24.020332999999997,5.71,17.6,0.0,282.0
17.91,12.3,64.0,6.9,221.0,0.48,78.3,2019-12-24 21:19:00,37.5771,24.026367,5.71,17.6,0.0,281.7
17.91,12.3,63.0,6.1,230.90000000000003,0.48,77.7,2019-12-24 21:20:00,37.578133,24.032432999999997,5.71,17.6,0.0,282.3
17.94,12.3,63.0,6.7,230.6,0.48,77.2,2019-12-24 21:21:00,37.5792,24.038483,5.71,17.7,0.0,282.8
17.94,12.3,63.0,6.6,237.3,0.48,77.2,2019-12-24 21:22:00,37.5803,24.044532999999998,5.71,17.7,0.0,282.8
17.95,12.3,64.0,5.7,252.00000000000003,0.48,77.6,2019-12-24 21:23:00,37.581383,24.0506,5.71,17.7,0.0,282.4
18.02,12.3,69.5,6.5,249.0,0.48,78.2,2019-12-24 21:24:00,37.582383,24.056683,5.71,17.8,0.0,281.8
18.06,12.3,68.65,5.3,232.1,0.48,77.4,2019-12-24 21:25:00,37.58335,24.062783,5.71,17.7,0.0,282.6
18.06,12.3,68.65,4.2,190.8,0.48,76.7,2019-12-24 21:26:00,37.584383,24.06885,5.71,17.7,0.0,283.3
17.88,12.3,63.0,5.5,211.1,0.48,77.2,2019-12-24 21:27:00,37.58565,24.075867000000002,5.71,17.7,0.0,282.8
17.93,12.3,64.0,4.6,246.7,0.48,77.4,2019-12-24 21:28:00,37.586667,24.081933,5.71,17.7,0.0,282.6
18.02,12.3,68.65,5.0,211.7,0.48,77.8,2019-12-24 21:29:00,37.587666999999996,24.087617,5.71,17.7,0.0,282.2
18.08,12.3,68.65,4.1,214.5,0.48,78.0,2019-12-24 21:30:00,37.588467,24.093132999999998,5.71,17.7,0.0,282.0
17.97,12.3,63.0,4.8,200.7,0.48,77.7,2019-12-24 21:31:00,37.589433,24.09925,5.71,17.8,0.0,282.3
17.99,12.3,63.0,3.8,208.00000000000003,0.48,77.6,2019-12-24 21:32:00,37.590433000000004,24.105367,5.71,17.8,0.0,282.4
17.99,12.3,63.0,6.8,231.40000000000003,0.48,77.7,2019-12-24 21:33:00,37.591467,24.111817000000002,5.71,17.8,0.0,282.3
18.08,12.3,68.65,4.4,216.5,0.48,78.0,2019-12-24 21:34:00,37.592517,24.118482999999998,5.71,17.8,0.0,282.0
18.01,12.3,68.65,5.1,196.8,0.48,77.9,2019-12-24 21:35:00,37.593483,24.1247,5.71,17.8,0.0,282.1
18.01,12.3,68.65,5.3,207.7,0.48,70.2,2019-12-24 21:36:00,37.594317,24.130183,5.71,17.6,0.0,289.8
17.59,12.3,59.0,4.9,239.3,0.48,57.2,2019-12-24 21:37:00,37.596083,24.136183,5.71,17.2,0.0,302.8
17.11,12.3,59.0,7.6,253.5,0.48,45.7,2019-12-24 21:38:00,37.598517,24.140832999999997,5.71,16.7,0.0,314.3
16.73,12.3,53.51,10.2,258.0,0.48,39.6,2019-12-24 21:39:00,37.601517,24.14485,5.71,16.6,0.0,320.4
16.96,12.3,59.76,7.2,267.1,0.48,37.7,2019-12-24 21:40:00,37.605033,24.148717,5.71,16.9,0.0,322.3
17.16,12.3,60.83,6.8,240.40000000000003,0.48,38.2,2019-12-24 21:41:00,37.609317,24.153067,5.71,17.1,0.0,321.8
