stw,draft,foc,ws,wd,swh,vslHeading,dt,lat,lon,wsWS,sovg,currSpeed,currDir
13.16,11.69,27.0,2.6,17.69999999999999,0.38,256.3,2019-11-03 20:30:00,53.9815,7.547467,3.59,13.7,0.47,16.089999999999975
13.26,11.69,28.0,2.6,9.400000000000034,0.38,256.7,2019-11-03 20:31:00,53.9806,7.541117,3.59,13.8,0.47,15.689999999999998
13.28,11.69,27.0,1.3,359.7,0.38,257.3,2019-11-03 20:32:00,53.97975,7.5348169999999985,3.59,13.8,0.47,15.089999999999973
13.26,11.69,28.0,2.5,9.199999999999989,0.38,258.6,2019-11-03 20:33:00,53.978933,7.528417,3.59,13.8,0.47,13.789999999999964
13.32,11.69,27.0,1.9,15.199999999999989,0.38,259.0,2019-11-03 20:34:00,53.978232999999996,7.521933,3.59,13.8,0.47,13.389999999999983
13.32,11.69,27.0,1.1,29.699999999999992,0.38,259.1,2019-11-03 20:35:00,53.9775,7.5154830000000015,3.59,13.8,0.47,13.289999999999964
13.33,11.69,28.0,2.5,8.700000000000045,0.38,258.9,2019-11-03 20:36:00,53.9768,7.509067,3.59,13.8,0.47,13.490000000000007
13.29,11.69,27.0,2.5,9.199999999999989,0.38,258.7,2019-11-03 20:37:00,53.976082999999996,7.50275,3.59,13.8,0.47,13.689999999999998
13.32,11.69,27.0,2.3,9.199999999999989,0.72,258.6,2019-11-03 20:38:00,53.975333,7.4962149999999985,3.82,13.8,0.47,13.789999999999964
13.37,11.69,28.0,2.5,12.100000000000026,0.72,258.5,2019-11-03 20:39:00,53.974582999999996,7.489783,3.82,13.8,0.47,13.889999999999983
13.34,11.69,27.0,2.5,14.199999999999989,0.72,258.5,2019-11-03 20:40:00,53.973817000000004,7.483383,3.82,13.8,0.47,13.889999999999983
13.34,11.69,27.0,2.5,10.399999999999975,0.72,258.8,2019-11-03 20:41:00,53.97306700000001,7.476967,3.82,13.8,0.47,13.589999999999973
13.33,11.69,28.0,2.3,7.300000000000013,0.72,259.2,2019-11-03 20:42:00,53.972333,7.470535000000001,3.82,13.8,0.47,13.189999999999998
13.34,11.69,27.0,2.2,8.600000000000023,0.72,259.2,2019-11-03 20:43:00,53.971617,7.464117,3.82,13.8,0.47,13.189999999999998
13.34,11.69,27.0,2.9,1.3000000000000114,0.72,258.9,2019-11-03 20:44:00,53.9709,7.457783,3.82,13.9,0.47,13.490000000000007
13.32,11.69,28.0,2.3,354.90000000000015,0.72,258.9,2019-11-03 20:45:00,53.970167000000004,7.45125,3.82,13.8,0.47,13.490000000000007
13.29,11.69,27.0,2.4,356.8,0.72,258.9,2019-11-03 20:46:00,53.969432999999995,7.444833,3.82,13.8,0.47,13.490000000000007
13.32,11.69,27.0,1.9,6.099999999999965,0.72,258.8,2019-11-03 20:47:00,53.9687,7.4384169999999985,3.82,13.8,0.47,13.589999999999973
13.32,11.69,28.0,2.5,353.8,0.72,259.0,2019-11-03 20:48:00,53.967967,7.432,3.82,13.8,0.47,13.389999999999983
13.26,11.69,28.0,2.1,355.20000000000016,0.72,259.2,2019-11-03 20:49:00,53.96723299999999,7.425567,3.82,13.8,0.47,13.189999999999998
13.35,11.69,27.0,2.2,2.5,0.72,259.2,2019-11-03 20:50:00,53.9665,7.419132,3.82,13.8,0.47,13.189999999999998
13.39,11.69,28.0,2.5,1.0,0.72,259.2,2019-11-03 20:51:00,53.965817,7.412816999999999,3.82,13.8,0.47,13.189999999999998
13.36,11.69,27.0,2.5,359.2,0.72,259.1,2019-11-03 20:52:00,53.9651,7.4063,3.82,13.8,0.47,13.289999999999964
13.37,11.69,27.0,2.8,341.1,0.72,259.0,2019-11-03 20:53:00,53.964383,7.399883,3.82,13.8,0.47,13.389999999999983
13.32,11.69,28.0,2.6,353.5,0.72,259.0,2019-11-03 20:54:00,53.963667,7.393483,3.82,13.8,0.47,13.389999999999983
13.41,11.69,27.0,2.4,0.10000000000002274,0.72,259.0,2019-11-03 20:55:00,53.96295,7.3870830000000005,3.82,13.8,0.47,13.389999999999983
13.27,11.69,27.0,1.3,357.7,0.72,259.0,2019-11-03 20:56:00,53.96225,7.380667,3.82,13.8,0.47,13.389999999999983
13.29,11.69,28.0,1.7,2.1999999999999886,0.72,259.0,2019-11-03 20:57:00,53.96155,7.374267,3.82,13.8,0.47,13.389999999999983
13.4,11.69,28.0,2.3,354.29999999999984,0.72,259.1,2019-11-03 20:58:00,53.960832999999994,7.367964999999999,3.82,13.7,0.47,13.289999999999964
13.4,11.69,28.0,2.3,354.29999999999984,0.72,259.1,2019-11-03 20:58:12,53.960832999999994,7.367964999999999,3.82,13.7,0.47,13.289999999999964
13.33,11.69,27.0,1.4,358.5,0.72,259.0,2019-11-03 20:59:00,53.960117000000004,7.361467,3.82,13.8,0.47,13.389999999999983
13.32,11.69,27.0,1.6,8.299999999999955,0.72,258.1,2019-11-03 21:00:00,53.959417,7.355067,3.82,13.8,0.47,14.289999999999964
13.36,11.69,28.0,1.6,358.20000000000016,0.72,257.9,2019-11-03 21:01:00,53.95866700000001,7.348702,3.82,13.7,0.47,14.490000000000007
13.33,11.69,27.0,2.3,356.7,0.72,257.8,2019-11-03 21:02:00,53.957917,7.3424520000000015,3.82,13.7,0.47,14.589999999999973
13.33,11.69,28.0,2.5,349.7,0.72,258.0,2019-11-03 21:03:00,53.957117000000004,7.3359830000000015,3.82,13.7,0.47,14.389999999999983
13.3,11.69,28.0,2.0,356.0,0.72,258.1,2019-11-03 21:04:00,53.95635,7.329617,3.82,13.7,0.47,14.289999999999964
13.38,11.69,27.0,1.7,2.1999999999999886,0.72,258.3,2019-11-03 21:05:00,53.955617000000004,7.323367,3.82,13.7,0.47,14.089999999999973
13.365,11.69,28.0,2.3,350.9,0.72,258.20000000000005,2019-11-03 21:06:00,53.95486700000001,7.316917,3.82,13.7,0.47,14.18999999999994
13.35,11.69,27.0,2.3,356.1,0.72,258.0,2019-11-03 21:07:00,53.954117000000004,7.31055,3.82,13.7,0.47,14.389999999999983
13.35,11.69,28.0,1.9,343.7,0.72,258.0,2019-11-03 21:08:00,53.95335,7.304216999999999,3.82,13.7,0.47,14.389999999999983
13.35,11.69,28.0,0.9,344.0,0.72,258.1,2019-11-03 21:09:00,53.9526,7.297983,3.82,13.7,0.47,14.289999999999964
13.37,11.69,27.0,1.8,0.9000000000000341,0.72,258.2,2019-11-03 21:10:00,53.95181700000001,7.291533,3.82,13.7,0.47,14.189999999999998
13.38,11.69,28.0,2.4,355.7,0.72,258.1,2019-11-03 21:11:00,53.951083,7.2853,3.82,13.7,0.47,14.289999999999964
13.39,11.69,28.0,1.7,354.8,0.72,258.0,2019-11-03 21:12:00,53.95033299999999,7.278967,3.82,13.7,0.47,14.389999999999983
13.35,11.69,28.0,1.3,329.7999999999999,0.72,257.8,2019-11-03 21:13:00,53.9496,7.272633,3.82,13.7,0.47,14.589999999999973
13.34,11.69,27.0,1.1,312.8,0.72,257.9,2019-11-03 21:14:00,53.94886700000001,7.2662,3.82,13.6,0.47,14.490000000000007
13.31,11.69,28.0,1.1,351.0,0.72,258.1,2019-11-03 21:15:00,53.9481,7.26,3.82,13.7,0.47,14.289999999999964
13.33,11.69,28.0,1.1,347.0,0.72,258.2,2019-11-03 21:16:00,53.94733299999999,7.2537,3.82,13.6,0.47,14.189999999999998
13.3,11.69,28.0,2.4,357.20000000000016,0.72,258.2,2019-11-03 21:17:00,53.94655,7.24725,3.82,13.6,0.47,14.189999999999998
13.33,11.69,28.0,2.2,340.5,0.72,258.1,2019-11-03 21:18:00,53.94583299999999,7.2411,3.82,13.6,0.47,14.289999999999964
13.33,11.69,28.0,1.3,329.3,0.72,258.0,2019-11-03 21:19:00,53.945083,7.2348,3.82,13.6,0.47,14.389999999999983
13.46,11.69,28.0,1.0,349.6,0.72,258.0,2019-11-03 21:20:00,53.94431700000001,7.2285,3.82,13.6,0.47,14.389999999999983
13.45,11.69,27.0,1.5,333.2000000000001,0.72,257.9,2019-11-03 21:21:00,53.94355,7.2221,3.82,13.6,0.47,14.490000000000007
13.28,11.69,28.0,1.0,349.79999999999984,0.72,258.1,2019-11-03 21:22:00,53.942767,7.215965,3.82,13.6,0.47,14.289999999999964
13.36,11.69,28.0,2.0,348.1,0.72,258.2,2019-11-03 21:23:00,53.94196700000001,7.2096,3.82,13.6,0.47,14.189999999999998
13.35,11.69,28.0,1.3,348.2,0.72,258.1,2019-11-03 21:24:00,53.941217,7.20345,3.82,13.5,0.47,14.289999999999964
13.46,11.69,28.0,2.1,337.75,0.72,258.0,2019-11-03 21:25:00,53.94045,7.1972,3.82,13.6,0.47,14.389999999999983
13.43,11.69,28.0,1.4,318.7,0.72,258.0,2019-11-03 21:26:00,53.939717,7.1909,3.82,13.6,0.47,14.389999999999983
13.42,11.69,28.0,0.8,349.8,0.72,257.9,2019-11-03 21:27:00,53.9385665,7.181516,3.82,13.5,0.47,14.490000000000007
